id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_PassEndX;value_Angle;value_LongBall;value_Chipped;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TakeOnOvertake;value_PullBack;value_BlockedPass;value_Left;value_IntentionalAssist;value_CornerTaken;value_LeftFooted;value_Cross;value_FromCorner;value_OutSwinger;value_Assist;value_BigChance;value_GoalShotGameClock;value_FirstTouch;value_LowRight;value_Assisted;value_Head;value_SmallBoxCentre;value_RelatedEventId;value_GoalmouthZ;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GkX;value_GoalmouthY;value_GkY;value_GoalShotTimestamp;value_TouchTypePass;value_InSwinger;value_RightFooted;value_DeletedEventType;value_Overrun;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_SwerveLeft;value_Blocked;value_BlockedX;value_OutOfBoxCentre;value_NotAssisted;value_BlockedY;value_FreeKick;value_DefBlock;value_HighRight;value_BoxCentre;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_SwitchOfPlay;value_FreeKickTaken;value_LayOff;value_Shove/Push;value_LowCentre;value_IndividualPlay;value_RegularPlay;value_MediumGkIntervention;value_Hands;value_Standing;value_Collected;value_KeeperThrow;value_NotVisible;value_HighGkIntervention;value_HighClaim;value_ShirtPull/Holding;value_FlickOn;value_TacticalFoul;value_YellowCard;value_Injury;value_InjuredPlayerId;value_TouchTypeControl;value_BlockedCross;value_RecklessOffence;value_ThroughBall;value_Right;value_FastBreak;value_LowGkIntervention;value_High;value_GkHoof;value_LowLeft;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_Minutes;value_EndType;value_SixYardBlocked;value_Volley;value_Diving;value_ParriedSafe;value_CloseLeft;value_BoxLeft;value_BoxRight;value_HitWoodwork;value_HitBar;value_GkKickFromHands;value_HighCentre;value_Tactical;value_Deflection;value_CaptainChange;value_LeadingToAttempt;value_CloseHigh;value_RelatedError1Id;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665841763;214;1;1;23;35;2nnef9tr9g7m2s6n873qif95g;1;44,0;37,3;2024-03-31T19:28:20.567Z;2024-03-31T19:38:00Z;[{'id': 4913221319, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913221323, 'qualifierId': 141, 'value': '37.4'}, {'id': 4913221325, 'qualifierId': 212, 'value': '11.4'}, {'id': 4913221327, 'qualifierId': 213, 'value': '0.01'}, {'id': 4913221317, 'qualifierId': 3}, {'id': 4913221321, 'qualifierId': 140, 'value': '54.9'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;37,4;11,4;;54,9;0,01;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;54,9;37,4;;;;;;;0;0;23;35;New England II;1415;DC;1,0
2665841769;215;49;1;23;36;2nnef9tr9g7m2s6n873qif95g;1;54,2;37,1;2024-03-31T19:28:21.159Z;2024-04-05T14:20:57Z;[];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;by2psb16dtg877c99ibz4rllg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;23;36;New England II;1416;DMC;1,0
2667653841;887;83;1;23;38;csntc7hucmo21gknxc5y0kc4q;1;43,2;64,3;2024-03-31T19:28:23.066Z;2024-04-05T14:21:34Z;[{'id': 4923061379, 'qualifierId': 399, 'value': '5jxj5s38o1nx0xbnapwl58bo4'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;by2psb16dtg877c99ibz4rllg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;23;38;Carolina Core;1418;MC;1,0
2665841779;216;61;1;23;39;2nnef9tr9g7m2s6n873qif95g;0;54,2;37,1;2024-03-31T19:28:24.168Z;2024-03-31T19:38:15Z;[{'id': 4913221437, 'qualifierId': 56, 'value': 'Center'}];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;by2psb16dtg877c99ibz4rllg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;23;39;New England II;1419;DMC;1,0
2665841823;191;49;1;23;41;csntc7hucmo21gknxc5y0kc4q;1;51,0;57,5;2024-03-31T19:28:25.945Z;2024-03-31T19:28:26Z;[];9u37akzkhdyszhevgrjghq99m;A. Monis;;;by2psb16dtg877c99ibz4rllg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;23;41;Carolina Core;1421;FWR;1,0
2665841839;192;1;1;23;41;csntc7hucmo21gknxc5y0kc4q;0;50,8;57,5;2024-03-31T19:28:26.344Z;2024-03-31T19:28:27Z;[{'id': 4913221777, 'qualifierId': 212, 'value': '13.8'}, {'id': 4913221771, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913221773, 'qualifierId': 140, 'value': '63.9'}, {'id': 4913221779, 'qualifierId': 213, 'value': '0.06'}, {'id': 4913221775, 'qualifierId': 141, 'value': '58.7'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;58,7;13,8;;63,9;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;63,9;58,7;;;;;;;0;0;23;41;Carolina Core;1421;FWR;1,0
2665841851;217;8;1;23;42;2nnef9tr9g7m2s6n873qif95g;1;38,1;49,3;2024-03-31T19:28:27.567Z;2024-04-05T14:21:46Z;[{'id': 4923061407, 'qualifierId': 383}, {'id': 4913221827, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;by2psb16dtg877c99ibz4rllg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;23;42;New England II;1422;DC;1,0
2665841871;218;1;1;23;43;2nnef9tr9g7m2s6n873qif95g;0;39,4;44,8;2024-03-31T19:28:27.688Z;2024-03-31T21:09:43Z;[{'id': 4913221943, 'qualifierId': 140, 'value': '47.8'}, {'id': 4913221949, 'qualifierId': 213, 'value': '6.21'}, {'id': 4913221945, 'qualifierId': 141, 'value': '43.9'}, {'id': 4913221941, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913221947, 'qualifierId': 212, 'value': '8.8'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;43,9;8,8;;47,8;6,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;47,8;43,9;;;;;;;0;0;23;43;New England II;1423;DC;1,0
2665847539;301;83;1;23;44;2nnef9tr9g7m2s6n873qif95g;0;46,4;43,4;2024-03-31T19:28:28.769Z;2024-04-05T14:22:14Z;[{'id': 4913261991, 'qualifierId': 399, 'value': '69ypla76c710iv0yegix1maz8'}];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;by2psb16dtg877c99ibz4rllg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;23;44;New England II;1424;DMC;1,0
2665841887;193;1;1;23;44;csntc7hucmo21gknxc5y0kc4q;1;51,6;59,3;2024-03-31T19:28:29.545Z;2024-04-05T14:22:08Z;[{'id': 4913222031, 'qualifierId': 212, 'value': '7.2'}, {'id': 4913222025, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913222029, 'qualifierId': 141, 'value': '49.4'}, {'id': 4913222027, 'qualifierId': 140, 'value': '53.9'}, {'id': 4913222033, 'qualifierId': 213, 'value': '5.06'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;49,4;7,2;;53,9;5,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;53,9;49,4;;;;;;;0;0;23;44;Carolina Core;1424;MC;1,0
2665841899;194;1;1;23;46;csntc7hucmo21gknxc5y0kc4q;1;53,4;49,6;2024-03-31T19:28:31.656Z;2024-03-31T19:28:33Z;[{'id': 4913222127, 'qualifierId': 212, 'value': '13.7'}, {'id': 4913222129, 'qualifierId': 213, 'value': '5.57'}, {'id': 4913222123, 'qualifierId': 140, 'value': '63.2'}, {'id': 4913222125, 'qualifierId': 141, 'value': '36.4'}, {'id': 4913222121, 'qualifierId': 56, 'value': 'Center'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;36,4;13,7;;63,2;5,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;63,2;36,4;;;;;;;0;0;23;46;Carolina Core;1426;MC;1,0
2665841907;195;1;1;23;47;csntc7hucmo21gknxc5y0kc4q;1;64,4;34,3;2024-03-31T19:28:32.537Z;2024-03-31T19:28:34Z;[{'id': 4913222171, 'qualifierId': 213, 'value': '3.86'}, {'id': 4913222163, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913222169, 'qualifierId': 212, 'value': '6.8'}, {'id': 4913222165, 'qualifierId': 140, 'value': '59.5'}, {'id': 4913222167, 'qualifierId': 141, 'value': '27.7'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;27,7;6,8;;59,5;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;59,5;27,7;;;;;;;0;0;23;47;Carolina Core;1427;FWR;1,0
2665841931;196;1;1;23;49;csntc7hucmo21gknxc5y0kc4q;1;62,4;28,2;2024-03-31T19:28:34.217Z;2024-03-31T19:28:36Z;[{'id': 4913222283, 'qualifierId': 141, 'value': '37.6'}, {'id': 4913222285, 'qualifierId': 212, 'value': '7.1'}, {'id': 4913222281, 'qualifierId': 140, 'value': '59.5'}, {'id': 4913222279, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913222287, 'qualifierId': 213, 'value': '2.02'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;37,6;7,1;;59,5;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;59,5;37,6;;;;;;;0;0;23;49;Carolina Core;1429;DR;1,0
2665841965;197;1;1;23;51;csntc7hucmo21gknxc5y0kc4q;1;62,6;45,4;2024-03-31T19:28:36.633Z;2024-03-31T19:28:41Z;[{'id': 4913222441, 'qualifierId': 212, 'value': '36.8'}, {'id': 4913222439, 'qualifierId': 141, 'value': '89.7'}, {'id': 4913222435, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913222433, 'qualifierId': 155}, {'id': 4913222445, 'qualifierId': 1}, {'id': 4913222443, 'qualifierId': 213, 'value': '0.96'}, {'id': 4913222437, 'qualifierId': 140, 'value': '82.8'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;89,7;36,8;;82,8;0,96;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;82,8;89,7;;;;;;;0;0;23;51;Carolina Core;1431;MC;1,0
2665841981;198;1;1;23;56;csntc7hucmo21gknxc5y0kc4q;1;83,4;87,7;2024-03-31T19:28:41.465Z;2024-03-31T19:28:43Z;[{'id': 4913222503, 'qualifierId': 213, 'value': '4.00'}, {'id': 4913222499, 'qualifierId': 141, 'value': '79.3'}, {'id': 4913222495, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913222497, 'qualifierId': 140, 'value': '78.7'}, {'id': 4913222501, 'qualifierId': 212, 'value': '7.5'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;79,3;7,5;;78,7;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;78,7;79,3;;;;;;;0;0;23;56;Carolina Core;1436;FWL;1,0
2665841989;199;1;1;23;58;csntc7hucmo21gknxc5y0kc4q;1;78,3;79,0;2024-03-31T19:28:42.889Z;2024-03-31T19:28:43Z;[{'id': 4913222543, 'qualifierId': 213, 'value': '1.99'}, {'id': 4913222537, 'qualifierId': 140, 'value': '76.2'}, {'id': 4913222539, 'qualifierId': 141, 'value': '86.2'}, {'id': 4913222535, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913222541, 'qualifierId': 212, 'value': '5.4'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;86,2;5,4;;76,2;1,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;76,2;86,2;;;;;;;0;0;23;58;Carolina Core;1438;DC;1,0
2665841999;200;1;1;23;59;csntc7hucmo21gknxc5y0kc4q;1;75,4;86,5;2024-03-31T19:28:43.849Z;2024-03-31T19:28:45Z;[{'id': 4913222581, 'qualifierId': 141, 'value': '70.2'}, {'id': 4913222585, 'qualifierId': 213, 'value': '4.59'}, {'id': 4913222583, 'qualifierId': 212, 'value': '11.2'}, {'id': 4913222575, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913222579, 'qualifierId': 140, 'value': '74.1'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;70,2;11,2;;74,1;4,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,1;70,2;;;;;;;0;0;23;59;Carolina Core;1439;FWL;1,0
2665842025;201;1;1;24;0;csntc7hucmo21gknxc5y0kc4q;1;74,1;70,3;2024-03-31T19:28:44.841Z;2024-03-31T19:28:47Z;[{'id': 4913222727, 'qualifierId': 213, 'value': '4.12'}, {'id': 4913222721, 'qualifierId': 140, 'value': '69.4'}, {'id': 4913222719, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913222723, 'qualifierId': 141, 'value': '59.6'}, {'id': 4913222725, 'qualifierId': 212, 'value': '8.8'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;59,6;8,8;;69,4;4,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;69,4;59,6;;;;;;;0;0;24;0;Carolina Core;1440;MC;1,0
2667653921;888;3;1;24;2;csntc7hucmo21gknxc5y0kc4q;1;68,9;54,8;2024-03-31T19:28:46.917Z;2024-04-05T16:02:51Z;[{'id': 4923061885, 'qualifierId': 56, 'value': 'Center'}, {'id': 4923061889, 'qualifierId': 286}, {'id': 4923061891, 'qualifierId': 465}, {'id': 4923146707, 'qualifierId': 233, 'value': '964'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;by2psb16dtg877c99ibz4rllg;Take On;;;;;;;;;;;;;;;;;;;;964,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;24;2;Carolina Core;1442;MC;1,0
2667653923;964;45;1;24;2;2nnef9tr9g7m2s6n873qif95g;0;31,1;45,2;2024-03-31T19:28:46.917Z;2024-04-05T14:22:58Z;[{'id': 4923061897, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923061901, 'qualifierId': 285}, {'id': 4923061903, 'qualifierId': 233, 'value': '888'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;by2psb16dtg877c99ibz4rllg;Challenge;;;;;;;;;;;;;;;;;;;;888,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;24;2;New England II;1442;DMC;1,0
2665842041;202;1;1;24;2;csntc7hucmo21gknxc5y0kc4q;1;70,3;61,2;2024-03-31T19:28:47.481Z;2024-03-31T19:28:50Z;[{'id': 4913222799, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913222807, 'qualifierId': 213, 'value': '5.21'}, {'id': 4913222801, 'qualifierId': 140, 'value': '75.4'}, {'id': 4913222803, 'qualifierId': 141, 'value': '46.7'}, {'id': 4913222805, 'qualifierId': 212, 'value': '11.2'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;46,7;11,2;;75,4;5,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,4;46,7;;;;;;;0;0;24;2;Carolina Core;1442;MC;1,0
2665842075;203;1;1;24;5;csntc7hucmo21gknxc5y0kc4q;1;77,9;40,6;2024-03-31T19:28:49.897Z;2024-03-31T19:28:53Z;[{'id': 4913222945, 'qualifierId': 212, 'value': '13.8'}, {'id': 4913222943, 'qualifierId': 141, 'value': '20.3'}, {'id': 4913222947, 'qualifierId': 213, 'value': '4.75'}, {'id': 4913222939, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913222941, 'qualifierId': 140, 'value': '78.4'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;20,3;13,8;;78,4;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;78,4;20,3;;;;;;;0;0;24;5;Carolina Core;1445;FWR;1,0
2665842089;204;1;1;24;8;csntc7hucmo21gknxc5y0kc4q;0;93,6;15,4;2024-03-31T19:28:53.113Z;2024-04-05T14:23:11Z;[{'id': 4913223005, 'qualifierId': 2}, {'id': 4913223013, 'qualifierId': 141, 'value': '19.5'}, {'id': 4913223073, 'qualifierId': 286}, {'id': 4913223069, 'qualifierId': 233, 'value': '219'}, {'id': 4913223007, 'qualifierId': 155}, {'id': 4913223011, 'qualifierId': 140, 'value': '94.0'}, {'id': 4923061987, 'qualifierId': 20}, {'id': 4913223009, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913223067, 'qualifierId': 236}, {'id': 4913223015, 'qualifierId': 212, 'value': '2.8'}, {'id': 4913223017, 'qualifierId': 213, 'value': '1.42'}, {'id': 4923061985, 'qualifierId': 224}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;19,5;2,8;;94,0;1,42;;1,0;;;219,0;1,0;;;;;;;;;1,0;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;94,0;19,5;;;;;;;0;0;24;8;Carolina Core;1448;DR;1,0
2665842085;219;12;1;24;8;2nnef9tr9g7m2s6n873qif95g;1;9,7;81,2;2024-03-31T19:28:53.213Z;2024-03-31T19:28:55Z;[{'id': 4913222995, 'qualifierId': 185}, {'id': 4913223091, 'qualifierId': 233, 'value': '204'}, {'id': 4913222997, 'qualifierId': 56, 'value': 'Back'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;by2psb16dtg877c99ibz4rllg;Clearance;;;;;;;;;;;;;;;;;;;;204,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;24;8;New England II;1448;DML;1,0
2665842391;205;5;1;24;12;csntc7hucmo21gknxc5y0kc4q;1;89,0;-1,4;2024-03-31T19:28:57.448Z;2024-03-31T20:41:37Z;[{'id': 4913224685, 'qualifierId': 233, 'value': '220'}, {'id': 4913224677, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913224679, 'qualifierId': 347}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;by2psb16dtg877c99ibz4rllg;Out;;;;;;;;;;;;;;;;;;;;220,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;24;12;Carolina Core;1452;DR;1,0
2665842131;220;5;1;24;12;2nnef9tr9g7m2s6n873qif95g;0;11,0;101,4;2024-03-31T19:28:57.448Z;2024-03-31T19:29:28Z;[{'id': 4913223279, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913224711, 'qualifierId': 233, 'value': '205'}, {'id': 4913223281, 'qualifierId': 347}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;by2psb16dtg877c99ibz4rllg;Out;;;;;;;;;;;;;;;;;;;;205,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;24;12;New England II;1452;DML;1,0
2665842227;221;17;1;24;20;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-03-31T19:29:05.145Z;2024-04-05T14:23:26Z;[{'id': 4913224431, 'qualifierId': 392}, {'id': 4913224433, 'qualifierId': 13, 'value': '243'}, {'id': 4913224429, 'qualifierId': 31}];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;by2psb16dtg877c99ibz4rllg;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;24;20;New England II;1460;DMC;1,0
