id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_PlayerPosition;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Angle;value_IntendedTackleTarget;value_TouchTypePass;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_Chipped;value_HeadPass;value_LongBall;value_Launch;value_FlickOn;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_Head;value_Assist;value_BlockedY;value_GoalmouthZ;value_BoxDeepLeft;value_LowLeft;value_GoalmouthY;value_BlockedX;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_RightFooted;value_Assisted;value_Hands;value_LowGkIntervention;value_Collected;value_Standing;value_OverArm;value_KeeperThrow;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_IntentionalAssist;value_LowRight;value_BoxRight;value_MediumGkIntervention;value_Diving;value_ParriedSafe;value_Left;value_Right;value_InSwinger;value_Cross;value_LeftFooted;value_CornerTaken;value_GkY;value_SmallBoxLeft;value_FirstTouch;value_BigChance;value_SavedOffLine;value_FromCorner;value_SixYardBlocked;value_Blocked;value_GkX;value_LastLine;value_DefBlock;value_HighCentre;value_NotAssisted;value_Weak;value_Volley;value_Reaching;value_GkKickFromHands;value_Straight;value_DrivenCross;value_OutSwinger;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_SmallBoxCentre;value_HighLeft;value_GkXTimeOfGoal;value_GoalShotGameClock;value_TakeOnSpace;value_BlockedCross;value_Overrun;value_TouchTypeControl;value_LayOff;value_Defensive1V1;value_AttemptedTackle;value_LowCentre;value_OutOfBoxCentre;value_HighGkIntervention;value_HighClaim;value_OutOfBoxDeepLeft;value_BoxCentre;value_SwerveRight;value_FastBreak;value_NotPastGoalLine;value_BlockedClearance;value_YellowCard;value_TacticalFoul;value_NotVisible;value_Argument;value_Minutes;value_High;value_CloseRight;value_EndType;value_PullBack;value_PersistentInfringement;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxLeft;value_BoxDeepRight;value_InjuredPlayerId;value_Injury;value_HitBar;value_HitWoodwork;value_SmallBoxRight;value_GkHoof;value_SwitchOfPlay;value_AerialFoul;value_Feet;value_Stooping;value_OverhitCross;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2670965467;209;1;1;19;40;479lsfr4cwlzewpbuda3y2xv4;1;34,9;91,8;2024-04-11T20:23:25.302Z;2024-04-11T20:23:30Z;[{'id': 4940881583, 'qualifierId': 140, 'value': '34.7'}, {'id': 4940881587, 'qualifierId': 212, 'value': '18.2'}, {'id': 4940881581, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940881585, 'qualifierId': 141, 'value': '65.0'}, {'id': 4940881589, 'qualifierId': 213, 'value': '4.70'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;34,7;18,2;65,0;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;34,7;65,0;;;;;;;;0;19;40;Philadelphia Union II;1180;DC;1,0
2670965469;210;1;1;19;45;479lsfr4cwlzewpbuda3y2xv4;0;37,3;60,2;2024-04-11T20:23:29.974Z;2024-04-11T20:23:31Z;[{'id': 4940881599, 'qualifierId': 140, 'value': '64.7'}, {'id': 4940881595, 'qualifierId': 155}, {'id': 4940881601, 'qualifierId': 141, 'value': '26.5'}, {'id': 4940881607, 'qualifierId': 1}, {'id': 4940881603, 'qualifierId': 212, 'value': '36.8'}, {'id': 4940881605, 'qualifierId': 213, 'value': '5.61'}, {'id': 4940881597, 'qualifierId': 56, 'value': 'Center'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;64,7;36,8;26,5;;5,61;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;64,7;26,5;;;;;;;;0;19;45;Philadelphia Union II;1185;MC;1,0
2670965477;200;1;1;19;47;1zgjjyruyufrkh4xjvryqsb1i;1;39,2;77,6;2024-04-11T20:23:31.904Z;2024-04-11T20:23:33Z;[{'id': 4940881637, 'qualifierId': 140, 'value': '53.0'}, {'id': 4940881633, 'qualifierId': 56, 'value': 'Center'}, {'id': 4940881631, 'qualifierId': 3}, {'id': 4940881643, 'qualifierId': 212, 'value': '20.7'}, {'id': 4940881647, 'qualifierId': 213, 'value': '5.49'}, {'id': 4940881641, 'qualifierId': 141, 'value': '55.8'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;53,0;20,7;55,8;;5,49;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;53,0;55,8;;;;;;;;0;19;47;Orlando City B;1187;DC;1,0
2670965483;201;49;1;19;48;1zgjjyruyufrkh4xjvryqsb1i;1;56,3;58,1;2024-04-11T20:23:33.433Z;2024-04-11T20:23:33Z;[];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;c42ksaqo5b2tsbffqiqci9btg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;19;48;Orlando City B;1188;DMC;1,0
2670965525;202;1;1;19;49;1zgjjyruyufrkh4xjvryqsb1i;1;61,8;62,0;2024-04-11T20:23:34.440Z;2024-04-11T20:23:51Z;[{'id': 4940881871, 'qualifierId': 140, 'value': '79.9'}, {'id': 4940881869, 'qualifierId': 56, 'value': 'Left'}, {'id': 4940881873, 'qualifierId': 141, 'value': '92.6'}, {'id': 4940881877, 'qualifierId': 213, 'value': '0.83'}, {'id': 4940881875, 'qualifierId': 212, 'value': '28.2'}, {'id': 4940882035, 'qualifierId': 210, 'value': '15'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;1,0;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;79,9;28,2;92,6;;0,83;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;79,9;92,6;;;;;;;;0;19;49;Orlando City B;1189;DMC;1,0
2670965527;203;15;1;19;57;1zgjjyruyufrkh4xjvryqsb1i;1;84,9;81,4;2024-04-11T20:23:42.704Z;2024-04-16T16:55:06Z;[{'id': 4940882075, 'qualifierId': 233, 'value': '212'}, {'id': 4940882063, 'qualifierId': 215}, {'id': 4940881931, 'qualifierId': 20}, {'id': 4940881883, 'qualifierId': 22}, {'id': 4940882061, 'qualifierId': 103, 'value': '20.9'}, {'id': 4940882065, 'qualifierId': 146, 'value': '98.1'}, {'id': 4940881885, 'qualifierId': 69}, {'id': 4940882059, 'qualifierId': 102, 'value': '49.3'}, {'id': 4940882067, 'qualifierId': 147, 'value': '54.2'}, {'id': 4940882053, 'qualifierId': 29}, {'id': 4940882051, 'qualifierId': 79}, {'id': 4940881887, 'qualifierId': 56, 'value': 'Left'}, {'id': 4940882055, 'qualifierId': 55, 'value': '202'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;c42ksaqo5b2tsbffqiqci9btg;Attempt Saved;;;;;;;;;;;;;;;;;;;212,0;;;;;;;;;;;;;;;;;;;54,2;20,9;;;49,3;98,1;1,0;1,0;202,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;98,1;54,2;49,3;20.9;202,0;81w1fqi66z0ibawynhraybaxg;;0;19;57;Orlando City B;1197;ML;1,0
2670965531;212;10;1;19;58;479lsfr4cwlzewpbuda3y2xv4;1;1,3;50,0;2024-04-11T20:23:42.804Z;2024-04-16T16:55:10Z;[{'id': 4940881959, 'qualifierId': 233, 'value': '203'}, {'id': 4940881907, 'qualifierId': 56, 'value': 'Back'}, {'id': 4956331915, 'qualifierId': 378}, {'id': 4940881937, 'qualifierId': 177}, {'id': 4940881939, 'qualifierId': 181}, {'id': 4940881905, 'qualifierId': 182}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;c42ksaqo5b2tsbffqiqci9btg;Save;;;;;;;;;;;;;;;;;;;203,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;19;58;Philadelphia Union II;1198;GK;1,0
2670965537;213;52;1;19;58;479lsfr4cwlzewpbuda3y2xv4;1;1,3;50,0;2024-04-11T20:23:43.712Z;2024-04-16T16:55:13Z;[{'id': 4956331953, 'qualifierId': 378}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;c42ksaqo5b2tsbffqiqci9btg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;19;58;Philadelphia Union II;1198;GK;1,0
2670965597;214;1;1;20;15;479lsfr4cwlzewpbuda3y2xv4;1;5,8;47,6;2024-04-11T20:23:59.783Z;2024-04-11T20:24:01Z;[{'id': 4940882349, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940882351, 'qualifierId': 140, 'value': '9.2'}, {'id': 4940882353, 'qualifierId': 141, 'value': '52.4'}, {'id': 4940882357, 'qualifierId': 213, 'value': '0.74'}, {'id': 4940882355, 'qualifierId': 212, 'value': '4.8'}, {'id': 4940882347, 'qualifierId': 123}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;9,2;4,8;52,4;;0,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;9,2;52,4;;;;;;;;0;20;15;Philadelphia Union II;1215;GK;1,0
2670965631;215;1;1;20;16;479lsfr4cwlzewpbuda3y2xv4;1;9,2;52,4;2024-04-11T20:24:01.222Z;2024-04-11T20:24:05Z;[{'id': 4940882521, 'qualifierId': 212, 'value': '20.7'}, {'id': 4940882523, 'qualifierId': 213, 'value': '0.39'}, {'id': 4940882517, 'qualifierId': 140, 'value': '27.5'}, {'id': 4940882519, 'qualifierId': 141, 'value': '63.9'}, {'id': 4940882515, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;27,5;20,7;63,9;;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;27,5;63,9;;;;;;;;0;20;16;Philadelphia Union II;1216;DC;1,0
2670965641;216;1;1;20;21;479lsfr4cwlzewpbuda3y2xv4;1;34,2;74,7;2024-04-11T20:24:05.830Z;2024-04-11T20:24:08Z;[{'id': 4940882563, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940882567, 'qualifierId': 141, 'value': '92.6'}, {'id': 4940882571, 'qualifierId': 213, 'value': '2.09'}, {'id': 4940882569, 'qualifierId': 212, 'value': '14.1'}, {'id': 4940882565, 'qualifierId': 140, 'value': '27.5'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;27,5;14,1;92,6;;2,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;27,5;92,6;;;;;;;;0;20;21;Philadelphia Union II;1221;MC;1,0
2670965675;217;1;1;20;23;479lsfr4cwlzewpbuda3y2xv4;1;28,9;92,6;2024-04-11T20:24:08.038Z;2024-04-11T20:24:13Z;[{'id': 4940882733, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940882737, 'qualifierId': 141, 'value': '87.2'}, {'id': 4940882735, 'qualifierId': 140, 'value': '35.3'}, {'id': 4940882741, 'qualifierId': 213, 'value': '5.78'}, {'id': 4940882739, 'qualifierId': 212, 'value': '7.7'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;35,3;7,7;87,2;;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,3;87,2;;;;;;;;0;20;23;Philadelphia Union II;1223;DC;1,0
2670965667;204;83;1;20;27;1zgjjyruyufrkh4xjvryqsb1i;0;65,2;6,4;2024-04-11T20:24:12.216Z;2024-04-11T20:25:26Z;[{'id': 4940885361, 'qualifierId': 399, 'value': 'i5wj5hcg2r9934e7gauxtgmi'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;c42ksaqo5b2tsbffqiqci9btg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;20;27;Orlando City B;1227;MR;1,0
2670965681;218;1;1;20;28;479lsfr4cwlzewpbuda3y2xv4;1;32,9;93,3;2024-04-11T20:24:13.094Z;2024-04-11T20:24:14Z;[{'id': 4940882769, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940882771, 'qualifierId': 140, 'value': '32.6'}, {'id': 4940882777, 'qualifierId': 213, 'value': '4.65'}, {'id': 4940882773, 'qualifierId': 141, 'value': '85.7'}, {'id': 4940882775, 'qualifierId': 212, 'value': '5.2'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;32,6;5,2;85,7;;4,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;32,6;85,7;;;;;;;;0;20;28;Philadelphia Union II;1228;MC;1,0
2670965691;219;1;1;20;29;479lsfr4cwlzewpbuda3y2xv4;1;32,6;85,7;2024-04-11T20:24:14.038Z;2024-04-11T20:24:15Z;[{'id': 4940882823, 'qualifierId': 213, 'value': '2.72'}, {'id': 4940882817, 'qualifierId': 140, 'value': '26.8'}, {'id': 4940882821, 'qualifierId': 212, 'value': '6.7'}, {'id': 4940882815, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940882819, 'qualifierId': 141, 'value': '89.7'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;26,8;6,7;89,7;;2,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;26,8;89,7;;;;;;;;0;20;29;Philadelphia Union II;1229;AMC;1,0
2670965707;220;1;1;20;30;479lsfr4cwlzewpbuda3y2xv4;1;26,8;89,7;2024-04-11T20:24:15.206Z;2024-04-11T20:24:17Z;[{'id': 4940882879, 'qualifierId': 141, 'value': '74.0'}, {'id': 4940882883, 'qualifierId': 213, 'value': '5.01'}, {'id': 4940882875, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940882881, 'qualifierId': 212, 'value': '11.2'}, {'id': 4940882877, 'qualifierId': 140, 'value': '29.9'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;29,9;11,2;74,0;;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;29,9;74,0;;;;;;;;0;20;30;Philadelphia Union II;1230;DC;1,0
2670965769;221;1;1;20;32;479lsfr4cwlzewpbuda3y2xv4;1;28,5;70,4;2024-04-11T20:24:17.030Z;2024-04-11T20:24:24Z;[{'id': 4940883205, 'qualifierId': 140, 'value': '75.3'}, {'id': 4940883209, 'qualifierId': 212, 'value': '55.8'}, {'id': 4940883213, 'qualifierId': 1}, {'id': 4940883207, 'qualifierId': 141, 'value': '31.6'}, {'id': 4940883203, 'qualifierId': 56, 'value': 'Center'}, {'id': 4940883201, 'qualifierId': 155}, {'id': 4940883211, 'qualifierId': 213, 'value': '5.79'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;75,3;55,8;31,6;;5,79;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;75,3;31,6;;;;;;;;0;20;32;Philadelphia Union II;1232;MC;1,0
2670965773;205;83;1;20;39;1zgjjyruyufrkh4xjvryqsb1i;0;19,4;74,1;2024-04-11T20:24:23.832Z;2024-04-11T20:25:26Z;[{'id': 4940885355, 'qualifierId': 399, 'value': '6g7i7z6m8vts105dny1g6z3hm'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;c42ksaqo5b2tsbffqiqci9btg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;20;39;Orlando City B;1239;DC;1,0
2670965771;222;3;1;20;39;479lsfr4cwlzewpbuda3y2xv4;0;88,8;29,3;2024-04-11T20:24:24.423Z;2024-04-16T16:55:54Z;[{'id': 4940883225, 'qualifierId': 56, 'value': 'Center'}, {'id': 4940883227, 'qualifierId': 286}, {'id': 4940883365, 'qualifierId': 233, 'value': '207'}, {'id': 4956332627, 'qualifierId': 465}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;c42ksaqo5b2tsbffqiqci9btg;Take On;;;;;;;;;;;;;;;;;;1,0;207,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;20;39;Philadelphia Union II;1239;DR;1,0
2670965795;207;7;1;20;39;1zgjjyruyufrkh4xjvryqsb1i;1;11,2;70,7;2024-04-11T20:24:24.424Z;2024-04-16T16:55:58Z;[{'id': 4940883319, 'qualifierId': 167}, {'id': 4956332667, 'qualifierId': 385}, {'id': 4940883357, 'qualifierId': 233, 'value': '222'}, {'id': 4940883321, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940883323, 'qualifierId': 285}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;c42ksaqo5b2tsbffqiqci9btg;Tackle;;;;;;;;;;;;;;;;;;;222,0;;1,0;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;20;39;Orlando City B;1239;DC;1,0
2670965779;206;43;1;20;40;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-04-11T20:24:25.135Z;2024-04-11T20:24:30Z;[{'id': 4940883485, 'qualifierId': 144, 'value': '49'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;c42ksaqo5b2tsbffqiqci9btg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;20;40;Orlando City B;1240;DC;1,0
2670965799;208;6;1;20;40;1zgjjyruyufrkh4xjvryqsb1i;0;10,9;71,0;2024-04-11T20:24:25.494Z;2024-04-16T16:56:00Z;[{'id': 4940883407, 'qualifierId': 233, 'value': '223'}, {'id': 4940883389, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940883391, 'qualifierId': 73}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;c42ksaqo5b2tsbffqiqci9btg;Corner Awarded;;;;;;;;;;;;;;;;;;;223,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;20;40;Orlando City B;1240;DC;1,0
2670965783;223;6;1;20;40;479lsfr4cwlzewpbuda3y2xv4;1;89,1;29,0;2024-04-11T20:24:25.494Z;2024-04-11T20:24:28Z;[{'id': 4940883399, 'qualifierId': 233, 'value': '208'}, {'id': 4940883327, 'qualifierId': 75}, {'id': 4940883325, 'qualifierId': 56, 'value': 'Center'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;c42ksaqo5b2tsbffqiqci9btg;Corner Awarded;;;;;;;;;;;;;;;;;;;208,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;20;40;Philadelphia Union II;1240;DR;1,0
2670966075;224;1;1;21;23;479lsfr4cwlzewpbuda3y2xv4;0;99,5;0,5;2024-04-11T20:25:07.879Z;2024-04-16T16:56:13Z;[{'id': 4940884809, 'qualifierId': 2}, {'id': 4940884815, 'qualifierId': 223}, {'id': 4940884821, 'qualifierId': 141, 'value': '49.7'}, {'id': 4940884823, 'qualifierId': 212, 'value': '33.9'}, {'id': 4940884825, 'qualifierId': 213, 'value': '1.73'}, {'id': 4956332847, 'qualifierId': 72}, {'id': 4940884811, 'qualifierId': 6}, {'id': 4940884813, 'qualifierId': 155}, {'id': 4940884819, 'qualifierId': 140, 'value': '94.3'}, {'id': 4940884827, 'qualifierId': 1}, {'id': 4940884817, 'qualifierId': 56, 'value': 'Center'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;c42ksaqo5b2tsbffqiqci9btg;Pass;;;;;;;;;;;94,3;33,9;49,7;;1,73;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;94,3;49,7;;;;;;;;0;21;23;Philadelphia Union II;1283;AMR;1,0
