id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_TeamFormation;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Angle;value_Length;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Offensive;value_BlockedPass;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Head;value_OutOfPlay;value_Assist;value_High;value_RelatedEventId;value_FromCorner;value_35Centre;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_GkX;value_Assisted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive;value_Direct;value_Shove/Push;value_Foul;value_VideoCoverageLost;value_DeletedEventType;value_NotVisible;value_IntentionalAssist;value_FastBreak;value_GoalShotTimestamp;value_FirstTouch;value_BoxCentre;value_GkXTimeOfGoal;value_BigChance;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighLeft;value_FreeKickTaken;value_SetPiece;value_TouchTypePass;value_SwitchOfPlay;value_IntendedTackleTarget;value_TouchTypeControl;value_TouchTypeClearance;value_Blocked;value_BlockedX;value_RegularPlay;value_NotAssisted;value_BlockedY;value_LowLeft;value_OutOfBoxCentre;value_DefBlock;value_SixYardBlocked;value_LowRight;value_SmallBoxRight;value_TakeOnSpace;value_HeadPass;value_FlickOn;value_Launch;value_MediumGkIntervention;value_KeeperThrow;value_FairPlay;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_AttemptedTackle;value_TakeOnOvertake;value_Straight;value_FloatedCross;value_LeftFooted;value_LowCentre;value_Volley;value_Overrun;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutOfBoxLeft;value_FreeKick;value_LowGkIntervention;value_Diving;value_Collected;value_Hands;value_PullBack;value_GkKickFromHands;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_ProfessionalFoulLastMan;value_RedCard;value_Dissent;value_CloseLeft;value_Defensive1V1;value_Minutes;value_EndType;value_Tactical;value_BoxRight;value_ParriedSafe;value_NotPastGoalLine;value_DrivenCross;value_RecklessOffence;value_Handball;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_FantasyAssistType;value_HitBar;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_HitWoodwork;value_CausingPlayer;value_Scored;value_OverArm;value_SmallBoxCentre;value_HighRight;value_OutOfBoxRight;value_Standing;value_Stooping;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719639343;217;1;1;33;40;d0c07im4a6oj8qa7f1zlt3pqs;1;15,7;85,1;2024-09-14T01:38:36.106Z;2024-09-14T01:38:40Z;[{'id': 5207389151, 'qualifierId': 140, 'value': '17.8'}, {'id': 5207389155, 'qualifierId': 212, 'value': '31.3'}, {'id': 5207389149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207389157, 'qualifierId': 213, 'value': '4.78'}, {'id': 5207389153, 'qualifierId': 141, 'value': '39.2'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;39,2;17,8;4,78;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;17,8;39,2;;;;;;;;0;33;40;Houston Dynamo II;2020;DC;1,0
2719639383;218;1;1;33;44;d0c07im4a6oj8qa7f1zlt3pqs;1;24,0;35,3;2024-09-14T01:38:40.027Z;2024-09-14T01:38:44Z;[{'id': 5207389361, 'qualifierId': 140, 'value': '55.0'}, {'id': 5207389365, 'qualifierId': 212, 'value': '38.9'}, {'id': 5207389359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207389369, 'qualifierId': 1}, {'id': 5207389363, 'qualifierId': 141, 'value': '4.0'}, {'id': 5207389367, 'qualifierId': 213, 'value': '5.70'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;4,0;55,0;5,7;38,9;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;55,0;4,0;;;;;;;;0;33;44;Houston Dynamo II;2024;DL;1,0
2719639399;219;1;1;33;48;d0c07im4a6oj8qa7f1zlt3pqs;1;53,9;4,1;2024-09-14T01:38:44.187Z;2024-09-14T01:38:46Z;[{'id': 5207389451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207389467, 'qualifierId': 213, 'value': '3.15'}, {'id': 5207389463, 'qualifierId': 212, 'value': '19.6'}, {'id': 5207389457, 'qualifierId': 141, 'value': '4.0'}, {'id': 5207389453, 'qualifierId': 140, 'value': '35.2'}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;4,0;35,2;3,15;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;35,2;4,0;;;;;;;;0;33;48;Houston Dynamo II;2028;FWL;1,0
2719639421;220;1;1;33;50;d0c07im4a6oj8qa7f1zlt3pqs;1;34,4;4,0;2024-09-14T01:38:46.539Z;2024-09-14T01:38:48Z;[{'id': 5207389619, 'qualifierId': 212, 'value': '13.8'}, {'id': 5207389613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207389617, 'qualifierId': 141, 'value': '20.5'}, {'id': 5207389621, 'qualifierId': 213, 'value': '0.95'}, {'id': 5207389615, 'qualifierId': 140, 'value': '42.0'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;20,5;42,0;0,95;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;42,0;20,5;;;;;;;;0;33;50;Houston Dynamo II;2030;DR;1,0
2719639431;221;1;1;33;52;d0c07im4a6oj8qa7f1zlt3pqs;1;42,0;20,5;2024-09-14T01:38:48.395Z;2024-09-14T01:38:49Z;[{'id': 5207389671, 'qualifierId': 140, 'value': '43.6'}, {'id': 5207389675, 'qualifierId': 212, 'value': '5.4'}, {'id': 5207389673, 'qualifierId': 141, 'value': '13.0'}, {'id': 5207389677, 'qualifierId': 213, 'value': '5.03'}, {'id': 5207389669, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;13,0;43,6;5,03;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;43,6;13,0;;;;;;;;0;33;52;Houston Dynamo II;2032;MC;1,0
2719639457;222;1;1;33;53;d0c07im4a6oj8qa7f1zlt3pqs;1;43,6;13,0;2024-09-14T01:38:49.548Z;2024-09-14T01:38:52Z;[{'id': 5207389849, 'qualifierId': 213, 'value': '2.51'}, {'id': 5207389843, 'qualifierId': 140, 'value': '27.0'}, {'id': 5207389847, 'qualifierId': 212, 'value': '21.6'}, {'id': 5207389841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207389845, 'qualifierId': 141, 'value': '31.7'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;31,7;27,0;2,51;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;27,0;31,7;;;;;;;;0;33;53;Houston Dynamo II;2033;MC;1,0
2719639487;223;1;1;33;56;d0c07im4a6oj8qa7f1zlt3pqs;0;29,0;32,0;2024-09-14T01:38:52.700Z;2024-09-14T01:38:56Z;[{'id': 5207389993, 'qualifierId': 213, 'value': '0.66'}, {'id': 5207389987, 'qualifierId': 140, 'value': '76.4'}, {'id': 5207389983, 'qualifierId': 155}, {'id': 5207389989, 'qualifierId': 141, 'value': '88.9'}, {'id': 5207389985, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207389995, 'qualifierId': 1}, {'id': 5207389991, 'qualifierId': 212, 'value': '63.0'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;88,9;76,4;0,66;63,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;76,4;88,9;;;;;;;;0;33;56;Houston Dynamo II;2036;DL;1,0
2719639493;225;61;1;34;0;7pmw399vh2v44cjle4fkklp1w;0;30,0;18,1;2024-09-14T01:38:56.609Z;2024-09-14T01:38:56Z;[{'id': 5207390007, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3w7my3zsf9tiig309c30172s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;34;0;Austin II;2040;DR;1,0
2719639609;224;5;1;34;1;d0c07im4a6oj8qa7f1zlt3pqs;1;66,7;100,8;2024-09-14T01:38:57.554Z;2024-09-14T01:42:04Z;[{'id': 5207390615, 'qualifierId': 347}, {'id': 5207390639, 'qualifierId': 233, 'value': '226'}, {'id': 5207390613, 'qualifierId': 56, 'value': 'Left'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;3w7my3zsf9tiig309c30172s;Out;;;;;;;;;;;;;;;;;226,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;34;1;Houston Dynamo II;2041;DL;1,0
2719639509;226;5;1;34;1;7pmw399vh2v44cjle4fkklp1w;0;33,3;-0,8;2024-09-14T01:38:57.554Z;2024-09-14T01:42:05Z;[{'id': 5207390647, 'qualifierId': 233, 'value': '224'}, {'id': 5207390065, 'qualifierId': 347}, {'id': 5207390063, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3w7my3zsf9tiig309c30172s;Out;;;;;;;;;;;;;;;;;224,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;34;1;Austin II;2041;DR;1,0
2719639635;225;1;1;34;13;d0c07im4a6oj8qa7f1zlt3pqs;1;67,5;100,0;2024-09-14T01:39:09.211Z;2024-09-14T01:39:11Z;[{'id': 5207390729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207390739, 'qualifierId': 1}, {'id': 5207390733, 'qualifierId': 141, 'value': '72.9'}, {'id': 5207390737, 'qualifierId': 213, 'value': '3.89'}, {'id': 5207390727, 'qualifierId': 107}, {'id': 5207390731, 'qualifierId': 140, 'value': '47.9'}, {'id': 5207390735, 'qualifierId': 212, 'value': '28.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;72,9;47,9;3,89;28,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;47,9;72,9;;;;;;;;0;34;13;Houston Dynamo II;2053;DC;1,0
2719639651;226;1;1;34;15;d0c07im4a6oj8qa7f1zlt3pqs;1;47,9;72,9;2024-09-14T01:39:11.020Z;2024-09-14T01:39:12Z;[{'id': 5207390813, 'qualifierId': 212, 'value': '17.6'}, {'id': 5207390817, 'qualifierId': 213, 'value': '1.15'}, {'id': 5207390809, 'qualifierId': 140, 'value': '54.7'}, {'id': 5207390807, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207390811, 'qualifierId': 141, 'value': '96.6'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;96,6;54,7;1,15;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;54,7;96,6;;;;;;;;0;34;15;Houston Dynamo II;2055;MC;1,0
2719639679;227;1;1;34;16;d0c07im4a6oj8qa7f1zlt3pqs;1;54,7;96,6;2024-09-14T01:39:12.380Z;2024-09-14T01:39:15Z;[{'id': 5207390925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207390931, 'qualifierId': 212, 'value': '21.6'}, {'id': 5207390927, 'qualifierId': 140, 'value': '45.1'}, {'id': 5207390933, 'qualifierId': 213, 'value': '4.23'}, {'id': 5207390929, 'qualifierId': 141, 'value': '68.5'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;68,5;45,1;4,23;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,1;68,5;;;;;;;;0;34;16;Houston Dynamo II;2056;DC;1,0
2719639747;228;1;1;34;19;d0c07im4a6oj8qa7f1zlt3pqs;1;49,3;66,8;2024-09-14T01:39:15.419Z;2024-09-14T01:39:22Z;[{'id': 5207391321, 'qualifierId': 213, 'value': '0.30'}, {'id': 5207391319, 'qualifierId': 212, 'value': '52.5'}, {'id': 5207391313, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207391317, 'qualifierId': 141, 'value': '89.4'}, {'id': 5207391315, 'qualifierId': 140, 'value': '97.1'}, {'id': 5207391323, 'qualifierId': 1}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;89,4;97,1;0,3;52,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;97,1;89,4;;;;;;;;0;34;19;Houston Dynamo II;2059;MC;1,0
2719639775;229;1;1;34;26;d0c07im4a6oj8qa7f1zlt3pqs;0;99,2;94,7;2024-09-14T01:39:22.460Z;2024-09-14T01:39:24Z;[{'id': 5207391495, 'qualifierId': 212, 'value': '7.1'}, {'id': 5207391489, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207391491, 'qualifierId': 140, 'value': '92.5'}, {'id': 5207391493, 'qualifierId': 141, 'value': '96.2'}, {'id': 5207391497, 'qualifierId': 213, 'value': '3.00'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;96,2;92,5;3,0;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;92,5;96,2;;;;;;;;0;34;26;Houston Dynamo II;2066;Sub;1,0
2719639781;227;8;1;34;29;7pmw399vh2v44cjle4fkklp1w;1;10,4;8,3;2024-09-14T01:39:24.788Z;2024-09-17T07:58:50Z;[{'id': 5207391523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5218862435, 'qualifierId': 384}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;3w7my3zsf9tiig309c30172s;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;34;29;Austin II;2069;FWR;1,0
2719639811;228;6;1;34;30;7pmw399vh2v44cjle4fkklp1w;0;9,4;6,7;2024-09-14T01:39:25.788Z;2024-09-17T07:59:39Z;[{'id': 5207391661, 'qualifierId': 73}, {'id': 5207391695, 'qualifierId': 233, 'value': '230'}, {'id': 5207391659, 'qualifierId': 56, 'value': 'Back'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;3w7my3zsf9tiig309c30172s;Corner Awarded;;;;;;;;;;;;;;;;;230,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;34;30;Austin II;2070;FWR;1,0
2719639797;230;6;1;34;30;d0c07im4a6oj8qa7f1zlt3pqs;1;90,6;93,3;2024-09-14T01:39:25.788Z;2024-09-17T07:59:18Z;[{'id': 5207391619, 'qualifierId': 73}, {'id': 5207391617, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207391679, 'qualifierId': 233, 'value': '228'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;3w7my3zsf9tiig309c30172s;Corner Awarded;;;;;;;;;;;;;;;;;228,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;34;30;Houston Dynamo II;2070;Sub;1,0
2719640191;231;1;1;35;10;d0c07im4a6oj8qa7f1zlt3pqs;0;99,5;99,5;2024-09-14T01:40:06.445Z;2024-09-17T07:59:43Z;[{'id': 5207393465, 'qualifierId': 223}, {'id': 5207393461, 'qualifierId': 6}, {'id': 5207393471, 'qualifierId': 141, 'value': '46.7'}, {'id': 5207393459, 'qualifierId': 2}, {'id': 5207393475, 'qualifierId': 213, 'value': '4.69'}, {'id': 5207393473, 'qualifierId': 212, 'value': '35.9'}, {'id': 5207393477, 'qualifierId': 1}, {'id': 5207393463, 'qualifierId': 155}, {'id': 5207393467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5218862677, 'qualifierId': 20}, {'id': 5207393511, 'qualifierId': 233, 'value': '229'}, {'id': 5207393469, 'qualifierId': 140, 'value': '98.6'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;46,7;98,6;4,69;35,9;1,0;229,0;;;1,0;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;98,6;46,7;;;;;;;;0;35;10;Houston Dynamo II;2110;DR;1,0
2719640197;229;11;1;35;14;7pmw399vh2v44cjle4fkklp1w;1;2,8;52,0;2024-09-14T01:40:10.036Z;2024-09-17T07:59:47Z;[{'id': 5207393497, 'qualifierId': 88}, {'id': 5207393493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207393547, 'qualifierId': 233, 'value': '231'}, {'id': 5218862683, 'qualifierId': 378}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;3w7my3zsf9tiig309c30172s;Claim;;;;;;;;;;;;;;;;;231,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;35;14;Austin II;2114;GK;1,0
2719640363;230;1;1;35;25;7pmw399vh2v44cjle4fkklp1w;1;15,8;54,0;2024-09-14T01:40:21.317Z;2024-09-14T01:40:25Z;[{'id': 5207394301, 'qualifierId': 213, 'value': '5.17'}, {'id': 5207394295, 'qualifierId': 140, 'value': '20.6'}, {'id': 5207394291, 'qualifierId': 123}, {'id': 5207394299, 'qualifierId': 212, 'value': '11.4'}, {'id': 5207394293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207394297, 'qualifierId': 141, 'value': '39.0'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;39,0;20,6;5,17;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;20,6;39,0;;;;;;;;0;35;25;Austin II;2125;GK;1,0
2719640409;231;1;1;35;29;7pmw399vh2v44cjle4fkklp1w;1;23,3;39,0;2024-09-14T01:40:24.964Z;2024-09-14T01:40:29Z;[{'id': 5207394527, 'qualifierId': 213, 'value': '5.17'}, {'id': 5207394523, 'qualifierId': 141, 'value': '5.0'}, {'id': 5207394519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207394525, 'qualifierId': 212, 'value': '25.8'}, {'id': 5207394521, 'qualifierId': 140, 'value': '34.2'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;5,0;34,2;5,17;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;34,2;5,0;;;;;;;;0;35;29;Austin II;2129;DL;1,0
2719640439;232;1;1;35;33;7pmw399vh2v44cjle4fkklp1w;1;37,9;5,8;2024-09-14T01:40:29.124Z;2024-09-14T01:40:31Z;[{'id': 5207394659, 'qualifierId': 213, 'value': '1.06'}, {'id': 5207394653, 'qualifierId': 140, 'value': '44.5'}, {'id': 5207394657, 'qualifierId': 212, 'value': '14.2'}, {'id': 5207394651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207394655, 'qualifierId': 141, 'value': '24.0'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;24,0;44,5;1,06;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;44,5;24,0;;;;;;;;0;35;33;Austin II;2133;DR;1,0
2719640489;233;1;1;35;35;7pmw399vh2v44cjle4fkklp1w;1;44,5;24,0;2024-09-14T01:40:31.331Z;2024-09-14T01:40:35Z;[{'id': 5207394841, 'qualifierId': 140, 'value': '33.0'}, {'id': 5207394845, 'qualifierId': 212, 'value': '13.5'}, {'id': 5207394843, 'qualifierId': 141, 'value': '32.9'}, {'id': 5207394847, 'qualifierId': 213, 'value': '2.68'}, {'id': 5207394839, 'qualifierId': 56, 'value': 'Back'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;32,9;33,0;2,68;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;33,0;32,9;;;;;;;;0;35;35;Austin II;2135;MC;1,0
