id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Length;value_KickOff;value_Zone;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_Launch;value_DeletedEventType;value_Defensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_TouchTypeControl;value_HeadPass;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_RightFooted;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_HighGkIntervention;value_KeeperThrow;value_BlockedPass;value_TakeOnSpace;value_SwitchOfPlay;value_ShirtPull/Holding;value_InSwinger;value_Head;value_IntendedTackleTarget;value_Shove/Push;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedX;value_Volley;value_FirstTouch;value_NotAssisted;value_Blocked;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_GkY;value_GkX;value_BlockedY;value_GoalmouthZ;value_OutOfBoxCentre;value_LowLeft;value_DefBlock;value_FlickOn;value_Assist;value_Left;value_Weak;value_Assisted;value_RelatedEventId;value_MediumGkIntervention;value_OverArm;value_LayOff;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FollowsADribble;value_HighLeft;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_LeftFooted;value_Overrun;value_BlockedCross;value_CornerTaken;value_IntentionalAssist;value_FromCorner;value_HighRight;value_Diving;value_Hands;value_Collected;value_HighClaim;value_LowCentre;value_LowGkIntervention;value_ParriedDanger;value_FastBreak;value_High;value_InjuredPlayerId;value_Injury;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_DrivenCross;value_Straight;value_FreeKick;value_ByWall;value_ParriedSafe;value_Right;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SetPiece;value_CloseLeft;value_BoxLeft;value_YellowCard;value_RecklessOffence;value_NotVisible;value_OverhitCross;value_HitWoodwork;value_HitBar;value_BigChance;value_LastLine;value_NotRetreating;value_FloatedCross;value_AerialFoul;value_Argument;value_Caught;value_GkHoof;value_SmallBoxCentre;value_ThrowInSetPiece;value_Deflection;value_GkChallenge;value_TacticalFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736794689;211;1;1;20;29;dqx48fglv1l96cyrmjdod0xec;1;55,0;59,6;2024-10-20T19:24:14.357Z;2024-10-20T19:24:17Z;[{'id': 5301025387, 'qualifierId': 140, 'value': '58.7'}, {'id': 5301025389, 'qualifierId': 141, 'value': '42.1'}, {'id': 5301025385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301025393, 'qualifierId': 213, 'value': '5.03'}, {'id': 5301025391, 'qualifierId': 212, 'value': '12.5'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;42,1;12,5;;;58,7;5,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;58,7;42,1;;;;;;;0;0;20;29;Los Angeles II;1229;DL;1,0
2736794733;212;1;1;20;32;dqx48fglv1l96cyrmjdod0xec;1;60,0;42,2;2024-10-20T19:24:17.013Z;2024-10-20T19:24:19Z;[{'id': 5301025657, 'qualifierId': 140, 'value': '54.0'}, {'id': 5301025655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301025663, 'qualifierId': 212, 'value': '8.1'}, {'id': 5301025659, 'qualifierId': 141, 'value': '49.6'}, {'id': 5301025665, 'qualifierId': 213, 'value': '2.47'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;49,6;8,1;;;54,0;2,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;54,0;49,6;;;;;;;0;0;20;32;Los Angeles II;1232;MC;1,0
2736794749;213;1;1;20;34;dqx48fglv1l96cyrmjdod0xec;1;54,0;49,9;2024-10-20T19:24:19.821Z;2024-10-20T19:24:21Z;[{'id': 5301025753, 'qualifierId': 140, 'value': '57.5'}, {'id': 5301025751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301025761, 'qualifierId': 213, 'value': '1.31'}, {'id': 5301025757, 'qualifierId': 212, 'value': '14.3'}, {'id': 5301025755, 'qualifierId': 141, 'value': '70.2'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;70,2;14,3;;;57,5;1,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;57,5;70,2;;;;;;;0;0;20;34;Los Angeles II;1234;DL;1,0
2736794787;214;1;1;20;36;dqx48fglv1l96cyrmjdod0xec;0;58,0;70,2;2024-10-20T19:24:21.534Z;2024-10-20T19:24:23Z;[{'id': 5301025931, 'qualifierId': 213, 'value': '5.17'}, {'id': 5301025929, 'qualifierId': 212, 'value': '16.7'}, {'id': 5301025927, 'qualifierId': 141, 'value': '48.2'}, {'id': 5301025925, 'qualifierId': 140, 'value': '65.0'}, {'id': 5301025923, 'qualifierId': 56, 'value': 'Center'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;48,2;16,7;;;65,0;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;65,0;48,2;;;;;;;0;0;20;36;Los Angeles II;1236;DC;1,0
2736794811;160;49;1;20;39;6gaq85erpkvbyxvivd96wuw44;1;36,3;55,4;2024-10-20T19:24:24.408Z;2024-10-20T19:24:24Z;[];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;6szcvve9hfud2vx5b0njzih3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;20;39;St. Louis City II;1239;MC;1,0
2736794881;161;1;1;20;40;6gaq85erpkvbyxvivd96wuw44;0;40,3;55,2;2024-10-20T19:24:25.503Z;2024-10-20T19:24:29Z;[{'id': 5301026387, 'qualifierId': 213, 'value': '6.06'}, {'id': 5301026385, 'qualifierId': 212, 'value': '42.8'}, {'id': 5301026377, 'qualifierId': 155}, {'id': 5301026389, 'qualifierId': 1}, {'id': 5301026379, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301026381, 'qualifierId': 140, 'value': '80.1'}, {'id': 5301026383, 'qualifierId': 141, 'value': '41.5'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;41,5;42,8;;;80,1;6,06;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;80,1;41,5;;;;;;;0;0;20;40;St. Louis City II;1240;MC;1,0
2736795075;217;59;1;20;43;dqx48fglv1l96cyrmjdod0xec;1;19,4;62,0;2024-10-20T19:24:27.909Z;2024-10-20T19:24:43Z;[{'id': 5301027507, 'qualifierId': 56, 'value': 'Back'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;6szcvve9hfud2vx5b0njzih3o;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;20;43;Los Angeles II;1243;GK;1,0
2736794965;215;12;1;20;44;dqx48fglv1l96cyrmjdod0xec;1;20,1;58,4;2024-10-20T19:24:29.742Z;2024-10-25T09:05:17Z;[{'id': 5301026835, 'qualifierId': 213, 'value': '0.40'}, {'id': 5301026829, 'qualifierId': 140, 'value': '57.4'}, {'id': 5301026827, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301026831, 'qualifierId': 141, 'value': '82.6'}, {'id': 5301026833, 'qualifierId': 212, 'value': '42.5'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;6szcvve9hfud2vx5b0njzih3o;Clearance;;;;;;;;;;82,6;42,5;;;57,4;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;57,4;82,6;;;;;;;0;0;20;44;Los Angeles II;1244;GK;1,0
2736794969;216;4;1;20;49;dqx48fglv1l96cyrmjdod0xec;1;54,6;86,6;2024-10-20T19:24:34.192Z;2024-10-20T19:35:47Z;[{'id': 5301026989, 'qualifierId': 233, 'value': '162'}, {'id': 5301026929, 'qualifierId': 152}, {'id': 5301026933, 'qualifierId': 286}, {'id': 5301027727, 'qualifierId': 295}, {'id': 5301026925, 'qualifierId': 13}, {'id': 5301026927, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;6szcvve9hfud2vx5b0njzih3o;Foul;;;;;;;;;;;;;;;;;;;;;162,0;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;20;49;Los Angeles II;1249;AML;1,0
2736794951;162;4;1;20;49;6gaq85erpkvbyxvivd96wuw44;0;45,4;13,4;2024-10-20T19:24:34.193Z;2024-10-20T19:35:47Z;[{'id': 5301027021, 'qualifierId': 233, 'value': '216'}, {'id': 5301026971, 'qualifierId': 13}, {'id': 5301026973, 'qualifierId': 295}, {'id': 5301026979, 'qualifierId': 285}, {'id': 5301026975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301026977, 'qualifierId': 152}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;6szcvve9hfud2vx5b0njzih3o;Foul;;;;;;;;;;;;;;;;;;;;1,0;216,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;20;49;St. Louis City II;1249;DR;1,0
2736795253;218;1;1;21;11;dqx48fglv1l96cyrmjdod0xec;1;56,1;84,1;2024-10-20T19:24:56.062Z;2024-10-20T19:24:58Z;[{'id': 5301028627, 'qualifierId': 152}, {'id': 5301028625, 'qualifierId': 5}, {'id': 5301028631, 'qualifierId': 140, 'value': '43.0'}, {'id': 5301028633, 'qualifierId': 141, 'value': '82.1'}, {'id': 5301028629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301028635, 'qualifierId': 212, 'value': '13.8'}, {'id': 5301028637, 'qualifierId': 213, 'value': '3.24'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;82,1;13,8;;;43,0;3,24;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;43,0;82,1;;;;;;;0;0;21;11;Los Angeles II;1271;DC;1,0
2736795295;219;1;1;21;12;dqx48fglv1l96cyrmjdod0xec;1;42,9;82,1;2024-10-20T19:24:57.902Z;2024-10-20T19:25:00Z;[{'id': 5301028861, 'qualifierId': 141, 'value': '57.0'}, {'id': 5301028851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301028857, 'qualifierId': 140, 'value': '36.5'}, {'id': 5301028869, 'qualifierId': 213, 'value': '4.34'}, {'id': 5301028865, 'qualifierId': 212, 'value': '18.3'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;57,0;18,3;;;36,5;4,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;36,5;57,0;;;;;;;0;0;21;12;Los Angeles II;1272;DC;1,0
2736795327;220;1;1;21;15;dqx48fglv1l96cyrmjdod0xec;1;36,4;57,0;2024-10-20T19:25:00.687Z;2024-10-20T19:25:03Z;[{'id': 5301029061, 'qualifierId': 141, 'value': '42.1'}, {'id': 5301029063, 'qualifierId': 212, 'value': '14.2'}, {'id': 5301029057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301029059, 'qualifierId': 140, 'value': '45.9'}, {'id': 5301029065, 'qualifierId': 213, 'value': '5.49'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;42,1;14,2;;;45,9;5,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;45,9;42,1;;;;;;;0;0;21;15;Los Angeles II;1275;DL;1,0
2736795333;221;1;1;21;18;dqx48fglv1l96cyrmjdod0xec;0;48,2;36,0;2024-10-20T19:25:03.582Z;2024-10-20T19:25:04Z;[{'id': 5301029145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301029149, 'qualifierId': 141, 'value': '52.5'}, {'id': 5301029147, 'qualifierId': 140, 'value': '61.3'}, {'id': 5301029153, 'qualifierId': 213, 'value': '0.68'}, {'id': 5301029151, 'qualifierId': 212, 'value': '17.8'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;52,5;17,8;;;61,3;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;61,3;52,5;;;;;;;0;0;21;18;Los Angeles II;1278;MC;1,0
2736795345;163;8;1;21;20;6gaq85erpkvbyxvivd96wuw44;1;40,9;48,8;2024-10-20T19:25:05.187Z;2024-10-25T09:06:32Z;[{'id': 5301029199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5310316553, 'qualifierId': 384}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;6szcvve9hfud2vx5b0njzih3o;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;21;20;St. Louis City II;1280;MC;1,0
2736795411;222;1;1;21;22;dqx48fglv1l96cyrmjdod0xec;1;40,1;66,7;2024-10-20T19:25:07.358Z;2024-10-20T19:25:09Z;[{'id': 5301029599, 'qualifierId': 212, 'value': '7.3'}, {'id': 5301029593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301029597, 'qualifierId': 141, 'value': '66.3'}, {'id': 5301029595, 'qualifierId': 140, 'value': '47.0'}, {'id': 5301029601, 'qualifierId': 213, 'value': '6.25'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;66,3;7,3;;;47,0;6,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;47,0;66,3;;;;;;;0;0;21;22;Los Angeles II;1282;DC;1,0
2736795451;223;1;1;21;24;dqx48fglv1l96cyrmjdod0xec;1;47,1;67,2;2024-10-20T19:25:09.599Z;2024-10-20T19:25:13Z;[{'id': 5301029879, 'qualifierId': 212, 'value': '7.0'}, {'id': 5301029885, 'qualifierId': 213, 'value': '3.19'}, {'id': 5301029871, 'qualifierId': 140, 'value': '40.4'}, {'id': 5301029865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301029873, 'qualifierId': 141, 'value': '66.7'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;66,7;7,0;;;40,4;3,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;40,4;66,7;;;;;;;0;0;21;24;Los Angeles II;1284;MC;1,0
2736795471;224;1;1;21;28;dqx48fglv1l96cyrmjdod0xec;1;40,4;65,5;2024-10-20T19:25:13.359Z;2024-10-20T19:25:15Z;[{'id': 5301030037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301030045, 'qualifierId': 213, 'value': '5.73'}, {'id': 5301030043, 'qualifierId': 212, 'value': '13.2'}, {'id': 5301030041, 'qualifierId': 141, 'value': '55.4'}, {'id': 5301030039, 'qualifierId': 140, 'value': '51.1'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;55,4;13,2;;;51,1;5,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;51,1;55,4;;;;;;;0;0;21;28;Los Angeles II;1288;DC;1,0
2736795485;225;1;1;21;30;dqx48fglv1l96cyrmjdod0xec;1;51,3;55,4;2024-10-20T19:25:15.279Z;2024-10-25T09:07:01Z;[{'id': 5301030107, 'qualifierId': 212, 'value': '15.2'}, {'id': 5301030105, 'qualifierId': 141, 'value': '34.8'}, {'id': 5301030109, 'qualifierId': 213, 'value': '4.32'}, {'id': 5301030101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301030103, 'qualifierId': 140, 'value': '45.8'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;34,8;15,2;;;45,8;4,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;45,8;34,8;;;;;;;0;0;21;30;Los Angeles II;1290;AMC;1,0
2736795555;226;1;1;21;34;dqx48fglv1l96cyrmjdod0xec;1;52,2;28,3;2024-10-20T19:25:19.286Z;2024-10-20T19:25:20Z;[{'id': 5301030449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301030457, 'qualifierId': 213, 'value': '0.65'}, {'id': 5301030455, 'qualifierId': 212, 'value': '7.3'}, {'id': 5301030453, 'qualifierId': 141, 'value': '34.8'}, {'id': 5301030451, 'qualifierId': 140, 'value': '57.7'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;34,8;7,3;;;57,7;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;57,7;34,8;;;;;;;0;0;21;34;Los Angeles II;1294;MC;1,0
2736795609;227;1;1;21;35;dqx48fglv1l96cyrmjdod0xec;1;57,7;34,8;2024-10-20T19:25:20.464Z;2024-10-20T19:25:24Z;[{'id': 5301030787, 'qualifierId': 212, 'value': '7.6'}, {'id': 5301030791, 'qualifierId': 213, 'value': '3.91'}, {'id': 5301030779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301030783, 'qualifierId': 141, 'value': '27.0'}, {'id': 5301030781, 'qualifierId': 140, 'value': '52.5'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;27,0;7,6;;;52,5;3,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;52,5;27,0;;;;;;;0;0;21;35;Los Angeles II;1295;AMC;1,0
2736795671;228;1;1;21;39;dqx48fglv1l96cyrmjdod0xec;1;53,7;28,3;2024-10-20T19:25:24.511Z;2024-10-20T19:25:28Z;[{'id': 5301031101, 'qualifierId': 212, 'value': '41.6'}, {'id': 5301031103, 'qualifierId': 213, 'value': '0.78'}, {'id': 5301031095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301031097, 'qualifierId': 140, 'value': '81.7'}, {'id': 5301031093, 'qualifierId': 155}, {'id': 5301031099, 'qualifierId': 141, 'value': '71.5'}, {'id': 5301031105, 'qualifierId': 1}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;71,5;41,6;;;81,7;0,78;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;81,7;71,5;;;;;;;0;0;21;39;Los Angeles II;1299;MC;1,0
2736795679;229;44;1;21;42;dqx48fglv1l96cyrmjdod0xec;1;82,0;72,5;2024-10-20T19:25:27.768Z;2024-10-20T19:36:46Z;[{'id': 5301031143, 'qualifierId': 286}, {'id': 5301031141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301031183, 'qualifierId': 233, 'value': '164'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;6szcvve9hfud2vx5b0njzih3o;Aerial;;;;;;;;;;;;;;;;;;;;;164,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;42;Los Angeles II;1302;AML;1,0
2736795663;164;44;1;21;42;6gaq85erpkvbyxvivd96wuw44;0;18,0;27,5;2024-10-20T19:25:27.769Z;2024-10-20T19:36:46Z;[{'id': 5301031203, 'qualifierId': 233, 'value': '229'}, {'id': 5301031045, 'qualifierId': 285}, {'id': 5301031043, 'qualifierId': 56, 'value': 'Back'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;6szcvve9hfud2vx5b0njzih3o;Aerial;;;;;;;;;;;;;;;;;;;;1,0;229,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;21;42;St. Louis City II;1302;DR;1,0
2736795683;230;61;1;21;43;dqx48fglv1l96cyrmjdod0xec;0;81,9;71,1;2024-10-20T19:25:28.599Z;2024-10-20T19:25:28Z;[{'id': 5301031165, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;6szcvve9hfud2vx5b0njzih3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;43;Los Angeles II;1303;AML;1,0
