id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_LongBall;value_Launch;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_Right;value_InSwinger;value_CornerTaken;value_Chipped;value_LeftFooted;value_Cross;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TakeOnSpace;value_Offensive;value_TouchTypeControl;value_Defensive;value_IntentionalAssist;value_Assist;value_RightFooted;value_BlockedY;value_RelatedEventId;value_RegularPlay;value_BoxDeepRight;value_BlockedX;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_LowRight;value_Diving;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedDanger;value_BlockedPass;value_IntendedTackleTarget;value_HeadPass;value_DeletedEventType;value_TouchTypeClearance;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_LeadingToAttempt;value_BigChance;value_35Right;value_HighRight;value_NotAssisted;value_GkX;value_GkY;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_Direct;value_Foul;value_AttemptedTackle;value_FlickOn;value_FloatedCross;value_Straight;value_Head;value_OutSwinger;value_BlockedCross;value_SwitchOfPlay;value_Shove/Push;value_TakeOnOvertake;value_TouchTypePass;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_ShirtPull/Holding;value_LowGkIntervention;value_OverArm;value_FirstTouch;value_BoxCentre;value_High;value_BoxRight;value_LastLine;value_HighCentre;value_Standing;value_Hands;value_Fingertip;value_FromCorner;value_LowLeft;value_LowCentre;value_Blocked;value_DefBlock;value_LayOff;value_Defensive1V1;value_FreeKick;value_ByWall;value_GkKickFromHands;value_InjuredPlayerId;value_Injury;value_PullBack;value_Handball;value_Minutes;value_SavedOffLine;value_SixYardBlocked;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_1On1;value_TacticalFoul;value_YellowCard;value_ThroughBall;value_FastBreak;value_Collected;value_NotPastGoalLine;value_OwnShotBlocked;value_CloseRight;value_Volley;value_Dissent;value_GkHoof;value_ParriedSafe;value_BoxLeft;value_CloseLeft;value_Deflection;value_Stooping;value_Reaching;value_MisHit;value_CloseHigh;value_ThrowInSetPiece;value_SmallBoxRight;value_AerialFoul;value_Weak;value_OutOfBoxDeepRight;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2720403057;547;1;2;58;47;6gaq85erpkvbyxvivd96wuw44;1;44,9;61,0;2024-09-14T22:20:51.533Z;2024-09-14T22:20:55Z;[{'id': 5211478791, 'qualifierId': 213, 'value': '4.82'}, {'id': 5211478783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211478789, 'qualifierId': 212, 'value': '7.0'}, {'id': 5211478785, 'qualifierId': 140, 'value': '45.6'}, {'id': 5211478787, 'qualifierId': 141, 'value': '50.7'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;50,7;45,6;4,82;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;45,6;50,7;;;;;;;0;0;58;47;Portland Timbers II;3527;MC;1,0
2720403067;548;1;2;58;51;6gaq85erpkvbyxvivd96wuw44;1;55,8;44,4;2024-09-14T22:20:55.173Z;2024-09-14T22:20:56Z;[{'id': 5211478839, 'qualifierId': 141, 'value': '29.6'}, {'id': 5211478847, 'qualifierId': 213, 'value': '5.56'}, {'id': 5211478833, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211478835, 'qualifierId': 140, 'value': '66.7'}, {'id': 5211478843, 'qualifierId': 212, 'value': '15.2'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;29,6;66,7;5,56;;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;66,7;29,6;;;;;;;0;0;58;51;Portland Timbers II;3531;MC;1,0
2720403081;549;1;2;58;52;6gaq85erpkvbyxvivd96wuw44;0;66,7;29,6;2024-09-14T22:20:56.595Z;2024-09-14T22:20:58Z;[{'id': 5211478881, 'qualifierId': 140, 'value': '89.5'}, {'id': 5211478883, 'qualifierId': 141, 'value': '31.1'}, {'id': 5211478885, 'qualifierId': 212, 'value': '24.0'}, {'id': 5211478887, 'qualifierId': 213, 'value': '0.04'}, {'id': 5211478879, 'qualifierId': 56, 'value': 'Center'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;31,1;89,5;0,04;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;89,5;31,1;;;;;;;0;0;58;52;Portland Timbers II;3532;Sub;1,0
2720403107;576;12;2;58;54;5ou8b446l1sl8frblkz3xi17g;1;12,3;68,6;2024-09-14T22:20:59.037Z;2024-09-14T23:13:54Z;[{'id': 5211479031, 'qualifierId': 140, 'value': '0.0'}, {'id': 5211479033, 'qualifierId': 141, 'value': '70.5'}, {'id': 5211479029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211479035, 'qualifierId': 212, 'value': '13.6'}, {'id': 5211479037, 'qualifierId': 213, 'value': '3.05'}, {'id': 5211479051, 'qualifierId': 167}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;4n560jtk6bl7mwe2y91qvwus;Clearance;;;;;;;;;;70,5;0,0;3,05;;13,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;0,0;70,5;;;;;;;0;0;58;54;Los Angeles II;3534;DC;1,0
2720403085;550;6;2;58;55;6gaq85erpkvbyxvivd96wuw44;1;96,4;30,1;2024-09-14T22:20:59.516Z;2024-09-14T23:04:28Z;[{'id': 5211478977, 'qualifierId': 75}, {'id': 5211478975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211479105, 'qualifierId': 233, 'value': '577'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Corner Awarded;;;;;;;;;;;;;;;;;;;;577,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;58;55;Portland Timbers II;3535;Sub;1,0
2720403113;577;6;2;58;55;5ou8b446l1sl8frblkz3xi17g;0;3,6;69,9;2024-09-14T22:20:59.516Z;2024-09-18T11:18:05Z;[{'id': 5211479093, 'qualifierId': 73}, {'id': 5211479091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211479117, 'qualifierId': 233, 'value': '550'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;4n560jtk6bl7mwe2y91qvwus;Corner Awarded;;;;;;;;;;;;;;;;;;;1,0;550,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;58;55;Los Angeles II;3535;DC;1,0
2720403243;551;1;2;59;19;6gaq85erpkvbyxvivd96wuw44;1;99,5;0,5;2024-09-14T22:21:23.295Z;2024-09-14T22:21:26Z;[{'id': 5211479629, 'qualifierId': 141, 'value': '5.8'}, {'id': 5211479633, 'qualifierId': 213, 'value': '2.88'}, {'id': 5211479623, 'qualifierId': 6}, {'id': 5211479631, 'qualifierId': 212, 'value': '13.7'}, {'id': 5211479627, 'qualifierId': 140, 'value': '86.9'}, {'id': 5211479625, 'qualifierId': 56, 'value': 'Right'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;5,8;86,9;2,88;;13,7;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;86,9;5,8;;;;;;;0;0;59;19;Portland Timbers II;3559;FWL;1,0
2720403253;552;1;2;59;20;6gaq85erpkvbyxvivd96wuw44;1;86,9;5,8;2024-09-14T22:21:24.841Z;2024-09-14T22:21:26Z;[{'id': 5211479671, 'qualifierId': 140, 'value': '70.3'}, {'id': 5211479669, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211479673, 'qualifierId': 141, 'value': '14.0'}, {'id': 5211479677, 'qualifierId': 213, 'value': '2.83'}, {'id': 5211479675, 'qualifierId': 212, 'value': '18.3'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;14,0;70,3;2,83;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,3;14,0;;;;;;;0;0;59;20;Portland Timbers II;3560;MC;1,0
2720403261;553;1;2;59;23;6gaq85erpkvbyxvivd96wuw44;0;70,3;14,0;2024-09-14T22:21:27.185Z;2024-09-14T22:21:29Z;[{'id': 5211479745, 'qualifierId': 213, 'value': '5.83'}, {'id': 5211479739, 'qualifierId': 140, 'value': '89.6'}, {'id': 5211479743, 'qualifierId': 212, 'value': '22.6'}, {'id': 5211479741, 'qualifierId': 141, 'value': '0.0'}, {'id': 5211479737, 'qualifierId': 56, 'value': 'Right'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;0,0;89,6;5,83;;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;89,6;0,0;;;;;;;0;0;59;23;Portland Timbers II;3563;Sub;1,0
2720403269;554;5;2;59;25;6gaq85erpkvbyxvivd96wuw44;0;86,9;-0,6;2024-09-14T22:21:29.826Z;2024-09-14T23:33:32Z;[{'id': 5211479793, 'qualifierId': 347}, {'id': 5211479791, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211480405, 'qualifierId': 233, 'value': '578'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;4n560jtk6bl7mwe2y91qvwus;Out;;;;;;;;;;;;;;;;;;;;578,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;59;25;Portland Timbers II;3565;Sub;1,0
2720403377;578;5;2;59;25;5ou8b446l1sl8frblkz3xi17g;1;13,1;100,6;2024-09-14T22:21:29.826Z;2024-09-14T23:33:31Z;[{'id': 5211480391, 'qualifierId': 233, 'value': '554'}, {'id': 5211480383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211480385, 'qualifierId': 347}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;4n560jtk6bl7mwe2y91qvwus;Out;;;;;;;;;;;;;;;;;;;;554,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;59;25;Los Angeles II;3565;DC;1,0
2720403393;579;1;2;59;47;5ou8b446l1sl8frblkz3xi17g;0;15,2;100,0;2024-09-14T22:21:51.781Z;2024-09-14T22:21:54Z;[{'id': 5211480499, 'qualifierId': 107}, {'id': 5211480507, 'qualifierId': 212, 'value': '20.9'}, {'id': 5211480505, 'qualifierId': 141, 'value': '89.0'}, {'id': 5211480503, 'qualifierId': 140, 'value': '33.6'}, {'id': 5211480501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211480509, 'qualifierId': 213, 'value': '5.89'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;89,0;33,6;5,89;;20,9;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;33,6;89,0;;;;;;;0;0;59;47;Los Angeles II;3587;DML;1,0
2720403413;555;1;2;59;51;6gaq85erpkvbyxvivd96wuw44;1;58,7;11,5;2024-09-14T22:21:55.657Z;2024-09-14T22:23:34Z;[{'id': 5211480601, 'qualifierId': 213, 'value': '6.21'}, {'id': 5211480591, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211480599, 'qualifierId': 212, 'value': '12.8'}, {'id': 5211480587, 'qualifierId': 3}, {'id': 5211480597, 'qualifierId': 141, 'value': '10.2'}, {'id': 5211480595, 'qualifierId': 140, 'value': '70.9'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;10,2;70,9;6,21;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,9;10,2;;;;;;;0;0;59;51;Portland Timbers II;3591;DL;1,0
2720403421;580;43;2;59;52;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-09-14T22:21:56.357Z;2024-09-14T23:14:40Z;[{'id': 5211480627, 'qualifierId': 157, 'value': '0'}, {'id': 5211480635, 'qualifierId': 212, 'value': '11.7'}, {'id': 5211480637, 'qualifierId': 213, 'value': '4.43'}, {'id': 5211480629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5211480633, 'qualifierId': 141, 'value': '72.6'}, {'id': 5211480639, 'qualifierId': 1, 'value': '0'}, {'id': 5211480631, 'qualifierId': 140, 'value': '26.3'}, {'id': 5211598931, 'qualifierId': 144, 'value': '1'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;4n560jtk6bl7mwe2y91qvwus;Deleted event;;;;;;;;;;72,6;26,3;4,43;;11,7;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;26,3;72,6;;;;;;;0;0;59;52;Los Angeles II;3592;DML;1,0
2720403419;556;1;2;59;52;6gaq85erpkvbyxvivd96wuw44;0;70,9;10,2;2024-09-14T22:21:56.844Z;2024-09-14T22:23:35Z;[{'id': 5211480749, 'qualifierId': 233, 'value': '581'}, {'id': 5211480753, 'qualifierId': 286}, {'id': 5211480747, 'qualifierId': 236}, {'id': 5211480617, 'qualifierId': 140, 'value': '76.0'}, {'id': 5211480615, 'qualifierId': 56, 'value': 'Right'}, {'id': 5211480625, 'qualifierId': 1}, {'id': 5211480623, 'qualifierId': 213, 'value': '6.26'}, {'id': 5211480619, 'qualifierId': 141, 'value': '10.0'}, {'id': 5211480621, 'qualifierId': 212, 'value': '5.4'}, {'id': 5211480613, 'qualifierId': 157}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;10,0;76,0;6,26;;5,4;;1,0;1,0;;;581,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;76,0;10,0;;;;;;;0;0;59;52;Portland Timbers II;3592;MC;1,0
2720403435;581;74;2;59;52;5ou8b446l1sl8frblkz3xi17g;1;24,1;53,4;2024-09-14T22:21:56.845Z;2024-09-14T23:34:22Z;[{'id': 5211480759, 'qualifierId': 233, 'value': '556'}, {'id': 5211480735, 'qualifierId': 285}, {'id': 5211480733, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;4n560jtk6bl7mwe2y91qvwus;Blocked Pass;;;;;;;;;;;;;;;;;;;;556,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;59;52;Los Angeles II;3592;DML;1,0
2720403429;557;1;2;59;54;6gaq85erpkvbyxvivd96wuw44;1;76,3;32,8;2024-09-14T22:21:58.219Z;2024-09-14T22:23:39Z;[{'id': 5211480709, 'qualifierId': 212, 'value': '14.0'}, {'id': 5211480703, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211480711, 'qualifierId': 213, 'value': '1.78'}, {'id': 5211480705, 'qualifierId': 140, 'value': '73.5'}, {'id': 5211480707, 'qualifierId': 141, 'value': '52.9'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;52,9;73,5;1,78;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;73,5;52,9;;;;;;;0;0;59;54;Portland Timbers II;3594;FW;1,0
2720403431;558;49;2;59;55;6gaq85erpkvbyxvivd96wuw44;1;72,8;47,1;2024-09-14T22:21:59.953Z;2024-09-14T22:22:21Z;[];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;4n560jtk6bl7mwe2y91qvwus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;59;55;Portland Timbers II;3595;MC;1,0
2720403433;559;1;2;59;55;6gaq85erpkvbyxvivd96wuw44;0;72,8;47,1;2024-09-14T22:22:00.094Z;2024-09-14T22:23:40Z;[{'id': 5211480727, 'qualifierId': 141, 'value': '48.3'}, {'id': 5211480725, 'qualifierId': 140, 'value': '74.4'}, {'id': 5211480731, 'qualifierId': 213, 'value': '0.45'}, {'id': 5211480723, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211480729, 'qualifierId': 212, 'value': '1.9'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;48,3;74,4;0,45;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;74,4;48,3;;;;;;;0;0;59;55;Portland Timbers II;3595;MC;1,0
2722131689;882;8;2;59;57;5ou8b446l1sl8frblkz3xi17g;1;15,9;42,4;2024-09-14T22:22:01.675Z;2024-09-18T11:19:40Z;[{'id': 5220921191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220921257, 'qualifierId': 383}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;4n560jtk6bl7mwe2y91qvwus;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;59;57;Los Angeles II;3597;DC;1,0
2720403473;560;1;2;60;0;6gaq85erpkvbyxvivd96wuw44;1;70,3;82,2;2024-09-14T22:22:04.734Z;2024-09-14T22:22:07Z;[{'id': 5211480977, 'qualifierId': 212, 'value': '10.5'}, {'id': 5211480975, 'qualifierId': 141, 'value': '69.6'}, {'id': 5211480973, 'qualifierId': 140, 'value': '64.5'}, {'id': 5211480971, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211480979, 'qualifierId': 213, 'value': '4.09'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;69,6;64,5;4,09;;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,5;69,6;;;;;;;0;0;60;0;Portland Timbers II;3600;MC;1,0
2720403489;561;1;2;60;3;6gaq85erpkvbyxvivd96wuw44;1;64,3;66,7;2024-09-14T22:22:07.593Z;2024-09-14T22:22:11Z;[{'id': 5211481043, 'qualifierId': 140, 'value': '70.6'}, {'id': 5211481049, 'qualifierId': 213, 'value': '1.21'}, {'id': 5211481041, 'qualifierId': 56, 'value': 'Left'}, {'id': 5211481045, 'qualifierId': 141, 'value': '92.7'}, {'id': 5211481047, 'qualifierId': 212, 'value': '18.9'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;92,7;70,6;1,21;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,6;92,7;;;;;;;0;0;60;3;Portland Timbers II;3603;MC;1,0
2720403505;562;1;2;60;7;6gaq85erpkvbyxvivd96wuw44;1;71,3;91,7;2024-09-14T22:22:11.250Z;2024-09-14T22:22:13Z;[{'id': 5211481155, 'qualifierId': 213, 'value': '4.13'}, {'id': 5211481145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5211481147, 'qualifierId': 140, 'value': '64.9'}, {'id': 5211481151, 'qualifierId': 212, 'value': '12.2'}, {'id': 5211481149, 'qualifierId': 141, 'value': '76.8'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;4n560jtk6bl7mwe2y91qvwus;Pass;;;;;;;;;;76,8;64,9;4,13;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,9;76,8;;;;;;;0;0;60;7;Portland Timbers II;3607;MC;1,0
