id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_TeamFormation;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_PassEndX;value_Length;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive1V1;value_Offensive;value_TakeOnSpace;value_AttemptedTackle;value_Direct;value_Foul;value_Defensive;value_Cross;value_LeftFooted;value_Chipped;value_FreeKickTaken;value_OutSwinger;value_Head;value_FirstTouch;value_GkX;value_RightFooted;value_IndividualPlay;value_GoalmouthZ;value_HighLeft;value_GkY;value_OutOfBoxCentre;value_SetPiece;value_Volley;value_NotAssisted;value_GoalmouthY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_LongBall;value_SwitchOfPlay;value_LayOff;value_DeletedEventType;value_Assist;value_Assisted;value_RelatedEventId;value_Left;value_RegularPlay;value_OutOfPlay;value_Right;value_IntentionalAssist;value_CornerTaken;value_BoxCentre;value_High;value_FromCorner;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_TakeOnOvertake;value_BlockedY;value_BoxLeft;value_Blocked;value_BlockedX;value_LowLeft;value_DefBlock;value_InSwinger;value_HeadPass;value_Launch;value_OverhitCross;value_BlockedPass;value_BlockedCross;value_HighGkIntervention;value_NotVisible;value_LowCentre;value_TouchTypeClearance;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_BigChance;value_Handball;value_ShirtPull/Holding;value_Overrun;value_HighRight;value_LowRight;value_OutOfBoxDeepRight;value_FreeKick;value_Hands;value_Stooping;value_Collected;value_LastLine;value_OtherObstacle;value_DrinksBreak;value_RefereeDelay;value_BallHitsReferee;value_MediumGkIntervention;value_PersistentInfringement;value_YellowCard;value_BoxRight;value_Deflection;value_FastBreak;value_ParriedSafe;value_Sliding;value_Feet;value_FlickOn;value_TouchTypeControl;value_TacticalFoul;value_ParriedDanger;value_Diving;value_Minutes;value_1On1;value_Standing;value_OtherBodyPart;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LeadingToGoal;value_GkXTimeOfGoal;value_RelatedError1Id;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Injury;value_InjuredPlayerId;value_DrivenCross;value_Straight;value_FairPlay;value_GkHoof;value_CloseRight;value_SmallBoxCentre;value_SixYardBlocked;value_NotPastGoalLine;value_35Centre;value_CloseHigh;value_MisHit;value_2NdAssist;value_PullBack;value_2NdRelatedEventId;value_2NdAssisted;value_DangerousPlay;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_Penalty;value_Weak;value_Second(2Nd)OppositeRelatedEventId;value_HitBar;value_HitWoodwork;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697170731;84;1;1;8;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;86,0;95,1;2024-06-21T23:13:25.013Z;2024-06-21T23:13:27Z;[{'id': 5083458263, 'qualifierId': 141, 'value': '92.6'}, {'id': 5083458267, 'qualifierId': 213, 'value': '3.28'}, {'id': 5083458259, 'qualifierId': 56, 'value': 'Left'}, {'id': 5083458261, 'qualifierId': 140, 'value': '74.3'}, {'id': 5083458265, 'qualifierId': 212, 'value': '12.4'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;3,28;92,6;;74,3;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;74,3;92,6;;;;;;;;0;8;20;Chicago Fire II;500;DML;1,0
2697170733;85;1;1;8;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;74,7;92,6;2024-06-21T23:13:27.252Z;2024-06-21T23:13:28Z;[{'id': 5083458273, 'qualifierId': 140, 'value': '78.1'}, {'id': 5083458277, 'qualifierId': 212, 'value': '18.7'}, {'id': 5083458279, 'qualifierId': 213, 'value': '4.90'}, {'id': 5083458271, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458275, 'qualifierId': 141, 'value': '65.6'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;4,9;65,6;;78,1;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;78,1;65,6;;;;;;;;0;8;22;Chicago Fire II;502;MC;1,0
2697170735;86;1;1;8;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;78,1;64,8;2024-06-21T23:13:28.660Z;2024-06-21T23:13:31Z;[{'id': 5083458287, 'qualifierId': 141, 'value': '55.2'}, {'id': 5083458283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458291, 'qualifierId': 213, 'value': '5.12'}, {'id': 5083458285, 'qualifierId': 140, 'value': '80.8'}, {'id': 5083458289, 'qualifierId': 212, 'value': '7.1'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;5,12;55,2;;80,8;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;80,8;55,2;;;;;;;;0;8;23;Chicago Fire II;503;FWL;1,0
2697170737;87;1;1;8;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;78,2;53,4;2024-06-21T23:13:31.076Z;2024-06-21T23:13:33Z;[{'id': 5083458299, 'qualifierId': 141, 'value': '16.4'}, {'id': 5083458295, 'qualifierId': 56, 'value': 'Right'}, {'id': 5083458303, 'qualifierId': 213, 'value': '4.97'}, {'id': 5083458297, 'qualifierId': 140, 'value': '84.4'}, {'id': 5083458301, 'qualifierId': 212, 'value': '26.0'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;4,97;16,4;;84,4;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;84,4;16,4;;;;;;;;0;8;26;Chicago Fire II;506;FW;1,0
2697170739;88;1;1;8;28;5b4ccd62yeeqdl2qk6jzsmjv8;0;88,8;19,3;2024-06-21T23:13:33.718Z;2024-06-27T11:16:05Z;[{'id': 5083458319, 'qualifierId': 213, 'value': '1.70'}, {'id': 5083458307, 'qualifierId': 2}, {'id': 5083458335, 'qualifierId': 286}, {'id': 5088705975, 'qualifierId': 20}, {'id': 5083458331, 'qualifierId': 233, 'value': '47'}, {'id': 5083458309, 'qualifierId': 155}, {'id': 5083458317, 'qualifierId': 212, 'value': '0.8'}, {'id': 5083458313, 'qualifierId': 140, 'value': '88.7'}, {'id': 5083458315, 'qualifierId': 141, 'value': '20.5'}, {'id': 5083458329, 'qualifierId': 236}, {'id': 5083458311, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088705973, 'qualifierId': 224}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;1,7;20,5;;88,7;0,8;;47,0;;;;1,0;;;;;;1,0;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;88,7;20,5;;;;;;;;0;8;28;Chicago Fire II;508;DMR;1,0
2697170741;47;12;1;8;29;8o8m08he36u0j4w08aj2iodn8;1;12,9;78,4;2024-06-21T23:13:33.818Z;2024-06-21T23:13:35Z;[{'id': 5083458323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458321, 'qualifierId': 185}, {'id': 5083458339, 'qualifierId': 233, 'value': '88'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dis0046zxbhj65ekm2pl90u8k;Clearance;;;;;;;;;;;;;;;;;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;8;29;Columbus Crew II;509;DL;1,0
2697170745;48;6;1;8;30;8o8m08he36u0j4w08aj2iodn8;0;12,2;78,2;2024-06-21T23:13:34.869Z;2024-06-27T11:16:08Z;[{'id': 5083458343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458357, 'qualifierId': 233, 'value': '89'}, {'id': 5083458345, 'qualifierId': 73}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dis0046zxbhj65ekm2pl90u8k;Corner Awarded;;;;;;;;;;;;;;;;;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;8;30;Columbus Crew II;510;DL;1,0
2697170743;89;6;1;8;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;87,8;21,8;2024-06-21T23:13:34.869Z;2024-06-21T23:13:36Z;[{'id': 5083458347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458351, 'qualifierId': 233, 'value': '48'}, {'id': 5083458349, 'qualifierId': 75}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dis0046zxbhj65ekm2pl90u8k;Corner Awarded;;;;;;;;;;;;;;;;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;8;30;Chicago Fire II;510;DMR;1,0
2697170757;90;1;1;8;58;5b4ccd62yeeqdl2qk6jzsmjv8;0;99,5;0,5;2024-06-21T23:14:03.556Z;2024-06-27T11:16:11Z;[{'id': 5083458439, 'qualifierId': 140, 'value': '96.7'}, {'id': 5088705981, 'qualifierId': 72}, {'id': 5083458441, 'qualifierId': 141, 'value': '51.6'}, {'id': 5083458431, 'qualifierId': 6}, {'id': 5083458435, 'qualifierId': 223}, {'id': 5083458429, 'qualifierId': 2}, {'id': 5083458445, 'qualifierId': 213, 'value': '1.66'}, {'id': 5083458443, 'qualifierId': 212, 'value': '34.9'}, {'id': 5083458433, 'qualifierId': 155}, {'id': 5083458437, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458447, 'qualifierId': 1}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;1,66;51,6;;96,7;34,9;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;96,7;51,6;;;;;;;;0;8;58;Chicago Fire II;538;DMR;1,0
2697170759;49;12;1;9;0;8o8m08he36u0j4w08aj2iodn8;1;8,1;50,6;2024-06-21T23:14:05.698Z;2024-06-21T23:14:06Z;[{'id': 5083458455, 'qualifierId': 212, 'value': '20.4'}, {'id': 5083458459, 'qualifierId': 15}, {'id': 5083458451, 'qualifierId': 140, 'value': '25.1'}, {'id': 5083458457, 'qualifierId': 213, 'value': '0.50'}, {'id': 5083458449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458453, 'qualifierId': 141, 'value': '65.0'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dis0046zxbhj65ekm2pl90u8k;Clearance;;;;;;;;;;;0,5;65,0;;25,1;20,4;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;25,1;65,0;;;;;;;;0;9;0;Columbus Crew II;540;DC;1,0
2697170767;91;1;1;9;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;85,2;40,9;2024-06-21T23:14:07.940Z;2024-06-21T23:14:11Z;[{'id': 5083458481, 'qualifierId': 141, 'value': '3.2'}, {'id': 5083458479, 'qualifierId': 140, 'value': '88.9'}, {'id': 5083458485, 'qualifierId': 213, 'value': '4.86'}, {'id': 5083458477, 'qualifierId': 56, 'value': 'Right'}, {'id': 5083458483, 'qualifierId': 212, 'value': '25.9'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;4,86;3,2;;88,9;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;88,9;3,2;;;;;;;;0;9;3;Chicago Fire II;543;FWR;1,0
2697170771;92;1;1;9;7;5b4ccd62yeeqdl2qk6jzsmjv8;0;91,1;6,2;2024-06-21T23:14:11.845Z;2024-06-27T11:16:33Z;[{'id': 5088705999, 'qualifierId': 224}, {'id': 5083458507, 'qualifierId': 140, 'value': '96.1'}, {'id': 5083458503, 'qualifierId': 155}, {'id': 5083458505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458501, 'qualifierId': 2}, {'id': 5083458511, 'qualifierId': 212, 'value': '30.6'}, {'id': 5088706001, 'qualifierId': 20}, {'id': 5083458513, 'qualifierId': 213, 'value': '1.40'}, {'id': 5083458509, 'qualifierId': 141, 'value': '50.6'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;1,4;50,6;;96,1;30,6;;;;;;;;;;;;1,0;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;96,1;50,6;;;;;;;;0;9;7;Chicago Fire II;547;DMR;1,0
2697170777;50;44;1;9;10;8o8m08he36u0j4w08aj2iodn8;1;4,7;50,2;2024-06-21T23:14:15.699Z;2024-06-21T23:14:18Z;[{'id': 5083458539, 'qualifierId': 233, 'value': '93'}, {'id': 5083458535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458537, 'qualifierId': 285}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dis0046zxbhj65ekm2pl90u8k;Aerial;;;;;;;;;;;;;;;;;93,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;9;10;Columbus Crew II;550;GK;1,0
2697170773;93;44;1;9;10;5b4ccd62yeeqdl2qk6jzsmjv8;0;95,3;49,8;2024-06-21T23:14:15.700Z;2024-06-21T23:14:18Z;[{'id': 5083458519, 'qualifierId': 286}, {'id': 5083458543, 'qualifierId': 233, 'value': '50'}, {'id': 5083458517, 'qualifierId': 56, 'value': 'Center'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;dis0046zxbhj65ekm2pl90u8k;Aerial;;;;;;;;;;;;;;;;;50,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;9;10;Chicago Fire II;550;FW;1,0
2697170781;51;41;1;9;11;8o8m08he36u0j4w08aj2iodn8;1;5,4;51,0;2024-06-21T23:14:16.506Z;2024-06-27T12:24:39Z;[{'id': 5083458565, 'qualifierId': 213, 'value': '5.83'}, {'id': 5083458561, 'qualifierId': 141, 'value': '43.5'}, {'id': 5083458559, 'qualifierId': 140, 'value': '15.3'}, {'id': 5083458563, 'qualifierId': 212, 'value': '11.6'}, {'id': 5088706007, 'qualifierId': 378}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dis0046zxbhj65ekm2pl90u8k;Punch;;;;;;;;;;;5,83;43,5;;15,3;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;15,3;43,5;;;;;;;;0;9;11;Columbus Crew II;551;GK;1,0
2697170785;94;13;1;9;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;84,4;49,5;2024-06-21T23:14:17.957Z;2024-06-27T11:17:05Z;[{'id': 5083458635, 'qualifierId': 25}, {'id': 5083458733, 'qualifierId': 231, 'value': '49.5'}, {'id': 5083458577, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458729, 'qualifierId': 458}, {'id': 5083458727, 'qualifierId': 328}, {'id': 5083458575, 'qualifierId': 17}, {'id': 5083458717, 'qualifierId': 74}, {'id': 5083458637, 'qualifierId': 20}, {'id': 5083458731, 'qualifierId': 230, 'value': '97.3'}, {'id': 5083458721, 'qualifierId': 103, 'value': '65.3'}, {'id': 5083458719, 'qualifierId': 102, 'value': '50.1'}, {'id': 5083458725, 'qualifierId': 108}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;dis0046zxbhj65ekm2pl90u8k;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;97,3;1,0;;65,3;;49,5;;;1,0;1,0;50,1;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;50,1;65.3;;;;0;9;13;Chicago Fire II;553;DC;1,0
2697170783;52;5;1;9;14;8o8m08he36u0j4w08aj2iodn8;1;-1,4;44,5;2024-06-21T23:14:18.898Z;2024-06-21T23:14:21Z;[{'id': 5083458569, 'qualifierId': 346}, {'id': 5083458567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458625, 'qualifierId': 233, 'value': '95'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dis0046zxbhj65ekm2pl90u8k;Out;;;;;;;;;;;;;;;;;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;9;14;Columbus Crew II;554;GK;1,0
2697170791;95;5;1;9;14;5b4ccd62yeeqdl2qk6jzsmjv8;0;101,4;55,5;2024-06-21T23:14:18.898Z;2024-06-22T00:00:09Z;[{'id': 5083458621, 'qualifierId': 56, 'value': 'Center'}, {'id': 5083458629, 'qualifierId': 233, 'value': '52'}, {'id': 5083458623, 'qualifierId': 346}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;dis0046zxbhj65ekm2pl90u8k;Out;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;9;14;Chicago Fire II;554;DC;1,0
2697170805;53;1;1;9;28;8o8m08he36u0j4w08aj2iodn8;1;5,2;61,0;2024-06-21T23:14:33.346Z;2024-06-27T11:17:10Z;[{'id': 5083458701, 'qualifierId': 140, 'value': '5.1'}, {'id': 5088706049, 'qualifierId': 189}, {'id': 5083458705, 'qualifierId': 212, 'value': '10.0'}, {'id': 5083458699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458703, 'qualifierId': 141, 'value': '46.3'}, {'id': 5083458697, 'qualifierId': 124}, {'id': 5083458711, 'qualifierId': 237}, {'id': 5083458707, 'qualifierId': 213, 'value': '4.70'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;4,7;46,3;;5,1;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;5,1;46,3;;;;;;;;0;9;28;Columbus Crew II;568;DC;1,0
2697170811;54;1;1;9;30;8o8m08he36u0j4w08aj2iodn8;1;9,1;44,7;2024-06-21T23:14:35.602Z;2024-06-21T23:14:41Z;[{'id': 5083458755, 'qualifierId': 141, 'value': '61.4'}, {'id': 5083458751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458757, 'qualifierId': 212, 'value': '11.5'}, {'id': 5083458753, 'qualifierId': 140, 'value': '10.8'}, {'id': 5083458759, 'qualifierId': 213, 'value': '1.41'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;1,41;61,4;;10,8;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;10,8;61,4;;;;;;;;0;9;30;Columbus Crew II;570;GK;1,0
2697170819;55;1;1;9;36;8o8m08he36u0j4w08aj2iodn8;1;17,6;56,9;2024-06-21T23:14:41.138Z;2024-06-21T23:14:46Z;[{'id': 5083458805, 'qualifierId': 1}, {'id': 5083458801, 'qualifierId': 212, 'value': '34.7'}, {'id': 5083458799, 'qualifierId': 141, 'value': '9.8'}, {'id': 5083458803, 'qualifierId': 213, 'value': '5.10'}, {'id': 5083458797, 'qualifierId': 140, 'value': '30.2'}, {'id': 5083458793, 'qualifierId': 155}, {'id': 5083458795, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;5,1;9,8;;30,2;34,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;30,2;9,8;;;;;;;;0;9;36;Columbus Crew II;576;DC;1,0
2697170821;56;1;1;9;41;8o8m08he36u0j4w08aj2iodn8;1;32,1;3,9;2024-06-21T23:14:46.195Z;2024-06-21T23:14:48Z;[{'id': 5083458815, 'qualifierId': 212, 'value': '12.2'}, {'id': 5083458811, 'qualifierId': 140, 'value': '21.1'}, {'id': 5083458817, 'qualifierId': 213, 'value': '2.81'}, {'id': 5083458809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5083458813, 'qualifierId': 141, 'value': '9.8'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dis0046zxbhj65ekm2pl90u8k;Pass;;;;;;;;;;;2,81;9,8;;21,1;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;21,1;9,8;;;;;;;;0;9;41;Columbus Crew II;581;DR;1,0
