id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_Launch;value_DeletedEventType;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TouchTypeClearance;value_Cross;value_LeftFooted;value_OutSwinger;value_Assist;value_BoxCentre;value_GoalmouthZ;value_Assisted;value_BlockedY;value_LowCentre;value_RelatedEventId;value_RegularPlay;value_GoalmouthY;value_BlockedX;value_LowGkIntervention;value_Hands;value_Stooping;value_ParriedSafe;value_NotVisible;value_KeeperThrow;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_OverhitCross;value_NextEventGoalKick;value_Injury;value_InjuredPlayerId;value_GoalKick;value_High;value_Head;value_IntentionalAssist;value_BigChance;value_SmallBoxCentre;value_FirstTouch;value_GkY;value_GkX;value_HighGkIntervention;value_OutOfPlay;value_AttemptedTackle;value_Right;value_NotPastGoalLine;value_FromCorner;value_Volley;value_MediumGkIntervention;value_BlockedCross;value_ShirtPull/Holding;value_Blocked;value_SixYardBlocked;value_DefBlock;value_HitWoodwork;value_NotAssisted;value_HitBar;value_LowLeft;value_Diving;value_ParriedDanger;value_Feet;value_TakeOnSpace;value_OutOfBoxCentre;value_Low;value_YellowCard;value_RecklessOffence;value_Overrun;value_Deflection;value_Collected;value_GkHoof;value_LayOff;value_ThroughBall;value_1On1;value_GkYTimeOfGoal;value_KeeperTouched;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_IndividualPlay;value_FollowsADribble;value_RefereeDelay;value_DrinksBreak;value_BoxRight;value_LowRight;value_TimeWasting;value_OverArm;value_BoxLeft;value_FastBreak;value_HighClaim;value_GkKickFromHands;value_SmallBoxLeft;value_Sliding;value_OtherBodyPart;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_ThrowInSetPiece;value_Standing;value_FreeKick;value_OutOfBoxDeepLeft;value_HitLeftPost;value_Dissent;value_SetPiece;value_HighLeft;value_BoxDeepLeft;value_Reaching;value_Handball;value_TacticalFoul;value_ByWall;value_PullBack;value_SecondYellow;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699928935;380;1;1;45;43;bd0378yx50xpdcgwkt9p9bmz8;1;35,5;30,5;2024-07-07T23:50:39.824Z;2024-07-12T09:43:15Z;[{'id': 5098688971, 'qualifierId': 141, 'value': '45.4'}, {'id': 5098688975, 'qualifierId': 213, 'value': '2.50'}, {'id': 5098688967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098688969, 'qualifierId': 140, 'value': '22.7'}, {'id': 5098688973, 'qualifierId': 212, 'value': '16.8'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;22,7;2,5;;;16,8;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;22,7;45,4;;;;;;;;0;45;43;New York City II;2743;DC;1,0
2699928965;381;1;1;45;45;bd0378yx50xpdcgwkt9p9bmz8;1;22,7;46,0;2024-07-07T23:50:42.193Z;2024-07-07T23:50:46Z;[{'id': 5098689143, 'qualifierId': 141, 'value': '72.2'}, {'id': 5098689145, 'qualifierId': 212, 'value': '19.6'}, {'id': 5098689141, 'qualifierId': 140, 'value': '30.5'}, {'id': 5098689147, 'qualifierId': 213, 'value': '1.14'}, {'id': 5098689139, 'qualifierId': 56, 'value': 'Back'}];bm2vp4mq94myce80pa3lnshxx;E. Louro;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;30,5;1,14;;;19,6;72,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;30,5;72,2;;;;;;;;0;45;45;New York City II;2745;GK;1,0
2699928979;382;1;1;45;51;bd0378yx50xpdcgwkt9p9bmz8;1;29,8;70,7;2024-07-07T23:50:48.145Z;2024-07-07T23:50:51Z;[{'id': 5098689235, 'qualifierId': 212, 'value': '18.8'}, {'id': 5098689237, 'qualifierId': 213, 'value': '1.18'}, {'id': 5098689233, 'qualifierId': 141, 'value': '96.2'}, {'id': 5098689231, 'qualifierId': 140, 'value': '36.6'}, {'id': 5098689229, 'qualifierId': 56, 'value': 'Back'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;36,6;1,18;;;18,8;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;36,6;96,2;;;;;;;;0;45;51;New York City II;2751;DC;1,0
2699928997;383;1;1;45;54;bd0378yx50xpdcgwkt9p9bmz8;1;39,6;95,6;2024-07-07T23:50:50.897Z;2024-07-07T23:50:54Z;[{'id': 5098689345, 'qualifierId': 213, 'value': '3.65'}, {'id': 5098689341, 'qualifierId': 141, 'value': '84.9'}, {'id': 5098689343, 'qualifierId': 212, 'value': '15.0'}, {'id': 5098689337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689339, 'qualifierId': 140, 'value': '27.1'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;27,1;3,65;;;15,0;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;27,1;84,9;;;;;;;;0;45;54;New York City II;2754;DML;1,0
2699929033;384;1;1;45;58;bd0378yx50xpdcgwkt9p9bmz8;1;29,9;85,5;2024-07-07T23:50:54.721Z;2024-07-07T23:51:02Z;[{'id': 5098689557, 'qualifierId': 213, 'value': '4.49'}, {'id': 5098689549, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689553, 'qualifierId': 141, 'value': '63.6'}, {'id': 5098689551, 'qualifierId': 140, 'value': '26.7'}, {'id': 5098689555, 'qualifierId': 212, 'value': '15.3'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;26,7;4,49;;;15,3;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;26,7;63,6;;;;;;;;0;45;58;New York City II;2758;DC;1,0
2699929041;385;1;1;46;5;bd0378yx50xpdcgwkt9p9bmz8;1;29,7;57,8;2024-07-07T23:51:02.241Z;2024-07-12T09:44:04Z;[{'id': 5098689601, 'qualifierId': 140, 'value': '56.0'}, {'id': 5098689605, 'qualifierId': 212, 'value': '27.7'}, {'id': 5098689599, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098689603, 'qualifierId': 141, 'value': '59.9'}, {'id': 5098689607, 'qualifierId': 213, 'value': '0.05'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;56,0;0,05;;;27,7;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;56,0;59,9;;;;;;;;0;46;5;New York City II;2765;DMC;1,0
2699929047;386;1;1;46;7;bd0378yx50xpdcgwkt9p9bmz8;1;55,9;59,9;2024-07-07T23:51:03.745Z;2024-07-07T23:51:06Z;[{'id': 5098689645, 'qualifierId': 213, 'value': '5.43'}, {'id': 5098689641, 'qualifierId': 141, 'value': '39.5'}, {'id': 5098689643, 'qualifierId': 212, 'value': '18.5'}, {'id': 5098689637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098689639, 'qualifierId': 140, 'value': '67.5'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;67,5;5,43;;;18,5;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,5;39,5;;;;;;;;0;46;7;New York City II;2767;DMC;1,0
2699929071;387;1;1;46;9;bd0378yx50xpdcgwkt9p9bmz8;1;67,5;39,5;2024-07-07T23:51:06.321Z;2024-07-07T23:51:09Z;[{'id': 5098689739, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098689747, 'qualifierId': 213, 'value': '5.22'}, {'id': 5098689743, 'qualifierId': 141, 'value': '14.2'}, {'id': 5098689745, 'qualifierId': 212, 'value': '19.7'}, {'id': 5098689741, 'qualifierId': 140, 'value': '76.6'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;76,6;5,22;;;19,7;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,6;14,2;;;;;;;;0;46;9;New York City II;2769;FW;1,0
2699929081;388;1;1;46;13;bd0378yx50xpdcgwkt9p9bmz8;0;74,5;11,8;2024-07-07T23:51:09.633Z;2024-07-07T23:51:11Z;[{'id': 5098689831, 'qualifierId': 212, 'value': '20.3'}, {'id': 5098689825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098689833, 'qualifierId': 213, 'value': '0.52'}, {'id': 5098689829, 'qualifierId': 141, 'value': '26.6'}, {'id': 5098689827, 'qualifierId': 140, 'value': '91.3'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;91,3;0,52;;;20,3;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;91,3;26,6;;;;;;;;0;46;13;New York City II;2773;DMR;1,0
2699929093;360;43;1;46;16;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-07T23:51:12.701Z;2024-07-12T09:44:16Z;[{'id': 5098689919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101121819, 'qualifierId': 144, 'value': '8'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;16;Cincinnati II;2776;MC;1,0
2699929095;361;49;1;46;16;6ddsx316t3j0z6nolrky9k4r8;1;3,4;76,2;2024-07-07T23:51:13.132Z;2024-07-07T23:51:13Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;16;Cincinnati II;2776;MC;1,0
2699929105;362;1;1;46;17;6ddsx316t3j0z6nolrky9k4r8;1;2,2;82,2;2024-07-07T23:51:13.485Z;2024-07-07T23:51:14Z;[{'id': 5098689983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689991, 'qualifierId': 213, 'value': '0.06'}, {'id': 5098689989, 'qualifierId': 212, 'value': '10.6'}, {'id': 5098689987, 'qualifierId': 141, 'value': '83.1'}, {'id': 5098689985, 'qualifierId': 140, 'value': '12.3'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;12,3;0,06;;;10,6;83,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;12,3;83,1;;;;;;;;0;46;17;Cincinnati II;2777;MC;1,0
2699929107;363;61;1;46;17;6ddsx316t3j0z6nolrky9k4r8;0;12,4;82,7;2024-07-07T23:51:13.828Z;2024-07-08T00:08:05Z;[{'id': 5098689999, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;17;Cincinnati II;2777;DC;1,0
2699932537;431;50;1;46;18;bd0378yx50xpdcgwkt9p9bmz8;1;87,0;16,8;2024-07-07T23:51:14.387Z;2024-07-12T09:57:40Z;[{'id': 5098710247, 'qualifierId': 286}, {'id': 5101126475, 'qualifierId': 233, 'value': '364'}, {'id': 5098710245, 'qualifierId': 56, 'value': 'Right'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Dispossessed;;;;;;;;;;;;;;;;;;;;1,0;364,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;46;18;New York City II;2778;DMR;1,0
2699929109;364;7;1;46;18;6ddsx316t3j0z6nolrky9k4r8;1;13,0;83,2;2024-07-07T23:51:14.388Z;2024-07-12T09:57:40Z;[{'id': 5101122313, 'qualifierId': 383}, {'id': 5098690007, 'qualifierId': 285}, {'id': 5101126471, 'qualifierId': 233, 'value': '431'}, {'id': 5098690005, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Tackle;;;;;;;;;;;;;;;;;;;;;431,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;18;Cincinnati II;2778;DC;1,0
2699932531;411;50;1;46;18;6ddsx316t3j0z6nolrky9k4r8;1;12,0;79,4;2024-07-07T23:51:15.025Z;2024-07-08T00:08:30Z;[{'id': 5098710255, 'qualifierId': 233, 'value': '389'}, {'id': 5098710165, 'qualifierId': 285}, {'id': 5098710163, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Dispossessed;;;;;;;;;;;;;;;;;;;;;389,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;18;Cincinnati II;2778;DC;1,0
2699929119;389;7;1;46;18;bd0378yx50xpdcgwkt9p9bmz8;1;88,0;20,6;2024-07-07T23:51:15.026Z;2024-07-12T09:45:39Z;[{'id': 5098690045, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098690047, 'qualifierId': 286}, {'id': 5098690049, 'qualifierId': 233, 'value': '411'}, {'id': 5101122385, 'qualifierId': 383}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Tackle;;;;;;;;;;;;;;;;;;;;1,0;411,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;46;18;New York City II;2778;DMR;1,0
2699932547;412;83;1;46;19;6ddsx316t3j0z6nolrky9k4r8;0;14,1;85,1;2024-07-07T23:51:15.387Z;2024-07-12T09:46:04Z;[{'id': 5098778591, 'qualifierId': 399, 'value': '8bjjne12yudwbzfzjdlygqx62'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;19;Cincinnati II;2779;MC;1,0
2699929179;392;3;1;46;20;bd0378yx50xpdcgwkt9p9bmz8;0;85,6;21,9;2024-07-07T23:51:16.642Z;2024-07-12T09:57:41Z;[{'id': 5098690347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098690349, 'qualifierId': 286}, {'id': 5101122431, 'qualifierId': 465}, {'id': 5101126479, 'qualifierId': 233, 'value': '365'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Take On;;;;;;;;;;;;;;;;;;;;1,0;365,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;46;20;New York City II;2780;DMR;1,0
2699929151;365;7;1;46;20;6ddsx316t3j0z6nolrky9k4r8;0;14,4;78,1;2024-07-07T23:51:16.643Z;2024-07-12T09:45:50Z;[{'id': 5098690193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098690195, 'qualifierId': 285}, {'id': 5098778469, 'qualifierId': 233, 'value': '392'}, {'id': 5101122467, 'qualifierId': 385}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Tackle;;;;;;;;;;;;;;;;;;;;;392,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;20;Cincinnati II;2780;DC;1,0
2699932611;432;43;1;46;21;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-07T23:51:17.387Z;2024-07-12T09:46:40Z;[{'id': 5098710683, 'qualifierId': 56, 'value': 'Right'}, {'id': 5101122821, 'qualifierId': 144, 'value': '3'}, {'id': 5098710721, 'qualifierId': 233, 'value': '413'}, {'id': 5098710687, 'qualifierId': 286, 'value': '0'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;413,0;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;46;21;New York City II;2781;DMR;1,0
2699932619;413;43;1;46;21;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-07T23:51:17.388Z;2024-07-12T09:46:41Z;[{'id': 5101122827, 'qualifierId': 144, 'value': '7'}, {'id': 5098710701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098710703, 'qualifierId': 285, 'value': '0'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;21;Cincinnati II;2781;DC;1,0
2699929139;390;49;1;46;22;bd0378yx50xpdcgwkt9p9bmz8;1;89,8;16,6;2024-07-07T23:51:19.122Z;2024-07-07T23:51:19Z;[];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;46;22;New York City II;2782;DMR;1,0
2699929149;391;1;1;46;23;bd0378yx50xpdcgwkt9p9bmz8;0;94,3;16,3;2024-07-07T23:51:19.793Z;2024-07-12T09:46:49Z;[{'id': 5098690221, 'qualifierId': 233, 'value': '366'}, {'id': 5098690189, 'qualifierId': 212, 'value': '1.6'}, {'id': 5098690185, 'qualifierId': 140, 'value': '94.1'}, {'id': 5101122879, 'qualifierId': 20}, {'id': 5098690219, 'qualifierId': 236}, {'id': 5098690183, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098690179, 'qualifierId': 2}, {'id': 5098690187, 'qualifierId': 141, 'value': '18.7'}, {'id': 5101122877, 'qualifierId': 224}, {'id': 5098690225, 'qualifierId': 286}, {'id': 5098690191, 'qualifierId': 213, 'value': '1.70'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;94,1;1,7;;;1,6;18,7;;;;;1,0;366,0;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;94,1;18,7;;;;;;;;0;46;23;New York City II;2783;DMR;1,0
2699929155;366;12;1;46;23;6ddsx316t3j0z6nolrky9k4r8;1;2,4;81,0;2024-07-07T23:51:19.893Z;2024-07-07T23:51:21Z;[{'id': 5098690215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098690227, 'qualifierId': 233, 'value': '391'}, {'id': 5098690213, 'qualifierId': 185}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Clearance;;;;;;;;;;;;;;;;;;;;;391,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;46;23;Cincinnati II;2783;DC;1,0
