id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_Cross;value_RightFooted;value_OutSwinger;value_Assist;value_IntentionalAssist;value_GkX;value_FirstTouch;value_BlockedY;value_GkY;value_Blocked;value_RegularPlay;value_BoxCentre;value_Assisted;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_GoalmouthY;value_OppositeRelatedEventId;value_RelatedEventId;value_LeftFooted;value_DefBlock;value_IndividualPlay;value_OutOfBoxCentre;value_SwerveLeft;value_LowRight;value_Diving;value_MediumGkIntervention;value_Caught;value_Hands;value_KeeperThrow;value_NotVisible;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Launch;value_Defensive;value_TakeOnSpace;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_Offensive;value_FreeKickTaken;value_BlockedPass;value_InSwinger;value_TouchTypePass;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_BigChance;value_SixYardBlocked;value_Head;value_HeadPass;value_LowCentre;value_LowGkIntervention;value_ShirtPull/Holding;value_ThroughBall;value_OutOfPlay;value_RecklessOffence;value_YellowCard;value_HighGkIntervention;value_GkKickFromHands;value_Shove/Push;value_TouchTypeControl;value_Strong;value_CloseLeft;value_LastLine;value_Left;value_CornerTaken;value_Right;value_BlockedCross;value_HighRight;value_FlickOn;value_BoxLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Overrun;value_FloatedCross;value_Straight;value_Volley;value_SmallBoxLeft;value_High;value_TacticalFoul;value_Unchallenged;value_Minutes;value_EndType;value_FromCorner;value_HighLeft;value_Dissent;value_OverhitCross;value_Injury;value_InjuredPlayerId;value_LeadingToAttempt;value_NotAssisted;value_RelatedError1Id;value_Collected;value_OverArm;value_IncorrectOutOfPlayDecision;value_Handball;value_Indirect;value_HighClaim;value_ParriedSafe;value_Penalty;value_PenaltyTakerId;value_Scored;value_GoalShotTimestamp;value_CausingPlayer;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_SecondYellow;value_Sliding;value_ParriedDanger;value_LeadingToGoal;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676683833;171;4;1;15;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,6;52,5;2024-04-21T20:49:47.515Z;2024-04-21T20:49:53Z;[{'id': 4971716951, 'qualifierId': 286}, {'id': 4971716949, 'qualifierId': 265}, {'id': 4971717307, 'qualifierId': 233, 'value': '152'}, {'id': 4971716945, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971716941, 'qualifierId': 13}, {'id': 4971716947, 'qualifierId': 152}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;cccanrqwn5rgfeyw06cqf3f2s;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;15;41;Colorado Rapids II;941;;1,0
2676683891;152;4;1;15;41;iiolvosiuokkrl5iuoxcjo4p;0;34,4;47,5;2024-04-21T20:49:47.516Z;2024-04-21T20:50:27Z;[{'id': 4971717285, 'qualifierId': 13}, {'id': 4971717289, 'qualifierId': 152}, {'id': 4971717287, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971719603, 'qualifierId': 55, 'value': '153'}, {'id': 4971717293, 'qualifierId': 285}, {'id': 4971717291, 'qualifierId': 265}, {'id': 4971717333, 'qualifierId': 233, 'value': '171'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;cccanrqwn5rgfeyw06cqf3f2s;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;171,0;153,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;153,0;1e2rcqui6mxvgyrsha9fr1ai2;;0;15;41;North Texas;941;MC;1,0
2676683917;153;17;1;15;43;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-04-21T20:49:49.750Z;2024-04-26T13:08:16Z;[{'id': 4971719575, 'qualifierId': 392}, {'id': 4971719579, 'qualifierId': 55, 'value': '152'}, {'id': 4971719573, 'qualifierId': 31}, {'id': 4971719577, 'qualifierId': 13, 'value': '243'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;cccanrqwn5rgfeyw06cqf3f2s;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152,0;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;152,0;1e2rcqui6mxvgyrsha9fr1ai2;;0;15;43;North Texas;943;MC;1,0
2676684381;172;1;1;16;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;66,0;56,2;2024-04-21T20:50:30.988Z;2024-04-21T20:50:49Z;[{'id': 4971719935, 'qualifierId': 140, 'value': '67.7'}, {'id': 4971719939, 'qualifierId': 212, 'value': '14.0'}, {'id': 4971719933, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971719937, 'qualifierId': 141, 'value': '35.8'}, {'id': 4971719931, 'qualifierId': 152}, {'id': 4971719941, 'qualifierId': 213, 'value': '4.84'}, {'id': 4971719929, 'qualifierId': 5}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;35,8;;;14,0;67,7;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;67,7;35,8;;;;;;;;0;16;25;Colorado Rapids II;985;;1,0
2676684421;173;1;1;16;28;99l7fsj6ykgbyqcb9zqqu9dgq;0;67,4;35,8;2024-04-21T20:50:33.933Z;2024-04-21T20:50:36Z;[{'id': 4971720127, 'qualifierId': 213, 'value': '0.43'}, {'id': 4971720117, 'qualifierId': 155}, {'id': 4971720121, 'qualifierId': 140, 'value': '96.2'}, {'id': 4971720119, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971720125, 'qualifierId': 212, 'value': '33.3'}, {'id': 4971720129, 'qualifierId': 1}, {'id': 4971720123, 'qualifierId': 141, 'value': '56.4'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;56,4;;;33,3;96,2;0,43;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;96,2;56,4;;;;;;;;0;16;28;Colorado Rapids II;988;;1,0
2676684409;154;52;1;16;30;iiolvosiuokkrl5iuoxcjo4p;1;5,1;44,9;2024-04-21T20:50:36.072Z;2024-04-26T13:08:48Z;[{'id': 4980120449, 'qualifierId': 378}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;cccanrqwn5rgfeyw06cqf3f2s;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;16;30;North Texas;990;GK;1,0
2676684511;155;1;1;16;32;iiolvosiuokkrl5iuoxcjo4p;1;14,9;44,9;2024-04-21T20:50:38.344Z;2024-04-21T20:50:46Z;[{'id': 4971720603, 'qualifierId': 199}, {'id': 4971720613, 'qualifierId': 213, 'value': '0.34'}, {'id': 4971720605, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971720609, 'qualifierId': 141, 'value': '79.0'}, {'id': 4971720615, 'qualifierId': 1}, {'id': 4971720607, 'qualifierId': 140, 'value': '77.8'}, {'id': 4971720611, 'qualifierId': 212, 'value': '70.0'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;79,0;;;70,0;77,8;0,34;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;77,8;79,0;;;;;;;;0;16;32;North Texas;992;GK;1,0
2676684541;156;1;1;16;42;iiolvosiuokkrl5iuoxcjo4p;1;80,2;82,0;2024-04-21T20:50:48.216Z;2024-04-21T20:50:49Z;[{'id': 4971720817, 'qualifierId': 212, 'value': '9.2'}, {'id': 4971720811, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971720815, 'qualifierId': 141, 'value': '72.9'}, {'id': 4971720819, 'qualifierId': 213, 'value': '3.88'}, {'id': 4971720813, 'qualifierId': 140, 'value': '73.7'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;72,9;;;9,2;73,7;3,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;73,7;72,9;;;;;;;;0;16;42;North Texas;1002;AMC;1,0
2676684597;157;1;1;16;43;iiolvosiuokkrl5iuoxcjo4p;1;73,7;72,9;2024-04-21T20:50:49.609Z;2024-04-21T20:50:54Z;[{'id': 4971721113, 'qualifierId': 140, 'value': '78.0'}, {'id': 4971721119, 'qualifierId': 213, 'value': '4.84'}, {'id': 4971721115, 'qualifierId': 141, 'value': '22.4'}, {'id': 4971721109, 'qualifierId': 155}, {'id': 4971721111, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971721117, 'qualifierId': 212, 'value': '34.6'}, {'id': 4971721121, 'qualifierId': 1}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;22,4;;;34,6;78,0;4,84;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;78,0;22,4;;;;;;;;0;16;43;North Texas;1003;AML;1,0
2678244667;812;3;1;16;45;iiolvosiuokkrl5iuoxcjo4p;1;72,7;20,5;2024-04-21T20:50:51.842Z;2024-04-26T15:28:19Z;[{'id': 4980266381, 'qualifierId': 233, 'value': '847'}, {'id': 4980121395, 'qualifierId': 286}, {'id': 4980121397, 'qualifierId': 464}, {'id': 4980121391, 'qualifierId': 56, 'value': 'Right'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;cccanrqwn5rgfeyw06cqf3f2s;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;847,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;16;45;North Texas;1005;MC;1,0
2678244671;847;45;1;16;45;99l7fsj6ykgbyqcb9zqqu9dgq;0;27,3;79,5;2024-04-21T20:50:51.842Z;2024-04-26T13:09:32Z;[{'id': 4980121411, 'qualifierId': 233, 'value': '812'}, {'id': 4980121405, 'qualifierId': 56, 'value': 'Back'}, {'id': 4980121409, 'qualifierId': 285}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;cccanrqwn5rgfeyw06cqf3f2s;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;812,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;16;45;Colorado Rapids II;1005;;1,0
2676684625;158;1;1;16;48;iiolvosiuokkrl5iuoxcjo4p;1;77,7;31,2;2024-04-21T20:50:54.601Z;2024-04-21T20:50:56Z;[{'id': 4971721235, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971721239, 'qualifierId': 141, 'value': '40.1'}, {'id': 4971721243, 'qualifierId': 213, 'value': '1.98'}, {'id': 4971721237, 'qualifierId': 140, 'value': '75.2'}, {'id': 4971721241, 'qualifierId': 212, 'value': '6.6'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;40,1;;;6,6;75,2;1,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;75,2;40,1;;;;;;;;0;16;48;North Texas;1008;MC;1,0
2676684681;159;1;1;16;50;iiolvosiuokkrl5iuoxcjo4p;0;75,3;37,7;2024-04-21T20:50:56.504Z;2024-04-21T20:50:59Z;[{'id': 4971721497, 'qualifierId': 140, 'value': '100.0'}, {'id': 4971721503, 'qualifierId': 213, 'value': '5.99'}, {'id': 4971721495, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971721499, 'qualifierId': 141, 'value': '25.6'}, {'id': 4971721501, 'qualifierId': 212, 'value': '28.1'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;25,6;;;28,1;100,0;5,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;100,0;25,6;;;;;;;;0;16;50;North Texas;1010;AMR;1,0
2676684683;160;5;1;16;53;iiolvosiuokkrl5iuoxcjo4p;0;101,2;26,6;2024-04-21T20:50:59.682Z;2024-04-21T20:51:02Z;[{'id': 4971721511, 'qualifierId': 346}, {'id': 4971721509, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971721593, 'qualifierId': 233, 'value': '174'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;174,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;16;53;North Texas;1013;AMR;1,0
2676684697;174;5;1;16;53;99l7fsj6ykgbyqcb9zqqu9dgq;1;-1,2;73,4;2024-04-21T20:50:59.682Z;2024-04-21T21:15:16Z;[{'id': 4971721585, 'qualifierId': 233, 'value': '160'}, {'id': 4971721561, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971721563, 'qualifierId': 346}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;16;53;Colorado Rapids II;1013;;1,0
2676684903;175;1;1;17;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,8;51,4;2024-04-21T20:51:21.918Z;2024-04-21T20:51:24Z;[{'id': 4971722855, 'qualifierId': 237}, {'id': 4971722843, 'qualifierId': 140, 'value': '6.2'}, {'id': 4971722839, 'qualifierId': 124}, {'id': 4971722845, 'qualifierId': 141, 'value': '42.5'}, {'id': 4971722849, 'qualifierId': 213, 'value': '4.95'}, {'id': 4971722847, 'qualifierId': 212, 'value': '6.2'}, {'id': 4971722841, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;42,5;;;6,2;6,2;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;6,2;42,5;;;;;;;;0;17;16;Colorado Rapids II;1036;;1,0
2676684911;176;1;1;17;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;6,7;42,5;2024-04-21T20:51:24.846Z;2024-04-21T20:51:26Z;[{'id': 4971722889, 'qualifierId': 141, 'value': '51.0'}, {'id': 4971722885, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971722887, 'qualifierId': 140, 'value': '2.9'}, {'id': 4971722893, 'qualifierId': 213, 'value': '2.17'}, {'id': 4971722891, 'qualifierId': 212, 'value': '7.0'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;51,0;;;7,0;2,9;2,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;2,9;51,0;;;;;;;;0;17;18;Colorado Rapids II;1038;;1,0
2676684937;177;1;1;17;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;2,8;51,1;2024-04-21T20:51:26.174Z;2024-04-21T20:51:29Z;[{'id': 4971723051, 'qualifierId': 1}, {'id': 4971723047, 'qualifierId': 212, 'value': '30.5'}, {'id': 4971723041, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971723039, 'qualifierId': 157}, {'id': 4971723043, 'qualifierId': 140, 'value': '31.4'}, {'id': 4971723045, 'qualifierId': 141, 'value': '59.1'}, {'id': 4971723049, 'qualifierId': 213, 'value': '0.18'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;59,1;;;30,5;31,4;0,18;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;31,4;59,1;;;;;;;;0;17;20;Colorado Rapids II;1040;;1,0
2676684939;178;61;1;17;23;99l7fsj6ykgbyqcb9zqqu9dgq;0;31,3;59,1;2024-04-21T20:51:29.294Z;2024-04-21T20:51:29Z;[{'id': 4971723055, 'qualifierId': 56, 'value': 'Back'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;cccanrqwn5rgfeyw06cqf3f2s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;17;23;Colorado Rapids II;1043;;1,0
2676684959;161;61;1;17;25;iiolvosiuokkrl5iuoxcjo4p;1;67,7;30,6;2024-04-21T20:51:30.956Z;2024-04-21T20:51:31Z;[{'id': 4971723187, 'qualifierId': 56, 'value': 'Center'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;cccanrqwn5rgfeyw06cqf3f2s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;17;25;North Texas;1045;DC;1,0
2676684975;162;1;1;17;26;iiolvosiuokkrl5iuoxcjo4p;0;70,8;31,0;2024-04-21T20:51:32.586Z;2024-04-21T20:51:34Z;[{'id': 4971723419, 'qualifierId': 286}, {'id': 4971723415, 'qualifierId': 233, 'value': '179'}, {'id': 4971723413, 'qualifierId': 236}, {'id': 4971723299, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971723307, 'qualifierId': 213, 'value': '0.00'}, {'id': 4971723301, 'qualifierId': 140, 'value': '71.3'}, {'id': 4971723303, 'qualifierId': 141, 'value': '31.0'}, {'id': 4971723305, 'qualifierId': 212, 'value': '0.5'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;31,0;;;0,5;71,3;0,0;;;;;;;;;;;;;;;;;;;;179,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;71,3;31,0;;;;;;;;0;17;26;North Texas;1046;MC;1,0
2676684991;179;74;1;17;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,4;65,4;2024-04-21T20:51:32.587Z;2024-04-21T21:28:05Z;[{'id': 4971723375, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971723435, 'qualifierId': 233, 'value': '162'}, {'id': 4971723377, 'qualifierId': 285}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;cccanrqwn5rgfeyw06cqf3f2s;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;17;26;Colorado Rapids II;1046;;1,0
2676685025;163;49;1;17;30;iiolvosiuokkrl5iuoxcjo4p;1;58,0;18,8;2024-04-21T20:51:36.506Z;2024-04-21T20:51:36Z;[];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;cccanrqwn5rgfeyw06cqf3f2s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;17;30;North Texas;1050;DR;1,0
2676685047;164;1;1;17;30;iiolvosiuokkrl5iuoxcjo4p;1;58,0;18,8;2024-04-21T20:51:36.649Z;2024-04-21T20:51:38Z;[{'id': 4971723687, 'qualifierId': 141, 'value': '42.2'}, {'id': 4971723691, 'qualifierId': 213, 'value': '2.48'}, {'id': 4971723689, 'qualifierId': 212, 'value': '26.0'}, {'id': 4971723685, 'qualifierId': 140, 'value': '38.4'}, {'id': 4971723683, 'qualifierId': 56, 'value': 'Back'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;42,2;;;26,0;38,4;2,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,4;42,2;;;;;;;;0;17;30;North Texas;1050;DR;1,0
2676685055;165;1;1;17;32;iiolvosiuokkrl5iuoxcjo4p;1;38,4;42,4;2024-04-21T20:51:38.666Z;2024-04-21T21:31:17Z;[{'id': 4971723727, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971723733, 'qualifierId': 212, 'value': '16.3'}, {'id': 4971723735, 'qualifierId': 213, 'value': '1.58'}, {'id': 4971723729, 'qualifierId': 140, 'value': '38.2'}, {'id': 4971723731, 'qualifierId': 141, 'value': '66.3'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;66,3;;;16,3;38,2;1,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,2;66,3;;;;;;;;0;17;32;North Texas;1052;DL;1,0
