id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Length;value_PassEndY;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_IntendedTackleTarget;value_BlockedPass;value_Chipped;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_Cross;value_Head;value_Left;value_CornerTaken;value_InSwinger;value_BlockedX;value_GoalmouthY;value_NotAssisted;value_BlockedY;value_IndividualPlay;value_GoalmouthZ;value_Volley;value_GkY;value_NotPastGoalLine;value_Right;value_LeftFooted;value_GkX;value_FirstTouch;value_FromCorner;value_OutOfBoxCentre;value_IntentionalAssist;value_Assist;value_BigChance;value_SmallBoxCentre;value_RelatedEventId;value_RightFooted;value_LowCentre;value_Assisted;value_Diving;value_Hands;value_ParriedDanger;value_BoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_AttemptedTackle;value_RegularPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowLeft;value_PlayersCaughtOffside;value_Indirect;value_35Centre;value_High;value_FastBreak;value_FlickOn;value_OutSwinger;value_DeletedEventType;value_Shove/Push;value_Blocked;value_OwnPlayer;value_OwnShotBlocked;value_YellowCard;value_TimeWasting;value_LayOff;value_Overrun;value_BlockedCross;value_OutOnSideline;value_MisHit;value_Stooping;value_Collected;value_KeeperThrow;value_Injury;value_InjuredPlayerId;value_DrinksBreak;value_RefereeDelay;value_LowRight;value_BoxRight;value_KeeperTouched;value_SwitchOfPlay;value_SmallBoxRight;value_SixYardBlocked;value_DefBlock;value_CloseLeft;value_NotVisible;value_TacticalFoul;value_OverArm;value_Minutes;value_EndType;value_HighClaim;value_OverhitCross;value_BoxLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_SetPiece;value_CloseRight;value_HighRight;value_Dissent;value_Deflection;value_GkKickFromHands;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_HighCentre;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705305591;429;1;1;46;22;dqx48fglv1l96cyrmjdod0xec;1;68,3;21,3;2024-08-02T23:50:03.447Z;2024-08-02T23:50:05Z;[{'id': 5128448013, 'qualifierId': 141, 'value': '3.4'}, {'id': 5128448011, 'qualifierId': 140, 'value': '75.9'}, {'id': 5128448017, 'qualifierId': 213, 'value': '5.29'}, {'id': 5128448015, 'qualifierId': 212, 'value': '14.6'}, {'id': 5128448009, 'qualifierId': 56, 'value': 'Right'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;5,29;;;75,9;14,6;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;75,9;3,4;;;;;;;0;0;46;22;Ventura County;2782;MR;1,0
2705305611;430;1;1;46;24;dqx48fglv1l96cyrmjdod0xec;1;78,3;3,4;2024-08-02T23:50:05.207Z;2024-08-02T23:51:51Z;[{'id': 5128448075, 'qualifierId': 213, 'value': '1.22'}, {'id': 5128448063, 'qualifierId': 2}, {'id': 5128448071, 'qualifierId': 141, 'value': '45.7'}, {'id': 5128448069, 'qualifierId': 140, 'value': '88.2'}, {'id': 5128448067, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128449545, 'qualifierId': 210, 'value': '15'}, {'id': 5128448065, 'qualifierId': 155}, {'id': 5128448073, 'qualifierId': 212, 'value': '30.6'}, {'id': 5128449547, 'qualifierId': 154}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;1,0;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;1,22;;;88,2;30,6;45,7;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;88,2;45,7;;;;;;;0;0;46;24;Ventura County;2784;DR;1,0
2705305621;431;44;1;46;28;dqx48fglv1l96cyrmjdod0xec;1;89,3;46,2;2024-08-02T23:50:09.496Z;2024-08-02T23:50:36Z;[{'id': 5128448099, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128448101, 'qualifierId': 286}, {'id': 5128448155, 'qualifierId': 233, 'value': '348'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;edm27r7argpa5747hbmsd7rx0;Aerial;;;;;;;;;;;;;;;;;;;348,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;46;28;Ventura County;2788;FW;1,0
2705305609;348;44;1;46;28;8ijkk62897so5r3bq0wgwx4bu;0;10,7;53,8;2024-08-02T23:50:09.497Z;2024-08-02T23:50:12Z;[{'id': 5128448163, 'qualifierId': 233, 'value': '431'}, {'id': 5128448061, 'qualifierId': 285}, {'id': 5128448059, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;edm27r7argpa5747hbmsd7rx0;Aerial;;;;;;;;;;;;;;;;;;1,0;431,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;28;St. Louis City II;2788;DC;1,0
2705305629;432;15;1;46;29;dqx48fglv1l96cyrmjdod0xec;1;88,3;45,8;2024-08-02T23:50:10.147Z;2024-08-02T23:51:55Z;[{'id': 5128449573, 'qualifierId': 102, 'value': '53.9'}, {'id': 5128449565, 'qualifierId': 29}, {'id': 5128449563, 'qualifierId': 76}, {'id': 5128449575, 'qualifierId': 103, 'value': '19'}, {'id': 5128448129, 'qualifierId': 22}, {'id': 5128449447, 'qualifierId': 82}, {'id': 5128449441, 'qualifierId': 15}, {'id': 5128449569, 'qualifierId': 55, 'value': '430'}, {'id': 5128449579, 'qualifierId': 147, 'value': '46.8'}, {'id': 5128449587, 'qualifierId': 231, 'value': '48.9'}, {'id': 5128448133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128449567, 'qualifierId': 154}, {'id': 5128449445, 'qualifierId': 328}, {'id': 5128449577, 'qualifierId': 146, 'value': '89.7'}, {'id': 5128449583, 'qualifierId': 230, 'value': '98.8'}, {'id': 5128448131, 'qualifierId': 17}, {'id': 5128449635, 'qualifierId': 233, 'value': '356'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;edm27r7argpa5747hbmsd7rx0;Attempt Saved;;;;;;;;;;;;;;;;;;;356,0;;;;;;;;;;;;;;1,0;;;;89,7;53,9;;46,8;;19,0;;48,9;;;;98,8;1,0;;;1,0;;;;430,0;;;1,0;;;;1,0;;;;;1,0;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;89,7;46,8;53,9;19;430,0;2dqtrnq0k1fphyw71yh41gvtg;0;0;46;29;Ventura County;2789;FW;1,0
2705305985;356;10;1;46;29;8ijkk62897so5r3bq0wgwx4bu;1;10,3;53,3;2024-08-02T23:50:10.247Z;2024-08-02T23:51:56Z;[{'id': 5128449485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128449641, 'qualifierId': 233, 'value': '432'}, {'id': 5128449483, 'qualifierId': 94}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;edm27r7argpa5747hbmsd7rx0;Save;;;;;;;;;;;;;;;;;;;432,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;29;St. Louis City II;2789;DL;1,0
2705305623;349;12;1;46;30;8ijkk62897so5r3bq0wgwx4bu;1;5,1;33,1;2024-08-02T23:50:11.064Z;2024-08-02T23:50:12Z;[{'id': 5128448103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128448109, 'qualifierId': 212, 'value': '8.8'}, {'id': 5128448107, 'qualifierId': 141, 'value': '24.9'}, {'id': 5128448105, 'qualifierId': 140, 'value': '0.0'}, {'id': 5128448145, 'qualifierId': 167}, {'id': 5128448111, 'qualifierId': 213, 'value': '3.83'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;edm27r7argpa5747hbmsd7rx0;Clearance;;;;;;;;;;3,83;;;0,0;8,8;24,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;0,0;24,9;;;;;;;0;0;46;30;St. Louis City II;2790;AMR;1,0
2705305627;350;6;1;46;31;8ijkk62897so5r3bq0wgwx4bu;0;5,1;39,6;2024-08-02T23:50:11.842Z;2024-08-02T23:50:58Z;[{'id': 5128448205, 'qualifierId': 233, 'value': '433'}, {'id': 5128448177, 'qualifierId': 73}, {'id': 5128448175, 'qualifierId': 56, 'value': 'Back'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;edm27r7argpa5747hbmsd7rx0;Corner Awarded;;;;;;;;;;;;;;;;;;;433,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;31;St. Louis City II;2791;AMR;1,0
2705305643;433;6;1;46;31;dqx48fglv1l96cyrmjdod0xec;1;94,9;60,4;2024-08-02T23:50:11.842Z;2024-08-02T23:52:53Z;[{'id': 5128448195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128448199, 'qualifierId': 233, 'value': '350'}, {'id': 5128448197, 'qualifierId': 73}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;edm27r7argpa5747hbmsd7rx0;Corner Awarded;;;;;;;;;;;;;;;;;;;350,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;46;31;Ventura County;2791;FW;1,0
2705305791;434;1;1;47;11;dqx48fglv1l96cyrmjdod0xec;0;99,5;99,5;2024-08-02T23:50:51.991Z;2024-08-02T23:50:52Z;[{'id': 5128448715, 'qualifierId': 213, 'value': '4.47'}, {'id': 5128448709, 'qualifierId': 140, 'value': '93.0'}, {'id': 5128448707, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128448701, 'qualifierId': 155}, {'id': 5128448711, 'qualifierId': 141, 'value': '58.8'}, {'id': 5128448705, 'qualifierId': 224}, {'id': 5128448697, 'qualifierId': 2}, {'id': 5128448699, 'qualifierId': 6}, {'id': 5128448713, 'qualifierId': 212, 'value': '28.5'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;4,47;;;93,0;28,5;58,8;;;;;;;;;;;;1,0;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;93,0;58,8;;;;;;;0;0;47;11;Ventura County;2831;ML;1,0
2705305809;351;12;1;47;12;8ijkk62897so5r3bq0wgwx4bu;1;4,9;32,1;2024-08-02T23:50:53.032Z;2024-08-02T23:50:56Z;[{'id': 5128448775, 'qualifierId': 140, 'value': '14.2'}, {'id': 5128448781, 'qualifierId': 213, 'value': '5.19'}, {'id': 5128448779, 'qualifierId': 212, 'value': '21.2'}, {'id': 5128448777, 'qualifierId': 141, 'value': '4.4'}, {'id': 5128448773, 'qualifierId': 56, 'value': 'Back'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;edm27r7argpa5747hbmsd7rx0;Clearance;;;;;;;;;;5,19;;;14,2;21,2;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;14,2;4,4;;;;;;;0;0;47;12;St. Louis City II;2832;MC;1,0
2705305827;435;1;1;47;16;dqx48fglv1l96cyrmjdod0xec;1;80,9;94,5;2024-08-02T23:50:56.807Z;2024-08-02T23:51:00Z;[{'id': 5128448845, 'qualifierId': 141, 'value': '85.9'}, {'id': 5128448843, 'qualifierId': 140, 'value': '61.4'}, {'id': 5128448849, 'qualifierId': 213, 'value': '3.42'}, {'id': 5128448841, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128448847, 'qualifierId': 212, 'value': '21.3'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;3,42;;;61,4;21,3;85,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;61,4;85,9;;;;;;;0;0;47;16;Ventura County;2836;ML;1,0
2705305835;436;1;1;47;19;dqx48fglv1l96cyrmjdod0xec;1;61,4;85,9;2024-08-02T23:51:00.166Z;2024-08-02T23:51:02Z;[{'id': 5128448873, 'qualifierId': 141, 'value': '72.0'}, {'id': 5128448869, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128448871, 'qualifierId': 140, 'value': '83.6'}, {'id': 5128448877, 'qualifierId': 213, 'value': '5.90'}, {'id': 5128448875, 'qualifierId': 212, 'value': '25.2'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;5,9;;;83,6;25,2;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;83,6;72,0;;;;;;;0;0;47;19;Ventura County;2839;DC;1,0
2705305841;437;3;1;47;22;dqx48fglv1l96cyrmjdod0xec;0;83,8;69,3;2024-08-02T23:51:02.711Z;2024-08-02T23:51:03Z;[{'id': 5128448885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128448889, 'qualifierId': 211}, {'id': 5128448887, 'qualifierId': 286}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;edm27r7argpa5747hbmsd7rx0;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;22;Ventura County;2842;DR;1,0
2705305839;352;43;1;47;22;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-08-02T23:51:03.065Z;2024-08-02T23:51:07Z;[{'id': 5128449003, 'qualifierId': 144, 'value': '49'}];4283da2hccprbybkv4nvmos2c;J. Corona;;;edm27r7argpa5747hbmsd7rx0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;47;22;St. Louis City II;2842;AMC;1,0
2705305845;353;50;1;47;23;8ijkk62897so5r3bq0wgwx4bu;1;24,0;32,3;2024-08-02T23:51:03.736Z;2024-08-02T23:51:08Z;[{'id': 5128448905, 'qualifierId': 285}, {'id': 5128448903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128449009, 'qualifierId': 233, 'value': '438'}];4283da2hccprbybkv4nvmos2c;J. Corona;;;edm27r7argpa5747hbmsd7rx0;Dispossessed;;;;;;;;;;;;;;;;;;1,0;438,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;47;23;St. Louis City II;2843;AMC;1,0
2705305861;438;7;1;47;23;dqx48fglv1l96cyrmjdod0xec;1;76,0;67,7;2024-08-02T23:51:03.737Z;2024-08-02T23:51:07Z;[{'id': 5128448983, 'qualifierId': 286}, {'id': 5128448981, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128448995, 'qualifierId': 233, 'value': '353'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;edm27r7argpa5747hbmsd7rx0;Tackle;;;;;;;;;;;;;;;;;;;353,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;23;Ventura County;2843;DC;1,0
2705305867;439;1;1;47;26;dqx48fglv1l96cyrmjdod0xec;1;77,6;72,9;2024-08-02T23:51:07.063Z;2024-08-02T23:51:08Z;[{'id': 5128449023, 'qualifierId': 212, 'value': '13.4'}, {'id': 5128449021, 'qualifierId': 141, 'value': '74.5'}, {'id': 5128449017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128449019, 'qualifierId': 140, 'value': '90.3'}, {'id': 5128449025, 'qualifierId': 213, 'value': '0.08'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;0,08;;;90,3;13,4;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;90,3;74,5;;;;;;;0;0;47;26;Ventura County;2846;DR;1,0
2705305869;440;49;1;47;27;dqx48fglv1l96cyrmjdod0xec;1;90,3;74,5;2024-08-02T23:51:08.455Z;2024-08-02T23:52:42Z;[];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;edm27r7argpa5747hbmsd7rx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;27;Ventura County;2847;ML;1,0
2705305877;441;61;1;47;29;dqx48fglv1l96cyrmjdod0xec;0;98,5;70,9;2024-08-02T23:51:09.670Z;2024-08-02T23:51:16Z;[{'id': 5128449043, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;edm27r7argpa5747hbmsd7rx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;29;Ventura County;2849;ML;1,0
2705305891;354;5;1;47;30;8ijkk62897so5r3bq0wgwx4bu;1;-1,1;36,4;2024-08-02T23:51:10.774Z;2024-08-02T23:53:00Z;[{'id': 5128450221, 'qualifierId': 233, 'value': '442'}, {'id': 5128449101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128450429, 'qualifierId': 346}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;edm27r7argpa5747hbmsd7rx0;Out;;;;;;;;;;;;;;;;;;;442,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;47;30;St. Louis City II;2850;DR;1,0
2705305881;442;5;1;47;30;dqx48fglv1l96cyrmjdod0xec;0;101,1;63,6;2024-08-02T23:51:10.774Z;2024-08-02T23:53:00Z;[{'id': 5128450265, 'qualifierId': 233, 'value': '354'}, {'id': 5128450415, 'qualifierId': 346}, {'id': 5128449071, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;edm27r7argpa5747hbmsd7rx0;Out;;;;;;;;;;;;;;;;;;;354,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;30;Ventura County;2850;ML;1,0
2705305981;355;1;1;48;0;8ijkk62897so5r3bq0wgwx4bu;0;4,6;42,0;2024-08-02T23:51:40.680Z;2024-08-02T23:52:07Z;[{'id': 5128449475, 'qualifierId': 1}, {'id': 5128449463, 'qualifierId': 124}, {'id': 5128449471, 'qualifierId': 212, 'value': '58.0'}, {'id': 5128449479, 'qualifierId': 74}, {'id': 5128449467, 'qualifierId': 140, 'value': '59.7'}, {'id': 5128449469, 'qualifierId': 141, 'value': '35.4'}, {'id': 5128449465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128449473, 'qualifierId': 213, 'value': '6.21'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;6,21;;;59,7;58,0;35,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;59,7;35,4;;;;;;;0;0;48;0;St. Louis City II;2880;GK;1,0
2705306041;357;30;1;48;0;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-08-02T23:51:40.789Z;2024-08-02T23:52:01Z;[{'id': 5128449665, 'qualifierId': 57, 'value': '0'}];;;;;edm27r7argpa5747hbmsd7rx0;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;48;0;St. Louis City II;2880;;
2705306043;443;30;1;48;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-08-02T23:51:40.823Z;2024-08-02T23:52:00Z;[{'id': 5128449667, 'qualifierId': 57, 'value': '0'}];;;;;edm27r7argpa5747hbmsd7rx0;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;48;0;Ventura County;2880;;
2705308585;362;32;2;45;0;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-08-03T00:06:42.538Z;2024-08-03T00:06:45Z;[{'id': 5128460205, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;edm27r7argpa5747hbmsd7rx0;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;45;0;St. Louis City II;2700;;
2705308579;446;32;2;45;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-08-03T00:06:42.538Z;2024-08-03T00:06:42Z;[{'id': 5128460175, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;edm27r7argpa5747hbmsd7rx0;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;45;0;Ventura County;2700;;
