id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Angle;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Offensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_BlockedPass;value_TouchTypeControl;value_OutOfPlay;value_LayOff;value_Assist;value_IndividualPlay;value_HighRight;value_RegularPlay;value_Assisted;value_OutOfBoxCentre;value_GoalmouthZ;value_GkY;value_GoalmouthY;value_RightFooted;value_RelatedEventId;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_FlickOn;value_Chipped;value_SwitchOfPlay;value_HeadPass;value_Shove/Push;value_Injury;value_InjuredPlayerId;value_ShirtPull/Holding;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_OutSwinger;value_Cross;value_InSwinger;value_LeftFooted;value_Head;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_AerialFoul;value_LowGkIntervention;value_IntentionalAssist;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowRight;value_GkYTimeOfGoal;value_BigChance;value_SmallBoxRight;value_Left;value_CornerTaken;value_Blocked;value_BlockedY;value_BoxCentre;value_FromCorner;value_LowCentre;value_BlockedX;value_DefBlock;value_Right;value_NotPastGoalLine;value_35Centre;value_FastBreak;value_ThroughBall;value_MediumGkIntervention;value_NotAssisted;value_Deflection;value_SwerveRight;value_Standing;value_Collected;value_Hands;value_BoxRight;value_Feet;value_Stooping;value_ParriedSafe;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedDanger;value_Fumble;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_PullBack;value_Overrun;value_SeriousFoul;value_RedCard;value_CoachId;value_YellowCard;value_Dissent;value_EndType;value_Tactical;value_HighLeft;value_CloseRightAndHigh;value_TimeWasting;value_RecklessOffence;value_TacticalFoul;value_BlockedCross;value_SmallBoxCentre;value_CloseHigh;value_SmallBoxLeft;value_Unchallenged;value_OtherObstacle;value_High;value_Volley;value_Straight;value_FloatedCross;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_Saved;value_OtherReason;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2668773547;487;1;2;48;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,4;27,9;2024-04-06T22:18:15.565Z;2024-04-06T22:18:18Z;[{'id': 4929140599, 'qualifierId': 141, 'value': '44.6'}, {'id': 4929140597, 'qualifierId': 140, 'value': '15.2'}, {'id': 4929140601, 'qualifierId': 212, 'value': '19.6'}, {'id': 4929140595, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929140603, 'qualifierId': 213, 'value': '2.52'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,52;;;44,6;15,2;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;15,2;44,6;;;;;;;;0;48;8;The Town;2888;MC;1,0
2668773609;488;1;2;48;10;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,2;44,6;2024-04-06T22:18:17.301Z;2024-04-11T14:39:49Z;[{'id': 4929140875, 'qualifierId': 212, 'value': '39.9'}, {'id': 4929140877, 'qualifierId': 213, 'value': '0.81'}, {'id': 4929140871, 'qualifierId': 140, 'value': '41.4'}, {'id': 4929140869, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929140873, 'qualifierId': 141, 'value': '87.2'}, {'id': 4929140879, 'qualifierId': 1}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,81;;;87,2;41,4;39,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;41,4;87,2;;;;;;;;0;48;10;The Town;2890;GK;1,0
2668773645;489;1;2;48;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;68,3;59,3;2024-04-06T22:18:25.685Z;2024-04-06T22:18:37Z;[{'id': 4929141081, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929141085, 'qualifierId': 141, 'value': '31.9'}, {'id': 4929141613, 'qualifierId': 210, 'value': '13'}, {'id': 4929141087, 'qualifierId': 212, 'value': '22.0'}, {'id': 4929141083, 'qualifierId': 140, 'value': '79.5'}, {'id': 4929141089, 'qualifierId': 213, 'value': '5.28'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;1,0;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,28;;;31,9;79,5;22,0;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;79,5;31,9;;;;;;;;0;48;18;The Town;2898;FWL;1,0
2668773649;490;13;2;48;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;82,2;30,9;2024-04-06T22:18:28.197Z;2024-04-11T14:40:38Z;[{'id': 4929142975, 'qualifierId': 18}, {'id': 4929141415, 'qualifierId': 20}, {'id': 4929141655, 'qualifierId': 231, 'value': '47.3'}, {'id': 4929141121, 'qualifierId': 22}, {'id': 4929141637, 'qualifierId': 29}, {'id': 4929141639, 'qualifierId': 55, 'value': '489'}, {'id': 4929141125, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929141643, 'qualifierId': 102, 'value': '43.0'}, {'id': 4929141635, 'qualifierId': 87}, {'id': 4929141653, 'qualifierId': 230, 'value': '98.8'}, {'id': 4929141651, 'qualifierId': 215}, {'id': 4929141647, 'qualifierId': 103, 'value': '59.7'}];auomns9j08ffqknhs9007ju38;M. Molina;;;c0ar4065o7ftmt04olzs3byfo;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;59,7;47,3;43,0;1,0;489,0;98,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;43,0;59.7;489,0;8vnnownnzz2ksuuitbw3ax5yi;;0;48;20;The Town;2900;Sub;1,0
2668773665;461;5;2;48;22;ew2zirzye0sw1txr2m33nr25y;1;-0,5;57,4;2024-04-06T22:18:29.774Z;2024-04-06T22:26:42Z;[{'id': 4929141219, 'qualifierId': 233, 'value': '491'}, {'id': 4929141213, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929141215, 'qualifierId': 346}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Out;;;;;;;;;;;;;;;;;;;491,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;48;22;North Texas;2902;MC;1,0
2668773661;491;5;2;48;22;99l7fsj6ykgbyqcb9zqqu9dgq;0;100,5;42,6;2024-04-06T22:18:29.774Z;2024-04-06T22:18:30Z;[{'id': 4929141193, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929141195, 'qualifierId': 346}, {'id': 4929141245, 'qualifierId': 233, 'value': '461'}];auomns9j08ffqknhs9007ju38;M. Molina;;;c0ar4065o7ftmt04olzs3byfo;Out;;;;;;;;;;;;;;;;;;;461,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;48;22;The Town;2902;Sub;1,0
2668773847;462;1;2;48;40;ew2zirzye0sw1txr2m33nr25y;1;5,2;62,4;2024-04-06T22:18:47.972Z;2024-04-06T22:26:40Z;[{'id': 4929142251, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929142263, 'qualifierId': 237}, {'id': 4929142253, 'qualifierId': 140, 'value': '16.3'}, {'id': 4929142259, 'qualifierId': 213, 'value': '5.91'}, {'id': 4929142255, 'qualifierId': 141, 'value': '55.7'}, {'id': 4929142249, 'qualifierId': 124}, {'id': 4929142257, 'qualifierId': 212, 'value': '12.5'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,91;;;55,7;16,3;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;16,3;55,7;;;;;;;;0;48;40;North Texas;2920;DC;1,0
2668773881;492;83;2;48;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;82,8;42,4;2024-04-06T22:18:48.910Z;2024-04-11T14:41:05Z;[{'id': 4929164325, 'qualifierId': 399, 'value': '1on6mxrbdqnh12s4h1y0vb3mc'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;c0ar4065o7ftmt04olzs3byfo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;48;41;The Town;2921;FWR;1,0
2668773873;463;1;2;48;42;ew2zirzye0sw1txr2m33nr25y;1;16,3;55,7;2024-04-06T22:18:49.667Z;2024-04-06T22:18:51Z;[{'id': 4929142373, 'qualifierId': 141, 'value': '51.0'}, {'id': 4929142369, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929142371, 'qualifierId': 140, 'value': '2.6'}, {'id': 4929142377, 'qualifierId': 213, 'value': '3.36'}, {'id': 4929142375, 'qualifierId': 212, 'value': '14.7'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;3,36;;;51,0;2,6;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;2,6;51,0;;;;;;;;0;48;42;North Texas;2922;MC;1,0
2668773893;464;1;2;48;44;ew2zirzye0sw1txr2m33nr25y;1;3,3;49,4;2024-04-06T22:18:51.716Z;2024-04-06T22:18:54Z;[{'id': 4929142475, 'qualifierId': 213, 'value': '4.87'}, {'id': 4929142469, 'qualifierId': 140, 'value': '6.1'}, {'id': 4929142467, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929142471, 'qualifierId': 141, 'value': '23.0'}, {'id': 4929142473, 'qualifierId': 212, 'value': '18.2'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,87;;;23,0;6,1;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;6,1;23,0;;;;;;;;0;48;44;North Texas;2924;GK;1,0
2668773917;465;1;2;48;46;ew2zirzye0sw1txr2m33nr25y;1;8,0;22,1;2024-04-06T22:18:53.972Z;2024-04-06T22:18:56Z;[{'id': 4929142591, 'qualifierId': 212, 'value': '13.5'}, {'id': 4929142585, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929142587, 'qualifierId': 140, 'value': '20.6'}, {'id': 4929142589, 'qualifierId': 141, 'value': '26.1'}, {'id': 4929142593, 'qualifierId': 213, 'value': '0.20'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,2;;;26,1;20,6;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;20,6;26,1;;;;;;;;0;48;46;North Texas;2926;DL;1,0
2668773943;466;1;2;48;48;ew2zirzye0sw1txr2m33nr25y;1;20,6;26,1;2024-04-06T22:18:55.924Z;2024-04-06T22:19:01Z;[{'id': 4929142729, 'qualifierId': 141, 'value': '1.6'}, {'id': 4929142725, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929142733, 'qualifierId': 213, 'value': '5.61'}, {'id': 4929142731, 'qualifierId': 212, 'value': '26.7'}, {'id': 4929142727, 'qualifierId': 140, 'value': '40.5'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,61;;;1,6;40,5;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,5;1,6;;;;;;;;0;48;48;North Texas;2928;MC;1,0
2668773975;467;1;2;48;53;ew2zirzye0sw1txr2m33nr25y;1;52,2;2,8;2024-04-06T22:19:00.996Z;2024-04-06T22:19:03Z;[{'id': 4929142849, 'qualifierId': 141, 'value': '12.0'}, {'id': 4929142851, 'qualifierId': 212, 'value': '13.6'}, {'id': 4929142847, 'qualifierId': 140, 'value': '40.7'}, {'id': 4929142845, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929142853, 'qualifierId': 213, 'value': '2.66'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,66;;;12,0;40,7;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,7;12,0;;;;;;;;0;48;53;North Texas;2933;DR;1,0
2668773991;468;1;2;48;56;ew2zirzye0sw1txr2m33nr25y;0;41,1;13,8;2024-04-06T22:19:03.652Z;2024-04-06T22:19:05Z;[{'id': 4929142953, 'qualifierId': 56, 'value': 'Right'}, {'id': 4929142959, 'qualifierId': 212, 'value': '13.3'}, {'id': 4929142957, 'qualifierId': 141, 'value': '15.9'}, {'id': 4929142961, 'qualifierId': 213, 'value': '0.11'}, {'id': 4929142955, 'qualifierId': 140, 'value': '53.7'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,11;;;15,9;53,7;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;53,7;15,9;;;;;;;;0;48;56;North Texas;2936;MC;1,0
2670899809;870;8;2;48;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,6;87,6;2024-04-06T22:19:04.716Z;2024-04-11T14:42:55Z;[{'id': 4940504135, 'qualifierId': 385}, {'id': 4940504113, 'qualifierId': 56, 'value': 'Back'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c0ar4065o7ftmt04olzs3byfo;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;48;57;The Town;2937;FWL;1,0
2668774001;469;61;2;48;58;ew2zirzye0sw1txr2m33nr25y;1;53,7;15,9;2024-04-06T22:19:05.508Z;2024-04-11T14:43:01Z;[{'id': 4929143007, 'qualifierId': 56, 'value': 'Right'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;48;58;North Texas;2938;AMC;1,0
2668774025;493;50;2;49;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,2;88,8;2024-04-06T22:19:07.811Z;2024-04-06T22:19:11Z;[{'id': 4929143159, 'qualifierId': 233, 'value': '470'}, {'id': 4929143121, 'qualifierId': 286}, {'id': 4929143119, 'qualifierId': 56, 'value': 'Back'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c0ar4065o7ftmt04olzs3byfo;Dispossessed;;;;;;;;;;;;;;;;;;;470,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;49;0;The Town;2940;FWL;1,0
2668774021;470;7;2;49;0;ew2zirzye0sw1txr2m33nr25y;1;53,8;11,2;2024-04-06T22:19:07.812Z;2024-04-11T14:43:08Z;[{'id': 4929143095, 'qualifierId': 56, 'value': 'Right'}, {'id': 4940504221, 'qualifierId': 385}, {'id': 4929145875, 'qualifierId': 167}, {'id': 4929143099, 'qualifierId': 285}, {'id': 4929143143, 'qualifierId': 233, 'value': '493'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Tackle;;;;;;;;;;;;;;;;;;1,0;493,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;49;0;North Texas;2940;AMC;1,0
2668774531;482;5;2;49;1;ew2zirzye0sw1txr2m33nr25y;0;53,2;-1,2;2024-04-06T22:19:08.918Z;2024-04-06T22:26:42Z;[{'id': 4929145709, 'qualifierId': 347}, {'id': 4929145707, 'qualifierId': 56, 'value': 'Right'}, {'id': 4929145777, 'qualifierId': 233, 'value': '494'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;c0ar4065o7ftmt04olzs3byfo;Out;;;;;;;;;;;;;;;;;;;494,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;49;1;North Texas;2941;Sub;1,0
2668774051;494;5;2;49;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,8;101,2;2024-04-06T22:19:08.918Z;2024-04-06T22:20:11Z;[{'id': 4929143267, 'qualifierId': 347}, {'id': 4929145765, 'qualifierId': 233, 'value': '482'}, {'id': 4929143265, 'qualifierId': 56, 'value': 'Back'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c0ar4065o7ftmt04olzs3byfo;Out;;;;;;;;;;;;;;;;;;;482,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;49;1;The Town;2941;FWL;1,0
2668774089;495;1;2;49;5;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,1;100,0;2024-04-06T22:19:13.198Z;2024-04-06T22:19:18Z;[{'id': 4929143453, 'qualifierId': 213, 'value': '5.59'}, {'id': 4929143447, 'qualifierId': 141, 'value': '91.7'}, {'id': 4929143451, 'qualifierId': 212, 'value': '9.3'}, {'id': 4929143441, 'qualifierId': 56, 'value': 'Left'}, {'id': 4929143439, 'qualifierId': 107}, {'id': 4929143443, 'qualifierId': 140, 'value': '52.9'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,59;;;91,7;52,9;9,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;52,9;91,7;;;;;;;;0;49;5;The Town;2945;MC;1,0
2668774081;471;83;2;49;7;ew2zirzye0sw1txr2m33nr25y;0;50,3;11,0;2024-04-06T22:19:14.828Z;2024-04-11T14:43:40Z;[{'id': 4929164311, 'qualifierId': 399, 'value': '8vnnownnzz2ksuuitbw3ax5yi'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;49;7;North Texas;2947;MC;1,0
2668774095;496;61;2;49;10;99l7fsj6ykgbyqcb9zqqu9dgq;0;57,2;96,9;2024-04-06T22:19:17.519Z;2024-04-11T14:43:58Z;[{'id': 4929143459, 'qualifierId': 56, 'value': 'Left'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c0ar4065o7ftmt04olzs3byfo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;49;10;The Town;2950;FWL;1,0
2670899905;929;1;2;49;11;ew2zirzye0sw1txr2m33nr25y;1;38,4;3,8;2024-04-06T22:19:18.466Z;2024-04-11T14:44:08Z;[{'id': 4940504713, 'qualifierId': 141, 'value': '6.6'}, {'id': 4940504711, 'qualifierId': 140, 'value': '42.2'}, {'id': 4940504717, 'qualifierId': 213, 'value': '0.45'}, {'id': 4940504709, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940504715, 'qualifierId': 212, 'value': '4.4'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,45;;;6,6;42,2;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;42,2;6,6;;;;;;;;0;49;11;North Texas;2951;MC;1,0
2668774117;472;1;2;49;12;ew2zirzye0sw1txr2m33nr25y;1;45,0;3,5;2024-04-06T22:19:19.988Z;2024-04-06T22:19:21Z;[{'id': 4929143585, 'qualifierId': 212, 'value': '6.7'}, {'id': 4929143579, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929143587, 'qualifierId': 213, 'value': '2.29'}, {'id': 4929143581, 'qualifierId': 140, 'value': '40.8'}, {'id': 4929143583, 'qualifierId': 141, 'value': '10.9'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,29;;;10,9;40,8;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,8;10,9;;;;;;;;0;49;12;North Texas;2952;Sub;1,0
