id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Zone;value_PassEndY;value_Length;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_TouchTypeClearance;value_RightFooted;value_GoalmouthZ;value_NotAssisted;value_BlockedX;value_Blocked;value_GkY;value_GoalmouthY;value_LowCentre;value_FirstTouch;value_GkX;value_RegularPlay;value_BoxCentre;value_BlockedY;value_DefBlock;value_Left;value_Right;value_CornerTaken;value_Cross;value_OutSwinger;value_Head;value_FlickOn;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_Launch;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_TakeOnOvertake;value_BlockedPass;value_IntendedTackleTarget;value_Straight;value_DrivenCross;value_PullBack;value_SwitchOfPlay;value_LayOff;value_Assist;value_IntentionalAssist;value_Assisted;value_LeftFooted;value_RelatedEventId;value_Feet;value_ParriedDanger;value_Stooping;value_LowGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_FastBreak;value_35Centre;value_NotPastGoalLine;value_IndividualPlay;value_Shove/Push;value_OutOfBoxCentre;value_MediumGkIntervention;value_Collected;value_Diving;value_Hands;value_KeeperThrow;value_OverArm;value_PenaltyTakerId;value_Penalty;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_High;value_BigChance;value_Missed;value_Standing;value_HighRight;value_FromCorner;value_ParriedSafe;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_LowRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_1On1;value_RefereeDelay;value_DrinksBreak;value_CloseLeft;value_BoxRight;value_TakeOnSpace;value_InjuredPlayerId;value_Injury;value_ShirtPull/Holding;value_LowLeft;value_BoxLeft;value_OverhitCross;value_OwnPlayer;value_OwnShotBlocked;value_Minutes;value_Volley;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Unchallenged;value_InSwinger;value_HighLeft;value_SetPiece;value_HitWoodwork;value_HitLeftPost;value_YellowCard;value_TimeWasting;value_NotVisible;value_GkHoof;value_Sliding;value_ThroughBall;value_KeeperTouched;value_RecklessOffence;value_CornerNotTaken;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721162487;150;1;1;13;45;6ddsx316t3j0z6nolrky9k4r8;1;36,7;78,1;2024-09-15T19:17:17.871Z;2024-09-15T19:17:20Z;[{'id': 5215564263, 'qualifierId': 213, 'value': '1.12'}, {'id': 5215564257, 'qualifierId': 140, 'value': '42.3'}, {'id': 5215564259, 'qualifierId': 141, 'value': '96.0'}, {'id': 5215564261, 'qualifierId': 212, 'value': '13.5'}, {'id': 5215564255, 'qualifierId': 56, 'value': 'Back'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;42,3;1,12;;;96,0;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;42,3;96,0;;;;;;;;0;13;45;Toronto II;825;DC;1,0
2721162495;151;1;1;13;47;6ddsx316t3j0z6nolrky9k4r8;0;42,5;96,9;2024-09-15T19:17:20.063Z;2024-09-15T19:17:25Z;[{'id': 5215564281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215564289, 'qualifierId': 213, 'value': '5.80'}, {'id': 5215564283, 'qualifierId': 140, 'value': '44.1'}, {'id': 5215564287, 'qualifierId': 212, 'value': '1.9'}, {'id': 5215564595, 'qualifierId': 236}, {'id': 5215564601, 'qualifierId': 286}, {'id': 5215564597, 'qualifierId': 233, 'value': '171'}, {'id': 5215564285, 'qualifierId': 141, 'value': '95.6'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;44,1;5,8;;;95,6;1,9;;;1,0;171,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;44,1;95,6;;;;;;;;0;13;47;Toronto II;827;DC;1,0
2721162547;171;74;1;13;47;29nx7yxy1rdqv2oobqn5pjf8p;1;58,0;4,6;2024-09-15T19:17:20.064Z;2024-09-15T20:07:17Z;[{'id': 5215564569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215564571, 'qualifierId': 285}, {'id': 5215564623, 'qualifierId': 233, 'value': '151'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;5s71ofslswqruvqhxjk1ur6c;Blocked Pass;;;;;;;;;;;;;;;;;;;151,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;13;47;New York City II;827;DMR;1,0
2721162585;152;5;1;13;53;6ddsx316t3j0z6nolrky9k4r8;1;41,0;101,4;2024-09-15T19:17:25.407Z;2024-09-15T19:17:28Z;[{'id': 5215564825, 'qualifierId': 233, 'value': '172'}, {'id': 5215564789, 'qualifierId': 347}, {'id': 5215564787, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;5s71ofslswqruvqhxjk1ur6c;Out;;;;;;;;;;;;;;;;;;;172,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;13;53;Toronto II;833;DC;1,0
2721162567;172;5;1;13;53;29nx7yxy1rdqv2oobqn5pjf8p;0;59,0;-1,4;2024-09-15T19:17:25.407Z;2024-09-15T20:06:50Z;[{'id': 5215564833, 'qualifierId': 233, 'value': '152'}, {'id': 5215564679, 'qualifierId': 347}, {'id': 5215564677, 'qualifierId': 56, 'value': 'Right'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;5s71ofslswqruvqhxjk1ur6c;Out;;;;;;;;;;;;;;;;;;;152,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;13;53;New York City II;833;DMR;1,0
2721162733;153;1;1;13;57;6ddsx316t3j0z6nolrky9k4r8;1;40,2;100,0;2024-09-15T19:17:29.535Z;2024-09-15T19:17:34Z;[{'id': 5215565589, 'qualifierId': 213, 'value': '3.50'}, {'id': 5215565585, 'qualifierId': 141, 'value': '90.2'}, {'id': 5215565587, 'qualifierId': 212, 'value': '21.3'}, {'id': 5215565583, 'qualifierId': 140, 'value': '21.2'}, {'id': 5215565579, 'qualifierId': 107}, {'id': 5215565581, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;21,2;3,5;;;90,2;21,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;21,2;90,2;;;;;;;;0;13;57;Toronto II;837;DC;1,0
2721162801;154;1;1;14;2;6ddsx316t3j0z6nolrky9k4r8;1;28,5;91,7;2024-09-15T19:17:34.287Z;2024-09-15T19:17:38Z;[{'id': 5215565911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215565917, 'qualifierId': 212, 'value': '19.9'}, {'id': 5215565913, 'qualifierId': 140, 'value': '34.6'}, {'id': 5215565915, 'qualifierId': 141, 'value': '64.0'}, {'id': 5215565919, 'qualifierId': 213, 'value': '5.04'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;34,6;5,04;;;64,0;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,6;64,0;;;;;;;;0;14;2;Toronto II;842;DC;1,0
2721162827;155;1;1;14;6;6ddsx316t3j0z6nolrky9k4r8;1;36,5;55,1;2024-09-15T19:17:38.480Z;2024-09-15T19:17:41Z;[{'id': 5215566065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215566067, 'qualifierId': 140, 'value': '36.3'}, {'id': 5215566079, 'qualifierId': 212, 'value': '27.5'}, {'id': 5215566073, 'qualifierId': 141, 'value': '14.7'}, {'id': 5215566085, 'qualifierId': 213, 'value': '4.70'}];2676930j149yvanqev61emh62;J. Rozhansky;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;36,3;4,7;;;14,7;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;36,3;14,7;;;;;;;;0;14;6;Toronto II;846;MC;1,0
2721162885;156;1;1;14;8;6ddsx316t3j0z6nolrky9k4r8;1;36,6;14,7;2024-09-15T19:17:40.959Z;2024-09-15T19:17:43Z;[{'id': 5215566355, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215566359, 'qualifierId': 141, 'value': '4.4'}, {'id': 5215566357, 'qualifierId': 140, 'value': '55.9'}, {'id': 5215566363, 'qualifierId': 213, 'value': '5.95'}, {'id': 5215566361, 'qualifierId': 212, 'value': '21.4'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;55,9;5,95;;;4,4;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;55,9;4,4;;;;;;;;0;14;8;Toronto II;848;DL;1,0
2721162939;157;1;1;14;11;6ddsx316t3j0z6nolrky9k4r8;1;59,0;4,0;2024-09-15T19:17:43.616Z;2024-09-15T19:17:47Z;[{'id': 5215566655, 'qualifierId': 140, 'value': '69.9'}, {'id': 5215566659, 'qualifierId': 212, 'value': '17.8'}, {'id': 5215566653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215566657, 'qualifierId': 141, 'value': '24.0'}, {'id': 5215566661, 'qualifierId': 213, 'value': '0.87'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;69,9;0,87;;;24,0;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;69,9;24,0;;;;;;;;0;14;11;Toronto II;851;DR;1,0
2721162947;158;4;1;14;15;6ddsx316t3j0z6nolrky9k4r8;1;69,5;22,0;2024-09-15T19:17:47.502Z;2024-09-15T20:06:57Z;[{'id': 5215566755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215567079, 'qualifierId': 233, 'value': '173'}, {'id': 5215566759, 'qualifierId': 265}, {'id': 5215566757, 'qualifierId': 152}, {'id': 5215566753, 'qualifierId': 13}, {'id': 5215566761, 'qualifierId': 286}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;5s71ofslswqruvqhxjk1ur6c;Foul;;;;;;;;;;;;;;;;;;1,0;173,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;14;15;Toronto II;855;FW;1,0
2721162963;173;4;1;14;15;29nx7yxy1rdqv2oobqn5pjf8p;0;30,5;78,0;2024-09-15T19:17:47.503Z;2024-09-15T20:06:57Z;[{'id': 5215567063, 'qualifierId': 285}, {'id': 5215567059, 'qualifierId': 265}, {'id': 5215567055, 'qualifierId': 152}, {'id': 5215567095, 'qualifierId': 233, 'value': '158'}, {'id': 5215567047, 'qualifierId': 13}, {'id': 5215567051, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;5s71ofslswqruvqhxjk1ur6c;Foul;;;;;;;;;;;;;;;;;;;158,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;14;15;New York City II;855;DC;1,0
2721163447;159;1;1;14;44;6ddsx316t3j0z6nolrky9k4r8;1;65,9;23,4;2024-09-15T19:18:16.319Z;2024-09-15T19:18:17Z;[{'id': 5215569517, 'qualifierId': 140, 'value': '62.3'}, {'id': 5215569505, 'qualifierId': 152}, {'id': 5215569527, 'qualifierId': 213, 'value': '4.41'}, {'id': 5215569525, 'qualifierId': 212, 'value': '12.7'}, {'id': 5215569501, 'qualifierId': 5}, {'id': 5215569521, 'qualifierId': 141, 'value': '5.6'}, {'id': 5215569511, 'qualifierId': 56, 'value': 'Right'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;62,3;4,41;;;5,6;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;62,3;5,6;;;;;;;;0;14;44;Toronto II;884;MC;1,0
2721163477;160;1;1;14;45;6ddsx316t3j0z6nolrky9k4r8;1;62,2;5,5;2024-09-15T19:18:17.408Z;2024-09-15T19:18:18Z;[{'id': 5215569713, 'qualifierId': 213, 'value': '1.05'}, {'id': 5215569705, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215569711, 'qualifierId': 212, 'value': '6.5'}, {'id': 5215569707, 'qualifierId': 140, 'value': '65.3'}, {'id': 5215569709, 'qualifierId': 141, 'value': '13.8'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;65,3;1,05;;;13,8;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;65,3;13,8;;;;;;;;0;14;45;Toronto II;885;DR;1,0
2721163503;161;1;1;14;46;6ddsx316t3j0z6nolrky9k4r8;1;65,0;14,3;2024-09-15T19:18:18.703Z;2024-09-15T19:18:20Z;[{'id': 5215569851, 'qualifierId': 212, 'value': '9.2'}, {'id': 5215569847, 'qualifierId': 140, 'value': '59.6'}, {'id': 5215569845, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215569849, 'qualifierId': 141, 'value': '25.0'}, {'id': 5215569853, 'qualifierId': 213, 'value': '2.23'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;59,6;2,23;;;25,0;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;59,6;25,0;;;;;;;;0;14;46;Toronto II;886;MC;1,0
2721163575;162;1;1;14;47;6ddsx316t3j0z6nolrky9k4r8;1;59,6;25,0;2024-09-15T19:18:19.903Z;2024-09-15T19:18:23Z;[{'id': 5215570275, 'qualifierId': 212, 'value': '12.8'}, {'id': 5215570273, 'qualifierId': 141, 'value': '8.0'}, {'id': 5215570277, 'qualifierId': 213, 'value': '5.15'}, {'id': 5215570271, 'qualifierId': 140, 'value': '64.8'}, {'id': 5215570269, 'qualifierId': 56, 'value': 'Right'}];2676930j149yvanqev61emh62;J. Rozhansky;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;64,8;5,15;;;8,0;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,8;8,0;;;;;;;;0;14;47;Toronto II;887;MC;1,0
2721163611;163;1;1;14;51;6ddsx316t3j0z6nolrky9k4r8;1;70,3;11,4;2024-09-15T19:18:23.791Z;2024-09-15T19:18:26Z;[{'id': 5215570489, 'qualifierId': 140, 'value': '77.3'}, {'id': 5215570495, 'qualifierId': 213, 'value': '5.67'}, {'id': 5215570487, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215570491, 'qualifierId': 141, 'value': '3.8'}, {'id': 5215570493, 'qualifierId': 212, 'value': '9.0'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;77,3;5,67;;;3,8;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;77,3;3,8;;;;;;;;0;14;51;Toronto II;891;DR;1,0
2721163645;164;1;1;14;53;6ddsx316t3j0z6nolrky9k4r8;1;76,2;4,3;2024-09-15T19:18:25.903Z;2024-09-15T19:59:17Z;[{'id': 5215570681, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215570689, 'qualifierId': 213, 'value': '2.72'}, {'id': 5215570685, 'qualifierId': 141, 'value': '14.9'}, {'id': 5215570683, 'qualifierId': 140, 'value': '60.9'}, {'id': 5215570687, 'qualifierId': 212, 'value': '17.6'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;60,9;2,72;;;14,9;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;60,9;14,9;;;;;;;;0;14;53;Toronto II;893;FWR;1,0
2721163677;165;1;1;14;56;6ddsx316t3j0z6nolrky9k4r8;1;59,9;14,6;2024-09-15T19:18:28.175Z;2024-09-15T19:18:30Z;[{'id': 5215570855, 'qualifierId': 140, 'value': '53.8'}, {'id': 5215570859, 'qualifierId': 212, 'value': '20.2'}, {'id': 5215570857, 'qualifierId': 141, 'value': '42.8'}, {'id': 5215570853, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215570861, 'qualifierId': 213, 'value': '1.89'}];2676930j149yvanqev61emh62;J. Rozhansky;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;53,8;1,89;;;42,8;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;53,8;42,8;;;;;;;;0;14;56;Toronto II;896;MC;1,0
2721163733;166;1;1;14;58;6ddsx316t3j0z6nolrky9k4r8;1;53,8;42,8;2024-09-15T19:18:30.719Z;2024-09-15T19:18:33Z;[{'id': 5215571119, 'qualifierId': 213, 'value': '1.50'}, {'id': 5215571107, 'qualifierId': 140, 'value': '55.3'}, {'id': 5215571115, 'qualifierId': 212, 'value': '21.8'}, {'id': 5215571103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215571111, 'qualifierId': 141, 'value': '74.8'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;55,3;1,5;;;74,8;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;55,3;74,8;;;;;;;;0;14;58;Toronto II;898;DL;1,0
2721163755;167;1;1;15;1;6ddsx316t3j0z6nolrky9k4r8;1;57,0;77,9;2024-09-15T19:18:33.599Z;2024-09-15T19:18:35Z;[{'id': 5215571309, 'qualifierId': 212, 'value': '14.3'}, {'id': 5215571299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215571301, 'qualifierId': 140, 'value': '52.7'}, {'id': 5215571305, 'qualifierId': 141, 'value': '57.9'}, {'id': 5215571313, 'qualifierId': 213, 'value': '4.39'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;52,7;4,39;;;57,9;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;52,7;57,9;;;;;;;;0;15;1;Toronto II;901;DC;1,0
2721163801;168;1;1;15;3;6ddsx316t3j0z6nolrky9k4r8;1;53,0;56,0;2024-09-15T19:18:35.599Z;2024-09-15T19:18:38Z;[{'id': 5215571543, 'qualifierId': 212, 'value': '6.5'}, {'id': 5215571541, 'qualifierId': 141, 'value': '58.2'}, {'id': 5215571545, 'qualifierId': 213, 'value': '0.23'}, {'id': 5215571537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215571539, 'qualifierId': 140, 'value': '59.0'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;59,0;0,23;;;58,2;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;59,0;58,2;;;;;;;;0;15;3;Toronto II;903;DL;1,0
2721163823;169;1;1;15;6;6ddsx316t3j0z6nolrky9k4r8;1;59,2;58,2;2024-09-15T19:18:38.512Z;2024-09-15T19:18:40Z;[{'id': 5215571665, 'qualifierId': 212, 'value': '7.1'}, {'id': 5215571661, 'qualifierId': 140, 'value': '52.9'}, {'id': 5215571667, 'qualifierId': 213, 'value': '3.50'}, {'id': 5215571663, 'qualifierId': 141, 'value': '54.6'}, {'id': 5215571659, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;52,9;3,5;;;54,6;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;52,9;54,6;;;;;;;;0;15;6;Toronto II;906;MC;1,0
2721163853;170;1;1;15;8;6ddsx316t3j0z6nolrky9k4r8;1;53,0;54,6;2024-09-15T19:18:40.751Z;2024-09-15T19:18:43Z;[{'id': 5215571853, 'qualifierId': 212, 'value': '18.3'}, {'id': 5215571849, 'qualifierId': 140, 'value': '53.9'}, {'id': 5215571847, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215571851, 'qualifierId': 141, 'value': '81.5'}, {'id': 5215571855, 'qualifierId': 213, 'value': '1.52'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;5s71ofslswqruvqhxjk1ur6c;Pass;;;;;;;;;;53,9;1,52;;;81,5;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;53,9;81,5;;;;;;;;0;15;8;Toronto II;908;DL;1,0
