id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndY;value_Length;value_PassEndX;value_LongBall;value_Chipped;value_Offensive;value_TakeOnSpace;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_HeadPass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TouchTypePass;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_Head;value_SwitchOfPlay;value_TakeOnOvertake;value_OutOfPlay;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_Defensive1V1;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_LayOff;value_Right;value_IntentionalAssist;value_Assist;value_OutSwinger;value_NotPastGoalLine;value_FirstTouch;value_BlockedX;value_GkX;value_BoxCentre;value_BlockedY;value_GkY;value_GoalmouthZ;value_FromCorner;value_RelatedEventId;value_GoalmouthY;value_Assisted;value_HighGkIntervention;value_LeftFooted;value_BlockedCross;value_AttemptedTackle;value_NotVisible;value_Overrun;value_PullBack;value_FlickOn;value_High;value_TouchTypeControl;value_Blocked;value_RegularPlay;value_IndividualPlay;value_LowCentre;value_DefBlock;value_OutOfBoxCentre;value_HighLeft;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_HighClaim;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_PersistentInfringement;value_CloseRight;value_SmallBoxLeft;value_Minutes;value_EndType;value_OverhitCross;value_HighRight;value_NotAssisted;value_BoxLeft;value_ParriedSafe;value_Diving;value_Hands;value_Handball;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Tactical;value_RecklessOffence;value_OtherObstacle;value_BallHitsReferee;value_FloatedCross;value_Straight;value_HitBar;value_HitWoodwork;value_CaptainChange;value_SixYardBlocked;value_FastBreak;value_OtherBodyPart;value_SetPiece;value_GkKickFromHands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_SavedOffLine;value_LastLine;value_MediumGkIntervention;value_MisHit;value_Weak;value_LowLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2675878447;125;1;1;19;12;4gymgvqmve0m2vh89v84tt3x0;1;53,6;93,3;2024-04-21T00:23:06.956Z;2024-04-21T00:23:11Z;[{'id': 4967414769, 'qualifierId': 140, 'value': '37.1'}, {'id': 4967414775, 'qualifierId': 213, 'value': '4.17'}, {'id': 4967414771, 'qualifierId': 141, 'value': '50.7'}, {'id': 4967414773, 'qualifierId': 212, 'value': '33.8'}, {'id': 4967414777, 'qualifierId': 1}, {'id': 4967414767, 'qualifierId': 56, 'value': 'Back'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;4,17;;50,7;33,8;37,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;37,1;50,7;;;;;;;0;0;19;12;Chattanooga;1152;DC;1,0
2675878481;126;1;1;19;17;4gymgvqmve0m2vh89v84tt3x0;1;38,4;45,5;2024-04-21T00:23:11.724Z;2024-04-21T00:23:14Z;[{'id': 4967414953, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967414957, 'qualifierId': 141, 'value': '15.3'}, {'id': 4967414955, 'qualifierId': 140, 'value': '49.0'}, {'id': 4967414959, 'qualifierId': 212, 'value': '23.4'}, {'id': 4967414961, 'qualifierId': 213, 'value': '5.21'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;5,21;;15,3;23,4;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;49,0;15,3;;;;;;;0;0;19;17;Chattanooga;1157;DL;1,0
2675878531;127;1;1;19;19;4gymgvqmve0m2vh89v84tt3x0;1;47,3;9,8;2024-04-21T00:23:14.028Z;2024-04-21T00:23:18Z;[{'id': 4967415259, 'qualifierId': 212, 'value': '15.6'}, {'id': 4967415261, 'qualifierId': 213, 'value': '2.65'}, {'id': 4967415253, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967415255, 'qualifierId': 140, 'value': '34.2'}, {'id': 4967415257, 'qualifierId': 141, 'value': '20.7'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;2,65;;20,7;15,6;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;34,2;20,7;;;;;;;0;0;19;19;Chattanooga;1159;DR;1,0
2675878569;128;1;1;19;24;4gymgvqmve0m2vh89v84tt3x0;1;34,5;21,9;2024-04-21T00:23:18.380Z;2024-04-21T00:23:21Z;[{'id': 4967415461, 'qualifierId': 213, 'value': '1.58'}, {'id': 4967415459, 'qualifierId': 212, 'value': '35.3'}, {'id': 4967415455, 'qualifierId': 140, 'value': '34.3'}, {'id': 4967415457, 'qualifierId': 141, 'value': '73.8'}, {'id': 4967415463, 'qualifierId': 1}, {'id': 4967415453, 'qualifierId': 56, 'value': 'Back'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;1,58;;73,8;35,3;34,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;34,3;73,8;;;;;;;0;0;19;24;Chattanooga;1164;DL;1,0
2675878619;129;1;1;19;27;4gymgvqmve0m2vh89v84tt3x0;1;34,3;73,8;2024-04-21T00:23:21.708Z;2024-04-21T00:23:24Z;[{'id': 4967415735, 'qualifierId': 212, 'value': '23.8'}, {'id': 4967415737, 'qualifierId': 213, 'value': '0.19'}, {'id': 4967415727, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967415733, 'qualifierId': 141, 'value': '80.5'}, {'id': 4967415731, 'qualifierId': 140, 'value': '56.5'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;0,19;;80,5;23,8;56,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;56,5;80,5;;;;;;;0;0;19;27;Chattanooga;1167;DC;1,0
2675878643;130;1;1;19;29;4gymgvqmve0m2vh89v84tt3x0;1;56,5;80,5;2024-04-21T00:23:24.252Z;2024-04-21T00:23:26Z;[{'id': 4967415859, 'qualifierId': 212, 'value': '15.2'}, {'id': 4967415861, 'qualifierId': 213, 'value': '3.31'}, {'id': 4967415853, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967415855, 'qualifierId': 140, 'value': '42.2'}, {'id': 4967415857, 'qualifierId': 141, 'value': '76.7'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,31;;76,7;15,2;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;42,2;76,7;;;;;;;0;0;19;29;Chattanooga;1169;MC;1,0
2675878685;131;1;1;19;31;4gymgvqmve0m2vh89v84tt3x0;1;42,2;76,7;2024-04-21T00:23:25.965Z;2024-04-21T00:23:28Z;[{'id': 4967416071, 'qualifierId': 140, 'value': '69.7'}, {'id': 4967416069, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967416075, 'qualifierId': 212, 'value': '29.0'}, {'id': 4967416067, 'qualifierId': 155}, {'id': 4967416073, 'qualifierId': 141, 'value': '72.3'}, {'id': 4967416077, 'qualifierId': 213, 'value': '6.18'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;6,18;;72,3;29,0;69,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;69,7;72,3;;;;;;;0;0;19;31;Chattanooga;1171;DC;1,0
2675878687;132;44;1;19;34;4gymgvqmve0m2vh89v84tt3x0;1;70,8;73,7;2024-04-21T00:23:28.845Z;2024-04-21T00:23:30Z;[{'id': 4967416083, 'qualifierId': 286}, {'id': 4967416167, 'qualifierId': 233, 'value': '248'}, {'id': 4967416081, 'qualifierId': 56, 'value': 'Center'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cblawdxtk95ijrlwhi7myu044;Aerial;;;;;;;;;;;;;;;;;;1,0;;248,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;19;34;Chattanooga;1174;FW;1,0
2675878693;248;44;1;19;34;cwnjxlibb02fuh0vwgvac6h45;0;29,2;26,3;2024-04-21T00:23:28.846Z;2024-04-21T00:23:30Z;[{'id': 4967416117, 'qualifierId': 285}, {'id': 4967416115, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967416179, 'qualifierId': 233, 'value': '132'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cblawdxtk95ijrlwhi7myu044;Aerial;;;;;;;;;;;;;;;;;;;;132,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;19;34;Huntsville City;1174;DL;1,0
2675878745;133;1;1;19;34;4gymgvqmve0m2vh89v84tt3x0;1;69,7;72,3;2024-04-21T00:23:29.054Z;2024-04-21T00:23:33Z;[{'id': 4967416451, 'qualifierId': 213, 'value': '0.30'}, {'id': 4967416443, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967416447, 'qualifierId': 141, 'value': '78.5'}, {'id': 4967416449, 'qualifierId': 212, 'value': '14.5'}, {'id': 4967416441, 'qualifierId': 168}, {'id': 4967416439, 'qualifierId': 3}, {'id': 4967416445, 'qualifierId': 140, 'value': '82.9'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;0,3;;78,5;14,5;82,9;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;82,9;78,5;;;;;;;0;0;19;34;Chattanooga;1174;FW;1,0
2675878777;134;1;1;19;39;4gymgvqmve0m2vh89v84tt3x0;0;82,0;78,5;2024-04-21T00:23:33.501Z;2024-04-21T00:23:36Z;[{'id': 4967416589, 'qualifierId': 213, 'value': '6.14'}, {'id': 4967416581, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967416583, 'qualifierId': 140, 'value': '95.6'}, {'id': 4967416587, 'qualifierId': 212, 'value': '14.4'}, {'id': 4967416585, 'qualifierId': 141, 'value': '75.4'}];3pzd87cugi2uj8hhzgre6od1w;D. Wilson;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;6,14;;75,4;14,4;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;95,6;75,4;;;;;;;0;0;19;39;Chattanooga;1179;ML;1,0
2675878783;249;8;1;19;41;cwnjxlibb02fuh0vwgvac6h45;1;4,1;23,0;2024-04-21T00:23:36.332Z;2024-04-27T19:41:59Z;[{'id': 4985439133, 'qualifierId': 384}, {'id': 4967416621, 'qualifierId': 56, 'value': 'Back'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cblawdxtk95ijrlwhi7myu044;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;19;41;Huntsville City;1181;DL;1,0
2675878797;250;49;1;19;43;cwnjxlibb02fuh0vwgvac6h45;1;4,9;15,8;2024-04-21T00:23:38.252Z;2024-04-21T00:23:38Z;[];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cblawdxtk95ijrlwhi7myu044;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;19;43;Huntsville City;1183;DR;1,0
2675878841;251;50;1;19;46;cwnjxlibb02fuh0vwgvac6h45;1;11,6;8,4;2024-04-21T00:23:41.163Z;2024-04-21T00:23:43Z;[{'id': 4967416935, 'qualifierId': 285}, {'id': 4967416933, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967417051, 'qualifierId': 233, 'value': '135'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cblawdxtk95ijrlwhi7myu044;Dispossessed;;;;;;;;;;;;;;;;;;;;135,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;19;46;Huntsville City;1186;DR;1,0
2675878855;135;7;1;19;46;4gymgvqmve0m2vh89v84tt3x0;1;88,4;91,6;2024-04-21T00:23:41.164Z;2024-04-27T19:42:18Z;[{'id': 4967417041, 'qualifierId': 233, 'value': '251'}, {'id': 4967417013, 'qualifierId': 286}, {'id': 4985440469, 'qualifierId': 383}, {'id': 4967417011, 'qualifierId': 56, 'value': 'Left'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cblawdxtk95ijrlwhi7myu044;Tackle;;;;;;;;;;;;;;;;;;1,0;;251,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;19;46;Chattanooga;1186;FW;1,0
2675878857;136;49;1;19;48;4gymgvqmve0m2vh89v84tt3x0;1;82,0;96,2;2024-04-21T00:23:42.445Z;2024-04-21T00:23:43Z;[];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cblawdxtk95ijrlwhi7myu044;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;19;48;Chattanooga;1188;FW;1,0
2675878885;137;1;1;19;51;4gymgvqmve0m2vh89v84tt3x0;1;85,7;85,3;2024-04-21T00:23:45.677Z;2024-04-21T00:23:46Z;[{'id': 4967417219, 'qualifierId': 141, 'value': '85.3'}, {'id': 4967417223, 'qualifierId': 213, 'value': '3.14'}, {'id': 4967417221, 'qualifierId': 212, 'value': '7.6'}, {'id': 4967417215, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967417217, 'qualifierId': 140, 'value': '78.5'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,14;;85,3;7,6;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;78,5;85,3;;;;;;;0;0;19;51;Chattanooga;1191;FW;1,0
2675878905;138;1;1;19;52;4gymgvqmve0m2vh89v84tt3x0;1;78,5;85,3;2024-04-21T00:23:46.589Z;2024-04-21T00:23:48Z;[{'id': 4967417333, 'qualifierId': 140, 'value': '69.2'}, {'id': 4967417343, 'qualifierId': 213, 'value': '2.67'}, {'id': 4967417339, 'qualifierId': 212, 'value': '11.0'}, {'id': 4967417331, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967417335, 'qualifierId': 141, 'value': '92.6'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;2,67;;92,6;11,0;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;69,2;92,6;;;;;;;0;0;19;52;Chattanooga;1192;MC;1,0
2675878925;139;1;1;19;53;4gymgvqmve0m2vh89v84tt3x0;1;69,2;92,6;2024-04-21T00:23:47.933Z;2024-04-21T00:23:49Z;[{'id': 4967417443, 'qualifierId': 212, 'value': '9.2'}, {'id': 4967417437, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967417445, 'qualifierId': 213, 'value': '4.28'}, {'id': 4967417439, 'qualifierId': 140, 'value': '65.5'}, {'id': 4967417441, 'qualifierId': 141, 'value': '80.3'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;4,28;;80,3;9,2;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;65,5;80,3;;;;;;;0;0;19;53;Chattanooga;1193;DC;1,0
2675878957;140;1;1;19;55;4gymgvqmve0m2vh89v84tt3x0;1;66,3;77,8;2024-04-21T00:23:49.869Z;2024-04-21T00:23:53Z;[{'id': 4967417631, 'qualifierId': 141, 'value': '81.1'}, {'id': 4967417629, 'qualifierId': 140, 'value': '55.6'}, {'id': 4967417635, 'qualifierId': 213, 'value': '2.94'}, {'id': 4967417627, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967417633, 'qualifierId': 212, 'value': '11.5'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;2,94;;81,1;11,5;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;55,6;81,1;;;;;;;0;0;19;55;Chattanooga;1195;DMC;1,0
2675879001;141;1;1;19;58;4gymgvqmve0m2vh89v84tt3x0;1;55,2;84,7;2024-04-21T00:23:53.149Z;2024-04-21T00:23:58Z;[{'id': 4967417881, 'qualifierId': 140, 'value': '51.0'}, {'id': 4967417885, 'qualifierId': 212, 'value': '24.5'}, {'id': 4967417879, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967417883, 'qualifierId': 141, 'value': '49.3'}, {'id': 4967417887, 'qualifierId': 213, 'value': '4.53'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;4,53;;49,3;24,5;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;51,0;49,3;;;;;;;0;0;19;58;Chattanooga;1198;DC;1,0
2675879027;142;1;1;20;4;4gymgvqmve0m2vh89v84tt3x0;1;48,4;46,1;2024-04-21T00:23:58.701Z;2024-04-21T00:24:00Z;[{'id': 4967418011, 'qualifierId': 212, 'value': '17.3'}, {'id': 4967418009, 'qualifierId': 141, 'value': '70.6'}, {'id': 4967418007, 'qualifierId': 140, 'value': '44.1'}, {'id': 4967418005, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967418013, 'qualifierId': 213, 'value': '1.84'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;1,84;;70,6;17,3;44,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;44,1;70,6;;;;;;;0;0;20;4;Chattanooga;1204;DL;1,0
2675879033;143;1;1;20;5;4gymgvqmve0m2vh89v84tt3x0;1;44,1;70,6;2024-04-21T00:24:00.189Z;2024-04-21T00:24:01Z;[{'id': 4967418049, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967418051, 'qualifierId': 140, 'value': '53.3'}, {'id': 4967418053, 'qualifierId': 141, 'value': '56.0'}, {'id': 4967418057, 'qualifierId': 213, 'value': '5.48'}, {'id': 4967418055, 'qualifierId': 212, 'value': '13.9'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;5,48;;56,0;13,9;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;53,3;56,0;;;;;;;0;0;20;5;Chattanooga;1205;DC;1,0
2675879047;144;1;1;20;7;4gymgvqmve0m2vh89v84tt3x0;0;53,3;56,0;2024-04-21T00:24:01.405Z;2024-04-21T00:24:03Z;[{'id': 4967418125, 'qualifierId': 213, 'value': '1.25'}, {'id': 4967418119, 'qualifierId': 140, 'value': '60.4'}, {'id': 4967418123, 'qualifierId': 212, 'value': '23.6'}, {'id': 4967418121, 'qualifierId': 141, 'value': '89.0'}, {'id': 4967418117, 'qualifierId': 56, 'value': 'Left'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;1,25;;89,0;23,6;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;60,4;89,0;;;;;;;0;0;20;7;Chattanooga;1207;DMC;1,0
2675879063;252;1;1;20;10;cwnjxlibb02fuh0vwgvac6h45;0;48,7;12,3;2024-04-21T00:24:04.413Z;2024-04-27T19:42:42Z;[{'id': 4985442053, 'qualifierId': 212, 'value': '13.4'}, {'id': 4985442055, 'qualifierId': 213, 'value': '0.62'}, {'id': 4985442051, 'qualifierId': 141, 'value': '23.7'}, {'id': 4985442049, 'qualifierId': 140, 'value': '59.1'}, {'id': 4967418181, 'qualifierId': 56, 'value': 'Center'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;0,62;;23,7;13,4;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;59,1;23,7;;;;;;;0;0;20;10;Huntsville City;1210;FWR;1,0
