id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_OutSwinger;value_BlockedPass;value_Cross;value_LeftFooted;value_BlockedCross;value_Left;value_Chipped;value_InSwinger;value_RightFooted;value_CornerTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Head;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AttemptedTackle;value_TouchTypeClearance;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_SwitchOfPlay;value_OverhitCross;value_IntendedTackleTarget;value_PullBack;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GoalmouthZ;value_Assisted;value_RelatedEventId;value_GkY;value_LowCentre;value_SmallBoxCentre;value_GoalShotGameClock;value_GkX;value_GoalmouthY;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_FirstTouch;value_Straight;value_DrivenCross;value_NotAssisted;value_LowLeft;value_BlockedY;value_BlockedX;value_Blocked;value_BoxCentre;value_DefBlock;value_FromCorner;value_HighCentre;value_SixYardBlocked;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_Injury;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_OwnGoal;value_FantasyAssistType;value_1On1;value_BoxLeft;value_Right;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_ShirtPull/Holding;value_CloseLeft;value_OutOfBoxCentre;value_High;value_AerialFoul;value_KeeperTouched;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Diving;value_Missed;value_TouchTypePass;value_TouchTypeControl;value_FlickOn;value_TakeOnSpace;value_BoxDeepLeft;value_HighGkIntervention;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_LowRight;value_SwerveLeft;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_HitRightPost;value_HitWoodwork;value_CloseRight;value_OwnPlayer;value_OwnShotBlocked;value_Handball;value_Overrun;value_Volley;value_Saved;value_ParriedDanger;value_CloseHigh;value_NotPastGoalLine;value_MisHit;value_YellowCard;value_RecklessOffence;value_Standing;value_MediumGkIntervention;value_GkKickFromHands;value_CaptainChange;value_HighLeft;value_BoxDeepRight;value_FastBreak;value_ThroughBall;value_FollowsADribble;value_Tap;value_Defensive1V1;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693526927;490;1;2;54;42;29nx7yxy1rdqv2oobqn5pjf8p;0;64,0;97,4;2024-06-01T00:20:02.224Z;2024-06-01T00:20:04Z;[{'id': 5063394899, 'qualifierId': 140, 'value': '98.3'}, {'id': 5063394905, 'qualifierId': 213, 'value': '5.97'}, {'id': 5063394901, 'qualifierId': 141, 'value': '80.3'}, {'id': 5063394907, 'qualifierId': 1}, {'id': 5063394903, 'qualifierId': 212, 'value': '37.8'}, {'id': 5063394897, 'qualifierId': 56, 'value': 'Left'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;37,8;5,97;98,3;80,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;98,3;80,3;;;;;;;;0;54;42;Chicago Fire II;3282;Sub;1,0
2693526943;494;61;2;54;43;29nx7yxy1rdqv2oobqn5pjf8p;0;98,2;84,0;2024-06-01T00:20:03.328Z;2024-06-03T07:12:42Z;[{'id': 5063394975, 'qualifierId': 56, 'value': 'Left'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;d419p3lh2rq2ou3rp9p15zd3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;54;43;Chicago Fire II;3283;DML;1,0
2693526935;493;5;2;54;44;29nx7yxy1rdqv2oobqn5pjf8p;0;100,9;86,4;2024-06-01T00:20:04.347Z;2024-06-01T00:30:06Z;[{'id': 5063394925, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063394945, 'qualifierId': 233, 'value': '495'}, {'id': 5063394927, 'qualifierId': 346}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;d419p3lh2rq2ou3rp9p15zd3o;Out;;;;;;;;;;;;;;;;;;;495,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;54;44;Chicago Fire II;3284;DML;1,0
2693526925;495;5;2;54;44;8o8m08he36u0j4w08aj2iodn8;1;-0,9;13,6;2024-06-01T00:20:04.347Z;2024-06-01T00:20:08Z;[{'id': 5063394895, 'qualifierId': 346}, {'id': 5063394893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063394929, 'qualifierId': 233, 'value': '493'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;d419p3lh2rq2ou3rp9p15zd3o;Out;;;;;;;;;;;;;;;;;;;493,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;54;44;Toronto II;3284;DR;1,0
2693526931;491;43;2;54;45;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:20:05.321Z;2024-06-01T00:20:11Z;[{'id': 5063394971, 'qualifierId': 144, 'value': '7'}, {'id': 5063394917, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063394919, 'qualifierId': 286, 'value': '0'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;d419p3lh2rq2ou3rp9p15zd3o;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;54;45;Chicago Fire II;3285;Sub;1,0
2693526933;492;43;2;54;47;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:20:07.321Z;2024-06-01T00:20:09Z;[{'id': 5063394921, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063394949, 'qualifierId': 144, 'value': '45'}, {'id': 5063394923, 'qualifierId': 286, 'value': '0'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;d419p3lh2rq2ou3rp9p15zd3o;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;54;47;Chicago Fire II;3287;DML;1,0
2693526973;496;1;2;55;5;8o8m08he36u0j4w08aj2iodn8;1;5,1;37,6;2024-06-01T00:20:25.659Z;2024-06-01T00:20:52Z;[{'id': 5063395187, 'qualifierId': 124}, {'id': 5063395193, 'qualifierId': 141, 'value': '50.6'}, {'id': 5063395191, 'qualifierId': 140, 'value': '3.4'}, {'id': 5063395201, 'qualifierId': 237}, {'id': 5063395197, 'qualifierId': 213, 'value': '1.77'}, {'id': 5063395195, 'qualifierId': 212, 'value': '9.0'}, {'id': 5063395189, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;9,0;1,77;3,4;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;3,4;50,6;;;;;;;;0;55;5;Toronto II;3305;DL;1,0
2693526981;497;1;2;55;12;8o8m08he36u0j4w08aj2iodn8;1;8,8;50,0;2024-06-01T00:20:31.948Z;2024-06-01T00:20:35Z;[{'id': 5063395239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395255, 'qualifierId': 213, 'value': '1.17'}, {'id': 5063395251, 'qualifierId': 212, 'value': '27.5'}, {'id': 5063395247, 'qualifierId': 141, 'value': '87.2'}, {'id': 5063395243, 'qualifierId': 140, 'value': '19.1'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;27,5;1,17;19,1;87,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;19,1;87,2;;;;;;;;0;55;12;Toronto II;3312;GK;1,0
2693526993;498;1;2;55;15;8o8m08he36u0j4w08aj2iodn8;1;25,1;91,1;2024-06-01T00:20:35.659Z;2024-06-01T00:20:38Z;[{'id': 5063395315, 'qualifierId': 212, 'value': '16.9'}, {'id': 5063395309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395311, 'qualifierId': 140, 'value': '40.8'}, {'id': 5063395317, 'qualifierId': 213, 'value': '0.22'}, {'id': 5063395313, 'qualifierId': 141, 'value': '96.6'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;16,9;0,22;40,8;96,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;40,8;96,6;;;;;;;;0;55;15;Toronto II;3315;DC;1,0
2693526997;499;1;2;55;18;8o8m08he36u0j4w08aj2iodn8;1;41,5;96,8;2024-06-01T00:20:38.027Z;2024-06-01T00:20:39Z;[{'id': 5063395339, 'qualifierId': 213, 'value': '4.85'}, {'id': 5063395331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395333, 'qualifierId': 140, 'value': '42.4'}, {'id': 5063395335, 'qualifierId': 141, 'value': '86.8'}, {'id': 5063395337, 'qualifierId': 212, 'value': '6.9'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;6,9;4,85;42,4;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;42,4;86,8;;;;;;;;0;55;18;Toronto II;3318;DC;1,0
2693527009;500;1;2;55;19;8o8m08he36u0j4w08aj2iodn8;1;42,4;86,8;2024-06-01T00:20:39.243Z;2024-06-01T00:20:41Z;[{'id': 5063395385, 'qualifierId': 212, 'value': '9.2'}, {'id': 5063395379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395381, 'qualifierId': 140, 'value': '38.4'}, {'id': 5063395387, 'qualifierId': 213, 'value': '4.24'}, {'id': 5063395383, 'qualifierId': 141, 'value': '74.8'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;9,2;4,24;38,4;74,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;38,4;74,8;;;;;;;;0;55;19;Toronto II;3319;Sub;1,0
2693527013;495;83;2;55;20;29nx7yxy1rdqv2oobqn5pjf8p;0;62,5;32,5;2024-06-01T00:20:40.360Z;2024-06-03T07:23:13Z;[{'id': 5063451083, 'qualifierId': 399, 'value': 'b1p6qcv8wjzoxoax3nt13n5gq'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;d419p3lh2rq2ou3rp9p15zd3o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;20;Chicago Fire II;3320;AMC;1,0
2693527015;501;1;2;55;21;8o8m08he36u0j4w08aj2iodn8;1;34,6;67,0;2024-06-01T00:20:41.660Z;2024-06-01T00:20:45Z;[{'id': 5063395425, 'qualifierId': 140, 'value': '28.9'}, {'id': 5063395431, 'qualifierId': 213, 'value': '4.50'}, {'id': 5063395427, 'qualifierId': 141, 'value': '26.5'}, {'id': 5063395429, 'qualifierId': 212, 'value': '28.2'}, {'id': 5063395423, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;28,2;4,5;28,9;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;28,9;26,5;;;;;;;;0;55;21;Toronto II;3321;AMC;1,0
2693527023;502;1;2;55;25;8o8m08he36u0j4w08aj2iodn8;0;30,2;26,8;2024-06-01T00:20:44.924Z;2024-06-01T00:20:50Z;[{'id': 5063395477, 'qualifierId': 140, 'value': '86.5'}, {'id': 5063395481, 'qualifierId': 212, 'value': '66.0'}, {'id': 5063395475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063395483, 'qualifierId': 213, 'value': '0.46'}, {'id': 5063395473, 'qualifierId': 155}, {'id': 5063395485, 'qualifierId': 1}, {'id': 5063395479, 'qualifierId': 141, 'value': '70.0'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;66,0;0,46;86,5;70,0;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;86,5;70,0;;;;;;;;0;55;25;Toronto II;3325;DL;1,0
2693527025;496;43;2;55;30;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:20:50.266Z;2024-06-03T07:13:56Z;[{'id': 5067933261, 'qualifierId': 144, 'value': '49'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;d419p3lh2rq2ou3rp9p15zd3o;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;30;Chicago Fire II;3330;DC;1,0
2693527033;497;43;2;55;32;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:20:52.499Z;2024-06-03T07:13:55Z;[{'id': 5063395515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067933255, 'qualifierId': 144, 'value': '61'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;d419p3lh2rq2ou3rp9p15zd3o;Deleted event;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;32;Chicago Fire II;3332;DC;1,0
2693527045;498;1;2;55;34;29nx7yxy1rdqv2oobqn5pjf8p;0;19,6;28,2;2024-06-01T00:20:53.996Z;2024-06-01T01:01:37Z;[{'id': 5063395557, 'qualifierId': 141, 'value': '25.5'}, {'id': 5063395563, 'qualifierId': 1}, {'id': 5063395555, 'qualifierId': 140, 'value': '21.8'}, {'id': 5063395561, 'qualifierId': 213, 'value': '5.61'}, {'id': 5063395565, 'qualifierId': 236}, {'id': 5063395551, 'qualifierId': 157}, {'id': 5063395553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395567, 'qualifierId': 233, 'value': '503'}, {'id': 5063395559, 'qualifierId': 212, 'value': '3.0'}, {'id': 5063395571, 'qualifierId': 286}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;3,0;5,61;21,8;25,5;;1,0;1,0;;503,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;21,8;25,5;;;;;;;;0;55;34;Chicago Fire II;3334;DC;1,0
2693527039;503;74;2;55;34;8o8m08he36u0j4w08aj2iodn8;1;78,7;77,3;2024-06-01T00:20:53.997Z;2024-06-01T00:21:45Z;[{'id': 5063395531, 'qualifierId': 285}, {'id': 5063395529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063395573, 'qualifierId': 233, 'value': '498'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;d419p3lh2rq2ou3rp9p15zd3o;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;498,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;34;Toronto II;3334;Sub;1,0
2694351657;912;49;2;55;35;29nx7yxy1rdqv2oobqn5pjf8p;1;21,9;20,5;2024-06-01T00:20:54.935Z;2024-06-03T07:14:01Z;[];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;d419p3lh2rq2ou3rp9p15zd3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;35;Chicago Fire II;3335;DMR;1,0
2693527047;499;1;2;55;36;29nx7yxy1rdqv2oobqn5pjf8p;1;20,3;13,1;2024-06-01T00:20:56.832Z;2024-06-01T00:20:58Z;[{'id': 5063395585, 'qualifierId': 213, 'value': '0.17'}, {'id': 5063395577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395583, 'qualifierId': 212, 'value': '6.1'}, {'id': 5063395579, 'qualifierId': 140, 'value': '26.0'}, {'id': 5063395581, 'qualifierId': 141, 'value': '14.6'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;6,1;0,17;26,0;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;26,0;14,6;;;;;;;;0;55;36;Chicago Fire II;3336;DMR;1,0
2693527057;500;1;2;55;38;29nx7yxy1rdqv2oobqn5pjf8p;1;26,0;14,6;2024-06-01T00:20:58.056Z;2024-06-01T00:21:00Z;[{'id': 5063395615, 'qualifierId': 213, 'value': '1.83'}, {'id': 5063395607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395609, 'qualifierId': 140, 'value': '24.0'}, {'id': 5063395611, 'qualifierId': 141, 'value': '26.2'}, {'id': 5063395613, 'qualifierId': 212, 'value': '8.2'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;8,2;1,83;24,0;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;24,0;26,2;;;;;;;;0;55;38;Chicago Fire II;3338;MC;1,0
2693527065;501;3;2;55;39;29nx7yxy1rdqv2oobqn5pjf8p;1;27,9;31,8;2024-06-01T00:20:59.100Z;2024-06-03T07:14:18Z;[{'id': 5063395659, 'qualifierId': 233, 'value': '504'}, {'id': 5063395655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063395657, 'qualifierId': 285}, {'id': 5067933615, 'qualifierId': 465}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;d419p3lh2rq2ou3rp9p15zd3o;Take On;;;;;;;;;;;;;;;;;;1,0;504,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;55;39;Chicago Fire II;3339;DMR;1,0
2693527055;504;45;2;55;39;8o8m08he36u0j4w08aj2iodn8;0;72,1;68,2;2024-06-01T00:20:59.100Z;2024-06-01T00:21:03Z;[{'id': 5063395595, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063395597, 'qualifierId': 286}, {'id': 5063395663, 'qualifierId': 233, 'value': '501'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;d419p3lh2rq2ou3rp9p15zd3o;Challenge;;;;;;;;;;;;;;;;;;;501,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;39;Toronto II;3339;AMR;1,0
2693527067;502;1;2;55;42;29nx7yxy1rdqv2oobqn5pjf8p;1;47,5;28,9;2024-06-01T00:21:02.466Z;2024-06-01T00:21:04Z;[{'id': 5063395671, 'qualifierId': 141, 'value': '62.0'}, {'id': 5063395667, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063395673, 'qualifierId': 212, 'value': '23.6'}, {'id': 5063395669, 'qualifierId': 140, 'value': '54.4'}, {'id': 5063395675, 'qualifierId': 213, 'value': '1.26'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;23,6;1,26;54,4;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;54,4;62,0;;;;;;;;0;55;42;Chicago Fire II;3342;DMR;1,0
