id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_Defensive1V1;value_Chipped;value_Cross;value_RightFooted;value_InSwinger;value_Head;value_IntendedTackleTarget;value_BlockedPass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_SwitchOfPlay;value_Assist;value_IntentionalAssist;value_LowRight;value_Assisted;value_SixYardBlocked;value_BlockedX;value_FirstTouch;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_RegularPlay;value_GoalmouthY;value_GkY;value_Blocked;value_GkX;value_BoxDeepRight;value_DefBlock;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_FromCorner;value_OutOfBoxCentre;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_InjuredPlayerId;value_Injury;value_LayOff;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_Handball;value_Penalty;value_PenaltyTakerId;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistId;value_FantasyAssistTeam;value_CausingPlayer;value_BigChance;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_BoxCentre;value_GoalShotTimestamp;value_Scored;value_Diving;value_ThroughBall;value_LastLine;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Overrun;value_TimeWasting;value_LowCentre;value_Volley;value_BoxLeft;value_LowLeft;value_Hands;value_LowGkIntervention;value_Collected;value_RecklessOffence;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_Shove/Push;value_BoxRight;value_Unchallenged;value_SwerveLeft;value_HighGkIntervention;value_HighClaim;value_CloseLeft;value_BlockedCross;value_SetPiece;value_FastBreak;value_SmallBoxCentre;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677868101;596;1;2;58;29;cwnjxlibb02fuh0vwgvac6h45;1;25,1;38,8;2024-04-25T00:50:36.321Z;2024-04-25T00:50:38Z;[{'id': 4978143175, 'qualifierId': 140, 'value': '39.6'}, {'id': 4978143173, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978143181, 'qualifierId': 213, 'value': '5.87'}, {'id': 4978143179, 'qualifierId': 212, 'value': '16.6'}, {'id': 4978143177, 'qualifierId': 141, 'value': '28.9'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;28,9;;;39,6;16,6;5,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;39,6;28,9;;;;;;;;0;58;29;Atlanta United II;3509;DL;1,0
2677868103;597;1;2;58;31;cwnjxlibb02fuh0vwgvac6h45;0;38,4;31,3;2024-04-25T00:50:37.722Z;2024-04-25T00:50:39Z;[{'id': 4978143203, 'qualifierId': 213, 'value': '0.71'}, {'id': 4978143193, 'qualifierId': 155}, {'id': 4978143197, 'qualifierId': 140, 'value': '67.6'}, {'id': 4978143199, 'qualifierId': 141, 'value': '70.0'}, {'id': 4978143195, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978143201, 'qualifierId': 212, 'value': '40.4'}, {'id': 4978143205, 'qualifierId': 1}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;70,0;;;67,6;40,4;0,71;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;67,6;70,0;;;;;;;;0;58;31;Atlanta United II;3511;Sub;1,0
2677868115;544;1;2;58;32;erwnez7ksfkns4dqmyr1fhbe;0;26,7;34,6;2024-04-25T00:50:39.604Z;2024-04-25T00:50:40Z;[{'id': 4978143245, 'qualifierId': 141, 'value': '44.6'}, {'id': 4978143243, 'qualifierId': 140, 'value': '43.9'}, {'id': 4978143241, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978143239, 'qualifierId': 3}, {'id': 4978143249, 'qualifierId': 213, 'value': '0.36'}, {'id': 4978143247, 'qualifierId': 212, 'value': '19.3'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;44,6;;;43,9;19,3;0,36;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;43,9;44,6;;;;;;;;0;58;32;Chattanooga;3512;DR;1,0
2677868131;598;1;2;58;34;cwnjxlibb02fuh0vwgvac6h45;1;55,5;57,2;2024-04-25T00:50:41.337Z;2024-04-25T00:50:42Z;[{'id': 4978143323, 'qualifierId': 212, 'value': '11.2'}, {'id': 4978143317, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978143319, 'qualifierId': 140, 'value': '65.2'}, {'id': 4978143321, 'qualifierId': 141, 'value': '50.3'}, {'id': 4978143315, 'qualifierId': 3}, {'id': 4978143325, 'qualifierId': 213, 'value': '5.85'}];at2xv960peboe9spoag2kn21g;A. McGrath;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;50,3;;;65,2;11,2;5,85;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;65,2;50,3;;;;;;;;0;58;34;Atlanta United II;3514;MC;1,0
2677868163;599;1;2;58;35;cwnjxlibb02fuh0vwgvac6h45;1;65,4;48,5;2024-04-25T00:50:42.297Z;2024-04-25T00:50:58Z;[{'id': 4978143465, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978143471, 'qualifierId': 212, 'value': '18.0'}, {'id': 4978143797, 'qualifierId': 210, 'value': '15'}, {'id': 4978143473, 'qualifierId': 213, 'value': '5.21'}, {'id': 4978143467, 'qualifierId': 140, 'value': '73.5'}, {'id': 4978143469, 'qualifierId': 141, 'value': '25.2'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;1,0;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;25,2;;;73,5;18,0;5,21;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;73,5;25,2;;;;;;;;0;58;35;Atlanta United II;3515;Sub;1,0
2677868165;600;15;2;58;41;cwnjxlibb02fuh0vwgvac6h45;1;82,1;33,3;2024-04-25T00:50:48.017Z;2024-04-25T01:40:12Z;[{'id': 4978143481, 'qualifierId': 18}, {'id': 4978143479, 'qualifierId': 22}, {'id': 4978143809, 'qualifierId': 102, 'value': '45.7'}, {'id': 4978143805, 'qualifierId': 55, 'value': '599'}, {'id': 4978143815, 'qualifierId': 146, 'value': '98.4'}, {'id': 4978143483, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978143817, 'qualifierId': 147, 'value': '48.6'}, {'id': 4978143813, 'qualifierId': 215}, {'id': 4978143803, 'qualifierId': 29}, {'id': 4978143835, 'qualifierId': 233, 'value': '545'}, {'id': 4978143811, 'qualifierId': 103, 'value': '13.9'}, {'id': 4978143629, 'qualifierId': 72}, {'id': 4978143801, 'qualifierId': 80}];82uh6ad46fvub9b0vfapw2vze;J. James;;c9cid1m9mtcrwzvy5nvufenmc;Attempt Saved;;;;;;;;;;;;;;;;;;;545,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;98,4;;13,9;599,0;48,6;1,0;45,7;;;;;;;;1,0;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;98,4;48,6;45,7;13.9;599,0;a3eln6gas8765a3pn6ecqjvxm;;0;58;41;Atlanta United II;3521;FWR;1,0
2677868171;545;10;2;58;41;erwnez7ksfkns4dqmyr1fhbe;1;1,5;52,7;2024-04-25T00:50:48.117Z;2024-04-30T05:16:31Z;[{'id': 4993811989, 'qualifierId': 376}, {'id': 4978143523, 'qualifierId': 182}, {'id': 4978143599, 'qualifierId': 177}, {'id': 4978143601, 'qualifierId': 179}, {'id': 4978143525, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978143645, 'qualifierId': 233, 'value': '600'}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;c9cid1m9mtcrwzvy5nvufenmc;Save;;;;;;;;;;;;;;;;;;;600,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;58;41;Chattanooga;3521;GK;1,0
2677868193;546;52;2;58;43;erwnez7ksfkns4dqmyr1fhbe;1;1,5;52,7;2024-04-25T00:50:49.790Z;2024-04-30T05:16:36Z;[{'id': 4993812025, 'qualifierId': 376}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;c9cid1m9mtcrwzvy5nvufenmc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;58;43;Chattanooga;3523;GK;1,0
2677868289;547;1;2;59;2;erwnez7ksfkns4dqmyr1fhbe;1;12,7;63,8;2024-04-25T00:51:09.411Z;2024-04-25T00:51:29Z;[{'id': 4978144115, 'qualifierId': 213, 'value': '1.11'}, {'id': 4978144111, 'qualifierId': 141, 'value': '92.2'}, {'id': 4978144281, 'qualifierId': 123}, {'id': 4978144113, 'qualifierId': 212, 'value': '21.6'}, {'id': 4978144107, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978144691, 'qualifierId': 189}, {'id': 4978144109, 'qualifierId': 140, 'value': '21.9'}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;92,2;;;21,9;21,6;1,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;21,9;92,2;;;;;;;;0;59;2;Chattanooga;3542;GK;1,0
2677868291;548;4;2;59;4;erwnez7ksfkns4dqmyr1fhbe;1;46,4;95,6;2024-04-25T00:51:11.508Z;2024-04-25T00:51:14Z;[{'id': 4978144231, 'qualifierId': 233, 'value': '601'}, {'id': 4978144125, 'qualifierId': 13}, {'id': 4978144131, 'qualifierId': 265}, {'id': 4978144127, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978144129, 'qualifierId': 152}, {'id': 4978144133, 'qualifierId': 286}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;c9cid1m9mtcrwzvy5nvufenmc;Foul;;;;;;;;;;;;;;;;;;;601,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;59;4;Chattanooga;3544;DC;1,0
2677868299;601;4;2;59;4;cwnjxlibb02fuh0vwgvac6h45;0;53,6;4,4;2024-04-25T00:51:11.509Z;2024-04-25T00:51:14Z;[{'id': 4978144199, 'qualifierId': 265}, {'id': 4978144243, 'qualifierId': 233, 'value': '548'}, {'id': 4978144187, 'qualifierId': 13}, {'id': 4978144191, 'qualifierId': 56, 'value': 'Right'}, {'id': 4978144195, 'qualifierId': 152}, {'id': 4978144201, 'qualifierId': 285}];82uh6ad46fvub9b0vfapw2vze;J. James;;c9cid1m9mtcrwzvy5nvufenmc;Foul;;;;;;;;;;;;;;;;;;1,0;548,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;59;4;Atlanta United II;3544;FWR;1,0
2677868339;549;1;2;59;9;erwnez7ksfkns4dqmyr1fhbe;1;45,7;91,7;2024-04-25T00:51:16.147Z;2024-04-30T05:17:00Z;[{'id': 4978144375, 'qualifierId': 213, 'value': '3.42'}, {'id': 4978144365, 'qualifierId': 152}, {'id': 4978144371, 'qualifierId': 141, 'value': '87.2'}, {'id': 4978144367, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978144369, 'qualifierId': 140, 'value': '35.6'}, {'id': 4978144363, 'qualifierId': 5}, {'id': 4978144373, 'qualifierId': 212, 'value': '11.0'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;87,2;;;35,6;11,0;3,42;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;35,6;87,2;;;;;;;;0;59;9;Chattanooga;3549;DC;1,0
2677868343;550;1;2;59;12;erwnez7ksfkns4dqmyr1fhbe;1;35,4;87,2;2024-04-25T00:51:18.899Z;2024-04-25T00:51:19Z;[{'id': 4978144401, 'qualifierId': 213, 'value': '4.01'}, {'id': 4978144395, 'qualifierId': 140, 'value': '29.7'}, {'id': 4978144393, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978144397, 'qualifierId': 141, 'value': '76.7'}, {'id': 4978144399, 'qualifierId': 212, 'value': '9.3'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;76,7;;;29,7;9,3;4,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;29,7;76,7;;;;;;;;0;59;12;Chattanooga;3552;AMC;1,0
2677868369;551;1;2;59;13;erwnez7ksfkns4dqmyr1fhbe;1;29,7;76,7;2024-04-25T00:51:19.687Z;2024-04-30T05:17:02Z;[{'id': 4978144539, 'qualifierId': 140, 'value': '35.1'}, {'id': 4978144537, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978144543, 'qualifierId': 212, 'value': '13.0'}, {'id': 4978144541, 'qualifierId': 141, 'value': '93.9'}, {'id': 4978144545, 'qualifierId': 213, 'value': '1.12'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;93,9;;;35,1;13,0;1,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;35,1;93,9;;;;;;;;0;59;13;Chattanooga;3553;MC;1,0
2677881401;994;83;2;59;14;cwnjxlibb02fuh0vwgvac6h45;0;56,7;8,9;2024-04-25T00:51:20.638Z;2024-04-25T01:39:32Z;[{'id': 4978221183, 'qualifierId': 399, 'value': 'bjk2ns3xadow18v3tkvqqrkh6'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;c9cid1m9mtcrwzvy5nvufenmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;59;14;Atlanta United II;3554;Sub;1,0
2677868381;552;1;2;59;15;erwnez7ksfkns4dqmyr1fhbe;1;36,5;93,9;2024-04-25T00:51:21.939Z;2024-04-25T00:51:23Z;[{'id': 4978144593, 'qualifierId': 213, 'value': '0.06'}, {'id': 4978144591, 'qualifierId': 212, 'value': '15.6'}, {'id': 4978144585, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978144587, 'qualifierId': 140, 'value': '51.3'}, {'id': 4978144589, 'qualifierId': 141, 'value': '95.3'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;95,3;;;51,3;15,6;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;51,3;95,3;;;;;;;;0;59;15;Chattanooga;3555;DC;1,0
2677868383;553;3;2;59;15;erwnez7ksfkns4dqmyr1fhbe;0;48,2;95,2;2024-04-25T00:51:22.637Z;2024-04-30T05:17:13Z;[{'id': 4978144601, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978221563, 'qualifierId': 233, 'value': '995'}, {'id': 4978221547, 'qualifierId': 286}, {'id': 4993812319, 'qualifierId': 465}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;c9cid1m9mtcrwzvy5nvufenmc;Take On;;;;;;;;;;;;;;;;;;;995,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;59;15;Chattanooga;3555;AML;1,0
2677881669;995;7;2;59;16;cwnjxlibb02fuh0vwgvac6h45;1;51,8;4,8;2024-04-25T00:51:22.638Z;2024-04-30T05:17:16Z;[{'id': 4978221057, 'qualifierId': 285}, {'id': 4978221213, 'qualifierId': 167}, {'id': 4978221055, 'qualifierId': 56, 'value': 'Right'}, {'id': 4993812343, 'qualifierId': 385}, {'id': 4978221553, 'qualifierId': 233, 'value': '553'}];82uh6ad46fvub9b0vfapw2vze;J. James;;c9cid1m9mtcrwzvy5nvufenmc;Tackle;;;;;;;;;;;;;;;;;;1,0;553,0;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;59;16;Atlanta United II;3556;FWR;1,0
2677868399;554;5;2;59;17;erwnez7ksfkns4dqmyr1fhbe;1;45,0;101,4;2024-04-25T00:51:24.260Z;2024-04-25T00:53:01Z;[{'id': 4978147275, 'qualifierId': 233, 'value': '602'}, {'id': 4978144685, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978144687, 'qualifierId': 347}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;602,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;59;17;Chattanooga;3557;AML;1,0
2677868423;602;5;2;59;17;cwnjxlibb02fuh0vwgvac6h45;0;55,0;-1,4;2024-04-25T00:51:24.260Z;2024-04-25T01:39:24Z;[{'id': 4978144837, 'qualifierId': 347}, {'id': 4978144835, 'qualifierId': 56, 'value': 'Right'}, {'id': 4978147289, 'qualifierId': 233, 'value': '554'}];82uh6ad46fvub9b0vfapw2vze;J. James;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;554,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;59;17;Atlanta United II;3557;FWR;1,0
2677868469;555;1;2;59;31;erwnez7ksfkns4dqmyr1fhbe;1;44,4;100,0;2024-04-25T00:51:38.019Z;2024-04-25T00:51:41Z;[{'id': 4978145091, 'qualifierId': 213, 'value': '3.57'}, {'id': 4978145077, 'qualifierId': 107}, {'id': 4978145081, 'qualifierId': 140, 'value': '34.7'}, {'id': 4978145079, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978145087, 'qualifierId': 212, 'value': '11.2'}, {'id': 4978145083, 'qualifierId': 141, 'value': '94.4'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;94,4;;;34,7;11,2;3,57;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;34,7;94,4;;;;;;;;0;59;31;Chattanooga;3571;DC;1,0
2677868479;556;3;2;59;34;erwnez7ksfkns4dqmyr1fhbe;1;34,8;95,8;2024-04-25T00:51:41.411Z;2024-04-30T05:17:27Z;[{'id': 4978145133, 'qualifierId': 56, 'value': 'Back'}, {'id': 4993812447, 'qualifierId': 465}, {'id': 4978145149, 'qualifierId': 233, 'value': '603'}, {'id': 4978145135, 'qualifierId': 286}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Take On;;;;;;;;;;;;;;;;;;;603,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;59;34;Chattanooga;3574;AMC;1,0
2677868481;603;45;2;59;34;cwnjxlibb02fuh0vwgvac6h45;0;65,2;4,2;2024-04-25T00:51:41.411Z;2024-04-25T00:51:43Z;[{'id': 4978145139, 'qualifierId': 285}, {'id': 4978145137, 'qualifierId': 56, 'value': 'Right'}, {'id': 4978145153, 'qualifierId': 233, 'value': '556'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;c9cid1m9mtcrwzvy5nvufenmc;Challenge;;;;;;;;;;;;;;;;;;1,0;556,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;59;34;Atlanta United II;3574;Sub;1,0
2677868483;557;3;2;59;35;erwnez7ksfkns4dqmyr1fhbe;0;37,8;96,1;2024-04-25T00:51:42.595Z;2024-04-30T05:17:32Z;[{'id': 4978145145, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978145147, 'qualifierId': 286}, {'id': 4993812509, 'qualifierId': 465}, {'id': 4978145225, 'qualifierId': 233, 'value': '604'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Take On;;;;;;;;;;;;;;;;;;;604,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;59;35;Chattanooga;3575;AMC;1,0
2677868489;604;7;2;59;35;cwnjxlibb02fuh0vwgvac6h45;1;62,2;3,9;2024-04-25T00:51:42.596Z;2024-04-30T05:17:34Z;[{'id': 4978145183, 'qualifierId': 285}, {'id': 4993812533, 'qualifierId': 385}, {'id': 4978145205, 'qualifierId': 233, 'value': '557'}, {'id': 4978145177, 'qualifierId': 167}, {'id': 4978145181, 'qualifierId': 56, 'value': 'Right'}];82uh6ad46fvub9b0vfapw2vze;J. James;;c9cid1m9mtcrwzvy5nvufenmc;Tackle;;;;;;;;;;;;;;;;;;1,0;557,0;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;59;35;Atlanta United II;3575;FWR;1,0
