id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypePass;value_Head;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_Handball;value_OutSwinger;value_Cross;value_LeftFooted;value_MediumGkIntervention;value_KeeperThrow;value_Launch;value_TouchTypeClearance;value_BlockedPass;value_IntendedTackleTarget;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_FloatedCross;value_Assist;value_RightFooted;value_IntentionalAssist;value_Straight;value_GkX;value_GoalmouthY;value_CloseRightAndHigh;value_FirstTouch;value_GoalmouthZ;value_Assisted;value_SmallBoxLeft;value_RelatedEventId;value_RegularPlay;value_BigChance;value_GkY;value_NotVisible;value_SwitchOfPlay;value_FlickOn;value_Overrun;value_ShirtPull/Holding;value_Unchallenged;value_LowGkIntervention;value_TouchTypeControl;value_InSwinger;value_LeadingToGoal;value_GkXTimeOfGoal;value_NotAssisted;value_LowCentre;value_GoalShotTimestamp;value_1On1;value_GoalShotGameClock;value_IndividualPlay;value_RelatedError1Id;value_GkYTimeOfGoal;value_BoxCentre;value_FastBreak;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_ThroughBall;value_OutOfBoxCentre;value_Right;value_Volley;value_High;value_Left;value_CornerTaken;value_FromCorner;value_LayOff;value_HighGkIntervention;value_SetPiece;value_GkHoof;value_BlockedX;value_BlockedY;value_Deflection;value_Hands;value_Standing;value_Collected;value_OverArm;value_RecklessOffence;value_YellowCard;value_HighRight;value_LowRight;value_BoxRight;value_Blocked;value_DefBlock;value_PullBack;value_SixYardBlocked;value_Dissent;value_HighClaim;value_InjuredPlayerId;value_Injury;value_Minutes;value_Defensive1V1;value_BlockedCross;value_PersistentInfringement;value_EndType;value_Diving;value_OwnPlayer;value_GkKickFromHands;value_DrivenCross;value_LowLeft;value_SmallBoxCentre;value_Stooping;value_TacticalFoul;value_FreeKick;value_ByWall;value_OwnShotBlocked;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotPastGoalLine;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676659709;484;1;2;49;6;4g68p0t2f5jzhzfr67i2rj1ex;1;62,3;81,4;2024-04-21T20:14:00.567Z;2024-04-28T22:49:24Z;[{'id': 4991406235, 'qualifierId': 387}, {'id': 4971582275, 'qualifierId': 152}, {'id': 4971582287, 'qualifierId': 141, 'value': '29.4'}, {'id': 4971582271, 'qualifierId': 155}, {'id': 4971582291, 'qualifierId': 213, 'value': '5.32'}, {'id': 4991406233, 'qualifierId': 225}, {'id': 4971582293, 'qualifierId': 1}, {'id': 4971582289, 'qualifierId': 212, 'value': '43.2'}, {'id': 4971582283, 'qualifierId': 140, 'value': '85.9'}, {'id': 4991406017, 'qualifierId': 2}, {'id': 4991406237, 'qualifierId': 20}, {'id': 4971582269, 'qualifierId': 5}, {'id': 4971582277, 'qualifierId': 56, 'value': 'Center'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;43,2;5,32;85,9;29,4;;;1,0;1,0;;;;;;;;;1,0;;1,0;;;;;1,0;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;85,9;29,4;;;;;;;;0;49;6;Philadelphia Union II;2946;MC;1,0
2676659713;485;61;2;49;11;4g68p0t2f5jzhzfr67i2rj1ex;0;86,2;27,3;2024-04-21T20:14:04.951Z;2024-04-21T20:14:05Z;[{'id': 4971582307, 'qualifierId': 56, 'value': 'Center'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;cdi8rq3pm3ors98rl4dcw07is;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;11;Philadelphia Union II;2951;DC;1,0
2676659849;475;5;2;49;12;1zgjjyruyufrkh4xjvryqsb1i;1;16,2;101,2;2024-04-21T20:14:06.551Z;2024-04-21T21:15:42Z;[{'id': 4971583171, 'qualifierId': 347}, {'id': 4971583227, 'qualifierId': 233, 'value': '486'}, {'id': 4971583169, 'qualifierId': 56, 'value': 'Back'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Out;;;;;;;;;;;;;;;;;;;486,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;12;New York RB II;2952;;1,0
2676659751;486;5;2;49;12;4g68p0t2f5jzhzfr67i2rj1ex;0;83,8;-1,2;2024-04-21T20:14:06.551Z;2024-04-21T20:14:21Z;[{'id': 4971583233, 'qualifierId': 233, 'value': '475'}, {'id': 4971582521, 'qualifierId': 347}, {'id': 4971582519, 'qualifierId': 56, 'value': 'Right'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;cdi8rq3pm3ors98rl4dcw07is;Out;;;;;;;;;;;;;;;;;;;475,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;12;Philadelphia Union II;2952;DC;1,0
2676659879;476;1;2;49;27;1zgjjyruyufrkh4xjvryqsb1i;0;19,4;100,0;2024-04-21T20:14:20.856Z;2024-04-21T20:14:23Z;[{'id': 4971583353, 'qualifierId': 1}, {'id': 4971583341, 'qualifierId': 107}, {'id': 4971583345, 'qualifierId': 140, 'value': '41.2'}, {'id': 4971583351, 'qualifierId': 213, 'value': '5.88'}, {'id': 4971583349, 'qualifierId': 212, 'value': '24.9'}, {'id': 4971583343, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971583347, 'qualifierId': 141, 'value': '87.5'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;24,9;5,88;41,2;87,5;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;41,2;87,5;;;;;;;;0;49;27;New York RB II;2967;;1,0
2676659895;487;1;2;49;30;4g68p0t2f5jzhzfr67i2rj1ex;1;58,9;7,4;2024-04-21T20:14:23.862Z;2024-04-21T20:14:25Z;[{'id': 4971583427, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971583429, 'qualifierId': 140, 'value': '63.7'}, {'id': 4971583433, 'qualifierId': 212, 'value': '5.2'}, {'id': 4971583435, 'qualifierId': 213, 'value': '6.04'}, {'id': 4971583425, 'qualifierId': 3}, {'id': 4971583431, 'qualifierId': 141, 'value': '5.6'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;5,2;6,04;63,7;5,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;63,7;5,6;;;;;;;;0;49;30;Philadelphia Union II;2970;MC;1,0
2676659897;488;49;2;49;31;4g68p0t2f5jzhzfr67i2rj1ex;1;64,9;5,6;2024-04-21T20:14:25.175Z;2024-04-21T20:14:25Z;[];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cdi8rq3pm3ors98rl4dcw07is;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;31;Philadelphia Union II;2971;AMR;1,0
2676659929;489;1;2;49;31;4g68p0t2f5jzhzfr67i2rj1ex;1;64,9;5,6;2024-04-21T20:14:25.494Z;2024-04-21T20:14:27Z;[{'id': 4971583631, 'qualifierId': 213, 'value': '3.12'}, {'id': 4971583623, 'qualifierId': 141, 'value': '5.8'}, {'id': 4971583619, 'qualifierId': 140, 'value': '59.6'}, {'id': 4971583617, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971583627, 'qualifierId': 212, 'value': '5.6'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;5,6;3,12;59,6;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;59,6;5,8;;;;;;;;0;49;31;Philadelphia Union II;2971;AMR;1,0
2676659945;490;3;2;49;32;4g68p0t2f5jzhzfr67i2rj1ex;0;59,2;8,6;2024-04-21T20:14:26.487Z;2024-04-28T22:50:02Z;[{'id': 4971583713, 'qualifierId': 233, 'value': '477'}, {'id': 4971583703, 'qualifierId': 286}, {'id': 4971583701, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991408699, 'qualifierId': 465}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;cdi8rq3pm3ors98rl4dcw07is;Take On;;;;;;;;;;;;;;;;;;;477,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;32;Philadelphia Union II;2972;MC;1,0
2676659933;477;7;2;49;32;1zgjjyruyufrkh4xjvryqsb1i;0;40,8;91,4;2024-04-21T20:14:26.488Z;2024-04-28T22:50:05Z;[{'id': 4971583709, 'qualifierId': 233, 'value': '490'}, {'id': 4991408931, 'qualifierId': 385}, {'id': 4971583635, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971583637, 'qualifierId': 285}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;cdi8rq3pm3ors98rl4dcw07is;Tackle;;;;;;;;;;;;;;;;;;1,0;490,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;32;New York RB II;2972;;1,0
2676659963;491;3;2;49;34;4g68p0t2f5jzhzfr67i2rj1ex;0;59,4;8,4;2024-04-21T20:14:28.328Z;2024-04-28T22:50:09Z;[{'id': 4971583771, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971583773, 'qualifierId': 286}, {'id': 4991409251, 'qualifierId': 465}, {'id': 4971583973, 'qualifierId': 233, 'value': '478'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;cdi8rq3pm3ors98rl4dcw07is;Take On;;;;;;;;;;;;;;;;;;;478,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;34;Philadelphia Union II;2974;MC;1,0
2676659985;478;7;2;49;34;1zgjjyruyufrkh4xjvryqsb1i;1;40,6;91,6;2024-04-21T20:14:28.329Z;2024-04-28T22:50:13Z;[{'id': 4971583887, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971583943, 'qualifierId': 233, 'value': '491'}, {'id': 4971583889, 'qualifierId': 285}, {'id': 4991409573, 'qualifierId': 383}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;cdi8rq3pm3ors98rl4dcw07is;Tackle;;;;;;;;;;;;;;;;;;1,0;491,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;34;New York RB II;2974;;1,0
2676659993;479;4;2;49;38;1zgjjyruyufrkh4xjvryqsb1i;1;39,3;89,3;2024-04-21T20:14:32.680Z;2024-04-28T22:50:19Z;[{'id': 4971583989, 'qualifierId': 13}, {'id': 4971584001, 'qualifierId': 286}, {'id': 4971584173, 'qualifierId': 233, 'value': '492'}, {'id': 4991409919, 'qualifierId': 294}, {'id': 4971583997, 'qualifierId': 152}, {'id': 4971583993, 'qualifierId': 56, 'value': 'Back'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;cdi8rq3pm3ors98rl4dcw07is;Foul;;;;;;;;;;;;;;;;;;;492,0;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;38;New York RB II;2978;;1,0
2676660025;492;4;2;49;38;4g68p0t2f5jzhzfr67i2rj1ex;0;60,7;10,7;2024-04-21T20:14:32.681Z;2024-04-28T22:50:22Z;[{'id': 4971584143, 'qualifierId': 152}, {'id': 4971584139, 'qualifierId': 13}, {'id': 4971584141, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991410047, 'qualifierId': 294}, {'id': 4971584209, 'qualifierId': 233, 'value': '479'}, {'id': 4971584147, 'qualifierId': 285}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;cdi8rq3pm3ors98rl4dcw07is;Foul;;;;;;;;;;;;;;;;;;1,0;479,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;38;Philadelphia Union II;2978;DR;1,0
2676660095;480;1;2;49;45;1zgjjyruyufrkh4xjvryqsb1i;0;38,2;90,2;2024-04-21T20:14:38.952Z;2024-04-21T20:14:40Z;[{'id': 4971584517, 'qualifierId': 140, 'value': '80.9'}, {'id': 4971584507, 'qualifierId': 5}, {'id': 4971584513, 'qualifierId': 152}, {'id': 4971584519, 'qualifierId': 141, 'value': '28.6'}, {'id': 4971584523, 'qualifierId': 213, 'value': '5.53'}, {'id': 4971584509, 'qualifierId': 155}, {'id': 4971584525, 'qualifierId': 1}, {'id': 4971584515, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971584511, 'qualifierId': 196}, {'id': 4971584521, 'qualifierId': 212, 'value': '61.4'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;61,4;5,53;80,9;28,6;;;1,0;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;80,9;28,6;;;;;;;;0;49;45;New York RB II;2985;;1,0
2676660131;493;1;2;49;46;4g68p0t2f5jzhzfr67i2rj1ex;1;27,7;59,9;2024-04-21T20:14:40.022Z;2024-04-21T20:14:44Z;[{'id': 4971584707, 'qualifierId': 141, 'value': '68.8'}, {'id': 4971584709, 'qualifierId': 212, 'value': '7.6'}, {'id': 4971584703, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971584705, 'qualifierId': 140, 'value': '32.0'}, {'id': 4971584711, 'qualifierId': 213, 'value': '0.93'}, {'id': 4971584701, 'qualifierId': 3}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;7,6;0,93;32,0;68,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;32,0;68,8;;;;;;;;0;49;46;Philadelphia Union II;2986;DC;1,0
2676660139;494;49;2;49;50;4g68p0t2f5jzhzfr67i2rj1ex;1;32,5;69,6;2024-04-21T20:14:43.942Z;2024-04-21T20:14:44Z;[];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cdi8rq3pm3ors98rl4dcw07is;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;50;Philadelphia Union II;2990;MC;1,0
2676660195;495;1;2;49;52;4g68p0t2f5jzhzfr67i2rj1ex;1;32,5;77,6;2024-04-21T20:14:46.710Z;2024-04-21T20:14:48Z;[{'id': 4971585017, 'qualifierId': 212, 'value': '9.8'}, {'id': 4971585013, 'qualifierId': 140, 'value': '24.0'}, {'id': 4971585019, 'qualifierId': 213, 'value': '3.56'}, {'id': 4971585015, 'qualifierId': 141, 'value': '71.8'}, {'id': 4971585011, 'qualifierId': 56, 'value': 'Back'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;9,8;3,56;24,0;71,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;24,0;71,8;;;;;;;;0;49;52;Philadelphia Union II;2992;MC;1,0
2676660255;496;1;2;49;54;4g68p0t2f5jzhzfr67i2rj1ex;1;23,9;71,8;2024-04-21T20:14:48.726Z;2024-04-21T20:14:54Z;[{'id': 4971585389, 'qualifierId': 141, 'value': '51.0'}, {'id': 4971585385, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971585387, 'qualifierId': 140, 'value': '9.2'}, {'id': 4971585393, 'qualifierId': 213, 'value': '3.88'}, {'id': 4971585391, 'qualifierId': 212, 'value': '20.9'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;20,9;3,88;9,2;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;9,2;51,0;;;;;;;;0;49;54;Philadelphia Union II;2994;DC;1,0
2676660271;497;1;2;50;0;4g68p0t2f5jzhzfr67i2rj1ex;1;9,5;49,7;2024-04-21T20:14:54.006Z;2024-04-21T20:14:55Z;[{'id': 4971585511, 'qualifierId': 213, 'value': '5.16'}, {'id': 4971585501, 'qualifierId': 155}, {'id': 4971585505, 'qualifierId': 140, 'value': '23.2'}, {'id': 4971585513, 'qualifierId': 1}, {'id': 4971585503, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971585509, 'qualifierId': 212, 'value': '33.1'}, {'id': 4971585507, 'qualifierId': 141, 'value': '5.9'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;33,1;5,16;23,2;5,9;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;23,2;5,9;;;;;;;;0;50;0;Philadelphia Union II;3000;GK;1,0
2676660305;498;1;2;50;2;4g68p0t2f5jzhzfr67i2rj1ex;0;23,2;5,9;2024-04-21T20:14:55.878Z;2024-04-21T20:14:58Z;[{'id': 4971585747, 'qualifierId': 212, 'value': '22.8'}, {'id': 4971585745, 'qualifierId': 141, 'value': '27.4'}, {'id': 4971585749, 'qualifierId': 213, 'value': '0.69'}, {'id': 4971585743, 'qualifierId': 140, 'value': '39.9'}, {'id': 4971585741, 'qualifierId': 56, 'value': 'Back'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;22,8;0,69;39,9;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;39,9;27,4;;;;;;;;0;50;2;Philadelphia Union II;3002;DR;1,0
2676660289;481;49;2;50;4;1zgjjyruyufrkh4xjvryqsb1i;1;57,7;82,1;2024-04-21T20:14:58.168Z;2024-04-21T20:14:58Z;[];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;50;4;New York RB II;3004;;1,0
2676660401;482;1;2;50;8;1zgjjyruyufrkh4xjvryqsb1i;1;36,9;73,0;2024-04-21T20:15:02.553Z;2024-04-21T20:15:06Z;[{'id': 4971586353, 'qualifierId': 141, 'value': '54.2'}, {'id': 4971586349, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971586351, 'qualifierId': 140, 'value': '23.2'}, {'id': 4971586355, 'qualifierId': 212, 'value': '19.2'}, {'id': 4971586357, 'qualifierId': 213, 'value': '3.87'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;19,2;3,87;23,2;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;23,2;54,2;;;;;;;;0;50;8;New York RB II;3008;;1,0
2676660423;483;1;2;50;12;1zgjjyruyufrkh4xjvryqsb1i;1;23,6;53,9;2024-04-21T20:15:06.200Z;2024-04-21T20:15:08Z;[{'id': 4971586471, 'qualifierId': 141, 'value': '73.8'}, {'id': 4971586475, 'qualifierId': 213, 'value': '1.02'}, {'id': 4971586467, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971586473, 'qualifierId': 212, 'value': '15.9'}, {'id': 4971586469, 'qualifierId': 140, 'value': '31.5'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;15,9;1,02;31,5;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;31,5;73,8;;;;;;;;0;50;12;New York RB II;3012;;1,0
