id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_Captain;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_SwitchOfPlay;value_Assist;value_RelatedEventId;value_GkX;value_GoalmouthZ;value_RightFooted;value_Assisted;value_CloseHigh;value_RegularPlay;value_GoalmouthY;value_IndividualPlay;value_GkY;value_OutOfBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_AerialFoul;value_Direct;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LayOff;value_Straight;value_DrivenCross;value_Cross;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnOvertake;value_TouchTypeClearance;value_NotVisible;value_OutOfPlay;value_Right;value_Left;value_OutSwinger;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_MisHit;value_BoxCentre;value_FromCorner;value_Volley;value_Head;value_2NdAssist;value_LowCentre;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_2NdAssisted;value_GoalShotGameClock;value_GkYTimeOfGoal;value_LeftFooted;value_BigChance;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_TouchTypeControl;value_FlickOn;value_CloseLeft;value_BoxDeepLeft;value_BoxRight;value_High;value_MediumGkIntervention;value_ThroughBall;value_BoxDeepRight;value_TempBlocked;value_OutOfBoxDeepRight;value_InSwinger;value_CloseRight;value_PullBack;value_BlockedY;value_LowLeft;value_SixYardBlocked;value_Blocked;value_BlockedX;value_DefBlock;value_OverhitCross;value_NotAssisted;value_Hands;value_Stooping;value_ParriedSafe;value_BlockedPass;value_AttemptedTackle;value_LowRight;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_TakeOnSpace;value_HighRight;value_BoxLeft;value_Strong;value_NotPastGoalLine;value_Weak;value_Minutes;value_Shove/Push;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Defensive1V1;value_SwerveLeft;value_Collected;value_GkKickFromHands;value_Standing;value_CloseLeftAndHigh;value_LeadingToAttempt;value_SmallBoxCentre;value_RelatedError1Id;value_Diving;value_YellowCard;value_TacticalFoul;value_HighLeft;value_KeeperTouched;value_FreeKick;value_CaptainChange;value_FastBreak;value_SetPiece;value_FollowsADribble;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698089497;372;15;2;46;51;479lsfr4cwlzewpbuda3y2xv4;1;86,2;74,1;2024-06-27T00:56:37.245Z;2024-06-29T07:30:56Z;[{'id': 5088503925, 'qualifierId': 64}, {'id': 5089902313, 'qualifierId': 120}, {'id': 5088504003, 'qualifierId': 55, 'value': '371'}, {'id': 5088504013, 'qualifierId': 147, 'value': '53.1'}, {'id': 5088504023, 'qualifierId': 233, 'value': '440'}, {'id': 5088504007, 'qualifierId': 102, 'value': '48.1'}, {'id': 5088504009, 'qualifierId': 103, 'value': '10.1'}, {'id': 5088503935, 'qualifierId': 20}, {'id': 5088504011, 'qualifierId': 146, 'value': '98.4'}, {'id': 5089902315, 'qualifierId': 215}, {'id': 5088503923, 'qualifierId': 22}, {'id': 5088503999, 'qualifierId': 80}, {'id': 5088503927, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088504001, 'qualifierId': 29}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dmypqxuppleh24mg496apb9jo;Attempt Saved;;;;;;;;;;;;;;;;;;440,0;;;;;;;371,0;;10,1;1,0;1,0;;1,0;48,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,1;;;;98,4;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;98,4;53,1;48,1;10.1;371,0;p99ze5cksh5tv01knf5oj33e;;0;46;51;Atlanta United II;2811;AML;1,0
2698089503;440;10;2;46;51;erwnez7ksfkns4dqmyr1fhbe;1;0,7;50,0;2024-06-27T00:56:37.345Z;2024-06-29T07:31:04Z;[{'id': 5088504045, 'qualifierId': 233, 'value': '372'}, {'id': 5089902323, 'qualifierId': 180}, {'id': 5088503951, 'qualifierId': 182}, {'id': 5088503987, 'qualifierId': 177}, {'id': 5089902325, 'qualifierId': 377}, {'id': 5088503953, 'qualifierId': 56, 'value': 'Back'}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;;dmypqxuppleh24mg496apb9jo;Save;;;;;;;;;;;;;;;;;;372,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;46;51;Orlando City B;2811;GK;1,0
2698089507;441;52;2;46;52;erwnez7ksfkns4dqmyr1fhbe;1;0,7;50,0;2024-06-27T00:56:38.287Z;2024-06-29T07:31:08Z;[{'id': 5089902331, 'qualifierId': 377}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;;dmypqxuppleh24mg496apb9jo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;46;52;Orlando City B;2812;GK;1,0
2698089535;442;1;2;46;56;erwnez7ksfkns4dqmyr1fhbe;0;9,7;54,3;2024-06-27T00:56:42.263Z;2024-06-27T00:56:44Z;[{'id': 5088504119, 'qualifierId': 199}, {'id': 5088504123, 'qualifierId': 140, 'value': '58.7'}, {'id': 5088504129, 'qualifierId': 213, 'value': '6.09'}, {'id': 5088504125, 'qualifierId': 141, 'value': '39.5'}, {'id': 5088504131, 'qualifierId': 1}, {'id': 5088504127, 'qualifierId': 212, 'value': '52.4'}, {'id': 5088504121, 'qualifierId': 56, 'value': 'Center'}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;6,09;39,5;;52,4;58,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,7;39,5;;;;;;;;0;46;56;Orlando City B;2816;GK;1,0
2698089541;373;1;2;47;1;479lsfr4cwlzewpbuda3y2xv4;1;35,1;59,9;2024-06-27T00:56:46.718Z;2024-06-27T00:56:48Z;[{'id': 5088504183, 'qualifierId': 212, 'value': '21.3'}, {'id': 5088504175, 'qualifierId': 3}, {'id': 5088504177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088504181, 'qualifierId': 141, 'value': '73.0'}, {'id': 5088504179, 'qualifierId': 140, 'value': '53.5'}, {'id': 5088504185, 'qualifierId': 213, 'value': '0.43'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;0,43;73,0;;21,3;53,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;53,5;73,0;;;;;;;;0;47;1;Atlanta United II;2821;DL;1,0
2698089545;374;49;2;47;3;479lsfr4cwlzewpbuda3y2xv4;1;53,5;73,0;2024-06-27T00:56:48.749Z;2024-06-27T00:56:49Z;[];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dmypqxuppleh24mg496apb9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;3;Atlanta United II;2823;AML;1,0
2698089555;375;1;2;47;3;479lsfr4cwlzewpbuda3y2xv4;1;53,5;73,0;2024-06-27T00:56:49.155Z;2024-06-27T00:56:52Z;[{'id': 5088504229, 'qualifierId': 213, 'value': '0.16'}, {'id': 5088504223, 'qualifierId': 140, 'value': '60.3'}, {'id': 5088504227, 'qualifierId': 212, 'value': '7.2'}, {'id': 5088504225, 'qualifierId': 141, 'value': '74.7'}, {'id': 5088504221, 'qualifierId': 56, 'value': 'Center'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;0,16;74,7;;7,2;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;60,3;74,7;;;;;;;;0;47;3;Atlanta United II;2823;AML;1,0
2698089557;376;1;2;47;7;479lsfr4cwlzewpbuda3y2xv4;0;64,6;70,6;2024-06-27T00:56:52.655Z;2024-06-27T00:56:55Z;[{'id': 5088504245, 'qualifierId': 213, 'value': '5.89'}, {'id': 5088504319, 'qualifierId': 233, 'value': '443'}, {'id': 5088504241, 'qualifierId': 141, 'value': '69.9'}, {'id': 5088504323, 'qualifierId': 286}, {'id': 5088504239, 'qualifierId': 140, 'value': '65.7'}, {'id': 5088504237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088504317, 'qualifierId': 236}, {'id': 5088504243, 'qualifierId': 212, 'value': '1.2'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;5,89;69,9;;1,2;65,7;;;;443,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;65,7;69,9;;;;;;;;0;47;7;Atlanta United II;2827;AMR;1,0
2698089569;443;74;2;47;7;erwnez7ksfkns4dqmyr1fhbe;1;36,9;23,0;2024-06-27T00:56:52.656Z;2024-06-27T01:10:00Z;[{'id': 5088504325, 'qualifierId': 233, 'value': '376'}, {'id': 5088504299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088504301, 'qualifierId': 285}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dmypqxuppleh24mg496apb9jo;Blocked Pass;;;;;;;;;;;;;;;;;;376,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;47;7;Orlando City B;2827;MC;1,0
2698089575;444;49;2;47;9;erwnez7ksfkns4dqmyr1fhbe;1;38,1;9,7;2024-06-27T00:56:55.049Z;2024-06-27T00:56:55Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dmypqxuppleh24mg496apb9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;47;9;Orlando City B;2829;MC;1,0
2698089579;445;3;2;47;11;erwnez7ksfkns4dqmyr1fhbe;0;38,0;3,0;2024-06-27T00:56:57.433Z;2024-06-29T07:31:28Z;[{'id': 5089902383, 'qualifierId': 465}, {'id': 5088504395, 'qualifierId': 233, 'value': '377'}, {'id': 5088504343, 'qualifierId': 286}, {'id': 5088504341, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dmypqxuppleh24mg496apb9jo;Take On;;;;;;;;;;;;;;;;;;377,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;47;11;Orlando City B;2831;MC;1,0
2698089583;377;7;2;47;11;479lsfr4cwlzewpbuda3y2xv4;1;62,0;97,0;2024-06-27T00:56:57.434Z;2024-06-29T07:31:30Z;[{'id': 5088504349, 'qualifierId': 167}, {'id': 5088504351, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088504365, 'qualifierId': 233, 'value': '445'}, {'id': 5089902385, 'qualifierId': 385}, {'id': 5088504353, 'qualifierId': 285}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dmypqxuppleh24mg496apb9jo;Tackle;;;;;;;;;;;;;;;;;;445,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;11;Atlanta United II;2831;AMR;1,0
2698089587;378;5;2;47;12;479lsfr4cwlzewpbuda3y2xv4;0;62,0;101,6;2024-06-27T00:56:58.393Z;2024-06-27T01:01:29Z;[{'id': 5088504435, 'qualifierId': 233, 'value': '446'}, {'id': 5088504355, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088504357, 'qualifierId': 347}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dmypqxuppleh24mg496apb9jo;Out;;;;;;;;;;;;;;;;;;446,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;12;Atlanta United II;2832;AMR;1,0
2698089591;446;5;2;47;12;erwnez7ksfkns4dqmyr1fhbe;1;38,0;-1,6;2024-06-27T00:56:58.393Z;2024-06-27T00:56:59Z;[{'id': 5088504377, 'qualifierId': 347}, {'id': 5088504373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088504401, 'qualifierId': 233, 'value': '378'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dmypqxuppleh24mg496apb9jo;Out;;;;;;;;;;;;;;;;;;378,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;47;12;Orlando City B;2832;MC;1,0
2698089653;447;1;2;47;27;erwnez7ksfkns4dqmyr1fhbe;1;37,7;0,0;2024-06-27T00:57:13.049Z;2024-06-27T00:57:14Z;[{'id': 5088504775, 'qualifierId': 212, 'value': '18.2'}, {'id': 5088504769, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088504777, 'qualifierId': 213, 'value': '0.23'}, {'id': 5088504771, 'qualifierId': 140, 'value': '54.6'}, {'id': 5088504767, 'qualifierId': 107}, {'id': 5088504773, 'qualifierId': 141, 'value': '4.4'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;0,23;4,4;;18,2;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;54,6;4,4;;;;;;;;0;47;27;Orlando City B;2847;DR;1,0
2698089685;448;1;2;47;29;erwnez7ksfkns4dqmyr1fhbe;1;54,6;4,4;2024-06-27T00:57:14.825Z;2024-06-27T00:57:21Z;[{'id': 5088504949, 'qualifierId': 157}, {'id': 5088504951, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088504957, 'qualifierId': 212, 'value': '22.6'}, {'id': 5088504955, 'qualifierId': 141, 'value': '37.6'}, {'id': 5088504953, 'qualifierId': 140, 'value': '54.6'}, {'id': 5088504959, 'qualifierId': 213, 'value': '1.57'}, {'id': 5088504961, 'qualifierId': 1}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,57;37,6;;22,6;54,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;54,6;37,6;;;;;;;;0;47;29;Orlando City B;2849;FWR;1,0
2698089683;379;83;2;47;33;479lsfr4cwlzewpbuda3y2xv4;0;45,7;76,4;2024-06-27T00:57:19.607Z;2024-06-27T01:10:04Z;[{'id': 5088524143, 'qualifierId': 399, 'value': '1b9b97pxox77ia41cilqqm4iy'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dmypqxuppleh24mg496apb9jo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;33;Atlanta United II;2853;MC;1,0
2698089695;449;1;2;47;35;erwnez7ksfkns4dqmyr1fhbe;1;57,9;18,9;2024-06-27T00:57:21.065Z;2024-06-27T00:57:23Z;[{'id': 5088505013, 'qualifierId': 212, 'value': '13.4'}, {'id': 5088505009, 'qualifierId': 140, 'value': '66.3'}, {'id': 5088505007, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088505011, 'qualifierId': 141, 'value': '4.0'}, {'id': 5088505015, 'qualifierId': 213, 'value': '5.43'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;5,43;4,0;;13,4;66,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,3;4,0;;;;;;;;0;47;35;Orlando City B;2855;FWL;1,0
2698089699;450;3;2;47;37;erwnez7ksfkns4dqmyr1fhbe;0;62,8;3,8;2024-06-27T00:57:22.874Z;2024-06-29T07:31:50Z;[{'id': 5088505147, 'qualifierId': 233, 'value': '380'}, {'id': 5088505047, 'qualifierId': 286}, {'id': 5089902421, 'qualifierId': 464}, {'id': 5088505045, 'qualifierId': 56, 'value': 'Right'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dmypqxuppleh24mg496apb9jo;Take On;;;;;;;;;;;;;;;;;;380,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;47;37;Orlando City B;2857;FWR;1,0
2698089715;380;7;2;47;37;479lsfr4cwlzewpbuda3y2xv4;1;37,2;96,2;2024-06-27T00:57:22.875Z;2024-06-29T07:31:55Z;[{'id': 5088505113, 'qualifierId': 285}, {'id': 5088505111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088505143, 'qualifierId': 233, 'value': '450'}, {'id': 5089902435, 'qualifierId': 383}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dmypqxuppleh24mg496apb9jo;Tackle;;;;;;;;;;;;;;;;;;450,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;37;Atlanta United II;2857;DC;1,0
2698341647;738;1;2;47;37;479lsfr4cwlzewpbuda3y2xv4;1;38,8;93,1;2024-06-27T00:57:23.428Z;2024-06-29T07:32:16Z;[{'id': 5089902501, 'qualifierId': 212, 'value': '9.6'}, {'id': 5089902495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089902497, 'qualifierId': 140, 'value': '43.2'}, {'id': 5089902503, 'qualifierId': 213, 'value': '5.21'}, {'id': 5089902499, 'qualifierId': 141, 'value': '80.7'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;5,21;80,7;;9,6;43,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;43,2;80,7;;;;;;;;0;47;37;Atlanta United II;2857;DC;1,0
2698089719;381;49;2;47;39;479lsfr4cwlzewpbuda3y2xv4;1;41,7;88,1;2024-06-27T00:57:25.326Z;2024-06-27T00:57:25Z;[];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dmypqxuppleh24mg496apb9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;39;Atlanta United II;2859;AMC;1,0
2698089765;382;1;2;47;42;479lsfr4cwlzewpbuda3y2xv4;1;41,1;67,9;2024-06-27T00:57:27.919Z;2024-06-27T00:57:37Z;[{'id': 5088505369, 'qualifierId': 141, 'value': '49.0'}, {'id': 5088505373, 'qualifierId': 213, 'value': '4.81'}, {'id': 5088505367, 'qualifierId': 140, 'value': '42.3'}, {'id': 5088505365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088505371, 'qualifierId': 212, 'value': '12.9'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;4,81;49,0;;12,9;42,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;42,3;49,0;;;;;;;;0;47;42;Atlanta United II;2862;AMC;1,0
2698089777;383;1;2;47;51;479lsfr4cwlzewpbuda3y2xv4;1;75,2;15,8;2024-06-27T00:57:36.887Z;2024-06-27T00:57:38Z;[{'id': 5088505425, 'qualifierId': 141, 'value': '14.4'}, {'id': 5088505427, 'qualifierId': 212, 'value': '18.4'}, {'id': 5088505421, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088505423, 'qualifierId': 140, 'value': '92.7'}, {'id': 5088505429, 'qualifierId': 213, 'value': '6.23'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;6,23;14,4;;18,4;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;92,7;14,4;;;;;;;;0;47;51;Atlanta United II;2871;AMR;1,0
