id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndY;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_BlockedPass;value_Offensive;value_Defensive;value_Launch;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_Head;value_OutOfPlay;value_SwitchOfPlay;value_LayOff;value_TouchTypeClearance;value_IntendedTackleTarget;value_TakeOnOvertake;value_ThroughBall;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_IntentionalAssist;value_Assist;value_BlockedY;value_RelatedEventId;value_FirstTouch;value_GoalmouthZ;value_HitWoodwork;value_IndividualPlay;value_LowRight;value_BlockedX;value_GoalmouthY;value_Assisted;value_LeftFooted;value_RegularPlay;value_OutOfBoxCentre;value_LowGkIntervention;value_ParriedDanger;value_Diving;value_Hands;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BoxCentre;value_LowLeft;value_GoalShotGameClock;value_GkX;value_NotAssisted;value_BigChance;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GkY;value_KeeperThrow;value_MediumGkIntervention;value_Shove/Push;value_Blocked;value_LowCentre;value_DefBlock;value_TakeOnSpace;value_TouchTypeControl;value_AttemptedTackle;value_ParriedSafe;value_BlockedCross;value_PullBack;value_CloseHigh;value_FreeKick;value_SwerveLeft;value_RefereeDelay;value_DrinksBreak;value_IncorrectOutOfPlayDecision;value_High;value_OverArm;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_NotPastGoalLine;value_Volley;value_FromCorner;value_SmallBoxLeft;value_HighGkIntervention;value_GkStart;value_Defensive1V1;value_YellowCard;value_TimeWasting;value_NotVisible;value_Minutes;value_Overrun;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Deflection;value_Standing;value_Handball;value_Dissent;value_CloseRight;value_HighLeft;value_TempBlocked;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_LeadingToAttempt;value_1On1;value_CloseLeft;value_RelatedError1Id;value_BoxLeft;value_InjuredPlayerId;value_Injury;value_HighClaim;value_Stooping;value_Collected;value_ByWall;value_SetPiece;value_GkKickFromHands;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680221999;400;1;2;50;39;29nx7yxy1rdqv2oobqn5pjf8p;0;37,9;64,4;2024-04-28T20:13:27.128Z;2024-04-28T20:13:28Z;[{'id': 4990859685, 'qualifierId': 140, 'value': '85.0'}, {'id': 4990859693, 'qualifierId': 1}, {'id': 4990859677, 'qualifierId': 155}, {'id': 4990859683, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990859687, 'qualifierId': 141, 'value': '0.0'}, {'id': 4990859689, 'qualifierId': 212, 'value': '66.2'}, {'id': 4990859691, 'qualifierId': 213, 'value': '5.56'}, {'id': 4990859681, 'qualifierId': 196}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;66,2;0,0;;5,56;85,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;85,0;0,0;;;;;;;0;0;50;39;Orlando City B;3039;MC;1,0
2680222003;401;5;2;50;41;29nx7yxy1rdqv2oobqn5pjf8p;0;84,4;-1,0;2024-04-28T20:13:28.835Z;2024-04-28T20:13:50Z;[{'id': 4990861133, 'qualifierId': 233, 'value': '517'}, {'id': 4990859707, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990859709, 'qualifierId': 347}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;517,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;50;41;Orlando City B;3041;MC;1,0
2680222283;517;5;2;50;41;479lsfr4cwlzewpbuda3y2xv4;1;15,6;101,0;2024-04-28T20:13:28.835Z;2024-04-28T21:10:03Z;[{'id': 4990861129, 'qualifierId': 233, 'value': '401'}, {'id': 4990861093, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990861095, 'qualifierId': 347}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;401,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;50;41;Toronto II;3041;AMR;1,0
2680222339;518;1;2;51;2;479lsfr4cwlzewpbuda3y2xv4;1;20,2;100,0;2024-04-28T20:13:49.394Z;2024-04-28T20:13:53Z;[{'id': 4990861421, 'qualifierId': 213, 'value': '5.88'}, {'id': 4990861411, 'qualifierId': 107}, {'id': 4990861419, 'qualifierId': 212, 'value': '22.0'}, {'id': 4990861417, 'qualifierId': 141, 'value': '88.6'}, {'id': 4990861423, 'qualifierId': 1}, {'id': 4990861413, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990861415, 'qualifierId': 140, 'value': '39.5'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;22,0;88,6;;5,88;39,5;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;39,5;88,6;;;;;;;0;0;51;2;Toronto II;3062;DC;1,0
2680222347;519;4;2;51;6;479lsfr4cwlzewpbuda3y2xv4;1;40,6;93,2;2024-04-28T20:13:53.715Z;2024-04-28T20:13:55Z;[{'id': 4990861549, 'qualifierId': 294}, {'id': 4990861547, 'qualifierId': 13}, {'id': 4990861551, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990861553, 'qualifierId': 152}, {'id': 4990861581, 'qualifierId': 233, 'value': '402'}, {'id': 4990861555, 'qualifierId': 286}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;cgwkg6392h02jq056cf3niw44;Foul;;;;;;;;;;;;;;;;;;;402,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;6;Toronto II;3066;AML;1,0
2680222343;402;4;2;51;6;29nx7yxy1rdqv2oobqn5pjf8p;0;59,4;6,8;2024-04-28T20:13:53.716Z;2024-04-28T20:20:44Z;[{'id': 4990861497, 'qualifierId': 152}, {'id': 4990861491, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990889067, 'qualifierId': 294}, {'id': 4990861487, 'qualifierId': 13}, {'id': 4990861505, 'qualifierId': 285}, {'id': 4990861597, 'qualifierId': 233, 'value': '519'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;cgwkg6392h02jq056cf3niw44;Foul;;;;;;;;;;;;;;;;;;;519,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;6;Orlando City B;3066;DC;1,0
2680256259;879;1;2;51;14;479lsfr4cwlzewpbuda3y2xv4;1;34,8;92,6;2024-04-28T20:14:01.295Z;2024-04-28T21:07:41Z;[{'id': 4991057059, 'qualifierId': 140, 'value': '28.6'}, {'id': 4991057141, 'qualifierId': 152}, {'id': 4991057057, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991057139, 'qualifierId': 5}, {'id': 4991057063, 'qualifierId': 212, 'value': '7.8'}, {'id': 4991057065, 'qualifierId': 213, 'value': '3.73'}, {'id': 4991057061, 'qualifierId': 141, 'value': '86.2'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;7,8;86,2;;3,73;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;28,6;86,2;;;;;;;0;0;51;14;Toronto II;3074;DC;1,0
2680222531;520;1;2;51;18;479lsfr4cwlzewpbuda3y2xv4;1;34,9;89,3;2024-04-28T20:14:05.586Z;2024-04-28T21:07:38Z;[{'id': 4990862357, 'qualifierId': 213, 'value': '0.67'}, {'id': 4990862351, 'qualifierId': 140, 'value': '38.6'}, {'id': 4990862349, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990862355, 'qualifierId': 212, 'value': '4.9'}, {'id': 4990862353, 'qualifierId': 141, 'value': '93.8'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;4,9;93,8;;0,67;38,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;38,6;93,8;;;;;;;0;0;51;18;Toronto II;3078;MC;1,0
2680222563;521;1;2;51;19;479lsfr4cwlzewpbuda3y2xv4;1;38,6;92,4;2024-04-28T20:14:06.593Z;2024-04-28T21:07:54Z;[{'id': 4990862493, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990862495, 'qualifierId': 140, 'value': '26.5'}, {'id': 4990862501, 'qualifierId': 213, 'value': '4.28'}, {'id': 4990862497, 'qualifierId': 141, 'value': '51.8'}, {'id': 4990862499, 'qualifierId': 212, 'value': '30.4'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;30,4;51,8;;4,28;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;26,5;51,8;;;;;;;0;0;51;19;Toronto II;3079;DC;1,0
2680222623;522;1;2;51;22;479lsfr4cwlzewpbuda3y2xv4;1;25,5;49,1;2024-04-28T20:14:09.730Z;2024-04-28T20:14:13Z;[{'id': 4990862729, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990862735, 'qualifierId': 212, 'value': '18.8'}, {'id': 4990862733, 'qualifierId': 141, 'value': '21.5'}, {'id': 4990862737, 'qualifierId': 213, 'value': '4.76'}, {'id': 4990862731, 'qualifierId': 140, 'value': '26.4'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;18,8;21,5;;4,76;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;26,4;21,5;;;;;;;0;0;51;22;Toronto II;3082;DC;1,0
2680222635;523;1;2;51;23;479lsfr4cwlzewpbuda3y2xv4;0;26,2;21,9;2024-04-28T20:14:11.250Z;2024-04-28T21:12:08Z;[{'id': 4990862795, 'qualifierId': 140, 'value': '36.5'}, {'id': 4990862801, 'qualifierId': 213, 'value': '0.07'}, {'id': 4990862793, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990862797, 'qualifierId': 141, 'value': '23.0'}, {'id': 4990862799, 'qualifierId': 212, 'value': '10.8'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;10,8;23,0;;0,07;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;36,5;23,0;;;;;;;0;0;51;23;Toronto II;3083;DL;1,0
2680222607;404;43;2;51;25;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-28T20:14:12.553Z;2024-04-28T21:18:20Z;[{'id': 4991095443, 'qualifierId': 144, 'value': '52'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;cgwkg6392h02jq056cf3niw44;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;25;Orlando City B;3085;GK;1,0
2680222647;405;8;2;51;27;29nx7yxy1rdqv2oobqn5pjf8p;1;59,0;71,3;2024-04-28T20:14:14.791Z;2024-05-02T14:18:17Z;[{'id': 4997165919, 'qualifierId': 383}, {'id': 4990862853, 'qualifierId': 56, 'value': 'Center'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;27;Orlando City B;3087;DML;1,0
2680222651;406;49;2;51;27;29nx7yxy1rdqv2oobqn5pjf8p;1;64,4;63,9;2024-04-28T20:14:15.271Z;2024-04-28T20:14:15Z;[];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;27;Orlando City B;3087;DML;1,0
2680222691;407;3;2;51;28;29nx7yxy1rdqv2oobqn5pjf8p;1;68,8;64,8;2024-04-28T20:14:15.761Z;2024-05-02T14:18:23Z;[{'id': 4990862995, 'qualifierId': 286}, {'id': 4997165997, 'qualifierId': 465}, {'id': 4990862993, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990863023, 'qualifierId': 233, 'value': '524'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Take On;;;;;;;;;;;;;;;;;;;524,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;28;Orlando City B;3088;DML;1,0
2680222667;524;45;2;51;28;479lsfr4cwlzewpbuda3y2xv4;0;31,2;35,2;2024-04-28T20:14:15.761Z;2024-04-28T20:14:18Z;[{'id': 4990862921, 'qualifierId': 285}, {'id': 4990863031, 'qualifierId': 233, 'value': '407'}, {'id': 4990862917, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;cgwkg6392h02jq056cf3niw44;Challenge;;;;;;;;;;;;;;;;;;;407,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;28;Toronto II;3088;MC;1,0
2680222693;408;50;2;51;29;29nx7yxy1rdqv2oobqn5pjf8p;1;74,8;63,0;2024-04-28T20:14:17.063Z;2024-04-28T20:14:20Z;[{'id': 4990863003, 'qualifierId': 286}, {'id': 4990863131, 'qualifierId': 233, 'value': '525'}, {'id': 4990863001, 'qualifierId': 56, 'value': 'Center'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Dispossessed;;;;;;;;;;;;;;;;;;;525,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;29;Orlando City B;3089;DML;1,0
2680222703;525;7;2;51;29;479lsfr4cwlzewpbuda3y2xv4;1;25,2;37,0;2024-04-28T20:14:17.064Z;2024-05-02T14:18:30Z;[{'id': 4990863071, 'qualifierId': 285}, {'id': 4990863111, 'qualifierId': 233, 'value': '408'}, {'id': 4990863069, 'qualifierId': 56, 'value': 'Back'}, {'id': 4997166089, 'qualifierId': 384}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;cgwkg6392h02jq056cf3niw44;Tackle;;;;;;;;;;;;;;;;;;;408,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;29;Toronto II;3089;DL;1,0
2680222723;526;1;2;51;32;479lsfr4cwlzewpbuda3y2xv4;0;18,0;47,0;2024-04-28T20:14:19.443Z;2024-04-28T20:14:20Z;[{'id': 4990863145, 'qualifierId': 141, 'value': '37.3'}, {'id': 4990863143, 'qualifierId': 140, 'value': '44.9'}, {'id': 4990863139, 'qualifierId': 157}, {'id': 4990863149, 'qualifierId': 213, 'value': '6.05'}, {'id': 4990863151, 'qualifierId': 1}, {'id': 4990863147, 'qualifierId': 212, 'value': '29.0'}, {'id': 4990863141, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;29,0;37,3;;6,05;44,9;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;44,9;37,3;;;;;;;0;0;51;32;Toronto II;3092;DC;1,0
2680222741;409;1;2;51;34;29nx7yxy1rdqv2oobqn5pjf8p;0;49,2;73,1;2024-04-28T20:14:21.767Z;2024-04-28T20:14:22Z;[{'id': 4990863273, 'qualifierId': 213, 'value': '0.36'}, {'id': 4990863269, 'qualifierId': 141, 'value': '85.5'}, {'id': 4990863267, 'qualifierId': 140, 'value': '70.7'}, {'id': 4990863271, 'qualifierId': 212, 'value': '24.1'}, {'id': 4990863265, 'qualifierId': 56, 'value': 'Left'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;24,1;85,5;;0,36;70,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;70,7;85,5;;;;;;;0;0;51;34;Orlando City B;3094;Sub;1,0
2680222743;527;49;2;51;35;479lsfr4cwlzewpbuda3y2xv4;1;35,0;9,4;2024-04-28T20:14:22.850Z;2024-04-28T20:14:23Z;[];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;cgwkg6392h02jq056cf3niw44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;35;Toronto II;3095;MC;1,0
2680222787;528;1;2;51;35;479lsfr4cwlzewpbuda3y2xv4;1;34,7;8,0;2024-04-28T20:14:23.186Z;2024-04-28T20:14:26Z;[{'id': 4990863519, 'qualifierId': 212, 'value': '17.5'}, {'id': 4990863521, 'qualifierId': 213, 'value': '6.21'}, {'id': 4990863515, 'qualifierId': 141, 'value': '6.2'}, {'id': 4990863513, 'qualifierId': 140, 'value': '51.3'}, {'id': 4990863509, 'qualifierId': 56, 'value': 'Right'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;17,5;6,2;;6,21;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;51,3;6,2;;;;;;;0;0;51;35;Toronto II;3095;MC;1,0
2680222789;529;1;2;51;38;479lsfr4cwlzewpbuda3y2xv4;1;53,4;9,2;2024-04-28T20:14:26.274Z;2024-05-02T14:18:54Z;[{'id': 4990863529, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990863535, 'qualifierId': 212, 'value': '6.5'}, {'id': 4990863533, 'qualifierId': 141, 'value': '5.6'}, {'id': 4990863537, 'qualifierId': 213, 'value': '5.89'}, {'id': 4990863531, 'qualifierId': 140, 'value': '59.1'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;6,5;5,6;;5,89;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;59,1;5,6;;;;;;;0;0;51;38;Toronto II;3098;DR;1,0
2680222815;410;43;2;51;40;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-28T20:14:27.825Z;2024-05-02T14:18:50Z;[{'id': 4997166309, 'qualifierId': 144, 'value': '61'}, {'id': 4990863641, 'qualifierId': 56, 'value': 'Back'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;cgwkg6392h02jq056cf3niw44;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;51;40;Orlando City B;3100;Sub;1,0
2680222865;530;1;2;51;41;479lsfr4cwlzewpbuda3y2xv4;1;59,8;4,3;2024-04-28T20:14:29.234Z;2024-04-28T20:15:02Z;[{'id': 4990863901, 'qualifierId': 141, 'value': '35.4'}, {'id': 4990863905, 'qualifierId': 213, 'value': '1.83'}, {'id': 4990863903, 'qualifierId': 212, 'value': '21.9'}, {'id': 4990863899, 'qualifierId': 140, 'value': '54.4'}, {'id': 4990863897, 'qualifierId': 56, 'value': 'Center'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;21,9;35,4;;1,83;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,4;35,4;;;;;;;0;0;51;41;Toronto II;3101;AMR;1,0
