id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Captain;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_LongBall;value_Chipped;value_SwitchOfPlay;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BoxRight;value_GkX;value_RelatedEventId;value_GoalmouthY;value_GoalmouthZ;value_Assisted;value_Left;value_RightFooted;value_GkY;value_NextEventGoalKick;value_GoalKick;value_NotVisible;value_Low;value_Launch;value_HeadPass;value_ThroughBall;value_CloseRight;value_LeftFooted;value_BoxLeft;value_FirstTouch;value_Foul;value_Direct;value_AttemptedTackle;value_DeletedEventType;value_FreeKick;value_OutOfBoxCentre;value_NotAssisted;value_CloseLeft;value_IndividualPlay;value_BlockedX;value_LowRight;value_BlockedY;value_Diving;value_ParriedDanger;value_Hands;value_SmallBoxRight;value_Cross;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_BoxCentre;value_IntendedTackleTarget;value_Head;value_ShirtPull/Holding;value_FreeKickTaken;value_LayOff;value_RecklessOffence;value_YellowCard;value_Shove/Push;value_BigChance;value_SmallBoxCentre;value_LowCentre;value_FastBreak;value_Feet;value_Sliding;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Standing;value_Caught;value_KeeperThrow;value_Blocked;value_DefBlock;value_OverArm;value_High;value_ParriedSafe;value_Overrun;value_InSwinger;value_CornerTaken;value_InjuredPlayerId;value_Injury;value_GkHoof;value_Right;value_OutSwinger;value_OverhitCross;value_FlickOn;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BlockedCross;value_HighClaim;value_Stooping;value_Collected;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FromCorner;value_Handball;value_PullBack;value_OwnGoal;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_SmallBoxLeft;value_TacticalFoul;value_CloseRightAndHigh;value_SixYardBlocked;value_CloseHigh;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710853527;84;49;1;9;4;csntc7hucmo21gknxc5y0kc4q;1;63,3;73,6;2024-08-18T22:12:49.106Z;2024-08-18T22:12:49Z;[];69ypla76c710iv0yegix1maz8;Marcos Dias;;;equdilndfndi7bhdp8iv44ljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;9;4;Columbus Crew II;544;FW;1,0
2710853587;85;15;1;9;8;csntc7hucmo21gknxc5y0kc4q;1;75,4;56,3;2024-08-18T22:12:53.791Z;2024-08-18T22:13:20Z;[{'id': 5159055609, 'qualifierId': 215}, {'id': 5159055601, 'qualifierId': 55, 'value': '83'}, {'id': 5159054391, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159055637, 'qualifierId': 233, 'value': '103'}, {'id': 5159055607, 'qualifierId': 103, 'value': '8.9'}, {'id': 5159055611, 'qualifierId': 146, 'value': '99.4'}, {'id': 5159055605, 'qualifierId': 102, 'value': '48.1'}, {'id': 5159055597, 'qualifierId': 80}, {'id': 5159055613, 'qualifierId': 147, 'value': '50.5'}, {'id': 5159054389, 'qualifierId': 18}, {'id': 5159054387, 'qualifierId': 22}, {'id': 5159055047, 'qualifierId': 20}, {'id': 5159055599, 'qualifierId': 29}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;equdilndfndi7bhdp8iv44ljo;Attempt Saved;;;;;;;;;;;;;;;;;;;;103,0;;;;;;;;1,0;;;83,0;48,1;8,9;1,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;;1,0;99,4;1,0;50,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;99,4;50,5;48,1;8.9;83,0;853mqqlenq3yctucs92vfieqc;;0;9;8;Columbus Crew II;548;FW;1,0
2710853591;103;10;1;9;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,6;50,3;2024-08-18T22:12:53.891Z;2024-08-18T22:13:10Z;[{'id': 5159055023, 'qualifierId': 179}, {'id': 5159055019, 'qualifierId': 174}, {'id': 5159055113, 'qualifierId': 233, 'value': '85'}, {'id': 5159054419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159054417, 'qualifierId': 182}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;equdilndfndi7bhdp8iv44ljo;Save;;;;;;;;;;;;;;;;;;;;85,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;9;9;New England II;549;GK;1,0
2710853653;88;13;1;9;10;csntc7hucmo21gknxc5y0kc4q;1;97,5;37,3;2024-08-18T22:12:55.287Z;2024-08-18T22:14:25Z;[{'id': 5159054749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159058957, 'qualifierId': 103, 'value': '13.9'}, {'id': 5159058955, 'qualifierId': 102, 'value': '42.4'}, {'id': 5159058963, 'qualifierId': 230, 'value': '99.5'}, {'id': 5159054747, 'qualifierId': 60}, {'id': 5159058959, 'qualifierId': 328}, {'id': 5159054745, 'qualifierId': 22}, {'id': 5159058953, 'qualifierId': 84}, {'id': 5159058965, 'qualifierId': 231, 'value': '45.7'}, {'id': 5159058961, 'qualifierId': 458}, {'id': 5159058371, 'qualifierId': 20}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;equdilndfndi7bhdp8iv44ljo;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;99,5;;42,4;13,9;;;1,0;45,7;;;;;;;;1,0;;;1,0;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;42,4;13.9;;;;0;9;10;Columbus Crew II;550;FWR;1,0
2710853685;89;5;1;9;11;csntc7hucmo21gknxc5y0kc4q;0;101,5;41,8;2024-08-18T22:12:56.352Z;2024-08-18T22:52:42Z;[{'id': 5159054921, 'qualifierId': 346}, {'id': 5159143075, 'qualifierId': 233, 'value': '104'}, {'id': 5159054919, 'qualifierId': 56, 'value': 'Center'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;equdilndfndi7bhdp8iv44ljo;Out;;;;;;;;;;;;;;;;;;;;104,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;9;11;Columbus Crew II;551;FWR;1,0
2710853641;104;5;1;9;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;-1,5;58,2;2024-08-18T22:12:56.352Z;2024-08-18T22:52:42Z;[{'id': 5159143065, 'qualifierId': 233, 'value': '89'}, {'id': 5159054683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159054685, 'qualifierId': 346}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;equdilndfndi7bhdp8iv44ljo;Out;;;;;;;;;;;;;;;;;;;;89,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;9;11;New England II;551;GK;1,0
2710853607;86;43;1;9;11;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-18T22:12:56.736Z;2024-08-18T22:13:05Z;[{'id': 5159054507, 'qualifierId': 212, 'value': '0'}, {'id': 5159054821, 'qualifierId': 144, 'value': '1'}, {'id': 5159054503, 'qualifierId': 140, 'value': '97.5'}, {'id': 5159054505, 'qualifierId': 141, 'value': '36.6'}, {'id': 5159054509, 'qualifierId': 213, 'value': '0.00'}, {'id': 5159054501, 'qualifierId': 56, 'value': 'Center'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;equdilndfndi7bhdp8iv44ljo;Deleted event;;;;;;;;;;;0,0;36,6;;0,0;97,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;97,5;36,6;;;;;;;;0;9;11;Columbus Crew II;551;FWR;1,0
2710853611;87;43;1;9;12;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-18T22:12:57.391Z;2024-08-18T22:13:01Z;[{'id': 5159054523, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159054525, 'qualifierId': 286, 'value': '0'}, {'id': 5159054691, 'qualifierId': 144, 'value': '50'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;equdilndfndi7bhdp8iv44ljo;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;9;12;Columbus Crew II;552;FWR;1,0
2710853835;105;1;1;9;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,1;57,3;2024-08-18T22:13:22.111Z;2024-08-18T22:13:24Z;[{'id': 5159055947, 'qualifierId': 212, 'value': '7.5'}, {'id': 5159055945, 'qualifierId': 141, 'value': '46.5'}, {'id': 5159055943, 'qualifierId': 140, 'value': '3.7'}, {'id': 5159055941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159055953, 'qualifierId': 237}, {'id': 5159055939, 'qualifierId': 124}, {'id': 5159055949, 'qualifierId': 213, 'value': '4.51'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;4,51;46,5;;7,5;3,7;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;3,7;46,5;;;;;;;;0;9;37;New England II;577;DC;1,0
2710853853;106;1;1;9;39;5b4ccd62yeeqdl2qk6jzsmjv8;0;5,3;46,5;2024-08-18T22:13:24.160Z;2024-08-18T22:13:25Z;[{'id': 5159056047, 'qualifierId': 213, 'value': '6.26'}, {'id': 5159056043, 'qualifierId': 212, 'value': '52.2'}, {'id': 5159056051, 'qualifierId': 1}, {'id': 5159056033, 'qualifierId': 155}, {'id': 5159056035, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159056037, 'qualifierId': 140, 'value': '55.0'}, {'id': 5159056039, 'qualifierId': 141, 'value': '44.9'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;6,26;44,9;;52,2;55,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;55,0;44,9;;;;;;;;0;9;39;New England II;579;GK;1,0
2710853855;90;49;1;9;41;csntc7hucmo21gknxc5y0kc4q;1;37,4;60,2;2024-08-18T22:13:26.527Z;2024-08-18T22:13:26Z;[];et772m1f5cqceeffckpnty1p0;E. Klein;;;equdilndfndi7bhdp8iv44ljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;9;41;Columbus Crew II;581;DL;1,0
2710853881;91;1;1;9;42;csntc7hucmo21gknxc5y0kc4q;1;39,3;60,5;2024-08-18T22:13:27.135Z;2024-08-18T22:13:29Z;[{'id': 5159056181, 'qualifierId': 140, 'value': '52.6'}, {'id': 5159056187, 'qualifierId': 213, 'value': '5.62'}, {'id': 5159056179, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159056185, 'qualifierId': 212, 'value': '17.7'}, {'id': 5159056183, 'qualifierId': 141, 'value': '44.5'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;5,62;44,5;;17,7;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;52,6;44,5;;;;;;;;0;9;42;Columbus Crew II;582;DL;1,0
2710853895;92;1;1;9;44;csntc7hucmo21gknxc5y0kc4q;1;52,9;47,9;2024-08-18T22:13:29.503Z;2024-08-18T22:13:31Z;[{'id': 5159056285, 'qualifierId': 212, 'value': '11.3'}, {'id': 5159056287, 'qualifierId': 213, 'value': '0.22'}, {'id': 5159056273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159056277, 'qualifierId': 140, 'value': '63.4'}, {'id': 5159056281, 'qualifierId': 141, 'value': '51.6'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;0,22;51,6;;11,3;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;63,4;51,6;;;;;;;;0;9;44;Columbus Crew II;584;MC;1,0
2710853905;93;1;1;9;46;csntc7hucmo21gknxc5y0kc4q;1;64,7;48,4;2024-08-18T22:13:31.551Z;2024-08-18T22:13:33Z;[{'id': 5159056353, 'qualifierId': 212, 'value': '10.6'}, {'id': 5159056355, 'qualifierId': 213, 'value': '4.89'}, {'id': 5159056347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159056351, 'qualifierId': 141, 'value': '33.1'}, {'id': 5159056349, 'qualifierId': 140, 'value': '66.5'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;4,89;33,1;;10,6;66,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;66,5;33,1;;;;;;;;0;9;46;Columbus Crew II;586;MC;1,0
2710853913;94;1;1;9;48;csntc7hucmo21gknxc5y0kc4q;1;66,7;33,1;2024-08-18T22:13:32.959Z;2024-08-18T22:13:34Z;[{'id': 5159056411, 'qualifierId': 140, 'value': '56.8'}, {'id': 5159056417, 'qualifierId': 213, 'value': '2.95'}, {'id': 5159056413, 'qualifierId': 141, 'value': '36.1'}, {'id': 5159056415, 'qualifierId': 212, 'value': '10.6'}, {'id': 5159056409, 'qualifierId': 56, 'value': 'Center'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;2,95;36,1;;10,6;56,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;56,8;36,1;;;;;;;;0;9;48;Columbus Crew II;588;FWR;1,0
2710853923;95;1;1;9;49;csntc7hucmo21gknxc5y0kc4q;1;55,5;35,8;2024-08-18T22:13:34.095Z;2024-08-18T22:13:35Z;[{'id': 5159056501, 'qualifierId': 140, 'value': '45.4'}, {'id': 5159056503, 'qualifierId': 141, 'value': '20.6'}, {'id': 5159056505, 'qualifierId': 212, 'value': '14.8'}, {'id': 5159056507, 'qualifierId': 213, 'value': '3.91'}, {'id': 5159056499, 'qualifierId': 56, 'value': 'Back'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;3,91;20,6;;14,8;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;45,4;20,6;;;;;;;;0;9;49;Columbus Crew II;589;MC;1,0
2710853937;96;1;1;9;50;csntc7hucmo21gknxc5y0kc4q;1;45,3;17,9;2024-08-18T22:13:35.583Z;2024-08-18T22:13:37Z;[{'id': 5159056601, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159056609, 'qualifierId': 213, 'value': '0.00'}, {'id': 5159056607, 'qualifierId': 212, 'value': '9.8'}, {'id': 5159056605, 'qualifierId': 141, 'value': '17.9'}, {'id': 5159056603, 'qualifierId': 140, 'value': '54.6'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;0,0;17,9;;9,8;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;54,6;17,9;;;;;;;;0;9;50;Columbus Crew II;590;DR;1,0
2710853961;97;1;1;9;52;csntc7hucmo21gknxc5y0kc4q;1;54,6;17,9;2024-08-18T22:13:37.151Z;2024-08-18T22:13:39Z;[{'id': 5159056749, 'qualifierId': 213, 'value': '5.82'}, {'id': 5159056741, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159056747, 'qualifierId': 212, 'value': '20.0'}, {'id': 5159056745, 'qualifierId': 141, 'value': '4.7'}, {'id': 5159056743, 'qualifierId': 140, 'value': '71.6'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;5,82;4,7;;20,0;71,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;71,6;4,7;;;;;;;;0;9;52;Columbus Crew II;592;MC;1,0
2710853975;98;1;1;9;54;csntc7hucmo21gknxc5y0kc4q;1;70,3;5,0;2024-08-18T22:13:39.599Z;2024-08-18T22:13:41Z;[{'id': 5159056839, 'qualifierId': 213, 'value': '3.07'}, {'id': 5159056837, 'qualifierId': 212, 'value': '25.9'}, {'id': 5159056835, 'qualifierId': 141, 'value': '7.7'}, {'id': 5159056833, 'qualifierId': 140, 'value': '45.7'}, {'id': 5159056831, 'qualifierId': 56, 'value': 'Back'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;3,07;7,7;;25,9;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;45,7;7,7;;;;;;;;0;9;54;Columbus Crew II;594;FWR;1,0
2710854005;99;1;1;9;56;csntc7hucmo21gknxc5y0kc4q;1;45,7;7,7;2024-08-18T22:13:41.584Z;2024-08-18T22:13:43Z;[{'id': 5159056981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159056989, 'qualifierId': 213, 'value': '2.33'}, {'id': 5159056985, 'qualifierId': 141, 'value': '36.1'}, {'id': 5159056983, 'qualifierId': 140, 'value': '28.4'}, {'id': 5159056987, 'qualifierId': 212, 'value': '26.5'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;2,33;36,1;;26,5;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;28,4;36,1;;;;;;;;0;9;56;Columbus Crew II;596;DR;1,0
2710854039;100;1;1;9;58;csntc7hucmo21gknxc5y0kc4q;1;28,4;36,3;2024-08-18T22:13:43.759Z;2024-08-18T22:13:48Z;[{'id': 5159057187, 'qualifierId': 140, 'value': '31.3'}, {'id': 5159057191, 'qualifierId': 212, 'value': '25.3'}, {'id': 5159057185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159057189, 'qualifierId': 141, 'value': '73.2'}, {'id': 5159057193, 'qualifierId': 213, 'value': '1.45'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;1,45;73,2;;25,3;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;31,3;73,2;;;;;;;;0;9;58;Columbus Crew II;598;DL;1,0
2710854073;101;1;1;10;3;csntc7hucmo21gknxc5y0kc4q;1;29,9;73,0;2024-08-18T22:13:48.048Z;2024-08-18T22:13:52Z;[{'id': 5159057389, 'qualifierId': 212, 'value': '21.4'}, {'id': 5159057383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159057385, 'qualifierId': 140, 'value': '17.6'}, {'id': 5159057391, 'qualifierId': 213, 'value': '4.06'}, {'id': 5159057387, 'qualifierId': 141, 'value': '47.9'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;4,06;47,9;;21,4;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;17,6;47,9;;;;;;;;0;10;3;Columbus Crew II;603;DC;1,0
2710854091;102;1;1;10;7;csntc7hucmo21gknxc5y0kc4q;1;18,3;48,2;2024-08-18T22:13:52.447Z;2024-08-18T22:13:55Z;[{'id': 5159057487, 'qualifierId': 212, 'value': '30.2'}, {'id': 5159057479, 'qualifierId': 155}, {'id': 5159057485, 'qualifierId': 141, 'value': '4.3'}, {'id': 5159057483, 'qualifierId': 140, 'value': '22.7'}, {'id': 5159057481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159057489, 'qualifierId': 213, 'value': '4.87'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;4,87;4,3;;30,2;22,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;22,7;4,3;;;;;;;;0;10;7;Columbus Crew II;607;GK;1,0
2710854115;103;1;1;10;10;csntc7hucmo21gknxc5y0kc4q;1;22,6;4,3;2024-08-18T22:13:55.167Z;2024-08-18T22:13:58Z;[{'id': 5159057689, 'qualifierId': 212, 'value': '18.6'}, {'id': 5159057687, 'qualifierId': 141, 'value': '30.6'}, {'id': 5159057691, 'qualifierId': 213, 'value': '1.29'}, {'id': 5159057683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159057685, 'qualifierId': 140, 'value': '27.6'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;equdilndfndi7bhdp8iv44ljo;Pass;;;;;;;;;;;1,29;30,6;;18,6;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,6;30,6;;;;;;;;0;10;10;Columbus Crew II;610;DR;1,0
2710854119;104;50;1;10;13;csntc7hucmo21gknxc5y0kc4q;1;27,6;35,6;2024-08-18T22:13:57.870Z;2024-08-19T00:01:04Z;[{'id': 5159057711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159057713, 'qualifierId': 285}, {'id': 5159057817, 'qualifierId': 233, 'value': '107'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;equdilndfndi7bhdp8iv44ljo;Dispossessed;;;;;;;;;;;;;;;;;;;;107,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;10;13;Columbus Crew II;613;MC;1,0
