id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypeControl;value_Defensive;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_Launch;value_FlickOn;value_OutOfPlay;value_LayOff;value_SwitchOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_LowCentre;value_FromCorner;value_BigChance;value_BlockedY;value_BoxCentre;value_FirstTouch;value_GoalmouthY;value_Assisted;value_Head;value_Standing;value_Collected;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_NotVisible;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_GkY;value_FastBreak;value_LeftFooted;value_IndividualPlay;value_Blocked;value_GkX;value_BoxLeft;value_DefBlock;value_OutOfBoxCentre;value_LowLeft;value_InSwinger;value_TouchTypeClearance;value_PlayersCaughtOffside;value_NextEventGoalKick;value_Indirect;value_AerialFoul;value_OverhitCross;value_Unchallenged;value_LowGkIntervention;value_ThroughBall;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalKick;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_HighClaim;value_HighGkIntervention;value_Defensive1V1;value_Shove/Push;value_RegularPlay;value_LowRight;value_Low;value_RecklessOffence;value_Stooping;value_OverArm;value_IncorrectOutOfPlayDecision;value_2NdAssist;value_CloseRight;value_BoxDeepLeft;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_SmallBoxCentre;value_HighRight;value_PullBack;value_ParriedSafe;value_BoxRight;value_Diving;value_Minutes;value_EndType;value_ParriedDanger;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveRight;value_FreeKick;value_ByWall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_MisHit;value_Overrun;value_HighCentre;value_Straight;value_DrivenCross;value_Penalty;value_PenaltyTakerId;value_Handball;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Feet;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_KeeperTouched;value_HighLeft;value_HitWoodwork;value_HitLeftPost;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701129633;122;1;1;10;52;6gaq85erpkvbyxvivd96wuw44;1;56,4;96,9;2024-07-15T02:15:21.049Z;2024-07-15T02:15:26Z;[{'id': 5105231897, 'qualifierId': 140, 'value': '64.8'}, {'id': 5105231895, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105231901, 'qualifierId': 212, 'value': '12.0'}, {'id': 5105231899, 'qualifierId': 141, 'value': '84.9'}, {'id': 5105231903, 'qualifierId': 213, 'value': '5.54'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;64,8;;;5,54;84,9;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;64,8;84,9;;;;;;;;0;10;52;Ventura County;652;DC;1,0
2701129635;123;2;1;10;58;6gaq85erpkvbyxvivd96wuw44;1;75,0;72,0;2024-07-15T02:15:26.747Z;2024-07-15T03:00:46Z;[{'id': 5105231909, 'qualifierId': 140, 'value': '90.8'}, {'id': 5105231907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232019, 'qualifierId': 7, 'value': '18b4rpeia26xq688ieqaw2z2s'}, {'id': 5105231911, 'qualifierId': 141, 'value': '74.6'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;e2wgkfzh4bywcg6tk7di384yc;Offside Pass;;;;;;;;;;90,8;;;;74,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;90,8;74,6;;;;;;;;0;10;58;Ventura County;658;MC;1,0
2701129645;115;55;1;10;58;8ijkk62897so5r3bq0wgwx4bu;1;14,2;35,8;2024-07-15T02:15:26.748Z;2024-07-15T02:58:31Z;[];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;e2wgkfzh4bywcg6tk7di384yc;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;10;58;Los Angeles II;658;DL;1,0
2701129637;124;43;1;10;59;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-15T02:15:28.114Z;2024-07-15T02:15:51Z;[{'id': 5105231931, 'qualifierId': 213, 'value': '5.01'}, {'id': 5105231919, 'qualifierId': 2, 'value': '0'}, {'id': 5105231923, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105231929, 'qualifierId': 212, 'value': '33.7'}, {'id': 5105231925, 'qualifierId': 140, 'value': '100.0'}, {'id': 5105231927, 'qualifierId': 141, 'value': '26.9'}, {'id': 5105232007, 'qualifierId': 144, 'value': '1'}, {'id': 5105231949, 'qualifierId': 1, 'value': '0'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e2wgkfzh4bywcg6tk7di384yc;Deleted event;;;;;;;;;;100,0;;;5,01;26,9;33,7;0,0;;;;;;;;;;;;;;;;;1,0;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;100,0;26,9;;;;;;;;0;10;59;Ventura County;659;FWL;1,0
2701129647;125;43;1;11;1;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-15T02:15:29.899Z;2024-07-15T02:15:49Z;[{'id': 5105231975, 'qualifierId': 233, 'value': '115'}, {'id': 5105231959, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232005, 'qualifierId': 144, 'value': '5'}, {'id': 5105231961, 'qualifierId': 346, 'value': '0'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e2wgkfzh4bywcg6tk7di384yc;Deleted event;;;;;;;;;;;;;;;;;;;115,0;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;1;Ventura County;661;FWL;1,0
2701129655;116;1;1;11;25;8ijkk62897so5r3bq0wgwx4bu;1;13,3;41,6;2024-07-15T02:15:53.718Z;2024-07-15T02:15:57Z;[{'id': 5105232033, 'qualifierId': 213, 'value': '0.74'}, {'id': 5105232031, 'qualifierId': 212, 'value': '19.5'}, {'id': 5105232023, 'qualifierId': 241}, {'id': 5105232029, 'qualifierId': 141, 'value': '60.9'}, {'id': 5105232025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232021, 'qualifierId': 5}, {'id': 5105232027, 'qualifierId': 140, 'value': '27.1'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;27,1;;;0,74;60,9;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;27,1;60,9;;;;;;;;0;11;25;Los Angeles II;685;GK;1,0
2701129657;117;1;1;11;28;8ijkk62897so5r3bq0wgwx4bu;1;27,1;59,0;2024-07-15T02:15:57.270Z;2024-07-15T02:16:00Z;[{'id': 5105232041, 'qualifierId': 140, 'value': '32.2'}, {'id': 5105232045, 'qualifierId': 212, 'value': '15.3'}, {'id': 5105232039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232047, 'qualifierId': 213, 'value': '5.07'}, {'id': 5105232043, 'qualifierId': 141, 'value': '38.0'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;32,2;;;5,07;38,0;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;32,2;38,0;;;;;;;;0;11;28;Los Angeles II;688;MC;1,0
2701129659;118;1;1;11;35;8ijkk62897so5r3bq0wgwx4bu;0;27,1;50,1;2024-07-15T02:16:03.590Z;2024-07-15T02:16:05Z;[{'id': 5105232063, 'qualifierId': 140, 'value': '43.8'}, {'id': 5105232069, 'qualifierId': 213, 'value': '0.70'}, {'id': 5105232065, 'qualifierId': 141, 'value': '71.7'}, {'id': 5105232061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232067, 'qualifierId': 212, 'value': '22.9'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;43,8;;;0,7;71,7;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;43,8;71,7;;;;;;;;0;11;35;Los Angeles II;695;MC;1,0
2701129661;126;49;1;11;36;6gaq85erpkvbyxvivd96wuw44;1;50,8;24,0;2024-07-15T02:16:05.513Z;2024-07-20T13:35:22Z;[];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;36;Ventura County;696;DR;1,0
2701129663;127;1;1;11;37;6gaq85erpkvbyxvivd96wuw44;1;50,8;24,0;2024-07-15T02:16:05.634Z;2024-07-20T13:35:51Z;[{'id': 5105232079, 'qualifierId': 213, 'value': '5.63'}, {'id': 5105232073, 'qualifierId': 140, 'value': '61.4'}, {'id': 5105232077, 'qualifierId': 212, 'value': '14.0'}, {'id': 5105232071, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105232075, 'qualifierId': 141, 'value': '11.5'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;61,4;;;5,63;11,5;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;61,4;11,5;;;;;;;;0;11;37;Ventura County;697;DR;1,0
2701129665;128;1;1;11;37;6gaq85erpkvbyxvivd96wuw44;1;61,4;11,5;2024-07-15T02:16:05.737Z;2024-07-20T13:35:53Z;[{'id': 5105232089, 'qualifierId': 212, 'value': '14.1'}, {'id': 5105232083, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232087, 'qualifierId': 141, 'value': '25.1'}, {'id': 5105232091, 'qualifierId': 213, 'value': '2.42'}, {'id': 5105232085, 'qualifierId': 140, 'value': '51.3'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;51,3;;;2,42;25,1;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;51,3;25,1;;;;;;;;0;11;37;Ventura County;697;FWR;1,0
2701129667;129;1;1;11;38;6gaq85erpkvbyxvivd96wuw44;1;51,3;25,1;2024-07-15T02:16:07.506Z;2024-07-20T13:35:56Z;[{'id': 5105232103, 'qualifierId': 213, 'value': '1.23'}, {'id': 5105232099, 'qualifierId': 141, 'value': '36.9'}, {'id': 5105232095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232101, 'qualifierId': 212, 'value': '8.5'}, {'id': 5105232097, 'qualifierId': 140, 'value': '54.0'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;54,0;;;1,23;36,9;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;54,0;36,9;;;;;;;;0;11;38;Ventura County;698;DR;1,0
2701129673;130;1;1;11;41;6gaq85erpkvbyxvivd96wuw44;1;56,3;29,8;2024-07-15T02:16:09.929Z;2024-07-15T02:16:13Z;[{'id': 5105232133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232141, 'qualifierId': 213, 'value': '6.07'}, {'id': 5105232139, 'qualifierId': 212, 'value': '9.8'}, {'id': 5105232135, 'qualifierId': 140, 'value': '65.4'}, {'id': 5105232137, 'qualifierId': 141, 'value': '26.8'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;65,4;;;6,07;26,8;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,4;26,8;;;;;;;;0;11;41;Ventura County;701;MC;1,0
2701129675;131;1;1;11;42;6gaq85erpkvbyxvivd96wuw44;1;65,4;26,8;2024-07-15T02:16:10.890Z;2024-07-20T13:38:15Z;[{'id': 5105232147, 'qualifierId': 140, 'value': '76.2'}, {'id': 5105232153, 'qualifierId': 213, 'value': '0.38'}, {'id': 5105232145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232149, 'qualifierId': 141, 'value': '33.5'}, {'id': 5105232151, 'qualifierId': 212, 'value': '12.2'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;76,2;;;0,38;33,5;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;76,2;33,5;;;;;;;;0;11;42;Ventura County;702;MC;1,0
2701129677;132;1;1;11;46;6gaq85erpkvbyxvivd96wuw44;1;74,4;36,8;2024-07-15T02:16:14.881Z;2024-07-15T02:16:16Z;[{'id': 5105232163, 'qualifierId': 212, 'value': '12.9'}, {'id': 5105232159, 'qualifierId': 140, 'value': '76.6'}, {'id': 5105232161, 'qualifierId': 141, 'value': '55.5'}, {'id': 5105232157, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232165, 'qualifierId': 213, 'value': '1.39'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;76,6;;;1,39;55,5;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;76,6;55,5;;;;;;;;0;11;46;Ventura County;706;FW;1,0
2701129683;133;1;1;11;47;6gaq85erpkvbyxvivd96wuw44;1;77,2;55,8;2024-07-15T02:16:16.089Z;2024-07-15T02:16:19Z;[{'id': 5105232197, 'qualifierId': 213, 'value': '0.91'}, {'id': 5105232191, 'qualifierId': 140, 'value': '82.9'}, {'id': 5105232195, 'qualifierId': 212, 'value': '9.8'}, {'id': 5105232193, 'qualifierId': 141, 'value': '67.2'}, {'id': 5105232189, 'qualifierId': 56, 'value': 'Center'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;82,9;;;0,91;67,2;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;82,9;67,2;;;;;;;;0;11;47;Ventura County;707;MC;1,0
2701129685;134;1;1;11;50;6gaq85erpkvbyxvivd96wuw44;1;81,7;70,3;2024-07-15T02:16:19.393Z;2024-07-15T02:16:21Z;[{'id': 5105232207, 'qualifierId': 212, 'value': '12.1'}, {'id': 5105232201, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105232205, 'qualifierId': 141, 'value': '83.5'}, {'id': 5105232209, 'qualifierId': 213, 'value': '2.30'}, {'id': 5105232203, 'qualifierId': 140, 'value': '74.0'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;74,0;;;2,3;83,5;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;74,0;83,5;;;;;;;;0;11;50;Ventura County;710;FWL;1,0
2701129689;135;1;1;11;51;6gaq85erpkvbyxvivd96wuw44;0;73,4;77,3;2024-07-15T02:16:19.777Z;2024-07-20T13:38:50Z;[{'id': 5110265235, 'qualifierId': 20}, {'id': 5105232217, 'qualifierId': 2}, {'id': 5110265233, 'qualifierId': 223}, {'id': 5105232219, 'qualifierId': 155}, {'id': 5105232229, 'qualifierId': 213, 'value': '5.32'}, {'id': 5105232223, 'qualifierId': 140, 'value': '88.5'}, {'id': 5105232227, 'qualifierId': 212, 'value': '27.8'}, {'id': 5105232221, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232225, 'qualifierId': 141, 'value': '43.8'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;88,5;;;5,32;43,8;27,8;;1,0;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;88,5;43,8;;;;;;;;0;11;51;Ventura County;711;DC;1,0
2701129687;119;43;1;11;55;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-15T02:16:24.214Z;2024-07-15T02:16:38Z;[{'id': 5105232215, 'qualifierId': 285, 'value': '0'}, {'id': 5105232213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232285, 'qualifierId': 144, 'value': '44'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;e2wgkfzh4bywcg6tk7di384yc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;11;55;Los Angeles II;715;DC;1,0
2701129691;136;43;1;11;55;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-15T02:16:24.215Z;2024-07-15T02:16:28Z;[{'id': 5105232245, 'qualifierId': 233, 'value': '119'}, {'id': 5105232259, 'qualifierId': 144, 'value': '44'}, {'id': 5105232235, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232237, 'qualifierId': 286, 'value': '0'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;e2wgkfzh4bywcg6tk7di384yc;Deleted event;;;;;;;;;;;;;;;;;;;119,0;;;0,0;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;55;Ventura County;715;FW;1,0
2701129695;120;4;1;11;55;8ijkk62897so5r3bq0wgwx4bu;1;12,8;58,7;2024-07-15T02:16:24.550Z;2024-07-20T13:39:08Z;[{'id': 5105232263, 'qualifierId': 13}, {'id': 5105232269, 'qualifierId': 152}, {'id': 5110265615, 'qualifierId': 264}, {'id': 5105232267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232271, 'qualifierId': 285}, {'id': 5105232273, 'qualifierId': 233, 'value': '137'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;e2wgkfzh4bywcg6tk7di384yc;Foul;;;;;;;;;;;;;;;;;;;137,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;11;55;Los Angeles II;715;DC;1,0
2701129693;137;4;1;11;55;6gaq85erpkvbyxvivd96wuw44;0;87,2;41,3;2024-07-15T02:16:24.551Z;2024-07-20T13:39:05Z;[{'id': 5110265573, 'qualifierId': 264}, {'id': 5105232279, 'qualifierId': 233, 'value': '120'}, {'id': 5105232253, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232255, 'qualifierId': 152}, {'id': 5105232257, 'qualifierId': 286}, {'id': 5105232249, 'qualifierId': 13}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;e2wgkfzh4bywcg6tk7di384yc;Foul;;;;;;;;;;;;;;;;;;;120,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;55;Ventura County;715;FW;1,0
2701129699;121;1;1;12;6;8ijkk62897so5r3bq0wgwx4bu;1;12,5;52,5;2024-07-15T02:16:34.838Z;2024-07-15T02:16:43Z;[{'id': 5105232295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232291, 'qualifierId': 5}, {'id': 5105232297, 'qualifierId': 140, 'value': '16.3'}, {'id': 5105232293, 'qualifierId': 152}, {'id': 5105232299, 'qualifierId': 141, 'value': '32.8'}, {'id': 5105232301, 'qualifierId': 212, 'value': '14.0'}, {'id': 5105232303, 'qualifierId': 213, 'value': '5.00'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;16,3;;;5,0;32,8;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;16,3;32,8;;;;;;;;0;12;6;Los Angeles II;726;GK;1,0
