id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_Tap;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Assist;value_GkX;value_RegularPlay;value_CloseRightAndHigh;value_GoalmouthY;value_GkY;value_IndividualPlay;value_RightFooted;value_Assisted;value_GoalmouthZ;value_BoxRight;value_RelatedEventId;value_OppositeRelatedEventId;value_NextEventGoalKick;value_Low;value_GoalKick;value_NextEventThrowIn;value_ThrowIn;value_LowGkIntervention;value_KeeperThrow;value_OutOfPlay;value_DeletedEventType;value_IntendedTackleTarget;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_Blocked;value_NotAssisted;value_BlockedY;value_BoxLeft;value_BlockedX;value_LeftFooted;value_DefBlock;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Chipped;value_Head;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_Offensive;value_TouchTypeControl;value_Defensive;value_Foul;value_AttemptedTackle;value_Direct;value_TouchTypeClearance;value_TakeOnOvertake;value_LowCentre;value_BoxCentre;value_Diving;value_Collected;value_Hands;value_SwitchOfPlay;value_TakeOnSpace;value_LayOff;value_TouchTypePass;value_ShirtPull/Holding;value_High;value_CloseRight;value_OutOfBoxCentre;value_Overrun;value_BlockedPass;value_OutSwinger;value_IntentionalAssist;value_FirstTouch;value_Right;value_LowRight;value_FromCorner;value_MediumGkIntervention;value_ParriedSafe;value_BlockedCross;value_TacticalFoul;value_YellowCard;value_Stooping;value_HighClaim;value_GkKickFromHands;value_Shove/Push;value_Dissent;value_Defensive1V1;value_HighGkIntervention;value_ThroughBall;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_HighCentre;value_GkYTimeOfGoal;value_Handball;value_TimeWasting;value_Minutes;value_OverhitCross;value_EndType;value_MisHit;value_SwerveRight;value_FlickOn;value_GkChallenge;value_PullBack;value_ParriedDanger;value_BigChance;value_Feet;value_Injury;value_InjuredPlayerId;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_RecklessOffence;value_SetPiece;value_BoxDeepLeft;value_IncorrectOutOfPlayDecision;value_Volley;value_OverArm;value_NotPastGoalLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2674894519;398;1;1;45;36;6ubc4y1v6hr63mca7ica4hp90;1;27,8;13,4;2024-04-20T00:19:22.819Z;2024-04-20T00:19:25Z;[{'id': 4962055177, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962055185, 'qualifierId': 212, 'value': '12.4'}, {'id': 4962055179, 'qualifierId': 140, 'value': '39.4'}, {'id': 4962055183, 'qualifierId': 141, 'value': '17.0'}, {'id': 4962055187, 'qualifierId': 213, 'value': '0.20'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;12,4;;0,2;;39,4;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;39,4;17,0;;;;;;;0;0;45;36;Orlando City B;2736;MC;1,0
2674894523;399;61;1;45;38;6ubc4y1v6hr63mca7ica4hp90;0;39,1;17,1;2024-04-20T00:19:24.941Z;2024-04-20T00:19:25Z;[{'id': 4962055191, 'qualifierId': 56, 'value': 'Back'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cagpkjuz4ltywk9qjacpr7ris;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;45;38;Orlando City B;2738;FWR;1,0
2674894535;392;49;1;45;40;479lsfr4cwlzewpbuda3y2xv4;1;65,0;95,9;2024-04-20T00:19:26.408Z;2024-04-20T00:19:26Z;[];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;45;40;Crown Legacy;2740;AML;1,0
2674894553;393;1;1;45;42;479lsfr4cwlzewpbuda3y2xv4;1;68,6;92,7;2024-04-20T00:19:28.713Z;2024-04-20T00:19:30Z;[{'id': 4962055329, 'qualifierId': 213, 'value': '0.32'}, {'id': 4962055321, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962055327, 'qualifierId': 212, 'value': '10.1'}, {'id': 4962055325, 'qualifierId': 141, 'value': '97.4'}, {'id': 4962055323, 'qualifierId': 140, 'value': '77.7'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;10,1;;0,32;;77,7;97,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;77,7;97,4;;;;;;;0;0;45;42;Crown Legacy;2742;AML;1,0
2677314641;897;83;1;45;43;6ubc4y1v6hr63mca7ica4hp90;1;23,7;4,3;2024-04-20T00:19:29.272Z;2024-04-23T16:15:49Z;[{'id': 4975103657, 'qualifierId': 399, 'value': 'p99ze5cksh5tv01knf5oj33e'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;45;43;Orlando City B;2743;DR;1,0
2674894561;394;1;1;45;44;479lsfr4cwlzewpbuda3y2xv4;1;77,7;97,4;2024-04-20T00:19:30.120Z;2024-04-20T00:19:33Z;[{'id': 4962055353, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962055365, 'qualifierId': 212, 'value': '10.1'}, {'id': 4962055361, 'qualifierId': 141, 'value': '87.8'}, {'id': 4962055369, 'qualifierId': 213, 'value': '5.58'}, {'id': 4962055357, 'qualifierId': 140, 'value': '85.1'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;10,1;;5,58;;85,1;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;85,1;87,8;;;;;;;0;0;45;44;Crown Legacy;2744;AMC;1,0
2674894577;395;1;1;45;46;479lsfr4cwlzewpbuda3y2xv4;0;88,5;83,8;2024-04-20T00:19:32.936Z;2024-04-23T16:16:07Z;[{'id': 4962055439, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962055445, 'qualifierId': 212, 'value': '21.3'}, {'id': 4962055447, 'qualifierId': 213, 'value': '4.82'}, {'id': 4962055443, 'qualifierId': 141, 'value': '52.7'}, {'id': 4962055441, 'qualifierId': 140, 'value': '90.6'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;21,3;;4,82;;90,6;52,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;90,6;52,7;;;;;;;0;0;45;46;Crown Legacy;2746;AML;1,0
2674894593;400;12;1;45;49;6ubc4y1v6hr63mca7ica4hp90;1;6,7;45,8;2024-04-20T00:19:35.760Z;2024-04-20T00:19:37Z;[{'id': 4962055535, 'qualifierId': 141, 'value': '27.3'}, {'id': 4962055533, 'qualifierId': 140, 'value': '20.8'}, {'id': 4962055537, 'qualifierId': 212, 'value': '19.4'}, {'id': 4962055531, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962055539, 'qualifierId': 213, 'value': '5.58'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cagpkjuz4ltywk9qjacpr7ris;Clearance;;;;;;;;;;;19,4;;5,58;;20,8;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;20,8;27,3;;;;;;;0;0;45;49;Orlando City B;2749;DC;1,0
2674894595;401;49;1;45;51;6ubc4y1v6hr63mca7ica4hp90;1;20,2;31,8;2024-04-20T00:19:37.664Z;2024-04-20T00:19:38Z;[];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cagpkjuz4ltywk9qjacpr7ris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;45;51;Orlando City B;2751;FWR;1,0
2674894601;402;1;1;45;54;6ubc4y1v6hr63mca7ica4hp90;1;34,3;30,3;2024-04-20T00:19:40.706Z;2024-04-20T00:19:42Z;[{'id': 4962055595, 'qualifierId': 141, 'value': '31.0'}, {'id': 4962055591, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962055599, 'qualifierId': 213, 'value': '3.10'}, {'id': 4962055597, 'qualifierId': 212, 'value': '12.9'}, {'id': 4962055593, 'qualifierId': 140, 'value': '22.0'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;12,9;;3,1;;22,0;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;22,0;31,0;;;;;;;0;0;45;54;Orlando City B;2754;FWR;1,0
2674894611;403;1;1;45;56;6ubc4y1v6hr63mca7ica4hp90;1;21,4;33,3;2024-04-20T00:19:42.844Z;2024-04-20T00:19:45Z;[{'id': 4962055653, 'qualifierId': 212, 'value': '18.7'}, {'id': 4962055651, 'qualifierId': 141, 'value': '44.2'}, {'id': 4962055649, 'qualifierId': 140, 'value': '5.1'}, {'id': 4962055647, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962055655, 'qualifierId': 213, 'value': '2.73'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;18,7;;2,73;;5,1;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;5,1;44,2;;;;;;;0;0;45;56;Orlando City B;2756;MC;1,0
2674894619;404;1;1;45;58;6ubc4y1v6hr63mca7ica4hp90;0;4,2;45,7;2024-04-20T00:19:44.928Z;2024-04-20T00:19:48Z;[{'id': 4962055699, 'qualifierId': 157}, {'id': 4962055703, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962055715, 'qualifierId': 212, 'value': '23.4'}, {'id': 4962055717, 'qualifierId': 213, 'value': '5.33'}, {'id': 4962055711, 'qualifierId': 141, 'value': '17.6'}, {'id': 4962055719, 'qualifierId': 1}, {'id': 4962055707, 'qualifierId': 140, 'value': '17.1'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;23,4;;5,33;;17,1;17,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;17,1;17,6;;;;;;;0;0;45;58;Orlando City B;2758;GK;1,0
2674894621;396;49;1;46;2;479lsfr4cwlzewpbuda3y2xv4;1;88,3;87,8;2024-04-20T00:19:48.505Z;2024-04-20T00:19:48Z;[];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;46;2;Crown Legacy;2762;AML;1,0
2674894635;397;3;1;46;6;479lsfr4cwlzewpbuda3y2xv4;0;98,3;89,1;2024-04-20T00:19:52.332Z;2024-04-23T16:17:29Z;[{'id': 4962055795, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962055903, 'qualifierId': 233, 'value': '405'}, {'id': 4975106371, 'qualifierId': 465}, {'id': 4962055797, 'qualifierId': 286}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;405,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;46;6;Crown Legacy;2766;AML;1,0
2674894649;405;7;1;46;6;6ubc4y1v6hr63mca7ica4hp90;0;1,7;10,9;2024-04-20T00:19:52.333Z;2024-04-23T16:17:34Z;[{'id': 4962055851, 'qualifierId': 285}, {'id': 4962055899, 'qualifierId': 233, 'value': '397'}, {'id': 4975106461, 'qualifierId': 385}, {'id': 4962055849, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;46;6;Orlando City B;2766;DR;1,0
2674894645;398;6;1;46;7;479lsfr4cwlzewpbuda3y2xv4;1;98,3;89,1;2024-04-20T00:19:53.576Z;2024-04-20T00:19:57Z;[{'id': 4962055941, 'qualifierId': 233, 'value': '406'}, {'id': 4962055841, 'qualifierId': 73}, {'id': 4962055839, 'qualifierId': 56, 'value': 'Left'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;406,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;46;7;Crown Legacy;2767;AML;1,0
2674894661;406;6;1;46;7;6ubc4y1v6hr63mca7ica4hp90;0;1,7;10,9;2024-04-20T00:19:53.576Z;2024-04-23T16:18:29Z;[{'id': 4962055945, 'qualifierId': 233, 'value': '398'}, {'id': 4962055939, 'qualifierId': 73}, {'id': 4962055937, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;398,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;46;7;Orlando City B;2767;DR;1,0
2674894793;399;1;1;46;42;479lsfr4cwlzewpbuda3y2xv4;0;99,5;99,5;2024-04-20T00:20:28.537Z;2024-04-23T16:18:39Z;[{'id': 4962056739, 'qualifierId': 6}, {'id': 4962056741, 'qualifierId': 155}, {'id': 4962056747, 'qualifierId': 140, 'value': '100.0'}, {'id': 4975107789, 'qualifierId': 345}, {'id': 4975107721, 'qualifierId': 20}, {'id': 4962056755, 'qualifierId': 1}, {'id': 4962056743, 'qualifierId': 223}, {'id': 4962056753, 'qualifierId': 213, 'value': '4.75'}, {'id': 4962056745, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962056737, 'qualifierId': 2}, {'id': 4962056749, 'qualifierId': 141, 'value': '19.2'}, {'id': 4962056751, 'qualifierId': 212, 'value': '54.6'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;54,6;;4,75;;100,0;19,2;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;100,0;19,2;;;;;;;0;0;46;42;Crown Legacy;2802;AML;1,0
2674894795;400;5;1;46;45;479lsfr4cwlzewpbuda3y2xv4;0;101,5;23,6;2024-04-20T00:20:31.674Z;2024-04-20T00:22:16Z;[{'id': 4962056761, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962056763, 'qualifierId': 346}, {'id': 4962056777, 'qualifierId': 233, 'value': '407'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;407,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;46;45;Crown Legacy;2805;AML;1,0
2674894789;407;5;1;46;45;6ubc4y1v6hr63mca7ica4hp90;1;-1,5;76,4;2024-04-20T00:20:31.674Z;2024-04-20T00:20:32Z;[{'id': 4962056701, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962056703, 'qualifierId': 346}, {'id': 4962056771, 'qualifierId': 233, 'value': '400'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;46;45;Orlando City B;2805;DR;1,0
2674894821;408;1;1;46;53;6ubc4y1v6hr63mca7ica4hp90;1;3,3;59,9;2024-04-20T00:20:39.944Z;2024-04-20T00:20:41Z;[{'id': 4962056949, 'qualifierId': 237}, {'id': 4962056935, 'qualifierId': 124}, {'id': 4962056941, 'qualifierId': 141, 'value': '76.1'}, {'id': 4962056945, 'qualifierId': 213, 'value': '0.86'}, {'id': 4962056939, 'qualifierId': 140, 'value': '12.4'}, {'id': 4962056937, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962056943, 'qualifierId': 212, 'value': '14.6'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;14,6;;0,86;;12,4;76,1;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;12,4;76,1;;;;;;;0;0;46;53;Orlando City B;2813;GK;1,0
2674894831;409;1;1;46;55;6ubc4y1v6hr63mca7ica4hp90;1;12,4;76,1;2024-04-20T00:20:41.749Z;2024-04-20T00:20:44Z;[{'id': 4962056995, 'qualifierId': 140, 'value': '21.3'}, {'id': 4962057001, 'qualifierId': 213, 'value': '5.45'}, {'id': 4962056999, 'qualifierId': 212, 'value': '13.9'}, {'id': 4962056997, 'qualifierId': 141, 'value': '60.9'}, {'id': 4962056993, 'qualifierId': 56, 'value': 'Back'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;13,9;;5,45;;21,3;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;21,3;60,9;;;;;;;0;0;46;55;Orlando City B;2815;DC;1,0
2674894841;410;1;1;46;58;6ubc4y1v6hr63mca7ica4hp90;1;26,8;67,9;2024-04-20T00:20:44.511Z;2024-04-20T00:20:48Z;[{'id': 4962057069, 'qualifierId': 141, 'value': '86.8'}, {'id': 4962057067, 'qualifierId': 140, 'value': '29.8'}, {'id': 4962057065, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962057071, 'qualifierId': 212, 'value': '13.2'}, {'id': 4962057073, 'qualifierId': 213, 'value': '1.33'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;13,2;;1,33;;29,8;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;29,8;86,8;;;;;;;0;0;46;58;Orlando City B;2818;MC;1,0
2674894843;411;1;1;47;1;6ubc4y1v6hr63mca7ica4hp90;1;34,2;94,2;2024-04-20T00:20:47.961Z;2024-04-20T00:20:50Z;[{'id': 4962057085, 'qualifierId': 141, 'value': '74.8'}, {'id': 4962057087, 'qualifierId': 212, 'value': '16.2'}, {'id': 4962057089, 'qualifierId': 213, 'value': '4.09'}, {'id': 4962057081, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962057083, 'qualifierId': 140, 'value': '25.2'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;16,2;;4,09;;25,2;74,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;25,2;74,8;;;;;;;0;0;47;1;Orlando City B;2821;DC;1,0
2674894853;412;1;1;47;4;6ubc4y1v6hr63mca7ica4hp90;1;24,4;73,5;2024-04-20T00:20:50.299Z;2024-04-20T00:20:55Z;[{'id': 4962057153, 'qualifierId': 141, 'value': '56.9'}, {'id': 4962057149, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962057157, 'qualifierId': 213, 'value': '5.27'}, {'id': 4962057151, 'qualifierId': 140, 'value': '31.1'}, {'id': 4962057155, 'qualifierId': 212, 'value': '13.3'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;13,3;;5,27;;31,1;56,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;31,1;56,9;;;;;;;0;0;47;4;Orlando City B;2824;DC;1,0
2674894863;413;1;1;47;9;6ubc4y1v6hr63mca7ica4hp90;1;34,9;40,7;2024-04-20T00:20:55.394Z;2024-04-20T00:20:58Z;[{'id': 4962057223, 'qualifierId': 212, 'value': '23.5'}, {'id': 4962057221, 'qualifierId': 141, 'value': '6.8'}, {'id': 4962057217, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962057225, 'qualifierId': 213, 'value': '4.53'}, {'id': 4962057219, 'qualifierId': 140, 'value': '30.8'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;23,5;;4,53;;30,8;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;30,8;6,8;;;;;;;0;0;47;9;Orlando City B;2829;MC;1,0
