id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_Involved;value_JerseyNumber;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_PassEndY;value_Length;value_Angle;value_Chipped;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Defensive;value_TakeOnSpace;value_Offensive;value_LeadingToAttempt;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_BlockedX;value_Blocked;value_GkX;value_GkY;value_LeftFooted;value_BoxCentre;value_RegularPlay;value_GoalmouthZ;value_LowCentre;value_FirstTouch;value_GoalmouthY;value_BlockedY;value_Assisted;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_RightFooted;value_TouchTypeClearance;value_NotVisible;value_OutOfPlay;value_HeadPass;value_DrivenCross;value_Straight;value_TouchTypePass;value_DeletedEventType;value_LayOff;value_OutSwinger;value_MediumGkIntervention;value_GkKickFromHands;value_Injury;value_InjuredPlayerId;value_SwitchOfPlay;value_Volley;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_KeeperTouched;value_GoalShotTimestamp;value_LowLeft;value_GoalShotGameClock;value_PlayersCaughtOffside;value_FreeKickTaken;value_Direct;value_AttemptedTackle;value_Foul;value_ShirtPull/Holding;value_BlockedPass;value_Head;value_HighGkIntervention;value_TouchTypeControl;value_BoxLeft;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_Indirect;value_LeadingToGoal;value_NotAssisted;value_RelatedError1Id;value_IndividualPlay;value_FastBreak;value_SoloRun;value_Tap;value_BlockedCross;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_High;value_SetPiece;value_FlickOn;value_OutOfBoxCentre;value_LowRight;value_Overrun;value_TakeOnOvertake;value_35Centre;value_Standing;value_OverArm;value_BigChance;value_Minutes;value_Right;value_FromCorner;value_NotPastGoalLine;value_MisHit;value_SmallBoxCentre;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RecklessOffence;value_YellowCard;value_FreeKick;value_PullBack;value_SmallBoxLeft;value_AerialFoul;value_ThroughBall;value_ProfessionalFoulLastMan;value_RedCard;value_HighLeft;value_ParriedSafe;value_Reaching;value_SixYardBlocked;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2746648643;540;1;2;48;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;17,4;70,0;2024-11-10T02:50:38.994Z;2024-11-10T02:50:41Z;[{'id': 5354884593, 'qualifierId': 213, 'value': '4.67'}, {'id': 5354884589, 'qualifierId': 141, 'value': '33.9'}, {'id': 5354884585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354884591, 'qualifierId': 212, 'value': '24.6'}, {'id': 5354884587, 'qualifierId': 140, 'value': '16.5'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;16,5;33,9;24,6;4,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;16,5;33,9;;;;;;;0;0;48;36;Philadelphia Union II;2916;DC;1,0
2746648647;541;1;2;48;38;99l7fsj6ykgbyqcb9zqqu9dgq;0;20,8;27,9;2024-11-10T02:50:40.898Z;2024-11-10T02:50:42Z;[{'id': 5354884607, 'qualifierId': 212, 'value': '22.6'}, {'id': 5354884601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354884609, 'qualifierId': 213, 'value': '5.79'}, {'id': 5354884603, 'qualifierId': 140, 'value': '39.8'}, {'id': 5354884605, 'qualifierId': 141, 'value': '12.2'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;39,8;12,2;22,6;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;39,8;12,2;;;;;;;0;0;48;38;Philadelphia Union II;2918;DL;1,0
2746648661;349;8;2;48;40;1zgjjyruyufrkh4xjvryqsb1i;1;65,1;88,9;2024-11-10T02:50:42.480Z;2024-11-12T11:15:51Z;[{'id': 5354884645, 'qualifierId': 56, 'value': 'Left'}, {'id': 5361185041, 'qualifierId': 385}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;5ksp4ss5y5uibvn9hr3jps0es;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;48;40;North Texas;2920;DC;1,0
2746648677;350;5;2;48;41;1zgjjyruyufrkh4xjvryqsb1i;0;78,2;100,7;2024-11-10T02:50:43.587Z;2024-11-10T03:02:38Z;[{'id': 5354884701, 'qualifierId': 56, 'value': 'Left'}, {'id': 5354885051, 'qualifierId': 233, 'value': '542'}, {'id': 5354884703, 'qualifierId': 347}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;5ksp4ss5y5uibvn9hr3jps0es;Out;;;;;;;;;;;;;;;;;;;1,0;542,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;48;41;North Texas;2921;DC;1,0
2746648739;542;5;2;48;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,8;-0,7;2024-11-10T02:50:43.587Z;2024-11-10T03:02:37Z;[{'id': 5354885039, 'qualifierId': 233, 'value': '350'}, {'id': 5354885021, 'qualifierId': 347}, {'id': 5354885019, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;5ksp4ss5y5uibvn9hr3jps0es;Out;;;;;;;;;;;;;;;;;;;1,0;350,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;48;41;Philadelphia Union II;2921;DL;1,0
2746648751;543;1;2;48;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,6;0,0;2024-11-10T02:50:57.107Z;2024-11-10T02:50:58Z;[{'id': 5354885071, 'qualifierId': 213, 'value': '1.16'}, {'id': 5354885063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885065, 'qualifierId': 140, 'value': '25.5'}, {'id': 5354885061, 'qualifierId': 107}, {'id': 5354885069, 'qualifierId': 212, 'value': '7.6'}, {'id': 5354885067, 'qualifierId': 141, 'value': '9.2'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;25,5;9,2;7,6;1,16;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,5;9,2;;;;;;;0;0;48;54;Philadelphia Union II;2934;DR;1,0
2746648757;544;1;2;48;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,6;9,4;2024-11-10T02:50:58.146Z;2024-11-10T02:50:59Z;[{'id': 5354885095, 'qualifierId': 213, 'value': '4.58'}, {'id': 5354885087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885089, 'qualifierId': 140, 'value': '25.3'}, {'id': 5354885093, 'qualifierId': 212, 'value': '2.5'}, {'id': 5354885091, 'qualifierId': 141, 'value': '5.8'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;25,3;5,8;2,5;4,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,3;5,8;;;;;;;0;0;48;56;Philadelphia Union II;2936;MC;1,0
2746648765;545;1;2;48;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,2;5,5;2024-11-10T02:50:59.251Z;2024-11-10T02:51:00Z;[{'id': 5354885135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885139, 'qualifierId': 141, 'value': '15.2'}, {'id': 5354885143, 'qualifierId': 213, 'value': '2.68'}, {'id': 5354885141, 'qualifierId': 212, 'value': '14.7'}, {'id': 5354885137, 'qualifierId': 140, 'value': '12.7'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;12,7;15,2;14,7;2,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;12,7;15,2;;;;;;;0;0;48;57;Philadelphia Union II;2937;DR;1,0
2746648787;546;1;2;48;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,3;19,4;2024-11-10T02:51:00.643Z;2024-11-10T02:51:05Z;[{'id': 5354885249, 'qualifierId': 141, 'value': '67.9'}, {'id': 5354885245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885247, 'qualifierId': 140, 'value': '21.4'}, {'id': 5354885251, 'qualifierId': 212, 'value': '33.6'}, {'id': 5354885253, 'qualifierId': 213, 'value': '1.38'}, {'id': 5354885255, 'qualifierId': 1}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;21,4;67,9;33,6;1,38;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,4;67,9;;;;;;;0;0;48;58;Philadelphia Union II;2938;DL;1,0
2746648803;547;1;2;49;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,5;68,7;2024-11-10T02:51:05.139Z;2024-11-10T02:51:06Z;[{'id': 5354885323, 'qualifierId': 213, 'value': '6.02'}, {'id': 5354885321, 'qualifierId': 212, 'value': '7.0'}, {'id': 5354885319, 'qualifierId': 141, 'value': '66.0'}, {'id': 5354885317, 'qualifierId': 140, 'value': '30.9'}, {'id': 5354885315, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;30,9;66,0;7,0;6,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;30,9;66,0;;;;;;;0;0;49;3;Philadelphia Union II;2943;DC;1,0
2746648831;548;1;2;49;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,8;72,0;2024-11-10T02:51:06.579Z;2024-11-10T02:51:09Z;[{'id': 5354885467, 'qualifierId': 141, 'value': '95.3'}, {'id': 5354885465, 'qualifierId': 140, 'value': '40.6'}, {'id': 5354885463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885471, 'qualifierId': 213, 'value': '1.04'}, {'id': 5354885469, 'qualifierId': 212, 'value': '18.3'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;40,6;95,3;18,3;1,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;40,6;95,3;;;;;;;0;0;49;4;Philadelphia Union II;2944;MC;1,0
2746648873;549;1;2;49;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,0;94,5;2024-11-10T02:51:08.931Z;2024-11-10T02:51:14Z;[{'id': 5354885669, 'qualifierId': 212, 'value': '8.6'}, {'id': 5354885665, 'qualifierId': 140, 'value': '36.8'}, {'id': 5354885663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885671, 'qualifierId': 213, 'value': '4.02'}, {'id': 5354885667, 'qualifierId': 141, 'value': '84.8'}];9acojrco6dg2i9otq02gj6904;T. Rose;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;36,8;84,8;8,6;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,8;84,8;;;;;;;0;0;49;6;Philadelphia Union II;2946;DC;1,0
2746648897;550;1;2;49;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,5;77,8;2024-11-10T02:51:14.835Z;2024-11-10T02:51:18Z;[{'id': 5354885799, 'qualifierId': 213, 'value': '3.71'}, {'id': 5354885791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885797, 'qualifierId': 212, 'value': '20.7'}, {'id': 5354885795, 'qualifierId': 141, 'value': '61.5'}, {'id': 5354885793, 'qualifierId': 140, 'value': '17.8'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;17,8;61,5;20,7;3,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;17,8;61,5;;;;;;;0;0;49;12;Philadelphia Union II;2952;MC;1,0
2746648931;551;1;2;49;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,2;53,7;2024-11-10T02:51:18.451Z;2024-11-10T02:51:23Z;[{'id': 5354885921, 'qualifierId': 212, 'value': '15.8'}, {'id': 5354885923, 'qualifierId': 213, 'value': '4.99'}, {'id': 5354885915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5354885919, 'qualifierId': 141, 'value': '31.3'}, {'id': 5354885917, 'qualifierId': 140, 'value': '24.3'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;24,3;31,3;15,8;4,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;24,3;31,3;;;;;;;0;0;49;16;Philadelphia Union II;2956;GK;1,0
2746648951;552;1;2;49;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,5;19,4;2024-11-10T02:51:23.091Z;2024-11-10T02:51:26Z;[{'id': 5354886011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5354886019, 'qualifierId': 213, 'value': '0.25'}, {'id': 5354886017, 'qualifierId': 212, 'value': '27.9'}, {'id': 5354886015, 'qualifierId': 141, 'value': '29.4'}, {'id': 5354886013, 'qualifierId': 140, 'value': '55.3'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;55,3;29,4;27,9;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;55,3;29,4;;;;;;;0;0;49;20;Philadelphia Union II;2960;DL;1,0
2747811439;671;83;2;49;21;1zgjjyruyufrkh4xjvryqsb1i;1;45,0;82,1;2024-11-10T02:51:24.090Z;2024-11-12T11:16:44Z;[{'id': 5361185833, 'qualifierId': 399, 'value': '74rnjizxzn5a0oag6sue0ja7e'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;5ksp4ss5y5uibvn9hr3jps0es;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;49;21;North Texas;2961;ML;1,0
2746648957;553;1;2;49;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,1;32,7;2024-11-10T02:51:26.035Z;2024-11-10T02:51:26Z;[{'id': 5354886055, 'qualifierId': 213, 'value': '1.57'}, {'id': 5354886053, 'qualifierId': 212, 'value': '8.3'}, {'id': 5354886051, 'qualifierId': 141, 'value': '44.9'}, {'id': 5354886047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5354886049, 'qualifierId': 140, 'value': '55.1'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;55,1;44,9;8,3;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;55,1;44,9;;;;;;;0;0;49;23;Philadelphia Union II;2963;MC;1,0
2746648981;554;1;2;49;25;99l7fsj6ykgbyqcb9zqqu9dgq;0;55,1;44,9;2024-11-10T02:51:27.787Z;2024-11-10T02:52:31Z;[{'id': 5354886149, 'qualifierId': 141, 'value': '45.4'}, {'id': 5354886151, 'qualifierId': 212, 'value': '9.2'}, {'id': 5354886147, 'qualifierId': 140, 'value': '63.9'}, {'id': 5354886145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5354886153, 'qualifierId': 213, 'value': '0.04'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;63,9;45,4;9,2;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,9;45,4;;;;;;;0;0;49;25;Philadelphia Union II;2965;MC;1,0
2746648979;351;8;2;49;27;1zgjjyruyufrkh4xjvryqsb1i;1;34,4;51,2;2024-11-10T02:51:29.282Z;2024-11-12T11:17:01Z;[{'id': 5354886137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5361186303, 'qualifierId': 384}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;5ksp4ss5y5uibvn9hr3jps0es;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;49;27;North Texas;2967;DL;1,0
2746648983;555;61;2;49;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,8;45,1;2024-11-10T02:51:29.411Z;2024-11-10T02:52:27Z;[{'id': 5354886157, 'qualifierId': 56, 'value': 'Center'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;5ksp4ss5y5uibvn9hr3jps0es;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;49;27;Philadelphia Union II;2967;AMC;1,0
2746648997;352;1;2;49;28;1zgjjyruyufrkh4xjvryqsb1i;0;40,5;56,3;2024-11-10T02:51:30.545Z;2024-11-10T02:51:31Z;[{'id': 5354886201, 'qualifierId': 141, 'value': '45.1'}, {'id': 5354886203, 'qualifierId': 212, 'value': '19.8'}, {'id': 5354886205, 'qualifierId': 213, 'value': '5.89'}, {'id': 5354886199, 'qualifierId': 140, 'value': '57.9'}, {'id': 5354886197, 'qualifierId': 56, 'value': 'Center'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;57,9;45,1;19,8;5,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;57,9;45,1;;;;;;;0;0;49;28;North Texas;2968;DMC;1,0
2746649023;556;1;2;49;28;99l7fsj6ykgbyqcb9zqqu9dgq;0;46,6;44,3;2024-11-10T02:51:30.835Z;2024-11-10T02:52:23Z;[{'id': 5354886337, 'qualifierId': 213, 'value': '0.48'}, {'id': 5354886329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5354886331, 'qualifierId': 140, 'value': '62.6'}, {'id': 5354886333, 'qualifierId': 141, 'value': '57.2'}, {'id': 5354886335, 'qualifierId': 212, 'value': '19.0'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;62,6;57,2;19,0;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;62,6;57,2;;;;;;;0;0;49;28;Philadelphia Union II;2968;DC;1,0
2747811671;672;49;2;49;29;1zgjjyruyufrkh4xjvryqsb1i;1;40,6;38,0;2024-11-10T02:51:31.240Z;2024-11-12T11:18:08Z;[];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;5ksp4ss5y5uibvn9hr3jps0es;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;49;29;North Texas;2969;DR;1,0
2746649011;353;1;2;49;30;1zgjjyruyufrkh4xjvryqsb1i;0;38,5;36,0;2024-11-10T02:51:32.912Z;2024-11-12T11:18:05Z;[{'id': 5354886277, 'qualifierId': 213, 'value': '5.79'}, {'id': 5354886267, 'qualifierId': 155}, {'id': 5354886271, 'qualifierId': 140, 'value': '68.1'}, {'id': 5354886279, 'qualifierId': 1}, {'id': 5354886275, 'qualifierId': 212, 'value': '35.3'}, {'id': 5354886273, 'qualifierId': 141, 'value': '11.4'}, {'id': 5354886269, 'qualifierId': 56, 'value': 'Right'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;5ksp4ss5y5uibvn9hr3jps0es;Pass;;;;;;;;;;;;68,1;11,4;35,3;5,79;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;68,1;11,4;;;;;;;0;0;49;30;North Texas;2970;DR;1,0
2746649025;557;49;2;49;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,8;82,0;2024-11-10T02:51:37.348Z;2024-11-10T02:51:37Z;[];9acojrco6dg2i9otq02gj6904;T. Rose;;;5ksp4ss5y5uibvn9hr3jps0es;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;49;35;Philadelphia Union II;2975;DC;1,0
