id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Direct;value_ShirtPull/Holding;value_Foul;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_FreeKickTaken;value_LongBall;value_SwitchOfPlay;value_DeletedEventType;value_NextEventThrowIn;value_AttemptedTackle;value_Chipped;value_OutSwinger;value_Cross;value_RightFooted;value_Head;value_Assist;value_HeadPass;value_IntentionalAssist;value_BoxCentre;value_SetPiece;value_CloseRight;value_GkY;value_RelatedEventId;value_FirstTouch;value_GkX;value_GoalmouthY;value_Assisted;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_ThrowIn;value_LowGkIntervention;value_KeeperThrow;value_Launch;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_LeftFooted;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_BlockedPass;value_TakeOnOvertake;value_BlockedY;value_Blocked;value_BlockedX;value_SixYardBlocked;value_RegularPlay;value_NotAssisted;value_LowCentre;value_IndividualPlay;value_SmallBoxLeft;value_DefBlock;value_LowRight;value_HighRight;value_BoxLeft;value_TouchTypeControl;value_IntendedTackleTarget;value_OutOfBoxDeepRight;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_GkHoof;value_OutOfBoxCentre;value_LowLeft;value_Stooping;value_Hands;value_Collected;value_RecklessOffence;value_YellowCard;value_Overrun;value_BoxRight;value_CloseLeftAndHigh;value_Shove/Push;value_TacticalFoul;value_ThroughBall;value_BigChance;value_CloseLeft;value_LayOff;value_Left;value_Right;value_CornerTaken;value_FromCorner;value_OtherObstacle;value_BallHitsReferee;value_LeadingToAttempt;value_High;value_RelatedError1Id;value_Injury;value_InjuredPlayerId;value_Minutes;value_HighLeft;value_HighGkIntervention;value_Standing;value_OverArm;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_InSwinger;value_ParriedSafe;value_ParriedDanger;value_OtherBodyPart;value_HitLeftPost;value_HitWoodwork;value_Diving;value_OutOfBoxDeepLeft;value_GkKickFromHands;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_ThrowInSetPiece;value_BlockedCross;value_Deflection;value_FlickOn;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732115881;348;1;1;45;43;5ou8b446l1sl8frblkz3xi17g;0;57,6;70,9;2024-10-06T20:57:31.767Z;2024-10-06T20:57:42Z;[{'id': 5275485891, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275485895, 'qualifierId': 141, 'value': '0.0'}, {'id': 5275485901, 'qualifierId': 1}, {'id': 5275485893, 'qualifierId': 140, 'value': '88.6'}, {'id': 5275485887, 'qualifierId': 155}, {'id': 5275485889, 'qualifierId': 196}, {'id': 5275485899, 'qualifierId': 213, 'value': '5.30'}, {'id': 5275485897, 'qualifierId': 212, 'value': '59.1'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;59,1;;88,6;;5,3;0,0;;;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;88,6;0,0;;;;;;;0;0;45;43;Colorado Rapids II;2743;MC;1,0
2732115909;445;56;1;45;48;iiolvosiuokkrl5iuoxcjo4p;1;18,5;94,1;2024-10-06T20:57:37.213Z;2024-10-06T20:57:43Z;[{'id': 5275486055, 'qualifierId': 56, 'value': 'Back'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;jf6t9swqofjo6c9vi7qfm49g;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;45;48;Portland Timbers II;2748;DC;1,0
2732115905;349;5;1;45;50;5ou8b446l1sl8frblkz3xi17g;0;86,6;-1,4;2024-10-06T20:57:38.614Z;2024-10-06T20:59:39Z;[{'id': 5275486039, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275486327, 'qualifierId': 233, 'value': '446'}, {'id': 5275486041, 'qualifierId': 347}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;jf6t9swqofjo6c9vi7qfm49g;Out;;;;;;;;;;;;;;;;;;;446,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;45;50;Colorado Rapids II;2750;MC;1,0
2732115943;446;5;1;45;50;iiolvosiuokkrl5iuoxcjo4p;1;13,4;101,4;2024-10-06T20:57:38.614Z;2024-10-06T20:59:39Z;[{'id': 5275486287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275486289, 'qualifierId': 347}, {'id': 5275486317, 'qualifierId': 233, 'value': '349'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;jf6t9swqofjo6c9vi7qfm49g;Out;;;;;;;;;;;;;;;;;;;349,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;45;50;Portland Timbers II;2750;DC;1,0
2732115975;447;1;1;45;55;iiolvosiuokkrl5iuoxcjo4p;1;19,5;100,0;2024-10-06T20:57:44.348Z;2024-10-06T20:57:46Z;[{'id': 5275486457, 'qualifierId': 213, 'value': '5.97'}, {'id': 5275486453, 'qualifierId': 141, 'value': '93.0'}, {'id': 5275486445, 'qualifierId': 107}, {'id': 5275486449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275486455, 'qualifierId': 212, 'value': '18.6'}, {'id': 5275486451, 'qualifierId': 140, 'value': '36.4'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;18,6;;36,4;;5,97;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;36,4;93,0;;;;;;;0;0;45;55;Portland Timbers II;2755;DC;1,0
2732115979;448;3;1;45;57;iiolvosiuokkrl5iuoxcjo4p;0;36,4;93,2;2024-10-06T20:57:46.036Z;2024-10-10T09:21:09Z;[{'id': 5275486505, 'qualifierId': 211}, {'id': 5275486475, 'qualifierId': 286}, {'id': 5275486473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5279830483, 'qualifierId': 465}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;jf6t9swqofjo6c9vi7qfm49g;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;45;57;Portland Timbers II;2757;AML;1,0
2732115989;350;49;1;45;58;5ou8b446l1sl8frblkz3xi17g;1;68,6;5,4;2024-10-06T20:57:46.775Z;2024-10-06T20:57:46Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;45;58;Colorado Rapids II;2758;DC;1,0
2732116021;351;1;1;45;58;5ou8b446l1sl8frblkz3xi17g;1;68,6;5,4;2024-10-06T20:57:46.821Z;2024-10-06T20:57:49Z;[{'id': 5275486643, 'qualifierId': 212, 'value': '19.9'}, {'id': 5275486637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275486639, 'qualifierId': 140, 'value': '66.6'}, {'id': 5275486641, 'qualifierId': 141, 'value': '34.5'}, {'id': 5275486645, 'qualifierId': 213, 'value': '1.68'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;19,9;;66,6;;1,68;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;66,6;34,5;;;;;;;0;0;45;58;Colorado Rapids II;2758;DC;1,0
2732116055;352;1;1;46;0;5ou8b446l1sl8frblkz3xi17g;1;66,6;34,5;2024-10-06T20:57:48.902Z;2024-10-06T20:57:58Z;[{'id': 5275486785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275487141, 'qualifierId': 210, 'value': '15'}, {'id': 5275486797, 'qualifierId': 213, 'value': '1.13'}, {'id': 5275486787, 'qualifierId': 140, 'value': '71.8'}, {'id': 5275486789, 'qualifierId': 141, 'value': '51.6'}, {'id': 5275486793, 'qualifierId': 212, 'value': '12.8'}, {'id': 5275487143, 'qualifierId': 154}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;1,0;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;12,8;;71,8;;1,13;51,6;;;;;;;;;;;;;;;;;;15,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;71,8;51,6;;;;;;;0;0;46;0;Colorado Rapids II;2760;MC;1,0
2732116065;353;15;1;46;2;5ou8b446l1sl8frblkz3xi17g;1;74,3;50,7;2024-10-06T20:57:51.238Z;2024-10-06T20:57:58Z;[{'id': 5275487171, 'qualifierId': 215}, {'id': 5275487167, 'qualifierId': 102, 'value': '53.1'}, {'id': 5275487163, 'qualifierId': 55, 'value': '352'}, {'id': 5275486843, 'qualifierId': 18}, {'id': 5275487173, 'qualifierId': 146, 'value': '98.2'}, {'id': 5275486841, 'qualifierId': 22}, {'id': 5275487157, 'qualifierId': 77}, {'id': 5275487161, 'qualifierId': 154}, {'id': 5275487169, 'qualifierId': 103, 'value': '21.5'}, {'id': 5275487175, 'qualifierId': 147, 'value': '49.3'}, {'id': 5275486921, 'qualifierId': 20}, {'id': 5275486845, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275487159, 'qualifierId': 29}, {'id': 5275487231, 'qualifierId': 233, 'value': '449'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;jf6t9swqofjo6c9vi7qfm49g;Attempt Saved;;;;;;;;;;;;;;;;;;;449,0;;;;;;;;;;;;1,0;;;;1,0;;;;;352,0;;;53,1;1,0;21,5;;;;;;;;;;;;;;;;;;49,3;;98,2;;1,0;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;98,2;49,3;53,1;21.5;352,0;3f5g2kijev81v9nzwsyxwiiju;0;0;46;2;Colorado Rapids II;2762;FWL;1,0
2732116071;449;10;1;46;2;iiolvosiuokkrl5iuoxcjo4p;1;3,7;48,2;2024-10-06T20:57:51.338Z;2024-10-10T09:21:51Z;[{'id': 5275487021, 'qualifierId': 233, 'value': '353'}, {'id': 5279831053, 'qualifierId': 378}, {'id': 5275486997, 'qualifierId': 177}, {'id': 5275486885, 'qualifierId': 182}, {'id': 5275486887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275486883, 'qualifierId': 178}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;jf6t9swqofjo6c9vi7qfm49g;Save;;;;;;;;;;;;;;;;;;;353,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;46;2;Portland Timbers II;2762;GK;1,0
2732116095;450;52;1;46;4;iiolvosiuokkrl5iuoxcjo4p;1;3,7;48,2;2024-10-06T20:57:53.399Z;2024-10-10T09:21:55Z;[{'id': 5279831075, 'qualifierId': 378}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;jf6t9swqofjo6c9vi7qfm49g;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;46;4;Portland Timbers II;2764;GK;1,0
2732116197;451;1;1;46;10;iiolvosiuokkrl5iuoxcjo4p;1;10,2;46,4;2024-10-06T20:57:58.989Z;2024-10-06T20:58:04Z;[{'id': 5275487515, 'qualifierId': 141, 'value': '13.4'}, {'id': 5275487511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275487509, 'qualifierId': 123}, {'id': 5275487519, 'qualifierId': 213, 'value': '5.10'}, {'id': 5275487517, 'qualifierId': 212, 'value': '24.2'}, {'id': 5275487513, 'qualifierId': 140, 'value': '18.9'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;24,2;;18,9;;5,1;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;18,9;13,4;;;;;;;0;0;46;10;Portland Timbers II;2770;GK;1,0
2732116245;452;1;1;46;15;iiolvosiuokkrl5iuoxcjo4p;0;23,9;9,1;2024-10-06T20:58:03.925Z;2024-10-06T20:58:09Z;[{'id': 5275487783, 'qualifierId': 212, 'value': '79.0'}, {'id': 5275487777, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275487779, 'qualifierId': 140, 'value': '88.5'}, {'id': 5275487775, 'qualifierId': 155}, {'id': 5275487785, 'qualifierId': 213, 'value': '0.54'}, {'id': 5275487781, 'qualifierId': 141, 'value': '68.6'}, {'id': 5275487803, 'qualifierId': 1}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;79,0;;88,5;;0,54;68,6;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;88,5;68,6;;;;;;;0;0;46;15;Portland Timbers II;2775;DR;1,0
2732116261;354;49;1;46;21;5ou8b446l1sl8frblkz3xi17g;1;9,6;24,3;2024-10-06T20:58:10.055Z;2024-10-06T20:58:10Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;46;21;Colorado Rapids II;2781;DC;1,0
2732116291;355;1;1;46;22;5ou8b446l1sl8frblkz3xi17g;1;7,9;18,6;2024-10-06T20:58:11.062Z;2024-10-06T20:58:13Z;[{'id': 5275488029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275488033, 'qualifierId': 141, 'value': '3.1'}, {'id': 5275488031, 'qualifierId': 140, 'value': '28.5'}, {'id': 5275488035, 'qualifierId': 212, 'value': '24.1'}, {'id': 5275488037, 'qualifierId': 213, 'value': '5.83'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;24,1;;28,5;;5,83;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,5;3,1;;;;;;;0;0;46;22;Colorado Rapids II;2782;DC;1,0
2732116305;356;1;1;46;24;5ou8b446l1sl8frblkz3xi17g;1;28,6;3,1;2024-10-06T20:58:12.981Z;2024-10-06T20:58:14Z;[{'id': 5275488105, 'qualifierId': 141, 'value': '21.2'}, {'id': 5275488101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275488103, 'qualifierId': 140, 'value': '26.5'}, {'id': 5275488109, 'qualifierId': 213, 'value': '1.75'}, {'id': 5275488107, 'qualifierId': 212, 'value': '12.5'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;12,5;;26,5;;1,75;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;26,5;21,2;;;;;;;0;0;46;24;Colorado Rapids II;2784;DMR;1,0
2732116347;357;1;1;46;25;5ou8b446l1sl8frblkz3xi17g;1;26,5;21,2;2024-10-06T20:58:14.421Z;2024-10-06T20:58:18Z;[{'id': 5275488311, 'qualifierId': 140, 'value': '39.1'}, {'id': 5275488315, 'qualifierId': 212, 'value': '13.3'}, {'id': 5275488313, 'qualifierId': 141, 'value': '19.1'}, {'id': 5275488317, 'qualifierId': 213, 'value': '6.18'}, {'id': 5275488309, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;13,3;;39,1;;6,18;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;39,1;19,1;;;;;;;0;0;46;25;Colorado Rapids II;2785;MC;1,0
2732116419;358;1;1;46;29;5ou8b446l1sl8frblkz3xi17g;1;39,3;21,9;2024-10-06T20:58:18.166Z;2024-10-06T20:58:25Z;[{'id': 5275488645, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275488641, 'qualifierId': 196}, {'id': 5275488653, 'qualifierId': 141, 'value': '89.5'}, {'id': 5275488659, 'qualifierId': 212, 'value': '53.3'}, {'id': 5275488661, 'qualifierId': 213, 'value': '1.04'}, {'id': 5275488637, 'qualifierId': 155}, {'id': 5275488649, 'qualifierId': 140, 'value': '65.0'}, {'id': 5275488663, 'qualifierId': 1}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;53,3;;65,0;;1,04;89,5;;;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;65,0;89,5;;;;;;;0;0;46;29;Colorado Rapids II;2789;FWR;1,0
2732116495;359;1;1;46;36;5ou8b446l1sl8frblkz3xi17g;1;71,4;70,7;2024-10-06T20:58:25.253Z;2024-10-06T20:58:32Z;[{'id': 5275489019, 'qualifierId': 140, 'value': '98.4'}, {'id': 5275489017, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275489025, 'qualifierId': 213, 'value': '5.27'}, {'id': 5275489021, 'qualifierId': 141, 'value': '4.1'}, {'id': 5275489027, 'qualifierId': 1}, {'id': 5275489015, 'qualifierId': 196}, {'id': 5275489023, 'qualifierId': 212, 'value': '53.4'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;53,4;;98,4;;5,27;4,1;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;98,4;4,1;;;;;;;0;0;46;36;Colorado Rapids II;2796;DML;1,0
2732116531;360;1;1;46;44;5ou8b446l1sl8frblkz3xi17g;1;98,3;2,9;2024-10-06T20:58:32.869Z;2024-10-06T20:58:36Z;[{'id': 5275489251, 'qualifierId': 140, 'value': '91.0'}, {'id': 5275489255, 'qualifierId': 212, 'value': '9.4'}, {'id': 5275489253, 'qualifierId': 141, 'value': '11.0'}, {'id': 5275489257, 'qualifierId': 213, 'value': '2.52'}, {'id': 5275489249, 'qualifierId': 56, 'value': 'Right'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;9,4;;91,0;;2,52;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;91,0;11,0;;;;;;;0;0;46;44;Colorado Rapids II;2804;DMR;1,0
2732116549;361;1;1;46;47;5ou8b446l1sl8frblkz3xi17g;1;91,5;11,7;2024-10-06T20:58:36.085Z;2024-10-06T20:58:38Z;[{'id': 5275489341, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275489345, 'qualifierId': 141, 'value': '13.8'}, {'id': 5275489343, 'qualifierId': 140, 'value': '73.4'}, {'id': 5275489349, 'qualifierId': 213, 'value': '3.07'}, {'id': 5275489347, 'qualifierId': 212, 'value': '19.1'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;19,1;;73,4;;3,07;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;73,4;13,8;;;;;;;0;0;46;47;Colorado Rapids II;2807;FWR;1,0
2732116567;362;1;1;46;50;5ou8b446l1sl8frblkz3xi17g;0;73,4;12,2;2024-10-06T20:58:38.742Z;2024-10-06T20:58:41Z;[{'id': 5275489479, 'qualifierId': 213, 'value': '1.00'}, {'id': 5275489477, 'qualifierId': 212, 'value': '35.7'}, {'id': 5275489475, 'qualifierId': 141, 'value': '56.4'}, {'id': 5275489471, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275489469, 'qualifierId': 155}, {'id': 5275489473, 'qualifierId': 140, 'value': '91.8'}, {'id': 5275489483, 'qualifierId': 1}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;35,7;;91,8;;1,0;56,4;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;91,8;56,4;;;;;;;0;0;46;50;Colorado Rapids II;2810;DC;1,0
2732116579;453;52;1;46;54;iiolvosiuokkrl5iuoxcjo4p;1;9,6;44,8;2024-10-06T20:58:43.403Z;2024-10-10T09:23:03Z;[{'id': 5279831681, 'qualifierId': 377}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;jf6t9swqofjo6c9vi7qfm49g;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;46;54;Portland Timbers II;2814;GK;1,0
