id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Captain;value_Involved;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_LeadingToAttempt;value_GkY;value_High;value_GoalmouthY;value_GoalmouthZ;value_RegularPlay;value_RightFooted;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GkX;value_NotAssisted;value_NextEventGoalKick;value_OppositeRelatedEventId;value_NotVisible;value_Low;value_GoalKick;value_TouchTypeClearance;value_DeletedEventType;value_Chipped;value_Defensive;value_TakeOnOvertake;value_Offensive;value_IntendedTackleTarget;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_BlockedY;value_BlockedX;value_FirstTouch;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_Stooping;value_Hands;value_LowGkIntervention;value_Collected;value_KeeperThrow;value_Head;value_TakeOnSpace;value_Cross;value_OutSwinger;value_TouchTypeControl;value_Direct;value_ShirtPull/Holding;value_Foul;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_FreeKickTaken;value_Assist;value_ThroughBall;value_IntentionalAssist;value_Standing;value_ParriedSafe;value_GoalShotGameClock;value_FollowsADribble;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_SmallBoxRight;value_Assisted;value_FloatedCross;value_Straight;value_HighGkIntervention;value_HighClaim;value_LayOff;value_AttemptedTackle;value_RecklessOffence;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_OutOfPlay;value_LeftFooted;value_Blocked;value_LowRight;value_DefBlock;value_Shove/Push;value_Overrun;value_CloseRight;value_Handball;value_BoxRight;value_MediumGkIntervention;value_HighRight;value_OtherBodyPart;value_ParriedDanger;value_Volley;value_BoxDeepRight;value_Reaching;value_FlickOn;value_HighCentre;value_CloseLeft;value_BlockedCross;value_OverhitCross;value_CloseRightAndHigh;value_Diving;value_InSwinger;value_Right;value_Left;value_CornerTaken;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_Scored;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Dissent;value_SwerveLeft;value_FreeKick;value_LowLeft;value_OutOfBoxRight;value_OverArm;value_NotPastGoalLine;value_FromCorner;value_GkKickFromHands;value_Strong;value_BoxLeft;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691429483;102;1;1;11;50;8o8m08he36u0j4w08aj2iodn8;0;57,0;88,3;2024-05-24T23:15:58.609Z;2024-05-24T23:15:59Z;[{'id': 5051850495, 'qualifierId': 141, 'value': '90.0'}, {'id': 5051850497, 'qualifierId': 212, 'value': '13.8'}, {'id': 5051850493, 'qualifierId': 140, 'value': '70.1'}, {'id': 5051850491, 'qualifierId': 56, 'value': 'Left'}, {'id': 5051850499, 'qualifierId': 213, 'value': '0.08'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;70,1;;13,8;0,08;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;70,1;90,0;;;;;;;;0;11;50;Columbus Crew II;710;DC;1,0
2691429485;111;1;1;11;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,1;9,9;2024-05-24T23:16:00.287Z;2024-05-30T13:31:29Z;[{'id': 5061971549, 'qualifierId': 141, 'value': '6.8'}, {'id': 5051850501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5061971551, 'qualifierId': 212, 'value': '10.1'}, {'id': 5061971553, 'qualifierId': 213, 'value': '6.07'}, {'id': 5061971547, 'qualifierId': 140, 'value': '36.5'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;36,5;;10,1;6,07;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;36,5;6,8;;;;;;;;0;11;51;Chicago Fire II;711;MC;1,0
2691429513;112;1;1;11;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,5;10,9;2024-05-24T23:16:02.047Z;2024-05-24T23:16:11Z;[{'id': 5051850663, 'qualifierId': 141, 'value': '16.1'}, {'id': 5051850665, 'qualifierId': 212, 'value': '5.7'}, {'id': 5051850659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051850669, 'qualifierId': 213, 'value': '0.66'}, {'id': 5051850661, 'qualifierId': 140, 'value': '37.8'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;37,8;;5,7;0,66;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,8;16,1;;;;;;;;0;11;53;Chicago Fire II;713;DMR;1,0
2691429519;114;49;1;11;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,0;18,2;2024-05-24T23:16:03.151Z;2024-05-24T23:57:03Z;[];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;czhnymqc10p92zx3mumgzj5lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;11;54;Chicago Fire II;714;FWR;1,0
2691429517;113;1;1;11;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;41,2;14,3;2024-05-24T23:16:03.997Z;2024-05-24T23:57:03Z;[{'id': 5051909803, 'qualifierId': 141, 'value': '4.7'}, {'id': 5051909799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051909807, 'qualifierId': 212, 'value': '6.6'}, {'id': 5051909809, 'qualifierId': 213, 'value': '4.55'}, {'id': 5051909801, 'qualifierId': 140, 'value': '40.2'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;40,2;;6,6;4,55;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,2;4,7;;;;;;;;0;11;55;Chicago Fire II;715;FWR;1,0
2691429521;115;1;1;12;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,5;4,9;2024-05-24T23:16:11.279Z;2024-05-24T23:57:17Z;[{'id': 5051909991, 'qualifierId': 140, 'value': '31.8'}, {'id': 5051909989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051909995, 'qualifierId': 212, 'value': '9.2'}, {'id': 5051909997, 'qualifierId': 213, 'value': '2.99'}, {'id': 5051909993, 'qualifierId': 141, 'value': '7.0'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;31,8;;9,2;2,99;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,8;7,0;;;;;;;;0;12;2;Chicago Fire II;722;DMR;1,0
2691429523;116;1;1;12;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,9;5,8;2024-05-24T23:16:11.439Z;2024-05-24T23:57:41Z;[{'id': 5051910119, 'qualifierId': 141, 'value': '10.7'}, {'id': 5051910121, 'qualifierId': 212, 'value': '9.0'}, {'id': 5051910123, 'qualifierId': 213, 'value': '2.76'}, {'id': 5051910115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051910117, 'qualifierId': 140, 'value': '28.9'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;28,9;;9,0;2,76;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,9;10,7;;;;;;;;0;12;2;Chicago Fire II;722;MC;1,0
2691429525;117;1;1;12;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,1;23,1;2024-05-24T23:16:11.503Z;2024-05-24T23:57:40Z;[{'id': 5051910197, 'qualifierId': 212, 'value': '19.4'}, {'id': 5051910195, 'qualifierId': 141, 'value': '46.2'}, {'id': 5051910193, 'qualifierId': 140, 'value': '14.2'}, {'id': 5051910199, 'qualifierId': 213, 'value': '2.20'}, {'id': 5051910191, 'qualifierId': 56, 'value': 'Back'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;14,2;;19,4;2,2;46,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;14,2;46,2;;;;;;;;0;12;3;Chicago Fire II;723;DC;1,0
2691429545;103;83;1;12;7;8o8m08he36u0j4w08aj2iodn8;0;84,1;54,2;2024-05-24T23:16:16.371Z;2024-05-24T23:36:57Z;[{'id': 5051881975, 'qualifierId': 399, 'value': '9bn2zid7u305xii6alm8a58us'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;czhnymqc10p92zx3mumgzj5lg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;12;7;Columbus Crew II;727;FW;1,0
2691429557;118;1;1;12;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,3;48,1;2024-05-24T23:16:17.007Z;2024-05-24T23:16:18Z;[{'id': 5051850823, 'qualifierId': 212, 'value': '18.7'}, {'id': 5051850819, 'qualifierId': 140, 'value': '20.9'}, {'id': 5051850825, 'qualifierId': 213, 'value': '5.15'}, {'id': 5051850817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051850821, 'qualifierId': 141, 'value': '23.3'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;20,9;;18,7;5,15;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;20,9;23,3;;;;;;;;0;12;8;Chicago Fire II;728;GK;1,0
2691429563;119;1;1;12;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;20,9;23,3;2024-05-24T23:16:18.783Z;2024-05-24T23:16:21Z;[{'id': 5051850877, 'qualifierId': 141, 'value': '25.8'}, {'id': 5051850875, 'qualifierId': 140, 'value': '31.5'}, {'id': 5051850881, 'qualifierId': 213, 'value': '0.15'}, {'id': 5051850873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051850879, 'qualifierId': 212, 'value': '11.3'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;31,5;;11,3;0,15;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,5;25,8;;;;;;;;0;12;10;Chicago Fire II;730;DC;1,0
2691429589;120;1;1;12;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,5;25,8;2024-05-24T23:16:21.136Z;2024-05-24T23:16:25Z;[{'id': 5051851013, 'qualifierId': 140, 'value': '43.7'}, {'id': 5051851015, 'qualifierId': 141, 'value': '28.9'}, {'id': 5051851017, 'qualifierId': 212, 'value': '13.0'}, {'id': 5051851019, 'qualifierId': 213, 'value': '0.16'}, {'id': 5051851011, 'qualifierId': 56, 'value': 'Back'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;43,7;;13,0;0,16;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,7;28,9;;;;;;;;0;12;12;Chicago Fire II;732;MC;1,0
2691429601;121;1;1;12;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;50,6;21,8;2024-05-24T23:16:25.423Z;2024-05-24T23:16:28Z;[{'id': 5051851061, 'qualifierId': 141, 'value': '3.8'}, {'id': 5051851059, 'qualifierId': 140, 'value': '54.9'}, {'id': 5051851065, 'qualifierId': 213, 'value': '5.07'}, {'id': 5051851057, 'qualifierId': 56, 'value': 'Right'}, {'id': 5051851063, 'qualifierId': 212, 'value': '13.0'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;54,9;;13,0;5,07;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;54,9;3,8;;;;;;;;0;12;16;Chicago Fire II;736;MC;1,0
2691429613;122;1;1;12;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;54,9;3,8;2024-05-24T23:16:28.223Z;2024-05-30T13:31:58Z;[{'id': 5051851109, 'qualifierId': 141, 'value': '12.3'}, {'id': 5051851113, 'qualifierId': 213, 'value': '0.23'}, {'id': 5051851111, 'qualifierId': 212, 'value': '25.1'}, {'id': 5051851105, 'qualifierId': 56, 'value': 'Right'}, {'id': 5051851107, 'qualifierId': 140, 'value': '78.2'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;78,2;;25,1;0,23;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;78,2;12,3;;;;;;;;0;12;19;Chicago Fire II;739;DMR;1,0
2691429615;123;1;1;12;20;5b4ccd62yeeqdl2qk6jzsmjv8;0;79,2;11,5;2024-05-24T23:16:28.559Z;2024-05-30T13:32:18Z;[{'id': 5051851131, 'qualifierId': 140, 'value': '85.5'}, {'id': 5051851129, 'qualifierId': 56, 'value': 'Right'}, {'id': 5051851135, 'qualifierId': 212, 'value': '7.3'}, {'id': 5051851137, 'qualifierId': 213, 'value': '0.45'}, {'id': 5061971685, 'qualifierId': 20}, {'id': 5061971683, 'qualifierId': 224}, {'id': 5051851125, 'qualifierId': 2}, {'id': 5051851127, 'qualifierId': 155}, {'id': 5051851133, 'qualifierId': 141, 'value': '16.2'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;85,5;;7,3;0,45;16,2;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;85,5;16,2;;;;;;;;0;12;20;Chicago Fire II;740;MC;1,0
2693268335;843;61;1;12;21;8o8m08he36u0j4w08aj2iodn8;1;15,3;85,3;2024-05-24T23:16:29.743Z;2024-05-30T13:32:23Z;[{'id': 5061971719, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;czhnymqc10p92zx3mumgzj5lg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;12;21;Columbus Crew II;741;DC;1,0
2691429627;104;12;1;12;22;8o8m08he36u0j4w08aj2iodn8;1;14,9;46,4;2024-05-24T23:16:31.227Z;2024-05-24T23:16:34Z;[{'id': 5051851209, 'qualifierId': 213, 'value': '0.72'}, {'id': 5051851201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051851205, 'qualifierId': 141, 'value': '79.3'}, {'id': 5051851207, 'qualifierId': 212, 'value': '34.0'}, {'id': 5051851203, 'qualifierId': 140, 'value': '39.3'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;czhnymqc10p92zx3mumgzj5lg;Clearance;;;;;;;;;;;39,3;;34,0;0,72;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;39,3;79,3;;;;;;;;0;12;22;Columbus Crew II;742;DR;1,0
2691429631;105;1;1;12;26;8o8m08he36u0j4w08aj2iodn8;1;39,3;79,3;2024-05-24T23:16:34.757Z;2024-05-24T23:16:36Z;[{'id': 5051851229, 'qualifierId': 213, 'value': '4.47'}, {'id': 5051851247, 'qualifierId': 156}, {'id': 5051851223, 'qualifierId': 140, 'value': '36.4'}, {'id': 5051851221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051851227, 'qualifierId': 212, 'value': '12.9'}, {'id': 5051851225, 'qualifierId': 141, 'value': '60.8'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;36,4;;12,9;4,47;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;36,4;60,8;;;;;;;;0;12;26;Columbus Crew II;746;ML;1,0
2691429633;106;49;1;12;27;8o8m08he36u0j4w08aj2iodn8;1;36,4;60,8;2024-05-24T23:16:36.288Z;2024-05-24T23:16:36Z;[];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;czhnymqc10p92zx3mumgzj5lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;12;27;Columbus Crew II;747;MC;1,0
2691429651;107;1;1;12;30;8o8m08he36u0j4w08aj2iodn8;1;37,3;58,2;2024-05-24T23:16:38.741Z;2024-05-24T23:16:40Z;[{'id': 5051851369, 'qualifierId': 140, 'value': '38.2'}, {'id': 5051851373, 'qualifierId': 212, 'value': '18.1'}, {'id': 5051851375, 'qualifierId': 213, 'value': '4.76'}, {'id': 5051851367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051851371, 'qualifierId': 141, 'value': '31.6'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;38,2;;18,1;4,76;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;38,2;31,6;;;;;;;;0;12;30;Columbus Crew II;750;MC;1,0
2691429653;108;61;1;12;32;8o8m08he36u0j4w08aj2iodn8;0;41,7;36,3;2024-05-24T23:16:40.835Z;2024-05-24T23:16:41Z;[{'id': 5051851381, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;czhnymqc10p92zx3mumgzj5lg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;12;32;Columbus Crew II;752;DR;1,0
2693268371;844;45;1;12;33;8o8m08he36u0j4w08aj2iodn8;0;52,6;49,9;2024-05-24T23:16:41.609Z;2024-05-30T16:28:21Z;[{'id': 5062007487, 'qualifierId': 233, 'value': '903'}, {'id': 5061971871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5061971873, 'qualifierId': 285}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;czhnymqc10p92zx3mumgzj5lg;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;12;33;Columbus Crew II;753;DR;1,0
2693268375;903;3;1;12;33;5b4ccd62yeeqdl2qk6jzsmjv8;1;47,4;50,1;2024-05-24T23:16:41.609Z;2024-05-30T16:28:21Z;[{'id': 5061971923, 'qualifierId': 465}, {'id': 5062007483, 'qualifierId': 233, 'value': '844'}, {'id': 5061971919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5061971921, 'qualifierId': 286}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;czhnymqc10p92zx3mumgzj5lg;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;844,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;12;33;Chicago Fire II;753;MC;1,0
2691429659;124;49;1;12;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;50,5;61,2;2024-05-24T23:16:42.671Z;2024-05-24T23:16:42Z;[];8warl67c0id3dorr48mn7h82c;G. De Libera;;;czhnymqc10p92zx3mumgzj5lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;12;34;Chicago Fire II;754;MC;1,0
2691429691;125;1;1;12;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,3;82,3;2024-05-24T23:16:49.567Z;2024-05-24T23:16:51Z;[{'id': 5051851565, 'qualifierId': 141, 'value': '70.9'}, {'id': 5051851567, 'qualifierId': 212, 'value': '9.7'}, {'id': 5051851561, 'qualifierId': 56, 'value': 'Center'}, {'id': 5051851563, 'qualifierId': 140, 'value': '70.9'}, {'id': 5051851569, 'qualifierId': 213, 'value': '5.36'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;70,9;;9,7;5,36;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;70,9;70,9;;;;;;;;0;12;41;Chicago Fire II;761;MC;1,0
