id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamFormation;value_Captain;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_KickOff;value_Angle;value_PassEndX;value_LayOff;value_Defensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_Straight;value_LongBall;value_Cross;value_LeftFooted;value_DrivenCross;value_DeletedEventType;value_Chipped;value_HeadPass;value_InSwinger;value_RightFooted;value_IntendedTackleTarget;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Launch;value_FlickOn;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_AttemptedTackle;value_OutSwinger;value_FreeKickTaken;value_OutOfPlay;value_Head;value_TouchTypeControl;value_SwitchOfPlay;value_PlayersCaughtOffside;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Indirect;value_TakeOnSpace;value_TouchTypeClearance;value_BlockedPass;value_Left;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_NextEventGoalKick;value_GoalKick;value_High;value_TouchTypePass;value_LowGkIntervention;value_Right;value_Assist;value_IntentionalAssist;value_GkX;value_GkY;value_Assisted;value_GoalmouthY;value_FirstTouch;value_BoxCentre;value_FromCorner;value_GoalmouthZ;value_Low;value_IndividualPlay;value_CloseRight;value_NotAssisted;value_OutOfBoxCentre;value_RegularPlay;value_Shove/Push;value_SwerveRight;value_Blocked;value_LowRight;value_FreeKick;value_BlockedX;value_BlockedY;value_ByWall;value_DefBlock;value_GkKickFromHands;value_CloseHigh;value_SetPiece;value_NotPastGoalLine;value_Overrun;value_BoxRight;value_LowLeft;value_ParriedSafe;value_Hands;value_Diving;value_BoxLeft;value_LowCentre;value_Defensive1V1;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_NotVisible;value_RecklessOffence;value_Minutes;value_ThrowInSetPiece;value_FastBreak;value_Standing;value_ParriedDanger;value_MediumGkIntervention;value_EndType;value_Tactical;value_BlockedCross;value_Collected;value_Stooping;value_ThroughBall;value_AerialFoul;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Penalty;value_PenaltyTakerId;value_HitWoodwork;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_HighRight;value_Handball;value_HighCentre;value_Volley;value_GkHoof;value_MisHit;value_FoulAndAbusiveLanguage;value_RedCard;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705816277;145;1;1;15;13;7pmw399vh2v44cjle4fkklp1w;1;46,4;48,5;2024-08-04T02:20:01.168Z;2024-08-04T02:20:02Z;[{'id': 5131205611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131205619, 'qualifierId': 213, 'value': '1.20'}, {'id': 5131205615, 'qualifierId': 141, 'value': '71.8'}, {'id': 5131205617, 'qualifierId': 212, 'value': '17.0'}, {'id': 5131205613, 'qualifierId': 140, 'value': '52.3'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;71,8;;17,0;;1,2;52,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;52,3;71,8;;;;;;;;0;15;13;Colorado Rapids II;913;DL;1,0
2705816299;146;1;1;15;15;7pmw399vh2v44cjle4fkklp1w;1;53,1;72,1;2024-08-04T02:20:02.688Z;2024-08-04T02:20:05Z;[{'id': 5131205757, 'qualifierId': 141, 'value': '68.8'}, {'id': 5131205761, 'qualifierId': 213, 'value': '6.01'}, {'id': 5131205759, 'qualifierId': 212, 'value': '8.4'}, {'id': 5131205755, 'qualifierId': 140, 'value': '60.8'}, {'id': 5131205753, 'qualifierId': 56, 'value': 'Center'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;68,8;;8,4;;6,01;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;60,8;68,8;;;;;;;;0;15;15;Colorado Rapids II;915;DC;1,0
2705816345;147;1;1;15;18;7pmw399vh2v44cjle4fkklp1w;1;59,1;64,5;2024-08-04T02:20:05.265Z;2024-08-04T02:20:10Z;[{'id': 5131206015, 'qualifierId': 212, 'value': '19.9'}, {'id': 5131206013, 'qualifierId': 141, 'value': '38.9'}, {'id': 5131206009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131206011, 'qualifierId': 140, 'value': '68.3'}, {'id': 5131206017, 'qualifierId': 213, 'value': '5.22'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;38,9;;19,9;;5,22;68,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;68,3;38,9;;;;;;;;0;15;18;Colorado Rapids II;918;MC;1,0
2705816347;135;83;1;15;20;iiolvosiuokkrl5iuoxcjo4p;0;34,2;46,9;2024-08-04T02:20:07.467Z;2024-08-04T02:21:26Z;[{'id': 5131210323, 'qualifierId': 399, 'value': '7qt4r82kyz05r8kd8cmdh1xqs'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;ega2vwtqvq22dz9evmnim4vf8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;15;20;Houston Dynamo II;920;MC;1,0
2705816367;148;1;1;15;23;7pmw399vh2v44cjle4fkklp1w;1;67,7;54,3;2024-08-04T02:20:10.304Z;2024-08-04T02:20:12Z;[{'id': 5131206107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131206111, 'qualifierId': 141, 'value': '60.6'}, {'id': 5131206113, 'qualifierId': 212, 'value': '12.7'}, {'id': 5131206109, 'qualifierId': 140, 'value': '56.3'}, {'id': 5131206115, 'qualifierId': 213, 'value': '2.80'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;60,6;;12,7;;2,8;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;56,3;60,6;;;;;;;;0;15;23;Colorado Rapids II;923;AMC;1,0
2705816385;149;1;1;15;25;7pmw399vh2v44cjle4fkklp1w;1;60,2;63,3;2024-08-04T02:20:12.560Z;2024-08-04T02:20:14Z;[{'id': 5131206241, 'qualifierId': 213, 'value': '0.70'}, {'id': 5131206235, 'qualifierId': 140, 'value': '72.2'}, {'id': 5131206239, 'qualifierId': 212, 'value': '16.5'}, {'id': 5131206237, 'qualifierId': 141, 'value': '79.0'}, {'id': 5131206233, 'qualifierId': 56, 'value': 'Left'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;79,0;;16,5;;0,7;72,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;72,2;79,0;;;;;;;;0;15;25;Colorado Rapids II;925;MC;1,0
2705816397;150;1;1;15;27;7pmw399vh2v44cjle4fkklp1w;1;72,2;79,0;2024-08-04T02:20:14.656Z;2024-08-07T17:30:59Z;[{'id': 5131206301, 'qualifierId': 140, 'value': '69.1'}, {'id': 5131206307, 'qualifierId': 213, 'value': '1.84'}, {'id': 5131206299, 'qualifierId': 56, 'value': 'Left'}, {'id': 5131206305, 'qualifierId': 212, 'value': '12.4'}, {'id': 5131206303, 'qualifierId': 141, 'value': '96.6'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;96,6;;12,4;;1,84;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;69,1;96,6;;;;;;;;0;15;27;Colorado Rapids II;927;DC;1,0
2705816423;151;1;1;15;28;7pmw399vh2v44cjle4fkklp1w;1;69,1;96,6;2024-08-04T02:20:16.145Z;2024-08-07T17:31:14Z;[{'id': 5131206447, 'qualifierId': 212, 'value': '8.1'}, {'id': 5131206441, 'qualifierId': 56, 'value': 'Left'}, {'id': 5131206443, 'qualifierId': 140, 'value': '67.2'}, {'id': 5131206449, 'qualifierId': 213, 'value': '4.46'}, {'id': 5131206445, 'qualifierId': 141, 'value': '85.1'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;85,1;;8,1;;4,46;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;67,2;85,1;;;;;;;;0;15;28;Colorado Rapids II;928;AML;1,0
2705816445;152;1;1;15;31;7pmw399vh2v44cjle4fkklp1w;1;67,2;85,1;2024-08-04T02:20:18.288Z;2024-08-07T17:31:23Z;[{'id': 5131206561, 'qualifierId': 56, 'value': 'Left'}, {'id': 5131206567, 'qualifierId': 212, 'value': '10.3'}, {'id': 5131206563, 'qualifierId': 140, 'value': '57.4'}, {'id': 5131206565, 'qualifierId': 141, 'value': '83.6'}, {'id': 5131206569, 'qualifierId': 213, 'value': '3.24'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;83,6;;10,3;;3,24;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;57,4;83,6;;;;;;;;0;15;31;Colorado Rapids II;931;DC;1,0
2705816489;153;1;1;15;33;7pmw399vh2v44cjle4fkklp1w;1;57,4;83,6;2024-08-04T02:20:20.384Z;2024-08-04T02:20:23Z;[{'id': 5131206821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131206829, 'qualifierId': 213, 'value': '5.27'}, {'id': 5131206825, 'qualifierId': 141, 'value': '68.4'}, {'id': 5131206827, 'qualifierId': 212, 'value': '12.2'}, {'id': 5131206823, 'qualifierId': 140, 'value': '63.5'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;68,4;;12,2;;5,27;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;63,5;68,4;;;;;;;;0;15;33;Colorado Rapids II;933;MC;1,0
2705816511;154;1;1;15;36;7pmw399vh2v44cjle4fkklp1w;1;63,5;68,4;2024-08-04T02:20:23.281Z;2024-08-04T02:20:24Z;[{'id': 5131206943, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131206951, 'qualifierId': 213, 'value': '2.32'}, {'id': 5131206947, 'qualifierId': 141, 'value': '78.4'}, {'id': 5131206949, 'qualifierId': 212, 'value': '9.3'}, {'id': 5131206945, 'qualifierId': 140, 'value': '57.5'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;78,4;;9,3;;2,32;57,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;57,5;78,4;;;;;;;;0;15;36;Colorado Rapids II;936;AMC;1,0
2705816525;155;1;1;15;37;7pmw399vh2v44cjle4fkklp1w;1;57,5;78,4;2024-08-04T02:20:24.400Z;2024-08-04T02:20:25Z;[{'id': 5131207013, 'qualifierId': 140, 'value': '58.9'}, {'id': 5131207019, 'qualifierId': 213, 'value': '4.90'}, {'id': 5131207015, 'qualifierId': 141, 'value': '66.7'}, {'id': 5131207017, 'qualifierId': 212, 'value': '8.1'}, {'id': 5131207011, 'qualifierId': 56, 'value': 'Center'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;66,7;;8,1;;4,9;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;58,9;66,7;;;;;;;;0;15;37;Colorado Rapids II;937;MC;1,0
2705816539;156;1;1;15;37;7pmw399vh2v44cjle4fkklp1w;1;58,9;66,7;2024-08-04T02:20:25.136Z;2024-08-04T02:20:28Z;[{'id': 5131207111, 'qualifierId': 213, 'value': '0.78'}, {'id': 5131207107, 'qualifierId': 141, 'value': '95.1'}, {'id': 5131207109, 'qualifierId': 212, 'value': '27.5'}, {'id': 5131207105, 'qualifierId': 140, 'value': '77.6'}, {'id': 5131207103, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;95,1;;27,5;;0,78;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;77,6;95,1;;;;;;;;0;15;37;Colorado Rapids II;937;AMC;1,0
2705816565;157;1;1;15;40;7pmw399vh2v44cjle4fkklp1w;0;82,1;91,5;2024-08-04T02:20:27.937Z;2024-08-07T17:33:17Z;[{'id': 5131207243, 'qualifierId': 2}, {'id': 5135965959, 'qualifierId': 72}, {'id': 5131207249, 'qualifierId': 140, 'value': '93.4'}, {'id': 5131207245, 'qualifierId': 155}, {'id': 5131207253, 'qualifierId': 212, 'value': '38.1'}, {'id': 5131207255, 'qualifierId': 213, 'value': '5.03'}, {'id': 5131207251, 'qualifierId': 141, 'value': '38.3'}, {'id': 5135965957, 'qualifierId': 224}, {'id': 5131207247, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131207257, 'qualifierId': 1}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;38,3;;38,1;;5,03;93,4;;;;;;;1,0;1,0;1,0;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;93,4;38,3;;;;;;;;0;15;40;Colorado Rapids II;940;DC;1,0
2705816571;136;12;1;15;44;iiolvosiuokkrl5iuoxcjo4p;1;4,9;59,7;2024-08-04T02:20:31.295Z;2024-08-04T02:20:32Z;[{'id': 5131207331, 'qualifierId': 167}, {'id': 5131207291, 'qualifierId': 140, 'value': '0.0'}, {'id': 5131207299, 'qualifierId': 213, 'value': '2.98'}, {'id': 5131207289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5131207297, 'qualifierId': 212, 'value': '6.5'}, {'id': 5131207295, 'qualifierId': 141, 'value': '61.2'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;ega2vwtqvq22dz9evmnim4vf8;Clearance;;;;;;;;;;61,2;;6,5;;2,98;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;0,0;61,2;;;;;;;;0;15;44;Houston Dynamo II;944;DC;1,0
2705816579;137;6;1;15;44;iiolvosiuokkrl5iuoxcjo4p;0;0,8;61,3;2024-08-04T02:20:32.089Z;2024-08-07T17:34:24Z;[{'id': 5131207591, 'qualifierId': 233, 'value': '158'}, {'id': 5131207497, 'qualifierId': 73}, {'id': 5131207495, 'qualifierId': 56, 'value': 'Back'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;ega2vwtqvq22dz9evmnim4vf8;Corner Awarded;;;;;;;;;;;;;;;;;;158,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;15;44;Houston Dynamo II;944;DC;1,0
2705816581;158;6;1;15;44;7pmw399vh2v44cjle4fkklp1w;1;99,2;38,7;2024-08-04T02:20:32.089Z;2024-08-07T17:33:41Z;[{'id': 5131207407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131207409, 'qualifierId': 75}, {'id': 5131207553, 'qualifierId': 233, 'value': '137'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ega2vwtqvq22dz9evmnim4vf8;Corner Awarded;;;;;;;;;;;;;;;;;;137,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;15;44;Colorado Rapids II;944;DC;1,0
2705817013;159;1;1;16;28;7pmw399vh2v44cjle4fkklp1w;1;99,5;0,5;2024-08-04T02:21:15.746Z;2024-08-07T17:34:21Z;[{'id': 5131209971, 'qualifierId': 155}, {'id': 5131209983, 'qualifierId': 213, 'value': '1.76'}, {'id': 5131209981, 'qualifierId': 212, 'value': '31.7'}, {'id': 5131209977, 'qualifierId': 140, 'value': '93.8'}, {'id': 5135966831, 'qualifierId': 20}, {'id': 5131209967, 'qualifierId': 2}, {'id': 5131210657, 'qualifierId': 210, 'value': '13'}, {'id': 5131209979, 'qualifierId': 141, 'value': '46.3'}, {'id': 5131209975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131209969, 'qualifierId': 6}, {'id': 5131210659, 'qualifierId': 154}, {'id': 5131209973, 'qualifierId': 224}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;1,0;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;46,3;;31,7;;1,76;93,8;;;;;;;;1,0;;;;1,0;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;93,8;46,3;;;;;;;;0;16;28;Colorado Rapids II;988;AML;1,0
2705817021;160;13;1;16;33;7pmw399vh2v44cjle4fkklp1w;1;93,8;46,3;2024-08-04T02:21:20.336Z;2024-08-08T13:24:14Z;[{'id': 5131210683, 'qualifierId': 230, 'value': '98.6'}, {'id': 5131210685, 'qualifierId': 231, 'value': '48.0'}, {'id': 5131210013, 'qualifierId': 56, 'value': 'Center'}, {'id': 5131210671, 'qualifierId': 29}, {'id': 5131210673, 'qualifierId': 154}, {'id': 5131210669, 'qualifierId': 73}, {'id': 5131210679, 'qualifierId': 102, 'value': '62.7'}, {'id': 5131210675, 'qualifierId': 55, 'value': '159'}, {'id': 5131210169, 'qualifierId': 15}, {'id': 5131210173, 'qualifierId': 328}, {'id': 5131210011, 'qualifierId': 17}, {'id': 5131210167, 'qualifierId': 25}, {'id': 5131210681, 'qualifierId': 103, 'value': '25'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ega2vwtqvq22dz9evmnim4vf8;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159,0;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;98,6;48,0;1,0;62,7;1,0;1,0;1,0;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;62,7;25;159,0;4uuq2zuhmlbg7kh85v5l8723u;;0;16;33;Colorado Rapids II;993;DC;1,0
2705817007;138;5;1;16;33;iiolvosiuokkrl5iuoxcjo4p;1;-0,7;41,0;2024-08-04T02:21:20.511Z;2024-08-04T02:21:22Z;[{'id': 5131209937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5131209939, 'qualifierId': 346}, {'id': 5131210079, 'qualifierId': 233, 'value': '161'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;ega2vwtqvq22dz9evmnim4vf8;Out;;;;;;;;;;;;;;;;;;161,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;16;33;Houston Dynamo II;993;DC;1,0
2705817035;161;5;1;16;33;7pmw399vh2v44cjle4fkklp1w;0;100,7;59,0;2024-08-04T02:21:20.511Z;2024-08-04T03:01:19Z;[{'id': 5131210091, 'qualifierId': 233, 'value': '138'}, {'id': 5131210069, 'qualifierId': 346}, {'id': 5131210067, 'qualifierId': 56, 'value': 'Center'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;ega2vwtqvq22dz9evmnim4vf8;Out;;;;;;;;;;;;;;;;;;138,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;16;33;Colorado Rapids II;993;AMC;1,0
2705817261;139;1;1;16;53;iiolvosiuokkrl5iuoxcjo4p;1;5,4;61,5;2024-08-04T02:21:40.886Z;2024-08-04T02:22:01Z;[{'id': 5131211395, 'qualifierId': 213, 'value': '4.23'}, {'id': 5131211399, 'qualifierId': 237}, {'id': 5131211387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5131211393, 'qualifierId': 212, 'value': '8.4'}, {'id': 5131211391, 'qualifierId': 141, 'value': '50.6'}, {'id': 5131211389, 'qualifierId': 140, 'value': '1.7'}, {'id': 5131211385, 'qualifierId': 124}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;50,6;;8,4;;4,23;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;1,7;50,6;;;;;;;;0;16;53;Houston Dynamo II;1013;Sub;1,0
2705817331;140;1;1;16;58;iiolvosiuokkrl5iuoxcjo4p;1;6,6;50,7;2024-08-04T02:21:46.254Z;2024-08-04T02:21:52Z;[{'id': 5131211731, 'qualifierId': 212, 'value': '20.1'}, {'id': 5131211729, 'qualifierId': 141, 'value': '80.2'}, {'id': 5131211727, 'qualifierId': 140, 'value': '8.0'}, {'id': 5131211725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5131211733, 'qualifierId': 213, 'value': '1.50'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;ega2vwtqvq22dz9evmnim4vf8;Pass;;;;;;;;;;80,2;;20,1;;1,5;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;8,0;80,2;;;;;;;;0;16;58;Houston Dynamo II;1018;GK;1,0
