id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_Zone;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Offensive;value_BlockedPass;value_Defensive;value_HeadPass;value_FlickOn;value_Cross;value_RightFooted;value_OutSwinger;value_BlockedCross;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_TouchTypeClearance;value_LayOff;value_TakeOnOvertake;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_Foul;value_Direct;value_AttemptedTackle;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_SavedOffLine;value_FirstTouch;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_Blocked;value_GkX;value_GkY;value_BlockedX;value_BlockedY;value_Deflection;value_SixYardBlocked;value_SmallBoxLeft;value_LowCentre;value_NotAssisted;value_RegularPlay;value_LastLine;value_DefBlock;value_IndividualPlay;value_Right;value_OutOfBoxCentre;value_NotPastGoalLine;value_Assist;value_IntentionalAssist;value_BoxCentre;value_Assisted;value_TouchTypePass;value_ShirtPull/Holding;value_OutOfPlay;value_CloseLeft;value_OutOfBoxDeepLeft;value_LowGkIntervention;value_Stooping;value_Collected;value_Hands;value_LeadingToGoal;value_BigChance;value_RelatedError1Id;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Weak;value_NotVisible;value_SwitchOfPlay;value_Overrun;value_Simulation;value_TacticalFoul;value_Shove/Push;value_KeeperThrow;value_Dissent;value_Head;value_ThroughBall;value_MediumGkIntervention;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LeadingToAttempt;value_BoxLeft;value_LowRight;value_Left;value_InSwinger;value_CornerTaken;value_FromCorner;value_Standing;value_PersistentInfringement;value_ParriedDanger;value_OwnPlayer;value_OwnShotBlocked;value_Tap;value_LowLeft;value_FreeKick;value_Diving;value_OverhitCross;value_OverArm;value_High;value_PullBack;value_FastBreak;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_HighRight;value_Unchallenged;value_Defensive1V1;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676644231;363;1;1;38;49;6ddsx316t3j0z6nolrky9k4r8;1;19,0;52,5;2024-04-21T19:42:35.139Z;2024-04-21T19:42:39Z;[{'id': 4971493697, 'qualifierId': 140, 'value': '1.5'}, {'id': 4971493699, 'qualifierId': 141, 'value': '42.4'}, {'id': 4971493695, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971493693, 'qualifierId': 3}, {'id': 4971493703, 'qualifierId': 213, 'value': '3.50'}, {'id': 4971493701, 'qualifierId': 212, 'value': '19.6'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;3,5;19,6;1,5;;;42,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;1,5;42,4;;;;;;;0;0;38;49;Columbus Crew II;2329;DC;1,0
2676644237;364;52;1;38;53;6ddsx316t3j0z6nolrky9k4r8;1;2,0;34,4;2024-04-21T19:42:38.901Z;2024-04-26T21:25:27Z;[{'id': 4981376507, 'qualifierId': 376}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cd37w59o8wyir0tao9ydbih3o;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;38;53;Columbus Crew II;2333;GK;1,0
2676644261;365;1;1;38;54;6ddsx316t3j0z6nolrky9k4r8;1;1,4;33,3;2024-04-21T19:42:39.797Z;2024-04-26T21:25:33Z;[{'id': 4971493913, 'qualifierId': 212, 'value': '11.8'}, {'id': 4971493887, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971493891, 'qualifierId': 140, 'value': '7.7'}, {'id': 4971493905, 'qualifierId': 141, 'value': '18.9'}, {'id': 4971493883, 'qualifierId': 123}, {'id': 4971493917, 'qualifierId': 213, 'value': '5.31'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;5,31;11,8;7,7;;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;7,7;18,9;;;;;;;0;0;38;54;Columbus Crew II;2334;GK;1,0
2676644295;366;1;1;38;56;6ddsx316t3j0z6nolrky9k4r8;1;7,7;18,9;2024-04-21T19:42:41.827Z;2024-04-21T19:42:43Z;[{'id': 4971494077, 'qualifierId': 141, 'value': '19.1'}, {'id': 4971494079, 'qualifierId': 212, 'value': '12.6'}, {'id': 4971494075, 'qualifierId': 140, 'value': '19.7'}, {'id': 4971494081, 'qualifierId': 213, 'value': '0.01'}, {'id': 4971494073, 'qualifierId': 56, 'value': 'Back'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,01;12,6;19,7;;;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;19,7;19,1;;;;;;;0;0;38;56;Columbus Crew II;2336;DL;1,0
2676644371;367;1;1;38;57;6ddsx316t3j0z6nolrky9k4r8;1;21,7;15,2;2024-04-21T19:42:43.699Z;2024-04-21T19:42:49Z;[{'id': 4971494481, 'qualifierId': 212, 'value': '23.5'}, {'id': 4971494475, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971494479, 'qualifierId': 141, 'value': '32.2'}, {'id': 4971494483, 'qualifierId': 213, 'value': '0.51'}, {'id': 4971494477, 'qualifierId': 140, 'value': '41.2'}];2676930j149yvanqev61emh62;J. Rozhansky;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,51;23,5;41,2;;;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,2;32,2;;;;;;;0;0;38;57;Columbus Crew II;2337;MC;1,0
2676644403;368;1;1;39;3;6ddsx316t3j0z6nolrky9k4r8;1;56,9;1,3;2024-04-21T19:42:49.124Z;2024-04-21T19:42:52Z;[{'id': 4971494653, 'qualifierId': 141, 'value': '12.0'}, {'id': 4971494655, 'qualifierId': 212, 'value': '13.7'}, {'id': 4971494649, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971494651, 'qualifierId': 140, 'value': '67.9'}, {'id': 4971494657, 'qualifierId': 213, 'value': '0.56'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,56;13,7;67,9;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;67,9;12,0;;;;;;;0;0;39;3;Columbus Crew II;2343;MC;1,0
2676644433;369;1;1;39;7;6ddsx316t3j0z6nolrky9k4r8;0;66,5;24,0;2024-04-21T19:42:52.756Z;2024-04-21T19:42:54Z;[{'id': 4971494827, 'qualifierId': 1}, {'id': 4971494817, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971494819, 'qualifierId': 140, 'value': '70.4'}, {'id': 4971494821, 'qualifierId': 141, 'value': '73.0'}, {'id': 4971494825, 'qualifierId': 213, 'value': '1.45'}, {'id': 4971494823, 'qualifierId': 212, 'value': '33.6'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,45;33,6;70,4;;;73,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;70,4;73,0;;;;;;;0;0;39;7;Columbus Crew II;2347;FWR;1,0
2676644461;375;49;1;39;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,3;30,7;2024-04-21T19:42:56.466Z;2024-04-21T19:42:56Z;[];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;cd37w59o8wyir0tao9ydbih3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;39;10;New York City II;2350;DMR;1,0
2676644519;376;1;1;39;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,3;30,7;2024-04-21T19:42:56.779Z;2024-04-21T19:43:02Z;[{'id': 4971495231, 'qualifierId': 212, 'value': '18.2'}, {'id': 4971495233, 'qualifierId': 213, 'value': '0.54'}, {'id': 4971495223, 'qualifierId': 140, 'value': '44.1'}, {'id': 4971495227, 'qualifierId': 141, 'value': '44.5'}, {'id': 4971495219, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,54;18,2;44,1;;;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;44,1;44,5;;;;;;;0;0;39;11;New York City II;2351;DMR;1,0
2676644521;377;4;1;39;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,6;49,0;2024-04-21T19:43:02.747Z;2024-04-21T19:50:52Z;[{'id': 4971521213, 'qualifierId': 294}, {'id': 4971495305, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971495303, 'qualifierId': 13}, {'id': 4971495647, 'qualifierId': 233, 'value': '370'}, {'id': 4971495313, 'qualifierId': 286}, {'id': 4971495307, 'qualifierId': 152}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;cd37w59o8wyir0tao9ydbih3o;Foul;;;;;;;;;;;;;;;;;;;;370,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;39;17;New York City II;2357;MC;1,0
2676644567;370;4;1;39;17;6ddsx316t3j0z6nolrky9k4r8;0;37,4;51,0;2024-04-21T19:43:02.748Z;2024-04-21T19:43:08Z;[{'id': 4971495633, 'qualifierId': 294}, {'id': 4971495635, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971495631, 'qualifierId': 13}, {'id': 4971495641, 'qualifierId': 285}, {'id': 4971495683, 'qualifierId': 233, 'value': '377'}, {'id': 4971495637, 'qualifierId': 152}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;cd37w59o8wyir0tao9ydbih3o;Foul;;;;;;;;;;;;;;;;;;;;377,0;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;39;17;Columbus Crew II;2357;FWL;1,0
2676644631;378;1;1;39;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;54,3;53,6;2024-04-21T19:43:08.200Z;2024-04-21T19:43:11Z;[{'id': 4971495855, 'qualifierId': 141, 'value': '87.5'}, {'id': 4971495853, 'qualifierId': 140, 'value': '61.6'}, {'id': 4971495857, 'qualifierId': 212, 'value': '24.3'}, {'id': 4971495859, 'qualifierId': 213, 'value': '1.25'}, {'id': 4971495849, 'qualifierId': 152}, {'id': 4971495847, 'qualifierId': 5}, {'id': 4971495851, 'qualifierId': 56, 'value': 'Left'}];aflr59dwf5lj1e5p1kne0ea22;J. Lindimore;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,25;24,3;61,6;;;87,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;61,6;87,5;;;;;;;0;0;39;22;New York City II;2362;DC;1,0
2676644643;379;1;1;39;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,6;83,2;2024-04-21T19:43:11.809Z;2024-04-21T19:43:13Z;[{'id': 4971495923, 'qualifierId': 141, 'value': '72.4'}, {'id': 4971495925, 'qualifierId': 212, 'value': '8.6'}, {'id': 4971495921, 'qualifierId': 140, 'value': '61.4'}, {'id': 4971495919, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971495927, 'qualifierId': 213, 'value': '4.17'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;4,17;8,6;61,4;;;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;61,4;72,4;;;;;;;0;0;39;26;New York City II;2366;DML;1,0
2676644655;380;1;1;39;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;61,4;72,4;2024-04-21T19:43:12.981Z;2024-04-21T19:43:14Z;[{'id': 4971495995, 'qualifierId': 212, 'value': '9.0'}, {'id': 4971495993, 'qualifierId': 141, 'value': '80.3'}, {'id': 4971495997, 'qualifierId': 213, 'value': '2.50'}, {'id': 4971495989, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971495991, 'qualifierId': 140, 'value': '54.5'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;2,5;9,0;54,5;;;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;54,5;80,3;;;;;;;0;0;39;27;New York City II;2367;MC;1,0
2676644695;381;1;1;39;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;54,5;80,3;2024-04-21T19:43:14.481Z;2024-04-21T19:43:17Z;[{'id': 4971496189, 'qualifierId': 140, 'value': '46.9'}, {'id': 4971496187, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971496191, 'qualifierId': 141, 'value': '54.9'}, {'id': 4971496195, 'qualifierId': 213, 'value': '4.28'}, {'id': 4971496193, 'qualifierId': 212, 'value': '19.0'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;4,28;19,0;46,9;;;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;46,9;54,9;;;;;;;0;0;39;28;New York City II;2368;DC;1,0
2676644721;382;1;1;39;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;52,0;52,4;2024-04-21T19:43:17.246Z;2024-04-21T19:43:20Z;[{'id': 4971496333, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971496335, 'qualifierId': 140, 'value': '71.7'}, {'id': 4971496341, 'qualifierId': 213, 'value': '6.22'}, {'id': 4971496337, 'qualifierId': 141, 'value': '50.6'}, {'id': 4971496339, 'qualifierId': 212, 'value': '20.7'}];aflr59dwf5lj1e5p1kne0ea22;J. Lindimore;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;6,22;20,7;71,7;;;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;71,7;50,6;;;;;;;0;0;39;31;New York City II;2371;DC;1,0
2676644743;383;1;1;39;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;72,5;47,9;2024-04-21T19:43:19.903Z;2024-04-21T19:43:23Z;[{'id': 4971496509, 'qualifierId': 141, 'value': '37.1'}, {'id': 4971496513, 'qualifierId': 213, 'value': '4.85'}, {'id': 4971496507, 'qualifierId': 140, 'value': '73.5'}, {'id': 4971496511, 'qualifierId': 212, 'value': '7.4'}, {'id': 4971496505, 'qualifierId': 56, 'value': 'Center'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;4,85;7,4;73,5;;;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;73,5;37,1;;;;;;;0;0;39;34;New York City II;2374;MC;1,0
2676644745;384;4;1;39;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;73,4;35,6;2024-04-21T19:43:23.012Z;2024-04-21T19:43:25Z;[{'id': 4971496555, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971496553, 'qualifierId': 13}, {'id': 4971496559, 'qualifierId': 265}, {'id': 4971496651, 'qualifierId': 233, 'value': '371'}, {'id': 4971496557, 'qualifierId': 152}, {'id': 4971496561, 'qualifierId': 286}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;cd37w59o8wyir0tao9ydbih3o;Foul;;;;;;;;;;;;;;;;;;;;371,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;39;37;New York City II;2377;MC;1,0
2676644759;371;4;1;39;37;6ddsx316t3j0z6nolrky9k4r8;0;26,6;64,4;2024-04-21T19:43:23.013Z;2024-04-21T19:43:32Z;[{'id': 4971496631, 'qualifierId': 265}, {'id': 4971496633, 'qualifierId': 285}, {'id': 4971496655, 'qualifierId': 233, 'value': '384'}, {'id': 4971496625, 'qualifierId': 13}, {'id': 4971496627, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971496629, 'qualifierId': 152}, {'id': 4971497073, 'qualifierId': 55, 'value': '372'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;cd37w59o8wyir0tao9ydbih3o;Foul;;;;;;;;;;;;;;;;;;;;384,0;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;372,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;372,0;1p4rbf4wumfagv2ntlewdxey;0;0;39;37;Columbus Crew II;2377;FWL;1,0
2676644801;372;17;1;39;42;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-21T19:43:27.718Z;2024-04-21T19:43:32Z;[{'id': 4971497061, 'qualifierId': 31}, {'id': 4971497067, 'qualifierId': 55, 'value': '371'}, {'id': 4971497063, 'qualifierId': 392}, {'id': 4971497065, 'qualifierId': 13, 'value': '243'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;cd37w59o8wyir0tao9ydbih3o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;371,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;371,0;1p4rbf4wumfagv2ntlewdxey;0;0;39;42;Columbus Crew II;2382;FWL;1,0
2676644897;373;17;1;39;52;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-21T19:43:37.797Z;2024-04-21T19:44:00Z;[{'id': 4971498699, 'qualifierId': 184}, {'id': 4971497677, 'qualifierId': 31}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;cd37w59o8wyir0tao9ydbih3o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;39;52;Columbus Crew II;2392;DC;1,0
2676645467;386;1;1;40;52;5b4ccd62yeeqdl2qk6jzsmjv8;0;68,3;32,2;2024-04-21T19:44:38.322Z;2024-04-21T19:44:40Z;[{'id': 4971500795, 'qualifierId': 213, 'value': '0.57'}, {'id': 4971500785, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971500783, 'qualifierId': 152}, {'id': 4971500779, 'qualifierId': 5}, {'id': 4971500789, 'qualifierId': 141, 'value': '54.5'}, {'id': 4971500787, 'qualifierId': 140, 'value': '90.8'}, {'id': 4971500781, 'qualifierId': 155}, {'id': 4971500791, 'qualifierId': 212, 'value': '28.1'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,57;28,1;90,8;;;54,5;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;90,8;54,5;;;;;;;0;0;40;52;New York City II;2452;MC;1,0
2676645491;374;12;1;40;55;6ddsx316t3j0z6nolrky9k4r8;1;5,6;40,9;2024-04-21T19:44:40.999Z;2024-04-21T19:44:41Z;[{'id': 4971500915, 'qualifierId': 15}, {'id': 4971500901, 'qualifierId': 141, 'value': '23.6'}, {'id': 4971500899, 'qualifierId': 140, 'value': '9.3'}, {'id': 4971500897, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971500903, 'qualifierId': 212, 'value': '12.4'}, {'id': 4971500905, 'qualifierId': 213, 'value': '5.03'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;cd37w59o8wyir0tao9ydbih3o;Clearance;;;;;;;;;;5,03;12,4;9,3;;;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;9,3;23,6;;;;;;;0;0;40;55;Columbus Crew II;2455;MC;1,0
2676645509;387;1;1;40;57;5b4ccd62yeeqdl2qk6jzsmjv8;0;88,2;69,3;2024-04-21T19:44:42.900Z;2024-04-21T19:44:43Z;[{'id': 4971500975, 'qualifierId': 213, 'value': '4.73'}, {'id': 4971500967, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971500973, 'qualifierId': 212, 'value': '5.3'}, {'id': 4971500969, 'qualifierId': 140, 'value': '88.3'}, {'id': 4971500971, 'qualifierId': 141, 'value': '61.5'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;4,73;5,3;88,3;;;61,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;88,3;61,5;;;;;;;0;0;40;57;New York City II;2457;DC;1,0
