id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_DeletedEventType;value_BlockedPass;value_AttemptedTackle;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_IntentionalAssist;value_ThroughBall;value_Assist;value_IndividualPlay;value_RegularPlay;value_GoalmouthY;value_BigChance;value_BoxCentre;value_RightFooted;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_BlockedY;value_LowRight;value_Assisted;value_ParriedDanger;value_OtherBodyPart;value_Sliding;value_LowGkIntervention;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_Cross;value_InSwinger;value_LeftFooted;value_OutOfPlay;value_Head;value_Left;value_CornerTaken;value_OutSwinger;value_TakeOnOvertake;value_NotAssisted;value_OutOfBoxCentre;value_HighLeft;value_GkY;value_GkX;value_KeeperThrow;value_HighGkIntervention;value_HighClaim;value_FlickOn;value_1On1;value_NotPastGoalLine;value_CloseRight;value_MisHit;value_Right;value_FromCorner;value_FirstTouch;value_NotVisible;value_MediumGkIntervention;value_SwitchOfPlay;value_Blocked;value_LowCentre;value_DefBlock;value_Overrun;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Hands;value_Diving;value_BlockedClearance;value_BoxRight;value_CloseLeft;value_SwerveRight;value_Minutes;value_EndType;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_SmallBoxCentre;value_High;value_OverArm;value_BlockedCross;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_FreeKick;value_Tactical;value_LowLeft;value_BoxLeft;value_Feet;value_ParriedSafe;value_Stooping;value_FastBreak;value_TacticalFoul;value_HighRight;value_35Centre;value_GkHoof;value_Straight;value_DrivenCross;value_Volley;value_Defensive1V1;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725308255;434;1;2;45;33;6gaq85erpkvbyxvivd96wuw44;1;42,9;13,8;2024-09-24T03:37:16.996Z;2024-09-24T03:37:20Z;[{'id': 5238234349, 'qualifierId': 212, 'value': '12.5'}, {'id': 5238234345, 'qualifierId': 140, 'value': '31.4'}, {'id': 5238234343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234347, 'qualifierId': 141, 'value': '18.4'}, {'id': 5238234351, 'qualifierId': 213, 'value': '2.89'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;31,4;12,5;;;18,4;2,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,4;18,4;;;;;;;;0;45;33;Real Monarchs;2733;MC;1,0
2725308259;435;1;2;45;36;6gaq85erpkvbyxvivd96wuw44;1;31,5;18,4;2024-09-24T03:37:20.451Z;2024-09-24T03:37:25Z;[{'id': 5238234373, 'qualifierId': 140, 'value': '14.0'}, {'id': 5238234375, 'qualifierId': 141, 'value': '47.7'}, {'id': 5238234377, 'qualifierId': 212, 'value': '27.1'}, {'id': 5238234371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234379, 'qualifierId': 213, 'value': '2.32'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;14,0;27,1;;;47,7;2,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;14,0;47,7;;;;;;;;0;45;36;Real Monarchs;2736;DR;1,0
2725308265;436;1;2;45;41;6gaq85erpkvbyxvivd96wuw44;1;13,4;45,2;2024-09-24T03:37:25.379Z;2024-09-24T03:37:29Z;[{'id': 5238234403, 'qualifierId': 141, 'value': '20.3'}, {'id': 5238234399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234405, 'qualifierId': 212, 'value': '17.8'}, {'id': 5238234407, 'qualifierId': 213, 'value': '5.02'}, {'id': 5238234401, 'qualifierId': 140, 'value': '18.6'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;18,6;17,8;;;20,3;5,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;18,6;20,3;;;;;;;;0;45;41;Real Monarchs;2741;GK;1,0
2725308269;437;1;2;45;45;6gaq85erpkvbyxvivd96wuw44;0;19,4;18,1;2024-09-24T03:37:29.605Z;2024-09-30T15:05:32Z;[{'id': 5238234433, 'qualifierId': 141, 'value': '0.0'}, {'id': 5238234439, 'qualifierId': 1}, {'id': 5238234429, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238234435, 'qualifierId': 212, 'value': '40.8'}, {'id': 5257039939, 'qualifierId': 157}, {'id': 5238234437, 'qualifierId': 213, 'value': '5.94'}, {'id': 5238234431, 'qualifierId': 140, 'value': '56.0'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;56,0;40,8;;;0,0;5,94;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;56,0;0,0;;;;;;;;0;45;45;Real Monarchs;2745;DL;1,0
2725308271;438;5;2;45;47;6gaq85erpkvbyxvivd96wuw44;0;54,5;-1,5;2024-09-24T03:37:31.056Z;2024-09-24T04:28:32Z;[{'id': 5238234443, 'qualifierId': 347}, {'id': 5238234441, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238234533, 'qualifierId': 233, 'value': '447'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Out;;;;;;;;;;;;;;;;;;;;447,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;47;Real Monarchs;2747;DL;1,0
2725308287;447;5;2;45;47;cbip96wzs3jc2xadoluhhxotl;1;45,5;101,5;2024-09-24T03:37:31.056Z;2024-09-24T04:28:32Z;[{'id': 5238234529, 'qualifierId': 233, 'value': '438'}, {'id': 5238234521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234523, 'qualifierId': 347}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;dc1g7lojdap9j7xe5b3hldsk;Out;;;;;;;;;;;;;;;;;;;;438,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;45;47;Los Angeles II;2747;FW;1,0
2725308289;448;1;2;45;55;cbip96wzs3jc2xadoluhhxotl;1;47,0;100,0;2024-09-24T03:37:39.236Z;2024-09-24T03:37:43Z;[{'id': 5238234563, 'qualifierId': 213, 'value': '3.65'}, {'id': 5238234557, 'qualifierId': 140, 'value': '32.6'}, {'id': 5238234553, 'qualifierId': 107}, {'id': 5238234561, 'qualifierId': 212, 'value': '17.3'}, {'id': 5238234555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234559, 'qualifierId': 141, 'value': '88.7'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;32,6;17,3;;;88,7;3,65;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;32,6;88,7;;;;;;;;0;45;55;Los Angeles II;2755;DC;1,0
2725308293;449;1;2;45;59;cbip96wzs3jc2xadoluhhxotl;1;34,7;76,6;2024-09-24T03:37:43.700Z;2024-09-24T03:37:46Z;[{'id': 5238234583, 'qualifierId': 140, 'value': '32.3'}, {'id': 5238234589, 'qualifierId': 213, 'value': '4.56'}, {'id': 5238234585, 'qualifierId': 141, 'value': '53.0'}, {'id': 5238234587, 'qualifierId': 212, 'value': '16.2'}, {'id': 5238234581, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;32,3;16,2;;;53,0;4,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;32,3;53,0;;;;;;;;0;45;59;Los Angeles II;2759;DR;1,0
2725308297;450;1;2;46;2;cbip96wzs3jc2xadoluhhxotl;1;32,3;52,2;2024-09-24T03:37:46.627Z;2024-09-24T03:37:49Z;[{'id': 5238234617, 'qualifierId': 140, 'value': '40.2'}, {'id': 5238234615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234623, 'qualifierId': 213, 'value': '0.85'}, {'id': 5238234619, 'qualifierId': 141, 'value': '66.0'}, {'id': 5238234621, 'qualifierId': 212, 'value': '12.5'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;40,2;12,5;;;66,0;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;40,2;66,0;;;;;;;;0;46;2;Los Angeles II;2762;DL;1,0
2725308301;451;1;2;46;5;cbip96wzs3jc2xadoluhhxotl;1;39,0;70,9;2024-09-24T03:37:49.684Z;2024-09-24T03:37:51Z;[{'id': 5238234643, 'qualifierId': 141, 'value': '93.0'}, {'id': 5238234641, 'qualifierId': 140, 'value': '54.4'}, {'id': 5238234647, 'qualifierId': 213, 'value': '0.75'}, {'id': 5238234645, 'qualifierId': 212, 'value': '22.1'}, {'id': 5238234639, 'qualifierId': 56, 'value': 'Left'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;54,4;22,1;;;93,0;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;54,4;93,0;;;;;;;;0;46;5;Los Angeles II;2765;MC;1,0
2725308305;452;1;2;46;7;cbip96wzs3jc2xadoluhhxotl;0;54,4;93,0;2024-09-24T03:37:51.171Z;2024-09-24T03:37:53Z;[{'id': 5238234673, 'qualifierId': 140, 'value': '66.3'}, {'id': 5238234675, 'qualifierId': 141, 'value': '78.8'}, {'id': 5238234677, 'qualifierId': 212, 'value': '15.8'}, {'id': 5238234671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238234679, 'qualifierId': 213, 'value': '5.63'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;66,3;15,8;;;78,8;5,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;66,3;78,8;;;;;;;;0;46;7;Los Angeles II;2767;DC;1,0
2725308309;439;3;2;46;10;6gaq85erpkvbyxvivd96wuw44;1;32,0;20,4;2024-09-24T03:37:54.467Z;2024-09-30T15:06:08Z;[{'id': 5257040895, 'qualifierId': 465}, {'id': 5238234737, 'qualifierId': 233, 'value': '453'}, {'id': 5238234697, 'qualifierId': 285}, {'id': 5238234695, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Take On;;;;;;;;;;;;;;;;;;;1,0;453,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;46;10;Real Monarchs;2770;DL;1,0
2725308339;453;45;2;46;10;cbip96wzs3jc2xadoluhhxotl;0;68,0;79,6;2024-09-24T03:37:54.467Z;2024-09-30T14:42:44Z;[{'id': 5238234733, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238234741, 'qualifierId': 233, 'value': '439'}, {'id': 5238234735, 'qualifierId': 286}];dzo2odov052991qseshgfruju;D. Iskenderian;;dc1g7lojdap9j7xe5b3hldsk;Challenge;;;;;;;;;;;;;;;;;;;;439,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;46;10;Los Angeles II;2770;ML;1,0
2725308311;440;3;2;46;11;6gaq85erpkvbyxvivd96wuw44;0;34,6;22,3;2024-09-24T03:37:55.249Z;2024-09-30T15:06:20Z;[{'id': 5238234699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234915, 'qualifierId': 286}, {'id': 5238234911, 'qualifierId': 233, 'value': '454'}, {'id': 5257041257, 'qualifierId': 465}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Take On;;;;;;;;;;;;;;;;;;;;454,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;46;11;Real Monarchs;2771;DL;1,0
2725308361;454;7;2;46;11;cbip96wzs3jc2xadoluhhxotl;1;65,4;77,7;2024-09-24T03:37:55.250Z;2024-09-30T15:06:26Z;[{'id': 5238234871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238234895, 'qualifierId': 233, 'value': '440'}, {'id': 5238234873, 'qualifierId': 285}, {'id': 5257041357, 'qualifierId': 384}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;dc1g7lojdap9j7xe5b3hldsk;Tackle;;;;;;;;;;;;;;;;;;1,0;1,0;440,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;46;11;Los Angeles II;2771;FW;1,0
2725308343;441;4;2;46;12;6gaq85erpkvbyxvivd96wuw44;1;39,0;16,2;2024-09-24T03:37:56.571Z;2024-09-24T04:28:09Z;[{'id': 5238234771, 'qualifierId': 286}, {'id': 5238234767, 'qualifierId': 152}, {'id': 5238234763, 'qualifierId': 13}, {'id': 5238234943, 'qualifierId': 233, 'value': '455'}, {'id': 5238234769, 'qualifierId': 265}, {'id': 5238234765, 'qualifierId': 56, 'value': 'Back'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;;455,0;1,0;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;46;12;Real Monarchs;2772;MC;1,0
2725308365;455;4;2;46;12;cbip96wzs3jc2xadoluhhxotl;0;61,0;83,8;2024-09-24T03:37:56.572Z;2024-09-30T16:31:19Z;[{'id': 5238234919, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238234921, 'qualifierId': 152}, {'id': 5238234917, 'qualifierId': 13}, {'id': 5238234923, 'qualifierId': 265}, {'id': 5238234951, 'qualifierId': 233, 'value': '441'}, {'id': 5238234925, 'qualifierId': 285}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;1,0;441,0;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;46;12;Los Angeles II;2772;DC;1,0
2725308353;442;1;2;46;21;6gaq85erpkvbyxvivd96wuw44;1;36,7;17,5;2024-09-24T03:38:05.011Z;2024-09-30T16:31:21Z;[{'id': 5238234831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234837, 'qualifierId': 212, 'value': '13.2'}, {'id': 5238234827, 'qualifierId': 5}, {'id': 5238234835, 'qualifierId': 141, 'value': '35.0'}, {'id': 5238234839, 'qualifierId': 213, 'value': '2.02'}, {'id': 5238234829, 'qualifierId': 152}, {'id': 5238234833, 'qualifierId': 140, 'value': '31.3'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;31,3;13,2;;;35,0;2,02;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,3;35,0;;;;;;;;0;46;21;Real Monarchs;2781;FWR;1,0
2725308369;443;1;2;46;23;6gaq85erpkvbyxvivd96wuw44;1;32,8;35,7;2024-09-24T03:38:07.187Z;2024-09-24T03:38:12Z;[{'id': 5238234907, 'qualifierId': 213, 'value': '1.59'}, {'id': 5238234901, 'qualifierId': 140, 'value': '32.3'}, {'id': 5238234905, 'qualifierId': 212, 'value': '25.3'}, {'id': 5238234899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234903, 'qualifierId': 141, 'value': '72.9'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;32,3;25,3;;;72,9;1,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;32,3;72,9;;;;;;;;0;46;23;Real Monarchs;2783;DL;1,0
2725308375;444;1;2;46;28;6gaq85erpkvbyxvivd96wuw44;1;31,2;73,8;2024-09-24T03:38:12.147Z;2024-09-24T03:38:16Z;[{'id': 5238234957, 'qualifierId': 140, 'value': '28.5'}, {'id': 5238234963, 'qualifierId': 213, 'value': '4.53'}, {'id': 5238234961, 'qualifierId': 212, 'value': '15.8'}, {'id': 5238234955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238234959, 'qualifierId': 141, 'value': '50.9'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;28,5;15,8;;;50,9;4,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;28,5;50,9;;;;;;;;0;46;28;Real Monarchs;2788;DC;1,0
2725308381;445;1;2;46;32;6gaq85erpkvbyxvivd96wuw44;1;28,6;47,4;2024-09-24T03:38:15.987Z;2024-09-24T03:38:20Z;[{'id': 5238234995, 'qualifierId': 140, 'value': '40.4'}, {'id': 5238235001, 'qualifierId': 213, 'value': '5.24'}, {'id': 5238234997, 'qualifierId': 141, 'value': '16.4'}, {'id': 5238234999, 'qualifierId': 212, 'value': '24.5'}, {'id': 5238234993, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;40,4;24,5;;;16,4;5,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;40,4;16,4;;;;;;;;0;46;32;Real Monarchs;2792;DL;1,0
2725308383;446;4;2;46;36;6gaq85erpkvbyxvivd96wuw44;1;44,9;8,1;2024-09-24T03:38:20.035Z;2024-09-24T04:28:10Z;[{'id': 5238235011, 'qualifierId': 265}, {'id': 5238235083, 'qualifierId': 233, 'value': '456'}, {'id': 5238235007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238235005, 'qualifierId': 13}, {'id': 5238235013, 'qualifierId': 286}, {'id': 5238235009, 'qualifierId': 152}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;;456,0;1,0;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;46;36;Real Monarchs;2796;MC;1,0
2725308393;456;4;2;46;36;cbip96wzs3jc2xadoluhhxotl;0;55,1;91,9;2024-09-24T03:38:20.036Z;2024-09-24T04:28:10Z;[{'id': 5238235067, 'qualifierId': 152}, {'id': 5238235087, 'qualifierId': 233, 'value': '446'}, {'id': 5238235071, 'qualifierId': 285}, {'id': 5238235069, 'qualifierId': 265}, {'id': 5238235065, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238235063, 'qualifierId': 13}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;dc1g7lojdap9j7xe5b3hldsk;Foul;;;;;;;;;;;;;;;;;;;1,0;446,0;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;46;36;Los Angeles II;2796;MC;1,0
2725308421;447;1;2;46;56;6gaq85erpkvbyxvivd96wuw44;1;45,0;5,8;2024-09-24T03:38:40.403Z;2024-09-24T03:38:42Z;[{'id': 5238235217, 'qualifierId': 5}, {'id': 5238235223, 'qualifierId': 140, 'value': '45.2'}, {'id': 5238235229, 'qualifierId': 213, 'value': '1.54'}, {'id': 5238235225, 'qualifierId': 141, 'value': '17.2'}, {'id': 5238235219, 'qualifierId': 152}, {'id': 5238235221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238235227, 'qualifierId': 212, 'value': '7.8'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;45,2;7,8;;;17,2;1,54;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,2;17,2;;;;;;;;0;46;56;Real Monarchs;2816;DR;1,0
