id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_LongBall;value_Chipped;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_Shove/Push;value_TakeOnSpace;value_Launch;value_Cross;value_OutSwinger;value_LeftFooted;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_High;value_Assist;value_BoxCentre;value_BlockedX;value_LowRight;value_GkY;value_Blocked;value_GoalmouthY;value_Assisted;value_RightFooted;value_RelatedEventId;value_RegularPlay;value_IndividualPlay;value_BlockedY;value_GkX;value_GoalmouthZ;value_DefBlock;value_LayOff;value_Head;value_IntentionalAssist;value_LowLeft;value_BigChance;value_1On1;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_MediumGkIntervention;value_Left;value_InSwinger;value_CornerTaken;value_BlockedCross;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FlickOn;value_NotVisible;value_BoxLeft;value_FirstTouch;value_Stooping;value_Collected;value_Hands;value_OverArm;value_KeeperThrow;value_LowGkIntervention;value_HighGkIntervention;value_Diving;value_Caught;value_PlayersCaughtOffside;value_Indirect;value_Right;value_DrinksBreak;value_RefereeDelay;value_GoalShotGameClock;value_LowCentre;value_GkXTimeOfGoal;value_NotAssisted;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_InjuredPlayerId;value_Injury;value_Minutes;value_CloseRightAndHigh;value_SwerveLeft;value_OutOfBoxCentre;value_Weak;value_BoxRight;value_GkHoof;value_EndType;value_Overrun;value_Low;value_NotPastGoalLine;value_Volley;value_FromCorner;value_OutOnSideline;value_ThroughBall;value_Straight;value_DrivenCross;value_HighClaim;value_SmallBoxCentre;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_PullBack;value_OwnShotBlocked;value_Feet;value_ParriedDanger;value_HighCentre;value_Standing;value_TempBlocked;value_OverhitCross;value_TimeWasting;value_Defensive1V1;value_Handball;value_OffTheBallFoul;value_SetPiece;value_GkKickFromHands;value_RecklessOffence;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701124403;389;5;2;46;0;7fbej4xwoq4imaf5l39304m37;1;-1,1;30,0;2024-07-15T01:10:53.319Z;2024-07-15T01:23:26Z;[{'id': 5105200885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105200889, 'qualifierId': 233, 'value': '412'}, {'id': 5105200887, 'qualifierId': 346}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e25bk8nmfo9hdxla9nhwwmy38;Out;;;;;;;;;;;;;;;;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;46;0;The Town;2760;DR;1,0
2701124399;412;5;2;46;0;ew2zirzye0sw1txr2m33nr25y;0;101,1;70,0;2024-07-15T01:10:53.319Z;2024-07-15T01:10:56Z;[{'id': 5105200893, 'qualifierId': 233, 'value': '389'}, {'id': 5105200879, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105200881, 'qualifierId': 346}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;e25bk8nmfo9hdxla9nhwwmy38;Out;;;;;;;;;;;;;;;;389,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;46;0;Sporting KC II;2760;FWR;1,0
2701124431;390;1;2;46;13;7fbej4xwoq4imaf5l39304m37;1;5,3;48,4;2024-07-15T01:11:06.290Z;2024-07-15T01:11:12Z;[{'id': 5105201087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201085, 'qualifierId': 124}, {'id': 5105201095, 'qualifierId': 213, 'value': '1.39'}, {'id': 5105201093, 'qualifierId': 212, 'value': '16.2'}, {'id': 5105201091, 'qualifierId': 141, 'value': '71.8'}, {'id': 5105201089, 'qualifierId': 140, 'value': '8.1'}, {'id': 5105201099, 'qualifierId': 237}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;16,2;;71,8;1,39;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;8,1;71,8;;;;;;;0;0;46;13;The Town;2773;GK;1,0
2701124439;391;1;2;46;19;7fbej4xwoq4imaf5l39304m37;0;14,1;89,7;2024-07-15T01:11:12.504Z;2024-07-15T01:11:18Z;[{'id': 5105201155, 'qualifierId': 1}, {'id': 5105201143, 'qualifierId': 157}, {'id': 5105201149, 'qualifierId': 141, 'value': '85.4'}, {'id': 5105201147, 'qualifierId': 140, 'value': '46.4'}, {'id': 5105201153, 'qualifierId': 213, 'value': '6.20'}, {'id': 5105201151, 'qualifierId': 212, 'value': '34.0'}, {'id': 5105201145, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;34,0;;85,4;6,2;46,4;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;46,4;85,4;;;;;;;0;0;46;19;The Town;2779;DC;1,0
2701124445;413;1;2;46;24;ew2zirzye0sw1txr2m33nr25y;0;46,1;4,9;2024-07-15T01:11:17.542Z;2024-07-15T01:11:29Z;[{'id': 5105201183, 'qualifierId': 140, 'value': '56.1'}, {'id': 5105201181, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105201189, 'qualifierId': 213, 'value': '0.03'}, {'id': 5105201185, 'qualifierId': 141, 'value': '5.3'}, {'id': 5105201187, 'qualifierId': 212, 'value': '10.5'}, {'id': 5105201179, 'qualifierId': 3}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;10,5;;5,3;0,03;56,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;56,1;5,3;;;;;;;0;0;46;24;Sporting KC II;2784;Sub;1,0
2701124447;392;50;2;46;28;7fbej4xwoq4imaf5l39304m37;1;44,0;96,0;2024-07-15T01:11:21.090Z;2024-07-15T01:11:24Z;[{'id': 5105201239, 'qualifierId': 233, 'value': '414'}, {'id': 5105201193, 'qualifierId': 286}, {'id': 5105201191, 'qualifierId': 56, 'value': 'Back'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e25bk8nmfo9hdxla9nhwwmy38;Dispossessed;;;;;;;;;;;;;;;;414,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;46;28;The Town;2788;DC;1,0
2701124453;414;7;2;46;28;ew2zirzye0sw1txr2m33nr25y;1;56,0;4,0;2024-07-15T01:11:21.091Z;2024-07-20T09:11:35Z;[{'id': 5109877277, 'qualifierId': 385}, {'id': 5105201225, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105201233, 'qualifierId': 233, 'value': '392'}, {'id': 5105201227, 'qualifierId': 285}, {'id': 5105201223, 'qualifierId': 167}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e25bk8nmfo9hdxla9nhwwmy38;Tackle;;;;;;;;;;;;;;;;392,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;46;28;Sporting KC II;2788;MC;1,0
2701124471;393;5;2;46;28;7fbej4xwoq4imaf5l39304m37;1;42,0;101,6;2024-07-15T01:11:21.570Z;2024-07-15T01:11:33Z;[{'id': 5105201337, 'qualifierId': 347}, {'id': 5105201357, 'qualifierId': 233, 'value': '415'}, {'id': 5105201335, 'qualifierId': 56, 'value': 'Back'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e25bk8nmfo9hdxla9nhwwmy38;Out;;;;;;;;;;;;;;;;415,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;46;28;The Town;2788;DC;1,0
2701124455;415;5;2;46;28;ew2zirzye0sw1txr2m33nr25y;0;58,0;-1,6;2024-07-15T01:11:21.570Z;2024-07-15T01:23:26Z;[{'id': 5105201373, 'qualifierId': 233, 'value': '393'}, {'id': 5105201229, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105201231, 'qualifierId': 347}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e25bk8nmfo9hdxla9nhwwmy38;Out;;;;;;;;;;;;;;;;393,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;46;28;Sporting KC II;2788;MC;1,0
2701124483;394;1;2;46;40;7fbej4xwoq4imaf5l39304m37;1;40,7;100,0;2024-07-15T01:11:33.170Z;2024-07-15T01:11:37Z;[{'id': 5105201445, 'qualifierId': 213, 'value': '3.46'}, {'id': 5105201443, 'qualifierId': 212, 'value': '18.0'}, {'id': 5105201437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201435, 'qualifierId': 107}, {'id': 5105201441, 'qualifierId': 141, 'value': '93.2'}, {'id': 5105201439, 'qualifierId': 140, 'value': '24.4'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;18,0;;93,2;3,46;24,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;24,4;93,2;;;;;;;0;0;46;40;The Town;2800;DC;1,0
2701124487;395;1;2;46;44;7fbej4xwoq4imaf5l39304m37;1;24,8;88,6;2024-07-15T01:11:37.378Z;2024-07-15T01:11:40Z;[{'id': 5105201467, 'qualifierId': 212, 'value': '18.9'}, {'id': 5105201465, 'qualifierId': 141, 'value': '60.8'}, {'id': 5105201469, 'qualifierId': 213, 'value': '4.66'}, {'id': 5105201461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201463, 'qualifierId': 140, 'value': '23.8'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;18,9;;60,8;4,66;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;23,8;60,8;;;;;;;0;0;46;44;The Town;2804;DC;1,0
2701124497;396;1;2;46;47;7fbej4xwoq4imaf5l39304m37;1;23,2;54,8;2024-07-15T01:11:40.466Z;2024-07-15T01:11:44Z;[{'id': 5105201523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201529, 'qualifierId': 212, 'value': '5.6'}, {'id': 5105201531, 'qualifierId': 213, 'value': '5.88'}, {'id': 5105201525, 'qualifierId': 140, 'value': '28.1'}, {'id': 5105201527, 'qualifierId': 141, 'value': '51.6'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;5,6;;51,6;5,88;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;28,1;51,6;;;;;;;0;0;46;47;The Town;2807;DL;1,0
2701124501;397;1;2;46;51;7fbej4xwoq4imaf5l39304m37;1;36,2;44,0;2024-07-15T01:11:44.433Z;2024-07-15T01:11:49Z;[{'id': 5105201559, 'qualifierId': 213, 'value': '0.66'}, {'id': 5105201551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105201553, 'qualifierId': 140, 'value': '56.4'}, {'id': 5105201557, 'qualifierId': 212, 'value': '26.8'}, {'id': 5105201555, 'qualifierId': 141, 'value': '68.1'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;26,8;;68,1;0,66;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;56,4;68,1;;;;;;;0;0;46;51;The Town;2811;MC;1,0
2701124511;398;1;2;46;56;7fbej4xwoq4imaf5l39304m37;1;59,3;71,8;2024-07-15T01:11:49.346Z;2024-07-15T01:11:51Z;[{'id': 5105201599, 'qualifierId': 213, 'value': '1.24'}, {'id': 5105201595, 'qualifierId': 141, 'value': '91.4'}, {'id': 5105201597, 'qualifierId': 212, 'value': '14.1'}, {'id': 5105201593, 'qualifierId': 140, 'value': '63.6'}, {'id': 5105201591, 'qualifierId': 56, 'value': 'Left'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;14,1;;91,4;1,24;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;63,6;91,4;;;;;;;0;0;46;56;The Town;2816;MC;1,0
2701124517;399;1;2;47;0;7fbej4xwoq4imaf5l39304m37;1;61,9;95,0;2024-07-15T01:11:53.810Z;2024-07-15T01:11:55Z;[{'id': 5105201643, 'qualifierId': 213, 'value': '4.18'}, {'id': 5105201637, 'qualifierId': 140, 'value': '57.8'}, {'id': 5105201639, 'qualifierId': 141, 'value': '84.2'}, {'id': 5105201641, 'qualifierId': 212, 'value': '8.5'}, {'id': 5105201635, 'qualifierId': 56, 'value': 'Left'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;8,5;;84,2;4,18;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;57,8;84,2;;;;;;;0;0;47;0;The Town;2820;DC;1,0
2701124521;400;1;2;47;2;7fbej4xwoq4imaf5l39304m37;1;57,8;84,2;2024-07-15T01:11:55.106Z;2024-07-15T01:11:57Z;[{'id': 5105201665, 'qualifierId': 212, 'value': '13.9'}, {'id': 5105201667, 'qualifierId': 213, 'value': '2.94'}, {'id': 5105201663, 'qualifierId': 141, 'value': '88.4'}, {'id': 5105201661, 'qualifierId': 140, 'value': '44.8'}, {'id': 5105201659, 'qualifierId': 56, 'value': 'Back'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;13,9;;88,4;2,94;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;44,8;88,4;;;;;;;0;0;47;2;The Town;2822;MC;1,0
2701124535;401;1;2;47;4;7fbej4xwoq4imaf5l39304m37;1;43,3;88,4;2024-07-15T01:11:57.266Z;2024-07-15T01:12:02Z;[{'id': 5105201761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201763, 'qualifierId': 140, 'value': '37.7'}, {'id': 5105201767, 'qualifierId': 212, 'value': '18.9'}, {'id': 5105201765, 'qualifierId': 141, 'value': '62.0'}, {'id': 5105201769, 'qualifierId': 213, 'value': '4.40'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;18,9;;62,0;4,4;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;37,7;62,0;;;;;;;0;0;47;4;The Town;2824;DC;1,0
2701124537;402;1;2;47;9;7fbej4xwoq4imaf5l39304m37;1;34,2;49,0;2024-07-15T01:12:02.226Z;2024-07-15T01:12:04Z;[{'id': 5105201787, 'qualifierId': 212, 'value': '16.7'}, {'id': 5105201785, 'qualifierId': 141, 'value': '73.5'}, {'id': 5105201789, 'qualifierId': 213, 'value': '1.56'}, {'id': 5105201781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201783, 'qualifierId': 140, 'value': '34.4'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;16,7;;73,5;1,56;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;34,4;73,5;;;;;;;0;0;47;9;The Town;2829;DL;1,0
2701124541;403;1;2;47;11;7fbej4xwoq4imaf5l39304m37;0;35,6;89,3;2024-07-15T01:12:04.162Z;2024-07-20T09:12:11Z;[{'id': 5105201799, 'qualifierId': 212, 'value': '33.2'}, {'id': 5105201793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105201795, 'qualifierId': 140, 'value': '65.1'}, {'id': 5105201797, 'qualifierId': 141, 'value': '71.8'}, {'id': 5105201803, 'qualifierId': 1}, {'id': 5105201801, 'qualifierId': 213, 'value': '5.92'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;33,2;;71,8;5,92;65,1;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;65,1;71,8;;;;;;;0;0;47;11;The Town;2831;DC;1,0
2701124539;416;49;2;47;14;ew2zirzye0sw1txr2m33nr25y;1;35,9;31,5;2024-07-15T01:12:07.702Z;2024-07-15T01:12:07Z;[];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;e25bk8nmfo9hdxla9nhwwmy38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;47;14;Sporting KC II;2834;DL;1,0
2701124543;417;1;2;47;14;ew2zirzye0sw1txr2m33nr25y;1;35,9;31,5;2024-07-15T01:12:07.845Z;2024-07-15T01:12:10Z;[{'id': 5105201815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201817, 'qualifierId': 140, 'value': '39.5'}, {'id': 5105201819, 'qualifierId': 141, 'value': '25.9'}, {'id': 5105201823, 'qualifierId': 213, 'value': '5.49'}, {'id': 5105201821, 'qualifierId': 212, 'value': '5.4'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;5,4;;25,9;5,49;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;39,5;25,9;;;;;;;0;0;47;14;Sporting KC II;2834;DL;1,0
2701124545;418;1;2;47;17;ew2zirzye0sw1txr2m33nr25y;1;40,5;25,9;2024-07-15T01:12:10.357Z;2024-07-15T01:12:11Z;[{'id': 5105201835, 'qualifierId': 213, 'value': '4.39'}, {'id': 5105201829, 'qualifierId': 140, 'value': '38.3'}, {'id': 5105201831, 'qualifierId': 141, 'value': '15.8'}, {'id': 5105201827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201833, 'qualifierId': 212, 'value': '7.2'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;7,2;;15,8;4,39;38,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;38,3;15,8;;;;;;;0;0;47;17;Sporting KC II;2837;MC;1,0
2701124547;419;1;2;47;18;ew2zirzye0sw1txr2m33nr25y;0;38,3;15,8;2024-07-15T01:12:11.845Z;2024-07-15T01:12:12Z;[{'id': 5105201839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105201841, 'qualifierId': 140, 'value': '35.9'}, {'id': 5105201843, 'qualifierId': 141, 'value': '25.8'}, {'id': 5105201847, 'qualifierId': 213, 'value': '1.93'}, {'id': 5105201845, 'qualifierId': 212, 'value': '7.3'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;7,3;;25,8;1,93;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;35,9;25,8;;;;;;;0;0;47;18;Sporting KC II;2838;Sub;1,0
2701124549;404;3;2;47;20;7fbej4xwoq4imaf5l39304m37;0;66,7;73,8;2024-07-15T01:12:13.234Z;2024-07-20T09:12:59Z;[{'id': 5109878277, 'qualifierId': 465}, {'id': 5109878275, 'qualifierId': 211}, {'id': 5109878229, 'qualifierId': 286}, {'id': 5105201849, 'qualifierId': 56, 'value': 'Center'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;e25bk8nmfo9hdxla9nhwwmy38;Take On;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;47;20;The Town;2840;FW;1,0
