id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeClearance;value_LayOff;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypePass;value_DeletedEventType;value_Cross;value_RightFooted;value_InSwinger;value_Overrun;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AerialFoul;value_ThroughBall;value_MediumGkIntervention;value_TakeOnSpace;value_LeftFooted;value_OutSwinger;value_HighGkIntervention;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_GkY;value_BlockedY;value_GkX;value_RelatedEventId;value_LowLeft;value_Assisted;value_BoxCentre;value_BlockedX;value_RegularPlay;value_FirstTouch;value_GoalmouthY;value_GoalmouthZ;value_Blocked;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_IndividualPlay;value_CloseRightAndHigh;value_NotAssisted;value_OutOfBoxCentre;value_Low;value_CloseHigh;value_BoxRight;value_Handball;value_HighClaim;value_AttemptedTackle;value_35Centre;value_ShirtPull/Holding;value_OverhitCross;value_LastLine;value_Volley;value_HighCentre;value_Collected;value_Hands;value_Standing;value_ParriedSafe;value_OverArm;value_LeadingToAttempt;value_LowRight;value_RelatedError1Id;value_Defensive1V1;value_SwitchOfPlay;value_PullBack;value_SwerveLeft;value_LowCentre;value_NotVisible;value_GkHoof;value_RefereeDelay;value_DrinksBreak;value_GkKickFromHands;value_BoxLeft;value_ParriedDanger;value_Stooping;value_Fumble;value_Minutes;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_EndType;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Diving;value_Caught;value_YellowCard;value_TacticalFoul;value_BlockByHand;value_FromCorner;value_Penalty;value_PenaltyTakerId;value_Dissent;value_Scored;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_BlockedClearance;value_OtherReason;value_Tap;value_FreeKick;value_Deflection;value_CloseLeft;value_Unchallenged;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699560175;223;1;1;23;14;6ubc4y1v6hr63mca7ica4hp90;0;95,4;9,6;2024-07-06T23:27:12.828Z;2024-07-14T07:40:27Z;[{'id': 5096667247, 'qualifierId': 1}, {'id': 5096667245, 'qualifierId': 213, 'value': '1.73'}, {'id': 5096667237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096667235, 'qualifierId': 155}, {'id': 5104189611, 'qualifierId': 224}, {'id': 5096667241, 'qualifierId': 141, 'value': '58.3'}, {'id': 5096667239, 'qualifierId': 140, 'value': '90.3'}, {'id': 5104189613, 'qualifierId': 20}, {'id': 5096667243, 'qualifierId': 212, 'value': '33.5'}, {'id': 5096667233, 'qualifierId': 2}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;90,3;;1,73;;33,5;58,3;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;90,3;58,3;;;;;;;;0;23;14;Chattanooga;1394;DR;1,0
2699560183;225;1;1;23;18;cwnjxlibb02fuh0vwgvac6h45;1;8,8;41,7;2024-07-06T23:27:16.106Z;2024-07-14T07:40:32Z;[{'id': 5096667283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096667285, 'qualifierId': 140, 'value': '1.6'}, {'id': 5096667287, 'qualifierId': 141, 'value': '40.9'}, {'id': 5096667291, 'qualifierId': 213, 'value': '3.21'}, {'id': 5096667289, 'qualifierId': 212, 'value': '7.6'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;1,6;;3,21;;7,6;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;1,6;40,9;;;;;;;;0;23;18;Crown Legacy;1398;DR;1,0
2699560189;226;52;1;23;20;cwnjxlibb02fuh0vwgvac6h45;1;1,8;41,5;2024-07-06T23:27:18.292Z;2024-07-14T07:40:38Z;[{'id': 5104189803, 'qualifierId': 376}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dvcrb9b459b1qqi3gh8kpu6ms;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;23;20;Crown Legacy;1400;GK;1,0
2699560213;227;1;1;23;21;cwnjxlibb02fuh0vwgvac6h45;1;5,2;37,0;2024-07-06T23:27:19.213Z;2024-07-06T23:40:35Z;[{'id': 5096667493, 'qualifierId': 213, 'value': '5.47'}, {'id': 5096667491, 'qualifierId': 212, 'value': '24.3'}, {'id': 5096667489, 'qualifierId': 141, 'value': '11.0'}, {'id': 5096667487, 'qualifierId': 140, 'value': '21.1'}, {'id': 5096667485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096667483, 'qualifierId': 123}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;21,1;;5,47;;24,3;11,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;21,1;11,0;;;;;;;;0;23;21;Crown Legacy;1401;GK;1,0
2699560227;228;1;1;23;23;cwnjxlibb02fuh0vwgvac6h45;0;21,1;11,0;2024-07-06T23:27:21.745Z;2024-07-06T23:42:14Z;[{'id': 5096667535, 'qualifierId': 213, 'value': '1.46'}, {'id': 5096667527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096667531, 'qualifierId': 141, 'value': '27.4'}, {'id': 5096667533, 'qualifierId': 212, 'value': '11.2'}, {'id': 5096667529, 'qualifierId': 140, 'value': '22.3'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;22,3;;1,46;;11,2;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;22,3;27,4;;;;;;;;0;23;23;Crown Legacy;1403;DR;1,0
2699560223;224;8;1;23;25;6ubc4y1v6hr63mca7ica4hp90;1;76,4;72,2;2024-07-06T23:27:23.397Z;2024-07-14T07:41:15Z;[{'id': 5096667521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104190361, 'qualifierId': 384}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;dvcrb9b459b1qqi3gh8kpu6ms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;23;25;Chattanooga;1405;MC;1,0
2699565813;355;51;1;23;25;cwnjxlibb02fuh0vwgvac6h45;1;20,4;17,3;2024-07-06T23:27:23.591Z;2024-07-06T23:45:21Z;[{'id': 5096700221, 'qualifierId': 169, 'value': '227'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dvcrb9b459b1qqi3gh8kpu6ms;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;227,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;23;25;Crown Legacy;1405;DR;1,0
2699560233;225;49;1;23;25;6ubc4y1v6hr63mca7ica4hp90;1;82,5;66,3;2024-07-06T23:27:23.756Z;2024-07-06T23:46:39Z;[];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;dvcrb9b459b1qqi3gh8kpu6ms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;23;25;Chattanooga;1405;FW;1,0
2699560239;226;1;1;23;26;6ubc4y1v6hr63mca7ica4hp90;1;85,8;68,7;2024-07-06T23:27:23.964Z;2024-07-14T07:41:31Z;[{'id': 5096667813, 'qualifierId': 210, 'value': '15'}, {'id': 5096667601, 'qualifierId': 213, 'value': '4.06'}, {'id': 5096667595, 'qualifierId': 140, 'value': '82.8'}, {'id': 5096667597, 'qualifierId': 141, 'value': '62.6'}, {'id': 5096667593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096667815, 'qualifierId': 154}, {'id': 5096667599, 'qualifierId': 212, 'value': '5.2'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;1,0;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;82,8;;4,06;;5,2;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;82,8;62,6;;;;;;;;0;23;26;Chattanooga;1406;FW;1,0
2699560241;227;15;1;23;26;6ubc4y1v6hr63mca7ica4hp90;1;84,7;58,5;2024-07-06T23:27:24.860Z;2024-07-14T07:42:00Z;[{'id': 5096667619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096667615, 'qualifierId': 22}, {'id': 5096667733, 'qualifierId': 20}, {'id': 5096667855, 'qualifierId': 147, 'value': '52.7'}, {'id': 5096667857, 'qualifierId': 230, 'value': '96.4'}, {'id': 5096667833, 'qualifierId': 55, 'value': '226'}, {'id': 5096667829, 'qualifierId': 154}, {'id': 5096667825, 'qualifierId': 29}, {'id': 5096667863, 'qualifierId': 233, 'value': '232'}, {'id': 5096667859, 'qualifierId': 231, 'value': '52.7'}, {'id': 5096667841, 'qualifierId': 102, 'value': '45.7'}, {'id': 5096667851, 'qualifierId': 328}, {'id': 5096667845, 'qualifierId': 103, 'value': '19'}, {'id': 5096667821, 'qualifierId': 80}, {'id': 5096667739, 'qualifierId': 82}, {'id': 5096710031, 'qualifierId': 468, 'value': '2699565813'}, {'id': 5096667735, 'qualifierId': 17}, {'id': 5096667853, 'qualifierId': 146, 'value': '91.6'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;dvcrb9b459b1qqi3gh8kpu6ms;Attempt Saved;;;;;;;;;;;;;;;;;;;;;232,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;52,7;52,7;96,4;226,0;;1,0;1,0;91,6;1,0;1,0;45,7;19,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2699565813,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;91,6;52,7;45,7;19;226,0;f12wt1v2qf2siv8p6q6x2bxuc;;0;23;26;Chattanooga;1406;MC;1,0
2699560269;232;10;1;23;27;cwnjxlibb02fuh0vwgvac6h45;1;9,3;48,5;2024-07-06T23:27:24.960Z;2024-07-14T07:42:04Z;[{'id': 5096667893, 'qualifierId': 233, 'value': '227'}, {'id': 5096667777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096667775, 'qualifierId': 94}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;dvcrb9b459b1qqi3gh8kpu6ms;Save;;;;;;;;;;;;;;;;;;;;;227,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;23;27;Crown Legacy;1407;DC;1,0
2699560253;229;12;1;23;30;cwnjxlibb02fuh0vwgvac6h45;1;14,5;53,6;2024-07-06T23:27:28.587Z;2024-07-06T23:27:30Z;[{'id': 5096667693, 'qualifierId': 212, 'value': '7.2'}, {'id': 5096667691, 'qualifierId': 141, 'value': '54.8'}, {'id': 5096667689, 'qualifierId': 140, 'value': '21.3'}, {'id': 5096667687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096667695, 'qualifierId': 213, 'value': '0.11'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;dvcrb9b459b1qqi3gh8kpu6ms;Clearance;;;;;;;;;;21,3;;0,11;;7,2;54,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;21,3;54,8;;;;;;;;0;23;30;Crown Legacy;1410;MC;1,0
2699560255;230;49;1;23;32;cwnjxlibb02fuh0vwgvac6h45;1;22,5;55,1;2024-07-06T23:27:30.103Z;2024-07-06T23:27:30Z;[];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dvcrb9b459b1qqi3gh8kpu6ms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;23;32;Crown Legacy;1412;DL;1,0
2699560265;231;1;1;23;32;cwnjxlibb02fuh0vwgvac6h45;1;22,8;55,1;2024-07-06T23:27:30.478Z;2024-07-06T23:27:33Z;[{'id': 5096667769, 'qualifierId': 213, 'value': '1.10'}, {'id': 5096667763, 'qualifierId': 140, 'value': '35.4'}, {'id': 5096667767, 'qualifierId': 212, 'value': '29.3'}, {'id': 5096667765, 'qualifierId': 141, 'value': '93.5'}, {'id': 5096667761, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;35,4;;1,1;;29,3;93,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;35,4;93,5;;;;;;;;0;23;32;Crown Legacy;1412;DL;1,0
2699560309;233;1;1;23;41;cwnjxlibb02fuh0vwgvac6h45;1;69,4;68,2;2024-07-06T23:27:39.456Z;2024-07-06T23:27:42Z;[{'id': 5096668065, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096668067, 'qualifierId': 140, 'value': '72.0'}, {'id': 5096668069, 'qualifierId': 141, 'value': '54.3'}, {'id': 5096668071, 'qualifierId': 212, 'value': '9.8'}, {'id': 5096668073, 'qualifierId': 213, 'value': '4.99'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;72,0;;4,99;;9,8;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;72,0;54,3;;;;;;;;0;23;41;Crown Legacy;1421;FWL;1,0
2699560317;234;1;1;23;44;cwnjxlibb02fuh0vwgvac6h45;1;69,4;53,4;2024-07-06T23:27:42.221Z;2024-07-14T07:42:18Z;[{'id': 5096668103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096668105, 'qualifierId': 140, 'value': '55.7'}, {'id': 5096668111, 'qualifierId': 213, 'value': '3.51'}, {'id': 5096668107, 'qualifierId': 141, 'value': '45.2'}, {'id': 5096668109, 'qualifierId': 212, 'value': '15.4'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;55,7;;3,51;;15,4;45,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;55,7;45,2;;;;;;;;0;23;44;Crown Legacy;1424;FW;1,0
2699560341;235;1;1;23;45;cwnjxlibb02fuh0vwgvac6h45;1;57,6;46,4;2024-07-06T23:27:43.330Z;2024-07-06T23:27:46Z;[{'id': 5096668237, 'qualifierId': 1}, {'id': 5096668235, 'qualifierId': 213, 'value': '1.41'}, {'id': 5096668231, 'qualifierId': 141, 'value': '93.5'}, {'id': 5096668227, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096668229, 'qualifierId': 140, 'value': '62.5'}, {'id': 5096668233, 'qualifierId': 212, 'value': '32.4'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;62,5;;1,41;;32,4;93,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;62,5;93,5;;;;;;;;0;23;45;Crown Legacy;1425;MC;1,0
2699560345;236;1;1;23;48;cwnjxlibb02fuh0vwgvac6h45;1;64,6;94,2;2024-07-06T23:27:46.095Z;2024-07-06T23:27:47Z;[{'id': 5096668271, 'qualifierId': 213, 'value': '0.22'}, {'id': 5096668263, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096668265, 'qualifierId': 140, 'value': '71.2'}, {'id': 5096668267, 'qualifierId': 141, 'value': '96.5'}, {'id': 5096668269, 'qualifierId': 212, 'value': '7.1'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;71,2;;0,22;;7,1;96,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;71,2;96,5;;;;;;;;0;23;48;Crown Legacy;1428;DC;1,0
2699560351;237;1;1;23;49;cwnjxlibb02fuh0vwgvac6h45;1;71,2;96,5;2024-07-06T23:27:47.407Z;2024-07-06T23:27:49Z;[{'id': 5096668321, 'qualifierId': 213, 'value': '3.31'}, {'id': 5096668319, 'qualifierId': 212, 'value': '7.0'}, {'id': 5096668315, 'qualifierId': 140, 'value': '64.6'}, {'id': 5096668317, 'qualifierId': 141, 'value': '94.8'}, {'id': 5096668313, 'qualifierId': 56, 'value': 'Left'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;64,6;;3,31;;7,0;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;64,6;94,8;;;;;;;;0;23;49;Crown Legacy;1429;MC;1,0
2699560395;238;1;1;23;50;cwnjxlibb02fuh0vwgvac6h45;1;65,8;94,7;2024-07-06T23:27:48.891Z;2024-07-06T23:27:56Z;[{'id': 5096668591, 'qualifierId': 1}, {'id': 5096668589, 'qualifierId': 213, 'value': '6.19'}, {'id': 5096668579, 'qualifierId': 155}, {'id': 5096668583, 'qualifierId': 140, 'value': '97.9'}, {'id': 5096668585, 'qualifierId': 141, 'value': '89.9'}, {'id': 5096668587, 'qualifierId': 212, 'value': '33.9'}, {'id': 5096668581, 'qualifierId': 56, 'value': 'Left'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;97,9;;6,19;;33,9;89,9;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;97,9;89,9;;;;;;;;0;23;50;Crown Legacy;1430;DC;1,0
2700938027;861;3;1;23;54;cwnjxlibb02fuh0vwgvac6h45;0;95,8;84,7;2024-07-06T23:27:52.807Z;2024-07-14T07:42:47Z;[{'id': 5104191795, 'qualifierId': 467, 'value': 'exk9svcdgcbn05ms00fhorvv8'}, {'id': 5104191791, 'qualifierId': 286}, {'id': 5104191789, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104191793, 'qualifierId': 465}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dvcrb9b459b1qqi3gh8kpu6ms;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;23;54;Crown Legacy;1434;FWL;1,0
2699560397;239;4;1;23;58;cwnjxlibb02fuh0vwgvac6h45;1;96,6;82,5;2024-07-06T23:27:55.968Z;2024-07-14T07:43:13Z;[{'id': 5096668671, 'qualifierId': 13}, {'id': 5104192213, 'qualifierId': 295}, {'id': 5096668677, 'qualifierId': 152}, {'id': 5096668675, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096668721, 'qualifierId': 233, 'value': '228'}, {'id': 5096668679, 'qualifierId': 286}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dvcrb9b459b1qqi3gh8kpu6ms;Foul;;;;;;;;;;;;;;;;;;;;;228,0;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;23;58;Crown Legacy;1438;FWL;1,0
2699560399;228;4;1;23;58;6ubc4y1v6hr63mca7ica4hp90;0;3,4;17,5;2024-07-06T23:27:55.969Z;2024-07-14T07:43:10Z;[{'id': 5096668693, 'qualifierId': 13}, {'id': 5096668745, 'qualifierId': 233, 'value': '239'}, {'id': 5096668699, 'qualifierId': 152}, {'id': 5104192179, 'qualifierId': 295}, {'id': 5096668701, 'qualifierId': 285}, {'id': 5096668697, 'qualifierId': 56, 'value': 'Back'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Foul;;;;;;;;;;;;;;;;;;;;;239,0;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;23;58;Chattanooga;1438;DL;1,0
