id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_IllegalRestart;value_OppositeRelatedEventId;value_Indirect;value_Defensive;value_Offensive;value_FreeKickTaken;value_LongBall;value_Launch;value_Standing;value_DeletedEventType;value_Hands;value_ParriedSafe;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_Direct;value_Foul;value_AttemptedTackle;value_Chipped;value_Cross;value_OutSwinger;value_LeftFooted;value_GoalmouthZ;value_FirstTouch;value_RelatedEventId;value_HighLeft;value_GoalmouthY;value_Assisted;value_BoxCentre;value_GkX;value_Volley;value_SetPiece;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Head;value_InSwinger;value_RightFooted;value_NotAssisted;value_Left;value_BoxLeft;value_RegularPlay;value_MisHit;value_IntendedTackleTarget;value_FlickOn;value_LowGkIntervention;value_Defensive1V1;value_TakeOnSpace;value_TouchTypeControl;value_Assist;value_BlockedY;value_LowLeft;value_OutOfBoxCentre;value_IndividualPlay;value_BlockedX;value_Diving;value_Collected;value_BlockedPass;value_Shove/Push;value_TakeOnOvertake;value_LayOff;value_TouchTypePass;value_SmallBoxRight;value_CloseHigh;value_High;value_ThroughBall;value_IntentionalAssist;value_1On1;value_GoalShotGameClock;value_BigChance;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_Overrun;value_OutOfPlay;value_Right;value_CornerTaken;value_HighGkIntervention;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Blocked;value_LowCentre;value_DefBlock;value_FromCorner;value_LowRight;value_RefereeDelay;value_DrinksBreak;value_HighClaim;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_NotVisible;value_FantasyAssistTeam;value_SmallBoxCentre;value_HitWoodwork;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistType;value_Minutes;value_Unchallenged;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_FromShotOffTarget;value_LastLine;value_Deflection;value_Stooping;value_BoxDeepRight;value_Feet;value_HighRight;value_ParriedDanger;value_DrivenCross;value_Straight;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_Strong;value_TacticalFoul;value_PullBack;value_LeadingToAttempt;value_RelatedError1Id;value_BoxRight;value_CloseRight;value_BlockedCross;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699935253;554;5;2;55;32;erwnez7ksfkns4dqmyr1fhbe;0;22,1;101,4;2024-07-08T00:22:15.229Z;2024-07-08T00:22:44Z;[{'id': 5098726305, 'qualifierId': 347}, {'id': 5098726303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098726651, 'qualifierId': 233, 'value': '488'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;488,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;55;32;New York RB II;3332;Sub;1,0
2699935285;555;18;2;55;52;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-08T00:22:35.347Z;2024-07-08T00:22:36Z;[{'id': 5098726535, 'qualifierId': 59, 'value': '23'}, {'id': 5098726567, 'qualifierId': 55, 'value': '556'}, {'id': 5098726531, 'qualifierId': 42}, {'id': 5098726533, 'qualifierId': 44, 'value': 'Defender'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;dwuu54d9tbnvz8z7h48nqscus;Player off;;;;;;;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;556,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;556,0;8dcbkmm7ktscumo0c6qcpy1p0;0;0;55;52;New York RB II;3352;MC;1,0
2699935287;556;19;2;55;52;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-08T00:22:35.348Z;2024-07-08T01:10:41Z;[{'id': 5098726545, 'qualifierId': 59, 'value': '48'}, {'id': 5098727573, 'qualifierId': 292, 'value': '6'}, {'id': 5098726549, 'qualifierId': 55, 'value': '555'}, {'id': 5098726543, 'qualifierId': 145, 'value': '7'}, {'id': 5098726547, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5098726573, 'qualifierId': 293, 'value': '4'}, {'id': 5098726539, 'qualifierId': 42}];8dcbkmm7ktscumo0c6qcpy1p0;C. Sanchez;;;dwuu54d9tbnvz8z7h48nqscus;Player on;;;;;;;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;555,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;7,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;555,0;216tgeofjnxr75ehcftkvxkpg;0;0;55;52;New York RB II;3352;Sub;1,0
2699935323;489;1;2;56;0;4g68p0t2f5jzhzfr67i2rj1ex;1;76,5;0,0;2024-07-08T00:22:43.337Z;2024-07-13T09:53:14Z;[{'id': 5098726705, 'qualifierId': 141, 'value': '13.5'}, {'id': 5098726701, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098726707, 'qualifierId': 212, 'value': '19.9'}, {'id': 5098726699, 'qualifierId': 107}, {'id': 5098726709, 'qualifierId': 213, 'value': '0.53'}, {'id': 5098726703, 'qualifierId': 140, 'value': '92.9'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;0,53;13,5;;19,9;92,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;92,9;13,5;;;;;;;0;0;56;0;Atlanta United II;3360;DR;1,0
2699935325;490;61;2;56;6;4g68p0t2f5jzhzfr67i2rj1ex;0;92,9;10,9;2024-07-08T00:22:49.013Z;2024-07-13T09:53:16Z;[{'id': 5098726721, 'qualifierId': 56, 'value': 'Right'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;dwuu54d9tbnvz8z7h48nqscus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;56;6;Atlanta United II;3366;FW;1,0
2699935327;491;5;2;56;7;4g68p0t2f5jzhzfr67i2rj1ex;0;100,8;13,8;2024-07-08T00:22:49.786Z;2024-07-08T00:22:51Z;[{'id': 5098726731, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098726733, 'qualifierId': 346}, {'id': 5098726745, 'qualifierId': 233, 'value': '557'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;56;7;Atlanta United II;3367;FW;1,0
2699935329;557;5;2;56;7;erwnez7ksfkns4dqmyr1fhbe;1;-0,8;86,2;2024-07-08T00:22:49.786Z;2024-07-08T00:32:01Z;[{'id': 5098726741, 'qualifierId': 233, 'value': '491'}, {'id': 5098726739, 'qualifierId': 346}, {'id': 5098726737, 'qualifierId': 56, 'value': 'Back'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;491,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;56;7;New York RB II;3367;DC;1,0
2699935343;558;1;2;56;17;erwnez7ksfkns4dqmyr1fhbe;1;2,8;50,7;2024-07-08T00:22:59.900Z;2024-07-08T00:23:02Z;[{'id': 5098726843, 'qualifierId': 140, 'value': '5.7'}, {'id': 5098726849, 'qualifierId': 213, 'value': '1.35'}, {'id': 5098726847, 'qualifierId': 212, 'value': '13.6'}, {'id': 5098726839, 'qualifierId': 124}, {'id': 5098726853, 'qualifierId': 237}, {'id': 5098726841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098726845, 'qualifierId': 141, 'value': '70.2'}];a0wpfy3ac4q8lwyiwvlj6m590;J. Ransom;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,35;70,2;;13,6;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;5,7;70,2;;;;;;;0;0;56;17;New York RB II;3377;GK;1,0
2699935351;559;1;2;56;19;erwnez7ksfkns4dqmyr1fhbe;1;7,2;71,2;2024-07-08T00:23:02.316Z;2024-07-08T00:23:04Z;[{'id': 5098726887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098726895, 'qualifierId': 213, 'value': '6.28'}, {'id': 5098726891, 'qualifierId': 141, 'value': '71.1'}, {'id': 5098726889, 'qualifierId': 140, 'value': '23.8'}, {'id': 5098726893, 'qualifierId': 212, 'value': '17.4'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;6,28;71,1;;17,4;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;23,8;71,1;;;;;;;0;0;56;19;New York RB II;3379;DC;1,0
2699935361;560;1;2;56;22;erwnez7ksfkns4dqmyr1fhbe;1;24,3;70,9;2024-07-08T00:23:04.620Z;2024-07-08T00:23:07Z;[{'id': 5098726941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098726947, 'qualifierId': 212, 'value': '16.8'}, {'id': 5098726945, 'qualifierId': 141, 'value': '95.4'}, {'id': 5098726943, 'qualifierId': 140, 'value': '26.0'}, {'id': 5098726949, 'qualifierId': 213, 'value': '1.46'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,46;95,4;;16,8;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;26,0;95,4;;;;;;;0;0;56;22;New York RB II;3382;MC;1,0
2699935363;561;1;2;56;24;erwnez7ksfkns4dqmyr1fhbe;1;26,0;95,6;2024-07-08T00:23:07.244Z;2024-07-08T00:23:09Z;[{'id': 5098726961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098726965, 'qualifierId': 141, 'value': '86.0'}, {'id': 5098726963, 'qualifierId': 140, 'value': '34.8'}, {'id': 5098726969, 'qualifierId': 213, 'value': '5.67'}, {'id': 5098726967, 'qualifierId': 212, 'value': '11.3'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;5,67;86,0;;11,3;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;34,8;86,0;;;;;;;0;0;56;24;New York RB II;3384;DC;1,0
2699935369;562;1;2;56;27;erwnez7ksfkns4dqmyr1fhbe;1;29,4;86,9;2024-07-08T00:23:09.532Z;2024-07-08T00:23:13Z;[{'id': 5098726993, 'qualifierId': 141, 'value': '80.0'}, {'id': 5098726989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098726997, 'qualifierId': 213, 'value': '3.46'}, {'id': 5098726991, 'qualifierId': 140, 'value': '15.8'}, {'id': 5098726995, 'qualifierId': 212, 'value': '15.0'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;3,46;80,0;;15,0;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;15,8;80,0;;;;;;;0;0;56;27;New York RB II;3387;FWL;1,0
2699935375;563;1;2;56;30;erwnez7ksfkns4dqmyr1fhbe;1;14,2;73,6;2024-07-08T00:23:13.133Z;2024-07-08T00:23:16Z;[{'id': 5098727025, 'qualifierId': 213, 'value': '4.67'}, {'id': 5098727019, 'qualifierId': 140, 'value': '13.2'}, {'id': 5098727021, 'qualifierId': 141, 'value': '33.3'}, {'id': 5098727023, 'qualifierId': 212, 'value': '27.4'}, {'id': 5098727017, 'qualifierId': 56, 'value': 'Back'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;4,67;33,3;;27,4;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;13,2;33,3;;;;;;;0;0;56;30;New York RB II;3390;DC;1,0
2699935379;564;1;2;56;33;erwnez7ksfkns4dqmyr1fhbe;1;13,2;33,3;2024-07-08T00:23:15.916Z;2024-07-08T00:23:19Z;[{'id': 5098727053, 'qualifierId': 140, 'value': '29.5'}, {'id': 5098727059, 'qualifierId': 213, 'value': '5.41'}, {'id': 5098727057, 'qualifierId': 212, 'value': '26.6'}, {'id': 5098727051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098727055, 'qualifierId': 141, 'value': '3.4'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;5,41;3,4;;26,6;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,5;3,4;;;;;;;0;0;56;33;New York RB II;3393;Sub;1,0
2699935387;565;1;2;56;36;erwnez7ksfkns4dqmyr1fhbe;1;29,5;3,4;2024-07-08T00:23:19.308Z;2024-07-08T00:23:21Z;[{'id': 5098727101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098727107, 'qualifierId': 212, 'value': '19.3'}, {'id': 5098727105, 'qualifierId': 141, 'value': '2.6'}, {'id': 5098727103, 'qualifierId': 140, 'value': '47.9'}, {'id': 5098727109, 'qualifierId': 213, 'value': '6.26'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;6,26;2,6;;19,3;47,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;47,9;2,6;;;;;;;0;0;56;36;New York RB II;3396;DR;1,0
2699935389;566;50;2;56;39;erwnez7ksfkns4dqmyr1fhbe;1;46,4;3,6;2024-07-08T00:23:21.724Z;2024-07-08T00:23:25Z;[{'id': 5098727115, 'qualifierId': 286}, {'id': 5098727141, 'qualifierId': 233, 'value': '492'}, {'id': 5098727113, 'qualifierId': 56, 'value': 'Back'}];8dcbkmm7ktscumo0c6qcpy1p0;C. Sanchez;;;dwuu54d9tbnvz8z7h48nqscus;Dispossessed;;;;;;;;;;;;;;;;;492,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;56;39;New York RB II;3399;Sub;1,0
2699935393;492;7;2;56;39;4g68p0t2f5jzhzfr67i2rj1ex;1;53,6;96,4;2024-07-08T00:23:21.725Z;2024-07-13T09:53:43Z;[{'id': 5098727123, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098727125, 'qualifierId': 285}, {'id': 5098727131, 'qualifierId': 233, 'value': '566'}, {'id': 5102204813, 'qualifierId': 385}, {'id': 5098727121, 'qualifierId': 167}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;dwuu54d9tbnvz8z7h48nqscus;Tackle;;;;;;;;;;;;;;;;;566,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;56;39;Atlanta United II;3399;DC;1,0
2699935395;493;5;2;56;39;4g68p0t2f5jzhzfr67i2rj1ex;0;54,6;101,3;2024-07-08T00:23:22.188Z;2024-07-08T00:32:02Z;[{'id': 5098727127, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098727129, 'qualifierId': 347}, {'id': 5098727145, 'qualifierId': 233, 'value': '567'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;567,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;56;39;Atlanta United II;3399;DC;1,0
2699935391;567;5;2;56;39;erwnez7ksfkns4dqmyr1fhbe;1;45,4;-1,3;2024-07-08T00:23:22.188Z;2024-07-08T00:23:25Z;[{'id': 5098727137, 'qualifierId': 233, 'value': '493'}, {'id': 5098727119, 'qualifierId': 347}, {'id': 5098727117, 'qualifierId': 56, 'value': 'Back'}];8dcbkmm7ktscumo0c6qcpy1p0;C. Sanchez;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;493,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;56;39;New York RB II;3399;Sub;1,0
2699935413;568;1;2;56;44;erwnez7ksfkns4dqmyr1fhbe;1;46,5;0,0;2024-07-08T00:23:27.164Z;2024-07-08T00:23:30Z;[{'id': 5098727223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098727231, 'qualifierId': 212, 'value': '7.6'}, {'id': 5098727227, 'qualifierId': 141, 'value': '9.2'}, {'id': 5098727233, 'qualifierId': 213, 'value': '1.91'}, {'id': 5098727225, 'qualifierId': 140, 'value': '44.1'}, {'id': 5098727221, 'qualifierId': 107}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,91;9,2;;7,6;44,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;44,1;9,2;;;;;;;0;0;56;44;New York RB II;3404;DR;1,0
2699935421;569;1;2;56;48;erwnez7ksfkns4dqmyr1fhbe;1;44,2;8,8;2024-07-08T00:23:30.716Z;2024-07-08T00:23:32Z;[{'id': 5098727269, 'qualifierId': 213, 'value': '1.50'}, {'id': 5098727263, 'qualifierId': 140, 'value': '44.8'}, {'id': 5098727267, 'qualifierId': 212, 'value': '9.5'}, {'id': 5098727265, 'qualifierId': 141, 'value': '22.7'}, {'id': 5098727261, 'qualifierId': 56, 'value': 'Back'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,5;22,7;;9,5;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;44,8;22,7;;;;;;;0;0;56;48;New York RB II;3408;FWR;1,0
2699935433;570;1;2;56;49;erwnez7ksfkns4dqmyr1fhbe;1;44,8;22,7;2024-07-08T00:23:32.028Z;2024-07-08T00:23:37Z;[{'id': 5098727339, 'qualifierId': 212, 'value': '47.9'}, {'id': 5098727333, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098727343, 'qualifierId': 1}, {'id': 5098727337, 'qualifierId': 141, 'value': '89.3'}, {'id': 5098727341, 'qualifierId': 213, 'value': '1.24'}, {'id': 5098727329, 'qualifierId': 155}, {'id': 5098727335, 'qualifierId': 140, 'value': '59.8'}, {'id': 5098727331, 'qualifierId': 196}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,24;89,3;;47,9;59,8;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;59,8;89,3;;;;;;;0;0;56;49;New York RB II;3409;MC;1,0
2699935437;571;1;2;56;55;erwnez7ksfkns4dqmyr1fhbe;1;71,3;88,3;2024-07-08T00:23:37.741Z;2024-07-08T00:23:39Z;[{'id': 5098727363, 'qualifierId': 140, 'value': '65.3'}, {'id': 5098727369, 'qualifierId': 213, 'value': '3.56'}, {'id': 5098727367, 'qualifierId': 212, 'value': '6.9'}, {'id': 5098727361, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098727365, 'qualifierId': 141, 'value': '84.2'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;3,56;84,2;;6,9;65,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;65,3;84,2;;;;;;;0;0;56;55;New York RB II;3415;DC;1,0
2699935443;572;1;2;56;57;erwnez7ksfkns4dqmyr1fhbe;1;65,1;83,6;2024-07-08T00:23:39.724Z;2024-07-08T00:23:41Z;[{'id': 5098727389, 'qualifierId': 141, 'value': '69.6'}, {'id': 5098727391, 'qualifierId': 212, 'value': '9.7'}, {'id': 5098727385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098727393, 'qualifierId': 213, 'value': '4.90'}, {'id': 5098727387, 'qualifierId': 140, 'value': '66.8'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;4,9;69,6;;9,7;66,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,8;69,6;;;;;;;0;0;56;57;New York RB II;3417;MC;1,0
