id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_JerseyNumber;value_Involved;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_TouchTypePass;value_TouchTypeClearance;value_DeletedEventType;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_Cross;value_LeftFooted;value_OutSwinger;value_BlockedClearance;value_Launch;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_Assist;value_OutOfBoxCentre;value_RegularPlay;value_RightFooted;value_BlockedX;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_LowCentre;value_BlockedY;value_IndividualPlay;value_Blocked;value_GkX;value_GoalmouthY;value_DefBlock;value_InSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_IntendedTackleTarget;value_AttemptedTackle;value_LayOff;value_NotVisible;value_LowGkIntervention;value_KeeperThrow;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_BoxCentre;value_FirstTouch;value_BigChance;value_SavedOffLine;value_LastLine;value_LowLeft;value_FromCorner;value_Volley;value_HighGkIntervention;value_BoxRight;value_MediumGkIntervention;value_OverArm;value_HighCentre;value_Deflection;value_Collected;value_Hands;value_Standing;value_FlickOn;value_ShirtPull/Holding;value_HighClaim;value_High;value_Minutes;value_EndType;value_FastBreak;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_LowRight;value_IntentionalAssist;value_HitBar;value_HighRight;value_HitWoodwork;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Defensive1V1;value_Unchallenged;value_TempShotOn;value_ParriedSafe;value_PullBack;value_HighLeft;value_SwerveRight;value_CloseLeft;value_CloseHigh;value_MisHit;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696021595;798;43;1;61;56;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-06-10T02:06:14.806Z;2024-06-14T17:53:51Z;[{'id': 5077130349, 'qualifierId': 399, 'value': '24rxb4eeoakxkmritog6a7x90'}, {'id': 5077130819, 'qualifierId': 144, 'value': '83'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ddh698ik8ddfkray0yi4tskyc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;61;56;Los Angeles II;3716;DC;1,0
2695513979;410;32;2;45;0;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-06-10T02:05:12.311Z;2024-06-14T17:54:08Z;[{'id': 5074367117, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;ddh698ik8ddfkray0yi4tskyc;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;45;0;Los Angeles II;2700;;
2695513981;480;32;2;45;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-06-10T02:05:12.311Z;2024-06-10T02:05:15Z;[{'id': 5074367119, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;ddh698ik8ddfkray0yi4tskyc;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;45;0;Vancouver Whitecaps II;2700;;
2695513983;481;1;2;45;0;6gaq85erpkvbyxvivd96wuw44;1;50,0;50,2;2024-06-10T02:05:12.312Z;2024-06-10T02:05:16Z;[{'id': 5074367127, 'qualifierId': 212, 'value': '16.1'}, {'id': 5074367121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367125, 'qualifierId': 141, 'value': '56.9'}, {'id': 5074367131, 'qualifierId': 279, 'value': 'S'}, {'id': 5074367129, 'qualifierId': 213, 'value': '2.85'}, {'id': 5074367123, 'qualifierId': 140, 'value': '35.3'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;16,1;;35,3;56,9;2,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,3;56,9;;;;;;;0;0;45;0;Vancouver Whitecaps II;2700;FWR;1,0
2695513987;482;1;2;45;4;6gaq85erpkvbyxvivd96wuw44;0;34,3;57,1;2024-06-10T02:05:16.692Z;2024-06-10T02:05:21Z;[{'id': 5074367139, 'qualifierId': 157}, {'id': 5074367151, 'qualifierId': 1}, {'id': 5074367149, 'qualifierId': 213, 'value': '0.51'}, {'id': 5074367143, 'qualifierId': 140, 'value': '69.9'}, {'id': 5074367145, 'qualifierId': 141, 'value': '88.2'}, {'id': 5074367147, 'qualifierId': 212, 'value': '42.9'}, {'id': 5074367141, 'qualifierId': 56, 'value': 'Left'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;42,9;;69,9;88,2;0,51;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;69,9;88,2;;;;;;;0;0;45;4;Vancouver Whitecaps II;2704;MC;1,0
2695513985;411;44;2;45;6;eo64tqkioegeb09iice2hf8bt;1;29,0;15,4;2024-06-10T02:05:19.117Z;2024-06-10T02:05:21Z;[{'id': 5074367137, 'qualifierId': 285}, {'id': 5074367159, 'qualifierId': 233, 'value': '483'}, {'id': 5074367135, 'qualifierId': 56, 'value': 'Back'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;ddh698ik8ddfkray0yi4tskyc;Aerial;;;;;;;;;;;;;;;;;;;483,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;45;6;Los Angeles II;2706;DR;1,0
2695513989;483;44;2;45;6;6gaq85erpkvbyxvivd96wuw44;0;71,0;84,6;2024-06-10T02:05:19.118Z;2024-06-10T02:05:21Z;[{'id': 5074367155, 'qualifierId': 56, 'value': 'Left'}, {'id': 5074367157, 'qualifierId': 286}, {'id': 5074367163, 'qualifierId': 233, 'value': '411'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ddh698ik8ddfkray0yi4tskyc;Aerial;;;;;;;;;;;;;;;;;;1,0;411,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;45;6;Vancouver Whitecaps II;2706;FWL;1,0
2695513991;412;1;2;45;7;eo64tqkioegeb09iice2hf8bt;0;27,9;19,1;2024-06-10T02:05:19.677Z;2024-06-10T02:05:22Z;[{'id': 5074367167, 'qualifierId': 3}, {'id': 5074367173, 'qualifierId': 141, 'value': '0.0'}, {'id': 5074367171, 'qualifierId': 140, 'value': '36.6'}, {'id': 5074367177, 'qualifierId': 213, 'value': '5.32'}, {'id': 5074367175, 'qualifierId': 212, 'value': '15.9'}, {'id': 5074367169, 'qualifierId': 56, 'value': 'Back'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;15,9;;36,6;0,0;5,32;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;36,6;0,0;;;;;;;0;0;45;7;Los Angeles II;2707;DR;1,0
2695513993;413;5;2;45;9;eo64tqkioegeb09iice2hf8bt;0;36,0;-0,6;2024-06-10T02:05:21.626Z;2024-06-10T02:05:23Z;[{'id': 5074367179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367191, 'qualifierId': 233, 'value': '484'}, {'id': 5074367181, 'qualifierId': 347}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;ddh698ik8ddfkray0yi4tskyc;Out;;;;;;;;;;;;;;;;;;;484,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;45;9;Los Angeles II;2709;DR;1,0
2695513995;484;5;2;45;9;6gaq85erpkvbyxvivd96wuw44;1;64,0;100,6;2024-06-10T02:05:21.626Z;2024-06-10T02:06:36Z;[{'id': 5074367187, 'qualifierId': 233, 'value': '413'}, {'id': 5074367185, 'qualifierId': 347}, {'id': 5074367183, 'qualifierId': 56, 'value': 'Left'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ddh698ik8ddfkray0yi4tskyc;Out;;;;;;;;;;;;;;;;;;;413,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;45;9;Vancouver Whitecaps II;2709;FWL;1,0
2695514517;555;40;2;45;10;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-06-10T02:05:23.122Z;2024-06-10T02:14:17Z;[{'id': 5074370105, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5074370097, 'qualifierId': 30, 'value': 'd4xd9fxqjwfe7x46byn60dx49, 24rxb4eeoakxkmritog6a7x90, baixarx1kvqgs5c8d0v1xd9g4, 8f5h44hnjdt4rdflu8qqhx5d6, do2o6ka25talswmmillufejqi, 1pv6xhgaeshfrhzenz7y14glw, d1w4zs63sx3cc7wnc8wshbfv8, eu6pktmlz3r7qlbwoodmlgdn8, 6mm2h3x9hmyea3bu2wt80uo7o, 18b4rpeia26xq688ieqaw2z2s, ajxa2yfzwct5nd0ded1sa9vmy, 5cqlrvp5sqbjwjztpxswwmolw, cuxpxs76g96vwhrnhw9rw2ihg, 5reylt0uyetl6qavkvd8inai, 6l42zrdxpzb126gpy26v965g4, e2912gyiutvn3aky0z9ijz384, 9fnfncaw5h743wythc6zjgw7o, 3fbekr02uy605ppv5pzw9321g'}, {'id': 5074370101, 'qualifierId': 59, 'value': '31, 32, 82, 36, 43, 44, 46, 60, 70, 77, 40, 41, 49, 55, 62, 65, 71, 81'}, {'id': 5074370107, 'qualifierId': 194, 'value': 'do2o6ka25talswmmillufejqi'}, {'id': 5074370103, 'qualifierId': 130, 'value': '4'}, {'id': 5074370099, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5'}];;;;;ddh698ik8ddfkray0yi4tskyc;Formation change;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;45;10;Vancouver Whitecaps II;2710;;
2695513997;485;1;2;45;15;6gaq85erpkvbyxvivd96wuw44;1;65,4;100,0;2024-06-10T02:05:27.380Z;2024-06-10T02:05:34Z;[{'id': 5074367197, 'qualifierId': 107}, {'id': 5074367203, 'qualifierId': 141, 'value': '96.1'}, {'id': 5074367209, 'qualifierId': 1}, {'id': 5074367201, 'qualifierId': 140, 'value': '38.2'}, {'id': 5074367207, 'qualifierId': 213, 'value': '3.28'}, {'id': 5074367199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367205, 'qualifierId': 212, 'value': '28.8'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;28,8;;38,2;96,1;3,28;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,2;96,1;;;;;;;0;0;45;15;Vancouver Whitecaps II;2715;DC;1,0
2695514001;486;1;2;45;21;6gaq85erpkvbyxvivd96wuw44;1;36,8;87,8;2024-06-10T02:05:34.019Z;2024-06-10T02:05:40Z;[{'id': 5074367229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367235, 'qualifierId': 212, 'value': '31.3'}, {'id': 5074367231, 'qualifierId': 140, 'value': '30.1'}, {'id': 5074367237, 'qualifierId': 213, 'value': '4.49'}, {'id': 5074367233, 'qualifierId': 141, 'value': '42.9'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;31,3;;30,1;42,9;4,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;30,1;42,9;;;;;;;0;0;45;21;Vancouver Whitecaps II;2721;MC;1,0
2695514003;487;1;2;45;27;6gaq85erpkvbyxvivd96wuw44;1;33,4;38,6;2024-06-10T02:05:40.099Z;2024-06-10T02:05:42Z;[{'id': 5074367247, 'qualifierId': 140, 'value': '31.5'}, {'id': 5074367253, 'qualifierId': 213, 'value': '1.75'}, {'id': 5074367245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367251, 'qualifierId': 212, 'value': '11.5'}, {'id': 5074367249, 'qualifierId': 141, 'value': '55.2'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;11,5;;31,5;55,2;1,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;31,5;55,2;;;;;;;0;0;45;27;Vancouver Whitecaps II;2727;DL;1,0
2695514013;488;1;2;45;29;6gaq85erpkvbyxvivd96wuw44;1;31,3;60,0;2024-06-10T02:05:41.955Z;2024-06-10T02:05:47Z;[{'id': 5074367301, 'qualifierId': 212, 'value': '17.9'}, {'id': 5074367297, 'qualifierId': 140, 'value': '35.6'}, {'id': 5074367295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367299, 'qualifierId': 141, 'value': '85.4'}, {'id': 5074367303, 'qualifierId': 213, 'value': '1.32'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;17,9;;35,6;85,4;1,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,6;85,4;;;;;;;0;0;45;29;Vancouver Whitecaps II;2729;DC;1,0
2695514017;489;1;2;45;35;6gaq85erpkvbyxvivd96wuw44;1;39,9;88,9;2024-06-10T02:05:47.331Z;2024-06-10T02:05:52Z;[{'id': 5074367323, 'qualifierId': 141, 'value': '67.8'}, {'id': 5074367325, 'qualifierId': 212, 'value': '15.1'}, {'id': 5074367319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367321, 'qualifierId': 140, 'value': '35.3'}, {'id': 5074367327, 'qualifierId': 213, 'value': '4.39'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;15,1;;35,3;67,8;4,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,3;67,8;;;;;;;0;0;45;35;Vancouver Whitecaps II;2735;MC;1,0
2695514019;490;1;2;45;39;6gaq85erpkvbyxvivd96wuw44;1;37,4;56,2;2024-06-10T02:05:52.163Z;2024-06-10T02:05:53Z;[{'id': 5074367335, 'qualifierId': 141, 'value': '31.7'}, {'id': 5074367339, 'qualifierId': 213, 'value': '4.79'}, {'id': 5074367333, 'qualifierId': 140, 'value': '38.7'}, {'id': 5074367331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367337, 'qualifierId': 212, 'value': '16.7'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;16,7;;38,7;31,7;4,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,7;31,7;;;;;;;0;0;45;39;Vancouver Whitecaps II;2739;DC;1,0
2695514021;491;1;2;45;41;6gaq85erpkvbyxvivd96wuw44;1;39,4;30,1;2024-06-10T02:05:53.684Z;2024-06-10T02:05:57Z;[{'id': 5074367351, 'qualifierId': 213, 'value': '5.56'}, {'id': 5074367349, 'qualifierId': 212, 'value': '26.9'}, {'id': 5074367345, 'qualifierId': 140, 'value': '58.6'}, {'id': 5074367343, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074367347, 'qualifierId': 141, 'value': '3.9'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;26,9;;58,6;3,9;5,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;58,6;3,9;;;;;;;0;0;45;41;Vancouver Whitecaps II;2741;DL;1,0
2695514025;492;1;2;45;45;6gaq85erpkvbyxvivd96wuw44;1;56,5;5,1;2024-06-10T02:05:57.587Z;2024-06-10T02:06:00Z;[{'id': 5074367363, 'qualifierId': 141, 'value': '17.7'}, {'id': 5074367359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367361, 'qualifierId': 140, 'value': '40.2'}, {'id': 5074367367, 'qualifierId': 213, 'value': '2.68'}, {'id': 5074367365, 'qualifierId': 212, 'value': '19.1'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;19,1;;40,2;17,7;2,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,2;17,7;;;;;;;0;0;45;45;Vancouver Whitecaps II;2745;DR;1,0
2695514027;493;1;2;45;47;6gaq85erpkvbyxvivd96wuw44;1;38,9;25,3;2024-06-10T02:06:00.242Z;2024-06-10T02:06:05Z;[{'id': 5074367413, 'qualifierId': 141, 'value': '57.1'}, {'id': 5074367409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074367415, 'qualifierId': 212, 'value': '22.7'}, {'id': 5074367411, 'qualifierId': 140, 'value': '32.4'}, {'id': 5074367417, 'qualifierId': 213, 'value': '1.88'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;22,7;;32,4;57,1;1,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;32,4;57,1;;;;;;;0;0;45;47;Vancouver Whitecaps II;2747;DL;1,0
2695514029;494;1;2;45;52;6gaq85erpkvbyxvivd96wuw44;1;46,9;81,1;2024-06-10T02:06:05.284Z;2024-06-10T02:06:08Z;[{'id': 5074367429, 'qualifierId': 213, 'value': '5.91'}, {'id': 5074367423, 'qualifierId': 140, 'value': '63.9'}, {'id': 5074367421, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074367427, 'qualifierId': 212, 'value': '19.2'}, {'id': 5074367425, 'qualifierId': 141, 'value': '70.9'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;19,2;;63,9;70,9;5,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;63,9;70,9;;;;;;;0;0;45;52;Vancouver Whitecaps II;2752;DC;1,0
2695514035;495;1;2;45;56;6gaq85erpkvbyxvivd96wuw44;1;64,4;69,2;2024-06-10T02:06:08.548Z;2024-06-10T02:06:13Z;[{'id': 5074367447, 'qualifierId': 212, 'value': '34.7'}, {'id': 5074367441, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074367449, 'qualifierId': 213, 'value': '5.11'}, {'id': 5074367443, 'qualifierId': 140, 'value': '77.3'}, {'id': 5074367445, 'qualifierId': 141, 'value': '22.2'}, {'id': 5074367451, 'qualifierId': 1}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;34,7;;77,3;22,2;5,11;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;77,3;22,2;;;;;;;0;0;45;56;Vancouver Whitecaps II;2756;MC;1,0
2695514037;496;1;2;46;0;6gaq85erpkvbyxvivd96wuw44;1;89,2;21,3;2024-06-10T02:06:13.155Z;2024-06-10T02:06:16Z;[{'id': 5074367457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074367463, 'qualifierId': 212, 'value': '7.2'}, {'id': 5074367465, 'qualifierId': 213, 'value': '0.09'}, {'id': 5074367459, 'qualifierId': 140, 'value': '96.0'}, {'id': 5074367461, 'qualifierId': 141, 'value': '22.2'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;7,2;;96,0;22,2;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;96,0;22,2;;;;;;;0;0;46;0;Vancouver Whitecaps II;2760;FW;1,0
2696021633;799;83;2;46;2;eo64tqkioegeb09iice2hf8bt;1;2,4;71,5;2024-06-10T02:06:14.902Z;2024-06-14T17:54:49Z;[{'id': 5077130501, 'qualifierId': 399, 'value': '24rxb4eeoakxkmritog6a7x90'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ddh698ik8ddfkray0yi4tskyc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;46;2;Los Angeles II;2762;DC;1,0
2695514039;497;1;2;46;3;6gaq85erpkvbyxvivd96wuw44;0;98,5;25,1;2024-06-10T02:06:16.243Z;2024-06-10T02:06:17Z;[{'id': 5074367471, 'qualifierId': 140, 'value': '95.0'}, {'id': 5074367477, 'qualifierId': 213, 'value': '2.18'}, {'id': 5074367475, 'qualifierId': 212, 'value': '6.5'}, {'id': 5074367473, 'qualifierId': 141, 'value': '32.9'}, {'id': 5074367469, 'qualifierId': 56, 'value': 'Center'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;6,5;;95,0;32,9;2,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;95,0;32,9;;;;;;;0;0;46;3;Vancouver Whitecaps II;2763;DR;1,0
