id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_TakeOnSpace;value_Offensive;value_Defensive;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_LayOff;value_DeletedEventType;value_TouchTypePass;value_Right;value_Left;value_OutSwinger;value_IntentionalAssist;value_Cross;value_RightFooted;value_CornerTaken;value_Assist;value_HighLeft;value_BoxCentre;value_GkX;value_Head;value_FirstTouch;value_FromCorner;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_GoalmouthY;value_Assisted;value_PlayersCaughtOffside;value_Indirect;value_YellowCard;value_TacticalFoul;value_BlockedX;value_NotAssisted;value_LowCentre;value_OutOfBoxCentre;value_FreeKick;value_Blocked;value_BlockedY;value_DefBlock;value_ByWall;value_BlockedPass;value_FlickOn;value_InSwinger;value_IntendedTackleTarget;value_Overrun;value_MediumGkIntervention;value_OverArm;value_35Centre;value_RegularPlay;value_IndividualPlay;value_LeftFooted;value_LowRight;value_Collected;value_Hands;value_Stooping;value_TouchTypeControl;value_HighGkIntervention;value_ThroughBall;value_LowLeft;value_BoxLeft;value_SwitchOfPlay;value_BoxRight;value_SmallBoxLeft;value_CloseLeft;value_High;value_HighCentre;value_ParriedSafe;value_Diving;value_AttemptedTackle;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_Standing;value_HighClaim;value_GkKickFromHands;value_SetPiece;value_HighRight;value_Minutes;value_SmallBoxCentre;value_Volley;value_SixYardBlocked;value_EndType;value_SwerveLeft;value_BlockedCross;value_Shove/Push;value_Handball;value_PullBack;value_NotVisible;value_Straight;value_DrivenCross;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HitWoodwork;value_HitRightPost;value_TimeWasting;value_BoxDeepLeft;value_LeadingToGoal;value_RelatedError1Id;value_OwnGoal;value_SmallBoxRight;value_ParriedDanger;value_Feet;value_Unchallenged;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_Tap;value_NotPastGoalLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695957265;239;1;1;28;35;1pc6sx2h4rp113ldkbp5d2xas;1;26,9;34,4;2024-06-14T01:33:27.028Z;2024-06-14T02:03:16Z;[{'id': 5076785841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076785847, 'qualifierId': 212, 'value': '20.2'}, {'id': 5076785849, 'qualifierId': 213, 'value': '5.18'}, {'id': 5076785845, 'qualifierId': 141, 'value': '7.9'}, {'id': 5076785843, 'qualifierId': 140, 'value': '35.5'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,18;35,5;20,2;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;35,5;7,9;;;;;;;0;0;28;35;Vancouver Whitecaps II;1715;DL;1,0
2695957277;240;1;1;28;38;1pc6sx2h4rp113ldkbp5d2xas;1;43,3;6,1;2024-06-14T01:33:29.605Z;2024-06-14T02:03:16Z;[{'id': 5076785891, 'qualifierId': 213, 'value': '0.85'}, {'id': 5076785889, 'qualifierId': 212, 'value': '15.5'}, {'id': 5076785887, 'qualifierId': 141, 'value': '23.2'}, {'id': 5076785885, 'qualifierId': 140, 'value': '53.0'}, {'id': 5076785883, 'qualifierId': 56, 'value': 'Center'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;0,85;53,0;15,5;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;53,0;23,2;;;;;;;0;0;28;38;Vancouver Whitecaps II;1718;DR;1,0
2695957289;241;1;1;28;40;1pc6sx2h4rp113ldkbp5d2xas;0;60,5;22,4;2024-06-14T01:33:31.941Z;2024-06-14T02:03:15Z;[{'id': 5076785925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076785931, 'qualifierId': 212, 'value': '24.6'}, {'id': 5076785927, 'qualifierId': 140, 'value': '81.8'}, {'id': 5076785933, 'qualifierId': 213, 'value': '0.43'}, {'id': 5076785929, 'qualifierId': 141, 'value': '37.3'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;0,43;81,8;24,6;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;81,8;37,3;;;;;;;0;0;28;40;Vancouver Whitecaps II;1720;MC;1,0
2695957295;267;59;1;28;41;eo64tqkioegeb09iice2hf8bt;1;18,9;64,0;2024-06-14T01:33:33.066Z;2024-06-19T14:52:52Z;[{'id': 5076785949, 'qualifierId': 56, 'value': 'Back'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dg57z2j0ky55vrt3t8x6jkydw;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;28;41;Minnesota United II;1721;GK;1,0
2695957299;268;12;1;28;41;eo64tqkioegeb09iice2hf8bt;1;18,9;64,0;2024-06-14T01:33:33.075Z;2024-06-19T14:53:05Z;[{'id': 5076785959, 'qualifierId': 140, 'value': '48.8'}, {'id': 5076785957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076785963, 'qualifierId': 212, 'value': '40.1'}, {'id': 5076785971, 'qualifierId': 167}, {'id': 5076785961, 'qualifierId': 141, 'value': '100.0'}, {'id': 5076785965, 'qualifierId': 213, 'value': '0.67'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dg57z2j0ky55vrt3t8x6jkydw;Clearance;;;;;;;;;;;0,67;48,8;40,1;100,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;48,8;100,0;;;;;;;0;0;28;41;Minnesota United II;1721;GK;1,0
2695957303;242;5;1;28;48;1pc6sx2h4rp113ldkbp5d2xas;1;53,2;-1,2;2024-06-14T01:33:39.259Z;2024-06-14T03:00:37Z;[{'id': 5076785973, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076785975, 'qualifierId': 347}, {'id': 5076785977, 'qualifierId': 233, 'value': '269'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;dg57z2j0ky55vrt3t8x6jkydw;Out;;;;;;;;;;;;;;;;;;269,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;28;48;Vancouver Whitecaps II;1728;MC;1,0
2695957301;269;5;1;28;48;eo64tqkioegeb09iice2hf8bt;0;46,8;101,2;2024-06-14T01:33:39.259Z;2024-06-14T02:04:21Z;[{'id': 5076785969, 'qualifierId': 347}, {'id': 5076785981, 'qualifierId': 233, 'value': '242'}, {'id': 5076785967, 'qualifierId': 56, 'value': 'Back'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dg57z2j0ky55vrt3t8x6jkydw;Out;;;;;;;;;;;;;;;;;;242,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;28;48;Minnesota United II;1728;GK;1,0
2695957315;243;1;1;28;52;1pc6sx2h4rp113ldkbp5d2xas;1;55,1;0,0;2024-06-14T01:33:43.460Z;2024-06-14T02:03:15Z;[{'id': 5076786027, 'qualifierId': 140, 'value': '56.7'}, {'id': 5076786029, 'qualifierId': 141, 'value': '16.6'}, {'id': 5076786031, 'qualifierId': 212, 'value': '12.5'}, {'id': 5076786025, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076786033, 'qualifierId': 213, 'value': '1.44'}, {'id': 5076786023, 'qualifierId': 107}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;1,44;56,7;12,5;16,6;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;56,7;16,6;;;;;;;0;0;28;52;Vancouver Whitecaps II;1732;DR;1,0
2695957317;244;1;1;28;54;1pc6sx2h4rp113ldkbp5d2xas;1;56,2;11,6;2024-06-14T01:33:46.005Z;2024-06-14T02:03:15Z;[{'id': 5076786051, 'qualifierId': 212, 'value': '5.7'}, {'id': 5076786049, 'qualifierId': 141, 'value': '3.7'}, {'id': 5076786047, 'qualifierId': 140, 'value': '54.4'}, {'id': 5076786053, 'qualifierId': 213, 'value': '4.37'}, {'id': 5076786045, 'qualifierId': 56, 'value': 'Right'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;4,37;54,4;5,7;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;54,4;3,7;;;;;;;0;0;28;54;Vancouver Whitecaps II;1734;MC;1,0
2695957323;245;1;1;28;56;1pc6sx2h4rp113ldkbp5d2xas;1;54,4;3,7;2024-06-14T01:33:47.317Z;2024-06-14T02:03:14Z;[{'id': 5076786083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076786085, 'qualifierId': 140, 'value': '35.5'}, {'id': 5076786089, 'qualifierId': 212, 'value': '21.0'}, {'id': 5076786087, 'qualifierId': 141, 'value': '13.6'}, {'id': 5076786091, 'qualifierId': 213, 'value': '2.81'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;2,81;35,5;21,0;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;35,5;13,6;;;;;;;0;0;28;56;Vancouver Whitecaps II;1736;DR;1,0
2695957331;246;1;1;28;59;1pc6sx2h4rp113ldkbp5d2xas;1;35,4;19,3;2024-06-14T01:33:50.373Z;2024-06-14T02:03:14Z;[{'id': 5076786139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076786141, 'qualifierId': 140, 'value': '32.3'}, {'id': 5076786147, 'qualifierId': 213, 'value': '1.68'}, {'id': 5076786145, 'qualifierId': 212, 'value': '29.6'}, {'id': 5076786143, 'qualifierId': 141, 'value': '62.5'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;1,68;32,3;29,6;62,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;32,3;62,5;;;;;;;0;0;28;59;Vancouver Whitecaps II;1739;DL;1,0
2695957357;248;43;1;29;2;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-14T01:33:53.332Z;2024-06-14T01:34:16Z;[{'id': 5076786659, 'qualifierId': 144, 'value': '61'}, {'id': 5076786337, 'qualifierId': 56, 'value': 'Right'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;dg57z2j0ky55vrt3t8x6jkydw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;29;2;Vancouver Whitecaps II;1742;FWR;1,0
2695957355;247;1;1;29;3;1pc6sx2h4rp113ldkbp5d2xas;0;38,7;65,0;2024-06-14T01:33:54.501Z;2024-06-14T02:03:14Z;[{'id': 5076786321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076786327, 'qualifierId': 212, 'value': '71.7'}, {'id': 5076786331, 'qualifierId': 213, 'value': '5.61'}, {'id': 5076786325, 'qualifierId': 141, 'value': '0.0'}, {'id': 5076786319, 'qualifierId': 196}, {'id': 5076786317, 'qualifierId': 155}, {'id': 5076786333, 'qualifierId': 1}, {'id': 5076786323, 'qualifierId': 140, 'value': '92.2'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,61;92,2;71,7;0,0;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;92,2;0,0;;;;;;;0;0;29;3;Vancouver Whitecaps II;1743;DC;1,0
2695957363;249;5;1;29;12;1pc6sx2h4rp113ldkbp5d2xas;0;92,7;-1,2;2024-06-14T01:34:03.817Z;2024-06-14T03:00:38Z;[{'id': 5076786357, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076786441, 'qualifierId': 347}, {'id': 5076786365, 'qualifierId': 233, 'value': '270'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;dg57z2j0ky55vrt3t8x6jkydw;Out;;;;;;;;;;;;;;;;;;270,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;29;12;Vancouver Whitecaps II;1752;FWR;1,0
2695957359;270;5;1;29;12;eo64tqkioegeb09iice2hf8bt;1;7,3;101,2;2024-06-14T01:34:03.817Z;2024-06-14T02:04:21Z;[{'id': 5076786439, 'qualifierId': 347}, {'id': 5076786339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076786361, 'qualifierId': 233, 'value': '249'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dg57z2j0ky55vrt3t8x6jkydw;Out;;;;;;;;;;;;;;;;;;249,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;29;12;Minnesota United II;1752;GK;1,0
2695957455;271;1;1;29;58;eo64tqkioegeb09iice2hf8bt;1;8,8;100,0;2024-06-14T01:34:49.242Z;2024-06-14T02:04:21Z;[{'id': 5076786993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076786995, 'qualifierId': 140, 'value': '16.7'}, {'id': 5076786999, 'qualifierId': 212, 'value': '11.9'}, {'id': 5076786997, 'qualifierId': 141, 'value': '89.0'}, {'id': 5076787001, 'qualifierId': 213, 'value': '5.48'}, {'id': 5076786991, 'qualifierId': 107}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,48;16,7;11,9;89,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;16,7;89,0;;;;;;;0;0;29;58;Minnesota United II;1798;DML;1,0
2695957459;272;1;1;29;59;eo64tqkioegeb09iice2hf8bt;1;16,7;89,0;2024-06-14T01:34:50.121Z;2024-06-14T02:04:21Z;[{'id': 5076787011, 'qualifierId': 140, 'value': '13.4'}, {'id': 5076787017, 'qualifierId': 213, 'value': '2.27'}, {'id': 5076787015, 'qualifierId': 212, 'value': '5.4'}, {'id': 5076787009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076787013, 'qualifierId': 141, 'value': '95.1'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;2,27;13,4;5,4;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;13,4;95,1;;;;;;;0;0;29;59;Minnesota United II;1799;FW;1,0
2695957461;273;1;1;30;1;eo64tqkioegeb09iice2hf8bt;0;13,4;95,1;2024-06-14T01:34:52.233Z;2024-06-14T02:04:21Z;[{'id': 5076787025, 'qualifierId': 140, 'value': '46.8'}, {'id': 5076787031, 'qualifierId': 213, 'value': '6.06'}, {'id': 5076787021, 'qualifierId': 157}, {'id': 5076787027, 'qualifierId': 141, 'value': '83.3'}, {'id': 5076787029, 'qualifierId': 212, 'value': '36.0'}, {'id': 5076787023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076787033, 'qualifierId': 1}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;6,06;46,8;36,0;83,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;46,8;83,3;;;;;;;0;0;30;1;Minnesota United II;1801;DML;1,0
2695957469;250;43;1;30;3;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-14T01:34:54.421Z;2024-06-14T03:05:08Z;[{'id': 5076787071, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076841319, 'qualifierId': 144, 'value': '44'}, {'id': 5076787073, 'qualifierId': 286, 'value': '0'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dg57z2j0ky55vrt3t8x6jkydw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;30;3;Vancouver Whitecaps II;1803;DC;1,0
2695957473;251;1;1;30;3;1pc6sx2h4rp113ldkbp5d2xas;0;55,9;17,3;2024-06-14T01:34:54.772Z;2024-06-14T02:03:13Z;[{'id': 5076787099, 'qualifierId': 140, 'value': '67.1'}, {'id': 5076787097, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076787101, 'qualifierId': 141, 'value': '0.0'}, {'id': 5076787103, 'qualifierId': 212, 'value': '17.4'}, {'id': 5076787105, 'qualifierId': 213, 'value': '5.45'}, {'id': 5076787095, 'qualifierId': 3}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,45;67,1;17,4;0,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,1;0,0;;;;;;;0;0;30;3;Vancouver Whitecaps II;1803;DC;1,0
2695957477;252;5;1;30;4;1pc6sx2h4rp113ldkbp5d2xas;0;66,4;-1,2;2024-06-14T01:34:55.449Z;2024-06-14T03:00:38Z;[{'id': 5076787151, 'qualifierId': 233, 'value': '274'}, {'id': 5076787109, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076787111, 'qualifierId': 347}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dg57z2j0ky55vrt3t8x6jkydw;Out;;;;;;;;;;;;;;;;;;274,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;30;4;Vancouver Whitecaps II;1804;DC;1,0
2695957483;274;5;1;30;4;eo64tqkioegeb09iice2hf8bt;1;33,6;101,2;2024-06-14T01:34:55.449Z;2024-06-14T02:04:20Z;[{'id': 5076787147, 'qualifierId': 233, 'value': '252'}, {'id': 5076787131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076787133, 'qualifierId': 347}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dg57z2j0ky55vrt3t8x6jkydw;Out;;;;;;;;;;;;;;;;;;252,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;30;4;Minnesota United II;1804;DML;1,0
2695957493;275;1;1;30;10;eo64tqkioegeb09iice2hf8bt;1;34,4;100,0;2024-06-14T01:35:01.257Z;2024-06-14T02:04:20Z;[{'id': 5076787183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076787193, 'qualifierId': 1}, {'id': 5076787185, 'qualifierId': 140, 'value': '41.4'}, {'id': 5076787189, 'qualifierId': 212, 'value': '23.6'}, {'id': 5076787187, 'qualifierId': 141, 'value': '69.0'}, {'id': 5076787191, 'qualifierId': 213, 'value': '5.03'}, {'id': 5076787181, 'qualifierId': 107}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,03;41,4;23,6;69,0;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;41,4;69,0;;;;;;;0;0;30;10;Minnesota United II;1810;DML;1,0
2695957495;276;4;1;30;17;eo64tqkioegeb09iice2hf8bt;1;42,3;69,2;2024-06-14T01:35:08.169Z;2024-06-14T02:04:20Z;[{'id': 5076787223, 'qualifierId': 152}, {'id': 5076787219, 'qualifierId': 13}, {'id': 5076787225, 'qualifierId': 265}, {'id': 5076787227, 'qualifierId': 286}, {'id': 5076787269, 'qualifierId': 233, 'value': '253'}, {'id': 5076787221, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dg57z2j0ky55vrt3t8x6jkydw;Foul;;;;;;;;;;;;;;;;;;253,0;;;;;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;30;17;Minnesota United II;1817;MC;1,0
