id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypeControl;value_IntendedTackleTarget;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LeftFooted;value_DeletedEventType;value_LayOff;value_SwitchOfPlay;value_NotVisible;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_PullBack;value_Assist;value_HighLeft;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_Assisted;value_MediumGkIntervention;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_IntentionalAssist;value_GkY;value_CloseHigh;value_BoxCentre;value_FromCorner;value_FirstTouch;value_GkX;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_BlockedPass;value_Low;value_BigChance;value_Unchallenged;value_Deflection;value_IndividualPlay;value_LowCentre;value_Diving;value_TouchTypePass;value_TakeOnOvertake;value_TacticalFoul;value_SetPiece;value_CloseLeft;value_FlickOn;value_Blocked;value_BoxLeft;value_LowLeft;value_DefBlock;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SwerveLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowRight;value_NotAssisted;value_TakeOnSpace;value_BlockedCross;value_Right;value_Minutes;value_SecondYellow;value_EndType;value_OverhitCross;value_Dissent;value_Overrun;value_BlockedClearance;value_HighCentre;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxDeepLeft;value_SmallBoxRight;value_Volley;value_FreeKick;value_NotPastGoalLine;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_Feet;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2726661785;490;5;2;69;1;eo64tqkioegeb09iice2hf8bt;0;101,4;59,4;2024-09-28T02:34:27.164Z;2024-09-28T02:40:55Z;[{'id': 5245809849, 'qualifierId': 233, 'value': '715'}, {'id': 5245809731, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245809733, 'qualifierId': 346}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;eimsr1l6zvgixknl2cs8c0lw;Out;;;;;;;;;;;;;;;;;;;;715,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;69;1;Austin II;4141;DR;1,0
2726661807;715;5;2;69;1;d0c07im4a6oj8qa7f1zlt3pqs;1;-1,4;40,6;2024-09-28T02:34:27.164Z;2024-09-28T02:40:55Z;[{'id': 5245809825, 'qualifierId': 346}, {'id': 5245809827, 'qualifierId': 233, 'value': '490'}, {'id': 5245809823, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Out;;;;;;;;;;;;;;;;;;;;490,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;1;Vancouver Whitecaps II;4141;MC;1,0
2726661901;716;1;2;69;25;d0c07im4a6oj8qa7f1zlt3pqs;1;5,0;37,0;2024-09-28T02:34:51.018Z;2024-09-28T02:34:54Z;[{'id': 5245810209, 'qualifierId': 124}, {'id': 5245810217, 'qualifierId': 212, 'value': '8.9'}, {'id': 5245810211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810213, 'qualifierId': 140, 'value': '4.7'}, {'id': 5245810223, 'qualifierId': 237}, {'id': 5245810215, 'qualifierId': 141, 'value': '50.1'}, {'id': 5245810219, 'qualifierId': 213, 'value': '1.61'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;4,7;8,9;;;1,61;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;4,7;50,1;;;;;;;;0;69;25;Vancouver Whitecaps II;4165;DL;1,0
2726661917;717;1;2;69;28;d0c07im4a6oj8qa7f1zlt3pqs;1;4,7;50,1;2024-09-28T02:34:54.461Z;2024-09-28T02:34:57Z;[{'id': 5245810335, 'qualifierId': 212, 'value': '28.5'}, {'id': 5245810331, 'qualifierId': 140, 'value': '4.6'}, {'id': 5245810337, 'qualifierId': 213, 'value': '1.57'}, {'id': 5245810329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810333, 'qualifierId': 141, 'value': '92.0'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;4,6;28,5;;;1,57;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;4,6;92,0;;;;;;;;0;69;28;Vancouver Whitecaps II;4168;GK;1,0
2726661925;718;1;2;69;31;d0c07im4a6oj8qa7f1zlt3pqs;1;3,2;90,9;2024-09-28T02:34:57.178Z;2024-09-28T02:34:58Z;[{'id': 5245810363, 'qualifierId': 140, 'value': '17.2'}, {'id': 5245810369, 'qualifierId': 213, 'value': '0.29'}, {'id': 5245810361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810365, 'qualifierId': 141, 'value': '97.4'}, {'id': 5245810367, 'qualifierId': 212, 'value': '15.4'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;17,2;15,4;;;0,29;97,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;17,2;97,4;;;;;;;;0;69;31;Vancouver Whitecaps II;4171;DC;1,0
2726661951;719;1;2;69;33;d0c07im4a6oj8qa7f1zlt3pqs;0;16,8;97,8;2024-09-28T02:34:58.778Z;2024-09-28T02:35:02Z;[{'id': 5245810459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810467, 'qualifierId': 213, 'value': '6.24'}, {'id': 5245810461, 'qualifierId': 140, 'value': '27.5'}, {'id': 5245810465, 'qualifierId': 212, 'value': '11.2'}, {'id': 5245810463, 'qualifierId': 141, 'value': '97.1'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;27,5;11,2;;;6,24;97,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;27,5;97,1;;;;;;;;0;69;33;Vancouver Whitecaps II;4173;DC;1,0
2726661939;491;8;2;69;35;eo64tqkioegeb09iice2hf8bt;1;71,2;5,0;2024-09-28T02:35:00.919Z;2024-10-02T11:46:59Z;[{'id': 5260742073, 'qualifierId': 385}, {'id': 5245810421, 'qualifierId': 56, 'value': 'Right'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;69;35;Austin II;4175;MC;1,0
2726661947;492;5;2;69;36;eo64tqkioegeb09iice2hf8bt;0;69,2;-1,8;2024-09-28T02:35:01.685Z;2024-09-28T02:40:56Z;[{'id': 5245810447, 'qualifierId': 347}, {'id': 5245810715, 'qualifierId': 233, 'value': '720'}, {'id': 5245810445, 'qualifierId': 56, 'value': 'Right'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Out;;;;;;;;;;;;;;;;;;;;720,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;69;36;Austin II;4176;MC;1,0
2726662011;720;5;2;69;36;d0c07im4a6oj8qa7f1zlt3pqs;1;30,8;101,8;2024-09-28T02:35:01.685Z;2024-09-28T02:40:55Z;[{'id': 5245810707, 'qualifierId': 233, 'value': '492'}, {'id': 5245810693, 'qualifierId': 347}, {'id': 5245810691, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Out;;;;;;;;;;;;;;;;;;;;492,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;36;Vancouver Whitecaps II;4176;DC;1,0
2726662051;721;1;2;69;50;d0c07im4a6oj8qa7f1zlt3pqs;1;30,0;100,0;2024-09-28T02:35:16.234Z;2024-09-28T02:35:23Z;[{'id': 5245810861, 'qualifierId': 212, 'value': '32.0'}, {'id': 5245810853, 'qualifierId': 107}, {'id': 5245810865, 'qualifierId': 1}, {'id': 5245810859, 'qualifierId': 141, 'value': '67.5'}, {'id': 5245810863, 'qualifierId': 213, 'value': '3.94'}, {'id': 5245810855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810857, 'qualifierId': 140, 'value': '8.8'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;8,8;32,0;;;3,94;67,5;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;8,8;67,5;;;;;;;;0;69;50;Vancouver Whitecaps II;4190;DC;1,0
2726662067;722;1;2;69;57;d0c07im4a6oj8qa7f1zlt3pqs;1;8,8;51,5;2024-09-28T02:35:22.970Z;2024-09-28T02:35:25Z;[{'id': 5245810925, 'qualifierId': 141, 'value': '84.1'}, {'id': 5245810929, 'qualifierId': 213, 'value': '1.30'}, {'id': 5245810921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810927, 'qualifierId': 212, 'value': '23.0'}, {'id': 5245810923, 'qualifierId': 140, 'value': '14.6'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;14,6;23,0;;;1,3;84,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;14,6;84,1;;;;;;;;0;69;57;Vancouver Whitecaps II;4197;GK;1,0
2726662081;723;1;2;70;0;d0c07im4a6oj8qa7f1zlt3pqs;1;15,0;86,0;2024-09-28T02:35:25.658Z;2024-09-28T02:35:30Z;[{'id': 5245810979, 'qualifierId': 141, 'value': '66.4'}, {'id': 5245810983, 'qualifierId': 213, 'value': '5.18'}, {'id': 5245810975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245810981, 'qualifierId': 212, 'value': '14.9'}, {'id': 5245810977, 'qualifierId': 140, 'value': '21.4'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;21,4;14,9;;;5,18;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;21,4;66,4;;;;;;;;0;70;0;Vancouver Whitecaps II;4200;DC;1,0
2726662089;724;1;2;70;4;d0c07im4a6oj8qa7f1zlt3pqs;1;26,2;71,1;2024-09-28T02:35:29.899Z;2024-09-28T02:35:31Z;[{'id': 5245811003, 'qualifierId': 140, 'value': '22.1'}, {'id': 5245811001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245811007, 'qualifierId': 212, 'value': '9.6'}, {'id': 5245811009, 'qualifierId': 213, 'value': '2.03'}, {'id': 5245811005, 'qualifierId': 141, 'value': '83.8'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;22,1;9,6;;;2,03;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;22,1;83,8;;;;;;;;0;70;4;Vancouver Whitecaps II;4204;MC;1,0
2726662119;725;1;2;70;5;d0c07im4a6oj8qa7f1zlt3pqs;1;21,9;82,7;2024-09-28T02:35:31.370Z;2024-09-28T02:35:40Z;[{'id': 5245811149, 'qualifierId': 212, 'value': '17.6'}, {'id': 5245811151, 'qualifierId': 213, 'value': '4.81'}, {'id': 5245811145, 'qualifierId': 140, 'value': '23.5'}, {'id': 5245811143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245811147, 'qualifierId': 141, 'value': '57.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;23,5;17,6;;;4,81;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;23,5;57,0;;;;;;;;0;70;5;Vancouver Whitecaps II;4205;DC;1,0
2726662135;726;1;2;70;14;d0c07im4a6oj8qa7f1zlt3pqs;1;23,3;42,1;2024-09-28T02:35:40.298Z;2024-09-28T02:35:44Z;[{'id': 5245811237, 'qualifierId': 140, 'value': '22.9'}, {'id': 5245811235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245811241, 'qualifierId': 212, 'value': '7.3'}, {'id': 5245811239, 'qualifierId': 141, 'value': '52.8'}, {'id': 5245811243, 'qualifierId': 213, 'value': '1.63'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;22,9;7,3;;;1,63;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;22,9;52,8;;;;;;;;0;70;14;Vancouver Whitecaps II;4214;MC;1,0
2726662141;727;1;2;70;19;d0c07im4a6oj8qa7f1zlt3pqs;1;24,0;52,5;2024-09-28T02:35:44.762Z;2024-09-28T02:35:46Z;[{'id': 5245811261, 'qualifierId': 140, 'value': '25.7'}, {'id': 5245811265, 'qualifierId': 212, 'value': '6.4'}, {'id': 5245811259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245811267, 'qualifierId': 213, 'value': '4.99'}, {'id': 5245811263, 'qualifierId': 141, 'value': '43.4'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;25,7;6,4;;;4,99;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;25,7;43,4;;;;;;;;0;70;19;Vancouver Whitecaps II;4219;DR;1,0
2726662167;728;1;2;70;20;d0c07im4a6oj8qa7f1zlt3pqs;1;25,7;42,2;2024-09-28T02:35:46.010Z;2024-09-28T02:35:54Z;[{'id': 5245811421, 'qualifierId': 212, 'value': '64.9'}, {'id': 5245811419, 'qualifierId': 141, 'value': '13.5'}, {'id': 5245811423, 'qualifierId': 213, 'value': '5.98'}, {'id': 5245811415, 'qualifierId': 56, 'value': 'Right'}, {'id': 5245811425, 'qualifierId': 1}, {'id': 5245811417, 'qualifierId': 140, 'value': '84.6'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;84,6;64,9;;;5,98;13,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;84,6;13,5;;;;;;;;0;70;20;Vancouver Whitecaps II;4220;MC;1,0
2726662173;729;1;2;70;28;d0c07im4a6oj8qa7f1zlt3pqs;0;95,8;26,4;2024-09-28T02:35:54.378Z;2024-09-28T02:35:55Z;[{'id': 5245811447, 'qualifierId': 140, 'value': '96.1'}, {'id': 5245811445, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245811451, 'qualifierId': 212, 'value': '9.7'}, {'id': 5245811449, 'qualifierId': 141, 'value': '40.6'}, {'id': 5245811453, 'qualifierId': 213, 'value': '1.54'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;96,1;9,7;;;1,54;40,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;96,1;40,6;;;;;;;;0;70;28;Vancouver Whitecaps II;4228;FWR;1,0
2726662203;493;12;2;70;30;eo64tqkioegeb09iice2hf8bt;1;3,6;58,4;2024-09-28T02:35:55.869Z;2024-09-28T02:35:59Z;[{'id': 5245811593, 'qualifierId': 141, 'value': '93.0'}, {'id': 5245811589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245811591, 'qualifierId': 140, 'value': '10.8'}, {'id': 5245811595, 'qualifierId': 212, 'value': '24.7'}, {'id': 5245811597, 'qualifierId': 213, 'value': '1.26'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;eimsr1l6zvgixknl2cs8c0lw;Clearance;;;;;;;;;;10,8;24,7;;;1,26;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;10,8;93,0;;;;;;;;0;70;30;Austin II;4230;DC;1,0
2726662207;494;49;2;70;34;eo64tqkioegeb09iice2hf8bt;1;19,8;91,4;2024-09-28T02:35:59.550Z;2024-09-28T02:35:59Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;eimsr1l6zvgixknl2cs8c0lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;70;34;Austin II;4234;DC;1,0
2726662245;495;1;2;70;40;eo64tqkioegeb09iice2hf8bt;0;75,4;95,5;2024-09-28T02:36:05.670Z;2024-09-28T02:36:08Z;[{'id': 5245811747, 'qualifierId': 213, 'value': '4.69'}, {'id': 5245811735, 'qualifierId': 140, 'value': '75.2'}, {'id': 5245811731, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245811739, 'qualifierId': 141, 'value': '79.9'}, {'id': 5245811743, 'qualifierId': 212, 'value': '10.6'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;75,2;10,6;;;4,69;79,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;75,2;79,9;;;;;;;;0;70;40;Austin II;4240;DC;1,0
2726662249;730;8;2;70;41;d0c07im4a6oj8qa7f1zlt3pqs;1;29,9;15,9;2024-09-28T02:36:06.761Z;2024-10-02T11:48:36Z;[{'id': 5260743733, 'qualifierId': 384}, {'id': 5245811763, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;70;41;Vancouver Whitecaps II;4241;DL;1,0
2726662261;731;49;2;70;42;d0c07im4a6oj8qa7f1zlt3pqs;1;31,0;11,1;2024-09-28T02:36:08Z;2024-09-28T02:36:08Z;[];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eimsr1l6zvgixknl2cs8c0lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;70;42;Vancouver Whitecaps II;4242;FWR;1,0
2726662317;732;1;2;70;44;d0c07im4a6oj8qa7f1zlt3pqs;1;33,4;7,0;2024-09-28T02:36:10.457Z;2024-09-28T02:36:18Z;[{'id': 5245812001, 'qualifierId': 140, 'value': '31.4'}, {'id': 5245811997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245812005, 'qualifierId': 141, 'value': '17.4'}, {'id': 5245812007, 'qualifierId': 212, 'value': '7.4'}, {'id': 5245812009, 'qualifierId': 213, 'value': '1.86'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;31,4;7,4;;;1,86;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;31,4;17,4;;;;;;;;0;70;44;Vancouver Whitecaps II;4244;FWR;1,0
2726662329;733;1;2;70;52;d0c07im4a6oj8qa7f1zlt3pqs;1;38,9;37,9;2024-09-28T02:36:18.266Z;2024-09-28T02:36:20Z;[{'id': 5245812047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245812055, 'qualifierId': 213, 'value': '2.30'}, {'id': 5245812051, 'qualifierId': 141, 'value': '50.0'}, {'id': 5245812049, 'qualifierId': 140, 'value': '31.9'}, {'id': 5245812053, 'qualifierId': 212, 'value': '11.0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;31,9;11,0;;;2,3;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;31,9;50,0;;;;;;;;0;70;52;Vancouver Whitecaps II;4252;MC;1,0
