id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Captain;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_BlockedPass;value_Offensive;value_Defensive;value_TouchTypePass;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_IntendedTackleTarget;value_AttemptedTackle;value_Chipped;value_TouchTypeClearance;value_OutOfPlay;value_TakeOnOvertake;value_HeadPass;value_SwitchOfPlay;value_Overrun;value_NextEventGoalKick;value_TempMissed;value_BoxDeepLeft;value_RegularPlay;value_Low;value_GoalKick;value_Defensive1V1;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_FreeKick;value_Blocked;value_LeftFooted;value_OutOfBoxCentre;value_GkX;value_NotAssisted;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_LowCentre;value_GkY;value_BlockedY;value_DefBlock;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_Head;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_High;value_35Centre;value_LayOff;value_FlickOn;value_OutSwinger;value_IntentionalAssist;value_Assist;value_SixYardBlocked;value_FromCorner;value_FirstTouch;value_Assisted;value_BoxCentre;value_Right;value_BoxRight;value_LowRight;value_NotVisible;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Shove/Push;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_MediumGkIntervention;value_KeeperThrow;value_BoxLeft;value_LowLeft;value_LowGkIntervention;value_ParriedSafe;value_Feet;value_Sliding;value_ParriedDanger;value_Hands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_BlockedCross;value_TakeOnSpace;value_SetPiece;value_OverhitCross;value_CloseHigh;value_SmallBoxRight;value_FastBreak;value_Minutes;value_EndType;value_Tactical;value_ThrowInSetPiece;value_IndividualPlay;value_HighRight;value_DrivenCross;value_Straight;value_OverArm;value_LastLine;value_Deflection;value_Standing;value_Collected;value_Dissent;value_NotPastGoalLine;value_Diving;value_OtherBodyPart;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698821673;527;18;2;60;47;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-01T04:23:14.136Z;2024-07-01T04:25:17Z;[{'id': 5092588733, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5092588735, 'qualifierId': 59, 'value': '99'}, {'id': 5092588731, 'qualifierId': 42}, {'id': 5092588759, 'qualifierId': 55, 'value': '528'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;dt1v9y9ypxyyxe5jc3de246xg;Player off;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;528,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;528,0;s9a51dj3nkad2e53b2jbgl5g;0;0;60;47;Portland Timbers II;3647;AML;1,0
2698821675;528;19;2;60;47;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-01T04:23:14.137Z;2024-07-01T04:25:17Z;[{'id': 5092588749, 'qualifierId': 293, 'value': '1'}, {'id': 5092588743, 'qualifierId': 145, 'value': '11'}, {'id': 5092588753, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5092588747, 'qualifierId': 292, 'value': '6'}, {'id': 5092588739, 'qualifierId': 42}, {'id': 5092588755, 'qualifierId': 55, 'value': '527'}, {'id': 5092588745, 'qualifierId': 59, 'value': '90'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;dt1v9y9ypxyyxe5jc3de246xg;Player on;;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;527,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;527,0;e5oov2tctv9yrbh5uldfyrey2;0;0;60;47;Portland Timbers II;3647;Sub;1,0
2698821721;543;18;2;60;48;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-01T04:23:15.229Z;2024-07-01T04:25:24Z;[{'id': 5092589135, 'qualifierId': 59, 'value': '75'}, {'id': 5092589131, 'qualifierId': 42}, {'id': 5092589155, 'qualifierId': 55, 'value': '544'}, {'id': 5092589133, 'qualifierId': 44, 'value': 'Midfielder'}];errrv56acc41z74f8kumo7qlm;D. Leyva;;dt1v9y9ypxyyxe5jc3de246xg;Player off;;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;544,0;7ajceczjsu9ci4nqv9gg2860a;0;0;60;48;Portland Timbers II;3648;MC;1,0
2698821723;544;19;2;60;48;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-01T04:23:15.230Z;2024-07-01T04:25:24Z;[{'id': 5092589151, 'qualifierId': 55, 'value': '543'}, {'id': 5092589137, 'qualifierId': 42}, {'id': 5092589145, 'qualifierId': 292, 'value': '5'}, {'id': 5092589141, 'qualifierId': 145, 'value': '8'}, {'id': 5092589143, 'qualifierId': 59, 'value': '34'}, {'id': 5092589149, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5092589147, 'qualifierId': 293, 'value': '5'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;dt1v9y9ypxyyxe5jc3de246xg;Player on;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;543,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;5,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;543,0;errrv56acc41z74f8kumo7qlm;0;0;60;48;Portland Timbers II;3648;Sub;1,0
2698821631;515;1;2;60;50;5icuo8utnztpsd9l03gdd68dl;1;53,0;100,0;2024-07-01T04:23:17.475Z;2024-07-01T05:01:43Z;[{'id': 5092603263, 'qualifierId': 212, 'value': '8.8'}, {'id': 5092603255, 'qualifierId': 107}, {'id': 5092603259, 'qualifierId': 140, 'value': '46.9'}, {'id': 5092603257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092603265, 'qualifierId': 213, 'value': '3.89'}, {'id': 5092603261, 'qualifierId': 141, 'value': '92.2'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;92,2;8,8;;3,89;46,9;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;46,9;92,2;;;;;;;0;0;60;50;Portland Timbers II;3650;DC;1,0
2698821635;516;1;2;60;51;5icuo8utnztpsd9l03gdd68dl;1;46,3;93,0;2024-07-01T04:23:18.628Z;2024-07-07T05:52:25Z;[{'id': 5092603283, 'qualifierId': 140, 'value': '69.5'}, {'id': 5092603289, 'qualifierId': 213, 'value': '6.06'}, {'id': 5092603287, 'qualifierId': 212, 'value': '25.0'}, {'id': 5092603281, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092603285, 'qualifierId': 141, 'value': '85.0'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;85,0;25,0;;6,06;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;69,5;85,0;;;;;;;0;0;60;51;Portland Timbers II;3651;MC;1,0
2698821637;517;50;2;60;52;5icuo8utnztpsd9l03gdd68dl;1;57,8;89,0;2024-07-01T04:23:19.598Z;2024-07-07T06:59:31Z;[{'id': 5097295743, 'qualifierId': 286}, {'id': 5097353819, 'qualifierId': 233, 'value': '855'}, {'id': 5092603305, 'qualifierId': 56, 'value': 'Left'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;dt1v9y9ypxyyxe5jc3de246xg;Dispossessed;;;;;;;;;;;;;;;;;;855,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;60;52;Portland Timbers II;3652;Sub;1,0
2699670607;855;7;2;60;52;5ou8b446l1sl8frblkz3xi17g;1;42,2;11,0;2024-07-01T04:23:19.599Z;2024-07-07T06:59:31Z;[{'id': 5097353811, 'qualifierId': 233, 'value': '517'}, {'id': 5097296199, 'qualifierId': 384}, {'id': 5097296197, 'qualifierId': 285}, {'id': 5097296195, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;dt1v9y9ypxyyxe5jc3de246xg;Tackle;;;;;;;;;;;;;;;;;;517,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;60;52;Tacoma Defiance;3652;MC;1,0
2698821643;526;49;2;60;54;5ou8b446l1sl8frblkz3xi17g;1;54,5;7,1;2024-07-01T04:23:21.059Z;2024-07-07T05:53:39Z;[];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;dt1v9y9ypxyyxe5jc3de246xg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;60;54;Tacoma Defiance;3654;Sub;1,0
2698821647;527;1;2;60;55;5ou8b446l1sl8frblkz3xi17g;0;54,5;7,1;2024-07-01T04:23:22.340Z;2024-07-07T05:53:41Z;[{'id': 5092588455, 'qualifierId': 212, 'value': '32.4'}, {'id': 5092588451, 'qualifierId': 140, 'value': '73.0'}, {'id': 5092588449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092588457, 'qualifierId': 213, 'value': '0.93'}, {'id': 5092588459, 'qualifierId': 1}, {'id': 5092588453, 'qualifierId': 141, 'value': '45.2'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;45,2;32,4;;0,93;73,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;73,0;45,2;;;;;;;0;0;60;55;Tacoma Defiance;3655;Sub;1,0
2698821645;520;49;2;60;58;5icuo8utnztpsd9l03gdd68dl;1;22,5;41,3;2024-07-01T04:23:25.522Z;2024-07-01T04:23:25Z;[];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;dt1v9y9ypxyyxe5jc3de246xg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;60;58;Portland Timbers II;3658;DL;1,0
2698821649;521;1;2;60;58;5icuo8utnztpsd9l03gdd68dl;1;22,5;41,3;2024-07-01T04:23:25.739Z;2024-07-01T04:23:29Z;[{'id': 5092588479, 'qualifierId': 213, 'value': '3.15'}, {'id': 5092588473, 'qualifierId': 140, 'value': '6.8'}, {'id': 5092588477, 'qualifierId': 212, 'value': '16.5'}, {'id': 5092588471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092588475, 'qualifierId': 141, 'value': '41.0'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;41,0;16,5;;3,15;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;6,8;41,0;;;;;;;0;0;60;58;Portland Timbers II;3658;DL;1,0
2698821651;522;1;2;61;2;5icuo8utnztpsd9l03gdd68dl;1;8,6;34,5;2024-07-01T04:23:29.083Z;2024-07-01T04:23:34Z;[{'id': 5092588501, 'qualifierId': 212, 'value': '39.1'}, {'id': 5092588499, 'qualifierId': 141, 'value': '2.0'}, {'id': 5092588505, 'qualifierId': 1}, {'id': 5092588497, 'qualifierId': 140, 'value': '39.3'}, {'id': 5092588503, 'qualifierId': 213, 'value': '5.68'}, {'id': 5092588495, 'qualifierId': 56, 'value': 'Back'}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;2,0;39,1;;5,68;39,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;39,3;2,0;;;;;;;0;0;61;2;Portland Timbers II;3662;GK;1,0
2698821653;523;1;2;61;7;5icuo8utnztpsd9l03gdd68dl;0;54,4;8,0;2024-07-01T04:23:34.594Z;2024-07-01T04:23:35Z;[{'id': 5092588511, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092588515, 'qualifierId': 141, 'value': '5.8'}, {'id': 5092588517, 'qualifierId': 212, 'value': '15.6'}, {'id': 5092588519, 'qualifierId': 213, 'value': '6.19'}, {'id': 5092588513, 'qualifierId': 140, 'value': '69.2'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;5,8;15,6;;6,19;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;69,2;5,8;;;;;;;0;0;61;7;Portland Timbers II;3667;Sub;1,0
2698821655;528;49;2;61;8;5ou8b446l1sl8frblkz3xi17g;1;30,4;95,1;2024-07-01T04:23:36.025Z;2024-07-01T04:23:36Z;[];e076q290ab1o6qz9vthl2c0a2;H. Neville;;dt1v9y9ypxyyxe5jc3de246xg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;61;8;Tacoma Defiance;3668;DC;1,0
2698821657;529;3;2;61;9;5ou8b446l1sl8frblkz3xi17g;0;39,1;91,6;2024-07-01T04:23:36.118Z;2024-07-07T06:59:31Z;[{'id': 5092588535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097353837, 'qualifierId': 233, 'value': '817'}, {'id': 5097296797, 'qualifierId': 465}, {'id': 5097296753, 'qualifierId': 286}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;dt1v9y9ypxyyxe5jc3de246xg;Take On;;;;;;;;;;;;;;;;;;817,0;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;61;9;Tacoma Defiance;3669;DC;1,0
2698824237;817;7;2;61;9;5icuo8utnztpsd9l03gdd68dl;1;60,9;8,4;2024-07-01T04:23:36.119Z;2024-07-07T06:59:31Z;[{'id': 5097353833, 'qualifierId': 233, 'value': '529'}, {'id': 5097299469, 'qualifierId': 285}, {'id': 5092603375, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097299511, 'qualifierId': 384}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;dt1v9y9ypxyyxe5jc3de246xg;Tackle;;;;;;;;;;;;;;;;;;529,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;61;9;Portland Timbers II;3669;Sub;1,0
2698821659;524;49;2;61;12;5icuo8utnztpsd9l03gdd68dl;1;77,0;4,0;2024-07-01T04:23:39.106Z;2024-07-01T04:23:39Z;[];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;dt1v9y9ypxyyxe5jc3de246xg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;61;12;Portland Timbers II;3672;AMR;1,0
2698821661;525;1;2;61;13;5icuo8utnztpsd9l03gdd68dl;1;86,1;24,5;2024-07-01T04:23:40.747Z;2024-07-01T04:23:49Z;[{'id': 5092588645, 'qualifierId': 154}, {'id': 5092588559, 'qualifierId': 140, 'value': '84.2'}, {'id': 5092588561, 'qualifierId': 141, 'value': '43.9'}, {'id': 5092588557, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092588565, 'qualifierId': 213, 'value': '1.72'}, {'id': 5092588563, 'qualifierId': 212, 'value': '13.3'}, {'id': 5092588643, 'qualifierId': 210, 'value': '15'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;1,0;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;43,9;13,3;;1,72;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;84,2;43,9;;;;;;;0;0;61;13;Portland Timbers II;3673;AMR;1,0
2698821663;526;15;2;61;15;5icuo8utnztpsd9l03gdd68dl;1;84,2;43,9;2024-07-01T04:23:42.138Z;2024-07-07T05:58:34Z;[{'id': 5092588571, 'qualifierId': 22}, {'id': 5092588575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092588667, 'qualifierId': 230, 'value': '98.9'}, {'id': 5092588669, 'qualifierId': 231, 'value': '49.3'}, {'id': 5092588663, 'qualifierId': 146, 'value': '87.2'}, {'id': 5092588597, 'qualifierId': 72}, {'id': 5092588665, 'qualifierId': 147, 'value': '45.3'}, {'id': 5092588661, 'qualifierId': 103, 'value': '19'}, {'id': 5092588649, 'qualifierId': 78}, {'id': 5092588573, 'qualifierId': 17}, {'id': 5092588651, 'qualifierId': 29}, {'id': 5092588655, 'qualifierId': 55, 'value': '525'}, {'id': 5092588671, 'qualifierId': 233, 'value': '530'}, {'id': 5092588653, 'qualifierId': 154}, {'id': 5092588659, 'qualifierId': 102, 'value': '51.3'}, {'id': 5092588601, 'qualifierId': 82}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;dt1v9y9ypxyyxe5jc3de246xg;Attempt Saved;;;;;;;;;;;;;;;;;;530,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;525,0;;;;1,0;1,0;;98,9;;87,2;51,3;19,0;1,0;49,3;45,3;;;;;;;;;;;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;87,2;45,3;51,3;19;525,0;4dji8lgdl3psnfchdwpllvod0;0;0;61;15;Portland Timbers II;3675;AMC;1,0
2698821665;530;10;2;61;15;5ou8b446l1sl8frblkz3xi17g;1;12,5;54,5;2024-07-01T04:23:42.238Z;2024-07-01T04:23:50Z;[{'id': 5092588595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092588675, 'qualifierId': 233, 'value': '526'}, {'id': 5092588593, 'qualifierId': 94}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;dt1v9y9ypxyyxe5jc3de246xg;Save;;;;;;;;;;;;;;;;;;526,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;61;15;Tacoma Defiance;3675;DR;1,0
2698821667;531;12;2;61;19;5ou8b446l1sl8frblkz3xi17g;1;10,9;61,4;2024-07-01T04:23:46.054Z;2024-07-07T05:58:41Z;[{'id': 5092588623, 'qualifierId': 141, 'value': '50.6'}, {'id': 5092588621, 'qualifierId': 140, 'value': '44.5'}, {'id': 5092588619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092588625, 'qualifierId': 212, 'value': '36.0'}, {'id': 5092588627, 'qualifierId': 213, 'value': '6.08'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dt1v9y9ypxyyxe5jc3de246xg;Clearance;;;;;;;;;;;50,6;36,0;;6,08;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;44,5;50,6;;;;;;;0;0;61;19;Tacoma Defiance;3679;Sub;1,0
2698821669;532;49;2;61;21;5ou8b446l1sl8frblkz3xi17g;1;45,6;51,2;2024-07-01T04:23:48.320Z;2024-07-01T04:23:48Z;[];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;dt1v9y9ypxyyxe5jc3de246xg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;61;21;Tacoma Defiance;3681;Sub;1,0
2698821671;533;1;2;61;21;5ou8b446l1sl8frblkz3xi17g;1;45,6;51,2;2024-07-01T04:23:48.492Z;2024-07-07T05:58:51Z;[{'id': 5092588709, 'qualifierId': 212, 'value': '11.9'}, {'id': 5092588703, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092588707, 'qualifierId': 141, 'value': '68.4'}, {'id': 5097299947, 'qualifierId': 156}, {'id': 5092588711, 'qualifierId': 213, 'value': '1.76'}, {'id': 5092588705, 'qualifierId': 140, 'value': '43.5'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;68,4;11,9;;1,76;43,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;43,5;68,4;;;;;;;0;0;61;21;Tacoma Defiance;3681;Sub;1,0
2698821677;534;1;2;61;29;5ou8b446l1sl8frblkz3xi17g;1;66,8;59,1;2024-07-01T04:23:56.412Z;2024-07-01T04:24:05Z;[{'id': 5092588793, 'qualifierId': 141, 'value': '12.5'}, {'id': 5092588799, 'qualifierId': 1}, {'id': 5092588797, 'qualifierId': 213, 'value': '5.38'}, {'id': 5092588789, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092588795, 'qualifierId': 212, 'value': '40.5'}, {'id': 5092588791, 'qualifierId': 140, 'value': '90.8'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;12,5;40,5;;5,38;90,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;90,8;12,5;;;;;;;0;0;61;29;Tacoma Defiance;3689;FW;1,0
