id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_LayOff;value_LongBall;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_HeadPass;value_OutOfPlay;value_Cross;value_HighClaim;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_DeletedEventType;value_Left;value_InSwinger;value_CornerTaken;value_Head;value_Assist;value_RegularPlay;value_LeftFooted;value_OutOfBoxCentre;value_RelatedEventId;value_IndividualPlay;value_BlockedY;value_GoalmouthY;value_Assisted;value_BlockedX;value_GoalmouthZ;value_LowRight;value_Diving;value_Hands;value_Collected;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_Launch;value_Handball;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_Standing;value_RightFooted;value_GkX;value_BoxRight;value_Blocked;value_GkY;value_DefBlock;value_Right;value_FromCorner;value_LowCentre;value_ShirtPull/Holding;value_BigChance;value_BoxLeft;value_NotAssisted;value_ParriedSafe;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_TimeWasting;value_YellowCard;value_SwitchOfPlay;value_AttemptedTackle;value_OtherObstacle;value_Feet;value_BlockedCross;value_DrinksBreak;value_RefereeDelay;value_RecklessOffence;value_ThroughBall;value_GoalShotTimestamp;value_GoalShotGameClock;value_Unchallenged;value_FlickOn;value_Minutes;value_Weak;value_GkKickFromHands;value_EndType;value_High;value_FastBreak;value_MisHit;value_Overrun;value_35Centre;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CaptainChange;value_ParriedDanger;value_Sliding;value_OtherBodyPart;value_1On1;value_SmallBoxLeft;value_Volley;value_SixYardBlocked;value_CloseHigh;value_HighLeft;value_Caught;value_SwerveRight;value_CloseLeft;value_SecondYellow;value_PenaltyTakerId;value_Penalty;value_Scored;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Tap;value_NotPastGoalLine;value_35Right;value_SmallBoxCentre;value_CloseRightAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704462401;384;1;1;35;40;5b4ccd62yeeqdl2qk6jzsmjv8;0;39,7;40,9;2024-07-28T22:39:38.367Z;2024-07-28T22:39:38Z;[{'id': 5123705585, 'qualifierId': 212, 'value': '14.2'}, {'id': 5123705579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123705581, 'qualifierId': 140, 'value': '36.5'}, {'id': 5123705589, 'qualifierId': 213, 'value': '1.81'}, {'id': 5123705583, 'qualifierId': 141, 'value': '61.2'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;1,81;;36,5;61,2;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;36,5;61,2;;;;;;;;0;35;40;Philadelphia Union II;2140;FWR;1,0
2704462423;252;49;1;35;41;1zgjjyruyufrkh4xjvryqsb1i;1;60,6;32,6;2024-07-28T22:39:38.962Z;2024-07-28T22:39:43Z;[];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;ebd9ql6s4s7oe7o0mz66btc7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;35;41;Columbus Crew II;2141;MR;1,0
2704462409;251;1;1;35;42;1zgjjyruyufrkh4xjvryqsb1i;0;59,5;34,4;2024-07-28T22:39:39.698Z;2024-07-28T22:39:41Z;[{'id': 5123705639, 'qualifierId': 213, 'value': '0.99'}, {'id': 5123705709, 'qualifierId': 236}, {'id': 5123705633, 'qualifierId': 140, 'value': '60.6'}, {'id': 5123705689, 'qualifierId': 156}, {'id': 5123705711, 'qualifierId': 233, 'value': '385'}, {'id': 5123705637, 'qualifierId': 212, 'value': '2.1'}, {'id': 5123705715, 'qualifierId': 286}, {'id': 5123705635, 'qualifierId': 141, 'value': '37.0'}, {'id': 5123705631, 'qualifierId': 56, 'value': 'Center'}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;0,99;;60,6;37,0;;2,1;;1,0;385,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;60,6;37,0;;;;;;;;0;35;42;Columbus Crew II;2142;MR;1,0
2704462415;385;74;1;35;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,5;60,5;2024-07-28T22:39:39.699Z;2024-07-28T22:45:33Z;[{'id': 5123705661, 'qualifierId': 285}, {'id': 5123705729, 'qualifierId': 233, 'value': '251'}, {'id': 5123705659, 'qualifierId': 56, 'value': 'Back'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;ebd9ql6s4s7oe7o0mz66btc7o;Blocked Pass;;;;;;;;;;;;;;;;;;251,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;35;42;Philadelphia Union II;2142;MC;1,0
2704462429;386;49;1;35;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,2;64,8;2024-07-28T22:39:41.856Z;2024-07-28T22:39:42Z;[];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;ebd9ql6s4s7oe7o0mz66btc7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;35;44;Philadelphia Union II;2144;MC;1,0
2704462433;387;1;1;35;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,2;64,8;2024-07-28T22:39:42.064Z;2024-07-28T22:39:43Z;[{'id': 5123705767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123705773, 'qualifierId': 212, 'value': '18.8'}, {'id': 5123705769, 'qualifierId': 140, 'value': '30.3'}, {'id': 5123705775, 'qualifierId': 213, 'value': '1.57'}, {'id': 5123705771, 'qualifierId': 141, 'value': '92.4'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;1,57;;30,3;92,4;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,3;92,4;;;;;;;;0;35;44;Philadelphia Union II;2144;MC;1,0
2704462457;388;1;1;35;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,6;92,3;2024-07-28T22:39:43.551Z;2024-07-28T22:39:46Z;[{'id': 5123705877, 'qualifierId': 213, 'value': '4.36'}, {'id': 5123705869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123705875, 'qualifierId': 212, 'value': '7.9'}, {'id': 5123705871, 'qualifierId': 140, 'value': '28.0'}, {'id': 5123705873, 'qualifierId': 141, 'value': '81.4'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;4,36;;28,0;81,4;;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;28,0;81,4;;;;;;;;0;35;45;Philadelphia Union II;2145;DML;1,0
2704462461;254;43;1;35;47;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-28T22:39:44.690Z;2024-07-28T22:42:05Z;[{'id': 5123712377, 'qualifierId': 144, 'value': '83'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ebd9ql6s4s7oe7o0mz66btc7o;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;35;47;Columbus Crew II;2147;AMC;1,0
2704462451;253;83;1;35;48;1zgjjyruyufrkh4xjvryqsb1i;0;59,4;18,8;2024-07-28T22:39:45.666Z;2024-07-28T22:42:36Z;[{'id': 5123713833, 'qualifierId': 399, 'value': '8warl67c0id3dorr48mn7h82c'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;ebd9ql6s4s7oe7o0mz66btc7o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;35;48;Columbus Crew II;2148;FW;1,0
2704462499;389;1;1;35;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,8;87,5;2024-07-28T22:39:46.591Z;2024-07-28T22:39:51Z;[{'id': 5123706097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123706101, 'qualifierId': 141, 'value': '78.1'}, {'id': 5123706105, 'qualifierId': 213, 'value': '3.79'}, {'id': 5123706099, 'qualifierId': 140, 'value': '20.7'}, {'id': 5123706103, 'qualifierId': 212, 'value': '10.6'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;3,79;;20,7;78,1;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,7;78,1;;;;;;;;0;35;49;Philadelphia Union II;2149;MC;1,0
2704462535;390;1;1;35;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;20,4;61,5;2024-07-28T22:39:51.295Z;2024-07-28T22:39:55Z;[{'id': 5123706325, 'qualifierId': 141, 'value': '14.0'}, {'id': 5123706321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123706327, 'qualifierId': 212, 'value': '32.3'}, {'id': 5123706323, 'qualifierId': 140, 'value': '21.4'}, {'id': 5123706329, 'qualifierId': 213, 'value': '4.74'}, {'id': 5123706331, 'qualifierId': 1}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;4,74;;21,4;14,0;;32,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;21,4;14,0;;;;;;;;0;35;53;Philadelphia Union II;2153;DC;1,0
2704462547;391;1;1;35;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,6;14,3;2024-07-28T22:39:55.359Z;2024-07-28T22:39:56Z;[{'id': 5123706389, 'qualifierId': 140, 'value': '36.6'}, {'id': 5123706393, 'qualifierId': 212, 'value': '10.1'}, {'id': 5123706395, 'qualifierId': 213, 'value': '0.59'}, {'id': 5123706387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123706391, 'qualifierId': 141, 'value': '22.5'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;0,59;;36,6;22,5;;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;36,6;22,5;;;;;;;;0;35;57;Philadelphia Union II;2157;DC;1,0
2704462567;392;1;1;35;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,7;20,9;2024-07-28T22:39:56.431Z;2024-07-28T22:39:58Z;[{'id': 5123706491, 'qualifierId': 140, 'value': '26.4'}, {'id': 5123706495, 'qualifierId': 141, 'value': '31.3'}, {'id': 5123706507, 'qualifierId': 213, 'value': '2.56'}, {'id': 5123706501, 'qualifierId': 212, 'value': '12.9'}, {'id': 5123706487, 'qualifierId': 56, 'value': 'Back'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;2,56;;26,4;31,3;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;26,4;31,3;;;;;;;;0;35;58;Philadelphia Union II;2158;MC;1,0
2704462569;255;45;1;36;0;1zgjjyruyufrkh4xjvryqsb1i;0;61,4;65,8;2024-07-28T22:39:57.952Z;2024-07-28T22:40:01Z;[{'id': 5123706719, 'qualifierId': 233, 'value': '393'}, {'id': 5123706511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123706513, 'qualifierId': 285}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;ebd9ql6s4s7oe7o0mz66btc7o;Challenge;;;;;;;;;;;;;;;;;;393,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;36;0;Columbus Crew II;2160;DMC;1,0
2704462589;393;3;1;36;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,6;34,2;2024-07-28T22:39:57.952Z;2024-07-28T22:40:00Z;[{'id': 5123706693, 'qualifierId': 233, 'value': '255'}, {'id': 5123706669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123706671, 'qualifierId': 286}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ebd9ql6s4s7oe7o0mz66btc7o;Take On;;;;;;;;;;;;;;;;;1,0;255,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;36;0;Philadelphia Union II;2160;DC;1,0
2704462629;394;1;1;36;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;51,1;39,7;2024-07-28T22:40:00.191Z;2024-07-28T22:40:04Z;[{'id': 5123706845, 'qualifierId': 1}, {'id': 5123706841, 'qualifierId': 213, 'value': '5.73'}, {'id': 5123706833, 'qualifierId': 56, 'value': 'Right'}, {'id': 5123706839, 'qualifierId': 212, 'value': '36.6'}, {'id': 5123706835, 'qualifierId': 140, 'value': '80.7'}, {'id': 5123706837, 'qualifierId': 141, 'value': '11.3'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;5,73;;80,7;11,3;;36,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;80,7;11,3;;;;;;;;0;36;2;Philadelphia Union II;2162;DC;1,0
2704462669;395;1;1;36;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;88,1;14,7;2024-07-28T22:40:04.623Z;2024-07-28T22:40:32Z;[{'id': 5123708193, 'qualifierId': 154}, {'id': 5123707023, 'qualifierId': 212, 'value': '22.7'}, {'id': 5123707017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123708191, 'qualifierId': 210, 'value': '15'}, {'id': 5123707025, 'qualifierId': 213, 'value': '1.87'}, {'id': 5123707021, 'qualifierId': 141, 'value': '46.7'}, {'id': 5123707019, 'qualifierId': 140, 'value': '81.8'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;1,0;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;1,87;;81,8;46,7;;22,7;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;81,8;46,7;;;;;;;;0;36;7;Philadelphia Union II;2167;DMR;1,0
2704462675;396;15;1;36;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;83,5;45,5;2024-07-28T22:40:08.094Z;2024-07-28T22:40:33Z;[{'id': 5123708207, 'qualifierId': 103, 'value': '17.7'}, {'id': 5123708209, 'qualifierId': 328}, {'id': 5123708231, 'qualifierId': 233, 'value': '256'}, {'id': 5123707755, 'qualifierId': 17}, {'id': 5123708213, 'qualifierId': 147, 'value': '48.9'}, {'id': 5123708195, 'qualifierId': 76}, {'id': 5123708205, 'qualifierId': 102, 'value': '53.7'}, {'id': 5123707063, 'qualifierId': 22}, {'id': 5123708211, 'qualifierId': 146, 'value': '97.5'}, {'id': 5123707753, 'qualifierId': 20}, {'id': 5123708201, 'qualifierId': 55, 'value': '395'}, {'id': 5123707067, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123708199, 'qualifierId': 154}, {'id': 5123708197, 'qualifierId': 29}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ebd9ql6s4s7oe7o0mz66btc7o;Attempt Saved;;;;;;;;;;;;;;;;;;256,0;;;;;;;;;;;;;;;;;;;;1,0;;;395,0;;48,9;53,7;1,0;97,5;17,7;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;97,5;48,9;53,7;17.7;395,0;58w3qcq1xrkpq5f9miuxp4ys4;;0;36;10;Philadelphia Union II;2170;DC;1,0
2704462657;256;10;1;36;10;1zgjjyruyufrkh4xjvryqsb1i;1;2,1;51,1;2024-07-28T22:40:08.194Z;2024-07-28T22:40:27Z;[{'id': 5123707977, 'qualifierId': 233, 'value': '396'}, {'id': 5123706969, 'qualifierId': 173}, {'id': 5123707931, 'qualifierId': 179}, {'id': 5123706975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123706973, 'qualifierId': 182}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ebd9ql6s4s7oe7o0mz66btc7o;Save;;;;;;;;;;;;;;;;;;396,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;36;10;Columbus Crew II;2170;GK;1,0
2704462665;257;6;1;36;11;1zgjjyruyufrkh4xjvryqsb1i;0;10,2;52,1;2024-07-28T22:40:09.058Z;2024-07-28T22:40:11Z;[{'id': 5123707115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123707189, 'qualifierId': 233, 'value': '397'}, {'id': 5123707117, 'qualifierId': 73}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ebd9ql6s4s7oe7o0mz66btc7o;Corner Awarded;;;;;;;;;;;;;;;;;;397,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;36;11;Columbus Crew II;2171;GK;1,0
2704462681;397;6;1;36;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;89,8;47,9;2024-07-28T22:40:09.058Z;2024-07-28T22:44:30Z;[{'id': 5123707179, 'qualifierId': 233, 'value': '257'}, {'id': 5123707167, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123707169, 'qualifierId': 73}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ebd9ql6s4s7oe7o0mz66btc7o;Corner Awarded;;;;;;;;;;;;;;;;;;257,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;36;11;Philadelphia Union II;2171;DC;1,0
2704462983;398;1;1;36;45;5b4ccd62yeeqdl2qk6jzsmjv8;0;99,5;99,5;2024-07-28T22:40:42.606Z;2024-07-28T22:41:01Z;[{'id': 5123708871, 'qualifierId': 1}, {'id': 5123708863, 'qualifierId': 140, 'value': '92.2'}, {'id': 5123708859, 'qualifierId': 223}, {'id': 5123708869, 'qualifierId': 213, 'value': '4.50'}, {'id': 5123708853, 'qualifierId': 2}, {'id': 5123708857, 'qualifierId': 155}, {'id': 5123708861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123708865, 'qualifierId': 141, 'value': '47.0'}, {'id': 5123708855, 'qualifierId': 6}, {'id': 5123708867, 'qualifierId': 212, 'value': '36.5'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;4,5;;92,2;47,0;;36,5;1,0;;;;;1,0;;;;;;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;92,2;47,0;;;;;;;;0;36;45;Philadelphia Union II;2205;DC;1,0
2704462999;258;12;1;36;47;1zgjjyruyufrkh4xjvryqsb1i;1;8,4;50,0;2024-07-28T22:40:45.490Z;2024-07-28T22:41:56Z;[{'id': 5123708949, 'qualifierId': 141, 'value': '46.6'}, {'id': 5123708951, 'qualifierId': 212, 'value': '19.9'}, {'id': 5123708947, 'qualifierId': 140, 'value': '27.2'}, {'id': 5123708971, 'qualifierId': 15}, {'id': 5123708945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123708953, 'qualifierId': 213, 'value': '6.17'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ebd9ql6s4s7oe7o0mz66btc7o;Clearance;;;;;;;;;;6,17;;27,2;46,6;;19,9;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;27,2;46,6;;;;;;;;0;36;47;Columbus Crew II;2207;DC;1,0
2704463027;399;1;1;36;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;73,5;53,1;2024-07-28T22:40:46.079Z;2024-07-28T22:40:48Z;[{'id': 5123709073, 'qualifierId': 141, 'value': '65.2'}, {'id': 5123709077, 'qualifierId': 213, 'value': '1.91'}, {'id': 5123709071, 'qualifierId': 140, 'value': '70.7'}, {'id': 5123709069, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123709075, 'qualifierId': 212, 'value': '8.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;1,91;;70,7;65,2;;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;70,7;65,2;;;;;;;;0;36;48;Philadelphia Union II;2208;DC;1,0
