id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_Length;value_Zone;value_PassEndY;value_TouchTypeControl;value_LongBall;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_PlayersCaughtOffside;value_DeletedEventType;value_Offensive;value_Indirect;value_FreeKickTaken;value_NotVisible;value_OutSwinger;value_LeftFooted;value_Cross;value_HighGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_Head;value_BlockedPass;value_Defensive;value_OutOfPlay;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Assist;value_IntentionalAssist;value_BoxCentre;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_Assisted;value_RelatedEventId;value_GkX;value_FirstTouch;value_Right;value_FromCorner;value_NextEventGoalKick;value_High;value_GoalKick;value_Foul;value_Direct;value_ShirtPull/Holding;value_FloatedCross;value_Straight;value_Low;value_IntendedTackleTarget;value_SwitchOfPlay;value_TakeOnSpace;value_TouchTypeClearance;value_TakeOnOvertake;value_AttemptedTackle;value_LayOff;value_RegularPlay;value_HighLeft;value_BoxLeft;value_Launch;value_Blocked;value_LowLeft;value_BlockedY;value_BlockedX;value_DefBlock;value_DrivenCross;value_Shove/Push;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_MediumGkIntervention;value_FlickOn;value_NotAssisted;value_LowCentre;value_FreeKick;value_OutOfBoxCentre;value_ByWall;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_GkKickFromHands;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_IndividualPlay;value_BlockedCross;value_FastBreak;value_YellowCard;value_RecklessOffence;value_Defensive1V1;value_SetPiece;value_Dissent;value_PullBack;value_BoxDeepRight;value_Minutes;value_ParriedSafe;value_Reaching;value_SmallBoxCentre;value_BigChance;value_Stooping;value_Feet;value_EndType;value_NotPastGoalLine;value_OwnShotBlocked;value_OtherObstacle;value_BallHitsReferee;value_Volley;value_Tactical;value_BoxRight;value_HighRight;value_OwnPlayer;value_SmallBoxLeft;value_SixYardBlocked;value_LowRight;value_TacticalFoul;value_AerialFoul;value_TempShotOn;value_Standing;value_Handball;value_AdvantagePlayed;value_Overrun;value_GoesToExtraTime;value_CloseLeft;value_SmallBoxRight;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_PenaltyTakerId;value_Penalty;value_Scored;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2743328933;456;4;2;52;59;dqx48fglv1l96cyrmjdod0xec;0;47,4;72,9;2024-11-03T01:47:28.067Z;2024-11-06T11:18:49Z;[{'id': 5336785703, 'qualifierId': 285}, {'id': 5336785691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336785695, 'qualifierId': 152}, {'id': 5336785713, 'qualifierId': 233, 'value': '396'}, {'id': 5336785687, 'qualifierId': 13}, {'id': 5336785699, 'qualifierId': 265}, {'id': 5336786345, 'qualifierId': 55, 'value': '457'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e55ecnx0hm6k3m54ncdukh34k;Foul;;;;;;;;;;;;;;;;;;;;;396,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;457,0;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;457,0;3dyn7hheqvs3gm3m84jrra9lg;;0;52;59;North Texas;3179;MC;1,0
2743328923;395;43;2;53;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-11-03T01:47:29.505Z;2024-11-03T03:34:20Z;[{'id': 5336785587, 'qualifierId': 213, 'value': '5.24'}, {'id': 5336785579, 'qualifierId': 56, 'value': 'Right'}, {'id': 5336785585, 'qualifierId': 212, 'value': '9.9'}, {'id': 5336785581, 'qualifierId': 140, 'value': '54.1'}, {'id': 5336785583, 'qualifierId': 141, 'value': '9.8'}, {'id': 5336916369, 'qualifierId': 144, 'value': '1'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;5,24;;54,1;9,9;;9,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,1;9,8;;;;;;;;0;53;0;St. Louis City II;3180;DC;1,0
2743328949;457;17;2;53;2;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-11-03T01:47:31.666Z;2024-11-06T11:18:58Z;[{'id': 5336786333, 'qualifierId': 55, 'value': '456'}, {'id': 5336786325, 'qualifierId': 31}, {'id': 5336786331, 'qualifierId': 13, 'value': '243'}, {'id': 5336786329, 'qualifierId': 392}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e55ecnx0hm6k3m54ncdukh34k;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456,0;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;456,0;3dyn7hheqvs3gm3m84jrra9lg;;0;53;2;North Texas;3182;MC;1,0
2743329179;397;1;2;53;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,4;19,0;2024-11-03T01:48:08.308Z;2024-11-06T11:19:55Z;[{'id': 5336786759, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336786763, 'qualifierId': 141, 'value': '69.5'}, {'id': 5336786757, 'qualifierId': 152}, {'id': 5336786761, 'qualifierId': 140, 'value': '54.8'}, {'id': 5336786765, 'qualifierId': 212, 'value': '35.5'}, {'id': 5345321463, 'qualifierId': 189}, {'id': 5336786769, 'qualifierId': 1}, {'id': 5336786753, 'qualifierId': 155}, {'id': 5336786767, 'qualifierId': 213, 'value': '1.32'}, {'id': 5336786751, 'qualifierId': 5}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;1,32;;54,8;35,5;;69,5;;1,0;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,8;69,5;;;;;;;;0;53;39;St. Louis City II;3219;DC;1,0
2744894231;993;1;2;53;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,4;73,8;2024-11-03T01:48:09.413Z;2024-11-06T11:19:53Z;[{'id': 5345321779, 'qualifierId': 140, 'value': '63.1'}, {'id': 5345321785, 'qualifierId': 213, 'value': '1.00'}, {'id': 5345321781, 'qualifierId': 141, 'value': '92.5'}, {'id': 5345321783, 'qualifierId': 212, 'value': '15.1'}, {'id': 5345321777, 'qualifierId': 56, 'value': 'Left'}, {'id': 5345321775, 'qualifierId': 189}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;1,0;;63,1;15,1;;92,5;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,1;92,5;;;;;;;;0;53;40;St. Louis City II;3220;MC;1,0
2743329185;398;1;2;53;48;99l7fsj6ykgbyqcb9zqqu9dgq;0;95,8;91,4;2024-11-03T01:48:17.635Z;2024-11-03T01:48:18Z;[{'id': 5336786803, 'qualifierId': 212, 'value': '13.6'}, {'id': 5336786797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336786801, 'qualifierId': 141, 'value': '72.1'}, {'id': 5336786799, 'qualifierId': 140, 'value': '92.3'}, {'id': 5336786805, 'qualifierId': 213, 'value': '4.44'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;4,44;;92,3;13,6;;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;92,3;72,1;;;;;;;;0;53;48;St. Louis City II;3228;ML;1,0
2743329215;458;12;2;53;50;dqx48fglv1l96cyrmjdod0xec;1;5,7;29,8;2024-11-03T01:48:19.026Z;2024-11-06T11:20:14Z;[{'id': 5336786941, 'qualifierId': 212, 'value': '22.3'}, {'id': 5336786939, 'qualifierId': 141, 'value': '0.0'}, {'id': 5336786969, 'qualifierId': 167}, {'id': 5336786937, 'qualifierId': 140, 'value': '13.4'}, {'id': 5336786943, 'qualifierId': 213, 'value': '5.08'}, {'id': 5336786935, 'qualifierId': 56, 'value': 'Back'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e55ecnx0hm6k3m54ncdukh34k;Clearance;;;;;;;;;;5,08;;13,4;22,3;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;13,4;0,0;;;;;;;;0;53;50;North Texas;3230;MC;1,0
2743329277;399;5;2;53;51;99l7fsj6ykgbyqcb9zqqu9dgq;1;87,6;101,1;2024-11-03T01:48:20.650Z;2024-11-03T02:04:24Z;[{'id': 5336787249, 'qualifierId': 347}, {'id': 5336787269, 'qualifierId': 233, 'value': '459'}, {'id': 5336787247, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;e55ecnx0hm6k3m54ncdukh34k;Out;;;;;;;;;;;;;;;;;;;;1,0;459,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;53;51;St. Louis City II;3231;ML;1,0
2743329219;459;5;2;53;51;dqx48fglv1l96cyrmjdod0xec;0;12,4;-1,1;2024-11-03T01:48:20.650Z;2024-11-03T02:04:24Z;[{'id': 5336786959, 'qualifierId': 347}, {'id': 5336787273, 'qualifierId': 233, 'value': '399'}, {'id': 5336786957, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;e55ecnx0hm6k3m54ncdukh34k;Out;;;;;;;;;;;;;;;;;;;;1,0;399,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;53;51;North Texas;3231;DL;1,0
2743329429;400;1;2;54;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;84,2;100,0;2024-11-03T01:49:01.222Z;2024-11-06T11:20:40Z;[{'id': 5336788039, 'qualifierId': 213, 'value': '3.50'}, {'id': 5336788037, 'qualifierId': 212, 'value': '7.8'}, {'id': 5336788029, 'qualifierId': 107}, {'id': 5336788033, 'qualifierId': 140, 'value': '77.2'}, {'id': 5336788031, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336788035, 'qualifierId': 141, 'value': '97.1'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;3,5;;77,2;7,8;;97,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;77,2;97,1;;;;;;;;0;54;32;St. Louis City II;3272;DL;1,0
2743329439;401;1;2;54;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;77,2;97,1;2024-11-03T01:49:02.299Z;2024-11-03T01:49:04Z;[{'id': 5336788103, 'qualifierId': 213, 'value': '0.23'}, {'id': 5336788099, 'qualifierId': 141, 'value': '99.0'}, {'id': 5336788097, 'qualifierId': 140, 'value': '82.4'}, {'id': 5336788101, 'qualifierId': 212, 'value': '5.6'}, {'id': 5336788095, 'qualifierId': 56, 'value': 'Left'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;0,23;;82,4;5,6;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;82,4;99,0;;;;;;;;0;54;33;St. Louis City II;3273;MC;1,0
2743329441;402;50;2;54;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;84,0;99,0;2024-11-03T01:49:04.768Z;2024-11-03T03:24:14Z;[{'id': 5336788113, 'qualifierId': 286}, {'id': 5336788127, 'qualifierId': 233, 'value': '460'}, {'id': 5336788111, 'qualifierId': 56, 'value': 'Left'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;e55ecnx0hm6k3m54ncdukh34k;Dispossessed;;;;;;;;;;;;;;;;;;;;;460,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;54;35;St. Louis City II;3275;DL;1,0
2743329443;460;7;2;54;35;dqx48fglv1l96cyrmjdod0xec;1;16,0;1,0;2024-11-03T01:49:04.769Z;2024-11-06T11:21:28Z;[{'id': 5336788117, 'qualifierId': 285}, {'id': 5336788115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5345323901, 'qualifierId': 383}, {'id': 5336788123, 'qualifierId': 233, 'value': '402'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e55ecnx0hm6k3m54ncdukh34k;Tackle;;;;;;;;;;;;;;;;1,0;;;;;402,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;54;35;North Texas;3275;DR;1,0
2743329447;461;49;2;54;36;dqx48fglv1l96cyrmjdod0xec;1;14,3;4,3;2024-11-03T01:49:05.699Z;2024-11-03T03:33:14Z;[];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e55ecnx0hm6k3m54ncdukh34k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;54;36;North Texas;3276;DR;1,0
2743329463;462;4;2;54;37;dqx48fglv1l96cyrmjdod0xec;1;15,3;5,2;2024-11-03T01:49:06.017Z;2024-11-06T11:21:49Z;[{'id': 5336788227, 'qualifierId': 285}, {'id': 5336788239, 'qualifierId': 233, 'value': '403'}, {'id': 5336788219, 'qualifierId': 13}, {'id': 5336788223, 'qualifierId': 152}, {'id': 5336788225, 'qualifierId': 265}, {'id': 5336788221, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e55ecnx0hm6k3m54ncdukh34k;Foul;;;;;;;;;;;;;;;;;;;;;403,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;54;37;North Texas;3277;DR;1,0
2743329455;403;4;2;54;37;99l7fsj6ykgbyqcb9zqqu9dgq;0;84,7;94,8;2024-11-03T01:49:06.018Z;2024-11-06T11:21:51Z;[{'id': 5336788243, 'qualifierId': 233, 'value': '462'}, {'id': 5336788237, 'qualifierId': 286}, {'id': 5336788229, 'qualifierId': 13}, {'id': 5336788235, 'qualifierId': 265}, {'id': 5336788231, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336788233, 'qualifierId': 152}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;e55ecnx0hm6k3m54ncdukh34k;Foul;;;;;;;;;;;;;;;;;;;;;462,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;54;37;St. Louis City II;3277;DL;1,0
2743329587;463;1;2;55;10;dqx48fglv1l96cyrmjdod0xec;0;15,9;9,7;2024-11-03T01:49:39.139Z;2024-11-03T01:49:44Z;[{'id': 5336789029, 'qualifierId': 141, 'value': '32.6'}, {'id': 5336789027, 'qualifierId': 140, 'value': '64.3'}, {'id': 5336789019, 'qualifierId': 5}, {'id': 5336789035, 'qualifierId': 1}, {'id': 5336789031, 'qualifierId': 212, 'value': '53.2'}, {'id': 5336789023, 'qualifierId': 152}, {'id': 5336789033, 'qualifierId': 213, 'value': '0.30'}, {'id': 5336789025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336789021, 'qualifierId': 157}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;0,3;;64,3;53,2;;32,6;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;64,3;32,6;;;;;;;;0;55;10;North Texas;3310;GK;1,0
2743329597;404;44;2;55;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,0;61,8;2024-11-03T01:49:44.274Z;2024-11-03T01:49:48Z;[{'id': 5336789083, 'qualifierId': 233, 'value': '464'}, {'id': 5336789079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336789081, 'qualifierId': 285}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e55ecnx0hm6k3m54ncdukh34k;Aerial;;;;;;;;;;;;;;;;;;;;;464,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;55;15;St. Louis City II;3315;DC;1,0
2743329591;464;44;2;55;15;dqx48fglv1l96cyrmjdod0xec;0;69,0;38,2;2024-11-03T01:49:44.275Z;2024-11-03T03:33:10Z;[{'id': 5336789049, 'qualifierId': 286}, {'id': 5336789047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336789097, 'qualifierId': 233, 'value': '404'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;e55ecnx0hm6k3m54ncdukh34k;Aerial;;;;;;;;;;;;;;;;;;;;;404,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;55;15;North Texas;3315;FW;1,0
2743329623;405;1;2;55;16;99l7fsj6ykgbyqcb9zqqu9dgq;0;24,0;53,4;2024-11-03T01:49:45.154Z;2024-11-03T03:36:30Z;[{'id': 5336789245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336789251, 'qualifierId': 212, 'value': '18.3'}, {'id': 5336789247, 'qualifierId': 140, 'value': '41.3'}, {'id': 5336789243, 'qualifierId': 3}, {'id': 5336789249, 'qualifierId': 141, 'value': '56.7'}, {'id': 5336789253, 'qualifierId': 213, 'value': '0.12'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;0,12;;41,3;18,3;;56,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;41,3;56,7;;;;;;;;0;55;16;St. Louis City II;3316;DC;1,0
2743329611;465;1;2;55;17;dqx48fglv1l96cyrmjdod0xec;1;57,0;39,2;2024-11-03T01:49:46.466Z;2024-11-03T01:49:47Z;[{'id': 5336789187, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336789191, 'qualifierId': 141, 'value': '29.5'}, {'id': 5336789195, 'qualifierId': 213, 'value': '4.99'}, {'id': 5336789189, 'qualifierId': 140, 'value': '58.8'}, {'id': 5336789193, 'qualifierId': 212, 'value': '6.9'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;4,99;;58,8;6,9;;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;58,8;29,5;;;;;;;;0;55;17;North Texas;3317;MC;1,0
2743329617;466;1;2;55;18;dqx48fglv1l96cyrmjdod0xec;1;58,8;29,5;2024-11-03T01:49:47.506Z;2024-11-03T01:49:48Z;[{'id': 5336789209, 'qualifierId': 140, 'value': '42.5'}, {'id': 5336789211, 'qualifierId': 141, 'value': '51.2'}, {'id': 5336789215, 'qualifierId': 213, 'value': '2.43'}, {'id': 5336789213, 'qualifierId': 212, 'value': '22.6'}, {'id': 5336789207, 'qualifierId': 56, 'value': 'Back'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;2,43;;42,5;22,6;;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;42,5;51,2;;;;;;;;0;55;18;North Texas;3318;MC;1,0
2743329631;467;1;2;55;19;dqx48fglv1l96cyrmjdod0xec;1;42,5;51,2;2024-11-03T01:49:48.690Z;2024-11-03T01:49:50Z;[{'id': 5336789297, 'qualifierId': 141, 'value': '85.5'}, {'id': 5336789305, 'qualifierId': 213, 'value': '1.21'}, {'id': 5336789295, 'qualifierId': 140, 'value': '50.8'}, {'id': 5336789291, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336789301, 'qualifierId': 212, 'value': '24.9'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;1,21;;50,8;24,9;;85,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;50,8;85,5;;;;;;;;0;55;19;North Texas;3319;DC;1,0
