id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Resume;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_TouchTypeClearance;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_IntendedTackleTarget;value_OutOfPlay;value_Head;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_Offensive;value_Foul;value_AttemptedTackle;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_HeadPass;value_TouchTypeControl;value_TakeOnSpace;value_Chipped;value_DeletedEventType;value_TakeOnOvertake;value_TouchTypePass;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_GoalmouthY;value_Assisted;value_LowCentre;value_RegularPlay;value_LeftFooted;value_BlockedX;value_Hands;value_Stooping;value_Collected;value_LowGkIntervention;value_Assist;value_GkY;value_BoxDeepLeft;value_IndividualPlay;value_HighLeft;value_GkX;value_GkXTimeOfGoal;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Shove/Push;value_RightFooted;value_Blocked;value_BoxLeft;value_LowRight;value_DefBlock;value_Left;value_Right;value_CornerTaken;value_Cross;value_InSwinger;value_LayOff;value_FastBreak;value_NotAssisted;value_IntentionalAssist;value_HitWoodwork;value_BoxCentre;value_LowLeft;value_Deflection;value_HitLeftPost;value_FirstTouch;value_FromCorner;value_Diving;value_OverArm;value_Overrun;value_OutSwinger;value_FreeKick;value_SwerveLeft;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_PlayersCaughtOffside;value_Indirect;value_HighClaim;value_HighGkIntervention;value_LeadingToAttempt;value_High;value_RelatedError1Id;value_OverhitCross;value_BlockedCross;value_BoxRight;value_ParriedSafe;value_NotVisible;value_GkKickFromHands;value_WeatherProblem;value_RefereeStop;value_ClockAffecting;value_ShirtPull/Holding;value_Injury;value_InjuredPlayerId;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HighRight;value_BoxDeepRight;value_Standing;value_MisHit;value_PenaltyTakerId;value_Penalty;value_Scored;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_NotPastGoalLine;value_OtherBodyPart;value_OwnGoal;value_Handball;value_NotRetreating;value_FlickOn;value_TimeWasting;value_HighCentre;value_TacticalFoul;value_SoloRun;value_FollowsADribble;value_Volley;value_CloseRight;value_Caught;value_ParriedDanger;value_Sliding;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2687200779;427;5;2;47;10;6ddsx316t3j0z6nolrky9k4r8;1;11,4;-0,9;2024-05-13T21:11:26.416Z;2024-05-13T21:52:10Z;[{'id': 5028856065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028856069, 'qualifierId': 233, 'value': '473'}, {'id': 5028856067, 'qualifierId': 347}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;473,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;47;10;Chicago Fire II;2830;DR;1,0
2687200767;473;5;2;47;10;8o8m08he36u0j4w08aj2iodn8;0;88,6;100,9;2024-05-13T21:11:26.416Z;2024-05-13T21:11:30Z;[{'id': 5028855999, 'qualifierId': 347}, {'id': 5028856079, 'qualifierId': 233, 'value': '427'}, {'id': 5028855997, 'qualifierId': 56, 'value': 'Left'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;427,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;10;New York City II;2830;DC;1,0
2687200803;428;1;2;47;19;6ddsx316t3j0z6nolrky9k4r8;1;12,2;0,0;2024-05-13T21:11:35.128Z;2024-05-13T21:11:38Z;[{'id': 5028856171, 'qualifierId': 213, 'value': '2.03'}, {'id': 5028856165, 'qualifierId': 140, 'value': '6.1'}, {'id': 5028856167, 'qualifierId': 141, 'value': '18.3'}, {'id': 5028856161, 'qualifierId': 107}, {'id': 5028856169, 'qualifierId': 212, 'value': '14.5'}, {'id': 5028856163, 'qualifierId': 56, 'value': 'Back'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;14,5;;18,3;2,03;6,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;6,1;18,3;;;;;;;;0;47;19;Chicago Fire II;2839;DR;1,0
2687200807;429;1;2;47;22;6ddsx316t3j0z6nolrky9k4r8;0;5,7;15,0;2024-05-13T21:11:38.424Z;2024-05-13T21:11:40Z;[{'id': 5028856217, 'qualifierId': 233, 'value': '474'}, {'id': 5028856191, 'qualifierId': 212, 'value': '1.7'}, {'id': 5028856183, 'qualifierId': 157}, {'id': 5028856189, 'qualifierId': 141, 'value': '13.1'}, {'id': 5028856215, 'qualifierId': 236}, {'id': 5028856195, 'qualifierId': 1}, {'id': 5028856193, 'qualifierId': 213, 'value': '5.39'}, {'id': 5028856187, 'qualifierId': 140, 'value': '6.7'}, {'id': 5028856185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028856221, 'qualifierId': 286}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;1,7;;13,1;5,39;6,7;1,0;1,0;;474,0;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;6,7;13,1;;;;;;;;0;47;22;Chicago Fire II;2842;DL;1,0
2687200811;474;74;2;47;22;8o8m08he36u0j4w08aj2iodn8;1;91,9;86,6;2024-05-13T21:11:38.425Z;2024-05-13T22:24:10Z;[{'id': 5028856223, 'qualifierId': 233, 'value': '429'}, {'id': 5028856211, 'qualifierId': 56, 'value': 'Left'}, {'id': 5028856213, 'qualifierId': 285}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;coilkp3hp8av7hez1mtkxry1g;Blocked Pass;;;;;;;;;;;;;;;;;;;429,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;22;New York City II;2842;FWR;1,0
2687200847;430;5;2;47;23;6ddsx316t3j0z6nolrky9k4r8;1;10,0;-1,4;2024-05-13T21:11:39.848Z;2024-05-13T21:11:50Z;[{'id': 5028856397, 'qualifierId': 233, 'value': '475'}, {'id': 5028856387, 'qualifierId': 347}, {'id': 5028856385, 'qualifierId': 56, 'value': 'Back'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;475,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;47;23;Chicago Fire II;2843;DL;1,0
2687200819;475;5;2;47;23;8o8m08he36u0j4w08aj2iodn8;0;90,0;101,4;2024-05-13T21:11:39.848Z;2024-05-13T21:52:10Z;[{'id': 5028856249, 'qualifierId': 347}, {'id': 5028856413, 'qualifierId': 233, 'value': '430'}, {'id': 5028856247, 'qualifierId': 56, 'value': 'Left'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;430,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;23;New York City II;2843;FWR;1,0
2687200851;431;1;2;47;33;6ddsx316t3j0z6nolrky9k4r8;0;13,8;0,0;2024-05-13T21:11:49.769Z;2024-05-13T21:11:50Z;[{'id': 5028856421, 'qualifierId': 140, 'value': '25.1'}, {'id': 5028856427, 'qualifierId': 213, 'value': '0.20'}, {'id': 5028856423, 'qualifierId': 141, 'value': '2.6'}, {'id': 5028856419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028856417, 'qualifierId': 107}, {'id': 5028856425, 'qualifierId': 212, 'value': '12.1'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;12,1;;2,6;0,2;25,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;25,1;2,6;;;;;;;;0;47;33;Chicago Fire II;2853;DR;1,0
2687200855;476;49;2;47;36;8o8m08he36u0j4w08aj2iodn8;1;70,1;89,4;2024-05-13T21:11:52.009Z;2024-05-13T21:11:52Z;[];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;coilkp3hp8av7hez1mtkxry1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;36;New York City II;2856;MC;1,0
2687200865;477;1;2;47;36;8o8m08he36u0j4w08aj2iodn8;1;73,1;89,8;2024-05-13T21:11:52.603Z;2024-05-13T21:11:56Z;[{'id': 5028856491, 'qualifierId': 155}, {'id': 5028856497, 'qualifierId': 141, 'value': '86.6'}, {'id': 5028856495, 'qualifierId': 140, 'value': '89.8'}, {'id': 5028856501, 'qualifierId': 213, 'value': '6.16'}, {'id': 5028856493, 'qualifierId': 56, 'value': 'Left'}, {'id': 5028856499, 'qualifierId': 212, 'value': '17.7'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;17,7;;86,6;6,16;89,8;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;89,8;86,6;;;;;;;;0;47;36;New York City II;2856;MC;1,0
2687200867;478;1;2;47;40;8o8m08he36u0j4w08aj2iodn8;1;91,9;87,8;2024-05-13T21:11:56.384Z;2024-05-13T21:11:57Z;[{'id': 5028856515, 'qualifierId': 212, 'value': '6.8'}, {'id': 5028856509, 'qualifierId': 56, 'value': 'Left'}, {'id': 5028856511, 'qualifierId': 140, 'value': '87.0'}, {'id': 5028856517, 'qualifierId': 213, 'value': '2.42'}, {'id': 5028856513, 'qualifierId': 141, 'value': '94.4'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;6,8;;94,4;2,42;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;87,0;94,4;;;;;;;;0;47;40;New York City II;2860;FWL;1,0
2687200891;479;1;2;47;41;8o8m08he36u0j4w08aj2iodn8;0;87,0;94,4;2024-05-13T21:11:57.634Z;2024-05-31T14:03:59Z;[{'id': 5028856621, 'qualifierId': 140, 'value': '100.0'}, {'id': 5062742309, 'qualifierId': 224}, {'id': 5028856619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028856643, 'qualifierId': 345}, {'id': 5028856615, 'qualifierId': 2}, {'id': 5028856623, 'qualifierId': 141, 'value': '38.5'}, {'id': 5028856617, 'qualifierId': 155}, {'id': 5028856627, 'qualifierId': 213, 'value': '5.10'}, {'id': 5062742311, 'qualifierId': 72}, {'id': 5028856625, 'qualifierId': 212, 'value': '41.0'}, {'id': 5028856629, 'qualifierId': 1}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;41,0;;38,5;5,1;100,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;100,0;38,5;;;;;;;;0;47;41;New York City II;2861;DC;1,0
2687200881;432;5;2;47;43;6ddsx316t3j0z6nolrky9k4r8;1;-1,7;52,1;2024-05-13T21:11:59.866Z;2024-05-13T21:12:02Z;[{'id': 5028856589, 'qualifierId': 346}, {'id': 5028856635, 'qualifierId': 233, 'value': '480'}, {'id': 5028856587, 'qualifierId': 56, 'value': 'Back'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;480,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;47;43;Chicago Fire II;2863;DL;1,0
2687200893;480;5;2;47;43;8o8m08he36u0j4w08aj2iodn8;0;101,7;47,9;2024-05-13T21:11:59.866Z;2024-05-13T21:52:10Z;[{'id': 5028856631, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028856633, 'qualifierId': 346}, {'id': 5028856639, 'qualifierId': 233, 'value': '432'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;432,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;43;New York City II;2863;DC;1,0
2687200921;433;1;2;47;59;6ddsx316t3j0z6nolrky9k4r8;1;4,9;37,6;2024-05-13T21:12:15.721Z;2024-05-13T21:12:38Z;[{'id': 5028856821, 'qualifierId': 237}, {'id': 5028856813, 'qualifierId': 141, 'value': '52.2'}, {'id': 5028856807, 'qualifierId': 124}, {'id': 5028856809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028856815, 'qualifierId': 212, 'value': '9.9'}, {'id': 5028856817, 'qualifierId': 213, 'value': '1.63'}, {'id': 5028856811, 'qualifierId': 140, 'value': '4.3'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;9,9;;52,2;1,63;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;4,3;52,2;;;;;;;;0;47;59;Chicago Fire II;2879;DL;1,0
2687200935;434;1;2;48;3;6ddsx316t3j0z6nolrky9k4r8;1;4,8;56,9;2024-05-13T21:12:19.306Z;2024-05-13T21:12:23Z;[{'id': 5028856897, 'qualifierId': 140, 'value': '43.1'}, {'id': 5028856901, 'qualifierId': 212, 'value': '47.5'}, {'id': 5028856893, 'qualifierId': 157}, {'id': 5028856903, 'qualifierId': 213, 'value': '0.56'}, {'id': 5028856905, 'qualifierId': 1}, {'id': 5028856895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028856899, 'qualifierId': 141, 'value': '94.2'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;47,5;;94,2;0,56;43,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;43,1;94,2;;;;;;;;0;48;3;Chicago Fire II;2883;GK;1,0
2687200939;435;1;2;48;7;6ddsx316t3j0z6nolrky9k4r8;1;49,6;93,8;2024-05-13T21:12:23.770Z;2024-05-13T21:12:25Z;[{'id': 5028856923, 'qualifierId': 140, 'value': '49.8'}, {'id': 5028856927, 'qualifierId': 212, 'value': '5.8'}, {'id': 5028856921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028856929, 'qualifierId': 213, 'value': '4.75'}, {'id': 5028856925, 'qualifierId': 141, 'value': '85.3'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;5,8;;85,3;4,75;49,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;49,8;85,3;;;;;;;;0;48;7;Chicago Fire II;2887;DC;1,0
2687200949;436;1;2;48;8;6ddsx316t3j0z6nolrky9k4r8;1;51,8;88,1;2024-05-13T21:12:24.906Z;2024-05-13T21:12:29Z;[{'id': 5028857009, 'qualifierId': 213, 'value': '0.40'}, {'id': 5028857003, 'qualifierId': 140, 'value': '63.5'}, {'id': 5028857005, 'qualifierId': 141, 'value': '95.7'}, {'id': 5028857007, 'qualifierId': 212, 'value': '13.3'}, {'id': 5028857001, 'qualifierId': 56, 'value': 'Left'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;13,3;;95,7;0,4;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,5;95,7;;;;;;;;0;48;8;Chicago Fire II;2888;FW;1,0
2687200953;437;1;2;48;13;6ddsx316t3j0z6nolrky9k4r8;0;70,1;79,1;2024-05-13T21:12:29.434Z;2024-05-13T21:12:30Z;[{'id': 5028857039, 'qualifierId': 213, 'value': '6.27'}, {'id': 5028857035, 'qualifierId': 141, 'value': '78.7'}, {'id': 5028857031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5028857033, 'qualifierId': 140, 'value': '88.8'}, {'id': 5028857037, 'qualifierId': 212, 'value': '19.6'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;19,6;;78,7;6,27;88,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;88,8;78,7;;;;;;;;0;48;13;Chicago Fire II;2893;DC;1,0
2687200955;481;8;2;48;14;8o8m08he36u0j4w08aj2iodn8;1;11,0;22,6;2024-05-13T21:12:30.851Z;2024-05-31T14:04:28Z;[{'id': 5028857045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5062742571, 'qualifierId': 385}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;coilkp3hp8av7hez1mtkxry1g;Interception;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;48;14;New York City II;2894;MC;1,0
2687200961;438;61;2;48;15;6ddsx316t3j0z6nolrky9k4r8;1;88,5;77,8;2024-05-13T21:12:31.850Z;2024-05-13T22:00:08Z;[{'id': 5028857063, 'qualifierId': 56, 'value': 'Center'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;coilkp3hp8av7hez1mtkxry1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;48;15;Chicago Fire II;2895;AML;1,0
2687200967;439;5;2;48;16;6ddsx316t3j0z6nolrky9k4r8;0;101,6;80,3;2024-05-13T21:12:32.976Z;2024-05-13T21:52:11Z;[{'id': 5028857091, 'qualifierId': 346}, {'id': 5028857097, 'qualifierId': 233, 'value': '482'}, {'id': 5028857089, 'qualifierId': 56, 'value': 'Left'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;482,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;48;16;Chicago Fire II;2896;AML;1,0
2687200957;482;5;2;48;16;8o8m08he36u0j4w08aj2iodn8;1;-1,6;19,7;2024-05-13T21:12:32.976Z;2024-05-13T21:12:36Z;[{'id': 5028857051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028857053, 'qualifierId': 346}, {'id': 5028857093, 'qualifierId': 233, 'value': '439'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;coilkp3hp8av7hez1mtkxry1g;Out;;;;;;;;;;;;;;;;;;;439,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;48;16;New York City II;2896;MC;1,0
2687200997;483;1;2;48;28;8o8m08he36u0j4w08aj2iodn8;1;4,0;45,3;2024-05-13T21:12:44.991Z;2024-05-13T21:12:48Z;[{'id': 5028857273, 'qualifierId': 140, 'value': '8.1'}, {'id': 5028857269, 'qualifierId': 124}, {'id': 5028857283, 'qualifierId': 237}, {'id': 5028857279, 'qualifierId': 213, 'value': '5.08'}, {'id': 5028857277, 'qualifierId': 212, 'value': '12.0'}, {'id': 5028857271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028857275, 'qualifierId': 141, 'value': '28.9'}];3oca1lvb4fr3l6efbstc8k6ad;S. Richey;;;coilkp3hp8av7hez1mtkxry1g;Pass;;;;;;;;;;;12,0;;28,9;5,08;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;8,1;28,9;;;;;;;;0;48;28;New York City II;2908;GK;1,0
