id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_TouchTypePass;value_Head;value_TakeOnSpace;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Cross;value_OutSwinger;value_LeftFooted;value_IntendedTackleTarget;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_ShirtPull/Holding;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_BlockedX;value_BlockedY;value_GoalmouthY;value_GoalmouthZ;value_FastBreak;value_Volley;value_Assisted;value_LowLeft;value_FirstTouch;value_BoxLeft;value_RelatedEventId;value_Standing;value_LowGkIntervention;value_Collected;value_Hands;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_Left;value_CornerTaken;value_FlickOn;value_Right;value_GkX;value_Blocked;value_LowCentre;value_OutOfBoxCentre;value_GkY;value_FromCorner;value_RightFooted;value_DefBlock;value_TacticalFoul;value_YellowCard;value_TakeOnOvertake;value_IndividualPlay;value_RegularPlay;value_Diving;value_ParriedSafe;value_BlockedClearance;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_NextEventGoalKick;value_GoalKick;value_Low;value_Injury;value_InjuredPlayerId;value_InSwinger;value_BoxCentre;value_NotAssisted;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_SmallBoxRight;value_GkYTimeOfGoal;value_Obstruction;value_DrivenCross;value_Straight;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_BigChance;value_LowRight;value_Scored;value_Handball;value_HighLeft;value_NotVisible;value_MediumGkIntervention;value_PullBack;value_Minutes;value_HighClaim;value_HighGkIntervention;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighRight;value_Shove/Push;value_1On1;value_Sliding;value_Stooping;value_BoxRight;value_OwnPlayer;value_OwnShotBlocked;value_ThroughBall;value_OverArm;value_CaptainChange;value_High;value_OverhitCross;value_SmallBoxCentre;value_BoxDeepLeft;value_BoxDeepRight;value_TimeWasting;value_CornerNotTaken;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706339523;450;4;1;44;23;cbip96wzs3jc2xadoluhhxotl;0;66,0;23,9;2024-08-05T02:48:20.037Z;2024-08-05T02:48:21Z;[{'id': 5134056791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134056795, 'qualifierId': 265}, {'id': 5134056793, 'qualifierId': 152}, {'id': 5134056789, 'qualifierId': 13}, {'id': 5134056797, 'qualifierId': 285}, {'id': 5134056805, 'qualifierId': 233, 'value': '430'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;ei580gms3rif3204j7dn9gljo;Foul;;;;;;;;;;;;;;;;;;430,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;44;23;Los Angeles II;2663;DL;1,0
2706339533;431;1;1;44;29;6gaq85erpkvbyxvivd96wuw44;1;35,4;68,5;2024-08-05T02:48:26.036Z;2024-08-05T02:48:28Z;[{'id': 5134056843, 'qualifierId': 5}, {'id': 5134056845, 'qualifierId': 152}, {'id': 5134056847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134056853, 'qualifierId': 212, 'value': '16.2'}, {'id': 5134056855, 'qualifierId': 213, 'value': '4.11'}, {'id': 5134056851, 'qualifierId': 141, 'value': '48.8'}, {'id': 5134056849, 'qualifierId': 140, 'value': '26.7'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;16,2;26,7;;48,8;4,11;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;26,7;48,8;;;;;;;;0;44;29;Real Monarchs;2669;MC;1,0
2706339539;432;1;1;44;32;6gaq85erpkvbyxvivd96wuw44;1;26,7;49,0;2024-08-05T02:48:28.628Z;2024-08-05T02:48:31Z;[{'id': 5134056889, 'qualifierId': 213, 'value': '0.74'}, {'id': 5134056883, 'qualifierId': 140, 'value': '32.1'}, {'id': 5134056885, 'qualifierId': 141, 'value': '56.6'}, {'id': 5134056881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134056887, 'qualifierId': 212, 'value': '7.7'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;7,7;32,1;;56,6;0,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;32,1;56,6;;;;;;;;0;44;32;Real Monarchs;2672;DL;1,0
2706339541;433;1;1;44;35;6gaq85erpkvbyxvivd96wuw44;1;32,1;56,6;2024-08-05T02:48:31.380Z;2024-08-05T02:48:32Z;[{'id': 5134056911, 'qualifierId': 213, 'value': '1.56'}, {'id': 5134056909, 'qualifierId': 212, 'value': '11.7'}, {'id': 5134056907, 'qualifierId': 141, 'value': '73.8'}, {'id': 5134056905, 'qualifierId': 140, 'value': '32.2'}, {'id': 5134056903, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;11,7;32,2;;73,8;1,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;32,2;73,8;;;;;;;;0;44;35;Real Monarchs;2675;MC;1,0
2706339547;434;1;1;44;36;6gaq85erpkvbyxvivd96wuw44;1;32,2;73,8;2024-08-05T02:48:32.644Z;2024-08-05T02:48:36Z;[{'id': 5134056943, 'qualifierId': 141, 'value': '95.9'}, {'id': 5134056945, 'qualifierId': 212, 'value': '16.4'}, {'id': 5134056941, 'qualifierId': 140, 'value': '38.4'}, {'id': 5134056947, 'qualifierId': 213, 'value': '1.16'}, {'id': 5134056939, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;16,4;38,4;;95,9;1,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;38,4;95,9;;;;;;;;0;44;36;Real Monarchs;2676;DC;1,0
2706339549;435;1;1;44;39;6gaq85erpkvbyxvivd96wuw44;1;38,4;95,9;2024-08-05T02:48:36.196Z;2024-08-05T02:48:38Z;[{'id': 5134056959, 'qualifierId': 213, 'value': '4.87'}, {'id': 5134056953, 'qualifierId': 140, 'value': '40.8'}, {'id': 5134056955, 'qualifierId': 141, 'value': '72.1'}, {'id': 5134056951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134056957, 'qualifierId': 212, 'value': '16.4'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;16,4;40,8;;72,1;4,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;40,8;72,1;;;;;;;;0;44;39;Real Monarchs;2679;DC;1,0
2706339553;436;1;1;44;41;6gaq85erpkvbyxvivd96wuw44;0;41,8;71,2;2024-08-05T02:48:37.956Z;2024-08-05T02:48:39Z;[{'id': 5134056997, 'qualifierId': 212, 'value': '21.8'}, {'id': 5134056993, 'qualifierId': 140, 'value': '61.6'}, {'id': 5134056999, 'qualifierId': 213, 'value': '5.98'}, {'id': 5134056991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134056995, 'qualifierId': 141, 'value': '61.8'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;21,8;61,6;;61,8;5,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;61,6;61,8;;;;;;;;0;44;41;Real Monarchs;2681;MC;1,0
2706339555;451;8;1;44;43;cbip96wzs3jc2xadoluhhxotl;1;39,2;39,6;2024-08-05T02:48:40.176Z;2024-08-08T11:58:33Z;[{'id': 5134057001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136499491, 'qualifierId': 383}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;ei580gms3rif3204j7dn9gljo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;44;43;Los Angeles II;2683;DL;1,0
2706339557;452;49;1;44;44;cbip96wzs3jc2xadoluhhxotl;1;42,8;41,4;2024-08-05T02:48:40.688Z;2024-08-05T02:48:40Z;[];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;ei580gms3rif3204j7dn9gljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;44;44;Los Angeles II;2684;DL;1,0
2706339567;453;1;1;44;44;cbip96wzs3jc2xadoluhhxotl;1;44,2;42,3;2024-08-05T02:48:40.960Z;2024-08-05T02:48:47Z;[{'id': 5134057089, 'qualifierId': 140, 'value': '57.1'}, {'id': 5134057093, 'qualifierId': 212, 'value': '17.9'}, {'id': 5134057091, 'qualifierId': 141, 'value': '59.6'}, {'id': 5134057095, 'qualifierId': 213, 'value': '0.72'}, {'id': 5134057087, 'qualifierId': 56, 'value': 'Center'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;17,9;57,1;;59,6;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;57,1;59,6;;;;;;;;0;44;44;Los Angeles II;2684;DL;1,0
2706339569;454;1;1;44;50;cbip96wzs3jc2xadoluhhxotl;1;63,6;72,8;2024-08-05T02:48:47.024Z;2024-08-05T02:48:49Z;[{'id': 5134057101, 'qualifierId': 140, 'value': '67.4'}, {'id': 5134057105, 'qualifierId': 212, 'value': '21.0'}, {'id': 5134057103, 'qualifierId': 141, 'value': '42.5'}, {'id': 5134057107, 'qualifierId': 213, 'value': '4.90'}, {'id': 5134057099, 'qualifierId': 56, 'value': 'Center'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;21,0;67,4;;42,5;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;67,4;42,5;;;;;;;;0;44;50;Los Angeles II;2690;ML;1,0
2706339573;455;1;1;44;53;cbip96wzs3jc2xadoluhhxotl;1;70,2;40,9;2024-08-05T02:48:49.600Z;2024-08-05T02:48:55Z;[{'id': 5134057151, 'qualifierId': 213, 'value': '5.45'}, {'id': 5134057153, 'qualifierId': 1}, {'id': 5134057147, 'qualifierId': 141, 'value': '1.6'}, {'id': 5134057145, 'qualifierId': 140, 'value': '93.2'}, {'id': 5134057143, 'qualifierId': 56, 'value': 'Right'}, {'id': 5134057149, 'qualifierId': 212, 'value': '36.0'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;36,0;93,2;;1,6;5,45;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;93,2;1,6;;;;;;;;0;44;53;Los Angeles II;2693;FW;1,0
2706339575;456;1;1;44;59;cbip96wzs3jc2xadoluhhxotl;1;96,3;4,0;2024-08-05T02:48:55.760Z;2024-08-05T02:48:59Z;[{'id': 5134057187, 'qualifierId': 213, 'value': '2.15'}, {'id': 5134057183, 'qualifierId': 141, 'value': '27.8'}, {'id': 5134057179, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134057185, 'qualifierId': 212, 'value': '19.3'}, {'id': 5134057181, 'qualifierId': 140, 'value': '86.2'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;19,3;86,2;;27,8;2,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;86,2;27,8;;;;;;;;0;44;59;Los Angeles II;2699;MR;1,0
2706339585;437;45;1;45;0;6gaq85erpkvbyxvivd96wuw44;0;12,0;73,9;2024-08-05T02:48:57.008Z;2024-08-05T02:49:49Z;[{'id': 5134057219, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134057891, 'qualifierId': 233, 'value': '457'}, {'id': 5134057877, 'qualifierId': 285}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ei580gms3rif3204j7dn9gljo;Challenge;;;;;;;;;;;;;;;;;;457,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;0;Real Monarchs;2700;MC;1,0
2706339581;457;3;1;45;0;cbip96wzs3jc2xadoluhhxotl;1;88,0;26,1;2024-08-05T02:48:57.008Z;2024-08-08T11:59:13Z;[{'id': 5134057207, 'qualifierId': 286}, {'id': 5134057887, 'qualifierId': 233, 'value': '437'}, {'id': 5136499545, 'qualifierId': 464}, {'id': 5134057205, 'qualifierId': 56, 'value': 'Center'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;ei580gms3rif3204j7dn9gljo;Take On;;;;;;;;;;;;;;;;;;437,0;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;45;0;Los Angeles II;2700;FW;1,0
2706339583;458;1;1;45;3;cbip96wzs3jc2xadoluhhxotl;0;93,1;24,5;2024-08-05T02:48:59.777Z;2024-08-05T02:49:00Z;[{'id': 5134057215, 'qualifierId': 212, 'value': '17.2'}, {'id': 5134057211, 'qualifierId': 140, 'value': '92.3'}, {'id': 5134057213, 'qualifierId': 141, 'value': '49.7'}, {'id': 5134057209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134057217, 'qualifierId': 213, 'value': '1.62'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;17,2;92,3;;49,7;1,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;92,3;49,7;;;;;;;;0;45;3;Los Angeles II;2703;FW;1,0
2706339597;438;12;1;45;4;6gaq85erpkvbyxvivd96wuw44;1;5,3;41,8;2024-08-05T02:49:00.997Z;2024-08-08T12:01:00Z;[{'id': 5134057269, 'qualifierId': 141, 'value': '60.5'}, {'id': 5134057265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134057273, 'qualifierId': 213, 'value': '0.65'}, {'id': 5134057267, 'qualifierId': 140, 'value': '21.3'}, {'id': 5134057271, 'qualifierId': 212, 'value': '21.1'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ei580gms3rif3204j7dn9gljo;Clearance;;;;;;;;;;21,1;21,3;;60,5;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;21,3;60,5;;;;;;;;0;45;4;Real Monarchs;2704;DR;1,0
2706765059;860;1;1;45;5;6gaq85erpkvbyxvivd96wuw44;0;34,7;62,0;2024-08-05T02:49:02.006Z;2024-08-08T12:01:03Z;[{'id': 5136499671, 'qualifierId': 212, 'value': '9.6'}, {'id': 5136499673, 'qualifierId': 213, 'value': '6.22'}, {'id': 5136499667, 'qualifierId': 140, 'value': '43.8'}, {'id': 5136499661, 'qualifierId': 3}, {'id': 5136499665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136499663, 'qualifierId': 168}, {'id': 5136499669, 'qualifierId': 141, 'value': '61.1'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;9,6;43,8;;61,1;6,22;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;43,8;61,1;;;;;;;;0;45;5;Real Monarchs;2705;FW;1,0
2706339589;459;61;1;45;7;cbip96wzs3jc2xadoluhhxotl;1;71,0;28,9;2024-08-05T02:49:04.079Z;2024-08-05T02:49:04Z;[{'id': 5134057233, 'qualifierId': 56, 'value': 'Center'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;ei580gms3rif3204j7dn9gljo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;45;7;Los Angeles II;2707;DL;1,0
2706339593;460;1;1;45;8;cbip96wzs3jc2xadoluhhxotl;1;80,1;41,4;2024-08-05T02:49:04.897Z;2024-08-05T02:49:06Z;[{'id': 5134057257, 'qualifierId': 212, 'value': '6.9'}, {'id': 5134057253, 'qualifierId': 140, 'value': '86.6'}, {'id': 5134057259, 'qualifierId': 213, 'value': '6.15'}, {'id': 5134057255, 'qualifierId': 141, 'value': '40.1'}, {'id': 5134057251, 'qualifierId': 56, 'value': 'Center'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;6,9;86,6;;40,1;6,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;86,6;40,1;;;;;;;;0;45;8;Los Angeles II;2708;MC;1,0
2706339595;461;61;1;45;9;cbip96wzs3jc2xadoluhhxotl;0;87,2;40,1;2024-08-05T02:49:06.097Z;2024-08-05T02:49:06Z;[{'id': 5134057263, 'qualifierId': 56, 'value': 'Center'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;ei580gms3rif3204j7dn9gljo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;45;9;Los Angeles II;2709;FW;1,0
2706339619;439;12;1;45;10;6gaq85erpkvbyxvivd96wuw44;1;14,9;48,2;2024-08-05T02:49:06.901Z;2024-08-05T02:49:17Z;[{'id': 5134057371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134057375, 'qualifierId': 141, 'value': '56.9'}, {'id': 5134057379, 'qualifierId': 213, 'value': '0.15'}, {'id': 5134057373, 'qualifierId': 140, 'value': '52.9'}, {'id': 5134057377, 'qualifierId': 212, 'value': '40.3'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ei580gms3rif3204j7dn9gljo;Clearance;;;;;;;;;;40,3;52,9;;56,9;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;52,9;56,9;;;;;;;;0;45;10;Real Monarchs;2710;DL;1,0
2706339617;462;1;1;45;16;cbip96wzs3jc2xadoluhhxotl;1;38,5;43,2;2024-08-05T02:49:12.417Z;2024-08-05T02:49:16Z;[{'id': 5134057359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134057367, 'qualifierId': 213, 'value': '5.12'}, {'id': 5134057363, 'qualifierId': 141, 'value': '30.2'}, {'id': 5134057361, 'qualifierId': 140, 'value': '42.1'}, {'id': 5134057365, 'qualifierId': 212, 'value': '9.6'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;9,6;42,1;;30,2;5,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;42,1;30,2;;;;;;;;0;45;16;Los Angeles II;2716;DC;1,0
2706339625;463;1;1;45;19;cbip96wzs3jc2xadoluhhxotl;1;42,4;30,5;2024-08-05T02:49:16.049Z;2024-08-05T02:49:20Z;[{'id': 5134057409, 'qualifierId': 140, 'value': '21.0'}, {'id': 5134057411, 'qualifierId': 141, 'value': '49.1'}, {'id': 5134057415, 'qualifierId': 213, 'value': '2.63'}, {'id': 5134057413, 'qualifierId': 212, 'value': '25.8'}, {'id': 5134057407, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;25,8;21,0;;49,1;2,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;21,0;49,1;;;;;;;;0;45;19;Los Angeles II;2719;DR;1,0
2706339631;464;1;1;45;24;cbip96wzs3jc2xadoluhhxotl;1;24,3;44,7;2024-08-05T02:49:20.577Z;2024-08-05T02:49:32Z;[{'id': 5134057437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134057443, 'qualifierId': 212, 'value': '13.1'}, {'id': 5134057445, 'qualifierId': 213, 'value': '4.81'}, {'id': 5134057441, 'qualifierId': 141, 'value': '25.5'}, {'id': 5134057439, 'qualifierId': 140, 'value': '25.5'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;13,1;25,5;;25,5;4,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;25,5;25,5;;;;;;;;0;45;24;Los Angeles II;2724;GK;1,0
