id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_Length;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_TouchTypeControl;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_Assisted;value_GoalmouthZ;value_FirstTouch;value_BoxLeft;value_RelatedEventId;value_BlockedX;value_LowLeft;value_GoalmouthY;value_RegularPlay;value_BlockedY;value_LeftFooted;value_Collected;value_Stooping;value_LowGkIntervention;value_Hands;value_KeeperThrow;value_TakeOnOvertake;value_OutOfPlay;value_Chipped;value_LowCentre;value_GoalShotGameClock;value_BoxCentre;value_GkYTimeOfGoal;value_BigChance;value_GkXTimeOfGoal;value_GkY;value_1On1;value_RightFooted;value_GoalShotTimestamp;value_GkX;value_BlockedPass;value_Injury;value_InjuredPlayerId;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_SwitchOfPlay;value_PullBack;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Cross;value_OutSwinger;value_IndividualPlay;value_FromCorner;value_Blocked;value_NotAssisted;value_DefBlock;value_OutOfBoxCentre;value_Feet;value_ParriedSafe;value_Reaching;value_LayOff;value_Overrun;value_CloseRight;value_FreeKick;value_High;value_SmallBoxCentre;value_FlickOn;value_AerialFoul;value_MediumGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_LastLine;value_Shove/Push;value_ParriedDanger;value_Sliding;value_NotVisible;value_Diving;value_HighGkIntervention;value_LowRight;value_SixYardBlocked;value_BoxRight;value_HighRight;value_SmallBoxRight;value_Strong;value_Volley;value_HighCentre;value_HighClaim;value_GkKickFromHands;value_Minutes;value_RecklessOffence;value_YellowCard;value_Standing;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_Defensive1V1;value_Handball;value_SmallBoxLeft;value_HighLeft;value_SetPiece;value_OtherBodyPart;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_BoxDeepRight;value_FantasyAssistType;value_TacticalFoul;value_BlockedCross;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693826171;509;1;2;54;24;6ddsx316t3j0z6nolrky9k4r8;0;15,6;89,3;2024-06-02T00:22:30.518Z;2024-06-02T00:22:34Z;[{'id': 5065021199, 'qualifierId': 212, 'value': '52.3'}, {'id': 5065021201, 'qualifierId': 213, 'value': '6.11'}, {'id': 5065021195, 'qualifierId': 140, 'value': '64.6'}, {'id': 5065021197, 'qualifierId': 141, 'value': '75.7'}, {'id': 5065021203, 'qualifierId': 1}, {'id': 5065021193, 'qualifierId': 56, 'value': 'Center'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;6,11;64,6;;;52,3;75,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;64,6;75,7;;;;;;;0;0;54;24;New York RB II;3264;DC;1,0
2693826187;454;49;2;54;29;4g68p0t2f5jzhzfr67i2rj1ex;1;23,0;26,1;2024-06-02T00:22:35.040Z;2024-06-02T00:22:35Z;[];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;d5izy9ptxpt812xrnrqw1bm6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;54;29;New York City II;3269;DR;1,0
2693826221;455;1;2;54;29;4g68p0t2f5jzhzfr67i2rj1ex;1;22,8;25,6;2024-06-02T00:22:35.680Z;2024-06-02T00:22:39Z;[{'id': 5065021477, 'qualifierId': 212, 'value': '21.3'}, {'id': 5065021471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065021475, 'qualifierId': 141, 'value': '29.5'}, {'id': 5065021479, 'qualifierId': 213, 'value': '3.02'}, {'id': 5065021473, 'qualifierId': 140, 'value': '2.7'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;3,02;2,7;;;21,3;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;2,7;29,5;;;;;;;0;0;54;29;New York City II;3269;DR;1,0
2693826269;456;1;2;54;33;4g68p0t2f5jzhzfr67i2rj1ex;1;2,7;29,5;2024-06-02T00:22:39.216Z;2024-06-02T00:22:43Z;[{'id': 5065021709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065021711, 'qualifierId': 140, 'value': '18.2'}, {'id': 5065021707, 'qualifierId': 155}, {'id': 5065021719, 'qualifierId': 213, 'value': '5.71'}, {'id': 5065021715, 'qualifierId': 212, 'value': '19.4'}, {'id': 5065021713, 'qualifierId': 141, 'value': '14.1'}];76xo0u2yd2cqf8xdyh8rteqdw;A. Rutkowski;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;5,71;18,2;;;19,4;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;18,2;14,1;;;;;;;0;0;54;33;New York City II;3273;GK;1,0
2693826293;457;1;2;54;37;4g68p0t2f5jzhzfr67i2rj1ex;0;18,5;14,1;2024-06-02T00:22:43.105Z;2024-06-02T00:22:44Z;[{'id': 5065021853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065021851, 'qualifierId': 155}, {'id': 5065021859, 'qualifierId': 212, 'value': '13.3'}, {'id': 5065021857, 'qualifierId': 141, 'value': '20.0'}, {'id': 5065021855, 'qualifierId': 140, 'value': '30.6'}, {'id': 5065021861, 'qualifierId': 213, 'value': '0.31'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;0,31;30,6;;;13,3;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;30,6;20,0;;;;;;;0;0;54;37;New York City II;3277;MC;1,0
2693826309;510;1;2;54;38;6ddsx316t3j0z6nolrky9k4r8;1;59,5;74,8;2024-06-02T00:22:44.246Z;2024-06-02T00:22:46Z;[{'id': 5065021945, 'qualifierId': 213, 'value': '1.02'}, {'id': 5065021939, 'qualifierId': 140, 'value': '64.3'}, {'id': 5065021935, 'qualifierId': 3}, {'id': 5065021943, 'qualifierId': 212, 'value': '9.6'}, {'id': 5065021941, 'qualifierId': 141, 'value': '86.9'}, {'id': 5065021937, 'qualifierId': 56, 'value': 'Left'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;1,02;64,3;;;9,6;86,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;64,3;86,9;;;;;;;0;0;54;38;New York RB II;3278;MC;1,0
2693826313;511;49;2;54;40;6ddsx316t3j0z6nolrky9k4r8;1;64,3;86,9;2024-06-02T00:22:45.974Z;2024-06-02T00:22:46Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;d5izy9ptxpt812xrnrqw1bm6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;54;40;New York RB II;3280;MC;1,0
2693826343;512;1;2;54;40;6ddsx316t3j0z6nolrky9k4r8;1;64,3;86,9;2024-06-02T00:22:46.443Z;2024-06-02T00:22:49Z;[{'id': 5065022163, 'qualifierId': 212, 'value': '13.2'}, {'id': 5065022159, 'qualifierId': 140, 'value': '76.5'}, {'id': 5065022165, 'qualifierId': 213, 'value': '0.24'}, {'id': 5065022157, 'qualifierId': 56, 'value': 'Left'}, {'id': 5065022161, 'qualifierId': 141, 'value': '91.5'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;0,24;76,5;;;13,2;91,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;76,5;91,5;;;;;;;0;0;54;40;New York RB II;3280;MC;1,0
2693826357;458;45;2;54;43;4g68p0t2f5jzhzfr67i2rj1ex;0;17,8;14,5;2024-06-02T00:22:49.718Z;2024-06-02T00:22:52Z;[{'id': 5065022225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065022229, 'qualifierId': 285}, {'id': 5065022335, 'qualifierId': 233, 'value': '513'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;d5izy9ptxpt812xrnrqw1bm6s;Challenge;;;;;;;;;;;;;;;;;;513,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;54;43;New York City II;3283;DR;1,0
2693826367;513;3;2;54;43;6ddsx316t3j0z6nolrky9k4r8;1;82,2;85,5;2024-06-02T00:22:49.718Z;2024-06-07T12:07:43Z;[{'id': 5065022257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071273147, 'qualifierId': 465}, {'id': 5065022259, 'qualifierId': 286}, {'id': 5065022305, 'qualifierId': 233, 'value': '458'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;d5izy9ptxpt812xrnrqw1bm6s;Take On;;;;;;;;;;;;;;;;;;458,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;54;43;New York RB II;3283;AML;1,0
2693826419;514;1;2;54;45;6ddsx316t3j0z6nolrky9k4r8;1;74,9;74,1;2024-06-02T00:22:51.446Z;2024-06-02T00:23:07Z;[{'id': 5065022517, 'qualifierId': 141, 'value': '53.3'}, {'id': 5065022521, 'qualifierId': 213, 'value': '4.34'}, {'id': 5065022519, 'qualifierId': 212, 'value': '15.2'}, {'id': 5065022515, 'qualifierId': 140, 'value': '69.7'}, {'id': 5065022513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065023181, 'qualifierId': 210, 'value': '15'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;1,0;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;4,34;69,7;;;15,2;53,3;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,7;53,3;;;;;;;0;0;54;45;New York RB II;3285;AML;1,0
2693826421;515;15;2;54;49;6ddsx316t3j0z6nolrky9k4r8;1;72,6;52,7;2024-06-02T00:22:54.934Z;2024-06-07T12:07:57Z;[{'id': 5065022885, 'qualifierId': 82}, {'id': 5065023201, 'qualifierId': 29}, {'id': 5065023207, 'qualifierId': 102, 'value': '47.9'}, {'id': 5065023215, 'qualifierId': 147, 'value': '51.8'}, {'id': 5065023211, 'qualifierId': 215}, {'id': 5065022527, 'qualifierId': 22}, {'id': 5065022531, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065022881, 'qualifierId': 20}, {'id': 5065023217, 'qualifierId': 230, 'value': '98.1'}, {'id': 5065023199, 'qualifierId': 80}, {'id': 5065023213, 'qualifierId': 146, 'value': '77.7'}, {'id': 5065023203, 'qualifierId': 55, 'value': '514'}, {'id': 5065023235, 'qualifierId': 233, 'value': '459'}, {'id': 5065022529, 'qualifierId': 18}, {'id': 5065023219, 'qualifierId': 231, 'value': '49.5'}, {'id': 5065023209, 'qualifierId': 103, 'value': '19'}];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;d5izy9ptxpt812xrnrqw1bm6s;Attempt Saved;;;;;;;;;;;;;;;;;;459,0;;;;;;;;;;;;;;;;;1,0;19,0;;;514,0;77,7;;47,9;1,0;51,8;;;;;;;;;;;;;;;;49,5;;1,0;;98,1;;;;;;;;;;;;;;;;;1,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;77,7;51,8;47,9;19;514,0;4h2k5kwclhlgjk2koqin5r2fo;0;0;54;49;New York RB II;3289;AMC;1,0
2693826425;459;10;2;54;49;4g68p0t2f5jzhzfr67i2rj1ex;1;22,3;48,2;2024-06-02T00:22:55.034Z;2024-06-02T00:23:08Z;[{'id': 5065023267, 'qualifierId': 233, 'value': '515'}, {'id': 5065022553, 'qualifierId': 94}, {'id': 5065022555, 'qualifierId': 56, 'value': 'Back'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Save;;;;;;;;;;;;;;;;;;515,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;54;49;New York City II;3289;Sub;1,0
2693826445;516;61;2;54;52;6ddsx316t3j0z6nolrky9k4r8;0;86,9;19,8;2024-06-02T00:22:58.262Z;2024-06-02T00:22:58Z;[{'id': 5065022675, 'qualifierId': 56, 'value': 'Right'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;d5izy9ptxpt812xrnrqw1bm6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;54;52;New York RB II;3292;AMR;1,0
2693826479;460;5;2;54;54;4g68p0t2f5jzhzfr67i2rj1ex;1;3,6;101,4;2024-06-02T00:22:59.991Z;2024-06-02T00:25:06Z;[{'id': 5065022861, 'qualifierId': 347}, {'id': 5065022875, 'qualifierId': 233, 'value': '517'}, {'id': 5065022859, 'qualifierId': 56, 'value': 'Back'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Out;;;;;;;;;;;;;;;;;;517,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;54;54;New York City II;3294;Sub;1,0
2693826461;517;5;2;54;54;6ddsx316t3j0z6nolrky9k4r8;0;96,4;-1,4;2024-06-02T00:22:59.991Z;2024-06-02T00:23:02Z;[{'id': 5065022763, 'qualifierId': 347}, {'id': 5065022891, 'qualifierId': 233, 'value': '460'}, {'id': 5065022761, 'qualifierId': 56, 'value': 'Right'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;d5izy9ptxpt812xrnrqw1bm6s;Out;;;;;;;;;;;;;;;;;;460,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;54;54;New York RB II;3294;AMR;1,0
2693826537;461;1;2;54;59;4g68p0t2f5jzhzfr67i2rj1ex;0;3,6;100,0;2024-06-02T00:23:05.744Z;2024-06-02T00:23:07Z;[{'id': 5065023155, 'qualifierId': 140, 'value': '28.8'}, {'id': 5065023163, 'qualifierId': 1}, {'id': 5065023159, 'qualifierId': 212, 'value': '26.7'}, {'id': 5065023153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065023161, 'qualifierId': 213, 'value': '6.14'}, {'id': 5065023157, 'qualifierId': 141, 'value': '95.9'}, {'id': 5065023151, 'qualifierId': 107}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;6,14;28,8;;;26,7;95,9;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;28,8;95,9;;;;;;;0;0;54;59;New York City II;3299;DC;1,0
2694956405;803;44;2;55;3;6ddsx316t3j0z6nolrky9k4r8;1;69,7;3,2;2024-06-02T00:23:09.740Z;2024-06-07T12:47:21Z;[{'id': 5071273327, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071273331, 'qualifierId': 286}, {'id': 5071282521, 'qualifierId': 233, 'value': '920'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;d5izy9ptxpt812xrnrqw1bm6s;Aerial;;;;;;;;;;;;;;;;;;920,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;55;3;New York RB II;3303;DR;1,0
2694956407;920;44;2;55;3;4g68p0t2f5jzhzfr67i2rj1ex;0;30,3;96,8;2024-06-02T00:23:09.741Z;2024-06-07T12:08:32Z;[{'id': 5071273333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071273339, 'qualifierId': 233, 'value': '803'}, {'id': 5071273337, 'qualifierId': 285}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;d5izy9ptxpt812xrnrqw1bm6s;Aerial;;;;;;;;;;;;;;;;;;803,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;55;3;New York City II;3303;FW;1,0
2693826581;518;1;2;55;5;6ddsx316t3j0z6nolrky9k4r8;0;64,1;5,9;2024-06-02T00:23:11.255Z;2024-06-02T00:23:11Z;[{'id': 5065023429, 'qualifierId': 141, 'value': '0.0'}, {'id': 5065023425, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065023427, 'qualifierId': 140, 'value': '65.6'}, {'id': 5065023431, 'qualifierId': 212, 'value': '5.6'}, {'id': 5065023423, 'qualifierId': 3}, {'id': 5065023433, 'qualifierId': 213, 'value': '5.00'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;5,0;65,6;;;5,6;0,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;65,6;0,0;;;;;;;0;0;55;5;New York RB II;3305;DR;1,0
2693826611;462;5;2;55;5;4g68p0t2f5jzhzfr67i2rj1ex;1;32,2;102,0;2024-06-02T00:23:11.803Z;2024-06-02T00:25:06Z;[{'id': 5065023571, 'qualifierId': 347}, {'id': 5065023567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065023603, 'qualifierId': 233, 'value': '519'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Out;;;;;;;;;;;;;;;;;;519,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;55;5;New York City II;3305;DC;1,0
2693826591;519;5;2;55;5;6ddsx316t3j0z6nolrky9k4r8;0;67,8;-2,0;2024-06-02T00:23:11.803Z;2024-06-02T00:23:15Z;[{'id': 5065023465, 'qualifierId': 347}, {'id': 5065023463, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065023619, 'qualifierId': 233, 'value': '462'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;d5izy9ptxpt812xrnrqw1bm6s;Out;;;;;;;;;;;;;;;;;;462,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;55;5;New York RB II;3305;DR;1,0
2693826735;463;1;2;55;13;4g68p0t2f5jzhzfr67i2rj1ex;1;29,9;100,0;2024-06-02T00:23:19.201Z;2024-06-02T00:23:24Z;[{'id': 5065024315, 'qualifierId': 212, 'value': '5.7'}, {'id': 5065024307, 'qualifierId': 107}, {'id': 5065024313, 'qualifierId': 141, 'value': '93.6'}, {'id': 5065024317, 'qualifierId': 213, 'value': '4.71'}, {'id': 5065024309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065024311, 'qualifierId': 140, 'value': '29.9'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;4,71;29,9;;;5,7;93,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;29,9;93,6;;;;;;;0;0;55;13;New York City II;3313;DC;1,0
2693826819;465;1;2;55;17;4g68p0t2f5jzhzfr67i2rj1ex;1;51,0;96,7;2024-06-02T00:23:23.018Z;2024-06-07T12:19:32Z;[{'id': 5065024841, 'qualifierId': 212, 'value': '6.9'}, {'id': 5065024835, 'qualifierId': 56, 'value': 'Left'}, {'id': 5065024839, 'qualifierId': 141, 'value': '86.5'}, {'id': 5065024837, 'qualifierId': 140, 'value': '50.6'}, {'id': 5065024843, 'qualifierId': 213, 'value': '4.65'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;4,65;50,6;;;6,9;86,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;50,6;86,5;;;;;;;0;0;55;17;New York City II;3317;Sub;1,0
2693826737;464;43;2;55;18;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-06-02T00:23:24.002Z;2024-06-02T00:25:00Z;[{'id': 5065024401, 'qualifierId': 294, 'value': '0'}, {'id': 5065024467, 'qualifierId': 286, 'value': '0'}, {'id': 5065024403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065030291, 'qualifierId': 144, 'value': '4'}, {'id': 5065024405, 'qualifierId': 152, 'value': '0'}, {'id': 5065024399, 'qualifierId': 13, 'value': '0'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;55;18;New York City II;3318;Sub;1,0
