id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_Captain;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_PassEndX;value_TouchTypeControl;value_OppositeRelatedEventId;value_Defensive;value_TakeOnSpace;value_Offensive;value_Chipped;value_LongBall;value_Assist;value_LowLeft;value_GkX;value_GkY;value_RightFooted;value_Blocked;value_RegularPlay;value_Assisted;value_BlockedX;value_BlockedY;value_RelatedEventId;value_GoalmouthZ;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_DefBlock;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_HeadPass;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_OutSwinger;value_Cross;value_AttemptedTackle;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_High;value_IntentionalAssist;value_BoxCentre;value_BigChance;value_LowCentre;value_LeftFooted;value_FirstTouch;value_SixYardBlocked;value_Left;value_InSwinger;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_BlockedPass;value_TouchTypePass;value_FastBreak;value_Right;value_FromCorner;value_Head;value_Shove/Push;value_LayOff;value_Low;value_CloseRightAndHigh;value_BoxRight;value_NotVisible;value_Volley;value_HighRight;value_BoxDeepRight;value_Caught;value_MediumGkIntervention;value_Hands;value_Diving;value_OverArm;value_PullBack;value_ParriedDanger;value_Feet;value_BlockedClearance;value_GkHoof;value_BlockedCross;value_ThroughBall;value_Standing;value_Stooping;value_ParriedSafe;value_AerialFoul;value_SavedOffLine;value_LastLine;value_NotAssisted;value_HitBar;value_BoxLeft;value_HitWoodwork;value_GkXTimeOfGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotGameClock;value_FantasyAssistId;value_LowRight;value_SmallBoxRight;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_FantasyAssistTeam;value_YellowCard;value_ExcessiveCelebration;value_SwitchOfPlay;value_BlockByHand;value_Penalty;value_PenaltyTakerId;value_Handball;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_Minutes;value_CloseHigh;value_FlickOn;value_EndType;value_TimeWasting;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_Defensive1V1;value_RecklessOffence;value_OverhitCross;value_HighLeft;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GkKickFromHands;value_Strong;value_OtherBodyPart;value_CloseRight;value_Collected;value_SwerveLeft;value_35Centre;value_TacticalFoul;value_Unchallenged;value_CaptainChange;value_FairPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732121641;454;8;2;47;4;5icuo8utnztpsd9l03gdd68dl;1;30,1;63,1;2024-10-06T21:08:28.881Z;2024-10-11T12:08:16Z;[{'id': 5275519281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5280942187, 'qualifierId': 383}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;oimowmhzqaol8ltvcl2tfdas;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;47;4;St. Louis City II;2824;DC;1,0
2732121731;456;83;2;47;6;5icuo8utnztpsd9l03gdd68dl;0;21,9;62,1;2024-10-06T21:08:30.536Z;2024-10-06T21:09:10Z;[{'id': 5275522343, 'qualifierId': 399, 'value': '9k050zmkegfu3gdw2b4g4uwwk'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;oimowmhzqaol8ltvcl2tfdas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;47;6;St. Louis City II;2826;DC;1,0
2732121665;428;61;2;47;6;dqx48fglv1l96cyrmjdod0xec;1;76,2;39,1;2024-10-06T21:08:31.183Z;2024-10-06T21:08:31Z;[{'id': 5275519403, 'qualifierId': 56, 'value': 'Center'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;oimowmhzqaol8ltvcl2tfdas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;6;Tacoma Defiance;2826;FW;1,0
2732121707;455;52;2;47;9;5icuo8utnztpsd9l03gdd68dl;1;11,8;56,4;2024-10-06T21:08:33.535Z;2024-10-11T12:08:22Z;[{'id': 5280942193, 'qualifierId': 376}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;oimowmhzqaol8ltvcl2tfdas;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;47;9;St. Louis City II;2829;GK;1,0
2732121847;457;1;2;47;14;5icuo8utnztpsd9l03gdd68dl;1;14,2;48,5;2024-10-06T21:08:38.799Z;2024-10-06T21:08:42Z;[{'id': 5275520253, 'qualifierId': 123}, {'id': 5275520255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275520257, 'qualifierId': 140, 'value': '15.9'}, {'id': 5275520259, 'qualifierId': 141, 'value': '36.1'}, {'id': 5275520261, 'qualifierId': 212, 'value': '8.6'}, {'id': 5275520263, 'qualifierId': 213, 'value': '4.92'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;36,1;4,92;8,6;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;15,9;36,1;;;;;;;;0;47;14;St. Louis City II;2834;GK;1,0
2732121899;458;1;2;47;17;5icuo8utnztpsd9l03gdd68dl;1;21,5;30,4;2024-10-06T21:08:42.030Z;2024-10-06T21:08:44Z;[{'id': 5275520489, 'qualifierId': 140, 'value': '31.1'}, {'id': 5275520487, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275520493, 'qualifierId': 212, 'value': '10.6'}, {'id': 5275520495, 'qualifierId': 213, 'value': '0.31'}, {'id': 5275520491, 'qualifierId': 141, 'value': '35.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;35,2;0,31;10,6;;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,1;35,2;;;;;;;;0;47;17;St. Louis City II;2837;DL;1,0
2732121937;459;1;2;47;19;5icuo8utnztpsd9l03gdd68dl;1;31,1;37,1;2024-10-06T21:08:44.303Z;2024-10-06T21:08:47Z;[{'id': 5275520719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275520727, 'qualifierId': 213, 'value': '2.95'}, {'id': 5275520721, 'qualifierId': 140, 'value': '25.2'}, {'id': 5275520725, 'qualifierId': 212, 'value': '6.3'}, {'id': 5275520723, 'qualifierId': 141, 'value': '38.9'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;38,9;2,95;6,3;;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;25,2;38,9;;;;;;;;0;47;19;St. Louis City II;2839;DR;1,0
2732121941;460;4;2;47;22;5icuo8utnztpsd9l03gdd68dl;1;27,4;38,3;2024-10-06T21:08:47.342Z;2024-10-06T21:21:07Z;[{'id': 5275520771, 'qualifierId': 265}, {'id': 5275520773, 'qualifierId': 285}, {'id': 5275520913, 'qualifierId': 233, 'value': '429'}, {'id': 5275520769, 'qualifierId': 152}, {'id': 5275520767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275520765, 'qualifierId': 13}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;oimowmhzqaol8ltvcl2tfdas;Foul;;;;;;;;;;;;;;;;;429,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;47;22;St. Louis City II;2842;MC;1,0
2732121949;429;4;2;47;22;dqx48fglv1l96cyrmjdod0xec;0;72,6;61,7;2024-10-06T21:08:47.343Z;2024-10-06T21:21:07Z;[{'id': 5275520889, 'qualifierId': 286}, {'id': 5275520885, 'qualifierId': 152}, {'id': 5275520883, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275520881, 'qualifierId': 13}, {'id': 5275520933, 'qualifierId': 233, 'value': '460'}, {'id': 5275520887, 'qualifierId': 265}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;oimowmhzqaol8ltvcl2tfdas;Foul;;;;;;;;;;;;;;;;;460,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;22;Tacoma Defiance;2842;AMC;1,0
2732122065;430;17;2;47;25;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-10-06T21:08:50.294Z;2024-10-06T21:12:42Z;[{'id': 5275522951, 'qualifierId': 31}, {'id': 5275539569, 'qualifierId': 37, 'value': '243'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;oimowmhzqaol8ltvcl2tfdas;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;25;Tacoma Defiance;2845;MC;1,0
2732122345;461;1;2;47;54;5icuo8utnztpsd9l03gdd68dl;1;23,8;49,9;2024-10-06T21:09:18.559Z;2024-10-06T21:09:21Z;[{'id': 5275523173, 'qualifierId': 141, 'value': '63.9'}, {'id': 5275523175, 'qualifierId': 212, 'value': '9.7'}, {'id': 5275523171, 'qualifierId': 140, 'value': '21.9'}, {'id': 5275523177, 'qualifierId': 213, 'value': '1.78'}, {'id': 5275523169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275523167, 'qualifierId': 152}, {'id': 5275523165, 'qualifierId': 5}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;63,9;1,78;9,7;;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;21,9;63,9;;;;;;;;0;47;54;St. Louis City II;2874;DC;1,0
2732122393;462;1;2;47;56;5icuo8utnztpsd9l03gdd68dl;1;23,6;64,2;2024-10-06T21:09:21.023Z;2024-10-06T21:09:24Z;[{'id': 5275523469, 'qualifierId': 140, 'value': '28.3'}, {'id': 5275523467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275523471, 'qualifierId': 141, 'value': '94.2'}, {'id': 5275523473, 'qualifierId': 212, 'value': '21.0'}, {'id': 5275523475, 'qualifierId': 213, 'value': '1.33'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;94,2;1,33;21,0;;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;28,3;94,2;;;;;;;;0;47;56;St. Louis City II;2876;MC;1,0
2732122421;463;1;2;48;0;5icuo8utnztpsd9l03gdd68dl;1;27,9;95,7;2024-10-06T21:09:24.623Z;2024-10-06T21:09:27Z;[{'id': 5275523619, 'qualifierId': 140, 'value': '21.5'}, {'id': 5275523625, 'qualifierId': 213, 'value': '4.13'}, {'id': 5275523623, 'qualifierId': 212, 'value': '12.3'}, {'id': 5275523621, 'qualifierId': 141, 'value': '80.6'}, {'id': 5275523617, 'qualifierId': 56, 'value': 'Back'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;80,6;4,13;12,3;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;21,5;80,6;;;;;;;;0;48;0;St. Louis City II;2880;DC;1,0
2732122455;464;1;2;48;2;5icuo8utnztpsd9l03gdd68dl;1;21,7;79,7;2024-10-06T21:09:27.055Z;2024-10-06T21:09:30Z;[{'id': 5275523859, 'qualifierId': 212, 'value': '18.9'}, {'id': 5275523855, 'qualifierId': 140, 'value': '29.3'}, {'id': 5275523853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275523857, 'qualifierId': 141, 'value': '54.5'}, {'id': 5275523861, 'qualifierId': 213, 'value': '5.15'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;54,5;5,15;18,9;;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;29,3;54,5;;;;;;;;0;48;2;St. Louis City II;2882;MC;1,0
2732122499;465;1;2;48;6;5icuo8utnztpsd9l03gdd68dl;1;26,9;50,6;2024-10-06T21:09:30.575Z;2024-10-06T21:09:34Z;[{'id': 5275524109, 'qualifierId': 1}, {'id': 5275524099, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275524105, 'qualifierId': 212, 'value': '37.9'}, {'id': 5275524103, 'qualifierId': 141, 'value': '8.8'}, {'id': 5275524101, 'qualifierId': 140, 'value': '50.8'}, {'id': 5275524107, 'qualifierId': 213, 'value': '5.44'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;8,8;5,44;37,9;;50,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;50,8;8,8;;;;;;;;0;48;6;St. Louis City II;2886;MC;1,0
2732122525;466;1;2;48;9;5icuo8utnztpsd9l03gdd68dl;1;50,8;8,8;2024-10-06T21:09:33.951Z;2024-10-06T21:09:35Z;[{'id': 5275524249, 'qualifierId': 212, 'value': '9.3'}, {'id': 5275524245, 'qualifierId': 140, 'value': '54.3'}, {'id': 5275524243, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275524247, 'qualifierId': 141, 'value': '21.3'}, {'id': 5275524251, 'qualifierId': 213, 'value': '1.16'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;21,3;1,16;9,3;;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;54,3;21,3;;;;;;;;0;48;9;St. Louis City II;2889;DR;1,0
2732122559;467;1;2;48;10;5icuo8utnztpsd9l03gdd68dl;1;54,3;21,3;2024-10-06T21:09:35.454Z;2024-10-06T21:09:38Z;[{'id': 5275524473, 'qualifierId': 140, 'value': '62.8'}, {'id': 5275524475, 'qualifierId': 141, 'value': '5.0'}, {'id': 5275524479, 'qualifierId': 213, 'value': '5.39'}, {'id': 5275524471, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275524477, 'qualifierId': 212, 'value': '14.2'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;5,0;5,39;14,2;;62,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;62,8;5,0;;;;;;;;0;48;10;St. Louis City II;2890;AMC;1,0
2732122591;431;45;2;48;14;dqx48fglv1l96cyrmjdod0xec;0;39,0;82,5;2024-10-06T21:09:38.494Z;2024-10-06T21:21:06Z;[{'id': 5275524945, 'qualifierId': 233, 'value': '468'}, {'id': 5275524669, 'qualifierId': 285}, {'id': 5275524667, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;oimowmhzqaol8ltvcl2tfdas;Challenge;;;;;;;;;;;;;;;;;468,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;48;14;Tacoma Defiance;2894;DC;1,0
2732122571;468;3;2;48;14;5icuo8utnztpsd9l03gdd68dl;1;61,0;17,5;2024-10-06T21:09:38.494Z;2024-10-11T12:26:32Z;[{'id': 5280949691, 'qualifierId': 464}, {'id': 5275524551, 'qualifierId': 286}, {'id': 5275524925, 'qualifierId': 233, 'value': '431'}, {'id': 5275524549, 'qualifierId': 56, 'value': 'Right'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;oimowmhzqaol8ltvcl2tfdas;Take On;;;;;;;;;;;;;;;;;431,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;48;14;St. Louis City II;2894;AMR;1,0
2732122575;469;4;2;48;15;5icuo8utnztpsd9l03gdd68dl;1;65,7;15,0;2024-10-06T21:09:39.471Z;2024-10-06T21:21:08Z;[{'id': 5275524599, 'qualifierId': 265}, {'id': 5275524601, 'qualifierId': 286}, {'id': 5275524593, 'qualifierId': 13}, {'id': 5275524595, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275524741, 'qualifierId': 233, 'value': '432'}, {'id': 5275524597, 'qualifierId': 152}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;oimowmhzqaol8ltvcl2tfdas;Foul;;;;;;;;;;;;;;;;;432,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;48;15;St. Louis City II;2895;AMR;1,0
2732122595;432;4;2;48;15;dqx48fglv1l96cyrmjdod0xec;0;34,3;85,0;2024-10-06T21:09:39.472Z;2024-10-06T21:21:08Z;[{'id': 5275524715, 'qualifierId': 285}, {'id': 5275524713, 'qualifierId': 265}, {'id': 5275524709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275524711, 'qualifierId': 152}, {'id': 5275524707, 'qualifierId': 13}, {'id': 5275524757, 'qualifierId': 233, 'value': '469'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;oimowmhzqaol8ltvcl2tfdas;Foul;;;;;;;;;;;;;;;;;469,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;48;15;Tacoma Defiance;2895;DC;1,0
2732122907;470;1;2;48;43;5icuo8utnztpsd9l03gdd68dl;1;68,4;13,2;2024-10-06T21:10:08.447Z;2024-10-06T21:10:09Z;[{'id': 5275526657, 'qualifierId': 5}, {'id': 5275526669, 'qualifierId': 213, 'value': '2.94'}, {'id': 5275526667, 'qualifierId': 212, 'value': '7.7'}, {'id': 5275526659, 'qualifierId': 152}, {'id': 5275526665, 'qualifierId': 141, 'value': '15.5'}, {'id': 5275526663, 'qualifierId': 140, 'value': '61.2'}, {'id': 5275526661, 'qualifierId': 56, 'value': 'Right'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;15,5;2,94;7,7;;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;61,2;15,5;;;;;;;;0;48;43;St. Louis City II;2923;DR;1,0
2732122933;471;1;2;48;45;5icuo8utnztpsd9l03gdd68dl;1;61,2;15,5;2024-10-06T21:10:09.519Z;2024-10-06T21:10:10Z;[{'id': 5275526831, 'qualifierId': 140, 'value': '66.5'}, {'id': 5275526835, 'qualifierId': 212, 'value': '9.3'}, {'id': 5275526833, 'qualifierId': 141, 'value': '4.6'}, {'id': 5275526837, 'qualifierId': 213, 'value': '5.36'}, {'id': 5275526829, 'qualifierId': 56, 'value': 'Right'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;4,6;5,36;9,3;;66,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;66,5;4,6;;;;;;;;0;48;45;St. Louis City II;2925;MC;1,0
2732122967;472;1;2;48;46;5icuo8utnztpsd9l03gdd68dl;1;66,5;4,6;2024-10-06T21:10:10.800Z;2024-10-06T21:10:13Z;[{'id': 5275527047, 'qualifierId': 213, 'value': '1.81'}, {'id': 5275527039, 'qualifierId': 140, 'value': '60.3'}, {'id': 5275527043, 'qualifierId': 141, 'value': '44.5'}, {'id': 5275527045, 'qualifierId': 212, 'value': '27.9'}, {'id': 5275527037, 'qualifierId': 56, 'value': 'Center'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;44,5;1,81;27,9;;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;60,3;44,5;;;;;;;;0;48;46;St. Louis City II;2926;DR;1,0
