id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_Involved;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_KickOff;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_FlickOn;value_DeletedEventType;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_TakeOnSpace;value_Defensive1V1;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_Cross;value_Shove/Push;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_BlockedPass;value_Assist;value_BoxRight;value_GkY;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_GoalmouthZ;value_IndividualPlay;value_DefBlock;value_ShirtPull/Holding;value_InjuredPlayerId;value_Injury;value_OverArm;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_HighCentre;value_Reaching;value_Fingertip;value_Hands;value_HighGkIntervention;value_IntentionalAssist;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_FirstTouch;value_BigChance;value_LowCentre;value_Feet;value_Stooping;value_ParriedSafe;value_SetPiece;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_PullBack;value_Diving;value_ParriedDanger;value_MediumGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_BoxLeft;value_Collected;value_NotVisible;value_ThroughBall;value_Overrun;value_NotPastGoalLine;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_Dissent;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_LowRight;value_HighClaim;value_FastBreak;value_35Centre;value_Standing;value_GkStart;value_HighRight;value_BlockedCross;value_Blocked;value_DrivenCross;value_Straight;value_RefereeStop;value_WeatherProblem;value_ClockAffecting;value_NotAssisted;value_HighLeft;value_High;value_AerialFoul;value_1On1;value_GkKickFromHands;value_BlockedClearance;value_HitWoodwork;value_HitRightPost;value_PenaltyTakerId;value_Penalty;value_Missed;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_Scored;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716897599;469;1;2;57;14;iiolvosiuokkrl5iuoxcjo4p;1;40,4;96,5;2024-09-02T02:55:47.761Z;2024-09-02T02:55:51Z;[{'id': 5192220301, 'qualifierId': 212, 'value': '32.1'}, {'id': 5192220295, 'qualifierId': 140, 'value': '70.9'}, {'id': 5192220305, 'qualifierId': 213, 'value': '6.21'}, {'id': 5192220299, 'qualifierId': 141, 'value': '93.1'}, {'id': 5192220291, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192220307, 'qualifierId': 1}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;70,9;93,1;6,21;32,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;70,9;93,1;;;;;;;;0;57;14;North Texas;3434;DC;1,0
2716897605;470;1;2;57;18;iiolvosiuokkrl5iuoxcjo4p;0;70,9;93,1;2024-09-02T02:55:51.505Z;2024-09-02T02:55:53Z;[{'id': 5192220355, 'qualifierId': 212, 'value': '33.5'}, {'id': 5192220345, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192220357, 'qualifierId': 213, 'value': '5.09'}, {'id': 5192220353, 'qualifierId': 141, 'value': '47.4'}, {'id': 5192220359, 'qualifierId': 1}, {'id': 5192220349, 'qualifierId': 140, 'value': '82.7'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;82,7;47,4;5,09;33,5;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;82,7;47,4;;;;;;;;0;57;18;North Texas;3438;FWL;1,0
2717621111;1027;59;2;57;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;18,7;46,7;2024-09-02T02:55:53.923Z;2024-09-05T10:22:21Z;[{'id': 5196260255, 'qualifierId': 56, 'value': 'Back'}];608d9yxcn99up33girsspyaga;A. Carrera;;;f2zlw7uedqzyikhx5derov9jo;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;57;20;Colorado Rapids II;3440;GK;1,0
2716897647;633;12;2;57;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;16,7;49,5;2024-09-02T02:55:55.321Z;2024-09-02T02:56:04Z;[{'id': 5192220591, 'qualifierId': 212, 'value': '19.1'}, {'id': 5192220589, 'qualifierId': 141, 'value': '65.7'}, {'id': 5192220593, 'qualifierId': 213, 'value': '0.61'}, {'id': 5192220585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192220587, 'qualifierId': 140, 'value': '31.6'}];608d9yxcn99up33girsspyaga;A. Carrera;;;f2zlw7uedqzyikhx5derov9jo;Clearance;;;;;;;;;;31,6;65,7;0,61;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;31,6;65,7;;;;;;;;0;57;22;Colorado Rapids II;3442;GK;1,0
2716897635;471;1;2;57;25;iiolvosiuokkrl5iuoxcjo4p;1;67,6;37,5;2024-09-02T02:55:58.177Z;2024-09-02T02:56:01Z;[{'id': 5192220527, 'qualifierId': 213, 'value': '5.87'}, {'id': 5192220523, 'qualifierId': 141, 'value': '23.7'}, {'id': 5192220525, 'qualifierId': 212, 'value': '23.3'}, {'id': 5192220519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192220521, 'qualifierId': 140, 'value': '87.9'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;87,9;23,7;5,87;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;87,9;23,7;;;;;;;;0;57;25;North Texas;3445;MC;1,0
2716897637;472;61;2;57;28;iiolvosiuokkrl5iuoxcjo4p;0;90,9;26,9;2024-09-02T02:56:01.265Z;2024-09-02T02:56:01Z;[{'id': 5192220535, 'qualifierId': 56, 'value': 'Center'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;f2zlw7uedqzyikhx5derov9jo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;57;28;North Texas;3448;FWR;1,0
2716897649;473;5;2;57;31;iiolvosiuokkrl5iuoxcjo4p;0;101,0;33,0;2024-09-02T02:56:04.410Z;2024-09-02T03:39:28Z;[{'id': 5192220909, 'qualifierId': 233, 'value': '634'}, {'id': 5192220603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192220605, 'qualifierId': 346}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;f2zlw7uedqzyikhx5derov9jo;Out;;;;;;;;;;;;;;;;;;;;;;;634,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;57;31;North Texas;3451;FWR;1,0
2716897713;634;5;2;57;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;-1,0;67,0;2024-09-02T02:56:04.410Z;2024-09-02T03:39:27Z;[{'id': 5192220905, 'qualifierId': 233, 'value': '473'}, {'id': 5192220897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192220899, 'qualifierId': 346}];608d9yxcn99up33girsspyaga;A. Carrera;;;f2zlw7uedqzyikhx5derov9jo;Out;;;;;;;;;;;;;;;;;;;;;;;473,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;57;31;Colorado Rapids II;3451;GK;1,0
2716897719;635;1;2;57;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,5;59,9;2024-09-02T02:56:22.634Z;2024-09-05T10:22:21Z;[{'id': 5192220927, 'qualifierId': 213, 'value': '4.89'}, {'id': 5192220931, 'qualifierId': 237}, {'id': 5192220917, 'qualifierId': 124}, {'id': 5192220923, 'qualifierId': 141, 'value': '33.7'}, {'id': 5192220919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192220925, 'qualifierId': 212, 'value': '18.1'}, {'id': 5196260275, 'qualifierId': 189}, {'id': 5192220921, 'qualifierId': 140, 'value': '7.5'}];608d9yxcn99up33girsspyaga;A. Carrera;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;7,5;33,7;4,89;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;7,5;33,7;;;;;;;;0;57;49;Colorado Rapids II;3469;GK;1,0
2716897727;636;1;2;57;51;99l7fsj6ykgbyqcb9zqqu9dgq;1;7,5;33,7;2024-09-02T02:56:24.713Z;2024-09-05T10:22:23Z;[{'id': 5192220963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192220971, 'qualifierId': 213, 'value': '1.78'}, {'id': 5192220967, 'qualifierId': 141, 'value': '55.2'}, {'id': 5192220969, 'qualifierId': 212, 'value': '14.9'}, {'id': 5196260281, 'qualifierId': 189}, {'id': 5192220965, 'qualifierId': 140, 'value': '4.6'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;4,6;55,2;1,78;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;4,6;55,2;;;;;;;;0;57;51;Colorado Rapids II;3471;MC;1,0
2716897745;637;1;2;57;53;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,6;55,2;2024-09-02T02:56:26.650Z;2024-09-02T02:56:31Z;[{'id': 5192221069, 'qualifierId': 212, 'value': '35.2'}, {'id': 5192221073, 'qualifierId': 1}, {'id': 5192221057, 'qualifierId': 155}, {'id': 5192221059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192221063, 'qualifierId': 140, 'value': '26.2'}, {'id': 5192221071, 'qualifierId': 213, 'value': '0.87'}, {'id': 5192221067, 'qualifierId': 141, 'value': '94.8'}];608d9yxcn99up33girsspyaga;A. Carrera;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;26,2;94,8;0,87;35,2;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;26,2;94,8;;;;;;;;0;57;53;Colorado Rapids II;3473;GK;1,0
2716897909;638;1;2;57;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,3;95,3;2024-09-02T02:56:31.513Z;2024-09-02T02:57:43Z;[{'id': 5192221799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192221809, 'qualifierId': 212, 'value': '8.7'}, {'id': 5192221801, 'qualifierId': 140, 'value': '27.1'}, {'id': 5192221811, 'qualifierId': 213, 'value': '4.69'}, {'id': 5192221805, 'qualifierId': 141, 'value': '82.5'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;27,1;82,5;4,69;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;27,1;82,5;;;;;;;;0;57;58;Colorado Rapids II;3478;DC;1,0
2716897829;474;27;2;58;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T02:56:33.460Z;2024-09-02T02:58:07Z;[{'id': 5192222147, 'qualifierId': 233, 'value': '639'}, {'id': 5192221405, 'qualifierId': 200}, {'id': 5192221407, 'qualifierId': 202}, {'id': 5192221409, 'qualifierId': 299}];;;;;f2zlw7uedqzyikhx5derov9jo;Start delay;;;;;;;;;;;;;;;;;;;;;;;639,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;58;0;North Texas;3480;;
2716897915;639;27;2;58;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T02:56:33.460Z;2024-09-02T02:58:07Z;[{'id': 5192222139, 'qualifierId': 299}, {'id': 5192222141, 'qualifierId': 233, 'value': '474'}, {'id': 5192222135, 'qualifierId': 200}, {'id': 5192222137, 'qualifierId': 202}];;;;;f2zlw7uedqzyikhx5derov9jo;Start delay;;;;;;;;;;;;;;;;;;;;;;;474,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;58;0;Colorado Rapids II;3480;;
2716902231;481;28;2;58;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T03:46:27.724Z;2024-09-02T03:46:29Z;[{'id': 5192245671, 'qualifierId': 299}, {'id': 5192245673, 'qualifierId': 55, 'value': '474'}, {'id': 5192245709, 'qualifierId': 233, 'value': '641'}];;;;;f2zlw7uedqzyikhx5derov9jo;End delay;;;;;;;;;;;;;;;;;;;;;;;641,0;;;;;;;;;;;;;;;;;;;;;;;;;;;474,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;474,0;;;0;58;0;North Texas;3480;;
2716902223;641;28;2;58;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T03:46:27.724Z;2024-09-05T10:56:13Z;[{'id': 5192245657, 'qualifierId': 299}, {'id': 5192245695, 'qualifierId': 233, 'value': '481'}, {'id': 5192245659, 'qualifierId': 55, 'value': '639'}];;;;;f2zlw7uedqzyikhx5derov9jo;End delay;;;;;;;;;;;;;;;;;;;;;;;481,0;;;;;;;;;;;;;;;;;;;;;;;;;;;639,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;639,0;;;0;58;0;Colorado Rapids II;3480;;
2716902333;485;18;2;58;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T03:46:28.234Z;2024-09-02T03:47:21Z;[{'id': 5192246115, 'qualifierId': 59, 'value': '24'}, {'id': 5192246113, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5192246111, 'qualifierId': 42}, {'id': 5192246153, 'qualifierId': 55, 'value': '486'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;f2zlw7uedqzyikhx5derov9jo;Player off;;;;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;486,0;45nz5h9qtf9bnucuxuh3b4qhg;;0;58;0;North Texas;3480;MC;1,0
2716902337;486;19;2;58;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T03:46:28.235Z;2024-09-05T13:02:53Z;[{'id': 5192246143, 'qualifierId': 145, 'value': '7'}, {'id': 5192246147, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5192246149, 'qualifierId': 55, 'value': '485'}, {'id': 5192246139, 'qualifierId': 42}, {'id': 5192246385, 'qualifierId': 293, 'value': '1'}, {'id': 5192246145, 'qualifierId': 59, 'value': '90'}, {'id': 5192247797, 'qualifierId': 292, 'value': '7'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f2zlw7uedqzyikhx5derov9jo;Player on;;;;;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;1,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;485,0;6kfmf44wdx1btf9mwqdmo36z8;;0;58;0;North Texas;3480;Sub;1,0
2716902799;507;40;2;58;1;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T03:46:28.580Z;2024-09-02T04:32:01Z;[{'id': 5192248117, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5'}, {'id': 5192248123, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0'}, {'id': 5192266221, 'qualifierId': 194, 'value': 'ew8oodr9hiuqve7xlz24xznfu'}, {'id': 5192248119, 'qualifierId': 59, 'value': '51, 22, 53, 40, 44, 56, 42, 90, 47, 80, 39, 61, 55, 72, 75, 78'}, {'id': 5192248115, 'qualifierId': 30, 'value': '7vhhtm49u9nzdpc9d60empxxw, 8qqehla9xvhut6uua4a0zcju2, 4wu5ystem7t4d7veep83j2qne, 38z2cuwmbeanujqho9cqwozmy, a9w6952jyw6x83gxp94zs8ro4, 8p3y7tm4lzwp39tojonnohaay, etyqw24tl6zko0qarctyv6ane, 45nz5h9qtf9bnucuxuh3b4qhg, 28kg6zbpgbb8zrnhidogpxi0a, 7pegcq6kh8s6naujxky714ys4, ew8oodr9hiuqve7xlz24xznfu, 2miuqwzjmcoxmgdyil758no5w, 86piuxs9tep01rcbsp3t8vx90, am8ndwmm4m03ys6wkad29lst0, eh27y0usldxsj6ouf3pkvbg9g, aa5n9va0fkquh5xqfdgbijvv8'}, {'id': 5192248121, 'qualifierId': 130, 'value': '4'}];;;;;f2zlw7uedqzyikhx5derov9jo;Formation change;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;58;1;North Texas;3481;;
2716902229;642;68;2;58;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,6;89,0;2024-09-02T03:46:28.724Z;2024-09-02T04:27:53Z;[];;;;;f2zlw7uedqzyikhx5derov9jo;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;58;1;Colorado Rapids II;3481;;
2716902403;491;68;2;58;1;iiolvosiuokkrl5iuoxcjo4p;0;75,0;26,6;2024-09-02T03:46:28.739Z;2024-09-02T03:47:40Z;[];;;;;f2zlw7uedqzyikhx5derov9jo;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;58;1;North Texas;3481;;
2716902247;643;1;2;58;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,2;86,8;2024-09-02T03:46:31.283Z;2024-09-02T03:46:34Z;[{'id': 5192245741, 'qualifierId': 140, 'value': '11.4'}, {'id': 5192245745, 'qualifierId': 212, 'value': '29.0'}, {'id': 5192245743, 'qualifierId': 141, 'value': '47.5'}, {'id': 5192245737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192245747, 'qualifierId': 213, 'value': '4.31'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;11,4;47,5;4,31;29,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;11,4;47,5;;;;;;;;0;58;3;Colorado Rapids II;3483;DC;1,0
2716902257;644;1;2;58;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,8;28,5;2024-09-02T03:46:34.724Z;2024-09-02T03:46:37Z;[{'id': 5192245787, 'qualifierId': 212, 'value': '10.8'}, {'id': 5192245783, 'qualifierId': 140, 'value': '25.3'}, {'id': 5192245785, 'qualifierId': 141, 'value': '14.3'}, {'id': 5192245781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192245789, 'qualifierId': 213, 'value': '5.17'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;25,3;14,3;5,17;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,3;14,3;;;;;;;;0;58;7;Colorado Rapids II;3487;DL;1,0
2716902263;645;1;2;58;9;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,7;12,5;2024-09-02T03:46:37.219Z;2024-09-02T03:46:40Z;[{'id': 5192245811, 'qualifierId': 140, 'value': '18.8'}, {'id': 5192245819, 'qualifierId': 1}, {'id': 5192245815, 'qualifierId': 212, 'value': '39.7'}, {'id': 5192245807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192245813, 'qualifierId': 141, 'value': '69.9'}, {'id': 5192245817, 'qualifierId': 213, 'value': '1.75'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;18,8;69,9;1,75;39,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;18,8;69,9;;;;;;;;0;58;9;Colorado Rapids II;3489;DR;1,0
