id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Zone;value_Angle;value_Length;value_LongBall;value_Launch;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_TouchTypePass;value_Chipped;value_Cross;value_LeftFooted;value_OutSwinger;value_BlockedCross;value_Left;value_Assist;value_IntentionalAssist;value_InSwinger;value_CornerTaken;value_RightFooted;value_CloseLeft;value_GkX;value_Assisted;value_GkY;value_FromCorner;value_FirstTouch;value_BoxCentre;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnOvertake;value_Overrun;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_RegularPlay;value_LowLeft;value_BoxLeft;value_GoalShotTimestamp;value_IndividualPlay;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HeadPass;value_TouchTypeControl;value_LowCentre;value_Blocked;value_BlockedX;value_BoxRight;value_BlockedY;value_SixYardBlocked;value_DefBlock;value_Right;value_FloatedCross;value_Straight;value_TouchTypeClearance;value_DrivenCross;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_ShirtPull/Holding;value_HighGkIntervention;value_HighClaim;value_GkHoof;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_Low;value_Shove/Push;value_NotRetreating;value_YellowCard;value_IntendedTackleTarget;value_SmallBoxRight;value_Volley;value_SetPiece;value_LowRight;value_FreeKick;value_OutOfBoxDeepRight;value_NotAssisted;value_LeadingToGoal;value_BigChance;value_RelatedError1Id;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_HitLeftPost;value_HitWoodwork;value_HighCentre;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_HitRightPost;value_NotVisible;value_GkKickFromHands;value_SwitchOfPlay;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Minutes;value_SwerveLeft;value_Diving;value_ParriedSafe;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_PlayersCaughtOffside;value_Indirect;value_OtherReason;value_RefereeDelay;value_CloseRight;value_ProfessionalFoulLastMan;value_RedCard;value_Collected;value_TacticalFoul;value_VideoCoverageLost;value_CloseHigh;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716872019;463;5;2;54;54;29nx7yxy1rdqv2oobqn5pjf8p;0;93,2;101,1;2024-09-02T01:20:34.574Z;2024-09-02T01:43:29Z;[{'id': 5192100809, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192135233, 'qualifierId': 233, 'value': '499'}, {'id': 5192100811, 'qualifierId': 347}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;1,0;499,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;54;54;Cincinnati II;3294;DML;1,0
2716872053;499;5;2;54;54;bd0378yx50xpdcgwkt9p9bmz8;1;6,8;-1,1;2024-09-02T01:20:34.574Z;2024-09-02T01:43:29Z;[{'id': 5192101047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192101049, 'qualifierId': 347}, {'id': 5192135225, 'qualifierId': 233, 'value': '463'}];44nrrrjr233eellmujjz45h5g;B. Halsey;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;1,0;463,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;54;54;Toronto II;3294;DMR;1,0
2716872057;500;1;2;55;11;bd0378yx50xpdcgwkt9p9bmz8;1;8,6;0,0;2024-09-02T01:20:50.858Z;2024-09-02T01:20:52Z;[{'id': 5192101071, 'qualifierId': 107}, {'id': 5192101079, 'qualifierId': 212, 'value': '8.8'}, {'id': 5192101077, 'qualifierId': 141, 'value': '10.6'}, {'id': 5192101081, 'qualifierId': 213, 'value': '0.97'}, {'id': 5192101075, 'qualifierId': 140, 'value': '13.3'}, {'id': 5192101073, 'qualifierId': 56, 'value': 'Back'}];44nrrrjr233eellmujjz45h5g;B. Halsey;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;10,6;;13,3;;0,97;8,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;13,3;10,6;;;;;;;0;0;55;11;Toronto II;3311;DMR;1,0
2716872061;501;1;2;55;12;bd0378yx50xpdcgwkt9p9bmz8;1;13,4;10,6;2024-09-02T01:20:51.945Z;2024-09-02T01:20:54Z;[{'id': 5192101101, 'qualifierId': 213, 'value': '3.76'}, {'id': 5192101099, 'qualifierId': 212, 'value': '5.9'}, {'id': 5192101097, 'qualifierId': 141, 'value': '5.5'}, {'id': 5192101095, 'qualifierId': 140, 'value': '8.8'}, {'id': 5192101121, 'qualifierId': 156}, {'id': 5192101093, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;5,5;;8,8;;3,76;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;8,8;5,5;;;;;;;0;0;55;12;Toronto II;3312;DMC;1,0
2716872107;502;1;2;55;14;bd0378yx50xpdcgwkt9p9bmz8;1;8,8;5,5;2024-09-02T01:20:54.091Z;2024-09-02T01:20:58Z;[{'id': 5192101373, 'qualifierId': 157}, {'id': 5192101385, 'qualifierId': 1}, {'id': 5192101375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192101383, 'qualifierId': 213, 'value': '1.29'}, {'id': 5192101377, 'qualifierId': 140, 'value': '17.9'}, {'id': 5192101381, 'qualifierId': 212, 'value': '33.9'}, {'id': 5192101379, 'qualifierId': 141, 'value': '53.4'}];44nrrrjr233eellmujjz45h5g;B. Halsey;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;53,4;;17,9;;1,29;33,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;17,9;53,4;;;;;;;0;0;55;14;Toronto II;3314;DMR;1,0
2716872113;503;44;2;55;18;bd0378yx50xpdcgwkt9p9bmz8;1;17,8;52,1;2024-09-02T01:20:57.963Z;2024-09-02T01:38:39Z;[{'id': 5192101409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192101411, 'qualifierId': 285}, {'id': 5192101535, 'qualifierId': 233, 'value': '464'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;f28rgiegrw553krvj4ckl8fmc;Aerial;;;;;;;;;;;;;;;;;;;;;464,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;18;Toronto II;3318;DC;1,0
2716872137;464;44;2;55;18;29nx7yxy1rdqv2oobqn5pjf8p;0;82,2;47,9;2024-09-02T01:20:57.964Z;2024-09-02T01:38:39Z;[{'id': 5192101531, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192101533, 'qualifierId': 286}, {'id': 5192101547, 'qualifierId': 233, 'value': '503'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;f28rgiegrw553krvj4ckl8fmc;Aerial;;;;;;;;;;;;;;;;;;;;;503,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;55;18;Cincinnati II;3318;FWR;1,0
2716872115;504;43;2;55;18;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-02T01:20:58.651Z;2024-09-02T01:21:04Z;[{'id': 5192101583, 'qualifierId': 144, 'value': '61'}, {'id': 5192101415, 'qualifierId': 56, 'value': 'Back'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;f28rgiegrw553krvj4ckl8fmc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;18;Toronto II;3318;DC;1,0
2716872161;505;1;2;55;18;bd0378yx50xpdcgwkt9p9bmz8;1;24,6;45,2;2024-09-02T01:20:58.698Z;2024-09-05T13:30:04Z;[{'id': 5192101687, 'qualifierId': 212, 'value': '26.1'}, {'id': 5192101689, 'qualifierId': 213, 'value': '5.40'}, {'id': 5192101681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192101683, 'qualifierId': 140, 'value': '40.4'}, {'id': 5192101685, 'qualifierId': 141, 'value': '15.6'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;15,6;;40,4;;5,4;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;40,4;15,6;;;;;;;0;0;55;18;Toronto II;3318;DC;1,0
2716872191;506;1;2;55;25;bd0378yx50xpdcgwkt9p9bmz8;1;56,6;19,4;2024-09-02T01:21:05.626Z;2024-09-02T01:23:30Z;[{'id': 5192101787, 'qualifierId': 212, 'value': '19.1'}, {'id': 5192101781, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192101789, 'qualifierId': 213, 'value': '1.51'}, {'id': 5192101783, 'qualifierId': 140, 'value': '57.7'}, {'id': 5192101785, 'qualifierId': 141, 'value': '47.5'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;47,5;;57,7;;1,51;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;57,7;47,5;;;;;;;0;0;55;25;Toronto II;3325;FW;1,0
2716872199;507;1;2;55;27;bd0378yx50xpdcgwkt9p9bmz8;0;57,7;47,5;2024-09-02T01:21:07.306Z;2024-09-02T01:23:26Z;[{'id': 5192101841, 'qualifierId': 140, 'value': '55.4'}, {'id': 5192101847, 'qualifierId': 213, 'value': '2.61'}, {'id': 5192101845, 'qualifierId': 212, 'value': '2.8'}, {'id': 5192101843, 'qualifierId': 141, 'value': '49.6'}, {'id': 5192101887, 'qualifierId': 233, 'value': '465'}, {'id': 5192101891, 'qualifierId': 286}, {'id': 5192101839, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192101885, 'qualifierId': 236}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;49,6;;55,4;;2,61;2,8;;;;;;465,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;55,4;49,6;;;;;;;0;0;55;27;Toronto II;3327;AMC;1,0
2716872203;465;74;2;55;27;29nx7yxy1rdqv2oobqn5pjf8p;1;47,8;53,0;2024-09-02T01:21:07.307Z;2024-09-02T01:38:32Z;[{'id': 5192101877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192101879, 'qualifierId': 285}, {'id': 5192101905, 'qualifierId': 233, 'value': '507'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;f28rgiegrw553krvj4ckl8fmc;Blocked Pass;;;;;;;;;;;;;;;;;;;;;507,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;55;27;Cincinnati II;3327;FWR;1,0
2716872213;466;1;2;55;30;29nx7yxy1rdqv2oobqn5pjf8p;0;43,9;49,0;2024-09-02T01:21:10.269Z;2024-09-02T01:21:10Z;[{'id': 5192101935, 'qualifierId': 140, 'value': '53.4'}, {'id': 5192101933, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192101939, 'qualifierId': 212, 'value': '11.1'}, {'id': 5192101931, 'qualifierId': 157}, {'id': 5192101937, 'qualifierId': 141, 'value': '56.0'}, {'id': 5192101941, 'qualifierId': 213, 'value': '0.45'}, {'id': 5192101943, 'qualifierId': 1}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;56,0;;53,4;;0,45;11,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;53,4;56,0;;;;;;;0;0;55;30;Cincinnati II;3330;DMR;1,0
2716872265;508;1;2;55;30;bd0378yx50xpdcgwkt9p9bmz8;1;52,3;43,3;2024-09-02T01:21:10.490Z;2024-09-02T01:21:17Z;[{'id': 5192102221, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192102219, 'qualifierId': 3}, {'id': 5192102229, 'qualifierId': 213, 'value': '0.32'}, {'id': 5192102227, 'qualifierId': 212, 'value': '14.6'}, {'id': 5192102225, 'qualifierId': 141, 'value': '50.0'}, {'id': 5192102223, 'qualifierId': 140, 'value': '65.5'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;50,0;;65,5;;0,32;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,5;50,0;;;;;;;0;0;55;30;Toronto II;3330;DMC;1,0
2716872269;509;4;2;55;35;bd0378yx50xpdcgwkt9p9bmz8;1;63,9;44,0;2024-09-02T01:21:15.052Z;2024-09-02T01:38:23Z;[{'id': 5192102277, 'qualifierId': 286}, {'id': 5192102271, 'qualifierId': 294}, {'id': 5192102273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192102269, 'qualifierId': 13}, {'id': 5192102327, 'qualifierId': 233, 'value': '467'}, {'id': 5192102275, 'qualifierId': 152}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;f28rgiegrw553krvj4ckl8fmc;Foul;;;;;;;;;;;;;;;;;;;;;467,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;55;35;Toronto II;3335;FW;1,0
2716872255;467;4;2;55;35;29nx7yxy1rdqv2oobqn5pjf8p;0;36,1;56,0;2024-09-02T01:21:15.053Z;2024-09-02T01:38:24Z;[{'id': 5192102297, 'qualifierId': 152}, {'id': 5192102291, 'qualifierId': 13}, {'id': 5192102299, 'qualifierId': 285}, {'id': 5192102293, 'qualifierId': 294}, {'id': 5192102295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192102333, 'qualifierId': 233, 'value': '509'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;f28rgiegrw553krvj4ckl8fmc;Foul;;;;;;;;;;;;;;;;;;;;;509,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;55;35;Cincinnati II;3335;DC;1,0
2716872531;510;1;2;56;22;bd0378yx50xpdcgwkt9p9bmz8;0;65,7;34,2;2024-09-02T01:22:02.459Z;2024-09-02T01:22:04Z;[{'id': 5192103733, 'qualifierId': 152}, {'id': 5192103735, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192103737, 'qualifierId': 140, 'value': '86.9'}, {'id': 5192103731, 'qualifierId': 155}, {'id': 5192103739, 'qualifierId': 141, 'value': '54.8'}, {'id': 5192103741, 'qualifierId': 212, 'value': '26.3'}, {'id': 5192103729, 'qualifierId': 5}, {'id': 5192103743, 'qualifierId': 213, 'value': '0.56'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;54,8;;86,9;;0,56;26,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;86,9;54,8;;;;;;;0;0;56;22;Toronto II;3382;AMC;1,0
2716872535;469;44;2;56;23;29nx7yxy1rdqv2oobqn5pjf8p;1;13,7;45,2;2024-09-02T01:22:03.805Z;2024-09-02T01:38:39Z;[{'id': 5192103751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192103753, 'qualifierId': 285}, {'id': 5192103813, 'qualifierId': 233, 'value': '511'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;f28rgiegrw553krvj4ckl8fmc;Aerial;;;;;;;;;;;;;;;;;;;;;511,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;56;23;Cincinnati II;3383;FW;1,0
2716872533;511;44;2;56;23;bd0378yx50xpdcgwkt9p9bmz8;0;86,3;54,8;2024-09-02T01:22:03.806Z;2024-09-02T01:38:40Z;[{'id': 5192103825, 'qualifierId': 233, 'value': '469'}, {'id': 5192103747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192103749, 'qualifierId': 286}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f28rgiegrw553krvj4ckl8fmc;Aerial;;;;;;;;;;;;;;;;;;;;;469,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;56;23;Toronto II;3383;DC;1,0
2716872541;470;12;2;56;24;29nx7yxy1rdqv2oobqn5pjf8p;1;16,9;39,9;2024-09-02T01:22:04.428Z;2024-09-05T12:08:51Z;[{'id': 5196321641, 'qualifierId': 15}, {'id': 5196321605, 'qualifierId': 141, 'value': '31.7'}, {'id': 5196321603, 'qualifierId': 140, 'value': '0.0'}, {'id': 5192103767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196321601, 'qualifierId': 167}, {'id': 5196321609, 'qualifierId': 213, 'value': '3.43'}, {'id': 5196321607, 'qualifierId': 212, 'value': '19.7'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;f28rgiegrw553krvj4ckl8fmc;Clearance;;;;;;;;;;31,7;;0,0;;3,43;19,7;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;0,0;31,7;;;;;;;0;0;56;24;Cincinnati II;3384;FW;1,0
2716872563;471;6;2;56;25;29nx7yxy1rdqv2oobqn5pjf8p;0;14,1;45,2;2024-09-02T01:22:05.195Z;2024-09-05T12:09:12Z;[{'id': 5192103907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192103909, 'qualifierId': 73}, {'id': 5192103941, 'qualifierId': 233, 'value': '512'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;f28rgiegrw553krvj4ckl8fmc;Corner Awarded;;;;;;;;;;;;;;;;;;;;;512,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;56;25;Cincinnati II;3385;FW;1,0
2716872549;512;6;2;56;25;bd0378yx50xpdcgwkt9p9bmz8;1;85,9;54,8;2024-09-02T01:22:05.195Z;2024-09-02T01:38:27Z;[{'id': 5192103875, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192103919, 'qualifierId': 233, 'value': '471'}, {'id': 5192103877, 'qualifierId': 73}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f28rgiegrw553krvj4ckl8fmc;Corner Awarded;;;;;;;;;;;;;;;;;;;;;471,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;56;25;Toronto II;3385;DC;1,0
2716872685;513;1;2;56;51;bd0378yx50xpdcgwkt9p9bmz8;0;99,5;99,5;2024-09-02T01:22:30.891Z;2024-09-05T12:09:41Z;[{'id': 5192104609, 'qualifierId': 6}, {'id': 5192104607, 'qualifierId': 2}, {'id': 5192104621, 'qualifierId': 212, 'value': '33.1'}, {'id': 5196322325, 'qualifierId': 20}, {'id': 5192104611, 'qualifierId': 155}, {'id': 5192104619, 'qualifierId': 141, 'value': '50.9'}, {'id': 5192104617, 'qualifierId': 140, 'value': '97.1'}, {'id': 5192104725, 'qualifierId': 233, 'value': '472'}, {'id': 5192104615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192104625, 'qualifierId': 1}, {'id': 5192104623, 'qualifierId': 213, 'value': '4.64'}, {'id': 5192104613, 'qualifierId': 223}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;50,9;;97,1;;4,64;33,1;1,0;;;;;472,0;;;;;;1,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;97,1;50,9;;;;;;;0;0;56;51;Toronto II;3411;FW;1,0
2716872697;472;41;2;56;56;29nx7yxy1rdqv2oobqn5pjf8p;0;2,5;49,5;2024-09-02T01:22:35.852Z;2024-09-05T12:09:46Z;[{'id': 5192104687, 'qualifierId': 141, 'value': '48.7'}, {'id': 5192104733, 'qualifierId': 233, 'value': '513'}, {'id': 5192104689, 'qualifierId': 212, 'value': '3.6'}, {'id': 5192104691, 'qualifierId': 213, 'value': '3.29'}, {'id': 5196322357, 'qualifierId': 378}, {'id': 5192104685, 'qualifierId': 140, 'value': '0.0'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;f28rgiegrw553krvj4ckl8fmc;Punch;;;;;;;;;;48,7;;0,0;;3,29;3,6;;;;;;513,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;0,0;48,7;;;;;;;0;0;56;56;Cincinnati II;3416;GK;1,0
