id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Involved;value_Resume;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_TouchTypePass;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_AttemptedTackle;value_Defensive;value_IntentionalAssist;value_FreeKickTaken;value_Assist;value_ThroughBall;value_IntendedTackleTarget;value_RightFooted;value_GoalmouthZ;value_GoalmouthY;value_BlockedX;value_RelatedEventId;value_LowLeft;value_SetPiece;value_BlockedY;value_Assisted;value_SmallBoxLeft;value_LowGkIntervention;value_Sliding;value_ParriedSafe;value_Feet;value_DeletedEventType;value_Left;value_CornerTaken;value_Chipped;value_InSwinger;value_Cross;value_OutSwinger;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_TouchTypeClearance;value_LeadingToAttempt;value_NotAssisted;value_RegularPlay;value_LowCentre;value_RelatedError1Id;value_OutOfBoxCentre;value_IndividualPlay;value_Fumble;value_Hands;value_ParriedDanger;value_Stooping;value_TakeOnSpace;value_LayOff;value_BoxLeft;value_FirstTouch;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_High;value_Head;value_Volley;value_GkY;value_GkX;value_MisHit;value_Handball;value_FreeKick;value_Blocked;value_ByWall;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_PullBack;value_FromCorner;value_OverArm;value_GkXTimeOfGoal;value_BigChance;value_BoxCentre;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowRight;value_1On1;value_Standing;value_Overrun;value_OutOfPlay;value_HighRight;value_MediumGkIntervention;value_TouchTypeControl;value_Unchallenged;value_NotVisible;value_SwerveRight;value_CloseRight;value_PlayersCaughtOffside;value_InjuredPlayerId;value_Injury;value_Indirect;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistType;value_SwitchOfPlay;value_TempBlocked;value_Defensive1V1;value_ShirtPull/Holding;value_Shove/Push;value_YellowCard;value_RecklessOffence;value_Minutes;value_Straight;value_DrivenCross;value_Deflection;value_GkKickFromHands;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseHigh;value_SwerveLeft;value_OverhitCross;value_Diving;value_Collected;value_Right;value_TacticalFoul;value_TimeWasting;value_CloseLeft;value_FlickOn;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669544317;429;1;1;39;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,0;53,4;2024-04-07T19:42:57.520Z;2024-04-07T19:42:58Z;[{'id': 4933235659, 'qualifierId': 213, 'value': '1.52'}, {'id': 4933235651, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933235653, 'qualifierId': 140, 'value': '43.8'}, {'id': 4933235657, 'qualifierId': 212, 'value': '16.5'}, {'id': 4933235655, 'qualifierId': 141, 'value': '77.6'}];9xdf8s18m2ldjc76knczksh78;J. Veychek;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;16,5;;43,8;;1,52;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;43,8;77,6;;;;;;;0;0;39;31;Toronto II;2371;MC;1,0
2669544369;430;1;1;39;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,6;77,5;2024-04-07T19:42:58.472Z;2024-04-07T19:43:01Z;[{'id': 4933235923, 'qualifierId': 213, 'value': '2.61'}, {'id': 4933235919, 'qualifierId': 212, 'value': '12.1'}, {'id': 4933235913, 'qualifierId': 140, 'value': '33.7'}, {'id': 4933235915, 'qualifierId': 141, 'value': '86.5'}, {'id': 4933235909, 'qualifierId': 56, 'value': 'Back'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;12,1;;33,7;;2,61;86,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;33,7;86,5;;;;;;;0;0;39;32;Toronto II;2372;FWL;1,0
2669544427;431;1;1;39;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,9;89,1;2024-04-07T19:43:01.840Z;2024-04-07T19:43:04Z;[{'id': 4933236217, 'qualifierId': 141, 'value': '79.9'}, {'id': 4933236213, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933236219, 'qualifierId': 212, 'value': '7.2'}, {'id': 4933236215, 'qualifierId': 140, 'value': '29.5'}, {'id': 4933236221, 'qualifierId': 213, 'value': '4.19'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;7,2;;29,5;;4,19;79,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;29,5;79,9;;;;;;;0;0;39;35;Toronto II;2375;DC;1,0
2669544501;432;1;1;39;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,1;75,3;2024-04-07T19:43:04.624Z;2024-04-07T19:43:08Z;[{'id': 4933236643, 'qualifierId': 212, 'value': '16.1'}, {'id': 4933236641, 'qualifierId': 141, 'value': '53.1'}, {'id': 4933236637, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933236645, 'qualifierId': 213, 'value': '4.35'}, {'id': 4933236639, 'qualifierId': 140, 'value': '23.7'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;16,1;;23,7;;4,35;53,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;23,7;53,1;;;;;;;0;0;39;38;Toronto II;2378;DC;1,0
2669544525;433;1;1;39;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,0;41,0;2024-04-07T19:43:08.464Z;2024-04-07T19:43:10Z;[{'id': 4933236809, 'qualifierId': 212, 'value': '23.1'}, {'id': 4933236807, 'qualifierId': 141, 'value': '8.3'}, {'id': 4933236803, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933236805, 'qualifierId': 140, 'value': '30.9'}, {'id': 4933236811, 'qualifierId': 213, 'value': '4.98'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;23,1;;30,9;;4,98;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,9;8,3;;;;;;;0;0;39;42;Toronto II;2382;GK;1,0
2669544549;434;1;1;39;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,9;8,3;2024-04-07T19:43:11.825Z;2024-04-07T19:43:13Z;[{'id': 4933236953, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933236957, 'qualifierId': 141, 'value': '11.3'}, {'id': 4933236959, 'qualifierId': 212, 'value': '6.7'}, {'id': 4933236961, 'qualifierId': 213, 'value': '2.83'}, {'id': 4933236955, 'qualifierId': 140, 'value': '24.8'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;6,7;;24,8;;2,83;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;24,8;11,3;;;;;;;0;0;39;45;Toronto II;2385;MC;1,0
2669544603;435;1;1;39;46;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,6;12,0;2024-04-07T19:43:12.888Z;2024-04-07T19:43:16Z;[{'id': 4933237233, 'qualifierId': 213, 'value': '0.79'}, {'id': 4933237231, 'qualifierId': 212, 'value': '12.1'}, {'id': 4933237225, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933237227, 'qualifierId': 140, 'value': '33.7'}, {'id': 4933237229, 'qualifierId': 141, 'value': '24.6'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;12,1;;33,7;;0,79;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;33,7;24,6;;;;;;;0;0;39;46;Toronto II;2386;DC;1,0
2669544623;436;1;1;39;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,6;16,8;2024-04-07T19:43:15.920Z;2024-04-07T19:43:17Z;[{'id': 4933237345, 'qualifierId': 213, 'value': '4.97'}, {'id': 4933237339, 'qualifierId': 140, 'value': '30.6'}, {'id': 4933237335, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933237341, 'qualifierId': 141, 'value': '5.0'}, {'id': 4933237343, 'qualifierId': 212, 'value': '8.3'}];9xdf8s18m2ldjc76knczksh78;J. Veychek;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;8,3;;30,6;;4,97;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,6;5,0;;;;;;;0;0;39;49;Toronto II;2389;MC;1,0
2669544649;437;1;1;39;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,0;5,9;2024-04-07T19:43:17.568Z;2024-04-07T19:43:18Z;[{'id': 4933237481, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933237489, 'qualifierId': 213, 'value': '3.11'}, {'id': 4933237487, 'qualifierId': 212, 'value': '13.7'}, {'id': 4933237483, 'qualifierId': 140, 'value': '20.0'}, {'id': 4933237485, 'qualifierId': 141, 'value': '6.5'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;13,7;;20,0;;3,11;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,0;6,5;;;;;;;0;0;39;51;Toronto II;2391;MC;1,0
2669544751;438;1;1;39;52;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,2;6,5;2024-04-07T19:43:18.776Z;2024-04-07T19:43:23Z;[{'id': 4933238019, 'qualifierId': 213, 'value': '2.37'}, {'id': 4933238011, 'qualifierId': 140, 'value': '10.1'}, {'id': 4933238013, 'qualifierId': 141, 'value': '26.2'}, {'id': 4933238017, 'qualifierId': 212, 'value': '19.2'}, {'id': 4933238009, 'qualifierId': 56, 'value': 'Back'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;19,2;;10,1;;2,37;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;10,1;26,2;;;;;;;0;0;39;52;Toronto II;2392;DC;1,0
2669544787;439;1;1;39;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,9;38,5;2024-04-07T19:43:23.712Z;2024-04-07T19:43:26Z;[{'id': 4933238243, 'qualifierId': 213, 'value': '1.21'}, {'id': 4933238239, 'qualifierId': 141, 'value': '79.0'}, {'id': 4933238241, 'qualifierId': 212, 'value': '29.4'}, {'id': 4933238235, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933238237, 'qualifierId': 140, 'value': '23.7'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;29,4;;23,7;;1,21;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;23,7;79,0;;;;;;;0;0;39;57;Toronto II;2397;GK;1,0
2669544843;440;1;1;39;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,5;75,3;2024-04-07T19:43:26.192Z;2024-04-07T19:43:29Z;[{'id': 4933238543, 'qualifierId': 212, 'value': '9.2'}, {'id': 4933238541, 'qualifierId': 141, 'value': '61.8'}, {'id': 4933238537, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933238545, 'qualifierId': 213, 'value': '4.77'}, {'id': 4933238539, 'qualifierId': 140, 'value': '24.0'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;9,2;;24,0;;4,77;61,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;24,0;61,8;;;;;;;0;0;39;59;Toronto II;2399;DC;1,0
2669544905;441;1;1;40;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,8;73,8;2024-04-07T19:43:29.576Z;2024-04-07T19:43:33Z;[{'id': 4933238867, 'qualifierId': 213, 'value': '1.20'}, {'id': 4933238863, 'qualifierId': 141, 'value': '95.7'}, {'id': 4933238861, 'qualifierId': 140, 'value': '37.3'}, {'id': 4933238859, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933238865, 'qualifierId': 212, 'value': '16.0'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;16,0;;37,3;;1,2;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;37,3;95,7;;;;;;;0;0;40;3;Toronto II;2403;DC;1,0
2669544915;310;83;1;40;5;29nx7yxy1rdqv2oobqn5pjf8p;0;69,5;1,7;2024-04-07T19:43:31.454Z;2024-04-12T13:44:20Z;[{'id': 4933350721, 'qualifierId': 399, 'value': 'a12t1zv0y8gzzf6p3jrotkoic'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c11ir4isnmebdy63ipfbay2ac;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;40;5;Columbus Crew II;2405;DC;1,0
2669544995;442;1;1;40;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,6;95,4;2024-04-07T19:43:33.032Z;2024-04-07T19:43:39Z;[{'id': 4933239331, 'qualifierId': 213, 'value': '3.65'}, {'id': 4933239325, 'qualifierId': 140, 'value': '5.8'}, {'id': 4933239333, 'qualifierId': 1}, {'id': 4933239329, 'qualifierId': 212, 'value': '35.7'}, {'id': 4933239323, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933239327, 'qualifierId': 141, 'value': '70.0'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;35,7;;5,8;;3,65;70,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;5,8;70,0;;;;;;;0;0;40;6;Toronto II;2406;DML;1,0
2669545029;443;1;1;40;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;7,4;64,5;2024-04-07T19:43:39.497Z;2024-04-07T19:43:42Z;[{'id': 4933239505, 'qualifierId': 212, 'value': '27.1'}, {'id': 4933239497, 'qualifierId': 155}, {'id': 4933239499, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933239501, 'qualifierId': 140, 'value': '25.2'}, {'id': 4933239507, 'qualifierId': 213, 'value': '0.81'}, {'id': 4933239503, 'qualifierId': 141, 'value': '93.3'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;27,1;;25,2;;0,81;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;25,2;93,3;;;;;;;0;0;40;13;Toronto II;2413;GK;1,0
2669545069;444;1;1;40;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,9;80,8;2024-04-07T19:43:42.303Z;2024-04-07T19:43:44Z;[{'id': 4933239707, 'qualifierId': 212, 'value': '8.1'}, {'id': 4933239703, 'qualifierId': 140, 'value': '20.3'}, {'id': 4933239701, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933239709, 'qualifierId': 213, 'value': '4.23'}, {'id': 4933239705, 'qualifierId': 141, 'value': '70.3'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;8,1;;20,3;;4,23;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,3;70,3;;;;;;;0;0;40;15;Toronto II;2415;DML;1,0
2669545107;445;1;1;40;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,0;75,9;2024-04-07T19:43:44.328Z;2024-04-07T19:43:46Z;[{'id': 4933239921, 'qualifierId': 140, 'value': '24.5'}, {'id': 4933239923, 'qualifierId': 141, 'value': '93.0'}, {'id': 4933239927, 'qualifierId': 213, 'value': '1.04'}, {'id': 4933239919, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933239925, 'qualifierId': 212, 'value': '13.5'}];9xdf8s18m2ldjc76knczksh78;J. Veychek;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;13,5;;24,5;;1,04;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;24,5;93,0;;;;;;;0;0;40;17;Toronto II;2417;MC;1,0
2669545169;446;1;1;40;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,7;94,4;2024-04-07T19:43:46.584Z;2024-04-07T19:43:50Z;[{'id': 4933240291, 'qualifierId': 141, 'value': '95.1'}, {'id': 4933240293, 'qualifierId': 212, 'value': '19.7'}, {'id': 4933240287, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933240295, 'qualifierId': 213, 'value': '0.02'}, {'id': 4933240289, 'qualifierId': 140, 'value': '43.5'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;19,7;;43,5;;0,02;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;43,5;95,1;;;;;;;0;0;40;20;Toronto II;2420;FWL;1,0
2669545225;447;1;1;40;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,2;91,5;2024-04-07T19:43:50.648Z;2024-04-07T19:43:53Z;[{'id': 4933240575, 'qualifierId': 141, 'value': '81.1'}, {'id': 4933240571, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933240577, 'qualifierId': 212, 'value': '8.8'}, {'id': 4933240579, 'qualifierId': 213, 'value': '4.07'}, {'id': 4933240573, 'qualifierId': 140, 'value': '33.2'}];8r9uj94efpwgpyin2ol87z0us;M. Saad;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;8,8;;33,2;;4,07;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;33,2;81,1;;;;;;;0;0;40;24;Toronto II;2424;FW;1,0
2669545247;448;1;1;40;27;5b4ccd62yeeqdl2qk6jzsmjv8;0;37,5;77,5;2024-04-07T19:43:53.801Z;2024-04-12T12:30:07Z;[{'id': 4933240713, 'qualifierId': 140, 'value': '76.9'}, {'id': 4933240719, 'qualifierId': 213, 'value': '5.85'}, {'id': 4933240717, 'qualifierId': 212, 'value': '45.6'}, {'id': 4933240711, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933240709, 'qualifierId': 155}, {'id': 4933240715, 'qualifierId': 141, 'value': '49.3'}, {'id': 4941724149, 'qualifierId': 4}, {'id': 4933240721, 'qualifierId': 1}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;c11ir4isnmebdy63ipfbay2ac;Pass;;;;;;;;;;45,6;;76,9;;5,85;49,3;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;76,9;49,3;;;;;;;0;0;40;27;Toronto II;2427;DC;1,0
2669545283;311;59;1;40;28;29nx7yxy1rdqv2oobqn5pjf8p;1;22,9;59,6;2024-04-07T19:43:54.751Z;2024-04-12T12:30:10Z;[{'id': 4933240901, 'qualifierId': 56, 'value': 'Back'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c11ir4isnmebdy63ipfbay2ac;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;40;28;Columbus Crew II;2428;GK;1,0
2669545333;312;12;1;40;29;29nx7yxy1rdqv2oobqn5pjf8p;1;23,1;58,9;2024-04-07T19:43:55.567Z;2024-04-12T12:30:20Z;[{'id': 4933241187, 'qualifierId': 141, 'value': '58.7'}, {'id': 4933241183, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933241189, 'qualifierId': 212, 'value': '11.0'}, {'id': 4933241191, 'qualifierId': 213, 'value': '6.27'}, {'id': 4933241185, 'qualifierId': 140, 'value': '33.6'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c11ir4isnmebdy63ipfbay2ac;Clearance;;;;;;;;;;11,0;;33,6;;6,27;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;33,6;58,7;;;;;;;0;0;40;29;Columbus Crew II;2429;GK;1,0
