id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_SwitchOfPlay;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_ShirtPull/Holding;value_RightFooted;value_Cross;value_OutSwinger;value_LayOff;value_TouchTypeClearance;value_TouchTypePass;value_PullBack;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_RegularPlay;value_Assist;value_TakeOnSpace;value_GkY;value_BoxCentre;value_RelatedEventId;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GoalmouthY;value_Assisted;value_GkX;value_LowLeft;value_GkXTimeOfGoal;value_GoalmouthZ;value_FollowsADribble;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TakeOnOvertake;value_DrivenCross;value_Straight;value_LeftFooted;value_ThroughBall;value_BoxLeft;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_Overrun;value_BlockedCross;value_InSwinger;value_Head;value_TouchTypeControl;value_High;value_FlickOn;value_VideoCoverageLost;value_YellowCard;value_TimeWasting;value_Defensive1V1;value_AerialFoul;value_HighGkIntervention;value_FastBreak;value_Shove/Push;value_SetPiece;value_NotAssisted;value_Volley;value_MisHit;value_IndividualPlay;value_OutOfBoxCentre;value_Minutes;value_EndType;value_LowGkIntervention;value_KeeperThrow;value_FantasyAssistedBy;value_FromCorner;value_SmallBoxCentre;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_BigChance;value_1On1;value_LowRight;value_BlockedX;value_BlockedY;value_Diving;value_ParriedSafe;value_Hands;value_LowCentre;value_Collected;value_GkHoof;value_Simulation;value_Blocked;value_DefBlock;value_OtherObstacle;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_MediumGkIntervention;value_OverArm;value_Stooping;value_Injury;value_TacticalFoul;value_BoxRight;value_RecklessOffence;value_SixYardBlocked;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698075985;492;7;1;25;15;29nx7yxy1rdqv2oobqn5pjf8p;0;34,6;14,6;2024-06-26T23:28:38.088Z;2024-06-29T10:42:45Z;[{'id': 5089909765, 'qualifierId': 285}, {'id': 5090014275, 'qualifierId': 233, 'value': '218'}, {'id': 5089909797, 'qualifierId': 384}, {'id': 5089909763, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;dnc6pag4auehwq4w20f19hlw4;Tackle;;;;;;;;;;;;;;;;;;1,0;218,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;15;Inter Miami II;1515;MC;1,0
2698065611;269;49;1;25;19;29nx7yxy1rdqv2oobqn5pjf8p;1;28,2;7,5;2024-06-26T23:28:42.285Z;2024-06-26T23:28:42Z;[];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;19;Inter Miami II;1519;FWR;1,0
2698065619;219;45;1;25;19;c7c4wwva2u1vb3rr7rwava044;0;66,2;90,1;2024-06-26T23:28:42.675Z;2024-06-26T23:28:51Z;[{'id': 5088368559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088368561, 'qualifierId': 285}, {'id': 5088368783, 'qualifierId': 233, 'value': '270'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;dnc6pag4auehwq4w20f19hlw4;Challenge;;;;;;;;;;;;;;;;;;1,0;270,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;25;19;Toronto II;1519;MC;1,0
2698065659;270;3;1;25;19;29nx7yxy1rdqv2oobqn5pjf8p;1;33,8;9,9;2024-06-26T23:28:42.675Z;2024-06-29T08:04:43Z;[{'id': 5089909899, 'qualifierId': 465}, {'id': 5088368779, 'qualifierId': 286}, {'id': 5088368747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088368775, 'qualifierId': 233, 'value': '219'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Take On;;;;;;;;;;;;;;;;;;;219,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;19;Inter Miami II;1519;FWR;1,0
2698065663;271;3;1;25;26;29nx7yxy1rdqv2oobqn5pjf8p;0;66,8;6,7;2024-06-26T23:28:49.829Z;2024-06-29T08:04:59Z;[{'id': 5088368879, 'qualifierId': 233, 'value': '220'}, {'id': 5088368785, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089909941, 'qualifierId': 465}, {'id': 5088368787, 'qualifierId': 286}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Take On;;;;;;;;;;;;;;;;;;;220,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;26;Inter Miami II;1526;FWR;1,0
2698065671;220;7;1;25;26;c7c4wwva2u1vb3rr7rwava044;1;33,2;93,3;2024-06-26T23:28:49.830Z;2024-06-29T08:05:07Z;[{'id': 5089909977, 'qualifierId': 385}, {'id': 5088368821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088368819, 'qualifierId': 167}, {'id': 5088368853, 'qualifierId': 233, 'value': '271'}, {'id': 5088368823, 'qualifierId': 285}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Tackle;;;;;;;;;;;;;;;;;;1,0;271,0;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;25;26;Toronto II;1526;DC;1,0
2698065669;272;43;1;25;27;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-26T23:28:50.623Z;2024-06-26T23:28:54Z;[{'id': 5088368921, 'qualifierId': 144, 'value': '61'}, {'id': 5088368817, 'qualifierId': 56, 'value': 'Right'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;27;Inter Miami II;1527;FWR;1,0
2698065675;221;5;1;25;28;c7c4wwva2u1vb3rr7rwava044;0;37,0;101,7;2024-06-26T23:28:51.585Z;2024-06-26T23:29:07Z;[{'id': 5088369355, 'qualifierId': 233, 'value': '273'}, {'id': 5088368829, 'qualifierId': 347}, {'id': 5088368827, 'qualifierId': 56, 'value': 'Back'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;273,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;25;28;Toronto II;1528;DC;1,0
2698065765;273;5;1;25;28;29nx7yxy1rdqv2oobqn5pjf8p;1;63,0;-1,7;2024-06-26T23:28:51.585Z;2024-06-27T00:01:15Z;[{'id': 5088369337, 'qualifierId': 233, 'value': '221'}, {'id': 5088369323, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088369325, 'qualifierId': 347}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;221,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;28;Inter Miami II;1528;FWR;1,0
2698065783;274;1;1;25;43;29nx7yxy1rdqv2oobqn5pjf8p;1;59,2;0,0;2024-06-26T23:29:06.390Z;2024-06-26T23:29:08Z;[{'id': 5088369435, 'qualifierId': 140, 'value': '56.7'}, {'id': 5088369441, 'qualifierId': 213, 'value': '1.87'}, {'id': 5088369431, 'qualifierId': 107}, {'id': 5088369437, 'qualifierId': 141, 'value': '11.1'}, {'id': 5088369433, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088369439, 'qualifierId': 212, 'value': '8.9'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;11,1;56,7;8,9;1,87;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;56,7;11,1;;;;;;;0;0;25;43;Inter Miami II;1543;DMR;1,0
2698065789;275;1;1;25;45;29nx7yxy1rdqv2oobqn5pjf8p;0;56,7;11,1;2024-06-26T23:29:08.387Z;2024-06-26T23:29:08Z;[{'id': 5088369479, 'qualifierId': 213, 'value': '3.28'}, {'id': 5088369471, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088369475, 'qualifierId': 141, 'value': '10.2'}, {'id': 5088369473, 'qualifierId': 140, 'value': '52.5'}, {'id': 5088369477, 'qualifierId': 212, 'value': '4.5'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;10,2;52,5;4,5;3,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;52,5;10,2;;;;;;;0;0;25;45;Inter Miami II;1545;MC;1,0
2698065799;222;61;1;25;46;c7c4wwva2u1vb3rr7rwava044;1;37,8;92,4;2024-06-26T23:29:09.824Z;2024-06-26T23:29:09Z;[{'id': 5088369515, 'qualifierId': 56, 'value': 'Back'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;dnc6pag4auehwq4w20f19hlw4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;25;46;Toronto II;1546;FW;1,0
2698065809;223;5;1;25;49;c7c4wwva2u1vb3rr7rwava044;0;36,3;100,9;2024-06-26T23:29:12.528Z;2024-06-26T23:29:27Z;[{'id': 5088370083, 'qualifierId': 233, 'value': '276'}, {'id': 5088369567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088369569, 'qualifierId': 347}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;276,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;25;49;Toronto II;1549;FW;1,0
2698065895;276;5;1;25;49;29nx7yxy1rdqv2oobqn5pjf8p;1;63,7;-0,9;2024-06-26T23:29:12.528Z;2024-06-27T00:01:15Z;[{'id': 5088370065, 'qualifierId': 233, 'value': '223'}, {'id': 5088370053, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088370055, 'qualifierId': 347}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;223,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;25;49;Inter Miami II;1549;MC;1,0
2698065919;277;1;1;26;3;29nx7yxy1rdqv2oobqn5pjf8p;0;63,4;0,0;2024-06-26T23:29:26.851Z;2024-06-29T08:06:43Z;[{'id': 5088370153, 'qualifierId': 212, 'value': '22.2'}, {'id': 5088370149, 'qualifierId': 140, 'value': '84.1'}, {'id': 5088370145, 'qualifierId': 107}, {'id': 5088370157, 'qualifierId': 1}, {'id': 5088370151, 'qualifierId': 141, 'value': '5.0'}, {'id': 5088370147, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088370155, 'qualifierId': 213, 'value': '0.21'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;5,0;84,1;22,2;0,21;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;84,1;5,0;;;;;;;0;0;26;3;Inter Miami II;1563;DMR;1,0
2698065937;224;43;1;26;9;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-06-26T23:29:32.800Z;2024-06-26T23:29:37Z;[{'id': 5088370255, 'qualifierId': 347, 'value': '0'}, {'id': 5088370253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088370311, 'qualifierId': 144, 'value': '5'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;26;9;Toronto II;1569;DC;1,0
2698065943;225;12;1;26;12;c7c4wwva2u1vb3rr7rwava044;1;9,8;95,3;2024-06-26T23:29:35.392Z;2024-06-29T08:06:50Z;[{'id': 5088370285, 'qualifierId': 212, 'value': '4.6'}, {'id': 5088370279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088370281, 'qualifierId': 140, 'value': '10.0'}, {'id': 5088370287, 'qualifierId': 213, 'value': '1.52'}, {'id': 5088370283, 'qualifierId': 141, 'value': '100.0'}, {'id': 5088370293, 'qualifierId': 167}, {'id': 5089910477, 'qualifierId': 15}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Clearance;;;;;;;;;;;;100,0;10,0;4,6;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;10,0;100,0;;;;;;;0;0;26;12;Toronto II;1572;DC;1,0
2698065945;226;5;1;26;12;c7c4wwva2u1vb3rr7rwava044;0;13,2;101,5;2024-06-26T23:29:35.755Z;2024-06-27T00:01:15Z;[{'id': 5088370291, 'qualifierId': 347}, {'id': 5088370491, 'qualifierId': 233, 'value': '278'}, {'id': 5088370289, 'qualifierId': 56, 'value': 'Back'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;278,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;26;12;Toronto II;1572;DC;1,0
2698065985;278;5;1;26;12;29nx7yxy1rdqv2oobqn5pjf8p;1;86,8;-1,5;2024-06-26T23:29:35.755Z;2024-06-26T23:29:43Z;[{'id': 5088370459, 'qualifierId': 347}, {'id': 5088370487, 'qualifierId': 233, 'value': '226'}, {'id': 5088370457, 'qualifierId': 56, 'value': 'Right'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;226,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;26;12;Inter Miami II;1572;DMR;1,0
2698066003;279;1;1;26;21;29nx7yxy1rdqv2oobqn5pjf8p;1;83,6;0,0;2024-06-26T23:29:44.259Z;2024-06-26T23:29:45Z;[{'id': 5088370553, 'qualifierId': 213, 'value': '1.31'}, {'id': 5088370549, 'qualifierId': 141, 'value': '10.0'}, {'id': 5088370551, 'qualifierId': 212, 'value': '7.7'}, {'id': 5088370545, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088370543, 'qualifierId': 107}, {'id': 5088370547, 'qualifierId': 140, 'value': '85.5'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;10,0;85,5;7,7;1,31;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;85,5;10,0;;;;;;;0;0;26;21;Inter Miami II;1581;DMR;1,0
2698066011;280;1;1;26;22;29nx7yxy1rdqv2oobqn5pjf8p;1;85,5;10,0;2024-06-26T23:29:45.731Z;2024-06-29T08:07:14Z;[{'id': 5088370609, 'qualifierId': 140, 'value': '80.0'}, {'id': 5088370613, 'qualifierId': 212, 'value': '7.3'}, {'id': 5089910675, 'qualifierId': 156}, {'id': 5088370615, 'qualifierId': 213, 'value': '3.80'}, {'id': 5088370611, 'qualifierId': 141, 'value': '3.4'}, {'id': 5088370607, 'qualifierId': 56, 'value': 'Right'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;3,4;80,0;7,3;3,8;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;80,0;3,4;;;;;;;0;0;26;22;Inter Miami II;1582;FWR;1,0
2698066033;281;1;1;26;23;29nx7yxy1rdqv2oobqn5pjf8p;1;80,0;3,4;2024-06-26T23:29:46.675Z;2024-06-26T23:29:50Z;[{'id': 5088370763, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088370771, 'qualifierId': 213, 'value': '6.25'}, {'id': 5088370767, 'qualifierId': 141, 'value': '2.8'}, {'id': 5088370769, 'qualifierId': 212, 'value': '11.9'}, {'id': 5088370765, 'qualifierId': 140, 'value': '91.3'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;dnc6pag4auehwq4w20f19hlw4;Pass;;;;;;;;;;;;2,8;91,3;11,9;6,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;91,3;2,8;;;;;;;0;0;26;23;Inter Miami II;1583;DMR;1,0
2698066037;282;3;1;26;27;29nx7yxy1rdqv2oobqn5pjf8p;0;93,4;7,0;2024-06-26T23:29:50.427Z;2024-06-29T08:07:35Z;[{'id': 5089910719, 'qualifierId': 464}, {'id': 5088370793, 'qualifierId': 286}, {'id': 5088370853, 'qualifierId': 233, 'value': '227'}, {'id': 5088370791, 'qualifierId': 56, 'value': 'Right'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Take On;;;;;;;;;;;;;;;;;;;227,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;26;27;Inter Miami II;1587;FWR;1,0
2698066041;227;7;1;26;27;c7c4wwva2u1vb3rr7rwava044;0;6,6;93,0;2024-06-26T23:29:50.428Z;2024-06-29T08:07:54Z;[{'id': 5088370813, 'qualifierId': 233, 'value': '282'}, {'id': 5088370805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089910831, 'qualifierId': 385}, {'id': 5088370807, 'qualifierId': 285}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dnc6pag4auehwq4w20f19hlw4;Tackle;;;;;;;;;;;;;;;;;;1,0;282,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;26;27;Toronto II;1587;AMC;1,0
2698066047;283;61;1;26;28;29nx7yxy1rdqv2oobqn5pjf8p;1;92,6;6,7;2024-06-26T23:29:51.939Z;2024-06-26T23:29:52Z;[{'id': 5088370857, 'qualifierId': 56, 'value': 'Right'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dnc6pag4auehwq4w20f19hlw4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;26;28;Inter Miami II;1588;FWR;1,0
2698066051;228;12;1;26;28;c7c4wwva2u1vb3rr7rwava044;1;2,4;91,7;2024-06-26T23:29:51.969Z;2024-06-26T23:29:53Z;[{'id': 5088370869, 'qualifierId': 213, 'value': '0.44'}, {'id': 5088370861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088370865, 'qualifierId': 141, 'value': '100.0'}, {'id': 5088370879, 'qualifierId': 167}, {'id': 5088370863, 'qualifierId': 140, 'value': '15.6'}, {'id': 5088370867, 'qualifierId': 212, 'value': '15.3'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dnc6pag4auehwq4w20f19hlw4;Clearance;;;;;;;;;;;;100,0;15,6;15,3;0,44;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;15,6;100,0;;;;;;;0;0;26;28;Toronto II;1588;AMC;1,0
2698066053;229;5;1;26;29;c7c4wwva2u1vb3rr7rwava044;0;17,0;101,5;2024-06-26T23:29:52.450Z;2024-06-26T23:29:59Z;[{'id': 5088370875, 'qualifierId': 347}, {'id': 5088371017, 'qualifierId': 233, 'value': '284'}, {'id': 5088370873, 'qualifierId': 56, 'value': 'Back'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dnc6pag4auehwq4w20f19hlw4;Out;;;;;;;;;;;;;;;;;;;284,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;26;29;Toronto II;1589;AMC;1,0
