id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Involved;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_Launch;value_TouchTypePass;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypeControl;value_IntendedTackleTarget;value_DeletedEventType;value_SwitchOfPlay;value_TakeOnSpace;value_HeadPass;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_LayOff;value_ShirtPull/Holding;value_MediumGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_TakeOnOvertake;value_Overrun;value_Cross;value_Assist;value_IntentionalAssist;value_InSwinger;value_RightFooted;value_Volley;value_LowCentre;value_BlockedY;value_Assisted;value_BoxCentre;value_FirstTouch;value_BigChance;value_GoalmouthZ;value_GoalmouthY;value_RegularPlay;value_LeftFooted;value_BlockedX;value_Standing;value_ParriedSafe;value_Feet;value_OutSwinger;value_Head;value_HighGkIntervention;value_HighClaim;value_Shove/Push;value_LeadingToAttempt;value_Left;value_GkX;value_GkY;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_NotVisible;value_BlockedPass;value_Blocked;value_IndividualPlay;value_DefBlock;value_Right;value_CornerTaken;value_Straight;value_DrivenCross;value_OutOfBoxCentre;value_RelatedError1Id;value_ThroughBall;value_BoxLeft;value_FastBreak;value_High;value_FloatedCross;value_NotPastGoalLine;value_LowLeft;value_Hands;value_Stooping;value_Collected;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_BoxRight;value_GoalShotGameClock;value_GkXTimeOfGoal;value_NotAssisted;value_CloseRight;value_FlickOn;value_OwnPlayer;value_OwnShotBlocked;value_CloseRightAndHigh;value_Minutes;value_SwerveLeft;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Defensive1V1;value_PullBack;value_FromCorner;value_LowRight;value_SixYardBlocked;value_SmallBoxRight;value_BlockedCross;value_AerialFoul;value_HighCentre;value_KeeperTouched;value_YellowCard;value_RecklessOffence;value_LastLine;value_CaptainChange;value_HighLeft;value_Deflection;value_TacticalFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702714217;41;1;1;3;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,8;59,9;2024-07-22T00:08:27.089Z;2024-07-22T00:08:29Z;[{'id': 5114027999, 'qualifierId': 213, 'value': '1.31'}, {'id': 5114027991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114027993, 'qualifierId': 140, 'value': '26.3'}, {'id': 5114027997, 'qualifierId': 212, 'value': '22.1'}, {'id': 5114027995, 'qualifierId': 141, 'value': '91.2'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;22,1;1,31;91,2;26,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;26,3;91,2;;;;;;;0;0;3;35;Houston Dynamo II;215;DC;1,0
2702714237;42;1;1;3;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,1;91,4;2024-07-22T00:08:29.392Z;2024-07-22T00:08:33Z;[{'id': 5114028103, 'qualifierId': 141, 'value': '98.3'}, {'id': 5114028101, 'qualifierId': 140, 'value': '41.2'}, {'id': 5114028099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028105, 'qualifierId': 212, 'value': '17.5'}, {'id': 5114028107, 'qualifierId': 213, 'value': '0.27'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;17,5;0,27;98,3;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;41,2;98,3;;;;;;;0;0;3;37;Houston Dynamo II;217;DC;1,0
2702714239;43;50;1;3;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,1;94,2;2024-07-22T00:08:33.345Z;2024-07-22T00:57:21Z;[{'id': 5114028173, 'qualifierId': 233, 'value': '44'}, {'id': 5114028117, 'qualifierId': 286}, {'id': 5114028115, 'qualifierId': 56, 'value': 'Back'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;e75bqy7vz0rzi0z9hobuznod0;Dispossessed;;;;;;;;;;;;;;;;;;44,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;3;41;Houston Dynamo II;221;FWL;1,0
2702714245;44;7;1;3;41;7pmw399vh2v44cjle4fkklp1w;0;57,9;5,8;2024-07-22T00:08:33.346Z;2024-07-25T06:42:37Z;[{'id': 5114028147, 'qualifierId': 285}, {'id': 5114028145, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114028149, 'qualifierId': 233, 'value': '43'}, {'id': 5116854983, 'qualifierId': 384}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;e75bqy7vz0rzi0z9hobuznod0;Tackle;;;;;;;;;;;;;;;;;;43,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;41;North Texas;221;DR;1,0
2702714255;44;1;1;3;43;99l7fsj6ykgbyqcb9zqqu9dgq;0;35,2;70,8;2024-07-22T00:08:34.960Z;2024-07-22T00:08:36Z;[{'id': 5114028213, 'qualifierId': 212, 'value': '30.5'}, {'id': 5114028207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114028209, 'qualifierId': 140, 'value': '64.1'}, {'id': 5114028215, 'qualifierId': 213, 'value': '0.11'}, {'id': 5114028211, 'qualifierId': 141, 'value': '75.9'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;30,5;0,11;75,9;64,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;64,1;75,9;;;;;;;0;0;3;43;Houston Dynamo II;223;MC;1,0
2702714269;45;49;1;3;47;7pmw399vh2v44cjle4fkklp1w;1;24,7;11,6;2024-07-22T00:08:39.706Z;2024-07-22T00:08:39Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;e75bqy7vz0rzi0z9hobuznod0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;47;North Texas;227;DL;1,0
2702714279;46;1;1;3;48;7pmw399vh2v44cjle4fkklp1w;1;24,7;11,6;2024-07-22T00:08:39.866Z;2024-07-22T00:08:40Z;[{'id': 5114028325, 'qualifierId': 212, 'value': '14.2'}, {'id': 5114028319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028321, 'qualifierId': 140, 'value': '37.1'}, {'id': 5114028327, 'qualifierId': 213, 'value': '5.88'}, {'id': 5114028323, 'qualifierId': 141, 'value': '3.4'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;14,2;5,88;3,4;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;37,1;3,4;;;;;;;0;0;3;48;North Texas;228;DL;1,0
2702714281;47;1;1;3;49;7pmw399vh2v44cjle4fkklp1w;1;35,3;4,4;2024-07-22T00:08:40.778Z;2024-07-22T00:08:41Z;[{'id': 5114028343, 'qualifierId': 213, 'value': '1.81'}, {'id': 5114028337, 'qualifierId': 140, 'value': '33.9'}, {'id': 5114028335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028339, 'qualifierId': 141, 'value': '13.1'}, {'id': 5114028341, 'qualifierId': 212, 'value': '6.1'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;6,1;1,81;13,1;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;33,9;13,1;;;;;;;0;0;3;49;North Texas;229;DR;1,0
2702714287;48;1;1;3;49;7pmw399vh2v44cjle4fkklp1w;1;32,8;12,8;2024-07-22T00:08:41.530Z;2024-07-22T00:08:44Z;[{'id': 5114028419, 'qualifierId': 213, 'value': '5.79'}, {'id': 5114028413, 'qualifierId': 140, 'value': '43.3'}, {'id': 5114028411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028415, 'qualifierId': 141, 'value': '4.0'}, {'id': 5114028417, 'qualifierId': 212, 'value': '12.5'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;12,5;5,79;4,0;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;43,3;4,0;;;;;;;0;0;3;49;North Texas;229;AMC;1,0
2702714299;50;61;1;3;51;7pmw399vh2v44cjle4fkklp1w;0;42,6;5,3;2024-07-22T00:08:43.547Z;2024-07-22T00:57:54Z;[{'id': 5114028443, 'qualifierId': 56, 'value': 'Back'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;e75bqy7vz0rzi0z9hobuznod0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;51;North Texas;231;AMR;1,0
2702714291;49;43;1;3;52;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-07-22T00:08:43.992Z;2024-07-22T00:08:51Z;[{'id': 5114028571, 'qualifierId': 144, 'value': '45'}, {'id': 5114028437, 'qualifierId': 285, 'value': '0'}, {'id': 5114028435, 'qualifierId': 56, 'value': 'Back'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;e75bqy7vz0rzi0z9hobuznod0;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;52;North Texas;232;AMR;1,0
2702714297;45;49;1;3;53;99l7fsj6ykgbyqcb9zqqu9dgq;1;56,6;95,3;2024-07-22T00:08:45.217Z;2024-07-22T00:08:45Z;[];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;e75bqy7vz0rzi0z9hobuznod0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;3;53;Houston Dynamo II;233;FWL;1,0
2702732819;417;45;1;3;54;7pmw399vh2v44cjle4fkklp1w;0;43,2;3,9;2024-07-22T00:08:45.769Z;2024-07-22T01:00:25Z;[{'id': 5114133275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114136555, 'qualifierId': 233, 'value': '471'}, {'id': 5114133277, 'qualifierId': 285}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;e75bqy7vz0rzi0z9hobuznod0;Challenge;;;;;;;;;;;;;;;;;;471,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;54;North Texas;234;AMR;1,0
2702733385;471;3;1;3;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;56,8;96,1;2024-07-22T00:08:45.769Z;2024-07-25T06:45:01Z;[{'id': 5114136529, 'qualifierId': 286}, {'id': 5114136547, 'qualifierId': 233, 'value': '417'}, {'id': 5114136527, 'qualifierId': 56, 'value': 'Left'}, {'id': 5116855221, 'qualifierId': 464}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;e75bqy7vz0rzi0z9hobuznod0;Take On;;;;;;;;;;;;;;;;;;417,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;3;54;Houston Dynamo II;234;FWL;1,0
2702714305;46;50;1;3;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,4;95,6;2024-07-22T00:08:47.600Z;2024-07-22T00:09:31Z;[{'id': 5114028483, 'qualifierId': 286}, {'id': 5114028481, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114029643, 'qualifierId': 233, 'value': '52'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;e75bqy7vz0rzi0z9hobuznod0;Dispossessed;;;;;;;;;;;;;;;;;;52,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;3;55;Houston Dynamo II;235;FWL;1,0
2702714331;52;7;1;3;55;7pmw399vh2v44cjle4fkklp1w;1;42,6;4,4;2024-07-22T00:08:47.601Z;2024-07-25T06:45:24Z;[{'id': 5114028621, 'qualifierId': 285}, {'id': 5114029639, 'qualifierId': 233, 'value': '46'}, {'id': 5114028619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5116855249, 'qualifierId': 385}, {'id': 5114028617, 'qualifierId': 167}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;e75bqy7vz0rzi0z9hobuznod0;Tackle;;;;;;;;;;;;;;;;;;46,0;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;55;North Texas;235;DR;1,0
2702714315;51;43;1;3;56;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-07-22T00:08:48.426Z;2024-07-22T01:01:16Z;[{'id': 5114137863, 'qualifierId': 144, 'value': '83'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;e75bqy7vz0rzi0z9hobuznod0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;56;North Texas;236;AMR;1,0
2702714347;47;5;1;3;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,4;101,5;2024-07-22T00:08:49.240Z;2024-07-22T01:00:29Z;[{'id': 5114029913, 'qualifierId': 233, 'value': '53'}, {'id': 5114028697, 'qualifierId': 347}, {'id': 5114028695, 'qualifierId': 56, 'value': 'Left'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;e75bqy7vz0rzi0z9hobuznod0;Out;;;;;;;;;;;;;;;;;;53,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;3;57;Houston Dynamo II;237;FWL;1,0
2702714333;53;5;1;3;57;7pmw399vh2v44cjle4fkklp1w;0;44,6;-1,5;2024-07-22T00:08:49.240Z;2024-07-22T01:00:28Z;[{'id': 5114029957, 'qualifierId': 233, 'value': '47'}, {'id': 5114028623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028625, 'qualifierId': 347}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;e75bqy7vz0rzi0z9hobuznod0;Out;;;;;;;;;;;;;;;;;;47,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;3;57;North Texas;237;DR;1,0
2702714359;48;1;1;4;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;49,3;100,0;2024-07-22T00:08:56.623Z;2024-07-22T00:08:58Z;[{'id': 5114028731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028739, 'qualifierId': 213, 'value': '3.92'}, {'id': 5114028735, 'qualifierId': 141, 'value': '88.9'}, {'id': 5114028729, 'qualifierId': 107}, {'id': 5114028737, 'qualifierId': 212, 'value': '12.0'}, {'id': 5114028733, 'qualifierId': 140, 'value': '41.2'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;12,0;3,92;88,9;41,2;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;41,2;88,9;;;;;;;0;0;4;4;Houston Dynamo II;244;DC;1,0
2702714361;49;61;1;4;6;99l7fsj6ykgbyqcb9zqqu9dgq;0;41,2;88,9;2024-07-22T00:08:58.064Z;2024-07-22T00:08:58Z;[{'id': 5114028743, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e75bqy7vz0rzi0z9hobuznod0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;4;6;Houston Dynamo II;246;MC;1,0
2702714363;54;49;1;4;6;7pmw399vh2v44cjle4fkklp1w;1;51,2;5,2;2024-07-22T00:08:58.431Z;2024-07-22T00:08:58Z;[];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;e75bqy7vz0rzi0z9hobuznod0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;4;6;North Texas;246;AMC;1,0
2702714379;55;4;1;4;10;7pmw399vh2v44cjle4fkklp1w;1;41,9;8,8;2024-07-22T00:09:02.572Z;2024-07-22T00:09:03Z;[{'id': 5114028859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114028879, 'qualifierId': 233, 'value': '50'}, {'id': 5114028861, 'qualifierId': 152}, {'id': 5114028863, 'qualifierId': 265}, {'id': 5114028865, 'qualifierId': 286}, {'id': 5114028857, 'qualifierId': 13}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;e75bqy7vz0rzi0z9hobuznod0;Foul;;;;;;;;;;;;;;;;;;50,0;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;4;10;North Texas;250;AMC;1,0
2702714381;50;4;1;4;10;99l7fsj6ykgbyqcb9zqqu9dgq;0;58,1;91,2;2024-07-22T00:09:02.573Z;2024-07-22T00:09:04Z;[{'id': 5114028847, 'qualifierId': 13}, {'id': 5114028855, 'qualifierId': 285}, {'id': 5114028853, 'qualifierId': 265}, {'id': 5114028885, 'qualifierId': 233, 'value': '55'}, {'id': 5114028851, 'qualifierId': 152}, {'id': 5114028849, 'qualifierId': 56, 'value': 'Left'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;e75bqy7vz0rzi0z9hobuznod0;Foul;;;;;;;;;;;;;;;;;;55,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;4;10;Houston Dynamo II;250;FWL;1,0
2702714467;56;1;1;4;22;7pmw399vh2v44cjle4fkklp1w;1;34,9;16,4;2024-07-22T00:09:14.451Z;2024-07-25T06:47:25Z;[{'id': 5114029353, 'qualifierId': 212, 'value': '11.7'}, {'id': 5114029343, 'qualifierId': 5}, {'id': 5114029345, 'qualifierId': 152}, {'id': 5114029347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114029355, 'qualifierId': 213, 'value': '6.06'}, {'id': 5114029349, 'qualifierId': 140, 'value': '45.8'}, {'id': 5114029351, 'qualifierId': 141, 'value': '12.6'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;11,7;6,06;12,6;45,8;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;45,8;12,6;;;;;;;0;0;4;22;North Texas;262;DR;1,0
2702714487;57;1;1;4;23;7pmw399vh2v44cjle4fkklp1w;1;45,8;12,6;2024-07-22T00:09:15.731Z;2024-07-25T06:47:28Z;[{'id': 5114029457, 'qualifierId': 212, 'value': '11.1'}, {'id': 5114029455, 'qualifierId': 141, 'value': '23.0'}, {'id': 5114029453, 'qualifierId': 140, 'value': '37.6'}, {'id': 5114029451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114029459, 'qualifierId': 213, 'value': '2.45'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;11,1;2,45;23,0;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;37,6;23,0;;;;;;;0;0;4;23;North Texas;263;AMC;1,0
2702714497;58;1;1;4;26;7pmw399vh2v44cjle4fkklp1w;1;37,1;23,1;2024-07-22T00:09:18.315Z;2024-07-25T06:47:35Z;[{'id': 5114029527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114029533, 'qualifierId': 212, 'value': '30.7'}, {'id': 5114029535, 'qualifierId': 213, 'value': '1.88'}, {'id': 5114029531, 'qualifierId': 141, 'value': '66.1'}, {'id': 5114029529, 'qualifierId': 140, 'value': '28.1'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;e75bqy7vz0rzi0z9hobuznod0;Pass;;;;;;;;;;30,7;1,88;66,1;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;28,1;66,1;;;;;;;0;0;4;26;North Texas;266;MC;1,0
