id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Captain;value_Involved;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_DeletedEventType;value_Angle;value_KickOff;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_OutOfPlay;value_TouchTypeClearance;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_Assisted;value_BlockedY;value_GoalmouthY;value_LowCentre;value_GoalmouthZ;value_BlockedX;value_FastBreak;value_RightFooted;value_FirstTouch;value_BoxRight;value_RelatedEventId;value_ParriedDanger;value_Hands;value_Diving;value_LowGkIntervention;value_NotVisible;value_Launch;value_Overrun;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_Blocked;value_BoxCentre;value_GkY;value_RegularPlay;value_LowRight;value_GkX;value_DefBlock;value_Right;value_Left;value_Cross;value_CornerTaken;value_OutSwinger;value_Head;value_IncorrectOutOfPlayDecision;value_2NdAssist;value_FromCorner;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_DangerousPlay;value_IndividualPlay;value_SwerveRight;value_Volley;value_HighRight;value_NotAssisted;value_OutOfBoxCentre;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_KeeperThrow;value_MediumGkIntervention;value_OverArm;value_Collected;value_FromShotOffTarget;value_Shove/Push;value_Defensive1V1;value_TakeOnOvertake;value_SwerveLeft;value_FreeKick;value_Stooping;value_TouchTypeControl;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_BlockedCross;value_OverhitCross;value_LeftFooted;value_High;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_HitWoodwork;value_HitBar;value_OutOfBoxDeepLeft;value_HighCentre;value_Reaching;value_OtherBodyPart;value_BigChance;value_SetPiece;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_DrinksBreak;value_CloseLeft;value_Penalty;value_Handball;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Minutes;value_LeadingToAttempt;value_RelatedError1Id;value_Weak;value_Standing;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Straight;value_DrivenCross;value_ThroughBall;value_HitRightPost;value_Caught;value_GkHoof;value_SmallBoxRight;value_GkKickFromHands;value_BoxDeepRight;value_FloatedCross;value_TimeWasting;value_AerialFoul;value_Saved;value_MisHit;value_SixYardBlocked;value_BoxLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699953645;286;1;1;39;50;7fbej4xwoq4imaf5l39304m37;1;17,2;43,7;2024-07-08T02:44:23.878Z;2024-07-08T02:44:25Z;[{'id': 5098831335, 'qualifierId': 213, 'value': '4.81'}, {'id': 5098831329, 'qualifierId': 140, 'value': '18.5'}, {'id': 5098831333, 'qualifierId': 212, 'value': '14.1'}, {'id': 5098831331, 'qualifierId': 141, 'value': '23.1'}, {'id': 5098831327, 'qualifierId': 56, 'value': 'Back'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;4,81;;14,1;18,5;;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;18,5;23,1;;;;;;;;0;39;50;Tacoma Defiance;2390;DL;1,0
2699953649;287;1;1;39;51;7fbej4xwoq4imaf5l39304m37;1;18,5;23,1;2024-07-08T02:44:25.110Z;2024-07-08T02:44:27Z;[{'id': 5098831347, 'qualifierId': 140, 'value': '24.0'}, {'id': 5098831345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098831353, 'qualifierId': 213, 'value': '1.06'}, {'id': 5098831349, 'qualifierId': 141, 'value': '38.2'}, {'id': 5098831351, 'qualifierId': 212, 'value': '11.8'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;1,06;;11,8;24,0;;38,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;24,0;38,2;;;;;;;;0;39;51;Tacoma Defiance;2391;DR;1,0
2699953659;288;1;1;39;53;7fbej4xwoq4imaf5l39304m37;1;24,8;39,7;2024-07-08T02:44:27.269Z;2024-07-08T02:44:30Z;[{'id': 5098831405, 'qualifierId': 213, 'value': '2.20'}, {'id': 5098831403, 'qualifierId': 212, 'value': '17.6'}, {'id': 5098831399, 'qualifierId': 140, 'value': '14.9'}, {'id': 5098831401, 'qualifierId': 141, 'value': '60.6'}, {'id': 5098831397, 'qualifierId': 56, 'value': 'Back'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;2,2;;17,6;14,9;;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;14,9;60,6;;;;;;;;0;39;53;Tacoma Defiance;2393;MC;1,0
2699953683;289;1;1;39;57;7fbej4xwoq4imaf5l39304m37;1;12,2;59,6;2024-07-08T02:44:30.837Z;2024-07-08T02:44:35Z;[{'id': 5098831525, 'qualifierId': 141, 'value': '22.8'}, {'id': 5098831523, 'qualifierId': 140, 'value': '15.7'}, {'id': 5098831527, 'qualifierId': 212, 'value': '25.3'}, {'id': 5098831521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098831529, 'qualifierId': 213, 'value': '4.86'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;4,86;;25,3;15,7;;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;15,7;22,8;;;;;;;;0;39;57;Tacoma Defiance;2397;DC;1,0
2699953695;290;1;1;40;1;7fbej4xwoq4imaf5l39304m37;1;21,3;16,7;2024-07-08T02:44:35.540Z;2024-07-08T02:44:38Z;[{'id': 5098831581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098831589, 'qualifierId': 213, 'value': '5.48'}, {'id': 5098831585, 'qualifierId': 141, 'value': '2.9'}, {'id': 5098831587, 'qualifierId': 212, 'value': '13.1'}, {'id': 5098831583, 'qualifierId': 140, 'value': '30.0'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;5,48;;13,1;30,0;;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;30,0;2,9;;;;;;;;0;40;1;Tacoma Defiance;2401;DL;1,0
2699953693;346;83;1;40;4;5icuo8utnztpsd9l03gdd68dl;0;70,3;95,7;2024-07-08T02:44:37.852Z;2024-07-08T02:55:09Z;[{'id': 5098842015, 'qualifierId': 399, 'value': '5n0su1a4r7kb7it3ghxbhrf56'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dyct050hhmkjjox911y3io3kk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;4;Sporting KC II;2404;AML;1,0
2699953707;291;1;1;40;4;7fbej4xwoq4imaf5l39304m37;1;30,0;2,9;2024-07-08T02:44:38.164Z;2024-07-08T02:44:42Z;[{'id': 5098831661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098831669, 'qualifierId': 213, 'value': '0.77'}, {'id': 5098831665, 'qualifierId': 141, 'value': '29.1'}, {'id': 5098831667, 'qualifierId': 212, 'value': '25.5'}, {'id': 5098831663, 'qualifierId': 140, 'value': '47.4'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;0,77;;25,5;47,4;;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;47,4;29,1;;;;;;;;0;40;4;Tacoma Defiance;2404;DR;1,0
2699953709;292;3;1;40;8;7fbej4xwoq4imaf5l39304m37;1;48,8;34,0;2024-07-08T02:44:41.915Z;2024-07-13T08:29:40Z;[{'id': 5098831685, 'qualifierId': 233, 'value': '347'}, {'id': 5098831675, 'qualifierId': 286}, {'id': 5102125363, 'qualifierId': 464}, {'id': 5098831673, 'qualifierId': 56, 'value': 'Back'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dyct050hhmkjjox911y3io3kk;Take On;;;;;;;;;;;;;;;;;;;1,0;347,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;40;8;Tacoma Defiance;2408;FW;1,0
2699953703;347;45;1;40;8;5icuo8utnztpsd9l03gdd68dl;0;51,2;66,0;2024-07-08T02:44:41.915Z;2024-07-08T02:44:44Z;[{'id': 5098831691, 'qualifierId': 233, 'value': '292'}, {'id': 5098831641, 'qualifierId': 285}, {'id': 5098831639, 'qualifierId': 56, 'value': 'Center'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;dyct050hhmkjjox911y3io3kk;Challenge;;;;;;;;;;;;;;;;;;;;292,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;8;Sporting KC II;2408;MC;1,0
2699953731;293;1;1;40;9;7fbej4xwoq4imaf5l39304m37;1;60,3;37,7;2024-07-08T02:44:43.396Z;2024-07-08T02:46:02Z;[{'id': 5098833231, 'qualifierId': 210, 'value': '15'}, {'id': 5098831811, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098831819, 'qualifierId': 213, 'value': '5.71'}, {'id': 5098831815, 'qualifierId': 141, 'value': '28.3'}, {'id': 5098831813, 'qualifierId': 140, 'value': '69.7'}, {'id': 5098831817, 'qualifierId': 212, 'value': '11.8'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;1,0;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;5,71;;11,8;69,7;;28,3;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;69,7;28,3;;;;;;;;0;40;9;Tacoma Defiance;2409;FW;1,0
2699953735;294;15;1;40;14;7fbej4xwoq4imaf5l39304m37;1;86,7;38,3;2024-07-08T02:44:47.837Z;2024-07-13T08:29:58Z;[{'id': 5098833249, 'qualifierId': 147, 'value': '39.9'}, {'id': 5098833243, 'qualifierId': 103, 'value': '16.7'}, {'id': 5098833247, 'qualifierId': 146, 'value': '88.8'}, {'id': 5098833245, 'qualifierId': 215}, {'id': 5098833183, 'qualifierId': 82}, {'id': 5098833179, 'qualifierId': 20}, {'id': 5098833255, 'qualifierId': 233, 'value': '348'}, {'id': 5098831837, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098833253, 'qualifierId': 231, 'value': '47.1'}, {'id': 5098831833, 'qualifierId': 22}, {'id': 5098833241, 'qualifierId': 102, 'value': '47.1'}, {'id': 5102125725, 'qualifierId': 80}, {'id': 5102125723, 'qualifierId': 17}, {'id': 5098833237, 'qualifierId': 55, 'value': '293'}, {'id': 5098833251, 'qualifierId': 230, 'value': '98.9'}, {'id': 5098833235, 'qualifierId': 29}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;dyct050hhmkjjox911y3io3kk;Attempt Saved;;;;;;;;;;;;;;;;;;;;348,0;;;;;;;;;;;;;1,0;39,9;47,1;;16,7;88,8;;1,0;;;293,0;;;;;;;;;;;;;;;;;;;1,0;1,0;47,1;1,0;1,0;98,9;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;88,8;39,9;47,1;16.7;293,0;4oz12ku4mdjsq7y4sgogpwg2y;;0;40;14;Tacoma Defiance;2414;FW;1,0
2699953733;348;10;1;40;14;5icuo8utnztpsd9l03gdd68dl;1;9,2;60,8;2024-07-08T02:44:47.937Z;2024-07-13T08:30:00Z;[{'id': 5098831827, 'qualifierId': 94}, {'id': 5098833259, 'qualifierId': 233, 'value': '294'}, {'id': 5098831829, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;dyct050hhmkjjox911y3io3kk;Save;;;;;;;;;;;;;;;;;;;;294,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;14;Sporting KC II;2414;DC;1,0
2699953743;350;49;1;40;16;5icuo8utnztpsd9l03gdd68dl;1;10,0;63,6;2024-07-08T02:44:50.290Z;2024-07-08T02:45:05Z;[];7mnh4dln104xhunf6u9f2546i;C. Baker;;;dyct050hhmkjjox911y3io3kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;16;Sporting KC II;2416;DC;1,0
2699953741;349;1;1;40;17;5icuo8utnztpsd9l03gdd68dl;1;7,7;61,2;2024-07-08T02:44:51.087Z;2024-07-08T02:44:52Z;[{'id': 5098831883, 'qualifierId': 212, 'value': '6.9'}, {'id': 5098831879, 'qualifierId': 140, 'value': '2.3'}, {'id': 5098831885, 'qualifierId': 213, 'value': '3.75'}, {'id': 5098831877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098831881, 'qualifierId': 141, 'value': '55.4'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;3,75;;6,9;2,3;;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;2,3;55,4;;;;;;;;0;40;17;Sporting KC II;2417;DC;1,0
2699953751;351;1;1;40;18;5icuo8utnztpsd9l03gdd68dl;0;2,3;55,4;2024-07-08T02:44:52.540Z;2024-07-08T02:44:54Z;[{'id': 5098831925, 'qualifierId': 141, 'value': '60.5'}, {'id': 5098831931, 'qualifierId': 1}, {'id': 5098831923, 'qualifierId': 140, 'value': '39.2'}, {'id': 5098831927, 'qualifierId': 212, 'value': '38.9'}, {'id': 5098831919, 'qualifierId': 157}, {'id': 5098831921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098831929, 'qualifierId': 213, 'value': '0.09'}];e53v53mch02yplr516gcm3v2s;T. Wilson;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;0,09;;38,9;39,2;;60,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;39,2;60,5;;;;;;;;0;40;18;Sporting KC II;2418;GK;1,0
2699953755;295;49;1;40;22;7fbej4xwoq4imaf5l39304m37;1;62,6;38,5;2024-07-08T02:44:55.685Z;2024-07-08T02:44:55Z;[];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dyct050hhmkjjox911y3io3kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;40;22;Tacoma Defiance;2422;FW;1,0
2699953761;296;1;1;40;22;7fbej4xwoq4imaf5l39304m37;1;62,6;38,5;2024-07-08T02:44:56.341Z;2024-07-08T02:44:57Z;[{'id': 5098831971, 'qualifierId': 140, 'value': '67.1'}, {'id': 5098831975, 'qualifierId': 212, 'value': '5.7'}, {'id': 5098831977, 'qualifierId': 213, 'value': '5.68'}, {'id': 5098831969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098831973, 'qualifierId': 141, 'value': '33.7'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;5,68;;5,7;67,1;;33,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;67,1;33,7;;;;;;;;0;40;22;Tacoma Defiance;2422;FW;1,0
2699953775;297;1;1;40;23;7fbej4xwoq4imaf5l39304m37;1;67,1;33,7;2024-07-08T02:44:57.333Z;2024-07-08T02:45:02Z;[{'id': 5098832051, 'qualifierId': 212, 'value': '7.3'}, {'id': 5098832049, 'qualifierId': 141, 'value': '42.7'}, {'id': 5098832045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098832053, 'qualifierId': 213, 'value': '2.15'}, {'id': 5098832047, 'qualifierId': 140, 'value': '63.3'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;2,15;;7,3;63,3;;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;63,3;42,7;;;;;;;;0;40;23;Tacoma Defiance;2423;MC;1,0
2699953787;298;1;1;40;28;7fbej4xwoq4imaf5l39304m37;1;62,6;40,4;2024-07-08T02:45:01.893Z;2024-07-08T02:45:05Z;[{'id': 5098832117, 'qualifierId': 141, 'value': '16.2'}, {'id': 5098832113, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098832115, 'qualifierId': 140, 'value': '59.9'}, {'id': 5098832119, 'qualifierId': 212, 'value': '16.7'}, {'id': 5098832121, 'qualifierId': 213, 'value': '4.54'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;4,54;;16,7;59,9;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;59,9;16,2;;;;;;;;0;40;28;Tacoma Defiance;2428;FW;1,0
2699953809;299;1;1;40;32;7fbej4xwoq4imaf5l39304m37;1;57,4;14,3;2024-07-08T02:45:05.669Z;2024-07-08T02:45:11Z;[{'id': 5098832217, 'qualifierId': 212, 'value': '13.4'}, {'id': 5098832213, 'qualifierId': 140, 'value': '63.9'}, {'id': 5098832215, 'qualifierId': 141, 'value': '31.3'}, {'id': 5098832219, 'qualifierId': 213, 'value': '1.04'}, {'id': 5098832211, 'qualifierId': 56, 'value': 'Center'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;1,04;;13,4;63,9;;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;63,9;31,3;;;;;;;;0;40;32;Tacoma Defiance;2432;DR;1,0
2699953795;352;83;1;40;33;5icuo8utnztpsd9l03gdd68dl;0;37,2;62,7;2024-07-08T02:45:07.534Z;2024-07-08T02:55:08Z;[{'id': 5098842011, 'qualifierId': 399, 'value': '4oz12ku4mdjsq7y4sgogpwg2y'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;dyct050hhmkjjox911y3io3kk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;33;Sporting KC II;2433;MC;1,0
2699953813;300;50;1;40;37;7fbej4xwoq4imaf5l39304m37;1;63,4;51,0;2024-07-08T02:45:11.345Z;2024-07-08T02:45:12Z;[{'id': 5098832233, 'qualifierId': 286}, {'id': 5098832263, 'qualifierId': 233, 'value': '353'}, {'id': 5098832231, 'qualifierId': 56, 'value': 'Center'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dyct050hhmkjjox911y3io3kk;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;353,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;40;37;Tacoma Defiance;2437;FW;1,0
2699953811;353;7;1;40;37;5icuo8utnztpsd9l03gdd68dl;0;36,6;49,0;2024-07-08T02:45:11.346Z;2024-07-13T08:30:25Z;[{'id': 5098832223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098832225, 'qualifierId': 285}, {'id': 5102126307, 'qualifierId': 385}, {'id': 5098832241, 'qualifierId': 233, 'value': '300'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;dyct050hhmkjjox911y3io3kk;Tackle;;;;;;;;;;;;;;;;;;;;300,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;37;Sporting KC II;2437;MC;1,0
