id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_KickOff;value_Zone;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_DeletedEventType;value_LayOff;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_LowLeft;value_BlockedY;value_Blocked;value_GoalmouthZ;value_RightFooted;value_Assisted;value_RelatedEventId;value_RegularPlay;value_GkY;value_FirstTouch;value_BoxCentre;value_BlockedX;value_GoalmouthY;value_GkX;value_DefBlock;value_Left;value_InSwinger;value_Cross;value_CornerTaken;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeClearance;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_FlickOn;value_Shove/Push;value_HighCentre;value_NotAssisted;value_FreeKick;value_OutOfBoxCentre;value_Collected;value_Reaching;value_HighGkIntervention;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_BoxRight;value_FastBreak;value_IndividualPlay;value_NextEventGoalKick;value_GoalKick;value_High;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotVisible;value_Low;value_Volley;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_Stooping;value_OverArm;value_YellowCard;value_TacticalFoul;value_35Right;value_LowGkIntervention;value_DrivenCross;value_Straight;value_ShirtPull/Holding;value_ThroughBall;value_GkKickFromHands;value_HighClaim;value_FloatedCross;value_LeftFooted;value_GkHoof;value_OutSwinger;value_DrinksBreak;value_RefereeDelay;value_OutOfBoxDeepRight;value_OverhitCross;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Minutes;value_EndType;value_Overrun;value_Right;value_LowRight;value_InjuredPlayerId;value_Injury;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PullBack;value_Diving;value_ParriedSafe;value_SmallBoxLeft;value_FromCorner;value_HighRight;value_RecklessOffence;value_BlockedCross;value_OutOfBoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718517973;431;1;1;42;9;5b4ccd62yeeqdl2qk6jzsmjv8;0;37,8;57,5;2024-09-08T19:48:19.835Z;2024-09-08T19:48:20Z;[{'id': 5201196809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201196813, 'qualifierId': 141, 'value': '28.1'}, {'id': 5201196815, 'qualifierId': 212, 'value': '20.1'}, {'id': 5201196811, 'qualifierId': 140, 'value': '39.6'}, {'id': 5201196817, 'qualifierId': 213, 'value': '4.81'}];3gtqm8npkg5prbfnvqxq92dm2;I. Sy;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;39,6;4,81;20,1;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;39,6;28,1;;;;;;;0;0;42;9;Chattanooga;2529;MC;1,0
2718517975;344;49;1;42;10;cwnjxlibb02fuh0vwgvac6h45;1;61,9;69,6;2024-09-08T19:48:20.931Z;2024-09-08T19:48:21Z;[];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;42;10;Columbus Crew II;2530;DML;1,0
2718518005;345;1;1;42;11;cwnjxlibb02fuh0vwgvac6h45;0;62,0;69,9;2024-09-08T19:48:21.891Z;2024-09-08T19:48:25Z;[{'id': 5201196951, 'qualifierId': 212, 'value': '30.6'}, {'id': 5201196949, 'qualifierId': 141, 'value': '37.1'}, {'id': 5201196943, 'qualifierId': 155}, {'id': 5201196953, 'qualifierId': 213, 'value': '5.47'}, {'id': 5201196945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201196947, 'qualifierId': 140, 'value': '82.0'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;82,0;5,47;30,6;37,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;82,0;37,1;;;;;;;0;0;42;11;Columbus Crew II;2531;DML;1,0
2718518003;432;8;1;42;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,2;60,9;2024-09-08T19:48:24.882Z;2024-09-11T08:57:25Z;[{'id': 5201196937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204552943, 'qualifierId': 385}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f4x8tfkk8t2z8xl8euz0kyfbo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;42;14;Chattanooga;2534;DC;1,0
2718518015;433;49;1;42;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,4;51,5;2024-09-08T19:48:25.797Z;2024-09-08T19:48:25Z;[];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;42;15;Chattanooga;2535;DC;1,0
2718518025;434;1;1;42;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,4;51,5;2024-09-08T19:48:25.890Z;2024-09-08T19:48:28Z;[{'id': 5201197013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197017, 'qualifierId': 141, 'value': '46.5'}, {'id': 5201197021, 'qualifierId': 213, 'value': '6.05'}, {'id': 5201197019, 'qualifierId': 212, 'value': '14.6'}, {'id': 5201197015, 'qualifierId': 140, 'value': '26.9'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;26,9;6,05;14,6;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,9;46,5;;;;;;;0;0;42;15;Chattanooga;2535;DC;1,0
2718518045;435;1;1;42;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,3;46,5;2024-09-08T19:48:28.097Z;2024-09-08T19:48:33Z;[{'id': 5201197089, 'qualifierId': 213, 'value': '1.48'}, {'id': 5201197079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197085, 'qualifierId': 141, 'value': '66.1'}, {'id': 5201197087, 'qualifierId': 212, 'value': '13.4'}, {'id': 5201197081, 'qualifierId': 140, 'value': '28.5'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;28,5;1,48;13,4;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,5;66,1;;;;;;;0;0;42;17;Chattanooga;2537;MC;1,0
2718518061;436;1;1;42;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,9;77,0;2024-09-08T19:48:33.146Z;2024-09-08T19:48:35Z;[{'id': 5201197169, 'qualifierId': 212, 'value': '19.2'}, {'id': 5201197165, 'qualifierId': 140, 'value': '54.7'}, {'id': 5201197163, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201197171, 'qualifierId': 213, 'value': '0.71'}, {'id': 5201197167, 'qualifierId': 141, 'value': '95.5'}];3gtqm8npkg5prbfnvqxq92dm2;I. Sy;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;54,7;0,71;19,2;95,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;54,7;95,5;;;;;;;0;0;42;22;Chattanooga;2542;MC;1,0
2718518077;437;1;1;42;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;56,1;94,9;2024-09-08T19:48:35.449Z;2024-09-08T19:48:38Z;[{'id': 5201197233, 'qualifierId': 213, 'value': '5.04'}, {'id': 5201197225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201197227, 'qualifierId': 140, 'value': '60.8'}, {'id': 5201197231, 'qualifierId': 212, 'value': '15.3'}, {'id': 5201197229, 'qualifierId': 141, 'value': '73.6'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;60,8;5,04;15,3;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;60,8;73,6;;;;;;;0;0;42;24;Chattanooga;2544;DML;1,0
2718518085;438;1;1;42;27;5b4ccd62yeeqdl2qk6jzsmjv8;0;57,6;69,9;2024-09-08T19:48:37.922Z;2024-09-08T19:48:39Z;[{'id': 5201197263, 'qualifierId': 212, 'value': '18.1'}, {'id': 5201197257, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201197261, 'qualifierId': 141, 'value': '50.4'}, {'id': 5201197265, 'qualifierId': 213, 'value': '5.46'}, {'id': 5201197259, 'qualifierId': 140, 'value': '69.4'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;69,4;5,46;18,1;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;69,4;50,4;;;;;;;0;0;42;27;Chattanooga;2547;FW;1,0
2718518105;346;49;1;42;31;cwnjxlibb02fuh0vwgvac6h45;1;31,8;59,1;2024-09-08T19:48:41.835Z;2024-09-08T19:48:41Z;[];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;42;31;Columbus Crew II;2551;DC;1,0
2718518117;347;1;1;42;31;cwnjxlibb02fuh0vwgvac6h45;1;33,6;63,0;2024-09-08T19:48:42.506Z;2024-09-08T19:48:44Z;[{'id': 5201197391, 'qualifierId': 140, 'value': '27.1'}, {'id': 5201197397, 'qualifierId': 213, 'value': '2.39'}, {'id': 5201197395, 'qualifierId': 212, 'value': '9.3'}, {'id': 5201197389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197393, 'qualifierId': 141, 'value': '72.3'}];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;27,1;2,39;9,3;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;27,1;72,3;;;;;;;0;0;42;31;Columbus Crew II;2551;DC;1,0
2718518139;348;1;1;42;33;cwnjxlibb02fuh0vwgvac6h45;1;26,8;71,4;2024-09-08T19:48:44.283Z;2024-09-08T19:48:49Z;[{'id': 5201197487, 'qualifierId': 212, 'value': '25.4'}, {'id': 5201197483, 'qualifierId': 140, 'value': '8.5'}, {'id': 5201197481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197485, 'qualifierId': 141, 'value': '46.9'}, {'id': 5201197489, 'qualifierId': 213, 'value': '3.86'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;8,5;3,86;25,4;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;8,5;46,9;;;;;;;0;0;42;33;Columbus Crew II;2553;DML;1,0
2718518167;349;1;1;42;38;cwnjxlibb02fuh0vwgvac6h45;0;11,0;38,5;2024-09-08T19:48:49.116Z;2024-09-08T19:48:54Z;[{'id': 5201197611, 'qualifierId': 1}, {'id': 5201197599, 'qualifierId': 157}, {'id': 5201197607, 'qualifierId': 212, 'value': '58.4'}, {'id': 5201197601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201197605, 'qualifierId': 141, 'value': '34.8'}, {'id': 5201197603, 'qualifierId': 140, 'value': '66.6'}, {'id': 5201197609, 'qualifierId': 213, 'value': '6.24'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;66,6;6,24;58,4;34,8;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;66,6;34,8;;;;;;;0;0;42;38;Columbus Crew II;2558;GK;1,0
2718518165;439;49;1;42;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,7;72,0;2024-09-08T19:48:53.746Z;2024-09-08T19:48:53Z;[];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;42;43;Chattanooga;2563;DC;1,0
2718518177;440;1;1;42;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,4;70,8;2024-09-08T19:48:54.090Z;2024-09-08T19:48:57Z;[{'id': 5201197653, 'qualifierId': 140, 'value': '18.4'}, {'id': 5201197659, 'qualifierId': 213, 'value': '3.73'}, {'id': 5201197651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197657, 'qualifierId': 212, 'value': '17.7'}, {'id': 5201197655, 'qualifierId': 141, 'value': '56.3'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;18,4;3,73;17,7;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;18,4;56,3;;;;;;;0;0;42;43;Chattanooga;2563;DC;1,0
2718518185;441;1;1;42;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,6;58,3;2024-09-08T19:48:57.770Z;2024-09-08T19:48:59Z;[{'id': 5201197693, 'qualifierId': 141, 'value': '70.5'}, {'id': 5201197695, 'qualifierId': 212, 'value': '12.3'}, {'id': 5201197689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197697, 'qualifierId': 213, 'value': '0.74'}, {'id': 5201197691, 'qualifierId': 140, 'value': '27.2'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;27,2;0,74;12,3;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;27,2;70,5;;;;;;;0;0;42;47;Chattanooga;2567;GK;1,0
2718518215;442;1;1;42;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,1;64,9;2024-09-08T19:48:58.954Z;2024-09-08T19:49:03Z;[{'id': 5201197835, 'qualifierId': 140, 'value': '32.3'}, {'id': 5201197831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197841, 'qualifierId': 212, 'value': '22.8'}, {'id': 5201197839, 'qualifierId': 141, 'value': '32.3'}, {'id': 5201197843, 'qualifierId': 213, 'value': '4.95'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;32,3;4,95;22,8;32,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,3;32,3;;;;;;;0;0;42;48;Chattanooga;2568;DC;1,0
2718518239;443;1;1;42;52;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,2;30,0;2024-09-08T19:49:03.537Z;2024-09-08T19:49:06Z;[{'id': 5201197963, 'qualifierId': 212, 'value': '18.4'}, {'id': 5201197959, 'qualifierId': 140, 'value': '31.0'}, {'id': 5201197957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201197965, 'qualifierId': 213, 'value': '1.87'}, {'id': 5201197961, 'qualifierId': 141, 'value': '55.9'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;31,0;1,87;18,4;55,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,0;55,9;;;;;;;0;0;42;52;Chattanooga;2572;DC;1,0
2718518271;444;1;1;42;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,4;55,6;2024-09-08T19:49:06.490Z;2024-09-08T19:49:12Z;[{'id': 5201198087, 'qualifierId': 213, 'value': '1.33'}, {'id': 5201198077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201198085, 'qualifierId': 212, 'value': '21.2'}, {'id': 5201198079, 'qualifierId': 140, 'value': '37.3'}, {'id': 5201198081, 'qualifierId': 141, 'value': '85.9'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;37,3;1,33;21,2;85,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,3;85,9;;;;;;;0;0;42;55;Chattanooga;2575;DC;1,0
2718518281;445;1;1;43;1;5b4ccd62yeeqdl2qk6jzsmjv8;0;38,9;86,2;2024-09-08T19:49:12.378Z;2024-09-08T19:49:13Z;[{'id': 5201198143, 'qualifierId': 212, 'value': '35.8'}, {'id': 5201198139, 'qualifierId': 140, 'value': '72.4'}, {'id': 5201198147, 'qualifierId': 1}, {'id': 5201198135, 'qualifierId': 155}, {'id': 5201198141, 'qualifierId': 141, 'value': '76.5'}, {'id': 5201198145, 'qualifierId': 213, 'value': '6.10'}, {'id': 5201198137, 'qualifierId': 56, 'value': 'Center'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;72,4;6,1;35,8;76,5;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;72,4;76,5;;;;;;;0;0;43;1;Chattanooga;2581;DC;1,0
2718518301;350;1;1;43;3;cwnjxlibb02fuh0vwgvac6h45;1;29,8;28,5;2024-09-08T19:49:13.747Z;2024-09-08T19:49:15Z;[{'id': 5201198231, 'qualifierId': 212, 'value': '11.3'}, {'id': 5201198223, 'qualifierId': 3}, {'id': 5201198229, 'qualifierId': 141, 'value': '22.7'}, {'id': 5201198233, 'qualifierId': 213, 'value': '5.93'}, {'id': 5201198227, 'qualifierId': 140, 'value': '39.9'}, {'id': 5201198225, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;39,9;5,93;11,3;22,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;39,9;22,7;;;;;;;0;0;43;3;Columbus Crew II;2583;DC;1,0
2718518309;351;1;1;43;5;cwnjxlibb02fuh0vwgvac6h45;0;39,5;22,4;2024-09-08T19:49:15.730Z;2024-09-08T19:49:16Z;[{'id': 5201198253, 'qualifierId': 157}, {'id': 5201198259, 'qualifierId': 141, 'value': '21.8'}, {'id': 5201198261, 'qualifierId': 212, 'value': '4.7'}, {'id': 5201198265, 'qualifierId': 1}, {'id': 5201198257, 'qualifierId': 140, 'value': '44.0'}, {'id': 5201198255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201198263, 'qualifierId': 213, 'value': '6.20'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;44,0;6,2;4,7;21,8;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;44,0;21,8;;;;;;;0;0;43;5;Columbus Crew II;2585;MC;1,0
2718518303;446;8;1;43;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,5;90,1;2024-09-08T19:49:15.905Z;2024-09-11T08:58:41Z;[{'id': 5204553019, 'qualifierId': 383}, {'id': 5201198237, 'qualifierId': 56, 'value': 'Left'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f4x8tfkk8t2z8xl8euz0kyfbo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;43;5;Chattanooga;2585;DC;1,0
2718518329;352;61;1;43;7;cwnjxlibb02fuh0vwgvac6h45;0;43,7;21,8;2024-09-08T19:49:18.299Z;2024-09-08T21:10:07Z;[{'id': 5201198313, 'qualifierId': 56, 'value': 'Back'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;43;7;Columbus Crew II;2587;FW;1,0
