id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Chipped;value_IntentionalAssist;value_Assist;value_Cross;value_LeftFooted;value_GkX;value_RegularPlay;value_FirstTouch;value_BigChance;value_GkY;value_SmallBoxCentre;value_Assisted;value_High;value_RelatedEventId;value_GoalmouthY;value_GoalmouthZ;value_RightFooted;value_BlockedX;value_BlockedY;value_Blocked;value_NotAssisted;value_BoxCentre;value_LowCentre;value_DefBlock;value_Right;value_CornerTaken;value_OutSwinger;value_Defensive;value_Offensive;value_NotVisible;value_Head;value_FlickOn;value_Direct;value_Foul;value_AttemptedTackle;value_DeletedEventType;value_FreeKickTaken;value_SetPiece;value_PlayersCaughtOffside;value_Indirect;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_AerialFoul;value_ShirtPull/Holding;value_Handball;value_BlockedCross;value_OverArm;value_KeeperThrow;value_RecklessOffence;value_YellowCard;value_IndividualPlay;value_Deflection;value_OutOfBoxDeepLeft;value_ParriedDanger;value_Diving;value_BoxRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_OutOfPlay;value_OutOfBoxCentre;value_Standing;value_Collected;value_Hands;value_GkHoof;value_PullBack;value_BoxLeft;value_ParriedSafe;value_Left;value_InSwinger;value_Overrun;value_GkKickFromHands;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SixYardBlocked;value_Volley;value_FromCorner;value_IncorrectOutOfPlayDecision;value_OtherReason;value_AdvantagePlayed;value_OtherObstacle;value_CloseHigh;value_Injury;value_InjuredPlayerId;value_HighCentre;value_BoxDeepRight;value_HighRight;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_CloseLeft;value_Shove/Push;value_HighClaim;value_GoesToExtraTime;value_Tap;value_TacticalFoul;value_KeeperTouched;value_TimeWasting;value_CaptainChange;value_SecondYellow;value_NotPastGoalLine;value_BlockedClearance;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2740521193;581;52;2;79;49;ew2zirzye0sw1txr2m33nr25y;1;2,1;48,2;2024-10-27T22:40:19.113Z;2024-10-27T22:40:19Z;[];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;ciiw2updoxy6sc5s6bpaetul0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;79;49;St. Louis City II;4789;GK;1,0
2740521301;582;1;2;79;58;ew2zirzye0sw1txr2m33nr25y;1;12,4;52,4;2024-10-27T22:40:28.216Z;2024-10-27T22:40:32Z;[{'id': 5321456753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321456759, 'qualifierId': 212, 'value': '10.7'}, {'id': 5321456761, 'qualifierId': 213, 'value': '1.41'}, {'id': 5321456751, 'qualifierId': 123}, {'id': 5321456757, 'qualifierId': 141, 'value': '67.9'}, {'id': 5321456755, 'qualifierId': 140, 'value': '14.0'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;14,0;1,41;10,7;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;14,0;67,9;;;;;;;0;0;79;58;St. Louis City II;4798;GK;1,0
2740521375;583;1;2;80;1;ew2zirzye0sw1txr2m33nr25y;1;24,1;70,2;2024-10-27T22:40:31.944Z;2024-10-27T22:40:37Z;[{'id': 5321457185, 'qualifierId': 213, 'value': '0.66'}, {'id': 5321457181, 'qualifierId': 141, 'value': '89.7'}, {'id': 5321457179, 'qualifierId': 140, 'value': '40.4'}, {'id': 5321457177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321457183, 'qualifierId': 212, 'value': '21.7'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;40,4;0,66;21,7;89,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,4;89,7;;;;;;;0;0;80;1;St. Louis City II;4801;DC;1,0
2740521389;584;1;2;80;6;ew2zirzye0sw1txr2m33nr25y;0;66,1;87,8;2024-10-27T22:40:37.032Z;2024-10-27T22:40:38Z;[{'id': 5321457283, 'qualifierId': 213, 'value': '0.22'}, {'id': 5321457279, 'qualifierId': 141, 'value': '90.9'}, {'id': 5321457281, 'qualifierId': 212, 'value': '9.5'}, {'id': 5321457275, 'qualifierId': 56, 'value': 'Left'}, {'id': 5321457277, 'qualifierId': 140, 'value': '74.9'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;74,9;0,22;9,5;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;74,9;90,9;;;;;;;0;0;80;6;St. Louis City II;4806;DC;1,0
2740521447;701;8;2;80;7;dqx48fglv1l96cyrmjdod0xec;1;31,9;10,7;2024-10-27T22:40:37.371Z;2024-10-27T22:41:03Z;[{'id': 5321458135, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ciiw2updoxy6sc5s6bpaetul0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;80;7;The Town;4807;DR;1,0
2740521481;702;1;2;80;8;dqx48fglv1l96cyrmjdod0xec;0;30,0;8,3;2024-10-27T22:40:38.120Z;2024-10-27T22:41:05Z;[{'id': 5321457817, 'qualifierId': 141, 'value': '0.0'}, {'id': 5321457815, 'qualifierId': 140, 'value': '55.2'}, {'id': 5321457821, 'qualifierId': 213, 'value': '6.05'}, {'id': 5321457811, 'qualifierId': 157}, {'id': 5321457823, 'qualifierId': 1}, {'id': 5321457813, 'qualifierId': 56, 'value': 'Right'}, {'id': 5321457819, 'qualifierId': 212, 'value': '27.2'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;55,2;6,05;27,2;0,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,2;0,0;;;;;;;0;0;80;8;The Town;4808;DR;1,0
2740521539;585;5;2;80;9;ew2zirzye0sw1txr2m33nr25y;1;47,6;101,2;2024-10-27T22:40:39.912Z;2024-10-27T22:56:20Z;[{'id': 5321458091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321458705, 'qualifierId': 233, 'value': '703'}, {'id': 5321458095, 'qualifierId': 347}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ciiw2updoxy6sc5s6bpaetul0;Out;;;;;;;;;;;;;;;;;;;703,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;80;9;St. Louis City II;4809;DC;1,0
2740521485;703;5;2;80;9;dqx48fglv1l96cyrmjdod0xec;0;52,4;-1,2;2024-10-27T22:40:39.912Z;2024-10-27T22:56:21Z;[{'id': 5321458739, 'qualifierId': 233, 'value': '585'}, {'id': 5321457837, 'qualifierId': 56, 'value': 'Right'}, {'id': 5321457839, 'qualifierId': 347}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ciiw2updoxy6sc5s6bpaetul0;Out;;;;;;;;;;;;;;;;;;;585,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;80;9;The Town;4809;DR;1,0
2740521555;586;1;2;80;24;ew2zirzye0sw1txr2m33nr25y;1;54,5;100,0;2024-10-27T22:40:54.248Z;2024-10-27T22:40:56Z;[{'id': 5321458159, 'qualifierId': 107}, {'id': 5321458167, 'qualifierId': 212, 'value': '17.5'}, {'id': 5321458165, 'qualifierId': 141, 'value': '80.0'}, {'id': 5321458161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321458169, 'qualifierId': 213, 'value': '4.13'}, {'id': 5321458163, 'qualifierId': 140, 'value': '45.3'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;45,3;4,13;17,5;80,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;45,3;80,0;;;;;;;0;0;80;24;St. Louis City II;4824;DC;1,0
2740521567;587;1;2;80;26;ew2zirzye0sw1txr2m33nr25y;1;45,7;81,5;2024-10-27T22:40:56.280Z;2024-10-27T22:40:58Z;[{'id': 5321458233, 'qualifierId': 141, 'value': '90.5'}, {'id': 5321458229, 'qualifierId': 140, 'value': '41.9'}, {'id': 5321458241, 'qualifierId': 213, 'value': '2.15'}, {'id': 5321458225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321458237, 'qualifierId': 212, 'value': '7.3'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;41,9;2,15;7,3;90,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;41,9;90,5;;;;;;;0;0;80;26;St. Louis City II;4826;MC;1,0
2740521667;588;1;2;80;28;ew2zirzye0sw1txr2m33nr25y;1;39,9;90,2;2024-10-27T22:40:58.472Z;2024-10-27T22:41:10Z;[{'id': 5321458787, 'qualifierId': 141, 'value': '54.3'}, {'id': 5321458785, 'qualifierId': 140, 'value': '15.2'}, {'id': 5321458793, 'qualifierId': 1}, {'id': 5321458791, 'qualifierId': 213, 'value': '3.90'}, {'id': 5321458789, 'qualifierId': 212, 'value': '35.6'}, {'id': 5321458783, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;15,2;3,9;35,6;54,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;15,2;54,3;;;;;;;0;0;80;28;St. Louis City II;4828;DC;1,0
2740521681;589;1;2;80;39;ew2zirzye0sw1txr2m33nr25y;0;20,1;59,6;2024-10-27T22:41:09.179Z;2024-10-27T22:41:11Z;[{'id': 5321458843, 'qualifierId': 212, 'value': '54.6'}, {'id': 5321458837, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321458835, 'qualifierId': 157}, {'id': 5321458839, 'qualifierId': 140, 'value': '70.9'}, {'id': 5321458847, 'qualifierId': 1}, {'id': 5321458845, 'qualifierId': 213, 'value': '0.21'}, {'id': 5321458841, 'qualifierId': 141, 'value': '76.7'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;70,9;0,21;54,6;76,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;70,9;76,7;;;;;;;0;0;80;39;St. Louis City II;4839;GK;1,0
2740521721;704;1;2;80;44;dqx48fglv1l96cyrmjdod0xec;0;29,6;23,7;2024-10-27T22:41:14.274Z;2024-10-27T22:41:16Z;[{'id': 5321459023, 'qualifierId': 141, 'value': '10.7'}, {'id': 5321459019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321459021, 'qualifierId': 140, 'value': '38.2'}, {'id': 5321459017, 'qualifierId': 3}, {'id': 5321459027, 'qualifierId': 213, 'value': '5.51'}, {'id': 5321459025, 'qualifierId': 212, 'value': '12.6'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;38,2;5,51;12,6;10,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;38,2;10,7;;;;;;;0;0;80;44;The Town;4844;DR;1,0
2740521767;590;1;2;80;48;ew2zirzye0sw1txr2m33nr25y;1;72,3;89,4;2024-10-27T22:41:18.152Z;2024-10-27T22:41:21Z;[{'id': 5321459257, 'qualifierId': 140, 'value': '78.0'}, {'id': 5321459261, 'qualifierId': 212, 'value': '14.7'}, {'id': 5321459263, 'qualifierId': 213, 'value': '5.13'}, {'id': 5321459253, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321459259, 'qualifierId': 141, 'value': '69.7'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;78,0;5,13;14,7;69,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;78,0;69,7;;;;;;;0;0;80;48;St. Louis City II;4848;MC;1,0
2740521787;591;3;2;80;51;ew2zirzye0sw1txr2m33nr25y;1;82,4;66,0;2024-10-27T22:41:21.369Z;2024-10-27T23:54:14Z;[{'id': 5321459341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321459447, 'qualifierId': 233, 'value': '705'}, {'id': 5321459343, 'qualifierId': 286}];658wqca9ctixqav113prm06ei;J. Ricketts;;;ciiw2updoxy6sc5s6bpaetul0;Take On;;;;;;;;;;;;;;;;;;;705,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;80;51;St. Louis City II;4851;FWL;1,0
2740521803;705;45;2;80;51;dqx48fglv1l96cyrmjdod0xec;0;17,6;34,0;2024-10-27T22:41:21.369Z;2024-10-27T23:54:14Z;[{'id': 5321459437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321459457, 'qualifierId': 233, 'value': '591'}, {'id': 5321459439, 'qualifierId': 285}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ciiw2updoxy6sc5s6bpaetul0;Challenge;;;;;;;;;;;;;;;;;;;591,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;80;51;The Town;4851;DL;1,0
2740521799;592;1;2;80;53;ew2zirzye0sw1txr2m33nr25y;0;88,6;69,0;2024-10-27T22:41:23.306Z;2024-10-27T22:41:24Z;[{'id': 5321459397, 'qualifierId': 140, 'value': '92.4'}, {'id': 5321459395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321459405, 'qualifierId': 213, 'value': '4.99'}, {'id': 5321459399, 'qualifierId': 141, 'value': '48.5'}, {'id': 5321459393, 'qualifierId': 155}, {'id': 5321459401, 'qualifierId': 212, 'value': '14.5'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;92,4;4,99;14,5;48,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;92,4;48,5;;;;;;;0;0;80;53;St. Louis City II;4853;FWL;1,0
2740521815;593;15;2;80;57;ew2zirzye0sw1txr2m33nr25y;1;85,4;41,6;2024-10-27T22:41:27.528Z;2024-10-27T23:46:15Z;[{'id': 5321460161, 'qualifierId': 231, 'value': '47.5'}, {'id': 5321459563, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321460143, 'qualifierId': 78}, {'id': 5321459987, 'qualifierId': 20}, {'id': 5321459991, 'qualifierId': 82}, {'id': 5321459561, 'qualifierId': 17}, {'id': 5321459559, 'qualifierId': 22}, {'id': 5321636777, 'qualifierId': 215}, {'id': 5321460145, 'qualifierId': 102, 'value': '49.3'}, {'id': 5321460147, 'qualifierId': 103, 'value': '19'}, {'id': 5321460149, 'qualifierId': 458}, {'id': 5321460173, 'qualifierId': 233, 'value': '707'}, {'id': 5321460153, 'qualifierId': 147, 'value': '43.5'}, {'id': 5321460155, 'qualifierId': 230, 'value': '98.0'}, {'id': 5321460151, 'qualifierId': 146, 'value': '89.0'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ciiw2updoxy6sc5s6bpaetul0;Attempt Saved;;;;;;;;;;;;;;;;;;;707,0;;;;;;;;;98,0;1,0;;;47,5;;;;;49,3;19,0;1,0;89,0;43,5;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;89,0;43,5;49,3;19;;;0;0;80;57;St. Louis City II;4857;MC;1,0
2740521851;707;10;2;80;57;dqx48fglv1l96cyrmjdod0xec;1;11,8;56,9;2024-10-27T22:41:27.628Z;2024-10-27T22:41:51Z;[{'id': 5321460297, 'qualifierId': 233, 'value': '593'}, {'id': 5321459761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321459757, 'qualifierId': 94}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;ciiw2updoxy6sc5s6bpaetul0;Save;;;;;;;;;;;;;;;;;;;593,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;80;57;The Town;4857;MC;1,0
2740521823;706;12;2;80;57;dqx48fglv1l96cyrmjdod0xec;1;9,3;59,4;2024-10-27T22:41:27.825Z;2024-10-27T22:41:31Z;[{'id': 5321459593, 'qualifierId': 213, 'value': '0.11'}, {'id': 5321459589, 'qualifierId': 141, 'value': '61.1'}, {'id': 5321459591, 'qualifierId': 212, 'value': '10.6'}, {'id': 5321459587, 'qualifierId': 140, 'value': '19.3'}, {'id': 5321459585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321459603, 'qualifierId': 15}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ciiw2updoxy6sc5s6bpaetul0;Clearance;;;;;;;;;;;19,3;0,11;10,6;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,3;61,1;;;;;;;0;0;80;57;The Town;4857;DC;1,0
2740521827;594;61;2;80;59;ew2zirzye0sw1txr2m33nr25y;0;85,7;42,2;2024-10-27T22:41:29.257Z;2024-10-27T23:41:51Z;[{'id': 5321459613, 'qualifierId': 56, 'value': 'Center'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ciiw2updoxy6sc5s6bpaetul0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;80;59;St. Louis City II;4859;MC;1,0
2740521845;595;8;2;81;1;ew2zirzye0sw1txr2m33nr25y;1;71,1;62,3;2024-10-27T22:41:31.544Z;2024-10-27T22:41:32Z;[{'id': 5321459743, 'qualifierId': 15}, {'id': 5321459737, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ciiw2updoxy6sc5s6bpaetul0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;81;1;St. Louis City II;4861;MC;1,0
2740521901;708;12;2;81;2;dqx48fglv1l96cyrmjdod0xec;1;12,2;57,3;2024-10-27T22:41:32.961Z;2024-10-27T22:41:38Z;[{'id': 5321460001, 'qualifierId': 213, 'value': '5.58'}, {'id': 5321459995, 'qualifierId': 140, 'value': '28.8'}, {'id': 5321459997, 'qualifierId': 141, 'value': '35.5'}, {'id': 5321459999, 'qualifierId': 212, 'value': '22.9'}, {'id': 5321459993, 'qualifierId': 56, 'value': 'Back'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;ciiw2updoxy6sc5s6bpaetul0;Clearance;;;;;;;;;;;28,8;5,58;22,9;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;28,8;35,5;;;;;;;0;0;81;2;The Town;4862;MC;1,0
2740521883;596;1;2;81;3;ew2zirzye0sw1txr2m33nr25y;1;75,1;70,0;2024-10-27T22:41:33.304Z;2024-10-27T22:41:35Z;[{'id': 5321459889, 'qualifierId': 140, 'value': '79.7'}, {'id': 5321459891, 'qualifierId': 141, 'value': '62.6'}, {'id': 5321459887, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321459897, 'qualifierId': 213, 'value': '5.48'}, {'id': 5321459895, 'qualifierId': 212, 'value': '7.0'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;79,7;5,48;7,0;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;79,7;62,6;;;;;;;0;0;81;3;St. Louis City II;4863;FWL;1,0
2740521891;597;1;2;81;5;ew2zirzye0sw1txr2m33nr25y;0;86,8;70,0;2024-10-27T22:41:35.576Z;2024-10-27T22:41:36Z;[{'id': 5321459949, 'qualifierId': 213, 'value': '4.78'}, {'id': 5321459943, 'qualifierId': 140, 'value': '87.2'}, {'id': 5321459941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321459947, 'qualifierId': 212, 'value': '6.7'}, {'id': 5321459945, 'qualifierId': 141, 'value': '60.2'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;87,2;4,78;6,7;60,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;87,2;60,2;;;;;;;0;0;81;5;St. Louis City II;4865;MC;1,0
