id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Resume;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Overrun;value_Offensive;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_Chipped;value_DeletedEventType;value_Foul;value_AttemptedTackle;value_Direct;value_Penalty;value_PenaltyTakerId;value_Diving;value_Right;value_Scored;value_GoalShotTimestamp;value_GoalmouthY;value_GkX;value_CausingPlayer;value_LeftFooted;value_BoxCentre;value_GoalShotGameClock;value_GkY;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalmouthZ;value_NotAssisted;value_LowLeft;value_Launch;value_Head;value_IntendedTackleTarget;value_HeadPass;value_IntentionalAssist;value_Assist;value_Cross;value_Assisted;value_RelatedEventId;value_NotPastGoalLine;value_FirstTouch;value_BlockedX;value_MisHit;value_BlockedY;value_RegularPlay;value_KeeperThrow;value_LayOff;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_LowCentre;value_RightFooted;value_Weak;value_Stooping;value_Collected;value_Hands;value_NotVisible;value_FreeKickTaken;value_Left;value_OutOfBoxCentre;value_IndividualPlay;value_SixYardBlocked;value_BoxDeepRight;value_Blocked;value_DefBlock;value_BlockedCross;value_Shove/Push;value_BoxLeft;value_FlickOn;value_CornerTaken;value_OutSwinger;value_SwitchOfPlay;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_TempBlocked;value_35Centre;value_Indirect;value_SmallBoxCentre;value_High;value_RefereeDelay;value_DrinksBreak;value_HighCentre;value_OverhitCross;value_ThroughBall;value_Minutes;value_BoxRight;value_GkKickFromHands;value_HitWoodwork;value_HitLeftPost;value_KeeperTouched;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OverArm;value_ParriedDanger;value_BlockedClearance;value_Injury;value_InjuredPlayerId;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_Volley;value_LowRight;value_BallHitsReferee;value_InSwinger;value_FromCorner;value_TacticalFoul;value_YellowCard;value_SetPiece;value_Standing;value_Fumble;value_HighClaim;value_HighRight;value_ParriedSafe;value_Reaching;value_FastBreak;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706223949;570;1;2;53;22;1pc6sx2h4rp113ldkbp5d2xas;1;39,6;63,0;2024-08-04T20:19:09.470Z;2024-08-04T20:19:11Z;[{'id': 5133399687, 'qualifierId': 1}, {'id': 5133399677, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133399681, 'qualifierId': 141, 'value': '94.7'}, {'id': 5133399685, 'qualifierId': 213, 'value': '0.74'}, {'id': 5133399679, 'qualifierId': 140, 'value': '62.2'}, {'id': 5133399683, 'qualifierId': 212, 'value': '32.1'}, {'id': 5133399675, 'qualifierId': 155}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;32,1;0,74;62,2;;94,7;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;62,2;94,7;;;;;;;;0;53;22;Tacoma Defiance;3202;DC;1,0
2706223973;571;1;2;53;25;1pc6sx2h4rp113ldkbp5d2xas;0;59,9;94,8;2024-08-04T20:19:11.821Z;2024-08-04T20:19:15Z;[{'id': 5133399891, 'qualifierId': 1}, {'id': 5133399879, 'qualifierId': 157}, {'id': 5133399883, 'qualifierId': 140, 'value': '91.4'}, {'id': 5133399889, 'qualifierId': 213, 'value': '5.95'}, {'id': 5133399885, 'qualifierId': 141, 'value': '78.0'}, {'id': 5133399881, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133399887, 'qualifierId': 212, 'value': '35.0'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;35,0;5,95;91,4;;78,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;91,4;78,0;;;;;;;;0;53;25;Tacoma Defiance;3205;DC;1,0
2706224019;493;1;2;53;30;5icuo8utnztpsd9l03gdd68dl;0;12,6;33,7;2024-08-04T20:19:16.861Z;2024-08-04T20:19:28Z;[{'id': 5133400171, 'qualifierId': 212, 'value': '14.0'}, {'id': 5133400163, 'qualifierId': 155}, {'id': 5133400169, 'qualifierId': 141, 'value': '27.6'}, {'id': 5133400165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133400167, 'qualifierId': 140, 'value': '25.3'}, {'id': 5133400173, 'qualifierId': 213, 'value': '5.98'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;14,0;5,98;25,3;;27,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;25,3;27,6;;;;;;;;0;53;30;Minnesota United II;3210;DL;1,0
2706224029;572;1;2;53;33;1pc6sx2h4rp113ldkbp5d2xas;0;76,4;67,5;2024-08-04T20:19:20.013Z;2024-08-04T20:19:22Z;[{'id': 5133400327, 'qualifierId': 233, 'value': '494'}, {'id': 5133400227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133400235, 'qualifierId': 213, 'value': '4.13'}, {'id': 5133400231, 'qualifierId': 141, 'value': '63.3'}, {'id': 5133400325, 'qualifierId': 236}, {'id': 5133400335, 'qualifierId': 286}, {'id': 5133400233, 'qualifierId': 212, 'value': '3.4'}, {'id': 5133400229, 'qualifierId': 140, 'value': '74.6'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;3,4;4,13;74,6;;63,3;;;;1,0;;;494,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;74,6;63,3;;;;;;;;0;53;33;Tacoma Defiance;3213;Sub;1,0
2706224039;494;74;2;53;33;5icuo8utnztpsd9l03gdd68dl;1;33,5;38,0;2024-08-04T20:19:20.014Z;2024-08-04T21:18:54Z;[{'id': 5133400295, 'qualifierId': 285}, {'id': 5133400293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133400371, 'qualifierId': 233, 'value': '572'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eiim2xxga2jfmxnrw4yr7dz4k;Blocked Pass;;;;;;;;;;;;;;;;;;;;;572,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;53;33;Minnesota United II;3213;MC;1,0
2706224059;495;49;2;53;35;5icuo8utnztpsd9l03gdd68dl;1;33,5;38,0;2024-08-04T20:19:22.255Z;2024-08-04T20:19:22Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eiim2xxga2jfmxnrw4yr7dz4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;53;35;Minnesota United II;3215;MC;1,0
2706224067;496;4;2;53;36;5icuo8utnztpsd9l03gdd68dl;1;30,2;36,6;2024-08-04T20:19:23.373Z;2024-08-04T20:19:26Z;[{'id': 5133400649, 'qualifierId': 285}, {'id': 5133400645, 'qualifierId': 233, 'value': '573'}, {'id': 5133400447, 'qualifierId': 13}, {'id': 5133400453, 'qualifierId': 265}, {'id': 5133400449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133400451, 'qualifierId': 152}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eiim2xxga2jfmxnrw4yr7dz4k;Foul;;;;;;;;;;;;;;;;;;;;;573,0;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;53;36;Minnesota United II;3216;MC;1,0
2706224081;573;4;2;53;36;1pc6sx2h4rp113ldkbp5d2xas;0;69,8;63,4;2024-08-04T20:19:23.374Z;2024-08-04T20:19:26Z;[{'id': 5133400595, 'qualifierId': 152}, {'id': 5133400599, 'qualifierId': 286}, {'id': 5133400591, 'qualifierId': 13}, {'id': 5133400659, 'qualifierId': 233, 'value': '496'}, {'id': 5133400593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133400597, 'qualifierId': 265}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eiim2xxga2jfmxnrw4yr7dz4k;Foul;;;;;;;;;;;;;;;;;;1,0;;;496,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;53;36;Tacoma Defiance;3216;Sub;1,0
2706224495;497;1;2;54;7;5icuo8utnztpsd9l03gdd68dl;1;27,7;26,8;2024-08-04T20:19:53.910Z;2024-08-04T20:20:00Z;[{'id': 5133402567, 'qualifierId': 213, 'value': '0.80'}, {'id': 5133402553, 'qualifierId': 155}, {'id': 5133402559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133402551, 'qualifierId': 5}, {'id': 5133402555, 'qualifierId': 196}, {'id': 5133402569, 'qualifierId': 1}, {'id': 5133402561, 'qualifierId': 140, 'value': '69.8'}, {'id': 5133402565, 'qualifierId': 212, 'value': '63.5'}, {'id': 5133402557, 'qualifierId': 152}, {'id': 5133402563, 'qualifierId': 141, 'value': '93.8'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;63,5;0,8;69,8;;93,8;;1,0;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;69,8;93,8;;;;;;;;0;54;7;Minnesota United II;3247;DL;1,0
2706224497;498;61;2;54;12;5icuo8utnztpsd9l03gdd68dl;0;69,6;93,8;2024-08-04T20:19:59.436Z;2024-08-04T21:32:07Z;[{'id': 5133402573, 'qualifierId': 56, 'value': 'Left'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;eiim2xxga2jfmxnrw4yr7dz4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;54;12;Minnesota United II;3252;AMR;1,0
2706224517;499;5;2;54;13;5icuo8utnztpsd9l03gdd68dl;0;73,4;101,0;2024-08-04T20:19:59.934Z;2024-08-04T21:20:42Z;[{'id': 5133402717, 'qualifierId': 233, 'value': '574'}, {'id': 5133402661, 'qualifierId': 347}, {'id': 5133402659, 'qualifierId': 56, 'value': 'Left'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;eiim2xxga2jfmxnrw4yr7dz4k;Out;;;;;;;;;;;;;;;;;;;;1,0;574,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;54;13;Minnesota United II;3253;AMR;1,0
2706224501;574;5;2;54;13;1pc6sx2h4rp113ldkbp5d2xas;1;26,6;-1,0;2024-08-04T20:19:59.934Z;2024-08-04T20:20:02Z;[{'id': 5133402581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133402587, 'qualifierId': 347}, {'id': 5133402663, 'qualifierId': 233, 'value': '499'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eiim2xxga2jfmxnrw4yr7dz4k;Out;;;;;;;;;;;;;;;;;;;;1,0;499,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;54;13;Tacoma Defiance;3253;Sub;1,0
2706224617;575;1;2;54;17;1pc6sx2h4rp113ldkbp5d2xas;1;29,1;0,0;2024-08-04T20:20:03.885Z;2024-08-04T20:20:17Z;[{'id': 5133403219, 'qualifierId': 140, 'value': '43.4'}, {'id': 5133403215, 'qualifierId': 107}, {'id': 5133403223, 'qualifierId': 212, 'value': '17.1'}, {'id': 5133403217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133403549, 'qualifierId': 189}, {'id': 5133403225, 'qualifierId': 213, 'value': '0.50'}, {'id': 5133403221, 'qualifierId': 141, 'value': '10.0'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;17,1;0,5;43,4;;10,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;43,4;10,0;;;;;;;;0;54;17;Tacoma Defiance;3257;DMR;1,0
2706224619;576;50;2;54;25;1pc6sx2h4rp113ldkbp5d2xas;1;40,9;32,0;2024-08-04T20:20:11.579Z;2024-08-04T21:20:21Z;[{'id': 5133403231, 'qualifierId': 286}, {'id': 5133403359, 'qualifierId': 233, 'value': '500'}, {'id': 5133403229, 'qualifierId': 56, 'value': 'Back'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;eiim2xxga2jfmxnrw4yr7dz4k;Dispossessed;;;;;;;;;;;;;;;;;;1,0;;;500,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;54;25;Tacoma Defiance;3265;MC;1,0
2706224623;500;7;2;54;25;5icuo8utnztpsd9l03gdd68dl;1;59,1;68,0;2024-08-04T20:20:11.580Z;2024-08-04T20:20:15Z;[{'id': 5133403269, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133403271, 'qualifierId': 285}, {'id': 5133403297, 'qualifierId': 233, 'value': '576'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;eiim2xxga2jfmxnrw4yr7dz4k;Tackle;;;;;;;;;;;;;;;;;;;;;576,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;54;25;Minnesota United II;3265;FW;1,0
2706224629;501;49;2;54;26;5icuo8utnztpsd9l03gdd68dl;1;45,5;67,8;2024-08-04T20:20:13.370Z;2024-08-04T20:20:13Z;[];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;eiim2xxga2jfmxnrw4yr7dz4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;54;26;Minnesota United II;3266;MC;1,0
2706224661;502;1;2;54;26;5icuo8utnztpsd9l03gdd68dl;1;45,5;67,8;2024-08-04T20:20:13.484Z;2024-08-04T20:20:16Z;[{'id': 5133403481, 'qualifierId': 212, 'value': '27.4'}, {'id': 5133403483, 'qualifierId': 213, 'value': '6.02'}, {'id': 5133403479, 'qualifierId': 141, 'value': '57.3'}, {'id': 5133403475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133403477, 'qualifierId': 140, 'value': '70.7'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;27,4;6,02;70,7;;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;70,7;57,3;;;;;;;;0;54;26;Minnesota United II;3266;MC;1,0
2706224725;503;1;2;54;29;5icuo8utnztpsd9l03gdd68dl;1;65,0;49,4;2024-08-04T20:20:16.340Z;2024-08-04T20:20:23Z;[{'id': 5133403901, 'qualifierId': 1}, {'id': 5133403897, 'qualifierId': 212, 'value': '34.6'}, {'id': 5133403899, 'qualifierId': 213, 'value': '5.51'}, {'id': 5133403895, 'qualifierId': 141, 'value': '13.8'}, {'id': 5133403891, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133403893, 'qualifierId': 140, 'value': '88.5'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;34,6;5,51;88,5;;13,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;88,5;13,8;;;;;;;;0;54;29;Minnesota United II;3269;MC;1,0
2706224761;504;1;2;54;36;5icuo8utnztpsd9l03gdd68dl;1;95,5;29,1;2024-08-04T20:20:23.524Z;2024-08-04T20:21:06Z;[{'id': 5133406535, 'qualifierId': 154}, {'id': 5133406533, 'qualifierId': 210, 'value': '15'}, {'id': 5133404097, 'qualifierId': 140, 'value': '92.4'}, {'id': 5133404101, 'qualifierId': 212, 'value': '10.8'}, {'id': 5133404103, 'qualifierId': 213, 'value': '1.88'}, {'id': 5133404095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133404099, 'qualifierId': 141, 'value': '44.3'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;1,0;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;10,8;1,88;92,4;;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;92,4;44,3;;;;;;;;0;54;36;Minnesota United II;3276;Sub;1,0
2706224769;505;15;2;54;40;5icuo8utnztpsd9l03gdd68dl;1;92,7;48,6;2024-08-04T20:20:26.772Z;2024-08-04T21:28:41Z;[{'id': 5133406567, 'qualifierId': 78}, {'id': 5133404133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133418445, 'qualifierId': 233, 'value': '613'}, {'id': 5133406595, 'qualifierId': 146, 'value': '98.4'}, {'id': 5133406591, 'qualifierId': 103, 'value': '9.5'}, {'id': 5133406587, 'qualifierId': 102, 'value': '48.7'}, {'id': 5133406597, 'qualifierId': 147, 'value': '48.9'}, {'id': 5133406593, 'qualifierId': 328}, {'id': 5133404129, 'qualifierId': 22}, {'id': 5133406571, 'qualifierId': 29}, {'id': 5133406579, 'qualifierId': 55, 'value': '504'}, {'id': 5133406575, 'qualifierId': 154}, {'id': 5133406259, 'qualifierId': 72}, {'id': 5133404131, 'qualifierId': 17}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eiim2xxga2jfmxnrw4yr7dz4k;Attempt Saved;;;;;;;;;;;;;;;;;;;;;613,0;;;;;;;;;;;;;;48,7;;;1,0;1,0;;;;;9,5;;;;;;;1,0;;;1,0;504,0;;1,0;98,4;;48,9;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;98,4;48,9;48,7;9.5;504,0;s9a51dj3nkad2e53b2jbgl5g;;0;54;40;Minnesota United II;3280;MC;1,0
2706227047;613;10;2;54;40;1pc6sx2h4rp113ldkbp5d2xas;1;3,0;49,9;2024-08-04T20:20:26.872Z;2024-08-04T20:24:15Z;[{'id': 5133417683, 'qualifierId': 182}, {'id': 5133417679, 'qualifierId': 177}, {'id': 5133417685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133417681, 'qualifierId': 180}, {'id': 5133418463, 'qualifierId': 233, 'value': '505'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;eiim2xxga2jfmxnrw4yr7dz4k;Save;;;;;;;;;;;;;;;;;;;;;505,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;54;40;Tacoma Defiance;3280;GK;1,0
2706224759;577;52;2;54;40;1pc6sx2h4rp113ldkbp5d2xas;1;2,9;52,5;2024-08-04T20:20:27.412Z;2024-08-04T20:24:21Z;[];39kv8a6a82fos9hw9esb84k16;F. Montali;;;eiim2xxga2jfmxnrw4yr7dz4k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;54;40;Tacoma Defiance;3280;GK;1,0
2706224851;578;1;2;54;41;1pc6sx2h4rp113ldkbp5d2xas;1;9,8;52,3;2024-08-04T20:20:27.901Z;2024-08-04T20:20:33Z;[{'id': 5133404597, 'qualifierId': 123}, {'id': 5133404607, 'qualifierId': 213, 'value': '6.11'}, {'id': 5133404603, 'qualifierId': 141, 'value': '46.4'}, {'id': 5133404599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133404601, 'qualifierId': 140, 'value': '31.1'}, {'id': 5133404605, 'qualifierId': 212, 'value': '22.7'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;22,7;6,11;31,1;;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;31,1;46,4;;;;;;;;0;54;41;Tacoma Defiance;3281;GK;1,0
2706224867;579;1;2;54;46;1pc6sx2h4rp113ldkbp5d2xas;1;40,3;34,5;2024-08-04T20:20:33.244Z;2024-08-04T20:20:35Z;[{'id': 5133404715, 'qualifierId': 213, 'value': '5.49'}, {'id': 5133404711, 'qualifierId': 141, 'value': '4.4'}, {'id': 5133404709, 'qualifierId': 140, 'value': '59.4'}, {'id': 5133404713, 'qualifierId': 212, 'value': '28.7'}, {'id': 5133404707, 'qualifierId': 56, 'value': 'Right'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;eiim2xxga2jfmxnrw4yr7dz4k;Pass;;;;;;;;;;28,7;5,49;59,4;;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;59,4;4,4;;;;;;;;0;54;46;Tacoma Defiance;3286;MC;1,0
