id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Zone;value_Length;value_LongBall;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_Defensive;value_Offensive;value_FlickOn;value_TouchTypePass;value_Head;value_BlockedPass;value_IntentionalAssist;value_Assist;value_BlockedX;value_LeftFooted;value_GkY;value_RegularPlay;value_GoalmouthY;value_LowLeft;value_RelatedEventId;value_BlockedY;value_IndividualPlay;value_Blocked;value_Assisted;value_GoalmouthZ;value_GkX;value_BoxRight;value_DefBlock;value_LowCentre;value_BoxCentre;value_RightFooted;value_NotAssisted;value_ParriedDanger;value_Diving;value_Hands;value_MediumGkIntervention;value_SwitchOfPlay;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_Cross;value_OutSwinger;value_NotVisible;value_KeeperThrow;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_OutOfBoxDeepLeft;value_FreeKick;value_ByWall;value_LayOff;value_ThroughBall;value_PlayersCaughtOffside;value_TempShotOn;value_Indirect;value_TakeOnOvertake;value_Shove/Push;value_FirstTouch;value_IntendedTackleTarget;value_ShirtPull/Holding;value_TakeOnSpace;value_Right;value_High;value_TouchTypeControl;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BigChance;value_SetPiece;value_SmallBoxCentre;value_OtherBodyPart;value_Stooping;value_LowGkIntervention;value_OverArm;value_HighGkIntervention;value_YellowCard;value_Dissent;value_LowRight;value_OutOfBoxCentre;value_GkStart;value_FloatedCross;value_Straight;value_Minutes;value_GkKickFromHands;value_EndType;value_HighClaim;value_Overrun;value_HighRight;value_Strong;value_Collected;value_Standing;value_RecklessOffence;value_Defensive1V1;value_NotPastGoalLine;value_ThrowInSetPiece;value_Volley;value_HighLeft;value_DrivenCross;value_1On1;value_ParriedSafe;value_Feet;value_Tactical;value_Handball;value_CaptainChange;value_FromCorner;value_OverhitCross;value_Penalty;value_PenaltyTakerId;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_CausingPlayer;value_GoalShotGameClock;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotTimestamp;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706317695;344;1;1;41;16;5ou8b446l1sl8frblkz3xi17g;1;93,7;88,3;2024-08-05T00:44:49.320Z;2024-08-05T00:44:52Z;[{'id': 5133933129, 'qualifierId': 140, 'value': '86.4'}, {'id': 5133933133, 'qualifierId': 212, 'value': '7.7'}, {'id': 5133933135, 'qualifierId': 213, 'value': '3.07'}, {'id': 5133933127, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133933131, 'qualifierId': 141, 'value': '89.1'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;89,1;86,4;;3,07;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;86,4;89,1;;;;;;;;0;41;16;The Town;2476;FWL;1,0
2706317747;345;1;1;41;19;5ou8b446l1sl8frblkz3xi17g;1;83,7;95,1;2024-08-05T00:44:52.810Z;2024-08-05T00:45:08Z;[{'id': 5133933679, 'qualifierId': 210, 'value': '15'}, {'id': 5133933395, 'qualifierId': 140, 'value': '69.5'}, {'id': 5133933397, 'qualifierId': 141, 'value': '41.0'}, {'id': 5133933403, 'qualifierId': 1}, {'id': 5133933393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133933399, 'qualifierId': 212, 'value': '39.7'}, {'id': 5133933401, 'qualifierId': 213, 'value': '4.33'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;1,0;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;41,0;69,5;;4,33;;39,7;1,0;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;69,5;41,0;;;;;;;;0;41;19;The Town;2479;MC;1,0
2706317753;346;15;1;41;26;5ou8b446l1sl8frblkz3xi17g;1;80,7;28,2;2024-08-05T00:44:59.099Z;2024-08-05T00:45:42Z;[{'id': 5133933705, 'qualifierId': 233, 'value': '322'}, {'id': 5133933701, 'qualifierId': 230, 'value': '98.1'}, {'id': 5133933697, 'qualifierId': 146, 'value': '82.9'}, {'id': 5133933683, 'qualifierId': 29}, {'id': 5133933553, 'qualifierId': 82}, {'id': 5133933439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133933691, 'qualifierId': 102, 'value': '46.6'}, {'id': 5133933695, 'qualifierId': 215}, {'id': 5133933699, 'qualifierId': 147, 'value': '30.3'}, {'id': 5133933681, 'qualifierId': 80}, {'id': 5133933703, 'qualifierId': 231, 'value': '48.4'}, {'id': 5133933435, 'qualifierId': 18}, {'id': 5133933431, 'qualifierId': 22}, {'id': 5133933693, 'qualifierId': 103, 'value': '19'}, {'id': 5133933687, 'qualifierId': 55, 'value': '345'}, {'id': 5133933549, 'qualifierId': 20}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;ehrltz9n09d567x7mfxzdacd0;Attempt Saved;;;;;;;;;;;;;;;;;;;322,0;;;;;;;;;;;;;;;82,9;;48,4;1,0;46,6;;345,0;30,3;1,0;1,0;1,0;19,0;98,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;82,9;30,3;46,6;19;345,0;1qfm9519iq3jailrtnk9c0nbo;;0;41;26;The Town;2486;DC;1,0
2706317763;322;10;1;41;26;ew2zirzye0sw1txr2m33nr25y;1;17,1;69,7;2024-08-05T00:44:59.199Z;2024-08-05T00:45:08Z;[{'id': 5133933709, 'qualifierId': 233, 'value': '346'}, {'id': 5133933477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133933475, 'qualifierId': 94}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;ehrltz9n09d567x7mfxzdacd0;Save;;;;;;;;;;;;;;;;;;;346,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;26;Portland Timbers II;2486;MC;1,0
2706317769;323;49;1;41;29;ew2zirzye0sw1txr2m33nr25y;1;10,5;69,9;2024-08-05T00:45:01.962Z;2024-08-05T00:45:02Z;[];79z5vt08ga8prn33vi2a260kq;C. Walls;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;29;Portland Timbers II;2489;DC;1,0
2706317775;324;1;1;41;29;ew2zirzye0sw1txr2m33nr25y;1;10,5;69,9;2024-08-05T00:45:02.075Z;2024-08-05T00:45:03Z;[{'id': 5133933565, 'qualifierId': 212, 'value': '19.6'}, {'id': 5133933567, 'qualifierId': 213, 'value': '5.87'}, {'id': 5133933561, 'qualifierId': 140, 'value': '27.6'}, {'id': 5133933559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133933563, 'qualifierId': 141, 'value': '58.2'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;58,2;27,6;;5,87;;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;27,6;58,2;;;;;;;;0;41;29;Portland Timbers II;2489;DC;1,0
2706317799;325;1;1;41;30;ew2zirzye0sw1txr2m33nr25y;1;26,0;55,2;2024-08-05T00:45:03.561Z;2024-08-05T00:45:10Z;[{'id': 5133933769, 'qualifierId': 213, 'value': '4.98'}, {'id': 5133933763, 'qualifierId': 140, 'value': '29.2'}, {'id': 5133933767, 'qualifierId': 212, 'value': '12.8'}, {'id': 5133933765, 'qualifierId': 141, 'value': '37.1'}, {'id': 5133933761, 'qualifierId': 56, 'value': 'Back'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;37,1;29,2;;4,98;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;29,2;37,1;;;;;;;;0;41;30;Portland Timbers II;2490;FW;1,0
2706317801;326;3;1;41;37;ew2zirzye0sw1txr2m33nr25y;0;69,6;15,8;2024-08-05T00:45:10.330Z;2024-08-08T10:04:49Z;[{'id': 5136488397, 'qualifierId': 465}, {'id': 5133933773, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133933845, 'qualifierId': 233, 'value': '347'}, {'id': 5133933775, 'qualifierId': 286}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;ehrltz9n09d567x7mfxzdacd0;Take On;;;;;;;;;;;;;;;;;;;347,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;37;Portland Timbers II;2497;AMR;1,0
2706317809;347;7;1;41;37;5ou8b446l1sl8frblkz3xi17g;1;30,4;84,2;2024-08-05T00:45:10.331Z;2024-08-08T10:04:53Z;[{'id': 5133933841, 'qualifierId': 233, 'value': '326'}, {'id': 5133933839, 'qualifierId': 285}, {'id': 5133933837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136488411, 'qualifierId': 384}];d1xlw5bza316m39f9n82hir1m;K. Rad;;ehrltz9n09d567x7mfxzdacd0;Tackle;;;;;;;;;;;;;;;;;;;326,0;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;41;37;The Town;2497;DC;1,0
2706317811;348;49;1;41;39;5ou8b446l1sl8frblkz3xi17g;1;21,5;63,9;2024-08-05T00:45:12.856Z;2024-08-05T00:45:13Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;41;39;The Town;2499;DC;1,0
2706317813;349;1;1;41;40;5ou8b446l1sl8frblkz3xi17g;1;21,5;63,9;2024-08-05T00:45:12.987Z;2024-08-05T00:45:14Z;[{'id': 5133933855, 'qualifierId': 212, 'value': '12.2'}, {'id': 5133933853, 'qualifierId': 141, 'value': '79.1'}, {'id': 5133933859, 'qualifierId': 213, 'value': '1.01'}, {'id': 5133933851, 'qualifierId': 140, 'value': '27.7'}, {'id': 5133933849, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;79,1;27,7;;1,01;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,7;79,1;;;;;;;;0;41;40;The Town;2500;DC;1,0
2706317819;350;1;1;41;41;5ou8b446l1sl8frblkz3xi17g;1;28,7;79,9;2024-08-05T00:45:14.315Z;2024-08-05T00:45:15Z;[{'id': 5133933893, 'qualifierId': 141, 'value': '66.1'}, {'id': 5133933895, 'qualifierId': 212, 'value': '9.4'}, {'id': 5133933897, 'qualifierId': 213, 'value': '4.63'}, {'id': 5133933889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133933891, 'qualifierId': 140, 'value': '28.0'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;66,1;28,0;;4,63;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,0;66,1;;;;;;;;0;41;41;The Town;2501;DML;1,0
2706317831;351;4;1;41;44;5ou8b446l1sl8frblkz3xi17g;1;32,2;65,0;2024-08-05T00:45:17.545Z;2024-08-05T00:56:26Z;[{'id': 5133933965, 'qualifierId': 13}, {'id': 5133933967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133934091, 'qualifierId': 233, 'value': '327'}, {'id': 5133933969, 'qualifierId': 152}, {'id': 5133952259, 'qualifierId': 294}, {'id': 5133933973, 'qualifierId': 285}];druwx3n136woly4objqgk7tp0;A. Enriquez;;ehrltz9n09d567x7mfxzdacd0;Foul;;;;;;;;;;;;;;;;;;;327,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;41;44;The Town;2504;MC;1,0
2706317837;327;4;1;41;44;ew2zirzye0sw1txr2m33nr25y;0;67,8;35,0;2024-08-05T00:45:17.546Z;2024-08-05T00:45:52Z;[{'id': 5133934075, 'qualifierId': 152}, {'id': 5133934077, 'qualifierId': 286}, {'id': 5133934095, 'qualifierId': 233, 'value': '351'}, {'id': 5133934071, 'qualifierId': 294}, {'id': 5133934069, 'qualifierId': 13}, {'id': 5133934073, 'qualifierId': 56, 'value': 'Center'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;ehrltz9n09d567x7mfxzdacd0;Foul;;;;;;;;;;;;;;;;;;;351,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;44;Portland Timbers II;2504;AMR;1,0
2706318055;352;1;1;42;22;5ou8b446l1sl8frblkz3xi17g;1;31,5;69,1;2024-08-05T00:45:55.256Z;2024-08-05T00:46:03Z;[{'id': 5133935275, 'qualifierId': 140, 'value': '28.5'}, {'id': 5133935277, 'qualifierId': 141, 'value': '33.1'}, {'id': 5133935271, 'qualifierId': 152}, {'id': 5133935267, 'qualifierId': 5}, {'id': 5133935279, 'qualifierId': 212, 'value': '24.7'}, {'id': 5133935281, 'qualifierId': 213, 'value': '4.58'}, {'id': 5133935273, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;33,1;28,5;;4,58;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,5;33,1;;;;;;;;0;42;22;The Town;2542;DC;1,0
2706318065;353;1;1;42;30;5ou8b446l1sl8frblkz3xi17g;1;35,4;27,9;2024-08-05T00:46:03.130Z;2024-08-05T00:47:27Z;[{'id': 5133935345, 'qualifierId': 140, 'value': '78.9'}, {'id': 5133935347, 'qualifierId': 141, 'value': '4.3'}, {'id': 5133935351, 'qualifierId': 213, 'value': '5.95'}, {'id': 5133935341, 'qualifierId': 155}, {'id': 5133935349, 'qualifierId': 212, 'value': '48.4'}, {'id': 5133935353, 'qualifierId': 1}, {'id': 5133935343, 'qualifierId': 56, 'value': 'Right'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;4,3;78,9;;5,95;;48,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;78,9;4,3;;;;;;;;0;42;30;The Town;2550;GK;1,0
2706318077;354;1;1;42;33;5ou8b446l1sl8frblkz3xi17g;0;78,9;4,3;2024-08-05T00:46:05.978Z;2024-08-05T00:46:07Z;[{'id': 5133935427, 'qualifierId': 213, 'value': '0.91'}, {'id': 5133935425, 'qualifierId': 212, 'value': '19.1'}, {'id': 5133935417, 'qualifierId': 3}, {'id': 5133935423, 'qualifierId': 141, 'value': '26.4'}, {'id': 5133935419, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133935421, 'qualifierId': 140, 'value': '90.1'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;26,4;90,1;;0,91;;19,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;90,1;26,4;;;;;;;;0;42;33;The Town;2553;Sub;1,0
2706318079;328;49;1;42;34;ew2zirzye0sw1txr2m33nr25y;1;10,4;75,9;2024-08-05T00:46:07.418Z;2024-09-04T09:44:10Z;[];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;42;34;Portland Timbers II;2554;GK;1,0
2706318093;329;1;1;42;37;ew2zirzye0sw1txr2m33nr25y;1;7,8;70,8;2024-08-05T00:46:10.186Z;2024-09-04T09:44:10Z;[{'id': 5133947561, 'qualifierId': 240}, {'id': 5133935543, 'qualifierId': 212, 'value': '7.8'}, {'id': 5133935539, 'qualifierId': 140, 'value': '14.8'}, {'id': 5133935541, 'qualifierId': 141, 'value': '74.7'}, {'id': 5133935537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133935545, 'qualifierId': 213, 'value': '0.35'}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;74,7;14,8;;0,35;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;14,8;74,7;;;;;;;;0;42;37;Portland Timbers II;2557;GK;1,0
2706318141;330;1;1;42;42;ew2zirzye0sw1txr2m33nr25y;1;18,0;74,1;2024-08-05T00:46:14.938Z;2024-08-05T00:46:18Z;[{'id': 5133935859, 'qualifierId': 155}, {'id': 5133935863, 'qualifierId': 140, 'value': '45.6'}, {'id': 5133935869, 'qualifierId': 213, 'value': '5.99'}, {'id': 5133935867, 'qualifierId': 212, 'value': '30.3'}, {'id': 5133935865, 'qualifierId': 141, 'value': '61.1'}, {'id': 5133935861, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;61,1;45,6;;5,99;;30,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;45,6;61,1;;;;;;;;0;42;42;Portland Timbers II;2562;DC;1,0
2706318143;331;61;1;42;45;ew2zirzye0sw1txr2m33nr25y;0;46,8;59,9;2024-08-05T00:46:17.898Z;2024-08-05T00:46:18Z;[{'id': 5133935873, 'qualifierId': 56, 'value': 'Back'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;ehrltz9n09d567x7mfxzdacd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;42;45;Portland Timbers II;2565;FW;1,0
2706318149;355;49;1;42;46;5ou8b446l1sl8frblkz3xi17g;1;54,5;21,8;2024-08-05T00:46:19.034Z;2024-08-05T00:46:19Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;ehrltz9n09d567x7mfxzdacd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;42;46;The Town;2566;DC;1,0
2706318153;356;1;1;42;46;5ou8b446l1sl8frblkz3xi17g;1;54,5;21,8;2024-08-05T00:46:19.802Z;2024-08-05T00:46:21Z;[{'id': 5133935903, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133935909, 'qualifierId': 212, 'value': '10.0'}, {'id': 5133935911, 'qualifierId': 213, 'value': '5.58'}, {'id': 5133935905, 'qualifierId': 140, 'value': '61.8'}, {'id': 5133935907, 'qualifierId': 141, 'value': '12.3'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;12,3;61,8;;5,58;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;61,8;12,3;;;;;;;;0;42;46;The Town;2566;DC;1,0
2706318163;357;1;1;42;48;5ou8b446l1sl8frblkz3xi17g;1;61,9;11,0;2024-08-05T00:46:21.002Z;2024-08-05T00:46:22Z;[{'id': 5133935959, 'qualifierId': 212, 'value': '20.2'}, {'id': 5133935953, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133935961, 'qualifierId': 213, 'value': '0.95'}, {'id': 5133935957, 'qualifierId': 141, 'value': '35.2'}, {'id': 5133935955, 'qualifierId': 140, 'value': '73.1'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;35,2;73,1;;0,95;;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;73,1;35,2;;;;;;;;0;42;48;The Town;2568;Sub;1,0
2706318175;358;1;1;42;51;5ou8b446l1sl8frblkz3xi17g;0;68,3;37,3;2024-08-05T00:46:24.186Z;2024-08-05T00:46:25Z;[{'id': 5133936037, 'qualifierId': 156}, {'id': 5133936035, 'qualifierId': 213, 'value': '3.98'}, {'id': 5133936025, 'qualifierId': 155}, {'id': 5133936027, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133936031, 'qualifierId': 141, 'value': '18.6'}, {'id': 5133936029, 'qualifierId': 140, 'value': '57.4'}, {'id': 5133936033, 'qualifierId': 212, 'value': '17.1'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;ehrltz9n09d567x7mfxzdacd0;Pass;;;;;;;;;;18,6;57,4;;3,98;;17,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;57,4;18,6;;;;;;;;0;42;51;The Town;2571;FW;1,0
