id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_PlayersCaughtOffside;value_Direct;value_FreeKickTaken;value_NotVisible;value_Indirect;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_Cross;value_Foul;value_ShirtPull/Holding;value_DeletedEventType;value_Chipped;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_BlockedX;value_RegularPlay;value_Blocked;value_Deflection;value_GkY;value_GoalmouthZ;value_BlockedY;value_RelatedEventId;value_LowLeft;value_GoalmouthY;value_SixYardBlocked;value_RightFooted;value_Assisted;value_BoxCentre;value_FirstTouch;value_GkX;value_DefBlock;value_NotAssisted;value_LeftFooted;value_LowCentre;value_BigChance;value_AerialFoul;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_Launch;value_OutOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_ThroughBall;value_GoalShotTimestamp;value_GoalShotGameClock;value_HighRight;value_IndividualPlay;value_OutOfBoxCentre;value_Standing;value_ParriedDanger;value_OtherBodyPart;value_KeeperThrow;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_Head;value_SetPiece;value_Diving;value_Hands;value_Overrun;value_High;value_Left;value_CornerTaken;value_OutSwinger;value_LayOff;value_CloseHigh;value_BoxRight;value_Handball;value_VideoCoverageLost;value_Right;value_InSwinger;value_LeadingToAttempt;value_FromCorner;value_RelatedError1Id;value_Minutes;value_TacticalFoul;value_FlickOn;value_EndType;value_OverArm;value_BoxLeft;value_SoloRun;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_GkKickFromHands;value_NotPastGoalLine;value_35Right;value_OwnPlayer;value_OwnShotBlocked;value_FairPlay;value_Injury;value_InjuredPlayerId;value_Shove/Push;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704002705;467;1;1;42;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,7;4,7;2024-07-28T01:01:56.281Z;2024-07-28T01:01:57Z;[{'id': 5121232635, 'qualifierId': 141, 'value': '9.8'}, {'id': 5121232637, 'qualifierId': 212, 'value': '7.8'}, {'id': 5121232639, 'qualifierId': 213, 'value': '2.68'}, {'id': 5121232633, 'qualifierId': 140, 'value': '66.0'}, {'id': 5121232631, 'qualifierId': 56, 'value': 'Right'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;7,8;2,68;;9,8;66,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;66,0;9,8;;;;;;;0;0;42;58;St. Louis City II;2578;FW;1,0
2704002715;468;1;1;43;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,2;8,3;2024-07-28T01:01:57.833Z;2024-07-28T01:01:59Z;[{'id': 5121232695, 'qualifierId': 213, 'value': '1.86'}, {'id': 5121232691, 'qualifierId': 141, 'value': '21.8'}, {'id': 5121232689, 'qualifierId': 140, 'value': '64.6'}, {'id': 5121232687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121232693, 'qualifierId': 212, 'value': '9.6'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;9,6;1,86;;21,8;64,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;64,6;21,8;;;;;;;0;0;43;0;St. Louis City II;2580;FWR;1,0
2704002739;469;1;1;43;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,6;21,2;2024-07-28T01:01:58.937Z;2024-07-28T01:02:03Z;[{'id': 5121232853, 'qualifierId': 213, 'value': '4.99'}, {'id': 5121232847, 'qualifierId': 140, 'value': '67.9'}, {'id': 5121232851, 'qualifierId': 212, 'value': '12.7'}, {'id': 5121232849, 'qualifierId': 141, 'value': '3.2'}, {'id': 5121232845, 'qualifierId': 56, 'value': 'Right'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;12,7;4,99;;3,2;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,9;3,2;;;;;;;0;0;43;1;St. Louis City II;2581;MC;1,0
2704002747;470;1;1;43;5;99l7fsj6ykgbyqcb9zqqu9dgq;0;60,6;3,5;2024-07-28T01:02:03.064Z;2024-07-28T01:02:03Z;[{'id': 5121232897, 'qualifierId': 212, 'value': '15.2'}, {'id': 5121232895, 'qualifierId': 141, 'value': '11.4'}, {'id': 5121232899, 'qualifierId': 213, 'value': '0.36'}, {'id': 5121232891, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121232893, 'qualifierId': 140, 'value': '74.1'}];auomns9j08ffqknhs9007ju38;M. Molina;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;15,2;0,36;;11,4;74,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;74,1;11,4;;;;;;;0;0;43;5;St. Louis City II;2585;DR;1,0
2704002785;290;8;1;43;9;dqx48fglv1l96cyrmjdod0xec;1;26,0;91,2;2024-07-28T01:02:07.172Z;2024-07-28T01:02:07Z;[{'id': 5121233087, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eam8fvksb4dxnr3419yzo6uxg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;43;9;North Texas;2589;DC;1,0
2704002801;291;49;1;43;11;dqx48fglv1l96cyrmjdod0xec;1;33,3;78,7;2024-07-28T01:02:08.885Z;2024-07-28T01:02:57Z;[];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;eam8fvksb4dxnr3419yzo6uxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;43;11;North Texas;2591;DC;1,0
2704002807;292;1;1;43;11;dqx48fglv1l96cyrmjdod0xec;1;33,2;79,6;2024-07-28T01:02:09.124Z;2024-07-28T01:03:00Z;[{'id': 5121233201, 'qualifierId': 212, 'value': '15.5'}, {'id': 5121233199, 'qualifierId': 141, 'value': '57.6'}, {'id': 5121233195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121233197, 'qualifierId': 140, 'value': '36.9'}, {'id': 5121233203, 'qualifierId': 213, 'value': '4.97'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;15,5;4,97;;57,6;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;36,9;57,6;;;;;;;0;0;43;11;North Texas;2591;DC;1,0
2704002817;293;1;1;43;12;dqx48fglv1l96cyrmjdod0xec;0;36,8;57,3;2024-07-28T01:02:10.308Z;2024-07-28T01:02:11Z;[{'id': 5121233279, 'qualifierId': 140, 'value': '28.9'}, {'id': 5121233275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121233285, 'qualifierId': 213, 'value': '2.39'}, {'id': 5121233283, 'qualifierId': 212, 'value': '11.3'}, {'id': 5121233281, 'qualifierId': 141, 'value': '68.6'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;11,3;2,39;;68,6;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;28,9;68,6;;;;;;;0;0;43;12;North Texas;2592;MR;1,0
2704002819;471;49;1;43;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,2;42,7;2024-07-28T01:02:11.974Z;2024-07-28T01:02:12Z;[];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;eam8fvksb4dxnr3419yzo6uxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;43;14;St. Louis City II;2594;MC;1,0
2704002831;472;1;1;43;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,2;42,7;2024-07-28T01:02:12.160Z;2024-07-28T01:07:52Z;[{'id': 5121233347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121233353, 'qualifierId': 212, 'value': '11.6'}, {'id': 5121233351, 'qualifierId': 141, 'value': '25.9'}, {'id': 5121233349, 'qualifierId': 140, 'value': '67.2'}, {'id': 5121233355, 'qualifierId': 213, 'value': '4.89'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;11,6;4,89;;25,9;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,2;25,9;;;;;;;0;0;43;14;St. Louis City II;2594;MC;1,0
2704002903;473;1;1;43;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,2;25,9;2024-07-28T01:02:12.936Z;2024-07-28T01:07:51Z;[{'id': 5121233765, 'qualifierId': 213, 'value': '5.14'}, {'id': 5121233757, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121233763, 'qualifierId': 212, 'value': '16.5'}, {'id': 5121233761, 'qualifierId': 141, 'value': '3.8'}, {'id': 5121233759, 'qualifierId': 140, 'value': '73.7'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;16,5;5,14;;3,8;73,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;73,7;3,8;;;;;;;0;0;43;15;St. Louis City II;2595;FW;1,0
2704002941;474;1;1;43;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;88,3;12,3;2024-07-28T01:02:23.968Z;2024-07-28T01:08:08Z;[{'id': 5121233969, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121233975, 'qualifierId': 212, 'value': '13.9'}, {'id': 5121233977, 'qualifierId': 213, 'value': '3.09'}, {'id': 5121233973, 'qualifierId': 141, 'value': '13.4'}, {'id': 5121233971, 'qualifierId': 140, 'value': '75.1'}];auomns9j08ffqknhs9007ju38;M. Molina;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;13,9;3,09;;13,4;75,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;75,1;13,4;;;;;;;0;0;43;26;St. Louis City II;2606;DR;1,0
2704002957;475;1;1;43;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;77,4;13,2;2024-07-28T01:02:27.360Z;2024-07-28T01:08:10Z;[{'id': 5121234069, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121234077, 'qualifierId': 213, 'value': '1.66'}, {'id': 5121234075, 'qualifierId': 212, 'value': '16.9'}, {'id': 5121234071, 'qualifierId': 140, 'value': '76.0'}, {'id': 5121234073, 'qualifierId': 141, 'value': '37.9'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;16,9;1,66;;37,9;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;76,0;37,9;;;;;;;0;0;43;29;St. Louis City II;2609;FWL;1,0
2704002983;476;1;1;43;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;76,9;36,6;2024-07-28T01:02:29.513Z;2024-07-28T01:02:35Z;[{'id': 5121234261, 'qualifierId': 140, 'value': '90.4'}, {'id': 5121234259, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121234263, 'qualifierId': 141, 'value': '16.7'}, {'id': 5121234267, 'qualifierId': 213, 'value': '5.52'}, {'id': 5121234265, 'qualifierId': 212, 'value': '19.6'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;19,6;5,52;;16,7;90,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;90,4;16,7;;;;;;;0;0;43;32;St. Louis City II;2612;MC;1,0
2704002999;477;1;1;43;37;99l7fsj6ykgbyqcb9zqqu9dgq;0;99,2;24,6;2024-07-28T01:02:35.033Z;2024-07-28T01:08:25Z;[{'id': 5121234361, 'qualifierId': 141, 'value': '42.2'}, {'id': 5121234359, 'qualifierId': 140, 'value': '92.6'}, {'id': 5121234357, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121234363, 'qualifierId': 212, 'value': '13.8'}, {'id': 5121234365, 'qualifierId': 213, 'value': '2.10'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;13,8;2,1;;42,2;92,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;92,6;42,2;;;;;;;0;0;43;37;St. Louis City II;2617;FWL;1,0
2704003013;294;12;1;43;38;dqx48fglv1l96cyrmjdod0xec;1;4,9;54,4;2024-07-28T01:02:35.829Z;2024-07-28T01:02:39Z;[{'id': 5121234479, 'qualifierId': 167}, {'id': 5121234463, 'qualifierId': 213, 'value': '0.80'}, {'id': 5121234457, 'qualifierId': 140, 'value': '34.3'}, {'id': 5121234461, 'qualifierId': 212, 'value': '44.3'}, {'id': 5121234455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121234459, 'qualifierId': 141, 'value': '100.0'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;eam8fvksb4dxnr3419yzo6uxg;Clearance;;;;;;;;;;44,3;0,8;;100,0;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;34,3;100,0;;;;;;;0;0;43;38;North Texas;2618;DL;1,0
2704003021;295;5;1;43;40;dqx48fglv1l96cyrmjdod0xec;0;32,2;101,2;2024-07-28T01:02:38.011Z;2024-07-28T01:06:59Z;[{'id': 5121234475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121234477, 'qualifierId': 347}, {'id': 5121234667, 'qualifierId': 233, 'value': '478'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;eam8fvksb4dxnr3419yzo6uxg;Out;;;;;;;;;;;;;;;;;;;;;;478,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;43;40;North Texas;2620;DL;1,0
2704003041;478;5;1;43;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,8;-1,2;2024-07-28T01:02:38.011Z;2024-07-28T01:02:43Z;[{'id': 5121234625, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121234627, 'qualifierId': 347}, {'id': 5121234661, 'qualifierId': 233, 'value': '295'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;eam8fvksb4dxnr3419yzo6uxg;Out;;;;;;;;;;;;;;;;;;;;;;295,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;43;40;St. Louis City II;2620;MC;1,0
2704003091;479;1;1;43;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;69,9;0,0;2024-07-28T01:02:53.890Z;2024-07-28T01:07:14Z;[{'id': 5121235041, 'qualifierId': 107}, {'id': 5121235043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121235049, 'qualifierId': 212, 'value': '22.4'}, {'id': 5121235053, 'qualifierId': 1}, {'id': 5121235047, 'qualifierId': 141, 'value': '5.5'}, {'id': 5121235045, 'qualifierId': 140, 'value': '49.0'}, {'id': 5121235051, 'qualifierId': 213, 'value': '2.93'}];auomns9j08ffqknhs9007ju38;M. Molina;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;22,4;2,93;;5,5;49,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;49,0;5,5;;;;;;;0;0;43;56;St. Louis City II;2636;DR;1,0
2704003105;480;1;1;43;59;99l7fsj6ykgbyqcb9zqqu9dgq;1;47,5;7,6;2024-07-28T01:02:56.544Z;2024-07-28T01:02:59Z;[{'id': 5121235151, 'qualifierId': 140, 'value': '42.9'}, {'id': 5121235153, 'qualifierId': 141, 'value': '35.5'}, {'id': 5121235149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121235157, 'qualifierId': 213, 'value': '1.82'}, {'id': 5121235155, 'qualifierId': 212, 'value': '19.6'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;19,6;1,82;;35,5;42,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;42,9;35,5;;;;;;;0;0;43;59;St. Louis City II;2639;DL;1,0
2704003137;481;1;1;44;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,1;32,1;2024-07-28T01:03:00.392Z;2024-07-28T01:03:03Z;[{'id': 5121235349, 'qualifierId': 140, 'value': '72.9'}, {'id': 5121235357, 'qualifierId': 1}, {'id': 5121235343, 'qualifierId': 155}, {'id': 5121235355, 'qualifierId': 213, 'value': '0.93'}, {'id': 5121235351, 'qualifierId': 141, 'value': '92.1'}, {'id': 5121235345, 'qualifierId': 196}, {'id': 5121235347, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121235353, 'qualifierId': 212, 'value': '50.8'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;50,8;0,93;;92,1;72,9;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;72,9;92,1;;;;;;;0;0;44;2;St. Louis City II;2642;DC;1,0
2704003141;482;61;1;44;6;99l7fsj6ykgbyqcb9zqqu9dgq;0;73,5;95,1;2024-07-28T01:03:03.864Z;2024-07-28T01:03:04Z;[{'id': 5121235375, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;eam8fvksb4dxnr3419yzo6uxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;44;6;St. Louis City II;2646;FWR;1,0
2704003165;296;5;1;44;6;dqx48fglv1l96cyrmjdod0xec;1;28,2;-1,4;2024-07-28T01:03:04.440Z;2024-07-28T01:06:59Z;[{'id': 5121235475, 'qualifierId': 347}, {'id': 5121235473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121235503, 'qualifierId': 233, 'value': '483'}];1b1vsi0l9xd0xy42q4p1bdk44;L. Demitra;;;eam8fvksb4dxnr3419yzo6uxg;Out;;;;;;;;;;;;;;;;;;;;;;483,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;44;6;North Texas;2646;DR;1,0
2704003151;483;5;1;44;6;99l7fsj6ykgbyqcb9zqqu9dgq;0;71,8;101,4;2024-07-28T01:03:04.440Z;2024-07-28T01:03:07Z;[{'id': 5121235511, 'qualifierId': 233, 'value': '296'}, {'id': 5121235413, 'qualifierId': 347}, {'id': 5121235411, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;eam8fvksb4dxnr3419yzo6uxg;Out;;;;;;;;;;;;;;;;;;;;;;296,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;44;6;St. Louis City II;2646;FWR;1,0
2704003301;297;1;1;44;22;dqx48fglv1l96cyrmjdod0xec;1;29,3;0,0;2024-07-28T01:03:19.941Z;2024-07-28T01:03:24Z;[{'id': 5121236239, 'qualifierId': 213, 'value': '0.93'}, {'id': 5121236233, 'qualifierId': 140, 'value': '35.3'}, {'id': 5121236231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121236235, 'qualifierId': 141, 'value': '11.2'}, {'id': 5121236237, 'qualifierId': 212, 'value': '10.5'}, {'id': 5121236229, 'qualifierId': 107}];1b1vsi0l9xd0xy42q4p1bdk44;L. Demitra;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;10,5;0,93;;11,2;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;35,3;11,2;;;;;;;0;0;44;22;North Texas;2662;DR;1,0
2704003307;298;50;1;44;24;dqx48fglv1l96cyrmjdod0xec;1;36,8;11,2;2024-07-28T01:03:21.895Z;2024-07-28T01:03:25Z;[{'id': 5121236259, 'qualifierId': 286}, {'id': 5121236257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121236303, 'qualifierId': 233, 'value': '484'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;eam8fvksb4dxnr3419yzo6uxg;Dispossessed;;;;;;;;;;;;;;;;;;;;;;484,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;44;24;North Texas;2664;FW;1,0
2704003277;484;7;1;44;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,2;88,8;2024-07-28T01:03:21.896Z;2024-07-28T01:03:25Z;[{'id': 5121236099, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121236101, 'qualifierId': 285}, {'id': 5121236283, 'qualifierId': 233, 'value': '298'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eam8fvksb4dxnr3419yzo6uxg;Tackle;;;;;;;;;;;;;;;;;;;;;;298,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;44;24;St. Louis City II;2664;MC;1,0
