id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_TeamKit;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FlickOn;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_Shove/Push;value_Cross;value_FreeKickTaken;value_Head;value_KeeperThrow;value_SwitchOfPlay;value_OverhitCross;value_DeletedEventType;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_IndividualPlay;value_BlockedX;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_RightFooted;value_LowCentre;value_Hands;value_Standing;value_Collected;value_AttemptedTackle;value_TacticalFoul;value_YellowCard;value_Assist;value_GkY;value_LeftFooted;value_Blocked;value_GkX;value_DefBlock;value_Left;value_NextEventGoalKick;value_CornerTaken;value_IntentionalAssist;value_FromCorner;value_Right;value_BoxCentre;value_FirstTouch;value_GoalKick;value_Low;value_Injury;value_InjuredPlayerId;value_LayOff;value_High;value_IntendedTackleTarget;value_BlockedPass;value_BlockedCross;value_InSwinger;value_Volley;value_SwerveLeft;value_BoxLeft;value_MisHit;value_PullBack;value_BigChance;value_ShirtPull/Holding;value_HighRight;value_Overrun;value_NotVisible;value_BoxRight;value_GoalShotTimestamp;value_HighLeft;value_GoalShotGameClock;value_BlockedClearance;value_OutOfPlay;value_ThroughBall;value_1On1;value_ParriedSafe;value_Feet;value_Stooping;value_LowRight;value_NotAssisted;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Handball;value_FreeKick;value_LowLeft;value_Diving;value_Minutes;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxDeepLeft;value_OtherBodyPart;value_CloseRight;value_RecklessOffence;value_GkKickFromHands;value_Argument;value_VideoCoverageLost;value_TempShotOn;value_HighClaim;value_SixYardBlocked;value_AerialFoul;value_Simulation;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736923675;274;50;1;36;14;7pmw399vh2v44cjle4fkklp1w;1;69,2;61,2;2024-10-20T22:40:49.074Z;2024-10-20T23:10:56Z;[{'id': 5301730929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301731043, 'qualifierId': 233, 'value': '324'}, {'id': 5301730931, 'qualifierId': 286}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;3vkw6dmi0j2xaufizrgvze9ec;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;324,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;14;The Town;2174;FW;1,0
2736923693;324;7;1;36;14;ew2zirzye0sw1txr2m33nr25y;0;30,8;38,8;2024-10-20T22:40:49.075Z;2024-10-20T23:10:56Z;[{'id': 5301731017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301731021, 'qualifierId': 233, 'value': '274'}, {'id': 5301731019, 'qualifierId': 285}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;3vkw6dmi0j2xaufizrgvze9ec;Tackle;;;;;;;;;;;;;;;;;;;;274,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;14;Houston Dynamo II;2174;MC;1,0
2736923687;275;61;1;36;15;7pmw399vh2v44cjle4fkklp1w;1;68,6;56,7;2024-10-20T22:40:49.638Z;2024-10-20T22:40:49Z;[{'id': 5301730987, 'qualifierId': 56, 'value': 'Center'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;3vkw6dmi0j2xaufizrgvze9ec;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;15;The Town;2175;FW;1,0
2736923711;276;3;1;36;16;7pmw399vh2v44cjle4fkklp1w;1;66,2;58,7;2024-10-20T22:40:51.345Z;2024-10-20T23:11:02Z;[{'id': 5301731097, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301731217, 'qualifierId': 233, 'value': '325'}, {'id': 5301731099, 'qualifierId': 286}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;3vkw6dmi0j2xaufizrgvze9ec;Take On;;;;;;;;;;;;;;;;;;;1,0;325,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;16;The Town;2176;MC;1,0
2736923731;325;45;1;36;16;ew2zirzye0sw1txr2m33nr25y;0;33,8;41,3;2024-10-20T22:40:51.345Z;2024-10-20T23:11:02Z;[{'id': 5301731201, 'qualifierId': 285}, {'id': 5301731235, 'qualifierId': 233, 'value': '276'}, {'id': 5301731199, 'qualifierId': 56, 'value': 'Back'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;3vkw6dmi0j2xaufizrgvze9ec;Challenge;;;;;;;;;;;;;;;;;;;;276,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;16;Houston Dynamo II;2176;MC;1,0
2736923719;277;1;1;36;18;7pmw399vh2v44cjle4fkklp1w;1;69,4;62,9;2024-10-20T22:40:53.426Z;2024-10-20T22:40:54Z;[{'id': 5301731139, 'qualifierId': 141, 'value': '71.1'}, {'id': 5301731135, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301731137, 'qualifierId': 140, 'value': '64.8'}, {'id': 5301731141, 'qualifierId': 212, 'value': '7.4'}, {'id': 5301731143, 'qualifierId': 213, 'value': '2.28'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;64,8;7,4;;71,1;;2,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;64,8;71,1;;;;;;;0;0;36;18;The Town;2178;MC;1,0
2736923755;278;1;1;36;19;7pmw399vh2v44cjle4fkklp1w;1;64,8;71,1;2024-10-20T22:40:54.402Z;2024-10-20T22:40:57Z;[{'id': 5301731299, 'qualifierId': 212, 'value': '30.4'}, {'id': 5301731295, 'qualifierId': 140, 'value': '56.6'}, {'id': 5301731297, 'qualifierId': 141, 'value': '28.2'}, {'id': 5301731293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301731301, 'qualifierId': 213, 'value': '4.43'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;56,6;30,4;;28,2;;4,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;56,6;28,2;;;;;;;0;0;36;19;The Town;2179;MC;1,0
2736923757;279;4;1;36;23;7pmw399vh2v44cjle4fkklp1w;1;57,2;17,0;2024-10-20T22:40:57.811Z;2024-10-20T22:52:11Z;[{'id': 5301731317, 'qualifierId': 265}, {'id': 5301731445, 'qualifierId': 286}, {'id': 5301731313, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301731311, 'qualifierId': 13}, {'id': 5301731453, 'qualifierId': 233, 'value': '326'}, {'id': 5301731315, 'qualifierId': 152}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3vkw6dmi0j2xaufizrgvze9ec;Foul;;;;;;;;;;;;;;;;;;;1,0;326,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;23;The Town;2183;DR;1,0
2736923769;326;4;1;36;23;ew2zirzye0sw1txr2m33nr25y;0;42,8;83,0;2024-10-20T22:40:57.812Z;2024-10-20T22:52:11Z;[{'id': 5301731397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301731403, 'qualifierId': 285}, {'id': 5301731399, 'qualifierId': 152}, {'id': 5301731401, 'qualifierId': 265}, {'id': 5301731395, 'qualifierId': 13}, {'id': 5301731485, 'qualifierId': 233, 'value': '279'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;3vkw6dmi0j2xaufizrgvze9ec;Foul;;;;;;;;;;;;;;;;;;;;279,0;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;23;Houston Dynamo II;2183;FWL;1,0
2736923867;280;1;1;36;32;7pmw399vh2v44cjle4fkklp1w;1;55,8;13,8;2024-10-20T22:41:06.722Z;2024-10-20T22:41:10Z;[{'id': 5301731955, 'qualifierId': 140, 'value': '56.4'}, {'id': 5301731949, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301731961, 'qualifierId': 141, 'value': '19.8'}, {'id': 5301731963, 'qualifierId': 212, 'value': '4.1'}, {'id': 5301731941, 'qualifierId': 5}, {'id': 5301731965, 'qualifierId': 213, 'value': '1.42'}, {'id': 5301731945, 'qualifierId': 152}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;56,4;4,1;;19,8;;1,42;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;56,4;19,8;;;;;;;0;0;36;32;The Town;2192;DR;1,0
2736923897;281;1;1;36;35;7pmw399vh2v44cjle4fkklp1w;1;55,5;26,4;2024-10-20T22:41:09.890Z;2024-10-20T22:41:15Z;[{'id': 5301732119, 'qualifierId': 213, 'value': '2.87'}, {'id': 5301732115, 'qualifierId': 141, 'value': '32.8'}, {'id': 5301732113, 'qualifierId': 140, 'value': '40.4'}, {'id': 5301732117, 'qualifierId': 212, 'value': '16.4'}, {'id': 5301732111, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;40,4;16,4;;32,8;;2,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;40,4;32,8;;;;;;;0;0;36;35;The Town;2195;MC;1,0
2736923915;282;1;1;36;40;7pmw399vh2v44cjle4fkklp1w;0;45,7;26,8;2024-10-20T22:41:14.994Z;2024-10-20T22:41:17Z;[{'id': 5301732239, 'qualifierId': 140, 'value': '70.4'}, {'id': 5301732245, 'qualifierId': 213, 'value': '5.73'}, {'id': 5301732243, 'qualifierId': 212, 'value': '30.4'}, {'id': 5301732237, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301732241, 'qualifierId': 141, 'value': '3.5'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;70,4;30,4;;3,5;;5,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;70,4;3,5;;;;;;;0;0;36;40;The Town;2200;DL;1,0
2736923919;327;8;1;36;43;ew2zirzye0sw1txr2m33nr25y;1;40,5;92,6;2024-10-20T22:41:17.623Z;2024-10-20T22:41:17Z;[{'id': 5301732261, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;3vkw6dmi0j2xaufizrgvze9ec;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;43;Houston Dynamo II;2203;DC;1,0
2736923933;328;49;1;36;44;ew2zirzye0sw1txr2m33nr25y;1;43,0;89,1;2024-10-20T22:41:19.185Z;2024-10-20T22:41:19Z;[];658wqca9ctixqav113prm06ei;J. Ricketts;;;3vkw6dmi0j2xaufizrgvze9ec;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;44;Houston Dynamo II;2204;FWL;1,0
2736923947;329;50;1;36;46;ew2zirzye0sw1txr2m33nr25y;1;42,2;80,1;2024-10-20T22:41:20.881Z;2024-10-20T23:10:57Z;[{'id': 5301732407, 'qualifierId': 286}, {'id': 5301734623, 'qualifierId': 233, 'value': '288'}, {'id': 5301732405, 'qualifierId': 56, 'value': 'Back'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;3vkw6dmi0j2xaufizrgvze9ec;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;288,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;46;Houston Dynamo II;2206;FWL;1,0
2736924341;288;7;1;36;46;7pmw399vh2v44cjle4fkklp1w;1;57,8;19,9;2024-10-20T22:41:20.882Z;2024-10-20T23:10:57Z;[{'id': 5301734601, 'qualifierId': 233, 'value': '329'}, {'id': 5301734595, 'qualifierId': 285}, {'id': 5301734593, 'qualifierId': 56, 'value': 'Right'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;3vkw6dmi0j2xaufizrgvze9ec;Tackle;;;;;;;;;;;;;;;;;;;;329,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;46;The Town;2206;MR;1,0
2736923961;283;1;1;36;46;7pmw399vh2v44cjle4fkklp1w;0;60,5;18,4;2024-10-20T22:41:21.205Z;2024-10-20T22:50:05Z;[{'id': 5301732483, 'qualifierId': 140, 'value': '62.1'}, {'id': 5301732487, 'qualifierId': 212, 'value': '7.9'}, {'id': 5301732481, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301732489, 'qualifierId': 213, 'value': '4.93'}, {'id': 5301732485, 'qualifierId': 141, 'value': '7.0'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;62,1;7,9;;7,0;;4,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;62,1;7,0;;;;;;;0;0;36;46;The Town;2206;MC;1,0
2736924019;330;3;1;36;53;ew2zirzye0sw1txr2m33nr25y;0;41,4;94,4;2024-10-20T22:41:28.417Z;2024-10-20T22:41:32Z;[{'id': 5301732683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301732707, 'qualifierId': 233, 'value': '284'}, {'id': 5301732685, 'qualifierId': 286}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;3vkw6dmi0j2xaufizrgvze9ec;Take On;;;;;;;;;;;;;;;;;;;1,0;284,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;53;Houston Dynamo II;2213;DC;1,0
2736924023;284;7;1;36;53;7pmw399vh2v44cjle4fkklp1w;1;58,6;5,6;2024-10-20T22:41:28.418Z;2024-10-20T23:10:57Z;[{'id': 5301732691, 'qualifierId': 167}, {'id': 5301732697, 'qualifierId': 233, 'value': '330'}, {'id': 5301732693, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301732695, 'qualifierId': 285}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;3vkw6dmi0j2xaufizrgvze9ec;Tackle;;;;;;;;;;;;;;;;;;;;330,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;53;The Town;2213;FW;1,0
2736924027;285;5;1;36;54;7pmw399vh2v44cjle4fkklp1w;0;52,7;-1,4;2024-10-20T22:41:29.219Z;2024-10-20T22:52:17Z;[{'id': 5301732741, 'qualifierId': 347}, {'id': 5301732845, 'qualifierId': 233, 'value': '331'}, {'id': 5301732739, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;3vkw6dmi0j2xaufizrgvze9ec;Out;;;;;;;;;;;;;;;;;;;;331,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;36;54;The Town;2214;FW;1,0
2736924043;331;5;1;36;54;ew2zirzye0sw1txr2m33nr25y;1;47,3;101,4;2024-10-20T22:41:29.219Z;2024-10-20T22:52:17Z;[{'id': 5301732825, 'qualifierId': 347}, {'id': 5301732827, 'qualifierId': 233, 'value': '285'}, {'id': 5301732823, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;3vkw6dmi0j2xaufizrgvze9ec;Out;;;;;;;;;;;;;;;;;;;;285,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;36;54;Houston Dynamo II;2214;DC;1,0
2736924067;332;1;1;37;0;ew2zirzye0sw1txr2m33nr25y;0;48,0;100,0;2024-10-20T22:41:34.572Z;2024-10-20T22:41:38Z;[{'id': 5301732969, 'qualifierId': 213, 'value': '5.49'}, {'id': 5301732959, 'qualifierId': 107}, {'id': 5301732965, 'qualifierId': 141, 'value': '85.1'}, {'id': 5301732963, 'qualifierId': 140, 'value': '58.8'}, {'id': 5301732967, 'qualifierId': 212, 'value': '16.1'}, {'id': 5301732961, 'qualifierId': 56, 'value': 'Left'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;58,8;16,1;;85,1;;5,49;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;58,8;85,1;;;;;;;0;0;37;0;Houston Dynamo II;2220;DC;1,0
2736924073;333;4;1;37;5;ew2zirzye0sw1txr2m33nr25y;1;60,4;86,4;2024-10-20T22:41:39.711Z;2024-10-20T22:52:11Z;[{'id': 5301733027, 'qualifierId': 152}, {'id': 5301733023, 'qualifierId': 13}, {'id': 5301733031, 'qualifierId': 286}, {'id': 5301733227, 'qualifierId': 294}, {'id': 5301733025, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301733577, 'qualifierId': 233, 'value': '286'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;3vkw6dmi0j2xaufizrgvze9ec;Foul;;;;;;;;;;;;;;;;;;;1,0;286,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;37;5;Houston Dynamo II;2225;FW;1,0
2736924141;286;4;1;37;5;7pmw399vh2v44cjle4fkklp1w;0;39,6;13,6;2024-10-20T22:41:39.712Z;2024-10-20T22:52:11Z;[{'id': 5301733397, 'qualifierId': 13}, {'id': 5301733773, 'qualifierId': 294}, {'id': 5301733599, 'qualifierId': 233, 'value': '333'}, {'id': 5301733399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301733401, 'qualifierId': 152}, {'id': 5301733405, 'qualifierId': 285}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3vkw6dmi0j2xaufizrgvze9ec;Foul;;;;;;;;;;;;;;;;;;;;333,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;37;5;The Town;2225;DR;1,0
2736924243;334;1;1;37;28;ew2zirzye0sw1txr2m33nr25y;1;62,3;80,5;2024-10-20T22:42:03.347Z;2024-10-20T22:42:05Z;[{'id': 5301733955, 'qualifierId': 152}, {'id': 5301733961, 'qualifierId': 141, 'value': '69.9'}, {'id': 5301733963, 'qualifierId': 212, 'value': '15.3'}, {'id': 5301733965, 'qualifierId': 213, 'value': '3.63'}, {'id': 5301733959, 'qualifierId': 140, 'value': '49.5'}, {'id': 5301733953, 'qualifierId': 5}, {'id': 5301733957, 'qualifierId': 56, 'value': 'Back'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;49,5;15,3;;69,9;;3,63;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;49,5;69,9;;;;;;;0;0;37;28;Houston Dynamo II;2248;MC;1,0
2736924249;335;1;1;37;30;ew2zirzye0sw1txr2m33nr25y;1;48,0;69,6;2024-10-20T22:42:05.221Z;2024-10-20T22:42:07Z;[{'id': 5301734017, 'qualifierId': 141, 'value': '50.4'}, {'id': 5301734013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301734021, 'qualifierId': 213, 'value': '4.67'}, {'id': 5301734015, 'qualifierId': 140, 'value': '47.5'}, {'id': 5301734019, 'qualifierId': 212, 'value': '13.1'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;47,5;13,1;;50,4;;4,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;47,5;50,4;;;;;;;0;0;37;30;Houston Dynamo II;2250;MC;1,0
2736924261;336;1;1;37;32;ew2zirzye0sw1txr2m33nr25y;1;47,7;50,6;2024-10-20T22:42:07.299Z;2024-10-20T22:42:11Z;[{'id': 5301734113, 'qualifierId': 1}, {'id': 5301734111, 'qualifierId': 213, 'value': '5.59'}, {'id': 5301734105, 'qualifierId': 140, 'value': '82.9'}, {'id': 5301734101, 'qualifierId': 155}, {'id': 5301734107, 'qualifierId': 141, 'value': '5.2'}, {'id': 5301734103, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301734109, 'qualifierId': 212, 'value': '48.2'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;3vkw6dmi0j2xaufizrgvze9ec;Pass;;;;;;;;;;82,9;48,2;;5,2;;5,59;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;82,9;5,2;;;;;;;0;0;37;32;Houston Dynamo II;2252;DC;1,0
