id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_Resume;value_Involved;value_TeamPlayerFormation;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_Length;value_PassEndX;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LongBall;value_Chipped;value_HeadPass;value_TouchTypeClearance;value_IntendedTackleTarget;value_Offensive;value_Overrun;value_TakeOnOvertake;value_OutOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_Defensive;value_InSwinger;value_FreeKickTaken;value_Cross;value_RightFooted;value_HighClaim;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_Right;value_Left;value_CornerTaken;value_LeftFooted;value_OutSwinger;value_Head;value_LayOff;value_TouchTypePass;value_TakeOnSpace;value_BlockedPass;value_ThroughBall;value_Assist;value_FlickOn;value_IntentionalAssist;value_RegularPlay;value_GoalmouthZ;value_BigChance;value_LowCentre;value_GkX;value_Assisted;value_GkXTimeOfGoal;value_GoalmouthY;value_GkY;value_GoalShotTimestamp;value_1On1;value_GoalShotGameClock;value_RelatedEventId;value_GkYTimeOfGoal;value_BoxCentre;value_PullBack;value_HighGkIntervention;value_Launch;value_LowGkIntervention;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Blocked;value_BlockedX;value_BoxLeft;value_BlockedY;value_NotAssisted;value_LowRight;value_DefBlock;value_Defensive1V1;value_FromCorner;value_CloseLeft;value_FirstTouch;value_NextEventGoalKick;value_High;value_GoalKick;value_DeletedEventType;value_AerialFoul;value_TouchTypeControl;value_Low;value_Shove/Push;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_BoxRight;value_Sliding;value_ParriedDanger;value_Feet;value_Dissent;value_SwitchOfPlay;value_BoxDeepLeft;value_HighLeft;value_IndividualPlay;value_Diving;value_Hands;value_ParriedSafe;value_FreeKick;value_OutOfBoxCentre;value_ByWall;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CoachId;value_LowLeft;value_RecklessOffence;value_35Centre;value_Standing;value_HighCentre;value_HighRight;value_Volley;value_MisHit;value_CloseHigh;value_OwnPlayer;value_OwnShotBlocked;value_SetPiece;value_Injury;value_InjuredPlayerId;value_FairPlay;value_BlockedCross;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_SmallBoxCentre;value_TimeWasting;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701132085;380;2;1;36;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,3;74,4;2024-07-15T02:41:17.102Z;2024-07-20T09:08:47Z;[{'id': 5105245895, 'qualifierId': 7, 'value': 'fgue58g7u6f2c53ggb0r2oa2'}, {'id': 5105245891, 'qualifierId': 140, 'value': '59.7'}, {'id': 5105245897, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105245893, 'qualifierId': 141, 'value': '67.5'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;e2ivx6snt8sdhs56z9w4nhjx0;Offside Pass;;;;;;;;;;67,5;;;;;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;59,7;67,5;;;;;;;0;0;36;57;Colorado Rapids II;2217;FWL;1,0
2701132089;336;55;1;36;57;iiolvosiuokkrl5iuoxcjo4p;1;44,0;49,1;2024-07-15T02:41:17.103Z;2024-07-20T09:08:50Z;[];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;e2ivx6snt8sdhs56z9w4nhjx0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;36;57;North Texas;2217;DC;1,0
2701132129;337;1;1;37;25;iiolvosiuokkrl5iuoxcjo4p;1;34,6;33,0;2024-07-15T02:41:45.701Z;2024-07-15T02:48:41Z;[{'id': 5105246151, 'qualifierId': 141, 'value': '10.0'}, {'id': 5105246145, 'qualifierId': 241}, {'id': 5105246153, 'qualifierId': 212, 'value': '15.6'}, {'id': 5105246149, 'qualifierId': 140, 'value': '34.1'}, {'id': 5105246147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246155, 'qualifierId': 213, 'value': '4.68'}, {'id': 5105246143, 'qualifierId': 5}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;10,0;;;4,68;15,6;34,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,1;10,0;;;;;;;0;0;37;25;North Texas;2245;MC;1,0
2701132133;338;1;1;37;27;iiolvosiuokkrl5iuoxcjo4p;1;35,0;9,8;2024-07-15T02:41:47.653Z;2024-07-15T02:41:50Z;[{'id': 5105246183, 'qualifierId': 141, 'value': '26.2'}, {'id': 5105246181, 'qualifierId': 140, 'value': '26.4'}, {'id': 5105246179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246187, 'qualifierId': 213, 'value': '2.25'}, {'id': 5105246185, 'qualifierId': 212, 'value': '14.3'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;26,2;;;2,25;14,3;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;26,4;26,2;;;;;;;0;0;37;27;North Texas;2247;DR;1,0
2701132137;339;1;1;37;30;iiolvosiuokkrl5iuoxcjo4p;1;26,4;26,2;2024-07-15T02:41:50.197Z;2024-07-15T02:41:51Z;[{'id': 5105246203, 'qualifierId': 213, 'value': '0.07'}, {'id': 5105246195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246199, 'qualifierId': 141, 'value': '27.1'}, {'id': 5105246197, 'qualifierId': 140, 'value': '35.1'}, {'id': 5105246201, 'qualifierId': 212, 'value': '9.2'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;27,1;;;0,07;9,2;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;35,1;27,1;;;;;;;0;0;37;30;North Texas;2250;DL;1,0
2701132145;340;1;1;37;31;iiolvosiuokkrl5iuoxcjo4p;1;35,1;27,1;2024-07-15T02:41:51.333Z;2024-07-15T02:41:54Z;[{'id': 5105246259, 'qualifierId': 140, 'value': '22.7'}, {'id': 5105246257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246261, 'qualifierId': 141, 'value': '28.2'}, {'id': 5105246265, 'qualifierId': 213, 'value': '3.08'}, {'id': 5105246263, 'qualifierId': 212, 'value': '13.0'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;28,2;;;3,08;13,0;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;22,7;28,2;;;;;;;0;0;37;31;North Texas;2251;MC;1,0
2701132155;341;1;1;37;34;iiolvosiuokkrl5iuoxcjo4p;1;24,9;30,3;2024-07-15T02:41:54.389Z;2024-07-15T02:41:56Z;[{'id': 5105246289, 'qualifierId': 140, 'value': '30.5'}, {'id': 5105246287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246291, 'qualifierId': 141, 'value': '19.4'}, {'id': 5105246295, 'qualifierId': 213, 'value': '5.38'}, {'id': 5105246293, 'qualifierId': 212, 'value': '9.5'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;19,4;;;5,38;9,5;30,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;30,5;19,4;;;;;;;0;0;37;34;North Texas;2254;DL;1,0
2701132165;342;1;1;37;36;iiolvosiuokkrl5iuoxcjo4p;1;28,8;18,0;2024-07-15T02:41:56.421Z;2024-07-15T02:41:58Z;[{'id': 5105246331, 'qualifierId': 140, 'value': '34.1'}, {'id': 5105246333, 'qualifierId': 141, 'value': '5.8'}, {'id': 5105246329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246335, 'qualifierId': 212, 'value': '10.0'}, {'id': 5105246337, 'qualifierId': 213, 'value': '5.30'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;5,8;;;5,3;10,0;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,1;5,8;;;;;;;0;0;37;36;North Texas;2256;MC;1,0
2701132175;343;1;1;37;38;iiolvosiuokkrl5iuoxcjo4p;1;34,1;5,8;2024-07-15T02:41:58.693Z;2024-07-15T02:42:01Z;[{'id': 5105246389, 'qualifierId': 212, 'value': '20.6'}, {'id': 5105246387, 'qualifierId': 141, 'value': '4.4'}, {'id': 5105246391, 'qualifierId': 213, 'value': '6.24'}, {'id': 5105246385, 'qualifierId': 140, 'value': '53.7'}, {'id': 5105246383, 'qualifierId': 56, 'value': 'Right'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;4,4;;;6,24;20,6;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;53,7;4,4;;;;;;;0;0;37;38;North Texas;2258;DR;1,0
2701132191;344;2;1;37;41;iiolvosiuokkrl5iuoxcjo4p;1;51,3;2,7;2024-07-15T02:42:00.933Z;2024-07-20T09:09:36Z;[{'id': 5105246453, 'qualifierId': 141, 'value': '13.9'}, {'id': 5105246467, 'qualifierId': 7, 'value': 'btqe4tigm004n7dj039au2sfe'}, {'id': 5105246469, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105246451, 'qualifierId': 140, 'value': '58.1'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;e2ivx6snt8sdhs56z9w4nhjx0;Offside Pass;;;;;;;;;;13,9;;;;;58,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;58,1;13,9;;;;;;;0;0;37;41;North Texas;2261;AMR;1,0
2701132187;381;55;1;37;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,3;69,5;2024-07-15T02:42:00.934Z;2024-07-20T09:09:40Z;[];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;e2ivx6snt8sdhs56z9w4nhjx0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;37;41;Colorado Rapids II;2261;DC;1,0
2701132237;382;1;1;38;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,0;91,2;2024-07-15T02:42:22.351Z;2024-07-15T02:42:26Z;[{'id': 5105246717, 'qualifierId': 140, 'value': '29.3'}, {'id': 5105246719, 'qualifierId': 141, 'value': '77.0'}, {'id': 5105246723, 'qualifierId': 213, 'value': '3.90'}, {'id': 5105246715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246721, 'qualifierId': 212, 'value': '14.0'}, {'id': 5105246713, 'qualifierId': 241}, {'id': 5105246711, 'qualifierId': 5}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;77,0;;;3,9;14,0;29,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;29,3;77,0;;;;;;;0;0;38;2;Colorado Rapids II;2282;DC;1,0
2701132239;383;1;1;38;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,5;68,3;2024-07-15T02:42:26.095Z;2024-07-15T02:42:28Z;[{'id': 5105246731, 'qualifierId': 141, 'value': '82.8'}, {'id': 5105246735, 'qualifierId': 213, 'value': '1.42'}, {'id': 5105246733, 'qualifierId': 212, 'value': '10.0'}, {'id': 5105246729, 'qualifierId': 140, 'value': '36.9'}, {'id': 5105246727, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;82,8;;;1,42;10,0;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;36,9;82,8;;;;;;;0;0;38;6;Colorado Rapids II;2286;DC;1,0
2701132243;384;1;1;38;8;99l7fsj6ykgbyqcb9zqqu9dgq;0;36,6;78,8;2024-07-15T02:42:27.887Z;2024-07-15T02:42:28Z;[{'id': 5105246761, 'qualifierId': 213, 'value': '5.51'}, {'id': 5105246753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246759, 'qualifierId': 212, 'value': '9.0'}, {'id': 5105246757, 'qualifierId': 141, 'value': '69.6'}, {'id': 5105246755, 'qualifierId': 140, 'value': '42.7'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;69,6;;;5,51;9,0;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;42,7;69,6;;;;;;;0;0;38;8;Colorado Rapids II;2288;DC;1,0
2701132249;345;49;1;38;9;iiolvosiuokkrl5iuoxcjo4p;1;53,6;34,2;2024-07-15T02:42:29.718Z;2024-07-20T09:10:23Z;[];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;e2ivx6snt8sdhs56z9w4nhjx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;38;9;North Texas;2289;MC;1,0
2701132253;385;83;1;38;10;99l7fsj6ykgbyqcb9zqqu9dgq;0;42,9;75,0;2024-07-15T02:42:30.815Z;2024-07-20T09:11:22Z;[{'id': 5105253199, 'qualifierId': 399, 'value': '1e2rcqui6mxvgyrsha9fr1ai2'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;e2ivx6snt8sdhs56z9w4nhjx0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;38;10;Colorado Rapids II;2290;MC;1,0
2701132261;346;4;1;38;13;iiolvosiuokkrl5iuoxcjo4p;1;62,4;23,7;2024-07-15T02:42:33.820Z;2024-07-20T09:10:37Z;[{'id': 5105246883, 'qualifierId': 233, 'value': '386'}, {'id': 5105246841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105246837, 'qualifierId': 13}, {'id': 5105246839, 'qualifierId': 295}, {'id': 5105246843, 'qualifierId': 152}, {'id': 5105246845, 'qualifierId': 286}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;e2ivx6snt8sdhs56z9w4nhjx0;Foul;;;;;;;;;;;;;;;;;386,0;;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;38;13;North Texas;2293;MC;1,0
2701132267;386;4;1;38;13;99l7fsj6ykgbyqcb9zqqu9dgq;0;37,6;76,3;2024-07-15T02:42:33.821Z;2024-07-15T02:50:48Z;[{'id': 5105246863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246861, 'qualifierId': 13}, {'id': 5105246869, 'qualifierId': 285}, {'id': 5105253205, 'qualifierId': 295}, {'id': 5105246865, 'qualifierId': 152}, {'id': 5105246897, 'qualifierId': 233, 'value': '346'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;e2ivx6snt8sdhs56z9w4nhjx0;Foul;;;;;;;;;;;;;;;;;346,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;38;13;Colorado Rapids II;2293;MC;1,0
2701132363;347;1;1;39;10;iiolvosiuokkrl5iuoxcjo4p;1;69,0;25,6;2024-07-15T02:43:30.192Z;2024-07-20T09:11:32Z;[{'id': 5109877257, 'qualifierId': 224}, {'id': 5105247467, 'qualifierId': 140, 'value': '95.7'}, {'id': 5105247475, 'qualifierId': 1}, {'id': 5105247465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105247457, 'qualifierId': 2}, {'id': 5105247471, 'qualifierId': 212, 'value': '44.1'}, {'id': 5105247463, 'qualifierId': 152}, {'id': 5105247473, 'qualifierId': 213, 'value': '0.88'}, {'id': 5109877259, 'qualifierId': 20}, {'id': 5105247461, 'qualifierId': 155}, {'id': 5105247469, 'qualifierId': 141, 'value': '75.7'}, {'id': 5105247459, 'qualifierId': 5}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;75,7;;;0,88;44,1;95,7;;;;1,0;1,0;;;;;;;;;;1,0;;;1,0;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;95,7;75,7;;;;;;;0;0;39;10;North Texas;2350;DR;1,0
2701132373;348;1;1;39;14;iiolvosiuokkrl5iuoxcjo4p;0;94,3;81,8;2024-07-15T02:43:34.130Z;2024-07-20T09:11:47Z;[{'id': 5105247525, 'qualifierId': 141, 'value': '57.6'}, {'id': 5105247529, 'qualifierId': 213, 'value': '5.14'}, {'id': 5105247527, 'qualifierId': 212, 'value': '18.1'}, {'id': 5105247521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5109877351, 'qualifierId': 72}, {'id': 5109877349, 'qualifierId': 224}, {'id': 5105247517, 'qualifierId': 2}, {'id': 5105247519, 'qualifierId': 155}, {'id': 5105247523, 'qualifierId': 140, 'value': '100.0'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;57,6;;;5,14;18,1;100,0;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;100,0;57,6;;;;;;;0;0;39;14;North Texas;2354;DC;1,0
2701132375;349;5;1;39;16;iiolvosiuokkrl5iuoxcjo4p;0;101,2;56,1;2024-07-15T02:43:36.048Z;2024-07-15T02:50:34Z;[{'id': 5105247531, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105247533, 'qualifierId': 346}, {'id': 5105247539, 'qualifierId': 233, 'value': '387'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;e2ivx6snt8sdhs56z9w4nhjx0;Out;;;;;;;;;;;;;;;;;387,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;39;16;North Texas;2356;DC;1,0
2701132369;387;5;1;39;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;-1,2;43,9;2024-07-15T02:43:36.048Z;2024-07-15T02:43:37Z;[{'id': 5105247511, 'qualifierId': 346}, {'id': 5105247535, 'qualifierId': 233, 'value': '349'}, {'id': 5105247509, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;e2ivx6snt8sdhs56z9w4nhjx0;Out;;;;;;;;;;;;;;;;;349,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;39;16;Colorado Rapids II;2356;DMR;1,0
2701132387;388;1;1;39;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;5,0;48,1;2024-07-15T02:43:43.616Z;2024-07-15T02:43:48Z;[{'id': 5105247623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105247635, 'qualifierId': 237}, {'id': 5105247621, 'qualifierId': 124}, {'id': 5105247629, 'qualifierId': 212, 'value': '21.5'}, {'id': 5105247627, 'qualifierId': 141, 'value': '17.0'}, {'id': 5105247631, 'qualifierId': 213, 'value': '4.90'}, {'id': 5105247625, 'qualifierId': 140, 'value': '8.8'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;17,0;;;4,9;21,5;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;8,8;17,0;;;;;;;0;0;39;23;Colorado Rapids II;2363;GK;1,0
2701132389;389;1;1;39;28;99l7fsj6ykgbyqcb9zqqu9dgq;0;13,7;16,3;2024-07-15T02:43:47.936Z;2024-07-15T02:43:49Z;[{'id': 5105247637, 'qualifierId': 155}, {'id': 5105247639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105247645, 'qualifierId': 212, 'value': '23.3'}, {'id': 5105247641, 'qualifierId': 140, 'value': '35.9'}, {'id': 5105247643, 'qualifierId': 141, 'value': '14.9'}, {'id': 5105247647, 'qualifierId': 213, 'value': '6.24'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;14,9;;;6,24;23,3;35,9;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;35,9;14,9;;;;;;;0;0;39;28;Colorado Rapids II;2368;DC;1,0
