id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_Zone;value_KickOff;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_TouchTypePass;value_TouchTypeClearance;value_Left;value_Assist;value_Cross;value_OutSwinger;value_CornerTaken;value_IntentionalAssist;value_LeftFooted;value_GoalmouthY;value_Assisted;value_FromCorner;value_Head;value_GkX;value_GkY;value_BoxCentre;value_RelatedEventId;value_CloseRight;value_GoalmouthZ;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_DeletedEventType;value_RegularPlay;value_NotAssisted;value_RightFooted;value_OutOfBoxCentre;value_IndividualPlay;value_FlickOn;value_LayOff;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_YellowCard;value_TacticalFoul;value_InSwinger;value_High;value_TakeOnSpace;value_OutOfPlay;value_IntendedTackleTarget;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_SwitchOfPlay;value_BlockedPass;value_Shove/Push;value_TouchTypeControl;value_ThroughBall;value_HighRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_HitBar;value_GoalShotTimestamp;value_BigChance;value_GoalShotGameClock;value_HitWoodwork;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_Overrun;value_HighGkIntervention;value_BlockedX;value_SixYardBlocked;value_SetPiece;value_LowCentre;value_Blocked;value_BlockedY;value_DefBlock;value_LowRight;value_Volley;value_Right;value_BoxLeft;value_CloseLeft;value_LowGkIntervention;value_GkKickFromHands;value_PullBack;value_HighLeft;value_LowLeft;value_FastBreak;value_Hands;value_Collected;value_Diving;value_OverhitCross;value_CloseLeftAndHigh;value_Minutes;value_BlockedCross;value_Handball;value_EndType;value_Penalty;value_PenaltyTakerId;value_Scored;value_KeeperTouched;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_OtherReason;value_RefereeDelay;value_NotPastGoalLine;value_SwerveRight;value_Standing;value_ParriedSafe;value_HighClaim;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_DeniedGoalScoringOpp;value_DangerousPlay;value_NotVisible;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699562633;220;3;1;30;28;6gaq85erpkvbyxvivd96wuw44;1;14,4;19,3;2024-07-06T23:34:07.882Z;2024-07-12T14:13:34Z;[{'id': 5096681503, 'qualifierId': 285}, {'id': 5096681553, 'qualifierId': 233, 'value': '305'}, {'id': 5096681501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101225275, 'qualifierId': 465}];do2o6ka25talswmmillufejqi;D. Rosales;;;dw3rch3h0sbwz44vvn9jimfis;Take On;;;;;;;;;;;;;;;;;;1,0;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;28;St. Louis City II;1828;DL;1,0
2699562639;305;45;1;30;28;dqx48fglv1l96cyrmjdod0xec;0;85,6;80,7;2024-07-06T23:34:07.882Z;2024-07-06T23:34:11Z;[{'id': 5096681531, 'qualifierId': 286}, {'id': 5096681529, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096681565, 'qualifierId': 233, 'value': '220'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dw3rch3h0sbwz44vvn9jimfis;Challenge;;;;;;;;;;;;;;;;;;;220,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;30;28;Los Angeles II;1828;ML;1,0
2699562651;221;1;1;30;29;6gaq85erpkvbyxvivd96wuw44;1;14,2;18,0;2024-07-06T23:34:08.906Z;2024-07-06T23:34:11Z;[{'id': 5096681581, 'qualifierId': 212, 'value': '10.9'}, {'id': 5096681577, 'qualifierId': 141, 'value': '4.9'}, {'id': 5096681575, 'qualifierId': 140, 'value': '20.2'}, {'id': 5096681573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096681585, 'qualifierId': 213, 'value': '5.33'}];do2o6ka25talswmmillufejqi;D. Rosales;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;20,2;10,9;5,33;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;20,2;4,9;;;;;;;;0;30;29;St. Louis City II;1829;DL;1,0
2699562667;222;1;1;30;31;6gaq85erpkvbyxvivd96wuw44;0;23,1;3,7;2024-07-06T23:34:11.034Z;2024-07-12T14:13:44Z;[{'id': 5096681693, 'qualifierId': 1}, {'id': 5096681685, 'qualifierId': 140, 'value': '59.1'}, {'id': 5096681687, 'qualifierId': 141, 'value': '11.9'}, {'id': 5096681683, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096681689, 'qualifierId': 212, 'value': '38.2'}, {'id': 5096681691, 'qualifierId': 213, 'value': '0.15'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;59,1;38,2;0,15;11,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;59,1;11,9;;;;;;;;0;30;31;St. Louis City II;1831;DR;1,0
2699562687;306;49;1;30;36;dqx48fglv1l96cyrmjdod0xec;1;41,0;83,2;2024-07-06T23:34:15.839Z;2024-07-06T23:34:15Z;[];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;dw3rch3h0sbwz44vvn9jimfis;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;30;36;Los Angeles II;1836;DC;1,0
2699562701;307;1;1;30;36;dqx48fglv1l96cyrmjdod0xec;1;42,6;92,2;2024-07-06T23:34:16.074Z;2024-07-12T14:13:52Z;[{'id': 5096681849, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096681851, 'qualifierId': 140, 'value': '69.9'}, {'id': 5096681847, 'qualifierId': 155}, {'id': 5096681853, 'qualifierId': 141, 'value': '84.8'}, {'id': 5096681855, 'qualifierId': 212, 'value': '29.1'}, {'id': 5096681857, 'qualifierId': 213, 'value': '6.11'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;69,9;29,1;6,11;84,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;69,9;84,8;;;;;;;;0;30;36;Los Angeles II;1836;DC;1,0
2699562709;308;44;1;30;37;dqx48fglv1l96cyrmjdod0xec;1;72,8;83,0;2024-07-06T23:34:17.402Z;2024-07-12T14:14:01Z;[{'id': 5096681931, 'qualifierId': 233, 'value': '223'}, {'id': 5096681897, 'qualifierId': 286}, {'id': 5096681895, 'qualifierId': 56, 'value': 'Left'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dw3rch3h0sbwz44vvn9jimfis;Aerial;;;;;;;;;;;;;;;;;;;223,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;30;37;Los Angeles II;1837;FW;1,0
2699562705;223;44;1;30;37;6gaq85erpkvbyxvivd96wuw44;0;27,2;17,0;2024-07-06T23:34:17.403Z;2024-07-06T23:34:18Z;[{'id': 5096681879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096681947, 'qualifierId': 233, 'value': '308'}, {'id': 5096681881, 'qualifierId': 285}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dw3rch3h0sbwz44vvn9jimfis;Aerial;;;;;;;;;;;;;;;;;;1,0;308,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;37;St. Louis City II;1837;DR;1,0
2699562713;309;1;1;30;38;dqx48fglv1l96cyrmjdod0xec;0;67,5;88,7;2024-07-06T23:34:17.496Z;2024-07-12T14:14:05Z;[{'id': 5096681911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096681907, 'qualifierId': 3}, {'id': 5096681909, 'qualifierId': 168}, {'id': 5096681919, 'qualifierId': 213, 'value': '5.78'}, {'id': 5096681913, 'qualifierId': 140, 'value': '76.5'}, {'id': 5096681915, 'qualifierId': 141, 'value': '81.0'}, {'id': 5096681917, 'qualifierId': 212, 'value': '10.8'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;76,5;10,8;5,78;81,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;76,5;81,0;;;;;;;;0;30;38;Los Angeles II;1838;FW;1,0
2699562727;224;1;1;30;39;6gaq85erpkvbyxvivd96wuw44;1;25,8;19,0;2024-07-06T23:34:18.602Z;2024-07-12T14:14:12Z;[{'id': 5096682001, 'qualifierId': 140, 'value': '30.9'}, {'id': 5096681997, 'qualifierId': 3}, {'id': 5096682003, 'qualifierId': 141, 'value': '36.2'}, {'id': 5096681999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096682007, 'qualifierId': 213, 'value': '1.14'}, {'id': 5096682005, 'qualifierId': 212, 'value': '12.9'}];do2o6ka25talswmmillufejqi;D. Rosales;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;30,9;12,9;1,14;36,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;30,9;36,2;;;;;;;;0;30;39;St. Louis City II;1839;DL;1,0
2699562729;225;49;1;30;40;6gaq85erpkvbyxvivd96wuw44;1;32,0;40,1;2024-07-06T23:34:20.410Z;2024-07-06T23:34:20Z;[];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dw3rch3h0sbwz44vvn9jimfis;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;40;St. Louis City II;1840;MC;1,0
2699562741;226;1;1;30;41;6gaq85erpkvbyxvivd96wuw44;1;32,6;44,2;2024-07-06T23:34:20.731Z;2024-07-12T14:14:17Z;[{'id': 5096682083, 'qualifierId': 212, 'value': '33.2'}, {'id': 5096682085, 'qualifierId': 213, 'value': '1.53'}, {'id': 5101225293, 'qualifierId': 1}, {'id': 5096682079, 'qualifierId': 140, 'value': '33.8'}, {'id': 5096682081, 'qualifierId': 141, 'value': '93.0'}, {'id': 5096682077, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;33,8;33,2;1,53;93,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;33,8;93,0;;;;;;;;0;30;41;St. Louis City II;1841;MC;1,0
2699562759;227;1;1;30;44;6gaq85erpkvbyxvivd96wuw44;0;29,9;94,8;2024-07-06T23:34:23.626Z;2024-07-12T14:14:23Z;[{'id': 5096682179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096682183, 'qualifierId': 140, 'value': '41.5'}, {'id': 5096682187, 'qualifierId': 141, 'value': '97.3'}, {'id': 5096682193, 'qualifierId': 213, 'value': '0.14'}, {'id': 5096682191, 'qualifierId': 212, 'value': '12.3'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;41,5;12,3;0,14;97,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;41,5;97,3;;;;;;;;0;30;44;St. Louis City II;1844;DC;1,0
2699562771;310;8;1;30;47;dqx48fglv1l96cyrmjdod0xec;1;57,5;8,9;2024-07-06T23:34:26.901Z;2024-07-12T14:14:26Z;[{'id': 5096682241, 'qualifierId': 56, 'value': 'Right'}, {'id': 5101225299, 'qualifierId': 385}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;dw3rch3h0sbwz44vvn9jimfis;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;30;47;Los Angeles II;1847;DR;1,0
2699562789;228;1;1;30;48;6gaq85erpkvbyxvivd96wuw44;0;32,3;95,9;2024-07-06T23:34:27.995Z;2024-07-12T14:14:31Z;[{'id': 5096682331, 'qualifierId': 140, 'value': '38.2'}, {'id': 5096682333, 'qualifierId': 141, 'value': '84.2'}, {'id': 5096682335, 'qualifierId': 212, 'value': '10.1'}, {'id': 5096682337, 'qualifierId': 213, 'value': '5.37'}, {'id': 5096682329, 'qualifierId': 56, 'value': 'Back'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;38,2;10,1;5,37;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,2;84,2;;;;;;;;0;30;48;St. Louis City II;1848;DC;1,0
2699562787;311;49;1;30;49;dqx48fglv1l96cyrmjdod0xec;1;58,0;11,7;2024-07-06T23:34:28.495Z;2024-07-06T23:34:28Z;[];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dw3rch3h0sbwz44vvn9jimfis;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;30;49;Los Angeles II;1849;FW;1,0
2699562809;312;1;1;30;49;dqx48fglv1l96cyrmjdod0xec;1;59,5;10,1;2024-07-06T23:34:28.651Z;2024-07-12T14:14:39Z;[{'id': 5096682443, 'qualifierId': 141, 'value': '7.8'}, {'id': 5096682439, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096682447, 'qualifierId': 213, 'value': '6.18'}, {'id': 5096682445, 'qualifierId': 212, 'value': '15.8'}, {'id': 5096682441, 'qualifierId': 140, 'value': '74.5'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;74,5;15,8;6,18;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;74,5;7,8;;;;;;;;0;30;49;Los Angeles II;1849;FW;1,0
2699562821;229;83;1;30;51;6gaq85erpkvbyxvivd96wuw44;0;28,5;85,6;2024-07-06T23:34:30.668Z;2024-07-12T14:53:47Z;[{'id': 5096746421, 'qualifierId': 399, 'value': 'f2nvagw4mjjpn1ytj6rdl5ene'}];ezo3ey3shqrey2d8m49h1946i;K. Nielsen;;;dw3rch3h0sbwz44vvn9jimfis;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;51;St. Louis City II;1851;DC;1,0
2699562827;313;1;1;30;52;dqx48fglv1l96cyrmjdod0xec;1;72,2;2,7;2024-07-06T23:34:31.479Z;2024-07-12T14:14:46Z;[{'id': 5096682559, 'qualifierId': 140, 'value': '84.9'}, {'id': 5096682557, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096682561, 'qualifierId': 141, 'value': '25.6'}, {'id': 5096682563, 'qualifierId': 212, 'value': '20.5'}, {'id': 5096682565, 'qualifierId': 213, 'value': '0.86'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;84,9;20,5;0,86;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;84,9;25,6;;;;;;;;0;30;52;Los Angeles II;1852;FW;1,0
2699562837;314;1;1;30;54;dqx48fglv1l96cyrmjdod0xec;0;85,3;23,7;2024-07-06T23:34:33.854Z;2024-07-12T14:15:01Z;[{'id': 5096682621, 'qualifierId': 213, 'value': '1.18'}, {'id': 5096682615, 'qualifierId': 140, 'value': '90.7'}, {'id': 5096682617, 'qualifierId': 141, 'value': '43.8'}, {'id': 5096682613, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096682619, 'qualifierId': 212, 'value': '14.8'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;90,7;14,8;1,18;43,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;90,7;43,8;;;;;;;;0;30;54;Los Angeles II;1854;MR;1,0
2699562859;230;12;1;30;57;6gaq85erpkvbyxvivd96wuw44;1;7,6;47,2;2024-07-06T23:34:36.875Z;2024-07-06T23:34:39Z;[{'id': 5096682741, 'qualifierId': 141, 'value': '77.2'}, {'id': 5096682737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096682739, 'qualifierId': 140, 'value': '5.6'}, {'id': 5096682745, 'qualifierId': 213, 'value': '1.67'}, {'id': 5096682743, 'qualifierId': 212, 'value': '20.5'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dw3rch3h0sbwz44vvn9jimfis;Clearance;;;;;;;;;;5,6;20,5;1,67;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;5,6;77,2;;;;;;;;0;30;57;St. Louis City II;1857;DR;1,0
2699562861;231;49;1;30;59;6gaq85erpkvbyxvivd96wuw44;1;5,9;78,5;2024-07-06T23:34:39.244Z;2024-07-06T23:34:39Z;[];ezo3ey3shqrey2d8m49h1946i;K. Nielsen;;;dw3rch3h0sbwz44vvn9jimfis;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;59;St. Louis City II;1859;DC;1,0
2699562869;232;1;1;31;0;6gaq85erpkvbyxvivd96wuw44;1;6,8;81,0;2024-07-06T23:34:39.643Z;2024-07-12T14:16:35Z;[{'id': 5096682787, 'qualifierId': 140, 'value': '19.7'}, {'id': 5096682785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096682793, 'qualifierId': 213, 'value': '0.67'}, {'id': 5096682791, 'qualifierId': 212, 'value': '17.2'}, {'id': 5096682789, 'qualifierId': 141, 'value': '96.7'}];ezo3ey3shqrey2d8m49h1946i;K. Nielsen;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;19,7;17,2;0,67;96,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;19,7;96,7;;;;;;;;0;31;0;St. Louis City II;1860;DC;1,0
2699562871;233;3;1;31;3;6gaq85erpkvbyxvivd96wuw44;0;28,3;88,4;2024-07-06T23:34:42.476Z;2024-07-12T14:16:38Z;[{'id': 5096682799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096682801, 'qualifierId': 285}, {'id': 5096749279, 'qualifierId': 233, 'value': '461'}, {'id': 5101225417, 'qualifierId': 465}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dw3rch3h0sbwz44vvn9jimfis;Take On;;;;;;;;;;;;;;;;;;1,0;461,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;31;3;St. Louis City II;1863;DC;1,0
2699574169;461;7;1;31;3;dqx48fglv1l96cyrmjdod0xec;1;71,7;11,6;2024-07-06T23:34:42.477Z;2024-07-12T14:16:42Z;[{'id': 5096749265, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096749273, 'qualifierId': 286}, {'id': 5096749269, 'qualifierId': 233, 'value': '233'}, {'id': 5101225433, 'qualifierId': 385}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;dw3rch3h0sbwz44vvn9jimfis;Tackle;;;;;;;;;;;;;;;;;;;233,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;31;3;Los Angeles II;1863;FW;1,0
2699562915;234;5;1;31;5;6gaq85erpkvbyxvivd96wuw44;1;25,5;101,6;2024-07-06T23:34:44.428Z;2024-07-07T00:12:13Z;[{'id': 5096683049, 'qualifierId': 347}, {'id': 5096749369, 'qualifierId': 233, 'value': '462'}, {'id': 5096683047, 'qualifierId': 56, 'value': 'Back'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dw3rch3h0sbwz44vvn9jimfis;Out;;;;;;;;;;;;;;;;;;;462,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;31;5;St. Louis City II;1865;DC;1,0
