id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Angle;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Chipped;value_Head;value_Offensive;value_DeletedEventType;value_Defensive;value_TakeOnSpace;value_TakeOnOvertake;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Assist;value_LowRight;value_GoalmouthZ;value_Blocked;value_BlockedY;value_OutOfBoxCentre;value_GkX;value_GkY;value_Assisted;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_DefBlock;value_TouchTypePass;value_SwitchOfPlay;value_LayOff;value_IntentionalAssist;value_BoxRight;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_NotVisible;value_High;value_Volley;value_BoxCentre;value_SwerveRight;value_FirstTouch;value_TouchTypeControl;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BigChance;value_LeftFooted;value_GoalShotGameClock;value_LowCentre;value_SmallBoxCentre;value_Direct;value_Foul;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_FreeKickTaken;value_InSwinger;value_FromCorner;value_NotAssisted;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_MisHit;value_HighRight;value_BlockedCross;value_HighLeft;value_OutOfBoxRight;value_OverArm;value_Shove/Push;value_Handball;value_LeadingToGoal;value_RelatedError1Id;value_KeeperTouched;value_BoxLeft;value_CloseLeft;value_Minutes;value_EndType;value_ThroughBall;value_MediumGkIntervention;value_SetPiece;value_LowLeft;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseLeftAndHigh;value_Weak;value_CloseRight;value_Diving;value_HighCentre;value_OutOfBoxDeepRight;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_ParriedDanger;value_SixYardBlocked;value_BoxDeepLeft;value_Dissent;value_FollowsADribble;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2678511125;173;1;1;18;53;d0c07im4a6oj8qa7f1zlt3pqs;1;38,5;34,9;2024-04-27T01:23:27.877Z;2024-04-27T01:23:33Z;[{'id': 4981589289, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981589295, 'qualifierId': 212, 'value': '25.1'}, {'id': 4981589285, 'qualifierId': 5}, {'id': 4981589293, 'qualifierId': 141, 'value': '71.8'}, {'id': 4981589291, 'qualifierId': 140, 'value': '38.5'}, {'id': 4981589297, 'qualifierId': 213, 'value': '1.57'}, {'id': 4981589287, 'qualifierId': 152}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;71,8;1,57;;38,5;;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,5;71,8;;;;;;;;0;18;53;Ventura County;1133;DL;1,0
2678511155;174;1;1;18;59;d0c07im4a6oj8qa7f1zlt3pqs;1;41,5;77,2;2024-04-27T01:23:33.849Z;2024-04-27T01:23:41Z;[{'id': 4981589451, 'qualifierId': 213, 'value': '3.95'}, {'id': 4981589447, 'qualifierId': 141, 'value': '56.0'}, {'id': 4981589443, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981589445, 'qualifierId': 140, 'value': '28.5'}, {'id': 4981589449, 'qualifierId': 212, 'value': '19.9'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;56,0;3,95;;28,5;;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;28,5;56,0;;;;;;;;0;18;59;Ventura County;1139;DC;1,0
2678511183;175;1;1;19;6;d0c07im4a6oj8qa7f1zlt3pqs;1;33,6;54,9;2024-04-27T01:23:41.674Z;2024-04-27T01:23:48Z;[{'id': 4981589549, 'qualifierId': 140, 'value': '97.6'}, {'id': 4981589545, 'qualifierId': 155}, {'id': 4981589553, 'qualifierId': 212, 'value': '69.6'}, {'id': 4981589557, 'qualifierId': 1}, {'id': 4981589547, 'qualifierId': 56, 'value': 'Left'}, {'id': 4981589551, 'qualifierId': 141, 'value': '81.4'}, {'id': 4981589555, 'qualifierId': 213, 'value': '0.26'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;81,4;0,26;;97,6;;69,6;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;97,6;81,4;;;;;;;;0;19;6;Ventura County;1146;DC;1,0
2678511187;176;61;1;19;13;d0c07im4a6oj8qa7f1zlt3pqs;0;97,8;81,4;2024-04-27T01:23:48.511Z;2024-04-27T01:23:48Z;[{'id': 4981589573, 'qualifierId': 56, 'value': 'Left'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;13;Ventura County;1153;FWL;1,0
2678511205;170;5;1;19;14;8ijkk62897so5r3bq0wgwx4bu;1;-0,8;12,4;2024-04-27T01:23:49.028Z;2024-04-27T01:52:54Z;[{'id': 4981589683, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981589689, 'qualifierId': 233, 'value': '177'}, {'id': 4981589685, 'qualifierId': 346}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Out;;;;;;;;;;;;;;;;;;;177,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;19;14;Austin II;1154;GK;1,0
2678511189;177;5;1;19;14;d0c07im4a6oj8qa7f1zlt3pqs;0;100,8;87,6;2024-04-27T01:23:49.028Z;2024-04-27T01:23:52Z;[{'id': 4981589697, 'qualifierId': 233, 'value': '170'}, {'id': 4981589577, 'qualifierId': 346}, {'id': 4981589575, 'qualifierId': 56, 'value': 'Left'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Out;;;;;;;;;;;;;;;;;;;170,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;19;14;Ventura County;1154;FWL;1,0
2678511239;171;1;1;19;21;8ijkk62897so5r3bq0wgwx4bu;1;5,0;37,0;2024-04-27T01:23:55.915Z;2024-04-27T01:23:58Z;[{'id': 4981589867, 'qualifierId': 141, 'value': '38.5'}, {'id': 4981589871, 'qualifierId': 213, 'value': '0.08'}, {'id': 4981589861, 'qualifierId': 124}, {'id': 4981589875, 'qualifierId': 237}, {'id': 4981589863, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981589869, 'qualifierId': 212, 'value': '13.5'}, {'id': 4981589865, 'qualifierId': 140, 'value': '17.8'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;38,5;0,08;;17,8;;13,5;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;17,8;38,5;;;;;;;;0;19;21;Austin II;1161;GK;1,0
2678511269;172;1;1;19;24;8ijkk62897so5r3bq0wgwx4bu;1;13,9;40,7;2024-04-27T01:23:58.859Z;2024-04-27T01:24:03Z;[{'id': 4981590003, 'qualifierId': 212, 'value': '13.5'}, {'id': 4981589997, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981590005, 'qualifierId': 213, 'value': '3.98'}, {'id': 4981590001, 'qualifierId': 141, 'value': '25.9'}, {'id': 4981589999, 'qualifierId': 140, 'value': '5.3'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;25,9;3,98;;5,3;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;5,3;25,9;;;;;;;;0;19;24;Austin II;1164;MC;1,0
2678511283;173;1;1;19;28;8ijkk62897so5r3bq0wgwx4bu;1;20,6;25,5;2024-04-27T01:24:03.642Z;2024-04-27T01:24:07Z;[{'id': 4981590097, 'qualifierId': 212, 'value': '17.1'}, {'id': 4981590093, 'qualifierId': 140, 'value': '13.8'}, {'id': 4981590095, 'qualifierId': 141, 'value': '48.4'}, {'id': 4981590099, 'qualifierId': 213, 'value': '2.00'}, {'id': 4981590091, 'qualifierId': 56, 'value': 'Back'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;48,4;2,0;;13,8;;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;13,8;48,4;;;;;;;;0;19;28;Austin II;1168;DL;1,0
2678511293;174;1;1;19;32;8ijkk62897so5r3bq0wgwx4bu;1;16,0;48,8;2024-04-27T01:24:07.594Z;2024-04-27T01:24:11Z;[{'id': 4981590171, 'qualifierId': 141, 'value': '72.9'}, {'id': 4981590167, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981590175, 'qualifierId': 213, 'value': '1.43'}, {'id': 4981590169, 'qualifierId': 140, 'value': '18.2'}, {'id': 4981590173, 'qualifierId': 212, 'value': '16.6'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;72,9;1,43;;18,2;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;18,2;72,9;;;;;;;;0;19;32;Austin II;1172;GK;1,0
2678511301;175;1;1;19;36;8ijkk62897so5r3bq0wgwx4bu;1;22,8;75,6;2024-04-27T01:24:11.563Z;2024-04-27T01:24:15Z;[{'id': 4981590225, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981590233, 'qualifierId': 213, 'value': '4.45'}, {'id': 4981590229, 'qualifierId': 141, 'value': '50.1'}, {'id': 4981590227, 'qualifierId': 140, 'value': '18.4'}, {'id': 4981590231, 'qualifierId': 212, 'value': '17.9'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;50,1;4,45;;18,4;;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;18,4;50,1;;;;;;;;0;19;36;Austin II;1176;DC;1,0
2678511307;176;1;1;19;40;8ijkk62897so5r3bq0wgwx4bu;1;21,7;49,4;2024-04-27T01:24:14.875Z;2024-04-27T01:26:05Z;[{'id': 4981590263, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981590269, 'qualifierId': 212, 'value': '7.1'}, {'id': 4981590265, 'qualifierId': 140, 'value': '28.4'}, {'id': 4981590267, 'qualifierId': 141, 'value': '48.5'}, {'id': 4981590271, 'qualifierId': 213, 'value': '6.20'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;48,5;6,2;;28,4;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;28,4;48,5;;;;;;;;0;19;40;Austin II;1180;GK;1,0
2678511309;177;1;1;19;41;8ijkk62897so5r3bq0wgwx4bu;1;28,4;48,5;2024-04-27T01:24:16.123Z;2024-04-27T01:24:18Z;[{'id': 4981590283, 'qualifierId': 213, 'value': '3.03'}, {'id': 4981590275, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981590279, 'qualifierId': 141, 'value': '49.9'}, {'id': 4981590277, 'qualifierId': 140, 'value': '20.0'}, {'id': 4981590281, 'qualifierId': 212, 'value': '8.9'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;49,9;3,03;;20,0;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;20,0;49,9;;;;;;;;0;19;41;Austin II;1181;MC;1,0
2678511315;178;1;1;19;43;8ijkk62897so5r3bq0wgwx4bu;1;20,2;49,4;2024-04-27T01:24:18.411Z;2024-04-27T01:25:30Z;[{'id': 4981590311, 'qualifierId': 140, 'value': '26.7'}, {'id': 4981590315, 'qualifierId': 212, 'value': '6.8'}, {'id': 4981590313, 'qualifierId': 141, 'value': '48.8'}, {'id': 4981590317, 'qualifierId': 213, 'value': '6.22'}, {'id': 4981590309, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;48,8;6,22;;26,7;;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;26,7;48,8;;;;;;;;0;19;43;Austin II;1183;GK;1,0
2678511323;179;1;1;19;46;8ijkk62897so5r3bq0wgwx4bu;1;28,6;47,2;2024-04-27T01:24:20.795Z;2024-04-27T01:24:23Z;[{'id': 4981590343, 'qualifierId': 140, 'value': '29.5'}, {'id': 4981590345, 'qualifierId': 141, 'value': '28.9'}, {'id': 4981590349, 'qualifierId': 213, 'value': '4.79'}, {'id': 4981590347, 'qualifierId': 212, 'value': '12.5'}, {'id': 4981590341, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;28,9;4,79;;29,5;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;29,5;28,9;;;;;;;;0;19;46;Austin II;1186;MC;1,0
2678511325;180;1;1;19;48;8ijkk62897so5r3bq0wgwx4bu;1;37,5;22,8;2024-04-27T01:24:23.596Z;2024-04-27T01:24:26Z;[{'id': 4981590355, 'qualifierId': 140, 'value': '68.7'}, {'id': 4981590359, 'qualifierId': 212, 'value': '33.0'}, {'id': 4981590361, 'qualifierId': 213, 'value': '0.11'}, {'id': 4981590363, 'qualifierId': 1}, {'id': 4981590357, 'qualifierId': 141, 'value': '28.2'}, {'id': 4981590353, 'qualifierId': 56, 'value': 'Center'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;28,2;0,11;;68,7;;33,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,7;28,2;;;;;;;;0;19;48;Austin II;1188;DL;1,0
2678511329;181;1;1;19;51;8ijkk62897so5r3bq0wgwx4bu;1;68,7;28,2;2024-04-27T01:24:26.139Z;2024-04-27T01:24:27Z;[{'id': 4981590385, 'qualifierId': 212, 'value': '11.2'}, {'id': 4981590379, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590381, 'qualifierId': 140, 'value': '73.0'}, {'id': 4981590383, 'qualifierId': 141, 'value': '43.3'}, {'id': 4981590387, 'qualifierId': 213, 'value': '1.16'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;43,3;1,16;;73,0;;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;73,0;43,3;;;;;;;;0;19;51;Austin II;1191;AMR;1,0
2678511335;182;1;1;19;52;8ijkk62897so5r3bq0wgwx4bu;1;73,0;43,3;2024-04-27T01:24:27.084Z;2024-04-27T01:24:28Z;[{'id': 4981590413, 'qualifierId': 213, 'value': '4.22'}, {'id': 4981590405, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590409, 'qualifierId': 141, 'value': '40.4'}, {'id': 4981590411, 'qualifierId': 212, 'value': '2.2'}, {'id': 4981590407, 'qualifierId': 140, 'value': '72.0'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;40,4;4,22;;72,0;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;72,0;40,4;;;;;;;;0;19;52;Austin II;1192;FW;1,0
2678511339;183;1;1;19;54;8ijkk62897so5r3bq0wgwx4bu;1;74,8;46,4;2024-04-27T01:24:28.796Z;2024-04-27T01:24:30Z;[{'id': 4981590435, 'qualifierId': 141, 'value': '51.6'}, {'id': 4981590439, 'qualifierId': 213, 'value': '1.60'}, {'id': 4981590431, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590437, 'qualifierId': 212, 'value': '3.5'}, {'id': 4981590433, 'qualifierId': 140, 'value': '74.7'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;51,6;1,6;;74,7;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;74,7;51,6;;;;;;;;0;19;54;Austin II;1194;AMC;1,0
2678511345;184;1;1;19;55;8ijkk62897so5r3bq0wgwx4bu;1;74,6;49,3;2024-04-27T01:24:30.508Z;2024-04-27T01:24:33Z;[{'id': 4981590477, 'qualifierId': 212, 'value': '6.9'}, {'id': 4981590473, 'qualifierId': 140, 'value': '68.1'}, {'id': 4981590475, 'qualifierId': 141, 'value': '50.7'}, {'id': 4981590479, 'qualifierId': 213, 'value': '3.00'}, {'id': 4981590471, 'qualifierId': 56, 'value': 'Center'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;50,7;3,0;;68,1;;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,1;50,7;;;;;;;;0;19;55;Austin II;1195;AML;1,0
2678511351;185;1;1;19;58;8ijkk62897so5r3bq0wgwx4bu;1;68,3;49,7;2024-04-27T01:24:33.595Z;2024-04-27T01:24:36Z;[{'id': 4981590513, 'qualifierId': 141, 'value': '21.0'}, {'id': 4981590507, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981590519, 'qualifierId': 213, 'value': '5.20'}, {'id': 4981590517, 'qualifierId': 212, 'value': '22.1'}, {'id': 4981590509, 'qualifierId': 140, 'value': '78.2'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;21,0;5,2;;78,2;;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;78,2;21,0;;;;;;;;0;19;58;Austin II;1198;MC;1,0
2678511361;186;1;1;20;1;8ijkk62897so5r3bq0wgwx4bu;1;77,9;27,0;2024-04-27T01:24:36.636Z;2024-04-27T01:24:39Z;[{'id': 4981590575, 'qualifierId': 141, 'value': '23.7'}, {'id': 4981590579, 'qualifierId': 213, 'value': '3.43'}, {'id': 4981590571, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590577, 'qualifierId': 212, 'value': '7.8'}, {'id': 4981590573, 'qualifierId': 140, 'value': '70.8'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;23,7;3,43;;70,8;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;70,8;23,7;;;;;;;;0;20;1;Austin II;1201;AMR;1,0
2678511369;187;1;1;20;4;8ijkk62897so5r3bq0wgwx4bu;1;71,4;23,9;2024-04-27T01:24:39.180Z;2024-04-27T01:24:41Z;[{'id': 4981590625, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590633, 'qualifierId': 213, 'value': '1.75'}, {'id': 4981590629, 'qualifierId': 141, 'value': '45.7'}, {'id': 4981590631, 'qualifierId': 212, 'value': '15.1'}, {'id': 4981590627, 'qualifierId': 140, 'value': '68.8'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;45,7;1,75;;68,8;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,8;45,7;;;;;;;;0;20;4;Austin II;1204;MC;1,0
