id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_TeamKit;value_Involved;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_LongBall;value_Launch;value_Chipped;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_Offensive;value_TouchTypeControl;value_Defensive;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedCross;value_TakeOnSpace;value_Overrun;value_HeadPass;value_DeletedEventType;value_LayOff;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_Assist;value_RelatedEventId;value_BlockedY;value_BlockedX;value_GoalmouthZ;value_IndividualPlay;value_GoalmouthY;value_FastBreak;value_LowCentre;value_Assisted;value_OutOfBoxCentre;value_Hands;value_Collected;value_Diving;value_NotVisible;value_LeftFooted;value_RegularPlay;value_MediumGkIntervention;value_Stooping;value_IntentionalAssist;value_BoxLeft;value_Standing;value_ParriedSafe;value_Blocked;value_GkY;value_NotAssisted;value_GkX;value_FreeKick;value_DefBlock;value_ByWall;value_Left;value_CornerTaken;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_Head;value_SwerveRight;value_Right;value_High;value_SmallBoxLeft;value_CloseLeft;value_FirstTouch;value_BigChance;value_FlickOn;value_TacticalFoul;value_YellowCard;value_HighLeft;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BoxCentre;value_FromCorner;value_DrivenCross;value_Straight;value_Handball;value_Dissent;value_Minutes;value_EndType;value_HighGkIntervention;value_Volley;value_LowLeft;value_Obstruction;value_SetPiece;value_GkKickFromHands;value_BoxRight;value_LowRight;value_OtherBodyPart;value_LeadingToGoal;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_RelatedError1Id;value_GoalShotTimestamp;value_Tactical;value_SixYardBlocked;value_InjuredPlayerId;value_RecklessOffence;value_ShirtPull/Holding;value_SecondYellow;value_KeeperTouched;value_FoulAndAbusiveLanguage;value_RedCard;value_OverhitCross;value_Caught;value_CloseRight;value_PullBack;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Penalty;value_Scored;value_Strong;value_HighCentre;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719664777;453;5;2;45;13;5icuo8utnztpsd9l03gdd68dl;0;32,7;-1,6;2024-09-14T03:07:17.892Z;2024-09-14T03:08:40Z;[{'id': 5207520709, 'qualifierId': 347}, {'id': 5207520707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207520801, 'qualifierId': 233, 'value': '371'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;371,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;45;13;Real Monarchs;2713;MC;1,0
2719664801;372;1;2;45;17;cbip96wzs3jc2xadoluhhxotl;1;66,2;100,0;2024-09-14T03:07:22.335Z;2024-09-14T03:07:25Z;[{'id': 5207520829, 'qualifierId': 141, 'value': '96.9'}, {'id': 5207520833, 'qualifierId': 213, 'value': '3.84'}, {'id': 5207520827, 'qualifierId': 140, 'value': '62.7'}, {'id': 5207520825, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207520831, 'qualifierId': 212, 'value': '4.8'}, {'id': 5207520823, 'qualifierId': 107}];asy97zdxk0352toy38huzk222;T. Silva;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;62,7;4,8;96,9;;;3,84;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;62,7;96,9;;;;;;;;0;45;17;Tacoma Defiance;2717;DC;1,0
2719664815;373;1;2;45;20;cbip96wzs3jc2xadoluhhxotl;1;62,6;96,3;2024-09-14T03:07:24.959Z;2024-09-14T03:07:29Z;[{'id': 5207520889, 'qualifierId': 141, 'value': '69.1'}, {'id': 5207520887, 'qualifierId': 140, 'value': '46.3'}, {'id': 5207520885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207520893, 'qualifierId': 213, 'value': '3.97'}, {'id': 5207520891, 'qualifierId': 212, 'value': '25.2'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;46,3;25,2;69,1;;;3,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,3;69,1;;;;;;;;0;45;20;Tacoma Defiance;2720;MC;1,0
2719664821;374;1;2;45;24;cbip96wzs3jc2xadoluhhxotl;1;45,6;68,5;2024-09-14T03:07:29.280Z;2024-09-14T03:07:31Z;[{'id': 5207520905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207520907, 'qualifierId': 140, 'value': '46.6'}, {'id': 5207520909, 'qualifierId': 141, 'value': '88.5'}, {'id': 5207520913, 'qualifierId': 213, 'value': '1.49'}, {'id': 5207520911, 'qualifierId': 212, 'value': '13.6'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;46,6;13,6;88,5;;;1,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,6;88,5;;;;;;;;0;45;24;Tacoma Defiance;2724;DL;1,0
2719664829;375;1;2;45;27;cbip96wzs3jc2xadoluhhxotl;1;46,6;88,7;2024-09-14T03:07:31.489Z;2024-09-14T03:07:34Z;[{'id': 5207520957, 'qualifierId': 213, 'value': '0.45'}, {'id': 5207520949, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207520955, 'qualifierId': 212, 'value': '14.1'}, {'id': 5207520951, 'qualifierId': 140, 'value': '58.7'}, {'id': 5207520953, 'qualifierId': 141, 'value': '97.7'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;58,7;14,1;97,7;;;0,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;58,7;97,7;;;;;;;;0;45;27;Tacoma Defiance;2727;DC;1,0
2719664833;376;1;2;45;29;cbip96wzs3jc2xadoluhhxotl;1;59,9;97,6;2024-09-14T03:07:34.256Z;2024-09-14T03:07:38Z;[{'id': 5207520979, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207520981, 'qualifierId': 140, 'value': '66.5'}, {'id': 5207520987, 'qualifierId': 213, 'value': '0.18'}, {'id': 5207520985, 'qualifierId': 212, 'value': '7.0'}, {'id': 5207520983, 'qualifierId': 141, 'value': '99.5'}];asy97zdxk0352toy38huzk222;T. Silva;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;66,5;7,0;99,5;;;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;66,5;99,5;;;;;;;;0;45;29;Tacoma Defiance;2729;DC;1,0
2719664843;377;1;2;45;34;cbip96wzs3jc2xadoluhhxotl;1;65,8;95,3;2024-09-14T03:07:38.752Z;2024-09-14T03:07:40Z;[{'id': 5207521009, 'qualifierId': 140, 'value': '61.9'}, {'id': 5207521013, 'qualifierId': 212, 'value': '5.9'}, {'id': 5207521011, 'qualifierId': 141, 'value': '89.0'}, {'id': 5207521007, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207521015, 'qualifierId': 213, 'value': '3.95'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;61,9;5,9;89,0;;;3,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;61,9;89,0;;;;;;;;0;45;34;Tacoma Defiance;2734;ML;1,0
2719664847;378;1;2;45;36;cbip96wzs3jc2xadoluhhxotl;1;58,7;73,5;2024-09-14T03:07:40.848Z;2024-09-14T03:07:44Z;[{'id': 5207521029, 'qualifierId': 140, 'value': '54.1'}, {'id': 5207521035, 'qualifierId': 213, 'value': '4.54'}, {'id': 5207521033, 'qualifierId': 212, 'value': '27.9'}, {'id': 5207521027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207521031, 'qualifierId': 141, 'value': '33.1'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;54,1;27,9;33,1;;;4,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;54,1;33,1;;;;;;;;0;45;36;Tacoma Defiance;2736;MC;1,0
2719664881;379;1;2;45;39;cbip96wzs3jc2xadoluhhxotl;1;52,2;25,6;2024-09-14T03:07:44.352Z;2024-09-14T03:07:57Z;[{'id': 5207521133, 'qualifierId': 212, 'value': '18.7'}, {'id': 5207521135, 'qualifierId': 213, 'value': '5.51'}, {'id': 5207521129, 'qualifierId': 140, 'value': '65.0'}, {'id': 5207521131, 'qualifierId': 141, 'value': '6.4'}, {'id': 5207521127, 'qualifierId': 56, 'value': 'Right'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;65,0;18,7;6,4;;;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;65,0;6,4;;;;;;;;0;45;39;Tacoma Defiance;2739;DR;1,0
2721774613;776;1;2;45;43;cbip96wzs3jc2xadoluhhxotl;1;59,4;4,9;2024-09-14T03:07:47.533Z;2024-09-17T10:02:59Z;[{'id': 5218928171, 'qualifierId': 212, 'value': '14.0'}, {'id': 5218928165, 'qualifierId': 141, 'value': '4.6'}, {'id': 5218928163, 'qualifierId': 140, 'value': '72.7'}, {'id': 5218928173, 'qualifierId': 213, 'value': '6.27'}, {'id': 5218928161, 'qualifierId': 56, 'value': 'Right'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;72,7;14,0;4,6;;;6,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;72,7;4,6;;;;;;;;0;45;43;Tacoma Defiance;2743;MR;1,0
2719664883;380;50;2;45;51;cbip96wzs3jc2xadoluhhxotl;1;91,9;4,8;2024-09-14T03:07:55.892Z;2024-09-14T03:08:42Z;[{'id': 5207521141, 'qualifierId': 286}, {'id': 5207521147, 'qualifierId': 233, 'value': '454'}, {'id': 5207521139, 'qualifierId': 56, 'value': 'Right'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;49lsbbggtz11b7dawlayj7dg;Dispossessed;;;;;;;;;;;;;;;;;;;;;454,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;45;51;Tacoma Defiance;2751;FW;1,0
2719664875;454;7;2;45;51;5icuo8utnztpsd9l03gdd68dl;1;8,1;95,2;2024-09-14T03:07:55.893Z;2024-09-17T10:03:13Z;[{'id': 5218928245, 'qualifierId': 385}, {'id': 5207521143, 'qualifierId': 233, 'value': '380'}, {'id': 5207521111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207521113, 'qualifierId': 285}, {'id': 5207521109, 'qualifierId': 167}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;49lsbbggtz11b7dawlayj7dg;Tackle;;;;;;;;;;;;;;;;;;;1,0;;380,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;45;51;Real Monarchs;2751;MC;1,0
2719664903;381;5;2;45;52;cbip96wzs3jc2xadoluhhxotl;1;92,9;-0,3;2024-09-14T03:07:56.982Z;2024-09-14T03:08:40Z;[{'id': 5207521201, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207521203, 'qualifierId': 347}, {'id': 5207521205, 'qualifierId': 233, 'value': '455'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;455,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;45;52;Tacoma Defiance;2752;FW;1,0
2719664877;455;5;2;45;52;5icuo8utnztpsd9l03gdd68dl;0;7,1;100,3;2024-09-14T03:07:56.982Z;2024-09-14T03:08:40Z;[{'id': 5207521115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207521117, 'qualifierId': 347}, {'id': 5207521209, 'qualifierId': 233, 'value': '381'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;381,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;45;52;Real Monarchs;2752;MC;1,0
2719664909;382;1;2;46;4;cbip96wzs3jc2xadoluhhxotl;1;91,2;0,0;2024-09-14T03:08:08.849Z;2024-09-14T03:08:13Z;[{'id': 5207521231, 'qualifierId': 141, 'value': '7.5'}, {'id': 5207521225, 'qualifierId': 107}, {'id': 5207521227, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207521233, 'qualifierId': 212, 'value': '8.5'}, {'id': 5207521235, 'qualifierId': 213, 'value': '2.38'}, {'id': 5207521229, 'qualifierId': 140, 'value': '85.3'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;85,3;8,5;7,5;;;2,38;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;85,3;7,5;;;;;;;;0;46;4;Tacoma Defiance;2764;DR;1,0
2719664913;383;1;2;46;8;cbip96wzs3jc2xadoluhhxotl;0;90,6;8,6;2024-09-14T03:08:13.265Z;2024-09-17T10:03:35Z;[{'id': 5218928395, 'qualifierId': 224}, {'id': 5218928397, 'qualifierId': 20}, {'id': 5207521259, 'qualifierId': 212, 'value': '21.5'}, {'id': 5207521251, 'qualifierId': 155}, {'id': 5207521255, 'qualifierId': 140, 'value': '94.9'}, {'id': 5207521249, 'qualifierId': 2}, {'id': 5207521261, 'qualifierId': 213, 'value': '1.36'}, {'id': 5207521257, 'qualifierId': 141, 'value': '39.5'}, {'id': 5207521253, 'qualifierId': 56, 'value': 'Center'}];4p6hgtbpfzxzsrnhbbcceswoa;N. Ovalle;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;94,9;21,5;39,5;;;1,36;;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;94,9;39,5;;;;;;;;0;46;8;Tacoma Defiance;2768;Sub;1,0
2719664921;456;12;2;46;10;5icuo8utnztpsd9l03gdd68dl;1;4,3;59,1;2024-09-14T03:08:14.965Z;2024-09-14T03:08:16Z;[{'id': 5207521297, 'qualifierId': 15}, {'id': 5207521295, 'qualifierId': 213, 'value': '1.63'}, {'id': 5207521293, 'qualifierId': 212, 'value': '11.1'}, {'id': 5207521291, 'qualifierId': 141, 'value': '75.4'}, {'id': 5207521287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207521289, 'qualifierId': 140, 'value': '3.7'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;49lsbbggtz11b7dawlayj7dg;Clearance;;;;;;;;;;3,7;11,1;75,4;;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;3,7;75,4;;;;;;;;0;46;10;Real Monarchs;2770;DL;1,0
2719664927;457;3;2;46;13;5icuo8utnztpsd9l03gdd68dl;0;14,6;68,6;2024-09-14T03:08:17.990Z;2024-09-17T10:04:14Z;[{'id': 5207521309, 'qualifierId': 285}, {'id': 5207521307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5218928789, 'qualifierId': 465}, {'id': 5207521377, 'qualifierId': 233, 'value': '384'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;49lsbbggtz11b7dawlayj7dg;Take On;;;;;;;;;;;;;;;;;;;;;384,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;46;13;Real Monarchs;2773;DC;1,0
2719664937;384;7;2;46;13;cbip96wzs3jc2xadoluhhxotl;1;85,4;31,4;2024-09-14T03:08:17.991Z;2024-09-17T10:04:16Z;[{'id': 5207521355, 'qualifierId': 286}, {'id': 5207521361, 'qualifierId': 233, 'value': '457'}, {'id': 5218928819, 'qualifierId': 383}, {'id': 5207521353, 'qualifierId': 56, 'value': 'Center'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;49lsbbggtz11b7dawlayj7dg;Tackle;;;;;;;;;;;;;;;;;;;;;457,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;46;13;Tacoma Defiance;2773;FW;1,0
2719664951;385;1;2;46;14;cbip96wzs3jc2xadoluhhxotl;0;86,7;27,4;2024-09-14T03:08:18.489Z;2024-09-17T10:04:35Z;[{'id': 5207521387, 'qualifierId': 140, 'value': '82.9'}, {'id': 5207521389, 'qualifierId': 141, 'value': '36.8'}, {'id': 5207521391, 'qualifierId': 212, 'value': '7.5'}, {'id': 5207521393, 'qualifierId': 213, 'value': '2.13'}, {'id': 5207521385, 'qualifierId': 56, 'value': 'Center'}];4p6hgtbpfzxzsrnhbbcceswoa;N. Ovalle;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;82,9;7,5;36,8;;;2,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;82,9;36,8;;;;;;;;0;46;14;Tacoma Defiance;2774;Sub;1,0
2719664945;458;1;2;46;15;5icuo8utnztpsd9l03gdd68dl;0;22,1;62,6;2024-09-14T03:08:20.062Z;2024-09-14T03:08:22Z;[{'id': 5207521371, 'qualifierId': 212, 'value': '20.0'}, {'id': 5207521373, 'qualifierId': 213, 'value': '0.58'}, {'id': 5207521365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207521367, 'qualifierId': 140, 'value': '38.0'}, {'id': 5207521369, 'qualifierId': 141, 'value': '78.8'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;38,0;20,0;78,8;;;0,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;38,0;78,8;;;;;;;;0;46;15;Real Monarchs;2775;AMC;1,0
2719664981;386;1;2;46;20;cbip96wzs3jc2xadoluhhxotl;1;64,3;25,4;2024-09-14T03:08:24.401Z;2024-09-14T03:08:33Z;[{'id': 5207521499, 'qualifierId': 213, 'value': '2.32'}, {'id': 5207521491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207521497, 'qualifierId': 212, 'value': '26.4'}, {'id': 5207521495, 'qualifierId': 141, 'value': '53.8'}, {'id': 5207521493, 'qualifierId': 140, 'value': '47.2'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;47,2;26,4;53,8;;;2,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;47,2;53,8;;;;;;;;0;46;20;Tacoma Defiance;2780;DL;1,0
2719665001;387;1;2;46;28;cbip96wzs3jc2xadoluhhxotl;1;54,1;76,7;2024-09-14T03:08:32.993Z;2024-09-14T03:08:39Z;[{'id': 5207521583, 'qualifierId': 141, 'value': '91.3'}, {'id': 5207521587, 'qualifierId': 213, 'value': '1.33'}, {'id': 5207521585, 'qualifierId': 212, 'value': '10.2'}, {'id': 5207521581, 'qualifierId': 140, 'value': '56.4'}, {'id': 5207521579, 'qualifierId': 56, 'value': 'Left'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;56,4;10,2;91,3;;;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,4;91,3;;;;;;;;0;46;28;Tacoma Defiance;2788;DC;1,0
2719665005;388;1;2;46;35;cbip96wzs3jc2xadoluhhxotl;1;55,6;87,4;2024-09-14T03:08:39.794Z;2024-09-14T03:08:41Z;[{'id': 5207521597, 'qualifierId': 140, 'value': '40.6'}, {'id': 5207521595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207521601, 'qualifierId': 212, 'value': '16.1'}, {'id': 5207521599, 'qualifierId': 141, 'value': '82.7'}, {'id': 5207521603, 'qualifierId': 213, 'value': '3.34'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;40,6;16,1;82,7;;;3,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;40,6;82,7;;;;;;;;0;46;35;Tacoma Defiance;2795;ML;1,0
