id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_SwitchOfPlay;value_FlickOn;value_TakeOnSpace;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeClearance;value_TouchTypeControl;value_Head;value_OutOfPlay;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GkY;value_BlockedX;value_FirstTouch;value_GkX;value_GoalmouthY;value_LowRight;value_RightFooted;value_BlockedY;value_GoalmouthZ;value_Assisted;value_FromCorner;value_IndividualPlay;value_Blocked;value_OutOfBoxCentre;value_RelatedEventId;value_DefBlock;value_Cross;value_InSwinger;value_HighCentre;value_Volley;value_NotAssisted;value_BoxCentre;value_Deflection;value_Hands;value_Standing;value_MediumGkIntervention;value_Collected;value_KeeperThrow;value_OverArm;value_TouchTypePass;value_LowLeft;value_RegularPlay;value_Defensive1V1;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_HighLeft;value_GoalShotTimestamp;value_FreeKick;value_SwerveRight;value_GoalShotGameClock;value_LeftFooted;value_LowCentre;value_Diving;value_LayOff;value_BoxLeft;value_SwerveLeft;value_ParriedSafe;value_OutSwinger;value_Shove/Push;value_FairPlay;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_LowGkIntervention;value_HighClaim;value_NotVisible;value_Handball;value_SetPiece;value_BlockedCross;value_KeeperTouched;value_HitWoodwork;value_HitLeftPost;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_ShirtPull/Holding;value_HighGkIntervention;value_Caught;value_Reaching;value_Minutes;value_GkHoof;value_EndType;value_RecklessOffence;value_YellowCard;value_High;value_HighRight;value_NotRetreating;value_NotPastGoalLine;value_CloseLeft;value_BoxRight;value_Weak;value_ParriedDanger;value_Sliding;value_Feet;value_TacticalFoul;value_Dissent;value_CoachId;value_OutOfBoxDeepLeft;value_Tactical;value_CloseRight;value_AerialFoul;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_BigChance;value_CloseHigh;value_SmallBoxRight;value_Overrun;value_FastBreak;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693547757;93;49;1;10;29;7pmw399vh2v44cjle4fkklp1w;1;72,3;37,1;2024-06-01T02:44:25.981Z;2024-06-05T12:23:56Z;[];60ej9rpig6xzj1d80w0ki92i;G. Segal;;d55mevom9f4azxf6dtmfp5d04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;10;29;Portland Timbers II;629;FWL;1,0
2693547763;94;15;1;10;31;7pmw399vh2v44cjle4fkklp1w;1;78,2;30,9;2024-06-01T02:44:27.899Z;2024-06-05T12:24:33Z;[{'id': 5063511339, 'qualifierId': 233, 'value': '93'}, {'id': 5063511329, 'qualifierId': 103, 'value': '19.6'}, {'id': 5069995235, 'qualifierId': 133}, {'id': 5063511245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063511323, 'qualifierId': 55, 'value': '92'}, {'id': 5063511321, 'qualifierId': 29}, {'id': 5063511335, 'qualifierId': 147, 'value': '49.3'}, {'id': 5063511319, 'qualifierId': 78}, {'id': 5063511243, 'qualifierId': 18}, {'id': 5063511241, 'qualifierId': 22}, {'id': 5063511277, 'qualifierId': 20}, {'id': 5063511331, 'qualifierId': 215}, {'id': 5063511327, 'qualifierId': 102, 'value': '49.6'}, {'id': 5063511333, 'qualifierId': 146, 'value': '99.3'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;d55mevom9f4azxf6dtmfp5d04;Attempt Saved;;;;;;;;;;;;;;;;;;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,3;;;49,6;;1,0;49,3;19,6;1,0;;1,0;;1,0;92,0;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;99,3;49,3;49,6;19.6;92,0;2jzuij8p7eoy42aqem688ltuy;;0;10;31;Portland Timbers II;631;FWL;1,0
2693547765;93;10;1;10;31;5ou8b446l1sl8frblkz3xi17g;1;2,4;53,1;2024-06-01T02:44:27.999Z;2024-06-05T12:24:37Z;[{'id': 5063511261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511299, 'qualifierId': 233, 'value': '94'}, {'id': 5063511273, 'qualifierId': 177}, {'id': 5069995315, 'qualifierId': 377}, {'id': 5063511275, 'qualifierId': 179}, {'id': 5063511259, 'qualifierId': 182}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;d55mevom9f4azxf6dtmfp5d04;Save;;;;;;;;;;;;;;;;;;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;10;31;Houston Dynamo II;631;GK;1,0
2693547767;94;52;1;10;32;5ou8b446l1sl8frblkz3xi17g;1;3,4;52,8;2024-06-01T02:44:28.907Z;2024-06-05T12:24:41Z;[{'id': 5069995337, 'qualifierId': 377}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;d55mevom9f4azxf6dtmfp5d04;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;10;32;Houston Dynamo II;632;GK;1,0
2693547775;95;1;1;10;45;5ou8b446l1sl8frblkz3xi17g;1;14,6;48,2;2024-06-01T02:44:41.856Z;2024-06-01T02:44:44Z;[{'id': 5063511375, 'qualifierId': 123}, {'id': 5063511379, 'qualifierId': 140, 'value': '19.9'}, {'id': 5063511381, 'qualifierId': 141, 'value': '75.7'}, {'id': 5063511383, 'qualifierId': 212, 'value': '19.5'}, {'id': 5063511377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511385, 'qualifierId': 213, 'value': '1.28'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;19,5;1,28;;75,7;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;19,9;75,7;;;;;;;;0;10;45;Houston Dynamo II;645;GK;1,0
2693547787;96;1;1;10;47;5ou8b446l1sl8frblkz3xi17g;1;22,1;78,5;2024-06-01T02:44:44.729Z;2024-06-01T02:44:51Z;[{'id': 5063511487, 'qualifierId': 213, 'value': '0.57'}, {'id': 5063511481, 'qualifierId': 140, 'value': '38.8'}, {'id': 5063511479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511483, 'qualifierId': 141, 'value': '95.1'}, {'id': 5063511485, 'qualifierId': 212, 'value': '20.9'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;20,9;0,57;;95,1;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;38,8;95,1;;;;;;;;0;10;47;Houston Dynamo II;647;DC;1,0
2694727643;854;83;1;10;50;7pmw399vh2v44cjle4fkklp1w;1;68,5;5,2;2024-06-01T02:44:47.429Z;2024-06-05T12:25:10Z;[{'id': 5069995753, 'qualifierId': 399, 'value': 'a5tjyddv4t8eg9wcum3o15qfo'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;d55mevom9f4azxf6dtmfp5d04;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;10;50;Portland Timbers II;650;FWR;1,0
2693547789;95;83;1;10;54;7pmw399vh2v44cjle4fkklp1w;0;63,0;8,8;2024-06-01T02:44:51.475Z;2024-06-05T12:25:15Z;[{'id': 5063572953, 'qualifierId': 399, 'value': 'a5tjyddv4t8eg9wcum3o15qfo'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;d55mevom9f4azxf6dtmfp5d04;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;10;54;Portland Timbers II;654;FWR;1,0
2693547795;97;1;1;10;54;5ou8b446l1sl8frblkz3xi17g;0;39,5;95,3;2024-06-01T02:44:51.576Z;2024-06-05T12:25:17Z;[{'id': 5063511523, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063511527, 'qualifierId': 141, 'value': '95.0'}, {'id': 5063511531, 'qualifierId': 213, 'value': '6.28'}, {'id': 5063511533, 'qualifierId': 1}, {'id': 5063511529, 'qualifierId': 212, 'value': '47.0'}, {'id': 5063511525, 'qualifierId': 140, 'value': '84.3'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;47,0;6,28;;95,0;84,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;84,3;95,0;;;;;;;;0;10;54;Houston Dynamo II;654;DC;1,0
2693547801;96;49;1;10;59;7pmw399vh2v44cjle4fkklp1w;1;24,7;14,2;2024-06-01T02:44:56.779Z;2024-06-01T02:44:56Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;d55mevom9f4azxf6dtmfp5d04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;10;59;Portland Timbers II;659;DL;1,0
2693547805;97;1;1;11;0;7pmw399vh2v44cjle4fkklp1w;1;24,7;14,2;2024-06-01T02:44:57.227Z;2024-06-01T02:44:59Z;[{'id': 5063511585, 'qualifierId': 141, 'value': '36.9'}, {'id': 5063511589, 'qualifierId': 213, 'value': '2.31'}, {'id': 5063511587, 'qualifierId': 212, 'value': '21.0'}, {'id': 5063511581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511583, 'qualifierId': 140, 'value': '11.2'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;21,0;2,31;;36,9;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;11,2;36,9;;;;;;;;0;11;0;Portland Timbers II;660;DL;1,0
2693547815;98;1;1;11;2;7pmw399vh2v44cjle4fkklp1w;1;6,3;33,3;2024-06-01T02:44:58.907Z;2024-06-05T12:25:47Z;[{'id': 5063511641, 'qualifierId': 141, 'value': '44.0'}, {'id': 5063511643, 'qualifierId': 212, 'value': '41.6'}, {'id': 5063511635, 'qualifierId': 157}, {'id': 5063511647, 'qualifierId': 1}, {'id': 5063511637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511639, 'qualifierId': 140, 'value': '45.3'}, {'id': 5063511645, 'qualifierId': 213, 'value': '0.18'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;41,6;0,18;;44,0;45,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,3;44,0;;;;;;;;0;11;2;Portland Timbers II;662;GK;1,0
2693547821;99;1;1;11;3;7pmw399vh2v44cjle4fkklp1w;1;46,4;43,4;2024-06-01T02:45:00.755Z;2024-06-05T12:25:40Z;[{'id': 5063511671, 'qualifierId': 141, 'value': '41.3'}, {'id': 5063511675, 'qualifierId': 213, 'value': '3.39'}, {'id': 5063511673, 'qualifierId': 212, 'value': '5.8'}, {'id': 5063511679, 'qualifierId': 156}, {'id': 5063511667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511669, 'qualifierId': 140, 'value': '41.0'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;5,8;3,39;;41,3;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;41,0;41,3;;;;;;;;0;11;3;Portland Timbers II;663;MC;1,0
2693547831;100;1;1;11;7;7pmw399vh2v44cjle4fkklp1w;1;44,4;35,0;2024-06-01T02:45:04.555Z;2024-06-05T12:25:56Z;[{'id': 5063511725, 'qualifierId': 213, 'value': '5.39'}, {'id': 5063511723, 'qualifierId': 212, 'value': '25.8'}, {'id': 5063511721, 'qualifierId': 141, 'value': '5.4'}, {'id': 5063511717, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063511719, 'qualifierId': 140, 'value': '59.7'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;25,8;5,39;;5,4;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;59,7;5,4;;;;;;;;0;11;7;Portland Timbers II;667;MC;1,0
2693547833;101;3;1;11;9;7pmw399vh2v44cjle4fkklp1w;0;68,9;10,0;2024-06-01T02:45:06.620Z;2024-06-05T12:26:01Z;[{'id': 5063511729, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063511731, 'qualifierId': 286}, {'id': 5069996375, 'qualifierId': 465}, {'id': 5063511761, 'qualifierId': 233, 'value': '98'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;d55mevom9f4azxf6dtmfp5d04;Take On;;;;;;;;;;;;;;;;;;98,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;11;9;Portland Timbers II;669;FWR;1,0
2693547835;98;7;1;11;9;5ou8b446l1sl8frblkz3xi17g;1;31,1;90,0;2024-06-01T02:45:06.621Z;2024-06-05T12:26:04Z;[{'id': 5063511743, 'qualifierId': 285}, {'id': 5063511741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511747, 'qualifierId': 233, 'value': '101'}, {'id': 5069996403, 'qualifierId': 383}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Tackle;;;;;;;;;;;;;;;;;;101,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;11;9;Houston Dynamo II;669;DC;1,0
2693547837;99;49;1;11;11;5ou8b446l1sl8frblkz3xi17g;1;28,6;90,5;2024-06-01T02:45:08.105Z;2024-06-01T02:45:08Z;[];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;11;11;Houston Dynamo II;671;DC;1,0
2693547845;100;1;1;11;13;5ou8b446l1sl8frblkz3xi17g;0;25,6;96,6;2024-06-01T02:45:10.291Z;2024-06-01T02:45:11Z;[{'id': 5063511779, 'qualifierId': 236}, {'id': 5063511781, 'qualifierId': 233, 'value': '102'}, {'id': 5063511765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511767, 'qualifierId': 140, 'value': '24.8'}, {'id': 5063511769, 'qualifierId': 141, 'value': '97.1'}, {'id': 5063511771, 'qualifierId': 212, 'value': '0.9'}, {'id': 5063511773, 'qualifierId': 213, 'value': '2.76'}, {'id': 5063511785, 'qualifierId': 286}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;0,9;2,76;;97,1;24,8;;;;102,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;24,8;97,1;;;;;;;;0;11;13;Houston Dynamo II;673;DC;1,0
2693547847;102;74;1;11;13;7pmw399vh2v44cjle4fkklp1w;1;66,7;4,1;2024-06-01T02:45:10.292Z;2024-06-01T03:10:52Z;[{'id': 5063511777, 'qualifierId': 285}, {'id': 5063511787, 'qualifierId': 233, 'value': '100'}, {'id': 5063511775, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;d55mevom9f4azxf6dtmfp5d04;Blocked Pass;;;;;;;;;;;;;;;;;;100,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;11;13;Portland Timbers II;673;FWR;1,0
2693547851;101;5;1;11;14;5ou8b446l1sl8frblkz3xi17g;1;28,6;101,3;2024-06-01T02:45:11.368Z;2024-06-01T02:45:22Z;[{'id': 5063511799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511801, 'qualifierId': 347}, {'id': 5063511817, 'qualifierId': 233, 'value': '103'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Out;;;;;;;;;;;;;;;;;;103,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;11;14;Houston Dynamo II;674;DC;1,0
2693547849;103;5;1;11;14;7pmw399vh2v44cjle4fkklp1w;0;71,4;-1,3;2024-06-01T02:45:11.368Z;2024-06-01T03:18:26Z;[{'id': 5063511793, 'qualifierId': 347}, {'id': 5063511791, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063511821, 'qualifierId': 233, 'value': '101'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;d55mevom9f4azxf6dtmfp5d04;Out;;;;;;;;;;;;;;;;;;101,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;11;14;Portland Timbers II;674;FWR;1,0
2693547855;102;1;1;11;24;5ou8b446l1sl8frblkz3xi17g;0;24,9;100,0;2024-06-01T02:45:21.512Z;2024-06-05T12:26:23Z;[{'id': 5063511829, 'qualifierId': 140, 'value': '38.0'}, {'id': 5063511833, 'qualifierId': 212, 'value': '14.5'}, {'id': 5063511831, 'qualifierId': 141, 'value': '94.4'}, {'id': 5063511827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063511825, 'qualifierId': 107}, {'id': 5063511835, 'qualifierId': 213, 'value': '5.96'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;14,5;5,96;;94,4;38,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;38,0;94,4;;;;;;;;0;11;24;Houston Dynamo II;684;DC;1,0
2693547869;104;1;1;11;26;7pmw399vh2v44cjle4fkklp1w;1;62,0;13,2;2024-06-01T02:45:23.674Z;2024-06-01T02:45:25Z;[{'id': 5063511905, 'qualifierId': 212, 'value': '9.4'}, {'id': 5063511907, 'qualifierId': 213, 'value': '1.25'}, {'id': 5063511903, 'qualifierId': 141, 'value': '26.3'}, {'id': 5063511901, 'qualifierId': 140, 'value': '64.8'}, {'id': 5063511899, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063511897, 'qualifierId': 3}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;9,4;1,25;;26,3;64,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;64,8;26,3;;;;;;;;0;11;26;Portland Timbers II;686;DR;1,0
2693547871;105;49;1;11;28;7pmw399vh2v44cjle4fkklp1w;1;64,8;26,3;2024-06-01T02:45:25.323Z;2024-06-01T02:45:25Z;[];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;d55mevom9f4azxf6dtmfp5d04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;11;28;Portland Timbers II;688;MC;1,0
