id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Length;value_Chipped;value_LongBall;value_Launch;value_FlickOn;value_HeadPass;value_TouchTypePass;value_DeletedEventType;value_Assist;value_GoalmouthY;value_Left;value_IndividualPlay;value_OutOfBoxCentre;value_GkX;value_RightFooted;value_RelatedEventId;value_RegularPlay;value_GoalmouthZ;value_GkY;value_Assisted;value_IntendedTackleTarget;value_TakeOnOvertake;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeClearance;value_Defensive1V1;value_Foul;value_Shove/Push;value_Direct;value_FreeKick;value_NotAssisted;value_LowRight;value_BlockedY;value_SwerveLeft;value_BlockedX;value_Standing;value_HighGkIntervention;value_Hands;value_ParriedSafe;value_MediumGkIntervention;value_KeeperThrow;value_Head;value_OutSwinger;value_Cross;value_BoxRight;value_LowLeft;value_Diving;value_LowGkIntervention;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TakeOnSpace;value_OutOfPlay;value_LayOff;value_IntentionalAssist;value_BoxCentre;value_GoalShotGameClock;value_GkYTimeOfGoal;value_FirstTouch;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_SwitchOfPlay;value_SmallBoxRight;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_CornerTaken;value_InSwinger;value_OverhitCross;value_LeftFooted;value_LowCentre;value_Blocked;value_DefBlock;value_OverArm;value_High;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Volley;value_MisHit;value_YellowCard;value_TimeWasting;value_TacticalFoul;value_CloseLeft;value_NotPastGoalLine;value_RecklessOffence;value_SetPiece;value_DrinksBreak;value_RefereeDelay;value_Right;value_Overrun;value_ParriedDanger;value_HighCentre;value_Stooping;value_Collected;value_LastLine;value_Handball;value_SecondYellow;value_ShirtPull/Holding;value_Minutes;value_HighClaim;value_BlockedCross;value_BoxLeft;value_FromCorner;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_OtherObstacle;value_BallHitsReferee;value_Weak;value_ThroughBall;value_CloseLeftAndHigh;value_CloseRightAndHigh;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Deflection;value_FollowsADribble;value_HighRight;value_HighLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673179489;398;1;1;46;35;7pmw399vh2v44cjle4fkklp1w;1;66,3;24,7;2024-04-14T22:50:53.856Z;2024-04-14T22:50:55Z;[{'id': 4952792315, 'qualifierId': 212, 'value': '12.4'}, {'id': 4952792311, 'qualifierId': 140, 'value': '66.2'}, {'id': 4952792317, 'qualifierId': 213, 'value': '1.58'}, {'id': 4952792309, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952792313, 'qualifierId': 141, 'value': '43.0'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;1,58;66,2;43,0;;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;66,2;43,0;;;;;;;0;0;46;35;Sporting KC II;2795;MC;1,0
2673179497;399;1;1;46;36;7pmw399vh2v44cjle4fkklp1w;1;65,7;44,0;2024-04-14T22:50:55.456Z;2024-04-14T22:50:57Z;[{'id': 4952792387, 'qualifierId': 213, 'value': '6.06'}, {'id': 4952792381, 'qualifierId': 140, 'value': '72.4'}, {'id': 4952792383, 'qualifierId': 141, 'value': '41.6'}, {'id': 4952792379, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952792385, 'qualifierId': 212, 'value': '7.2'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;6,06;72,4;41,6;;;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;72,4;41,6;;;;;;;0;0;46;36;Sporting KC II;2796;DC;1,0
2673179509;400;1;1;46;38;7pmw399vh2v44cjle4fkklp1w;1;72,4;41,6;2024-04-14T22:50:56.927Z;2024-04-14T22:50:58Z;[{'id': 4952792463, 'qualifierId': 140, 'value': '78.0'}, {'id': 4952792465, 'qualifierId': 141, 'value': '44.7'}, {'id': 4952792469, 'qualifierId': 213, 'value': '0.34'}, {'id': 4952792467, 'qualifierId': 212, 'value': '6.2'}, {'id': 4952792461, 'qualifierId': 56, 'value': 'Center'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;0,34;78,0;44,7;;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;78,0;44,7;;;;;;;0;0;46;38;Sporting KC II;2798;FW;1,0
2673179513;401;50;1;46;40;7pmw399vh2v44cjle4fkklp1w;1;76,4;49,3;2024-04-14T22:50:58.673Z;2024-04-14T22:51:00Z;[{'id': 4952792485, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952792563, 'qualifierId': 233, 'value': '330'}, {'id': 4952792487, 'qualifierId': 286}];77kab5634937x4txa891wg2s4;B. Raines;;;c7fwfgnk29e39p4ru70bsoe8k;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;330,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;46;40;Sporting KC II;2800;ML;1,0
2673179519;330;7;1;46;40;7fbej4xwoq4imaf5l39304m37;1;23,6;50,7;2024-04-14T22:50:58.674Z;2024-04-18T13:40:06Z;[{'id': 4952792531, 'qualifierId': 285}, {'id': 4952792547, 'qualifierId': 233, 'value': '401'}, {'id': 4959397273, 'qualifierId': 384}, {'id': 4952792529, 'qualifierId': 56, 'value': 'Back'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;c7fwfgnk29e39p4ru70bsoe8k;Tackle;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;401,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;46;40;Houston Dynamo II;2800;MC;1,0
2673179521;331;49;1;46;41;7fbej4xwoq4imaf5l39304m37;1;18,9;48,7;2024-04-14T22:50:59.862Z;2024-04-14T22:51:00Z;[];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;c7fwfgnk29e39p4ru70bsoe8k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;46;41;Houston Dynamo II;2801;DL;1,0
2673179537;332;1;1;46;41;7fbej4xwoq4imaf5l39304m37;0;18,9;48,7;2024-04-14T22:51:00.619Z;2024-04-14T22:51:03Z;[{'id': 4952792649, 'qualifierId': 1}, {'id': 4952792647, 'qualifierId': 213, 'value': '6.14'}, {'id': 4952792641, 'qualifierId': 140, 'value': '78.0'}, {'id': 4952792637, 'qualifierId': 157}, {'id': 4952792645, 'qualifierId': 212, 'value': '62.7'}, {'id': 4952792639, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952792643, 'qualifierId': 141, 'value': '36.0'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;6,14;78,0;36,0;;;62,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;78,0;36,0;;;;;;;0;0;46;41;Houston Dynamo II;2801;DL;1,0
2673179551;402;49;1;46;46;7pmw399vh2v44cjle4fkklp1w;1;26,5;61,7;2024-04-14T22:51:04.898Z;2024-04-14T22:51:05Z;[];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;c7fwfgnk29e39p4ru70bsoe8k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;46;46;Sporting KC II;2806;GK;1,0
2673179559;403;1;1;46;48;7pmw399vh2v44cjle4fkklp1w;1;28,7;59,3;2024-04-14T22:51:06.719Z;2024-04-14T22:51:08Z;[{'id': 4952792753, 'qualifierId': 213, 'value': '4.98'}, {'id': 4952792745, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952792749, 'qualifierId': 141, 'value': '34.1'}, {'id': 4952792747, 'qualifierId': 140, 'value': '33.1'}, {'id': 4952792751, 'qualifierId': 212, 'value': '17.7'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;4,98;33,1;34,1;;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;33,1;34,1;;;;;;;0;0;46;48;Sporting KC II;2808;GK;1,0
2673179605;404;1;1;46;53;7pmw399vh2v44cjle4fkklp1w;1;38,6;36,3;2024-04-14T22:51:12.352Z;2024-04-14T22:51:14Z;[{'id': 4952793057, 'qualifierId': 140, 'value': '61.6'}, {'id': 4952793059, 'qualifierId': 141, 'value': '40.4'}, {'id': 4952793063, 'qualifierId': 213, 'value': '0.11'}, {'id': 4952793055, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952793061, 'qualifierId': 212, 'value': '24.3'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;0,11;61,6;40,4;;;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;61,6;40,4;;;;;;;0;0;46;53;Sporting KC II;2813;DL;1,0
2673179641;405;1;1;46;55;7pmw399vh2v44cjle4fkklp1w;1;61,6;40,4;2024-04-14T22:51:13.952Z;2024-04-18T13:40:18Z;[{'id': 4952793335, 'qualifierId': 213, 'value': '5.96'}, {'id': 4959397505, 'qualifierId': 168}, {'id': 4952793333, 'qualifierId': 212, 'value': '8.6'}, {'id': 4952793331, 'qualifierId': 141, 'value': '36.4'}, {'id': 4952793327, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952793329, 'qualifierId': 140, 'value': '69.4'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;5,96;69,4;36,4;;;8,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;69,4;36,4;;;;;;;0;0;46;55;Sporting KC II;2815;FW;1,0
2673179645;406;61;1;47;0;7pmw399vh2v44cjle4fkklp1w;0;75,1;38,2;2024-04-14T22:51:18.752Z;2024-04-14T22:51:19Z;[{'id': 4952793349, 'qualifierId': 56, 'value': 'Center'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;c7fwfgnk29e39p4ru70bsoe8k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;0;Sporting KC II;2820;MC;1,0
2673179647;333;49;1;47;0;7fbej4xwoq4imaf5l39304m37;1;24,9;46,1;2024-04-14T22:51:19.158Z;2024-04-14T22:51:19Z;[];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;c7fwfgnk29e39p4ru70bsoe8k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;47;0;Houston Dynamo II;2820;DC;1,0
2673179673;334;1;1;47;2;7fbej4xwoq4imaf5l39304m37;1;26,2;54,8;2024-04-14T22:51:20.710Z;2024-04-14T22:51:23Z;[{'id': 4952793497, 'qualifierId': 213, 'value': '2.96'}, {'id': 4952793491, 'qualifierId': 140, 'value': '19.8'}, {'id': 4952793495, 'qualifierId': 212, 'value': '6.8'}, {'id': 4952793493, 'qualifierId': 141, 'value': '56.6'}, {'id': 4952793489, 'qualifierId': 56, 'value': 'Back'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;2,96;19,8;56,6;;;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;19,8;56,6;;;;;;;0;0;47;2;Houston Dynamo II;2822;DC;1,0
2673179695;335;1;1;47;4;7fbej4xwoq4imaf5l39304m37;0;19,0;54,2;2024-04-14T22:51:22.856Z;2024-04-14T22:51:25Z;[{'id': 4952793599, 'qualifierId': 212, 'value': '46.3'}, {'id': 4952793591, 'qualifierId': 157}, {'id': 4952793597, 'qualifierId': 141, 'value': '66.1'}, {'id': 4952793601, 'qualifierId': 213, 'value': '0.18'}, {'id': 4952793603, 'qualifierId': 1}, {'id': 4952793595, 'qualifierId': 140, 'value': '62.4'}, {'id': 4952793593, 'qualifierId': 56, 'value': 'Center'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;0,18;62,4;66,1;;;46,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;62,4;66,1;;;;;;;0;0;47;4;Houston Dynamo II;2824;DC;1,0
2673179703;407;49;1;47;8;7pmw399vh2v44cjle4fkklp1w;1;40,4;35,6;2024-04-14T22:51:26.656Z;2024-04-14T22:51:26Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;c7fwfgnk29e39p4ru70bsoe8k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;8;Sporting KC II;2828;DL;1,0
2673179743;408;1;1;47;10;7pmw399vh2v44cjle4fkklp1w;1;38,2;33,3;2024-04-14T22:51:29.089Z;2024-04-14T22:51:35Z;[{'id': 4952793869, 'qualifierId': 140, 'value': '22.1'}, {'id': 4952793867, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952793871, 'qualifierId': 141, 'value': '42.9'}, {'id': 4952793875, 'qualifierId': 213, 'value': '2.77'}, {'id': 4952793873, 'qualifierId': 212, 'value': '18.1'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;2,77;22,1;42,9;;;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;22,1;42,9;;;;;;;0;0;47;10;Sporting KC II;2830;DL;1,0
2673179761;409;1;1;47;16;7pmw399vh2v44cjle4fkklp1w;1;23,5;45,1;2024-04-14T22:51:35.296Z;2024-04-14T22:51:38Z;[{'id': 4952793981, 'qualifierId': 212, 'value': '11.5'}, {'id': 4952793975, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952793977, 'qualifierId': 140, 'value': '33.3'}, {'id': 4952793979, 'qualifierId': 141, 'value': '52.6'}, {'id': 4952793983, 'qualifierId': 213, 'value': '0.46'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;0,46;33,3;52,6;;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;33,3;52,6;;;;;;;0;0;47;16;Sporting KC II;2836;GK;1,0
2673179777;410;1;1;47;20;7pmw399vh2v44cjle4fkklp1w;1;35,9;61,2;2024-04-14T22:51:39.568Z;2024-04-14T22:51:41Z;[{'id': 4952794115, 'qualifierId': 212, 'value': '10.5'}, {'id': 4952794117, 'qualifierId': 213, 'value': '1.04'}, {'id': 4952794111, 'qualifierId': 140, 'value': '40.9'}, {'id': 4952794109, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952794113, 'qualifierId': 141, 'value': '74.5'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;1,04;40,9;74,5;;;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;40,9;74,5;;;;;;;0;0;47;20;Sporting KC II;2840;FW;1,0
2673179791;411;1;1;47;23;7pmw399vh2v44cjle4fkklp1w;1;41,5;70,9;2024-04-14T22:51:41.648Z;2024-04-14T22:51:44Z;[{'id': 4952794183, 'qualifierId': 141, 'value': '57.1'}, {'id': 4952794179, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952794185, 'qualifierId': 212, 'value': '9.6'}, {'id': 4952794187, 'qualifierId': 213, 'value': '4.48'}, {'id': 4952794181, 'qualifierId': 140, 'value': '39.4'}];77kab5634937x4txa891wg2s4;B. Raines;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;4,48;39,4;57,1;;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;39,4;57,1;;;;;;;0;0;47;23;Sporting KC II;2843;ML;1,0
2673179813;412;1;1;47;26;7pmw399vh2v44cjle4fkklp1w;1;46,1;56,0;2024-04-14T22:51:44.720Z;2024-04-14T22:51:49Z;[{'id': 4952794291, 'qualifierId': 140, 'value': '61.3'}, {'id': 4952794297, 'qualifierId': 213, 'value': '6.14'}, {'id': 4952794295, 'qualifierId': 212, 'value': '16.1'}, {'id': 4952794293, 'qualifierId': 141, 'value': '52.7'}, {'id': 4952794289, 'qualifierId': 56, 'value': 'Center'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;6,14;61,3;52,7;;;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;61,3;52,7;;;;;;;0;0;47;26;Sporting KC II;2846;MC;1,0
2673179829;413;1;1;47;30;7pmw399vh2v44cjle4fkklp1w;1;71,3;59,2;2024-04-14T22:51:49.121Z;2024-04-14T22:51:52Z;[{'id': 4952794395, 'qualifierId': 140, 'value': '79.8'}, {'id': 4952794399, 'qualifierId': 212, 'value': '11.0'}, {'id': 4952794397, 'qualifierId': 141, 'value': '68.6'}, {'id': 4952794401, 'qualifierId': 213, 'value': '0.62'}, {'id': 4952794393, 'qualifierId': 56, 'value': 'Center'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;c7fwfgnk29e39p4ru70bsoe8k;Pass;;;;;;;;;;0,62;79,8;68,6;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;79,8;68,6;;;;;;;0;0;47;30;Sporting KC II;2850;MC;1,0
2673179831;414;61;1;47;33;7pmw399vh2v44cjle4fkklp1w;0;79,8;68,6;2024-04-14T22:51:52.304Z;2024-04-14T22:51:52Z;[{'id': 4952794419, 'qualifierId': 56, 'value': 'Center'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;c7fwfgnk29e39p4ru70bsoe8k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;33;Sporting KC II;2853;FW;1,0
2673179849;336;12;1;47;34;7fbej4xwoq4imaf5l39304m37;1;18,2;28,8;2024-04-14T22:51:53.191Z;2024-04-14T22:51:56Z;[{'id': 4952794491, 'qualifierId': 212, 'value': '3.2'}, {'id': 4952794485, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952794489, 'qualifierId': 141, 'value': '31.6'}, {'id': 4952794487, 'qualifierId': 140, 'value': '20.7'}, {'id': 4952794493, 'qualifierId': 213, 'value': '0.63'}];44kah50v5w1on1mhbostzfrze;K. Pierre;;;c7fwfgnk29e39p4ru70bsoe8k;Clearance;;;;;;;;;;0,63;20,7;31,6;;;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;20,7;31,6;;;;;;;0;0;47;34;Houston Dynamo II;2854;DR;1,0
2673179841;415;61;1;47;36;7pmw399vh2v44cjle4fkklp1w;1;78,2;68,0;2024-04-14T22:51:55.479Z;2024-04-14T22:52:02Z;[{'id': 4952794475, 'qualifierId': 56, 'value': 'Center'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;c7fwfgnk29e39p4ru70bsoe8k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;36;Sporting KC II;2856;FW;1,0
2673179853;337;49;1;47;37;7fbej4xwoq4imaf5l39304m37;1;24,1;37,0;2024-04-14T22:51:56.118Z;2024-04-14T22:51:56Z;[];32t6g252ti1peycjite40qiy2;R. Hațegan;;;c7fwfgnk29e39p4ru70bsoe8k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;47;37;Houston Dynamo II;2857;FWL;1,0
