id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_Involved;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Zone;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Chipped;value_Head;value_LowCentre;value_RegularPlay;value_GoalmouthY;value_GoalmouthZ;value_LeftFooted;value_BlockedX;value_BlockedY;value_GkX;value_IndividualPlay;value_Volley;value_GkY;value_NotAssisted;value_Blocked;value_FirstTouch;value_35Centre;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_BoxRight;value_Assisted;value_RightFooted;value_LowRight;value_Left;value_Right;value_CornerTaken;value_Cross;value_Straight;value_OutOfPlay;value_VideoCoverageLost;value_NotVisible;value_BoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighRight;value_BigChance;value_OutOfBoxCentre;value_LowLeft;value_Foul;value_AttemptedTackle;value_Direct;value_InSwinger;value_BlockedPass;value_DeletedEventType;value_Hands;value_Collected;value_Diving;value_KeeperThrow;value_ParriedSafe;value_Shove/Push;value_FlickOn;value_PullBack;value_InjuredPlayerId;value_Injury;value_HighClaim;value_OverArm;value_NextEventGoalKick;value_GoalKick;value_Low;value_OwnGoal;value_HighCentre;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_DrinksBreak;value_RefereeDelay;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_HighLeft;value_Minutes;value_SwitchOfPlay;value_TacticalFoul;value_SmallBoxCentre;value_CloseLeft;value_High;value_Handball;value_FastBreak;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BoxLeft;value_FollowsShotRebound;value_GkKickFromHands;value_TimeWasting;value_SmallBoxLeft;value_FromCorner;value_SetPiece;value_BlockedCross;value_ThroughBall;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Standing;value_Feet;value_HitWoodwork;value_HitLeftPost;value_HitRightPost;value_ParriedDanger;value_KeeperTouched;value_OwnPlayer;value_NotPastGoalLine;value_FromShotOffTarget;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698047129;45;1;1;4;17;1zgjjyruyufrkh4xjvryqsb1i;1;38,2;28,5;2024-06-26T22:08:01.748Z;2024-06-26T22:08:03Z;[{'id': 5088266617, 'qualifierId': 140, 'value': '48.5'}, {'id': 5088266619, 'qualifierId': 141, 'value': '19.5'}, {'id': 5088266615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088266621, 'qualifierId': 212, 'value': '12.4'}, {'id': 5088266623, 'qualifierId': 213, 'value': '5.77'}, {'id': 5088266613, 'qualifierId': 3}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;12,4;19,5;48,5;;5,77;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;48,5;19,5;;;;;;;;0;4;17;New York RB II;257;MR;1,0
2698047135;46;1;1;4;18;1zgjjyruyufrkh4xjvryqsb1i;1;48,1;19,8;2024-06-26T22:08:02.685Z;2024-06-26T23:10:53Z;[{'id': 5088266675, 'qualifierId': 213, 'value': '2.83'}, {'id': 5088266671, 'qualifierId': 212, 'value': '4.0'}, {'id': 5088266663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088266667, 'qualifierId': 141, 'value': '21.6'}, {'id': 5088334521, 'qualifierId': 3}, {'id': 5088266665, 'qualifierId': 140, 'value': '44.5'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;4,0;21,6;44,5;;2,83;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;44,5;21,6;;;;;;;;0;4;18;New York RB II;258;FW;1,0
2698047139;47;50;1;4;19;1zgjjyruyufrkh4xjvryqsb1i;1;42,2;17,0;2024-06-26T22:08:03.588Z;2024-06-26T22:08:05Z;[{'id': 5088266693, 'qualifierId': 286}, {'id': 5088266723, 'qualifierId': 233, 'value': '51'}, {'id': 5088266691, 'qualifierId': 56, 'value': 'Back'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dml7kxkvg6jb3jn28ux2v7ms4;Dispossessed;;;;;;;;;;;;;;;;;;;51,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;4;19;New York RB II;259;MC;1,0
2698047133;51;7;1;4;19;4g68p0t2f5jzhzfr67i2rj1ex;1;57,8;83,0;2024-06-26T22:08:03.589Z;2024-06-26T22:08:05Z;[{'id': 5088266713, 'qualifierId': 233, 'value': '47'}, {'id': 5088266661, 'qualifierId': 285}, {'id': 5088266659, 'qualifierId': 56, 'value': 'Left'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dml7kxkvg6jb3jn28ux2v7ms4;Tackle;;;;;;;;;;;;;;;;;;1,0;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;19;Philadelphia Union II;259;MC;1,0
2698047153;52;1;1;4;20;4g68p0t2f5jzhzfr67i2rj1ex;1;60,8;87,6;2024-06-26T22:08:04.500Z;2024-06-26T22:08:06Z;[{'id': 5088266759, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088266763, 'qualifierId': 141, 'value': '96.4'}, {'id': 5088266761, 'qualifierId': 140, 'value': '68.4'}, {'id': 5088266767, 'qualifierId': 213, 'value': '0.64'}, {'id': 5088266765, 'qualifierId': 212, 'value': '10.0'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;10,0;96,4;68,4;;0,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;68,4;96,4;;;;;;;;0;4;20;Philadelphia Union II;260;MC;1,0
2698047155;53;61;1;4;22;4g68p0t2f5jzhzfr67i2rj1ex;0;67,3;91,5;2024-06-26T22:08:06.836Z;2024-06-26T22:08:07Z;[{'id': 5088266771, 'qualifierId': 56, 'value': 'Left'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;22;Philadelphia Union II;262;DC;1,0
2698047171;48;49;1;4;26;1zgjjyruyufrkh4xjvryqsb1i;1;37,4;20,1;2024-06-26T22:08:10.153Z;2024-06-26T22:08:10Z;[];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;4;26;New York RB II;266;MR;1,0
2698047191;49;1;1;4;26;1zgjjyruyufrkh4xjvryqsb1i;1;37,3;20,6;2024-06-26T22:08:11.059Z;2024-06-26T22:08:13Z;[{'id': 5088266933, 'qualifierId': 140, 'value': '40.5'}, {'id': 5088266935, 'qualifierId': 141, 'value': '27.4'}, {'id': 5088266931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088266937, 'qualifierId': 212, 'value': '5.7'}, {'id': 5088266939, 'qualifierId': 213, 'value': '0.94'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;5,7;27,4;40,5;;0,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,5;27,4;;;;;;;;0;4;26;New York RB II;266;MR;1,0
2698047201;50;1;1;4;27;1zgjjyruyufrkh4xjvryqsb1i;1;40,5;30,6;2024-06-26T22:08:11.997Z;2024-06-26T23:11:19Z;[{'id': 5088266993, 'qualifierId': 213, 'value': '4.02'}, {'id': 5088266985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088266989, 'qualifierId': 141, 'value': '25.6'}, {'id': 5088266987, 'qualifierId': 140, 'value': '37.8'}, {'id': 5088266991, 'qualifierId': 212, 'value': '4.4'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;4,4;25,6;37,8;;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;37,8;25,6;;;;;;;;0;4;27;New York RB II;267;ML;1,0
2698047207;51;3;1;4;28;1zgjjyruyufrkh4xjvryqsb1i;1;36,4;29,7;2024-06-26T22:08:12.804Z;2024-06-26T22:08:18Z;[{'id': 5088267025, 'qualifierId': 233, 'value': '54'}, {'id': 5088267015, 'qualifierId': 286}, {'id': 5088267013, 'qualifierId': 56, 'value': 'Back'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;dml7kxkvg6jb3jn28ux2v7ms4;Take On;;;;;;;;;;;;;;;;;;;54,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;4;28;New York RB II;268;MR;1,0
2698047189;54;45;1;4;28;4g68p0t2f5jzhzfr67i2rj1ex;0;63,6;70,3;2024-06-26T22:08:12.804Z;2024-06-26T22:08:18Z;[{'id': 5088266927, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088266929, 'qualifierId': 285}, {'id': 5088267037, 'qualifierId': 233, 'value': '51'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dml7kxkvg6jb3jn28ux2v7ms4;Challenge;;;;;;;;;;;;;;;;;;1,0;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;28;Philadelphia Union II;268;MC;1,0
2698047209;52;50;1;4;31;1zgjjyruyufrkh4xjvryqsb1i;1;31,4;32,9;2024-06-26T22:08:15.699Z;2024-06-26T22:08:18Z;[{'id': 5088267017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088267055, 'qualifierId': 233, 'value': '55'}, {'id': 5088267059, 'qualifierId': 285}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;dml7kxkvg6jb3jn28ux2v7ms4;Dispossessed;;;;;;;;;;;;;;;;;;1,0;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;4;31;New York RB II;271;MR;1,0
2698047199;55;7;1;4;31;4g68p0t2f5jzhzfr67i2rj1ex;1;68,6;67,1;2024-06-26T22:08:15.700Z;2024-06-26T22:08:18Z;[{'id': 5088266983, 'qualifierId': 286}, {'id': 5088267033, 'qualifierId': 233, 'value': '52'}, {'id': 5088266981, 'qualifierId': 56, 'value': 'Center'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dml7kxkvg6jb3jn28ux2v7ms4;Tackle;;;;;;;;;;;;;;;;;;;52,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;31;Philadelphia Union II;271;MC;1,0
2698047203;56;49;1;4;32;4g68p0t2f5jzhzfr67i2rj1ex;1;74,0;64,1;2024-06-26T22:08:16.581Z;2024-06-26T22:08:17Z;[];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;4;32;Philadelphia Union II;272;MC;1,0
2698047223;57;1;1;4;34;4g68p0t2f5jzhzfr67i2rj1ex;1;76,5;58,0;2024-06-26T22:08:18.916Z;2024-06-26T22:08:20Z;[{'id': 5088267097, 'qualifierId': 213, 'value': '5.29'}, {'id': 5088267089, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088267091, 'qualifierId': 140, 'value': '82.3'}, {'id': 5088267093, 'qualifierId': 141, 'value': '44.2'}, {'id': 5088267095, 'qualifierId': 212, 'value': '11.2'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;11,2;44,2;82,3;;5,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;82,3;44,2;;;;;;;;0;4;34;Philadelphia Union II;274;MC;1,0
2698047225;58;1;1;4;36;4g68p0t2f5jzhzfr67i2rj1ex;1;81,1;48,1;2024-06-26T22:08:20.405Z;2024-06-26T22:10:32Z;[{'id': 5088267101, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088269821, 'qualifierId': 141, 'value': '40.9'}, {'id': 5088269823, 'qualifierId': 212, 'value': '6.8'}, {'id': 5088269819, 'qualifierId': 140, 'value': '85.6'}, {'id': 5088270263, 'qualifierId': 210, 'value': '16'}, {'id': 5088270265, 'qualifierId': 22}, {'id': 5088269825, 'qualifierId': 213, 'value': '5.48'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;1,0;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;6,8;40,9;85,6;;5,48;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;85,6;40,9;;;;;;;;0;4;36;Philadelphia Union II;276;MR;1,0
2698047237;59;16;1;4;38;4g68p0t2f5jzhzfr67i2rj1ex;1;86,8;41,7;2024-06-26T22:08:22.773Z;2024-06-26T22:09:08Z;[{'id': 5088268123, 'qualifierId': 230, 'value': '97.3'}, {'id': 5088267171, 'qualifierId': 17}, {'id': 5088267881, 'qualifierId': 375, 'value': '04:37.789'}, {'id': 5088268119, 'qualifierId': 103, 'value': '25.9'}, {'id': 5088268117, 'qualifierId': 102, 'value': '47.6'}, {'id': 5088267877, 'qualifierId': 374, 'value': '2024-06-26 23:08:21.875'}, {'id': 5088268111, 'qualifierId': 29}, {'id': 5088267873, 'qualifierId': 20}, {'id': 5088268113, 'qualifierId': 55, 'value': '58'}, {'id': 5088268125, 'qualifierId': 231, 'value': '48.6'}, {'id': 5088267169, 'qualifierId': 22}, {'id': 5088268109, 'qualifierId': 81}, {'id': 5088268121, 'qualifierId': 214}, {'id': 5088267173, 'qualifierId': 56, 'value': 'Center'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;dml7kxkvg6jb3jn28ux2v7ms4;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;47,6;25,9;;;;97,3;;;48,6;;;;;;;;;;;;58,0;;1,0;1,0;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;47,6;25.9;58,0;ov4fk38lrcculu6tdbnrto2c;;1;4;38;Philadelphia Union II;278;FW;1,0
2698047419;53;1;1;5;23;1zgjjyruyufrkh4xjvryqsb1i;1;50,2;49,7;2024-06-26T22:09:07.813Z;2024-06-26T22:09:11Z;[{'id': 5088268151, 'qualifierId': 212, 'value': '16.2'}, {'id': 5088268155, 'qualifierId': 279, 'value': 'G'}, {'id': 5088268145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088268149, 'qualifierId': 141, 'value': '46.3'}, {'id': 5088268147, 'qualifierId': 140, 'value': '34.9'}, {'id': 5088268153, 'qualifierId': 213, 'value': '3.28'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;16,2;46,3;34,9;;3,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;34,9;46,3;;;;;;;;0;5;23;New York RB II;323;FW;1,0
2698047435;54;1;1;5;26;1zgjjyruyufrkh4xjvryqsb1i;1;35,8;55,2;2024-06-26T22:09:10.984Z;2024-06-26T22:09:13Z;[{'id': 5088268243, 'qualifierId': 141, 'value': '62.1'}, {'id': 5088268235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088268239, 'qualifierId': 140, 'value': '26.9'}, {'id': 5088268247, 'qualifierId': 212, 'value': '10.5'}, {'id': 5088268249, 'qualifierId': 213, 'value': '2.68'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;10,5;62,1;26,9;;2,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;26,9;62,1;;;;;;;;0;5;26;New York RB II;326;MC;1,0
2698047441;55;1;1;5;29;1zgjjyruyufrkh4xjvryqsb1i;1;27,8;62,1;2024-06-26T22:09:13.343Z;2024-06-26T22:09:15Z;[{'id': 5088268267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088268269, 'qualifierId': 140, 'value': '33.0'}, {'id': 5088268275, 'qualifierId': 213, 'value': '5.09'}, {'id': 5088268273, 'qualifierId': 212, 'value': '14.8'}, {'id': 5088268271, 'qualifierId': 141, 'value': '41.9'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;14,8;41,9;33,0;;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;33,0;41,9;;;;;;;;0;5;29;New York RB II;329;DC;1,0
2698047463;56;1;1;5;31;1zgjjyruyufrkh4xjvryqsb1i;1;32,7;42,8;2024-06-26T22:09:15.093Z;2024-06-26T22:09:18Z;[{'id': 5088268369, 'qualifierId': 141, 'value': '60.9'}, {'id': 5088268367, 'qualifierId': 140, 'value': '30.3'}, {'id': 5088268373, 'qualifierId': 213, 'value': '1.77'}, {'id': 5088268365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088268371, 'qualifierId': 212, 'value': '12.6'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;12,6;60,9;30,3;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;30,3;60,9;;;;;;;;0;5;31;New York RB II;331;DL;1,0
2698047481;57;1;1;5;34;1zgjjyruyufrkh4xjvryqsb1i;1;34,1;69,6;2024-06-26T22:09:18.545Z;2024-06-26T22:09:21Z;[{'id': 5088268481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088268487, 'qualifierId': 212, 'value': '16.4'}, {'id': 5088268489, 'qualifierId': 213, 'value': '1.26'}, {'id': 5088268485, 'qualifierId': 141, 'value': '92.6'}, {'id': 5088268483, 'qualifierId': 140, 'value': '38.9'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;16,4;92,6;38,9;;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;38,9;92,6;;;;;;;;0;5;34;New York RB II;334;DC;1,0
2698047495;58;1;1;5;37;1zgjjyruyufrkh4xjvryqsb1i;1;35,0;87,4;2024-06-26T22:09:21.373Z;2024-06-26T22:09:25Z;[{'id': 5088268581, 'qualifierId': 212, 'value': '34.9'}, {'id': 5088268575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088268577, 'qualifierId': 140, 'value': '63.2'}, {'id': 5088268583, 'qualifierId': 213, 'value': '5.73'}, {'id': 5088268579, 'qualifierId': 141, 'value': '60.3'}, {'id': 5088268585, 'qualifierId': 1}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;34,9;60,3;63,2;;5,73;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;63,2;60,3;;;;;;;;0;5;37;New York RB II;337;DC;1,0
2698047503;59;61;1;5;40;1zgjjyruyufrkh4xjvryqsb1i;1;63,6;60,3;2024-06-26T22:09:24.872Z;2024-06-26T23:11:59Z;[{'id': 5088268661, 'qualifierId': 56, 'value': 'Center'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;5;40;New York RB II;340;FW;1,0
2698047521;60;1;1;5;42;1zgjjyruyufrkh4xjvryqsb1i;1;73,0;55,8;2024-06-26T22:09:26.763Z;2024-06-26T22:09:51Z;[{'id': 5088268759, 'qualifierId': 140, 'value': '73.6'}, {'id': 5088268757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088268763, 'qualifierId': 212, 'value': '14.0'}, {'id': 5088269415, 'qualifierId': 210, 'value': '15'}, {'id': 5088268761, 'qualifierId': 141, 'value': '35.2'}, {'id': 5088268765, 'qualifierId': 213, 'value': '4.76'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;1,0;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;14,0;35,2;73,6;;4,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;73,6;35,2;;;;;;;;0;5;42;New York RB II;342;FW;1,0
