id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_Length;value_IntendedTackleTarget;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_SwitchOfPlay;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Assist;value_CloseHigh;value_GkY;value_RegularPlay;value_RelatedEventId;value_Assisted;value_RightFooted;value_IndividualPlay;value_GoalmouthZ;value_GkX;value_GoalmouthY;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_High;value_HeadPass;value_IntentionalAssist;value_BlockedX;value_BlockedY;value_BoxCentre;value_LowRight;value_FirstTouch;value_Hands;value_Fumble;value_ParriedDanger;value_Diving;value_GkHoof;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_DeletedEventType;value_KeeperThrow;value_LayOff;value_Head;value_Cross;value_Volley;value_BoxDeepRight;value_NotPastGoalLine;value_Right;value_MisHit;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BoxLeft;value_HitRightPost;value_HitWoodwork;value_LowCentre;value_LeftFooted;value_HitLeftPost;value_ParriedSafe;value_NotVisible;value_FairPlay;value_Injury;value_InjuredPlayerId;value_RefereeDelay;value_DrinksBreak;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseLeft;value_BigChance;value_Shove/Push;value_FastBreak;value_HighRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxRight;value_KickOff;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_Overrun;value_HighCentre;value_ThrowInSetPiece;value_Collected;value_Standing;value_CloseRight;value_Left;value_CornerTaken;value_OutSwinger;value_KeeperTouched;value_LowLeft;value_Minutes;value_SwerveLeft;value_EndType;value_AerialFoul;value_SixYardBlocked;value_SavedOffLine;value_Blocked;value_LastLine;value_DefBlock;value_BlockedCross;value_FromCorner;value_NotAssisted;value_Tactical;value_RecklessOffence;value_InSwinger;value_SmallBoxRight;value_CloseRightAndHigh;value_Stooping;value_OverArm;value_Handball;value_BoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702718887;552;1;2;57;37;dqx48fglv1l96cyrmjdod0xec;1;38,3;42,1;2024-07-22T00:21:09.174Z;2024-07-22T00:21:13Z;[{'id': 5114054177, 'qualifierId': 1}, {'id': 5114054167, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114054173, 'qualifierId': 212, 'value': '32.8'}, {'id': 5114054169, 'qualifierId': 140, 'value': '56.1'}, {'id': 5114054171, 'qualifierId': 141, 'value': '81.7'}, {'id': 5114054175, 'qualifierId': 213, 'value': '0.96'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;56,1;0,96;;81,7;32,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;56,1;81,7;;;;;;;0;0;57;37;Sporting KC II;3457;DC;1,0
2702718903;553;1;2;57;41;dqx48fglv1l96cyrmjdod0xec;0;56,3;72,3;2024-07-22T00:21:12.983Z;2024-07-22T00:21:15Z;[{'id': 5114054247, 'qualifierId': 213, 'value': '5.27'}, {'id': 5114054237, 'qualifierId': 155}, {'id': 5114054243, 'qualifierId': 141, 'value': '25.5'}, {'id': 5114054249, 'qualifierId': 1}, {'id': 5114054239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114054241, 'qualifierId': 140, 'value': '75.2'}, {'id': 5114054245, 'qualifierId': 212, 'value': '37.5'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;75,2;5,27;;25,5;37,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;75,2;25,5;;;;;;;0;0;57;41;Sporting KC II;3461;DC;1,0
2702718919;520;1;2;57;44;7fbej4xwoq4imaf5l39304m37;0;29,1;72,6;2024-07-22T00:21:16.510Z;2024-07-22T00:21:17Z;[{'id': 5114054339, 'qualifierId': 212, 'value': '11.0'}, {'id': 5114054337, 'qualifierId': 141, 'value': '69.4'}, {'id': 5114054341, 'qualifierId': 213, 'value': '6.08'}, {'id': 5114054331, 'qualifierId': 3}, {'id': 5114054333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114054335, 'qualifierId': 140, 'value': '39.4'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;39,4;6,08;;69,4;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;39,4;69,4;;;;;;;0;0;57;44;St. Louis City II;3464;DC;1,0
2702718941;554;1;2;57;48;dqx48fglv1l96cyrmjdod0xec;1;56,4;23,9;2024-07-22T00:21:19.894Z;2024-07-22T00:21:23Z;[{'id': 5114054463, 'qualifierId': 212, 'value': '16.2'}, {'id': 5114054461, 'qualifierId': 141, 'value': '3.2'}, {'id': 5114054465, 'qualifierId': 213, 'value': '5.23'}, {'id': 5114054457, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114054459, 'qualifierId': 140, 'value': '64.0'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;64,0;5,23;;3,2;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;64,0;3,2;;;;;;;0;0;57;48;Sporting KC II;3468;MC;1,0
2702718975;555;1;2;57;51;dqx48fglv1l96cyrmjdod0xec;1;64,0;3,2;2024-07-22T00:21:23.063Z;2024-07-22T00:21:27Z;[{'id': 5114054721, 'qualifierId': 212, 'value': '36.6'}, {'id': 5114054713, 'qualifierId': 155}, {'id': 5114054725, 'qualifierId': 1}, {'id': 5114054717, 'qualifierId': 140, 'value': '98.1'}, {'id': 5114054723, 'qualifierId': 213, 'value': '0.22'}, {'id': 5114054715, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114054719, 'qualifierId': 141, 'value': '14.7'}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;98,1;0,22;;14,7;36,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;98,1;14,7;;;;;;;0;0;57;51;Sporting KC II;3471;DR;1,0
2702718981;556;1;2;57;55;dqx48fglv1l96cyrmjdod0xec;0;98,1;14,7;2024-07-22T00:21:27.446Z;2024-07-22T00:21:32Z;[{'id': 5114054881, 'qualifierId': 236}, {'id': 5114054759, 'qualifierId': 212, 'value': '2.1'}, {'id': 5114054761, 'qualifierId': 213, 'value': '1.82'}, {'id': 5114054755, 'qualifierId': 140, 'value': '97.6'}, {'id': 5114054749, 'qualifierId': 2}, {'id': 5114054751, 'qualifierId': 155}, {'id': 5114054883, 'qualifierId': 233, 'value': '521'}, {'id': 5114054757, 'qualifierId': 141, 'value': '17.7'}, {'id': 5114054887, 'qualifierId': 286}, {'id': 5114054753, 'qualifierId': 56, 'value': 'Right'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;97,6;1,82;;17,7;2,1;;;;521,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;97,6;17,7;;;;;;;0;0;57;55;Sporting KC II;3475;MR;1,0
2702719003;521;12;2;57;55;7fbej4xwoq4imaf5l39304m37;1;3,1;80,5;2024-07-22T00:21:27.546Z;2024-07-22T00:21:33Z;[{'id': 5114054879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114054889, 'qualifierId': 233, 'value': '556'}, {'id': 5114054877, 'qualifierId': 185}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e6qqkbr3my64ad1eqclpoabro;Clearance;;;;;;;;;;;;;;;;;;556,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;57;55;St. Louis City II;3475;DC;1,0
2702719009;522;6;2;57;57;7fbej4xwoq4imaf5l39304m37;0;0,4;80,8;2024-07-22T00:21:29.350Z;2024-07-22T00:56:44Z;[{'id': 5114054913, 'qualifierId': 73}, {'id': 5114054909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114054965, 'qualifierId': 233, 'value': '557'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e6qqkbr3my64ad1eqclpoabro;Corner Awarded;;;;;;;;;;;;;;;;;;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;57;57;St. Louis City II;3477;DC;1,0
2702718987;557;6;2;57;57;dqx48fglv1l96cyrmjdod0xec;1;99,6;19,2;2024-07-22T00:21:29.350Z;2024-07-22T00:21:34Z;[{'id': 5114054939, 'qualifierId': 233, 'value': '522'}, {'id': 5114054797, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114054799, 'qualifierId': 75}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e6qqkbr3my64ad1eqclpoabro;Corner Awarded;;;;;;;;;;;;;;;;;;522,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;57;57;Sporting KC II;3477;MR;1,0
2702719205;558;1;2;58;32;dqx48fglv1l96cyrmjdod0xec;0;99,5;0,5;2024-07-22T00:22:04.520Z;2024-07-22T00:22:12Z;[{'id': 5114055957, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114055963, 'qualifierId': 212, 'value': '34.6'}, {'id': 5114055967, 'qualifierId': 1}, {'id': 5114055953, 'qualifierId': 155}, {'id': 5114055965, 'qualifierId': 213, 'value': '1.70'}, {'id': 5114055959, 'qualifierId': 140, 'value': '95.2'}, {'id': 5114055961, 'qualifierId': 141, 'value': '50.9'}, {'id': 5114055955, 'qualifierId': 224}, {'id': 5114055951, 'qualifierId': 6}, {'id': 5114055949, 'qualifierId': 2}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;95,2;1,7;;50,9;34,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;95,2;50,9;;;;;;;0;0;58;32;Sporting KC II;3512;MC;1,0
2702719217;523;44;2;58;36;7fbej4xwoq4imaf5l39304m37;1;5,4;47,8;2024-07-22T00:22:08.341Z;2024-07-22T00:22:11Z;[{'id': 5114056027, 'qualifierId': 233, 'value': '559'}, {'id': 5114056021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114056023, 'qualifierId': 285}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Aerial;;;;;;;;;;;;;;;;;;559,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;58;36;St. Louis City II;3516;DR;1,0
2702719207;559;44;2;58;36;dqx48fglv1l96cyrmjdod0xec;0;93,9;53,6;2024-07-22T00:22:08.342Z;2024-07-22T00:22:12Z;[{'id': 5114056075, 'qualifierId': 233, 'value': '523'}, {'id': 5114055973, 'qualifierId': 286}, {'id': 5114055971, 'qualifierId': 56, 'value': 'Center'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;e6qqkbr3my64ad1eqclpoabro;Aerial;;;;;;;;;;;;;;;;;;523,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;58;36;Sporting KC II;3516;FW;1,0
2702719221;560;13;2;58;38;dqx48fglv1l96cyrmjdod0xec;1;80,1;71,2;2024-07-22T00:22:09.877Z;2024-07-22T00:23:52Z;[{'id': 5114059297, 'qualifierId': 25}, {'id': 5114059585, 'qualifierId': 75}, {'id': 5114059299, 'qualifierId': 20}, {'id': 5114059589, 'qualifierId': 102, 'value': '0.5'}, {'id': 5114059607, 'qualifierId': 230, 'value': '98.6'}, {'id': 5114056037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114059303, 'qualifierId': 153}, {'id': 5114059603, 'qualifierId': 146, 'value': '98.4'}, {'id': 5114059595, 'qualifierId': 215}, {'id': 5114059609, 'qualifierId': 231, 'value': '51.4'}, {'id': 5114059605, 'qualifierId': 147, 'value': '1.1'}, {'id': 5114059601, 'qualifierId': 458}, {'id': 5114059593, 'qualifierId': 103, 'value': '16.7'}, {'id': 5114056035, 'qualifierId': 18}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e6qqkbr3my64ad1eqclpoabro;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,4;;;;1,0;1,0;16,7;98,6;0,5;1,0;;;;;;;;98,4;1,1;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;98,4;1,1;0,5;16.7;;;0;0;58;38;Sporting KC II;3518;MR;1,0
2702719223;524;12;2;58;38;7fbej4xwoq4imaf5l39304m37;1;7,2;45,5;2024-07-22T00:22:09.990Z;2024-07-22T00:22:12Z;[{'id': 5114056047, 'qualifierId': 140, 'value': '20.4'}, {'id': 5114056053, 'qualifierId': 212, 'value': '19.3'}, {'id': 5114056049, 'qualifierId': 141, 'value': '25.8'}, {'id': 5114056115, 'qualifierId': 15}, {'id': 5114056057, 'qualifierId': 213, 'value': '5.51'}, {'id': 5114056045, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Clearance;;;;;;;;;;20,4;5,51;;25,8;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;20,4;25,8;;;;;;;0;0;58;38;St. Louis City II;3518;DR;1,0
2702719573;525;5;2;58;40;7fbej4xwoq4imaf5l39304m37;1;3,2;100,9;2024-07-22T00:22:12.518Z;2024-07-22T00:56:48Z;[{'id': 5114058091, 'qualifierId': 233, 'value': '561'}, {'id': 5114058087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114058089, 'qualifierId': 347}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Out;;;;;;;;;;;;;;;;;;561,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;58;40;St. Louis City II;3520;DR;1,0
2702719237;561;5;2;58;40;dqx48fglv1l96cyrmjdod0xec;0;96,8;-0,9;2024-07-22T00:22:12.518Z;2024-07-22T00:23:05Z;[{'id': 5114056117, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114058101, 'qualifierId': 233, 'value': '525'}, {'id': 5114058085, 'qualifierId': 347}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e6qqkbr3my64ad1eqclpoabro;Out;;;;;;;;;;;;;;;;;;525,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;58;40;Sporting KC II;3520;MR;1,0
2702719455;562;18;2;59;8;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-07-22T00:22:40.279Z;2024-07-22T00:22:40Z;[{'id': 5114057323, 'qualifierId': 59, 'value': '72'}, {'id': 5114057321, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5114057319, 'qualifierId': 42}, {'id': 5114057371, 'qualifierId': 55, 'value': '563'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;e6qqkbr3my64ad1eqclpoabro;Player off;;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;563,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;563,0;276kl5oc1k19y1linbxml0xec;0;0;59;8;Sporting KC II;3548;DC;1,0
2702719459;563;19;2;59;8;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-07-22T00:22:40.280Z;2024-07-22T00:25:29Z;[{'id': 5114057343, 'qualifierId': 55, 'value': '562'}, {'id': 5114057333, 'qualifierId': 42}, {'id': 5114057337, 'qualifierId': 145, 'value': '6'}, {'id': 5114057377, 'qualifierId': 293, 'value': '4'}, {'id': 5114057341, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5114062975, 'qualifierId': 292, 'value': '4'}, {'id': 5114057339, 'qualifierId': 59, 'value': '42'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;e6qqkbr3my64ad1eqclpoabro;Player on;;;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;562,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;4,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;562,0;bbnk87q7t8pahznohwjjcvu5m;0;0;59;8;Sporting KC II;3548;Sub;1,0
2702719509;564;18;2;59;20;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-07-22T00:22:51.793Z;2024-07-22T00:22:52Z;[{'id': 5114057731, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5114057733, 'qualifierId': 59, 'value': '49'}, {'id': 5114057729, 'qualifierId': 42}, {'id': 5114057751, 'qualifierId': 55, 'value': '565'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e6qqkbr3my64ad1eqclpoabro;Player off;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;565,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;565,0;4eh46qse8ocmutobremniuolw;0;0;59;20;Sporting KC II;3560;MC;1,0
2702719511;565;19;2;59;20;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-07-22T00:22:51.794Z;2024-07-22T00:30:59Z;[{'id': 5114057745, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5114075053, 'qualifierId': 292, 'value': '7'}, {'id': 5114057741, 'qualifierId': 145, 'value': '8'}, {'id': 5114057743, 'qualifierId': 59, 'value': '94'}, {'id': 5114057753, 'qualifierId': 293, 'value': '3'}, {'id': 5114057747, 'qualifierId': 55, 'value': '564'}, {'id': 5114057737, 'qualifierId': 42}];4eh46qse8ocmutobremniuolw;C. Locker;;;e6qqkbr3my64ad1eqclpoabro;Player on;;;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;564,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;3,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;564,0;3dyn7hheqvs3gm3m84jrra9lg;0;0;59;20;Sporting KC II;3560;Sub;1,0
2702719537;566;18;2;59;25;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-07-22T00:22:57.646Z;2024-07-22T00:22:58Z;[{'id': 5114057915, 'qualifierId': 55, 'value': '567'}, {'id': 5114057871, 'qualifierId': 42}, {'id': 5114057873, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5114057875, 'qualifierId': 59, 'value': '56'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;e6qqkbr3my64ad1eqclpoabro;Player off;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;567,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;567,0;1b1vsi0l9xd0xy42q4p1bdk44;0;0;59;25;Sporting KC II;3565;FW;1,0
2702719541;567;19;2;59;25;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-07-22T00:22:57.647Z;2024-07-22T00:43:37Z;[{'id': 5114103667, 'qualifierId': 292, 'value': '7'}, {'id': 5114057909, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5114057901, 'qualifierId': 42}, {'id': 5114057911, 'qualifierId': 55, 'value': '566'}, {'id': 5114057905, 'qualifierId': 145, 'value': '10'}, {'id': 5114057917, 'qualifierId': 293, 'value': '2'}, {'id': 5114057907, 'qualifierId': 59, 'value': '97'}];1b1vsi0l9xd0xy42q4p1bdk44;L. Demitra;;;e6qqkbr3my64ad1eqclpoabro;Player on;;;97,0;;;;;;;;;;;;;;;;;;;;;;;;;;;566,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,0;2,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;566,0;92oqt9q51us5rpmqmvvrdso6i;0;0;59;25;Sporting KC II;3565;Sub;1,0
2702719577;526;1;2;59;33;7fbej4xwoq4imaf5l39304m37;1;3,7;100,0;2024-07-22T00:23:04.725Z;2024-07-22T00:23:06Z;[{'id': 5114058129, 'qualifierId': 213, 'value': '4.77'}, {'id': 5114058125, 'qualifierId': 141, 'value': '89.4'}, {'id': 5114058121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114058127, 'qualifierId': 212, 'value': '8.5'}, {'id': 5114058119, 'qualifierId': 107}, {'id': 5114058123, 'qualifierId': 140, 'value': '4.2'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;4,2;4,77;;89,4;8,5;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;4,2;89,4;;;;;;;0;0;59;33;St. Louis City II;3573;DC;1,0
2702719579;527;1;2;59;35;7fbej4xwoq4imaf5l39304m37;0;4,2;89,4;2024-07-22T00:23:06.854Z;2024-07-22T00:23:07Z;[{'id': 5114058133, 'qualifierId': 157}, {'id': 5114058143, 'qualifierId': 213, 'value': '6.26'}, {'id': 5114058137, 'qualifierId': 140, 'value': '59.3'}, {'id': 5114058135, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114058145, 'qualifierId': 1}, {'id': 5114058141, 'qualifierId': 212, 'value': '57.9'}, {'id': 5114058139, 'qualifierId': 141, 'value': '87.8'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;59,3;6,26;;87,8;57,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;59,3;87,8;;;;;;;0;0;59;35;St. Louis City II;3575;DC;1,0
