id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_BlockedPass;value_DeletedEventType;value_IntendedTackleTarget;value_ThroughBall;value_LongBall;value_LayOff;value_TouchTypePass;value_HeadPass;value_Chipped;value_TakeOnOvertake;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Cross;value_OutSwinger;value_LeftFooted;value_OverhitCross;value_Launch;value_TakeOnSpace;value_LeadingToAttempt;value_Assist;value_IntentionalAssist;value_BoxCentre;value_RelatedEventId;value_Blocked;value_GoalmouthY;value_SixYardBlocked;value_BigChance;value_GkY;value_BlockedX;value_LowRight;value_RightFooted;value_GoalmouthZ;value_Assisted;value_BlockedY;value_SavedOffLine;value_GkX;value_RelatedError1Id;value_1On1;value_RegularPlay;value_DefBlock;value_LastLine;value_OutOfPlay;value_FirstTouch;value_Head;value_NotPastGoalLine;value_Left;value_2NdAssist;value_PullBack;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_2NdRelatedEventId;value_2NdAssisted;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_NotAssisted;value_IndividualPlay;value_OutOfBoxCentre;value_MediumGkIntervention;value_Collected;value_Hands;value_Standing;value_KeeperThrow;value_BlockedCross;value_CornerTaken;value_LowGkIntervention;value_FlickOn;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutOfBoxDeepRight;value_SwerveRight;value_LowCentre;value_FreeKick;value_Diving;value_HighGkIntervention;value_SetPiece;value_High;value_Volley;value_NextEventGoalKick;value_Low;value_GoalKick;value_RecklessOffence;value_VideoCoverageLost;value_FastBreak;value_HighLeft;value_Shove/Push;value_Straight;value_DrivenCross;value_CloseLeft;value_Obstruction;value_ParriedSafe;value_Stooping;value_RefereeDelay;value_DrinksBreak;value_BoxDeepLeft;value_NotVisible;value_Right;value_InSwinger;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_Strong;value_CloseRightAndHigh;value_BoxRight;value_MisHit;value_Overrun;value_GkChallenge;value_BoxDeepRight;value_CloseRight;value_Injury;value_InjuredPlayerId;value_OtherObstacle;value_GkHoof;value_GoesToPenalties;value_LowLeft;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HighCentre;value_HitRightPost;value_HitWoodwork;value_Saved;value_KeeperTouched;value_Feet;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705323611;120;1;1;12;5;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,6;72,4;2024-08-03T01:17:01.082Z;2024-08-03T01:17:04Z;[{'id': 5128545963, 'qualifierId': 212, 'value': '22.4'}, {'id': 5128545957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128545965, 'qualifierId': 213, 'value': '4.46'}, {'id': 5128545961, 'qualifierId': 141, 'value': '40.6'}, {'id': 5128545959, 'qualifierId': 140, 'value': '25.2'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;4,46;40,6;22,4;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;25,2;40,6;;;;;;;;0;12;5;Austin II;725;DC;1,0
2705323615;121;1;1;12;7;99l7fsj6ykgbyqcb9zqqu9dgq;0;25,1;39,5;2024-08-03T01:17:02.905Z;2024-08-15T06:27:03Z;[{'id': 5128545977, 'qualifierId': 213, 'value': '0.01'}, {'id': 5128545975, 'qualifierId': 212, 'value': '13.7'}, {'id': 5128545969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128545971, 'qualifierId': 140, 'value': '38.1'}, {'id': 5128545973, 'qualifierId': 141, 'value': '39.7'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;0,01;39,7;13,7;38,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;38,1;39,7;;;;;;;;0;12;7;Austin II;727;DL;1,0
2709056513;800;51;1;12;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,1;25,9;2024-08-03T01:17:03.854Z;2024-08-15T06:26:59Z;[{'id': 5149113339, 'qualifierId': 169, 'value': '124'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ees57e9465fc1ffrnha1njdhw;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;124,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;12;8;Austin II;728;DL;1,0
2705323627;123;49;1;12;10;d0c07im4a6oj8qa7f1zlt3pqs;1;59,3;66,5;2024-08-03T01:17:05.637Z;2024-08-03T01:17:18Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ees57e9465fc1ffrnha1njdhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;12;10;North Texas;730;MC;1,0
2705323639;124;15;1;12;11;d0c07im4a6oj8qa7f1zlt3pqs;1;68,4;76,9;2024-08-03T01:17:06.973Z;2024-08-15T06:27:19Z;[{'id': 5128546115, 'qualifierId': 22}, {'id': 5149113353, 'qualifierId': 80}, {'id': 5128546413, 'qualifierId': 458}, {'id': 5128546415, 'qualifierId': 146, 'value': '85.1'}, {'id': 5128546417, 'qualifierId': 147, 'value': '56.9'}, {'id': 5128546251, 'qualifierId': 72}, {'id': 5128546411, 'qualifierId': 215}, {'id': 5149113351, 'qualifierId': 18}, {'id': 5128546421, 'qualifierId': 233, 'value': '122'}, {'id': 5128546407, 'qualifierId': 102, 'value': '47.2'}, {'id': 5128546119, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128546409, 'qualifierId': 103, 'value': '3.8'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ees57e9465fc1ffrnha1njdhw;Attempt Saved;;;;;;;;;;;;;;;;;122,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;47,2;;;;85,1;1,0;;3,8;;56,9;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;85,1;56,9;47,2;3.8;;;;0;12;11;North Texas;731;MC;1,0
2705323645;122;10;1;12;11;99l7fsj6ykgbyqcb9zqqu9dgq;1;14,2;39,1;2024-08-03T01:17:07.073Z;2024-08-15T06:27:28Z;[{'id': 5135984973, 'qualifierId': 377}, {'id': 5128546181, 'qualifierId': 177}, {'id': 5128546151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128546265, 'qualifierId': 233, 'value': '124'}, {'id': 5128546149, 'qualifierId': 182}, {'id': 5128546147, 'qualifierId': 178}];608d9yxcn99up33girsspyaga;A. Carrera;;;ees57e9465fc1ffrnha1njdhw;Save;;;;;;;;;;;;;;;;;124,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;12;11;Austin II;731;GK;1,0
2705323659;123;52;1;12;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,7;46,4;2024-08-03T01:17:08.427Z;2024-08-07T18:06:52Z;[{'id': 5135985061, 'qualifierId': 377}];608d9yxcn99up33girsspyaga;A. Carrera;;;ees57e9465fc1ffrnha1njdhw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;12;13;Austin II;733;GK;1,0
2705323697;124;1;1;12;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;11,1;48,1;2024-08-03T01:17:11.953Z;2024-08-03T01:17:16Z;[{'id': 5128546431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128546437, 'qualifierId': 141, 'value': '50.3'}, {'id': 5128546441, 'qualifierId': 213, 'value': '0.09'}, {'id': 5128546439, 'qualifierId': 212, 'value': '16.8'}, {'id': 5128546435, 'qualifierId': 140, 'value': '27.0'}, {'id': 5128546429, 'qualifierId': 123}];608d9yxcn99up33girsspyaga;A. Carrera;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;0,09;50,3;16,8;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;27,0;50,3;;;;;;;;0;12;16;Austin II;736;GK;1,0
2705323713;125;1;1;12;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,8;54,6;2024-08-03T01:17:16.011Z;2024-08-03T01:17:19Z;[{'id': 5128546525, 'qualifierId': 213, 'value': '1.74'}, {'id': 5128546521, 'qualifierId': 141, 'value': '74.2'}, {'id': 5128546523, 'qualifierId': 212, 'value': '13.5'}, {'id': 5128546517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128546519, 'qualifierId': 140, 'value': '27.6'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;1,74;74,2;13,5;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;27,6;74,2;;;;;;;;0;12;20;Austin II;740;MC;1,0
2705323741;126;1;1;12;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,4;73,6;2024-08-03T01:17:18.930Z;2024-08-03T01:17:22Z;[{'id': 5128546703, 'qualifierId': 141, 'value': '72.0'}, {'id': 5128546699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128546701, 'qualifierId': 140, 'value': '34.8'}, {'id': 5128546705, 'qualifierId': 212, 'value': '8.9'}, {'id': 5128546707, 'qualifierId': 213, 'value': '6.16'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;6,16;72,0;8,9;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;34,8;72,0;;;;;;;;0;12;23;Austin II;743;DC;1,0
2705323749;127;1;1;12;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;32,7;75,7;2024-08-03T01:17:22.730Z;2024-08-03T01:17:24Z;[{'id': 5128546733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128546739, 'qualifierId': 212, 'value': '12.4'}, {'id': 5128546741, 'qualifierId': 213, 'value': '1.24'}, {'id': 5128546737, 'qualifierId': 141, 'value': '93.0'}, {'id': 5128546735, 'qualifierId': 140, 'value': '36.5'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;1,24;93,0;12,4;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;36,5;93,0;;;;;;;;0;12;27;Austin II;747;MC;1,0
2705323773;128;1;1;12;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,4;92,9;2024-08-03T01:17:23.939Z;2024-08-03T01:17:27Z;[{'id': 5128546855, 'qualifierId': 213, 'value': '4.15'}, {'id': 5128546849, 'qualifierId': 140, 'value': '26.8'}, {'id': 5128546847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128546851, 'qualifierId': 141, 'value': '71.7'}, {'id': 5128546853, 'qualifierId': 212, 'value': '17.0'}];9acojrco6dg2i9otq02gj6904;T. Rose;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;4,15;71,7;17,0;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;26,8;71,7;;;;;;;;0;12;28;Austin II;748;DC;1,0
2705323813;129;1;1;12;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,8;71,7;2024-08-03T01:17:27.010Z;2024-08-03T01:17:34Z;[{'id': 5128547079, 'qualifierId': 141, 'value': '68.2'}, {'id': 5128547077, 'qualifierId': 140, 'value': '55.5'}, {'id': 5128547075, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128547081, 'qualifierId': 212, 'value': '30.2'}, {'id': 5128547083, 'qualifierId': 213, 'value': '6.20'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;6,2;68,2;30,2;55,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;55,5;68,2;;;;;;;;0;12;31;Austin II;751;DC;1,0
2705323785;125;83;1;12;34;d0c07im4a6oj8qa7f1zlt3pqs;0;39,2;30,1;2024-08-03T01:17:29.614Z;2024-08-03T01:38:25Z;[{'id': 5128579335, 'qualifierId': 399, 'value': '8vnnownnzz2ksuuitbw3ax5yi'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ees57e9465fc1ffrnha1njdhw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;12;34;North Texas;754;MC;1,0
2705323827;130;1;1;12;39;99l7fsj6ykgbyqcb9zqqu9dgq;0;81,8;69,4;2024-08-03T01:17:34.122Z;2024-08-03T01:17:35Z;[{'id': 5128547167, 'qualifierId': 213, 'value': '0.35'}, {'id': 5128547163, 'qualifierId': 141, 'value': '76.7'}, {'id': 5128547159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128547165, 'qualifierId': 212, 'value': '14.3'}, {'id': 5128547161, 'qualifierId': 140, 'value': '94.6'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;0,35;76,7;14,3;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;94,6;76,7;;;;;;;;0;12;39;Austin II;759;AMC;1,0
2705323841;126;12;1;12;41;d0c07im4a6oj8qa7f1zlt3pqs;1;10,0;30,8;2024-08-03T01:17:36.174Z;2024-08-03T01:17:38Z;[{'id': 5128547267, 'qualifierId': 213, 'value': '5.38'}, {'id': 5128547259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128547265, 'qualifierId': 212, 'value': '4.9'}, {'id': 5128547261, 'qualifierId': 140, 'value': '12.9'}, {'id': 5128547263, 'qualifierId': 141, 'value': '25.1'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ees57e9465fc1ffrnha1njdhw;Clearance;;;;;;;;;;;;5,38;25,1;4,9;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;12,9;25,1;;;;;;;;0;12;41;North Texas;761;DR;1,0
2705323851;131;61;1;12;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;94,4;76,7;2024-08-03T01:17:37.204Z;2024-08-03T01:39:16Z;[{'id': 5128547309, 'qualifierId': 56, 'value': 'Center'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;ees57e9465fc1ffrnha1njdhw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;12;42;Austin II;762;AML;1,0
2705323941;127;5;1;12;43;d0c07im4a6oj8qa7f1zlt3pqs;1;9,5;-1,5;2024-08-03T01:17:38.191Z;2024-08-03T01:17:53Z;[{'id': 5128547781, 'qualifierId': 347}, {'id': 5128547805, 'qualifierId': 233, 'value': '132'}, {'id': 5128547779, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ees57e9465fc1ffrnha1njdhw;Out;;;;;;;;;;;;;;;;;132,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;12;43;North Texas;763;DR;1,0
2705323857;132;5;1;12;43;99l7fsj6ykgbyqcb9zqqu9dgq;0;90,5;101,5;2024-08-03T01:17:38.191Z;2024-08-03T01:38:05Z;[{'id': 5128547335, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128547823, 'qualifierId': 233, 'value': '127'}, {'id': 5128547337, 'qualifierId': 347}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;ees57e9465fc1ffrnha1njdhw;Out;;;;;;;;;;;;;;;;;127,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;12;43;Austin II;763;AML;1,0
2705324033;128;1;1;13;20;d0c07im4a6oj8qa7f1zlt3pqs;0;21,1;0,0;2024-08-03T01:18:15.248Z;2024-08-03T01:18:20Z;[{'id': 5128548375, 'qualifierId': 141, 'value': '15.2'}, {'id': 5128548371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128548369, 'qualifierId': 107}, {'id': 5128548373, 'qualifierId': 140, 'value': '37.4'}, {'id': 5128548379, 'qualifierId': 213, 'value': '0.59'}, {'id': 5128548377, 'qualifierId': 212, 'value': '20.6'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;0,59;15,2;20,6;37,4;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;37,4;15,2;;;;;;;;0;13;20;North Texas;800;DR;1,0
2705324023;133;44;1;13;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,9;87,4;2024-08-03T01:18:18.043Z;2024-08-03T01:18:21Z;[{'id': 5128548443, 'qualifierId': 233, 'value': '129'}, {'id': 5128548313, 'qualifierId': 286}, {'id': 5128548311, 'qualifierId': 56, 'value': 'Left'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;ees57e9465fc1ffrnha1njdhw;Aerial;;;;;;;;;;;;;;;;1,0;129,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;13;22;Austin II;802;DC;1,0
2705324037;129;44;1;13;22;d0c07im4a6oj8qa7f1zlt3pqs;0;39,1;12,6;2024-08-03T01:18:18.044Z;2024-08-03T01:18:21Z;[{'id': 5128548461, 'qualifierId': 233, 'value': '133'}, {'id': 5128548399, 'qualifierId': 285}, {'id': 5128548397, 'qualifierId': 56, 'value': 'Back'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;ees57e9465fc1ffrnha1njdhw;Aerial;;;;;;;;;;;;;;;;;133,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;13;22;North Texas;802;FW;1,0
2705324029;134;1;1;13;23;99l7fsj6ykgbyqcb9zqqu9dgq;0;59,3;89,9;2024-08-03T01:18:18.403Z;2024-08-03T01:18:18Z;[{'id': 5128548355, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128548361, 'qualifierId': 212, 'value': '2.7'}, {'id': 5128548363, 'qualifierId': 213, 'value': '1.13'}, {'id': 5128548353, 'qualifierId': 3}, {'id': 5128548359, 'qualifierId': 141, 'value': '93.5'}, {'id': 5128548357, 'qualifierId': 140, 'value': '60.4'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;1,13;93,5;2,7;60,4;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;60,4;93,5;;;;;;;;0;13;23;Austin II;803;DC;1,0
2705324055;130;1;1;13;25;d0c07im4a6oj8qa7f1zlt3pqs;1;36,4;6,2;2024-08-03T01:18:20.767Z;2024-08-03T01:18:22Z;[{'id': 5128548499, 'qualifierId': 141, 'value': '12.7'}, {'id': 5128548501, 'qualifierId': 212, 'value': '4.5'}, {'id': 5128548497, 'qualifierId': 140, 'value': '35.7'}, {'id': 5128548503, 'qualifierId': 213, 'value': '1.74'}, {'id': 5128548495, 'qualifierId': 56, 'value': 'Back'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;ees57e9465fc1ffrnha1njdhw;Pass;;;;;;;;;;;;1,74;12,7;4,5;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;35,7;12,7;;;;;;;;0;13;25;North Texas;805;MR;1,0
