id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_MisHit;value_FirstTouch;value_GoalmouthZ;value_SmallBoxRight;value_Assisted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_HeadPass;value_LayOff;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Shove/Push;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_CloseHigh;value_ShirtPull/Holding;value_Head;value_Volley;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_LowLeft;value_SetPiece;value_Tap;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_High;value_BigChance;value_Overrun;value_BlockedY;value_HighCentre;value_IndividualPlay;value_BlockedX;value_Reaching;value_Fingertip;value_HighGkIntervention;value_Hands;value_HitBar;value_LowRight;value_SmallBoxLeft;value_Sliding;value_ParriedSafe;value_VideoCoverageLost;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Left;value_CornerTaken;value_InSwinger;value_SmallBoxCentre;value_FromCorner;value_Blocked;value_DefBlock;value_LowCentre;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_Minutes;value_OutOfPlay;value_Collected;value_Standing;value_EndType;value_Tactical;value_Weak;value_BoxLeft;value_TacticalFoul;value_BoxRight;value_PenaltyTakerId;value_Handball;value_Penalty;value_Dissent;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FlickOn;value_HighClaim;value_GkChallenge;value_Stooping;value_FastBreak;value_Defensive1V1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728523095;616;1;2;76;36;4gymgvqmve0m2vh89v84tt3x0;1;48,0;48,0;2024-09-29T22:43:42.446Z;2024-09-29T22:43:46Z;[{'id': 5255884263, 'qualifierId': 140, 'value': '55.2'}, {'id': 5255884261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255884267, 'qualifierId': 212, 'value': '18.0'}, {'id': 5255884265, 'qualifierId': 141, 'value': '72.1'}, {'id': 5255884269, 'qualifierId': 213, 'value': '1.14'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;18,0;;;72,1;55,2;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;55,2;72,1;;;;;;;;0;76;36;Carolina Core;4596;DR;1,0
2728523121;617;1;2;76;40;4gymgvqmve0m2vh89v84tt3x0;1;70,6;69,8;2024-09-29T22:43:45.949Z;2024-09-29T22:43:48Z;[{'id': 5255884433, 'qualifierId': 141, 'value': '60.3'}, {'id': 5255884431, 'qualifierId': 140, 'value': '76.6'}, {'id': 5255884437, 'qualifierId': 213, 'value': '5.49'}, {'id': 5255884435, 'qualifierId': 212, 'value': '9.0'}, {'id': 5255884429, 'qualifierId': 56, 'value': 'Center'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;9,0;;;60,3;76,6;5,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;76,6;60,3;;;;;;;;0;76;40;Carolina Core;4600;DC;1,0
2728523155;618;1;2;76;42;4gymgvqmve0m2vh89v84tt3x0;1;77,8;60,3;2024-09-29T22:43:48.126Z;2024-09-29T22:43:52Z;[{'id': 5255884605, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255884607, 'qualifierId': 140, 'value': '63.2'}, {'id': 5255884611, 'qualifierId': 212, 'value': '15.3'}, {'id': 5255884609, 'qualifierId': 141, 'value': '59.8'}, {'id': 5255884613, 'qualifierId': 213, 'value': '3.16'}];7edr5aal1wga8ufahy4xt2b6c;T. Tropeano;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,3;;;59,8;63,2;3,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;63,2;59,8;;;;;;;;0;76;42;Carolina Core;4602;Sub;1,0
2728523171;619;1;2;76;46;4gymgvqmve0m2vh89v84tt3x0;1;63,5;60,9;2024-09-29T22:43:52.062Z;2024-09-29T22:43:54Z;[{'id': 5255884677, 'qualifierId': 212, 'value': '15.3'}, {'id': 5255884665, 'qualifierId': 140, 'value': '59.5'}, {'id': 5255884675, 'qualifierId': 141, 'value': '39.3'}, {'id': 5255884661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255884679, 'qualifierId': 213, 'value': '4.43'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,3;;;39,3;59,5;4,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;59,5;39,3;;;;;;;;0;76;46;Carolina Core;4606;Sub;1,0
2728523213;620;1;2;76;48;4gymgvqmve0m2vh89v84tt3x0;1;59,4;39,6;2024-09-29T22:43:54.126Z;2024-09-29T22:43:57Z;[{'id': 5255884949, 'qualifierId': 141, 'value': '42.7'}, {'id': 5255884947, 'qualifierId': 140, 'value': '70.9'}, {'id': 5255884945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255884953, 'qualifierId': 213, 'value': '0.17'}, {'id': 5255884951, 'qualifierId': 212, 'value': '12.3'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;12,3;;;42,7;70,9;0,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,9;42,7;;;;;;;;0;76;48;Carolina Core;4608;DC;1,0
2728523239;621;1;2;76;51;4gymgvqmve0m2vh89v84tt3x0;1;72,1;45,5;2024-09-29T22:43:57.023Z;2024-10-03T12:20:03Z;[{'id': 5262352229, 'qualifierId': 168}, {'id': 5255885069, 'qualifierId': 141, 'value': '55.0'}, {'id': 5255885073, 'qualifierId': 212, 'value': '6.6'}, {'id': 5255885061, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255885063, 'qualifierId': 140, 'value': '73.3'}, {'id': 5255885077, 'qualifierId': 213, 'value': '1.38'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;6,6;;;55,0;73,3;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;73,3;55,0;;;;;;;;0;76;51;Carolina Core;4611;MC;1,0
2728523275;622;1;2;76;53;4gymgvqmve0m2vh89v84tt3x0;1;73,5;56,1;2024-09-29T22:43:58.702Z;2024-09-29T22:44:00Z;[{'id': 5255885217, 'qualifierId': 141, 'value': '63.1'}, {'id': 5255885215, 'qualifierId': 140, 'value': '69.5'}, {'id': 5255885213, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255885221, 'qualifierId': 213, 'value': '2.29'}, {'id': 5255885219, 'qualifierId': 212, 'value': '6.3'}];7edr5aal1wga8ufahy4xt2b6c;T. Tropeano;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;6,3;;;63,1;69,5;2,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;69,5;63,1;;;;;;;;0;76;53;Carolina Core;4613;Sub;1,0
2728523313;623;1;2;76;54;4gymgvqmve0m2vh89v84tt3x0;1;69,5;63,1;2024-09-29T22:44:00.590Z;2024-09-29T22:44:03Z;[{'id': 5255885407, 'qualifierId': 140, 'value': '70.6'}, {'id': 5255885405, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255885413, 'qualifierId': 213, 'value': '4.85'}, {'id': 5255885411, 'qualifierId': 212, 'value': '8.6'}, {'id': 5255885409, 'qualifierId': 141, 'value': '50.5'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;8,6;;;50,5;70,6;4,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,6;50,5;;;;;;;;0;76;54;Carolina Core;4614;DC;1,0
2728523329;624;1;2;76;57;4gymgvqmve0m2vh89v84tt3x0;1;73,0;44,7;2024-09-29T22:44:02.911Z;2024-09-29T22:44:08Z;[{'id': 5255885489, 'qualifierId': 140, 'value': '85.7'}, {'id': 5255885491, 'qualifierId': 141, 'value': '45.8'}, {'id': 5255885493, 'qualifierId': 212, 'value': '13.4'}, {'id': 5255885495, 'qualifierId': 213, 'value': '0.06'}, {'id': 5255885487, 'qualifierId': 56, 'value': 'Center'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;13,4;;;45,8;85,7;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;85,7;45,8;;;;;;;;0;76;57;Carolina Core;4617;MC;1,0
2728523367;625;61;2;76;58;4gymgvqmve0m2vh89v84tt3x0;0;85,7;45,8;2024-09-29T22:44:04.206Z;2024-09-29T23:23:56Z;[{'id': 5255885649, 'qualifierId': 56, 'value': 'Center'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;h4q1i5yeer7xvambfw7l39xw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;76;58;Carolina Core;4618;Sub;1,0
2728523337;581;49;2;76;59;2nnef9tr9g7m2s6n873qif95g;1;12,6;59,1;2024-09-29T22:44:04.723Z;2024-09-29T22:44:04Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;76;59;Huntsville City;4619;DC;1,0
2728523435;582;1;2;77;3;2nnef9tr9g7m2s6n873qif95g;1;11,7;78,1;2024-09-29T22:44:09.091Z;2024-09-29T22:44:10Z;[{'id': 5255885987, 'qualifierId': 140, 'value': '26.4'}, {'id': 5255885985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255885993, 'qualifierId': 213, 'value': '0.55'}, {'id': 5255885989, 'qualifierId': 141, 'value': '92.0'}, {'id': 5255885991, 'qualifierId': 212, 'value': '18.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;18,1;;;92,0;26,4;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,4;92,0;;;;;;;;0;77;3;Huntsville City;4623;DC;1,0
2728523483;583;1;2;77;4;2nnef9tr9g7m2s6n873qif95g;1;26,4;92,0;2024-09-29T22:44:10.162Z;2024-09-29T22:44:13Z;[{'id': 5255886187, 'qualifierId': 141, 'value': '73.3'}, {'id': 5255886185, 'qualifierId': 140, 'value': '18.8'}, {'id': 5255886183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255886191, 'qualifierId': 213, 'value': '4.15'}, {'id': 5255886189, 'qualifierId': 212, 'value': '15.0'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,0;;;73,3;18,8;4,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;18,8;73,3;;;;;;;;0;77;4;Huntsville City;4624;FW;1,0
2728523519;584;1;2;77;8;2nnef9tr9g7m2s6n873qif95g;0;23,7;75,0;2024-09-29T22:44:13.794Z;2024-09-29T22:44:16Z;[{'id': 5255886369, 'qualifierId': 140, 'value': '43.5'}, {'id': 5255886373, 'qualifierId': 212, 'value': '22.8'}, {'id': 5255886371, 'qualifierId': 141, 'value': '88.7'}, {'id': 5255886367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255886375, 'qualifierId': 213, 'value': '0.42'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;22,8;;;88,7;43,5;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,5;88,7;;;;;;;;0;77;8;Huntsville City;4628;DML;1,0
2728523535;585;4;2;77;11;2nnef9tr9g7m2s6n873qif95g;1;39,5;88,6;2024-09-29T22:44:17.363Z;2024-10-03T12:22:51Z;[{'id': 5255886671, 'qualifierId': 286}, {'id': 5255886663, 'qualifierId': 13}, {'id': 5255886667, 'qualifierId': 152}, {'id': 5255886665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255886685, 'qualifierId': 233, 'value': '626'}, {'id': 5255886669, 'qualifierId': 265}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;h4q1i5yeer7xvambfw7l39xw;Foul;;;;;;;;;;;;;;;;;;;626,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;77;11;Huntsville City;4631;Sub;1,0
2728523543;626;4;2;77;11;4gymgvqmve0m2vh89v84tt3x0;0;60,5;11,4;2024-09-29T22:44:17.364Z;2024-09-29T23:00:27Z;[{'id': 5255886569, 'qualifierId': 285}, {'id': 5255886719, 'qualifierId': 233, 'value': '585'}, {'id': 5255886565, 'qualifierId': 152}, {'id': 5255886567, 'qualifierId': 265}, {'id': 5255886561, 'qualifierId': 13}, {'id': 5255886563, 'qualifierId': 56, 'value': 'Right'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Foul;;;;;;;;;;;;;;;;;;1,0;585,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;77;11;Carolina Core;4631;DC;1,0
2728523645;586;43;2;77;19;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-09-29T22:44:25.205Z;2024-09-29T22:44:28Z;[{'id': 5255887003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255887281, 'qualifierId': 144, 'value': '50'}, {'id': 5255887005, 'qualifierId': 286, 'value': '0'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;h4q1i5yeer7xvambfw7l39xw;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;77;19;Huntsville City;4639;DML;1,0
2728523653;587;43;2;77;19;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-09-29T22:44:25.346Z;2024-09-29T22:44:29Z;[{'id': 5255887053, 'qualifierId': 286, 'value': '0'}, {'id': 5255887051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255887435, 'qualifierId': 144, 'value': '50'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;h4q1i5yeer7xvambfw7l39xw;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;77;19;Huntsville City;4639;DML;1,0
2728523657;588;43;2;77;19;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-09-29T22:44:25.492Z;2024-09-29T22:44:31Z;[{'id': 5255887075, 'qualifierId': 286, 'value': '0'}, {'id': 5255887073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255887581, 'qualifierId': 144, 'value': '50'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;h4q1i5yeer7xvambfw7l39xw;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;77;19;Huntsville City;4639;DML;1,0
2728523791;627;40;2;77;29;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-09-29T22:44:34.716Z;2024-09-30T14:01:04Z;[{'id': 5255887833, 'qualifierId': 130, 'value': '8'}, {'id': 5255887827, 'qualifierId': 30, 'value': 'efek04gkkjjwr6vo2mi008dm, 1kr4ax5uy3f9gbjzr34u0svf8, 2ijhxcgr8wqnb8ovss9064jmy, 63td0sigm6tp2tg8yovf5npm2, 3s1a50dskuehneuuy9b1nxg4, 6jzijlp0e2w4qjan9eto35wd0, dz7v9xfcwdvjioeyv4z54neqy, 5mkyx29nr54rr3quwdgfpz3oq, 7edr5aal1wga8ufahy4xt2b6c, d67mnqsp2nri79bpvblsufbis, 6qe888q8yqq73bxr27jbyu2hg, bvmdxx61yedgrgfw586y8dgr8, 6prn3rxp49rsfl8mxq2tqzf9w, 2mmciwk6gllcf11plcch710yc, ey3cije9wci4nh0sxgq922zh0'}, {'id': 5255887831, 'qualifierId': 59, 'value': '67, 47, 56, 12, 15, 5, 17, 32, 46, 7, 10, 30, 77, 1, 41'}, {'id': 5255887835, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0'}, {'id': 5256924167, 'qualifierId': 319}, {'id': 5255887829, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5'}];;;;h4q1i5yeer7xvambfw7l39xw;Formation change;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;77;29;Carolina Core;4649;;
2728524011;589;1;2;77;43;2nnef9tr9g7m2s6n873qif95g;1;38,2;92,9;2024-09-29T22:44:49.538Z;2024-10-03T14:13:47Z;[{'id': 5255888903, 'qualifierId': 141, 'value': '77.6'}, {'id': 5255888901, 'qualifierId': 140, 'value': '25.6'}, {'id': 5255888897, 'qualifierId': 152}, {'id': 5255888907, 'qualifierId': 213, 'value': '3.81'}, {'id': 5255888895, 'qualifierId': 5}, {'id': 5255888905, 'qualifierId': 212, 'value': '16.8'}, {'id': 5255888899, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;16,8;;;77,6;25,6;3,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;25,6;77,6;;;;;;;;0;77;43;Huntsville City;4663;DMC;1,0
2728524025;590;1;2;77;46;2nnef9tr9g7m2s6n873qif95g;1;25,6;77,6;2024-09-29T22:44:52.002Z;2024-09-29T22:44:53Z;[{'id': 5255888975, 'qualifierId': 212, 'value': '10.6'}, {'id': 5255888977, 'qualifierId': 213, 'value': '0.48'}, {'id': 5255888971, 'qualifierId': 140, 'value': '34.6'}, {'id': 5255888973, 'qualifierId': 141, 'value': '84.8'}, {'id': 5255888969, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;10,6;;;84,8;34,6;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;34,6;84,8;;;;;;;;0;77;46;Huntsville City;4666;DC;1,0
2728524067;591;1;2;77;47;2nnef9tr9g7m2s6n873qif95g;1;34,6;84,8;2024-09-29T22:44:53.122Z;2024-10-03T14:13:44Z;[{'id': 5255889181, 'qualifierId': 140, 'value': '20.1'}, {'id': 5255889183, 'qualifierId': 141, 'value': '82.9'}, {'id': 5255889185, 'qualifierId': 212, 'value': '15.3'}, {'id': 5255889179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255889187, 'qualifierId': 213, 'value': '3.23'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,3;;;82,9;20,1;3,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;20,1;82,9;;;;;;;;0;77;47;Huntsville City;4667;DMC;1,0
2728524119;592;1;2;77;49;2nnef9tr9g7m2s6n873qif95g;1;22,1;82,1;2024-09-29T22:44:55.171Z;2024-09-29T22:44:59Z;[{'id': 5255889429, 'qualifierId': 141, 'value': '57.5'}, {'id': 5255889427, 'qualifierId': 140, 'value': '9.9'}, {'id': 5255889431, 'qualifierId': 212, 'value': '21.1'}, {'id': 5255889433, 'qualifierId': 213, 'value': '4.06'}, {'id': 5255889425, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;21,1;;;57,5;9,9;4,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;9,9;57,5;;;;;;;;0;77;49;Huntsville City;4669;DC;1,0
