id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_Launch;value_Direct;value_AerialFoul;value_Offensive;value_Foul;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_FreeKickTaken;value_TouchTypePass;value_BlockedPass;value_TakeOnSpace;value_LayOff;value_AttemptedTackle;value_NotVisible;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_FlickOn;value_IntendedTackleTarget;value_Shove/Push;value_ThroughBall;value_LowGkIntervention;value_TouchTypeControl;value_InSwinger;value_LeftFooted;value_Cross;value_SwitchOfPlay;value_DrivenCross;value_Assist;value_RightFooted;value_IntentionalAssist;value_RegularPlay;value_Straight;value_RelatedEventId;value_BoxCentre;value_FirstTouch;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkX;value_BigChance;value_GoalShotTimestamp;value_GkY;value_GoalmouthY;value_Assisted;value_GkYTimeOfGoal;value_GoalmouthZ;value_HighCentre;value_OtherObstacle;value_Left;value_CornerTaken;value_Head;value_NextEventGoalKick;value_OutSwinger;value_Handball;value_ThrowInSetPiece;value_LowRight;value_BoxRight;value_IndividualPlay;value_BlockedY;value_BlockedX;value_HighGkIntervention;value_Hands;value_ParriedSafe;value_Standing;value_Right;value_OverhitCross;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeClearance;value_LowCentre;value_Blocked;value_DefBlock;value_HighClaim;value_NotAssisted;value_High;value_OutOfBoxCentre;value_FreeKick;value_SwerveRight;value_Diving;value_Collected;value_ShirtPull/Holding;value_BlockedClearance;value_RecklessOffence;value_YellowCard;value_Unchallenged;value_OverArm;value_Dissent;value_SetPiece;value_ByWall;value_Minutes;value_TacticalFoul;value_SwerveLeft;value_SmallBoxLeft;value_HighLeft;value_FromCorner;value_EndType;value_Reaching;value_CloseRight;value_CloseHigh;value_FastBreak;value_ParriedDanger;value_Feet;value_Sliding;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_RefereeStop;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_Defensive1V1;value_1On1;value_OtherBodyPart;value_EnteringField;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_FloatedCross;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707721507;261;7;1;27;8;cwnjxlibb02fuh0vwgvac6h45;1;59,5;83,5;2024-08-11T00:30:53.118Z;2024-08-20T17:07:25Z;[{'id': 5141768333, 'qualifierId': 56, 'value': 'Left'}, {'id': 5161508013, 'qualifierId': 285}, {'id': 5161664259, 'qualifierId': 233, 'value': '238'}, {'id': 5161508283, 'qualifierId': 384}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;el6c0dexrb9nk54n9etlu074k;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;238,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;27;8;Huntsville City;1628;MC;1,0
2708634333;893;1;1;27;9;cwnjxlibb02fuh0vwgvac6h45;1;63,7;76,6;2024-08-11T00:30:54.520Z;2024-08-13T10:04:32Z;[{'id': 5146726949, 'qualifierId': 140, 'value': '56.6'}, {'id': 5146726955, 'qualifierId': 213, 'value': '3.62'}, {'id': 5146726951, 'qualifierId': 141, 'value': '70.9'}, {'id': 5146726947, 'qualifierId': 56, 'value': 'Center'}, {'id': 5146726953, 'qualifierId': 212, 'value': '8.4'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;70,9;;3,62;;8,4;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,6;70,9;;;;;;;0;0;27;9;Huntsville City;1629;AMC;1,0
2708634335;894;49;1;27;11;cwnjxlibb02fuh0vwgvac6h45;1;57,2;72,9;2024-08-11T00:30:55.769Z;2024-08-13T10:04:32Z;[];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;el6c0dexrb9nk54n9etlu074k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;27;11;Huntsville City;1631;DC;1,0
2707721521;262;1;1;27;12;cwnjxlibb02fuh0vwgvac6h45;1;60,1;69,9;2024-08-11T00:30:57.054Z;2024-08-11T01:02:04Z;[{'id': 5141768425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141768431, 'qualifierId': 212, 'value': '22.6'}, {'id': 5141768427, 'qualifierId': 140, 'value': '78.1'}, {'id': 5141768433, 'qualifierId': 213, 'value': '5.71'}, {'id': 5141768429, 'qualifierId': 141, 'value': '51.8'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;51,8;;5,71;;22,6;78,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;78,1;51,8;;;;;;;0;0;27;12;Huntsville City;1632;DC;1,0
2708634337;895;1;1;27;14;cwnjxlibb02fuh0vwgvac6h45;1;68,8;53,4;2024-08-11T00:30:58.871Z;2024-08-13T10:05:27Z;[{'id': 5146727067, 'qualifierId': 168}, {'id': 5146727077, 'qualifierId': 213, 'value': '0.22'}, {'id': 5146727075, 'qualifierId': 212, 'value': '10.4'}, {'id': 5146727071, 'qualifierId': 140, 'value': '78.5'}, {'id': 5146727073, 'qualifierId': 141, 'value': '56.8'}, {'id': 5146727069, 'qualifierId': 56, 'value': 'Center'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;56,8;;0,22;;10,4;78,5;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;78,5;56,8;;;;;;;0;0;27;14;Huntsville City;1634;AMR;1,0
2707721527;263;61;1;27;14;cwnjxlibb02fuh0vwgvac6h45;0;81,0;49,9;2024-08-11T00:30:59.071Z;2024-08-11T00:30:59Z;[{'id': 5141768463, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;el6c0dexrb9nk54n9etlu074k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;27;14;Huntsville City;1634;FW;1,0
2707721539;239;52;1;27;15;4gymgvqmve0m2vh89v84tt3x0;1;13,9;50,2;2024-08-11T00:31:00.557Z;2024-08-13T10:05:38Z;[{'id': 5146727163, 'qualifierId': 376}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;el6c0dexrb9nk54n9etlu074k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;27;15;Chattanooga;1635;GK;1,0
2707721589;240;1;1;27;16;4gymgvqmve0m2vh89v84tt3x0;1;13,7;50,4;2024-08-11T00:31:01.597Z;2024-08-11T00:31:04Z;[{'id': 5141768773, 'qualifierId': 123}, {'id': 5141768775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141768783, 'qualifierId': 213, 'value': '1.09'}, {'id': 5141768781, 'qualifierId': 212, 'value': '24.5'}, {'id': 5141768777, 'qualifierId': 140, 'value': '24.5'}, {'id': 5141768779, 'qualifierId': 141, 'value': '82.3'}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;82,3;;1,09;;24,5;24,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;24,5;82,3;;;;;;;0;0;27;16;Chattanooga;1636;GK;1,0
2707721619;241;1;1;27;19;4gymgvqmve0m2vh89v84tt3x0;1;24,5;82,3;2024-08-11T00:31:04.524Z;2024-08-11T00:31:07Z;[{'id': 5141768889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141768897, 'qualifierId': 213, 'value': '0.43'}, {'id': 5141768891, 'qualifierId': 140, 'value': '42.8'}, {'id': 5141768895, 'qualifierId': 212, 'value': '21.1'}, {'id': 5141768893, 'qualifierId': 141, 'value': '95.1'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;95,1;;0,43;;21,1;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;42,8;95,1;;;;;;;0;0;27;19;Chattanooga;1639;DC;1,0
2707721677;242;1;1;27;22;4gymgvqmve0m2vh89v84tt3x0;1;43,4;91,9;2024-08-11T00:31:06.973Z;2024-08-11T00:31:13Z;[{'id': 5141769199, 'qualifierId': 141, 'value': '61.5'}, {'id': 5141769197, 'qualifierId': 140, 'value': '35.3'}, {'id': 5141769201, 'qualifierId': 212, 'value': '22.4'}, {'id': 5141769195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141769203, 'qualifierId': 213, 'value': '4.32'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;61,5;;4,32;;22,4;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;35,3;61,5;;;;;;;0;0;27;22;Chattanooga;1642;ML;1,0
2707721699;243;1;1;27;28;4gymgvqmve0m2vh89v84tt3x0;1;39,9;53,4;2024-08-11T00:31:13.501Z;2024-08-11T00:31:16Z;[{'id': 5141769327, 'qualifierId': 140, 'value': '32.8'}, {'id': 5141769335, 'qualifierId': 212, 'value': '10.2'}, {'id': 5141769331, 'qualifierId': 141, 'value': '63.6'}, {'id': 5141769325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141769339, 'qualifierId': 213, 'value': '2.39'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;63,6;;2,39;;10,2;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;32,8;63,6;;;;;;;0;0;27;28;Chattanooga;1648;DMC;1,0
2707721733;244;1;1;27;31;4gymgvqmve0m2vh89v84tt3x0;1;32,9;66,0;2024-08-11T00:31:15.997Z;2024-08-11T00:31:18Z;[{'id': 5141769431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141769435, 'qualifierId': 141, 'value': '96.6'}, {'id': 5141769433, 'qualifierId': 140, 'value': '39.5'}, {'id': 5141769437, 'qualifierId': 212, 'value': '21.9'}, {'id': 5141769439, 'qualifierId': 213, 'value': '1.25'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;96,6;;1,25;;21,9;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;39,5;96,6;;;;;;;0;0;27;31;Chattanooga;1651;DC;1,0
2707721751;245;1;1;27;33;4gymgvqmve0m2vh89v84tt3x0;1;39,5;96,6;2024-08-11T00:31:18.652Z;2024-08-11T00:31:20Z;[{'id': 5141769539, 'qualifierId': 140, 'value': '42.0'}, {'id': 5141769543, 'qualifierId': 212, 'value': '20.8'}, {'id': 5141769537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141769541, 'qualifierId': 141, 'value': '66.3'}, {'id': 5141769545, 'qualifierId': 213, 'value': '4.84'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;66,3;;4,84;;20,8;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;42,0;66,3;;;;;;;0;0;27;33;Chattanooga;1653;DC;1,0
2707721771;246;1;1;27;35;4gymgvqmve0m2vh89v84tt3x0;1;40,4;71,4;2024-08-11T00:31:20.348Z;2024-08-11T00:31:23Z;[{'id': 5141769645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141769647, 'qualifierId': 140, 'value': '43.2'}, {'id': 5141769649, 'qualifierId': 141, 'value': '91.5'}, {'id': 5141769651, 'qualifierId': 212, 'value': '14.0'}, {'id': 5141769653, 'qualifierId': 213, 'value': '1.36'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;91,5;;1,36;;14,0;43,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;43,2;91,5;;;;;;;0;0;27;35;Chattanooga;1655;DMC;1,0
2707721775;247;4;1;27;39;4gymgvqmve0m2vh89v84tt3x0;1;47,0;80,8;2024-08-11T00:31:23.804Z;2024-08-11T00:44:46Z;[{'id': 5141769659, 'qualifierId': 13}, {'id': 5141769663, 'qualifierId': 152}, {'id': 5141769665, 'qualifierId': 265}, {'id': 5141769661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141769667, 'qualifierId': 286}, {'id': 5141769747, 'qualifierId': 233, 'value': '264'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;el6c0dexrb9nk54n9etlu074k;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;264,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;27;39;Chattanooga;1659;DC;1,0
2707721777;264;4;1;27;39;cwnjxlibb02fuh0vwgvac6h45;0;53,0;19,2;2024-08-11T00:31:23.805Z;2024-08-11T00:44:46Z;[{'id': 5141769739, 'qualifierId': 56, 'value': 'Right'}, {'id': 5141770149, 'qualifierId': 55, 'value': '265'}, {'id': 5141769741, 'qualifierId': 152}, {'id': 5141769745, 'qualifierId': 285}, {'id': 5141769763, 'qualifierId': 233, 'value': '247'}, {'id': 5141769737, 'qualifierId': 13}, {'id': 5141769743, 'qualifierId': 265}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;el6c0dexrb9nk54n9etlu074k;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;247,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;265,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;265,0;5m8hxfvza21t4wfe6v0a18etw;0;0;27;39;Huntsville City;1659;AMC;1,0
2707721797;265;17;1;27;44;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-11T00:31:28.910Z;2024-08-11T00:31:36Z;[{'id': 5141770123, 'qualifierId': 13, 'value': '243'}, {'id': 5141770117, 'qualifierId': 392}, {'id': 5141770113, 'qualifierId': 31}, {'id': 5141770127, 'qualifierId': 55, 'value': '264'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;el6c0dexrb9nk54n9etlu074k;Card;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;264,0;5m8hxfvza21t4wfe6v0a18etw;0;0;27;44;Huntsville City;1664;AMC;1,0
2707722161;248;1;1;28;11;4gymgvqmve0m2vh89v84tt3x0;1;45,3;70,4;2024-08-11T00:31:56.220Z;2024-08-13T10:07:21Z;[{'id': 5141771839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5146727421, 'qualifierId': 189}, {'id': 5141771849, 'qualifierId': 1}, {'id': 5141771843, 'qualifierId': 141, 'value': '25.4'}, {'id': 5141771837, 'qualifierId': 152}, {'id': 5141771841, 'qualifierId': 140, 'value': '27.6'}, {'id': 5141771845, 'qualifierId': 212, 'value': '35.8'}, {'id': 5141771835, 'qualifierId': 5}, {'id': 5141771847, 'qualifierId': 213, 'value': '4.17'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;25,4;;4,17;;35,8;27,6;1,0;;;;;;1,0;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;27,6;25,4;;;;;;;0;0;28;11;Chattanooga;1691;DMC;1,0
2707722201;249;1;1;28;20;4gymgvqmve0m2vh89v84tt3x0;1;34,1;27,5;2024-08-11T00:32:05.420Z;2024-08-11T00:32:08Z;[{'id': 5141772063, 'qualifierId': 140, 'value': '18.1'}, {'id': 5141772065, 'qualifierId': 141, 'value': '45.4'}, {'id': 5141772061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141772069, 'qualifierId': 213, 'value': '2.51'}, {'id': 5141772067, 'qualifierId': 212, 'value': '20.7'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;45,4;;2,51;;20,7;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;18,1;45,4;;;;;;;0;0;28;20;Chattanooga;1700;DL;1,0
2707722263;250;1;1;28;24;4gymgvqmve0m2vh89v84tt3x0;1;18,7;45,4;2024-08-11T00:32:08.748Z;2024-08-11T00:32:17Z;[{'id': 5141772431, 'qualifierId': 141, 'value': '66.0'}, {'id': 5141772435, 'qualifierId': 213, 'value': '0.96'}, {'id': 5141772427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141772433, 'qualifierId': 212, 'value': '17.1'}, {'id': 5141772429, 'qualifierId': 140, 'value': '28.0'}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;66,0;;0,96;;17,1;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;28,0;66,0;;;;;;;0;0;28;24;Chattanooga;1704;GK;1,0
2707722271;251;1;1;28;32;4gymgvqmve0m2vh89v84tt3x0;0;36,6;71,4;2024-08-11T00:32:17.676Z;2024-08-20T13:34:04Z;[{'id': 5141772481, 'qualifierId': 213, 'value': '0.19'}, {'id': 5141772479, 'qualifierId': 212, 'value': '1.8'}, {'id': 5141772477, 'qualifierId': 141, 'value': '71.9'}, {'id': 5141772475, 'qualifierId': 140, 'value': '38.3'}, {'id': 5141772473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5161510083, 'qualifierId': 155}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;71,9;;0,19;;1,8;38,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;38,3;71,9;;;;;;;0;0;28;32;Chattanooga;1712;DC;1,0
2707722267;266;61;1;28;33;cwnjxlibb02fuh0vwgvac6h45;1;52,3;15,3;2024-08-11T00:32:17.721Z;2024-08-11T00:32:17Z;[{'id': 5141772457, 'qualifierId': 56, 'value': 'Right'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;el6c0dexrb9nk54n9etlu074k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;28;33;Huntsville City;1713;AMR;1,0
2707722297;267;49;1;28;35;cwnjxlibb02fuh0vwgvac6h45;1;63,6;34,3;2024-08-11T00:32:19.711Z;2024-08-11T00:32:19Z;[];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;el6c0dexrb9nk54n9etlu074k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;28;35;Huntsville City;1715;FW;1,0
2707722337;268;1;1;28;36;cwnjxlibb02fuh0vwgvac6h45;0;72,8;40,3;2024-08-11T00:32:21.406Z;2024-08-11T00:32:24Z;[{'id': 5141772793, 'qualifierId': 212, 'value': '22.6'}, {'id': 5141772791, 'qualifierId': 141, 'value': '60.2'}, {'id': 5141772795, 'qualifierId': 213, 'value': '0.64'}, {'id': 5141772787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141772789, 'qualifierId': 140, 'value': '90.0'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;60,2;;0,64;;22,6;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;90,0;60,2;;;;;;;0;0;28;36;Huntsville City;1716;FW;1,0
2707722345;252;54;1;28;40;4gymgvqmve0m2vh89v84tt3x0;1;12,7;35,9;2024-08-11T00:32:25.676Z;2024-08-13T10:08:24Z;[{'id': 5146727691, 'qualifierId': 232}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;el6c0dexrb9nk54n9etlu074k;Smother;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;40;Chattanooga;1720;GK;1,0
