id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Involved;value_Resume;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Angle;value_Zone;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Defensive;value_TakeOnOvertake;value_OutOfPlay;value_Offensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_HeadPass;value_Left;value_CornerTaken;value_OutSwinger;value_LeftFooted;value_Cross;value_OverhitCross;value_BlockedPass;value_TakeOnSpace;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_Right;value_LayOff;value_InSwinger;value_BlockedCross;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_FlickOn;value_TouchTypePass;value_RightFooted;value_Head;value_SwitchOfPlay;value_Defensive1V1;value_MediumGkIntervention;value_KeeperThrow;value_Assist;value_GkX;value_GoalmouthY;value_RegularPlay;value_GkY;value_RelatedEventId;value_GoalmouthZ;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_ShirtPull/Holding;value_Straight;value_FloatedCross;value_IntentionalAssist;value_PullBack;value_GkXTimeOfGoal;value_FirstTouch;value_BoxCentre;value_LowCentre;value_GoalShotGameClock;value_BigChance;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Unchallenged;value_LowGkIntervention;value_Shove/Push;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_ThroughBall;value_CloseRight;value_BoxLeft;value_SwerveRight;value_HitBar;value_HighCentre;value_HitWoodwork;value_BoxRight;value_Overrun;value_YellowCard;value_Dissent;value_RecklessOffence;value_BlockedX;value_FreeKick;value_BlockedY;value_Blocked;value_NotAssisted;value_ByWall;value_DefBlock;value_High;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_Diving;value_HighGkIntervention;value_Hands;value_ParriedSafe;value_SwerveMoving;value_HighRight;value_Deflection;value_SavedOffLine;value_SixYardBlocked;value_OwnPlayer;value_BoxDeepRight;value_OwnShotBlocked;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistedBy;value_LowRight;value_1On1;value_ParriedDanger;value_Sliding;value_FromCorner;value_CloseLeft;value_FastBreak;value_SwerveLeft;value_Standing;value_Collected;value_OverArm;value_LastLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694240887;148;1;1;18;7;d0c07im4a6oj8qa7f1zlt3pqs;1;40,4;72,6;2024-06-02T21:22:24.689Z;2024-06-02T21:22:45Z;[{'id': 5067338341, 'qualifierId': 212, 'value': '29.0'}, {'id': 5067338339, 'qualifierId': 141, 'value': '91.1'}, {'id': 5067338335, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067338343, 'qualifierId': 213, 'value': '0.45'}, {'id': 5067338337, 'qualifierId': 140, 'value': '65.3'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;29,0;65,3;91,1;0,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,3;91,1;;;;;;;0;0;18;7;Real Monarchs;1087;DC;1,0
2694240891;149;4;1;18;17;d0c07im4a6oj8qa7f1zlt3pqs;1;77,2;90,2;2024-06-02T21:22:34.888Z;2024-06-02T21:28:47Z;[{'id': 5067338411, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067338417, 'qualifierId': 286}, {'id': 5067338413, 'qualifierId': 152}, {'id': 5067347181, 'qualifierId': 233, 'value': '193'}, {'id': 5067338415, 'qualifierId': 265}, {'id': 5067338409, 'qualifierId': 13}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;d865gvgen16o5jural2vkxno4;Foul;;;;;;;;;;;;;;;;;;;193,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;18;17;Real Monarchs;1097;FWL;1,0
2694240831;193;4;1;18;17;cbip96wzs3jc2xadoluhhxotl;0;22,8;9,8;2024-06-02T21:22:34.889Z;2024-06-02T21:28:47Z;[{'id': 5067338427, 'qualifierId': 285}, {'id': 5067338421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067338425, 'qualifierId': 265}, {'id': 5067338423, 'qualifierId': 152}, {'id': 5067347187, 'qualifierId': 233, 'value': '149'}, {'id': 5067338419, 'qualifierId': 13}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;d865gvgen16o5jural2vkxno4;Foul;;;;;;;;;;;;;;;;;;;149,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;18;17;Austin II;1097;DR;1,0
2694241051;150;1;1;19;9;d0c07im4a6oj8qa7f1zlt3pqs;0;76,1;86,8;2024-06-02T21:23:27.027Z;2024-06-07T11:16:35Z;[{'id': 5067339233, 'qualifierId': 5}, {'id': 5067339247, 'qualifierId': 213, 'value': '5.20'}, {'id': 5071264269, 'qualifierId': 20}, {'id': 5067339235, 'qualifierId': 155}, {'id': 5067339239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067339241, 'qualifierId': 140, 'value': '88.1'}, {'id': 5067339237, 'qualifierId': 152}, {'id': 5067339243, 'qualifierId': 141, 'value': '51.8'}, {'id': 5067339245, 'qualifierId': 212, 'value': '26.9'}, {'id': 5067339231, 'qualifierId': 2}, {'id': 5071264267, 'qualifierId': 223}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;26,9;88,1;51,8;5,2;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;1,0;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;88,1;51,8;;;;;;;0;0;19;9;Real Monarchs;1149;MC;1,0
2694241061;194;12;1;19;12;cbip96wzs3jc2xadoluhhxotl;1;10,9;44,2;2024-06-02T21:23:29.498Z;2024-06-02T21:23:31Z;[{'id': 5067339345, 'qualifierId': 15}, {'id': 5067339335, 'qualifierId': 141, 'value': '63.9'}, {'id': 5067339337, 'qualifierId': 212, 'value': '26.6'}, {'id': 5067339333, 'qualifierId': 140, 'value': '32.8'}, {'id': 5067339331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067339339, 'qualifierId': 213, 'value': '0.53'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;d865gvgen16o5jural2vkxno4;Clearance;;;;;;;;;;;26,6;32,8;63,9;0,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,8;63,9;;;;;;;0;0;19;12;Austin II;1152;DL;1,0
2694241073;151;1;1;19;16;d0c07im4a6oj8qa7f1zlt3pqs;1;69,4;32,4;2024-06-02T21:23:33.698Z;2024-06-02T21:23:35Z;[{'id': 5067339415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067339423, 'qualifierId': 213, 'value': '2.51'}, {'id': 5067339417, 'qualifierId': 140, 'value': '57.2'}, {'id': 5067339421, 'qualifierId': 212, 'value': '15.8'}, {'id': 5067339419, 'qualifierId': 141, 'value': '46.1'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;15,8;57,2;46,1;2,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;57,2;46,1;;;;;;;0;0;19;16;Real Monarchs;1156;MC;1,0
2694241089;152;1;1;19;18;d0c07im4a6oj8qa7f1zlt3pqs;1;56,0;46,7;2024-06-02T21:23:35.619Z;2024-06-02T21:23:40Z;[{'id': 5067339543, 'qualifierId': 141, 'value': '64.5'}, {'id': 5067339537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067339547, 'qualifierId': 213, 'value': '2.75'}, {'id': 5067339545, 'qualifierId': 212, 'value': '31.7'}, {'id': 5067339541, 'qualifierId': 140, 'value': '28.1'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;31,7;28,1;64,5;2,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;28,1;64,5;;;;;;;0;0;19;18;Real Monarchs;1158;MC;1,0
2694241105;153;1;1;19;23;d0c07im4a6oj8qa7f1zlt3pqs;0;29,2;66,1;2024-06-02T21:23:40.403Z;2024-06-02T21:23:46Z;[{'id': 5067339639, 'qualifierId': 157}, {'id': 5067339641, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067339647, 'qualifierId': 212, 'value': '59.9'}, {'id': 5067339651, 'qualifierId': 1}, {'id': 5067339649, 'qualifierId': 213, 'value': '0.41'}, {'id': 5067339643, 'qualifierId': 140, 'value': '81.5'}, {'id': 5067339645, 'qualifierId': 141, 'value': '100.0'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;59,9;81,5;100,0;0,41;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;81,5;100,0;;;;;;;0;0;19;23;Real Monarchs;1163;GK;1,0
2694241111;154;5;1;19;27;d0c07im4a6oj8qa7f1zlt3pqs;0;85,6;101,2;2024-06-02T21:23:45.136Z;2024-06-02T21:23:50Z;[{'id': 5067339855, 'qualifierId': 233, 'value': '195'}, {'id': 5067339669, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067339671, 'qualifierId': 347}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;d865gvgen16o5jural2vkxno4;Out;;;;;;;;;;;;;;;;;;;195,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;19;27;Real Monarchs;1167;GK;1,0
2694241135;195;5;1;19;27;cbip96wzs3jc2xadoluhhxotl;1;14,4;-1,2;2024-06-02T21:23:45.136Z;2024-06-02T21:24:58Z;[{'id': 5067339791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067339825, 'qualifierId': 233, 'value': '154'}, {'id': 5067339793, 'qualifierId': 347}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;d865gvgen16o5jural2vkxno4;Out;;;;;;;;;;;;;;;;;;;154,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;19;27;Austin II;1167;DL;1,0
2694241163;196;1;1;19;37;cbip96wzs3jc2xadoluhhxotl;1;10,2;0,0;2024-06-02T21:23:55.034Z;2024-06-02T21:23:57Z;[{'id': 5067340009, 'qualifierId': 141, 'value': '13.8'}, {'id': 5067340005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340011, 'qualifierId': 212, 'value': '11.4'}, {'id': 5067340003, 'qualifierId': 107}, {'id': 5067340013, 'qualifierId': 213, 'value': '2.04'}, {'id': 5067340007, 'qualifierId': 140, 'value': '5.3'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;11,4;5,3;13,8;2,04;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;5,3;13,8;;;;;;;0;0;19;37;Austin II;1177;DR;1,0
2694241195;197;1;1;19;40;cbip96wzs3jc2xadoluhhxotl;1;7,6;17,1;2024-06-02T21:23:57.275Z;2024-06-02T21:24:02Z;[{'id': 5067340169, 'qualifierId': 212, 'value': '20.7'}, {'id': 5067340159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340165, 'qualifierId': 141, 'value': '47.5'}, {'id': 5067340171, 'qualifierId': 213, 'value': '1.56'}, {'id': 5067340161, 'qualifierId': 140, 'value': '7.9'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;20,7;7,9;47,5;1,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;7,9;47,5;;;;;;;0;0;19;40;Austin II;1180;DL;1,0
2694241211;198;1;1;19;45;cbip96wzs3jc2xadoluhhxotl;1;11,7;49,3;2024-06-02T21:24:02.858Z;2024-06-02T21:24:05Z;[{'id': 5067340313, 'qualifierId': 213, 'value': '1.53'}, {'id': 5067340307, 'qualifierId': 140, 'value': '12.3'}, {'id': 5067340309, 'qualifierId': 141, 'value': '74.8'}, {'id': 5067340305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340311, 'qualifierId': 212, 'value': '17.4'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;17,4;12,3;74,8;1,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;12,3;74,8;;;;;;;0;0;19;45;Austin II;1185;GK;1,0
2694241219;199;1;1;19;47;cbip96wzs3jc2xadoluhhxotl;1;13,3;75,1;2024-06-02T21:24:04.940Z;2024-06-02T21:24:07Z;[{'id': 5067340361, 'qualifierId': 213, 'value': '0.65'}, {'id': 5067340359, 'qualifierId': 212, 'value': '26.3'}, {'id': 5067340357, 'qualifierId': 141, 'value': '98.7'}, {'id': 5067340353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340355, 'qualifierId': 140, 'value': '33.2'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;26,3;33,2;98,7;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;33,2;98,7;;;;;;;0;0;19;47;Austin II;1187;DC;1,0
2694241235;200;1;1;19;50;cbip96wzs3jc2xadoluhhxotl;1;33,2;97,7;2024-06-02T21:24:07.307Z;2024-06-02T21:24:10Z;[{'id': 5067340419, 'qualifierId': 213, 'value': '3.69'}, {'id': 5067340411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340413, 'qualifierId': 140, 'value': '20.6'}, {'id': 5067340417, 'qualifierId': 212, 'value': '15.5'}, {'id': 5067340415, 'qualifierId': 141, 'value': '85.7'}];asy97zdxk0352toy38huzk222;T. Silva;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;15,5;20,6;85,7;3,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;20,6;85,7;;;;;;;0;0;19;50;Austin II;1190;DC;1,0
2694241249;201;1;1;19;55;cbip96wzs3jc2xadoluhhxotl;1;20,9;81,8;2024-06-02T21:24:12.267Z;2024-06-02T21:24:15Z;[{'id': 5067340537, 'qualifierId': 141, 'value': '58.8'}, {'id': 5067340541, 'qualifierId': 213, 'value': '4.22'}, {'id': 5067340539, 'qualifierId': 212, 'value': '17.8'}, {'id': 5067340535, 'qualifierId': 140, 'value': '12.9'}, {'id': 5067340533, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;17,8;12,9;58,8;4,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;12,9;58,8;;;;;;;0;0;19;55;Austin II;1195;DC;1,0
2694241269;202;1;1;19;58;cbip96wzs3jc2xadoluhhxotl;0;14,0;59,9;2024-06-02T21:24:15.292Z;2024-06-02T21:24:18Z;[{'id': 5067340667, 'qualifierId': 1}, {'id': 5067340657, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340661, 'qualifierId': 141, 'value': '100.0'}, {'id': 5067340655, 'qualifierId': 155}, {'id': 5067340663, 'qualifierId': 212, 'value': '36.7'}, {'id': 5067340665, 'qualifierId': 213, 'value': '0.88'}, {'id': 5067340659, 'qualifierId': 140, 'value': '36.3'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;36,7;36,3;100,0;0,88;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;36,3;100,0;;;;;;;0;0;19;58;Austin II;1198;GK;1,0
2694241291;155;5;1;20;1;d0c07im4a6oj8qa7f1zlt3pqs;1;63,4;-1,7;2024-06-02T21:24:18.409Z;2024-06-02T21:24:59Z;[{'id': 5067340743, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067340745, 'qualifierId': 347}, {'id': 5067340759, 'qualifierId': 233, 'value': '203'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;d865gvgen16o5jural2vkxno4;Out;;;;;;;;;;;;;;;;;;;203,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;20;1;Real Monarchs;1201;FW;1,0
2694241271;203;5;1;20;1;cbip96wzs3jc2xadoluhhxotl;0;36,6;101,7;2024-06-02T21:24:18.409Z;2024-06-02T21:24:22Z;[{'id': 5067340671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067340781, 'qualifierId': 233, 'value': '155'}, {'id': 5067340673, 'qualifierId': 347}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;d865gvgen16o5jural2vkxno4;Out;;;;;;;;;;;;;;;;;;;155,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;20;1;Austin II;1201;GK;1,0
2694241385;156;1;1;20;23;d0c07im4a6oj8qa7f1zlt3pqs;1;63,6;0,0;2024-06-02T21:24:41.220Z;2024-06-02T21:24:45Z;[{'id': 5067341319, 'qualifierId': 107}, {'id': 5067341329, 'qualifierId': 213, 'value': '1.91'}, {'id': 5067341325, 'qualifierId': 141, 'value': '16.5'}, {'id': 5067341323, 'qualifierId': 140, 'value': '59.4'}, {'id': 5067341321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067341327, 'qualifierId': 212, 'value': '13.1'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;13,1;59,4;16,5;1,91;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;59,4;16,5;;;;;;;0;0;20;23;Real Monarchs;1223;DR;1,0
2694241389;204;83;1;20;26;cbip96wzs3jc2xadoluhhxotl;0;43,2;66,0;2024-06-02T21:24:44.221Z;2024-06-07T14:18:41Z;[{'id': 5067345255, 'qualifierId': 399, 'value': 'elvrjpt1jlko4henaqvfid7o4'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;d865gvgen16o5jural2vkxno4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;20;26;Austin II;1226;FW;1,0
2694241399;157;1;1;20;27;d0c07im4a6oj8qa7f1zlt3pqs;1;58,0;21,3;2024-06-02T21:24:45.221Z;2024-06-07T11:18:09Z;[{'id': 5067341417, 'qualifierId': 212, 'value': '23.5'}, {'id': 5067341411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067341415, 'qualifierId': 141, 'value': '41.3'}, {'id': 5067341413, 'qualifierId': 140, 'value': '39.7'}, {'id': 5067341419, 'qualifierId': 213, 'value': '2.53'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;23,5;39,7;41,3;2,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;39,7;41,3;;;;;;;0;0;20;27;Real Monarchs;1227;FWR;1,0
2694241419;158;1;1;20;32;d0c07im4a6oj8qa7f1zlt3pqs;1;38,1;59,4;2024-06-02T21:24:50.100Z;2024-06-02T21:24:54Z;[{'id': 5067341527, 'qualifierId': 212, 'value': '42.2'}, {'id': 5067341521, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067341531, 'qualifierId': 1}, {'id': 5067341523, 'qualifierId': 140, 'value': '71.1'}, {'id': 5067341525, 'qualifierId': 141, 'value': '94.7'}, {'id': 5067341529, 'qualifierId': 213, 'value': '0.61'}, {'id': 5067341519, 'qualifierId': 155}];3dtt0czm41hnuw8mvyn14ys4;G. Wolff;;;d865gvgen16o5jural2vkxno4;Pass;;;;;;;;;;;42,2;71,1;94,7;0,61;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;71,1;94,7;;;;;;;0;0;20;32;Real Monarchs;1232;DC;1,0
2694241417;205;43;1;20;36;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-06-02T21:24:54.044Z;2024-06-07T11:18:27Z;[{'id': 5067345247, 'qualifierId': 399, 'value': '641bsr9un81t6sds51fhvijh0'}, {'id': 5071264513, 'qualifierId': 144, 'value': '83'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;d865gvgen16o5jural2vkxno4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;20;36;Austin II;1236;DR;1,0
