id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndY;value_Length;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_SwitchOfPlay;value_TakeOnOvertake;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OutSwinger;value_LeftFooted;value_Cross;value_RightFooted;value_Launch;value_HeadPass;value_TakeOnSpace;value_BlockedPass;value_TouchTypeClearance;value_DeletedEventType;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Overrun;value_NextEventGoalKick;value_GoalKick;value_Low;value_High;value_Head;value_Assist;value_Straight;value_IntentionalAssist;value_DrivenCross;value_GkY;value_FirstTouch;value_RelatedEventId;value_CloseHigh;value_GoalmouthY;value_RegularPlay;value_GoalmouthZ;value_Assisted;value_GkX;value_BoxCentre;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_MediumGkIntervention;value_FlickOn;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_TouchTypePass;value_Volley;value_BlockedX;value_ThrowInSetPiece;value_BlockedY;value_LowCentre;value_BigChance;value_Standing;value_Hands;value_ParriedDanger;value_MisHit;value_OutOfBoxCentre;value_Direct;value_Foul;value_ShirtPull/Holding;value_HighGkIntervention;value_InjuredPlayerId;value_Injury;value_OverArm;value_AttemptedTackle;value_HighClaim;value_YellowCard;value_RecklessOffence;value_NotVisible;value_Shove/Push;value_TacticalFoul;value_DrinksBreak;value_RefereeDelay;value_Blocked;value_LowRight;value_BoxRight;value_DefBlock;value_FromCorner;value_SixYardBlocked;value_BlockedCross;value_IndividualPlay;value_35Centre;value_NotAssisted;value_Minutes;value_Deflection;value_Defensive1V1;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HighLeft;value_GoalShotGameClock;value_GoalShotTimestamp;value_EndType;value_PullBack;value_Collected;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxCentre;value_CloseRight;value_FreeKick;value_Stooping;value_GkKickFromHands;value_CloseLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_OverhitCross;value_OwnPlayer;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedSafe;value_2NdAssist;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700800911;395;1;1;46;28;2nnef9tr9g7m2s6n873qif95g;1;67,4;4,3;2024-07-13T23:52:00.761Z;2024-07-13T23:52:03Z;[{'id': 5103487497, 'qualifierId': 212, 'value': '13.5'}, {'id': 5103487493, 'qualifierId': 141, 'value': '11.9'}, {'id': 5103487491, 'qualifierId': 140, 'value': '79.3'}, {'id': 5103487499, 'qualifierId': 213, 'value': '0.39'}, {'id': 5103487489, 'qualifierId': 56, 'value': 'Right'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;11,9;13,5;79,3;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;79,3;11,9;;;;;;;0;0;46;28;Crown Legacy;2788;DMR;1,0
2700800959;396;1;1;46;30;2nnef9tr9g7m2s6n873qif95g;1;82,2;12,0;2024-07-13T23:52:02.862Z;2024-07-20T08:26:10Z;[{'id': 5109858555, 'qualifierId': 20}, {'id': 5103487785, 'qualifierId': 212, 'value': '38.1'}, {'id': 5103487781, 'qualifierId': 140, 'value': '88.2'}, {'id': 5103487789, 'qualifierId': 1}, {'id': 5103487777, 'qualifierId': 155}, {'id': 5103487779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103487787, 'qualifierId': 213, 'value': '1.40'}, {'id': 5109858553, 'qualifierId': 224}, {'id': 5103487775, 'qualifierId': 2}, {'id': 5103487783, 'qualifierId': 141, 'value': '67.3'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;67,3;38,1;88,2;1,4;1,0;1,0;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;88,2;67,3;;;;;;;0;0;46;30;Crown Legacy;2790;AMC;1,0
2700801031;364;43;1;46;33;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-13T23:52:06.523Z;2024-07-14T00:03:55Z;[{'id': 5103515795, 'qualifierId': 144, 'value': '12'}, {'id': 5103488227, 'qualifierId': 212, 'value': '11.7'}, {'id': 5103488225, 'qualifierId': 141, 'value': '22.8'}, {'id': 5103488221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103488229, 'qualifierId': 213, 'value': '4.69'}, {'id': 5103488223, 'qualifierId': 140, 'value': '8.2'}];35i699wz5v6nush729peu776c;Josué;;;dzwjl99bpxuizvmgpijrqn384;Deleted event;;;;;;;;;;;;22,8;11,7;8,2;4,69;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;8,2;22,8;;;;;;;0;0;46;33;Carolina Core;2793;DR;1,0
2700800963;397;61;1;46;36;2nnef9tr9g7m2s6n873qif95g;1;88,0;68,1;2024-07-13T23:52:08.633Z;2024-07-14T00:03:44Z;[{'id': 5103487813, 'qualifierId': 56, 'value': 'Center'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dzwjl99bpxuizvmgpijrqn384;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;46;36;Crown Legacy;2796;DML;1,0
2700800981;398;1;1;46;37;2nnef9tr9g7m2s6n873qif95g;1;93,6;81,4;2024-07-13T23:52:10.285Z;2024-07-14T00:03:54Z;[{'id': 5103487933, 'qualifierId': 212, 'value': '7.8'}, {'id': 5103487927, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103487929, 'qualifierId': 140, 'value': '86.7'}, {'id': 5103487931, 'qualifierId': 141, 'value': '77.3'}, {'id': 5103487935, 'qualifierId': 213, 'value': '3.51'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;77,3;7,8;86,7;3,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;86,7;77,3;;;;;;;0;0;46;37;Crown Legacy;2797;AMC;1,0
2700801003;399;1;1;46;39;2nnef9tr9g7m2s6n873qif95g;1;89,6;81,0;2024-07-13T23:52:11.677Z;2024-07-20T08:26:42Z;[{'id': 5103488075, 'qualifierId': 140, 'value': '85.2'}, {'id': 5103488463, 'qualifierId': 154}, {'id': 5103488079, 'qualifierId': 212, 'value': '8.2'}, {'id': 5103488077, 'qualifierId': 141, 'value': '71.1'}, {'id': 5103488073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103488461, 'qualifierId': 210, 'value': '15'}, {'id': 5103488081, 'qualifierId': 213, 'value': '4.11'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;1,0;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;71,1;8,2;85,2;4,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;85,2;71,1;;;;;;;0;0;46;39;Crown Legacy;2799;DML;1,0
2701979079;764;45;1;46;40;6ubc4y1v6hr63mca7ica4hp90;0;11,1;33,4;2024-07-13T23:52:13.142Z;2024-07-20T08:27:24Z;[{'id': 5109859133, 'qualifierId': 285}, {'id': 5109859135, 'qualifierId': 233, 'value': '796'}, {'id': 5109859129, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;dzwjl99bpxuizvmgpijrqn384;Challenge;;;;;;;;;;;;;;;;;;796,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;46;40;Carolina Core;2800;MC;1,0
2701979077;796;3;1;46;40;2nnef9tr9g7m2s6n873qif95g;1;88,9;66,6;2024-07-13T23:52:13.142Z;2024-07-20T14:37:51Z;[{'id': 5110359383, 'qualifierId': 233, 'value': '764'}, {'id': 5109859127, 'qualifierId': 464}, {'id': 5109859121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5109859125, 'qualifierId': 286}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Take On;;;;;;;;;;;;;;;;;;764,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;46;40;Crown Legacy;2800;FW;1,0
2700801009;400;15;1;46;41;2nnef9tr9g7m2s6n873qif95g;1;85,2;61,7;2024-07-13T23:52:13.719Z;2024-07-20T08:27:41Z;[{'id': 5103488493, 'qualifierId': 103, 'value': '19'}, {'id': 5103488509, 'qualifierId': 233, 'value': '365'}, {'id': 5103488483, 'qualifierId': 29}, {'id': 5103488253, 'qualifierId': 20}, {'id': 5109859259, 'qualifierId': 78}, {'id': 5103488499, 'qualifierId': 230, 'value': '99.5'}, {'id': 5103488099, 'qualifierId': 17}, {'id': 5103488501, 'qualifierId': 231, 'value': '50.4'}, {'id': 5103488487, 'qualifierId': 55, 'value': '399'}, {'id': 5103488257, 'qualifierId': 82}, {'id': 5103488097, 'qualifierId': 22}, {'id': 5103488497, 'qualifierId': 147, 'value': '56.9'}, {'id': 5103488491, 'qualifierId': 102, 'value': '51.7'}, {'id': 5103488495, 'qualifierId': 146, 'value': '92.4'}, {'id': 5103488101, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103488485, 'qualifierId': 154}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Attempt Saved;;;;;;;;;;;;;;;;;;365,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;50,4;;399,0;;51,7;1,0;19,0;1,0;99,5;1,0;;;;;;;;;;;;92,4;;56,9;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;92,4;56,9;51,7;19;399,0;3acyax22zfwdjw0cpgg4x7dre;0;0;46;41;Crown Legacy;2801;FW;1,0
2700801035;365;10;1;46;41;6ubc4y1v6hr63mca7ica4hp90;1;10,1;43,0;2024-07-13T23:52:13.819Z;2024-07-20T14:37:49Z;[{'id': 5103488245, 'qualifierId': 94}, {'id': 5103488535, 'qualifierId': 233, 'value': '400'}, {'id': 5103488247, 'qualifierId': 56, 'value': 'Back'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Save;;;;;;;;;;;;;;;;;;400,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;46;41;Carolina Core;2801;DL;1,0
2700801043;366;6;1;46;43;6ubc4y1v6hr63mca7ica4hp90;0;4,0;39,8;2024-07-13T23:52:16.270Z;2024-07-20T08:27:54Z;[{'id': 5103488303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103488347, 'qualifierId': 233, 'value': '401'}, {'id': 5103488305, 'qualifierId': 73}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Corner Awarded;;;;;;;;;;;;;;;;;;401,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;46;43;Carolina Core;2803;DL;1,0
2700801017;401;6;1;46;43;2nnef9tr9g7m2s6n873qif95g;1;96,0;60,2;2024-07-13T23:52:16.270Z;2024-07-13T23:52:19Z;[{'id': 5103488203, 'qualifierId': 73}, {'id': 5103488201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103488307, 'qualifierId': 233, 'value': '366'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Corner Awarded;;;;;;;;;;;;;;;;;;366,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;46;43;Crown Legacy;2803;FW;1,0
2700801575;402;1;1;47;41;2nnef9tr9g7m2s6n873qif95g;1;99,5;99,5;2024-07-13T23:53:14.267Z;2024-07-13T23:53:16Z;[{'id': 5103491233, 'qualifierId': 212, 'value': '17.8'}, {'id': 5103491227, 'qualifierId': 56, 'value': 'Left'}, {'id': 5103491225, 'qualifierId': 6}, {'id': 5103491229, 'qualifierId': 140, 'value': '83.5'}, {'id': 5103491231, 'qualifierId': 141, 'value': '90.8'}, {'id': 5103491235, 'qualifierId': 213, 'value': '3.48'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;90,8;17,8;83,5;3,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;83,5;90,8;;;;;;;0;0;47;41;Crown Legacy;2861;FW;1,0
2700801577;403;1;1;47;42;2nnef9tr9g7m2s6n873qif95g;1;81,9;92,6;2024-07-13T23:53:15.391Z;2024-07-13T23:53:16Z;[{'id': 5103491247, 'qualifierId': 213, 'value': '0.37'}, {'id': 5103491245, 'qualifierId': 212, 'value': '8.6'}, {'id': 5103491241, 'qualifierId': 140, 'value': '89.5'}, {'id': 5103491239, 'qualifierId': 56, 'value': 'Left'}, {'id': 5103491243, 'qualifierId': 141, 'value': '97.2'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;97,2;8,6;89,5;0,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;89,5;97,2;;;;;;;0;0;47;42;Crown Legacy;2862;DML;1,0
2700801597;404;1;1;47;43;2nnef9tr9g7m2s6n873qif95g;0;89,4;96,9;2024-07-13T23:53:16.608Z;2024-07-20T08:28:04Z;[{'id': 5103491353, 'qualifierId': 155}, {'id': 5109859583, 'qualifierId': 223}, {'id': 5103491363, 'qualifierId': 213, 'value': '4.97'}, {'id': 5103491357, 'qualifierId': 140, 'value': '96.2'}, {'id': 5103491359, 'qualifierId': 141, 'value': '56.3'}, {'id': 5109859585, 'qualifierId': 20}, {'id': 5103491361, 'qualifierId': 212, 'value': '28.5'}, {'id': 5103491355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103491351, 'qualifierId': 2}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;56,3;28,5;96,2;4,97;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;96,2;56,3;;;;;;;0;0;47;43;Crown Legacy;2863;FW;1,0
2700801661;367;12;1;47;45;6ubc4y1v6hr63mca7ica4hp90;1;3,0;47,5;2024-07-13T23:53:18.014Z;2024-07-13T23:53:33Z;[{'id': 5103491683, 'qualifierId': 212, 'value': '8.3'}, {'id': 5103491677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103491679, 'qualifierId': 140, 'value': '0.0'}, {'id': 5103491719, 'qualifierId': 167}, {'id': 5103491685, 'qualifierId': 213, 'value': '4.24'}, {'id': 5103491681, 'qualifierId': 141, 'value': '36.7'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;dzwjl99bpxuizvmgpijrqn384;Clearance;;;;;;;;;;;;36,7;8,3;0,0;4,24;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;0,0;36,7;;;;;;;0;0;47;45;Carolina Core;2865;FW;1,0
2700801671;368;6;1;47;45;6ubc4y1v6hr63mca7ica4hp90;0;0,0;27,0;2024-07-13T23:53:18.607Z;2024-07-20T08:28:18Z;[{'id': 5103492001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103492063, 'qualifierId': 233, 'value': '405'}, {'id': 5103492003, 'qualifierId': 73}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dzwjl99bpxuizvmgpijrqn384;Corner Awarded;;;;;;;;;;;;;;;;;;405,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;47;45;Carolina Core;2865;DC;1,0
2700801613;405;6;1;47;45;2nnef9tr9g7m2s6n873qif95g;1;100,0;73,0;2024-07-13T23:53:18.607Z;2024-07-13T23:53:28Z;[{'id': 5103492025, 'qualifierId': 233, 'value': '368'}, {'id': 5103491467, 'qualifierId': 73}, {'id': 5103491465, 'qualifierId': 56, 'value': 'Center'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Corner Awarded;;;;;;;;;;;;;;;;;;368,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;45;Crown Legacy;2865;FW;1,0
2700801867;406;1;1;48;10;2nnef9tr9g7m2s6n873qif95g;0;99,5;99,5;2024-07-13T23:53:43.041Z;2024-07-20T08:28:25Z;[{'id': 5109859805, 'qualifierId': 20}, {'id': 5103492863, 'qualifierId': 140, 'value': '97.1'}, {'id': 5103492857, 'qualifierId': 155}, {'id': 5103492867, 'qualifierId': 212, 'value': '29.9'}, {'id': 5103492853, 'qualifierId': 2}, {'id': 5103492855, 'qualifierId': 6}, {'id': 5103492869, 'qualifierId': 213, 'value': '4.63'}, {'id': 5103492859, 'qualifierId': 223}, {'id': 5103492865, 'qualifierId': 141, 'value': '55.7'}, {'id': 5103492861, 'qualifierId': 56, 'value': 'Center'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;55,7;29,9;97,1;4,63;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;97,1;55,7;;;;;;;0;0;48;10;Crown Legacy;2890;FW;1,0
2700801887;369;12;1;48;13;6ubc4y1v6hr63mca7ica4hp90;1;3,0;44,9;2024-07-13T23:53:46.287Z;2024-07-13T23:53:47Z;[{'id': 5103492989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103492995, 'qualifierId': 212, 'value': '28.7'}, {'id': 5103492991, 'qualifierId': 140, 'value': '30.2'}, {'id': 5103492993, 'qualifierId': 141, 'value': '40.4'}, {'id': 5103493005, 'qualifierId': 15}, {'id': 5103492997, 'qualifierId': 213, 'value': '6.18'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Clearance;;;;;;;;;;;;40,4;28,7;30,2;6,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;30,2;40,4;;;;;;;0;0;48;13;Carolina Core;2893;DL;1,0
2700801911;407;1;1;48;15;2nnef9tr9g7m2s6n873qif95g;1;65,5;68,1;2024-07-13T23:53:48.144Z;2024-07-13T23:53:50Z;[{'id': 5103493137, 'qualifierId': 213, 'value': '0.00'}, {'id': 5103493127, 'qualifierId': 155}, {'id': 5103493133, 'qualifierId': 141, 'value': '68.2'}, {'id': 5103493129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103493131, 'qualifierId': 140, 'value': '94.6'}, {'id': 5103493135, 'qualifierId': 212, 'value': '30.6'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;68,2;30,6;94,6;0,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;94,6;68,2;;;;;;;0;0;48;15;Crown Legacy;2895;DML;1,0
2700801915;408;61;1;48;18;2nnef9tr9g7m2s6n873qif95g;0;94,1;68,1;2024-07-13T23:53:50.625Z;2024-07-13T23:53:51Z;[{'id': 5103493151, 'qualifierId': 56, 'value': 'Center'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dzwjl99bpxuizvmgpijrqn384;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;48;18;Crown Legacy;2898;AMC;1,0
2700801945;370;12;1;48;18;6ubc4y1v6hr63mca7ica4hp90;1;11,6;37,0;2024-07-13T23:53:51.366Z;2024-07-14T00:00:40Z;[{'id': 5103493293, 'qualifierId': 141, 'value': '31.0'}, {'id': 5103493289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103493305, 'qualifierId': 15}, {'id': 5103493291, 'qualifierId': 140, 'value': '12.2'}, {'id': 5103493295, 'qualifierId': 212, 'value': '4.1'}, {'id': 5103493297, 'qualifierId': 213, 'value': '4.87'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Clearance;;;;;;;;;;;;31,0;4,1;12,2;4,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;12,2;31,0;;;;;;;0;0;48;18;Carolina Core;2898;DL;1,0
